actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
251,PT07M00.00S,2022-11-03T00:51:23.9Z,2,REGULAR,substitution,in,[],202711,,,1610612765,39,31,2022-11-03T00:51:49Z,2500000,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M52.00S,2022-11-03T00:52:18.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,79.84559789750328,63.970588235294116,1610612765,39,31,2022-11-03T00:52:26Z,2510000,70.0,137.0,1,right,MISS C. Cunningham 15' pullup Shot - blocked,"[1630595, 1628975]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,15.38,Missed,,,,,,,,,,,,,,,,,Carter,1628975.0
261,PT06M52.00S,2022-11-03T00:52:18.6Z,2,REGULAR,block,,[],1628975,,,1610612765,39,31,2022-11-03T00:53:11Z,2515000,,,0,,J. Carter BLOCK (1 BLK),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
253,PT06M48.00S,2022-11-03T00:52:22.6Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,39,31,2022-11-03T00:52:26Z,2520000,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,252.0,3.0,2.0,1.0,,,,,,,,,,,,,,
254,PT06M33.00S,2022-11-03T00:52:37.8Z,2,REGULAR,2pt,Jump Shot,[],201572,11.777266754270697,20.833333333333336,1610612749,39,31,2022-11-03T00:52:43Z,2530000,146.0,58.0,1,left,MISS B. Lopez 15' turnaround fadeaway Shot,[201572],1610612749.0,MIL,turnaround fadeaway,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,15.7,Missed,,,,,,,,,,,,,,,,,,
255,PT06M31.00S,2022-11-03T00:52:39.8Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,39,31,2022-11-03T00:52:43Z,2540000,,,0,,I. Stewart REBOUND (Off:0 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Right,,,254.0,5.0,5.0,0.0,,,,,,,,,,,,,,
256,PT06M23.00S,2022-11-03T00:52:48.6Z,2,REGULAR,3pt,Jump Shot,[],1630587,94.43166885676742,95.09803921568627,1610612765,39,31,2022-11-03T00:52:53Z,2550000,225.0,0.0,1,right,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
257,PT06M19.00S,2022-11-03T00:52:52.6Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,39,31,2022-11-03T00:52:53Z,2560000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,256.0,3.0,2.0,1.0,,,,,,,,,,,,,,
258,PT06M14.00S,2022-11-03T00:52:56.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626171,33.590670170827856,51.470588235294116,1610612749,39,31,2022-11-03T00:53:04Z,2570000,-7.0,263.0,1,left,MISS B. Portis 26' running 3PT,[1626171],1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
259,PT06M11.00S,2022-11-03T00:52:59.8Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,39,31,2022-11-03T00:53:04Z,2580000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,258.0,2.0,2.0,0.0,,,,,,,,,,,,,,
260,PT06M02.00S,2022-11-03T00:53:09.4Z,2,REGULAR,turnover,bad pass,[],1630180,,,1610612765,39,31,2022-11-03T01:01:05Z,2590000,,,0,,S. Bey bad pass TURNOVER (3 TO),"[1630180, 1628975]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,Carter,1628975.0,,,,,
262,PT06M02.00S,2022-11-03T00:53:09.4Z,2,REGULAR,steal,,[],1628975,,,1610612749,39,31,2022-11-03T00:53:12Z,2600000,,,0,,J. Carter STEAL (2 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
263,PT05M59.00S,2022-11-03T00:53:13.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628975,4.944152431011826,51.470588235294116,1610612749,39,31,2022-11-03T01:03:18Z,2610000,-7.0,-6.0,1,left,MISS J. Carter running Layup,[1628975],1610612749.0,MIL,running,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,,
264,PT05M58.00S,2022-11-03T00:53:14.7Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,39,31,2022-11-03T02:00:32Z,2620000,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,263.0,5.0,4.0,1.0,,,,,,,,,,,,,,
564,PT05M58.00S,2022-11-03T00:53:20.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1626171,5.568331143232584,47.30392156862745,1610612749,39,31,2022-11-03T02:00:26Z,2622500,13.0,0.0,1,left,MISS B. Portis tip DUNK,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
565,PT05M58.00S,2022-11-03T00:53:20.4Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,39,31,2022-11-03T02:00:21Z,2623750,,,0,,J. Holiday REBOUND (Off:2 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,564.0,4.0,2.0,2.0,,,,,,,,,,,,,,
267,PT05M55.00S,2022-11-03T00:53:27.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626171,5.206964520367937,47.30392156862745,1610612749,41,31,2022-11-03T02:00:21Z,2625000,13.0,-4.0,1,left,B. Portis Layup (4 PTS) (J. Holiday 1 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,4.0,,,,,,,,,J. Holiday,201950.0,1.0,,
269,PT05M29.00S,2022-11-03T00:53:42.7Z,2,REGULAR,turnover,bad pass,[],1630191,,,1610612765,41,31,2022-11-03T00:54:08Z,2670000,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 1628975]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Carter,1628975.0,,,,,
270,PT05M29.00S,2022-11-03T00:53:42.7Z,2,REGULAR,steal,,[],1628975,,,1610612749,41,31,2022-11-03T00:53:45Z,2680000,,,0,,J. Carter STEAL (3 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
271,PT05M26.00S,2022-11-03T00:53:47.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630587,,,1610612749,41,31,2022-11-03T00:54:21Z,2690000,,,0,,I. Livers shooting personal FOUL (1 PF) (Carter 2 FT),"[1630587, 1628975]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,1.0,0.0,Carter,1628975.0,,,,,,,,
273,PT05M26.00S,2022-11-03T00:54:23.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628975,,,1610612749,42,31,2022-11-03T00:54:23Z,2710000,,,0,,J. Carter Free Throw 1 of 2 (1 PTS),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
274,PT05M26.00S,2022-11-03T00:54:25.4Z,2,REGULAR,substitution,out,[],1630699,,,1610612749,42,31,2022-11-03T00:54:36Z,2720000,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M26.00S,2022-11-03T00:54:25.4Z,2,REGULAR,substitution,out,[],1630587,,,1610612749,42,31,2022-11-03T00:54:36Z,2730000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M26.00S,2022-11-03T00:54:25.4Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,42,31,2022-11-03T00:54:36Z,2740000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M26.00S,2022-11-03T00:54:25.4Z,2,REGULAR,substitution,in,[],1631093,,,1610612749,42,31,2022-11-03T00:54:36Z,2750000,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M26.00S,2022-11-03T00:54:48.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628975,,,1610612749,43,31,2022-11-03T00:54:48Z,2760000,,,0,,J. Carter Free Throw 2 of 2 (2 PTS),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
279,PT05M17.00S,2022-11-03T00:54:59.2Z,2,REGULAR,2pt,Jump Shot,[],1631093,79.58278580814718,52.20588235294118,1610612765,43,31,2022-11-03T00:55:05Z,2770000,11.0,139.0,1,right,MISS J. Ivey 13' driving floating Shot,[1631093],1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Center,13.98,Missed,,,,,,,,,,,,,,,,,,
280,PT05M13.00S,2022-11-03T00:55:03.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,43,31,2022-11-03T00:55:05Z,2780000,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,279.0,6.0,5.0,1.0,,,,,,,,,,,,,,
281,PT05M05.00S,2022-11-03T00:55:10.2Z,2,REGULAR,3pt,Jump Shot,[],1629670,32.53942181340342,47.30392156862745,1610612749,43,31,2022-11-03T00:55:39Z,2790000,13.0,253.0,1,left,MISS J. Nwora 25' pullup 3PT - blocked,"[1629670, 1630180]",1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,Bey,1630180.0
282,PT05M05.00S,2022-11-03T00:55:10.2Z,2,REGULAR,block,,[],1630180,,,1610612749,43,31,2022-11-03T00:55:14Z,2800000,,,0,,S. Bey BLOCK (1 BLK),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
283,PT05M03.00S,2022-11-03T00:55:12.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,43,31,2022-11-03T00:55:31Z,2810000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,281.0,,,,,,,,,,,,,,,,,
284,PT05M03.00S,2022-11-03T00:55:20.6Z,2,REGULAR,foul,personal,[],1626171,,,1610612765,43,31,2022-11-03T00:55:27Z,2820000,,,0,,B. Portis loose ball personal FOUL (1 PF),"[1626171, 1630180]",1610612749.0,MIL,loose ball,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,1626302.0,1.0,0.0,Bey,1630180.0,,,,,,,,
287,PT04M53.00S,2022-11-03T00:56:16.4Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612765,43,31,2022-11-03T00:56:30Z,2850000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Bey 2 FT),"[201950, 1630180]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203591.0,1.0,0.0,Bey,1630180.0,,,,,,,,
289,PT04M53.00S,2022-11-03T00:56:47.9Z,2,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,43,31,2022-11-03T00:56:48Z,2870000,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
290,PT04M53.00S,2022-11-03T00:56:47.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,43,31,2022-11-03T00:56:48Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,
291,PT04M53.00S,2022-11-03T00:56:50.2Z,2,REGULAR,substitution,out,[],201572,,,1610612765,43,31,2022-11-03T00:56:56Z,2890000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M53.00S,2022-11-03T00:56:50.2Z,2,REGULAR,substitution,out,[],201950,,,1610612765,43,31,2022-11-03T00:56:56Z,2900000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M53.00S,2022-11-03T00:56:50.2Z,2,REGULAR,substitution,in,[],202083,,,1610612765,43,31,2022-11-03T00:56:56Z,2910000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M53.00S,2022-11-03T00:56:50.2Z,2,REGULAR,substitution,in,[],203507,,,1610612765,43,31,2022-11-03T00:56:56Z,2920000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M53.00S,2022-11-03T00:57:10.8Z,2,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,43,32,2022-11-03T00:57:10Z,2930000,,,0,,S. Bey Free Throw 2 of 2 (8 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
296,PT04M34.00S,2022-11-03T00:57:32.7Z,2,REGULAR,turnover,out-of-bounds,[],202083,,,1610612749,43,32,2022-11-03T00:57:43Z,2940000,,,0,,W. Matthews step out-of-bounds TURNOVER (1 TO),[202083],1610612749.0,MIL,step,,,Matthews,W. Matthews,,,,,Right Corner 3,24+ Right,,,,,,,,1626302.0,,,,,1.0,,,,,,,
297,PT04M25.00S,2022-11-03T00:57:55.8Z,2,REGULAR,foul,offensive,['inpenalty'],202711,,,1610612765,43,32,2022-11-03T00:58:07Z,2950000,,,0,,B. Bogdanovic offensive FOUL (2 PF),"[202711, 202083]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,203591.0,2.0,0.0,Matthews,202083.0,,,,,,,,
299,PT04M25.00S,2022-11-03T00:57:55.8Z,2,REGULAR,turnover,offensive foul,[],202711,,,1610612765,43,32,2022-11-03T00:57:55Z,2970000,,,0,,B. Bogdanovic offensive foul TURNOVER (3 TO),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,203591.0,,,,,3.0,,,,,,,
300,PT04M14.00S,2022-11-03T00:58:33.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203507,4.02431011826544,71.32352941176471,1610612749,43,32,2022-11-03T00:58:41Z,2980000,-107.0,-15.0,1,left,MISS G. Antetokounmpo 10' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,10.76,Missed,,,,,,,,,,,,,,,,,,
301,PT04M13.00S,2022-11-03T00:58:34.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,43,32,2022-11-03T00:58:41Z,2990000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Left,,,300.0,,,,,,,,,,,,,,,,,
303,PT04M01.00S,2022-11-03T00:58:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,83.13074901445466,63.23529411764706,1610612765,43,32,2022-11-03T00:59:05Z,3010000,66.0,106.0,1,right,MISS B. Bogdanovic 12' pullup Shot,[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Right,12.51,Missed,,,,,,,,,,,,,,,,,,
304,PT03M54.00S,2022-11-03T00:59:04.7Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,43,32,2022-11-03T00:59:05Z,3020000,,,0,,I. Stewart REBOUND (Off:1 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Right,,,303.0,6.0,5.0,1.0,,,,,,,,,,,,,,
305,PT03M54.00S,2022-11-03T00:59:03.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,43,34,2022-11-03T00:59:03Z,3030000,0.0,0.0,1,right,I. Stewart tip Layup (6 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,6.0,,,,,,,,,,,,,
306,PT03M50.00S,2022-11-03T00:59:08.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626171,6.389618922470433,50.98039215686274,1610612749,45,34,2022-11-03T00:59:18Z,3040000,-5.0,8.0,1,left,B. Portis DUNK (6 PTS) (G. Antetokounmpo 3 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,6.0,,,,,,,,,G. Antetokounmpo,203507.0,3.0,,
308,PT03M33.00S,2022-11-03T00:59:25.6Z,2,REGULAR,turnover,bad pass,[],1631093,,,1610612765,45,34,2022-11-03T00:59:36Z,3060000,,,0,,J. Ivey bad pass TURNOVER (1 TO),"[1631093, 1629670]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Nwora,1629670.0,,,,,
309,PT03M33.00S,2022-11-03T00:59:25.6Z,2,REGULAR,steal,,[],1629670,,,1610612749,45,34,2022-11-03T00:59:28Z,3070000,,,0,,J. Nwora STEAL (2 STL),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
310,PT03M25.00S,2022-11-03T00:59:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,6.915243101182654,47.549019607843135,1610612749,47,34,2022-11-03T01:12:25Z,3080000,12.0,13.0,1,left,G. Antetokounmpo driving finger roll Layup (19 PTS) (J. Nwora 1 AST),"[203507, 1629670]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,19.0,,,,,,,,,J. Nwora,1629670.0,1.0,,
312,PT03M01.00S,2022-11-03T00:59:56.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,88.38699080157687,38.48039215686275,1610612765,47,36,2022-11-03T01:00:01Z,3100000,-58.0,57.0,1,right,S. Bey 8' driving Layup (10 PTS),[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Left,8.08,Made,,,,,10.0,,,,,,,,,,,,,
314,PT02M44.00S,2022-11-03T01:00:17.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612749,47,36,2022-11-03T01:00:49Z,3120000,,,0,,C. Cunningham shooting personal FOUL (3 PF) (Nwora 2 FT),"[1630595, 1629670]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2003.0,3.0,0.0,Nwora,1629670.0,,,,,,,,
316,PT02M44.00S,2022-11-03T01:00:29.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,47,36,2022-11-03T01:00:29Z,3140000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M44.00S,2022-11-03T01:02:36.5Z,2,REGULAR,substitution,out,[],1630595,,,1610612749,47,36,2022-11-03T01:03:17Z,3150000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M44.00S,2022-11-03T01:02:36.5Z,2,REGULAR,substitution,in,[],1630165,,,1610612749,47,36,2022-11-03T01:03:17Z,3160000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M44.00S,2022-11-03T01:03:29.6Z,2,REGULAR,freethrow,1 of 2,[],1629670,,,1610612749,48,36,2022-11-03T01:03:29Z,3170000,,,0,,J. Nwora Free Throw 1 of 2 (4 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
320,PT02M44.00S,2022-11-03T01:03:42.2Z,2,REGULAR,freethrow,2 of 2,[],1629670,,,1610612749,49,36,2022-11-03T01:03:42Z,3180000,,,0,,J. Nwora Free Throw 2 of 2 (5 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
321,PT02M23.00S,2022-11-03T01:04:09.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612765,49,36,2022-11-03T01:04:23Z,3190000,,,0,,J. Carter personal FOUL (2 PF) (Bey 2 FT),"[1628975, 1630180]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,,,,,,,,203591.0,2.0,0.0,Bey,1630180.0,,,,,,,,
323,PT02M23.00S,2022-11-03T01:04:36.3Z,2,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,49,37,2022-11-03T01:04:36Z,3210000,,,0,,S. Bey Free Throw 1 of 2 (11 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
324,PT02M23.00S,2022-11-03T01:04:51.3Z,2,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,49,38,2022-11-03T01:04:51Z,3220000,,,0,,S. Bey Free Throw 2 of 2 (12 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
325,PT02M07.00S,2022-11-03T01:05:08.7Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,49,38,2022-11-03T01:05:14Z,3230000,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 1630180]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Bey,1630180.0,,,,,
326,PT02M07.00S,2022-11-03T01:05:08.7Z,2,REGULAR,steal,,[],1630180,,,1610612765,49,38,2022-11-03T01:05:11Z,3240000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
327,PT02M02.00S,2022-11-03T01:05:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,94.30026281208936,45.09803921568628,1610612765,49,40,2022-11-03T01:05:18Z,3250000,-25.0,1.0,1,right,B. Bogdanovic running Layup (10 PTS) (S. Bey 1 AST),"[202711, 1630180]",1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,10.0,,,,,,,,,S. Bey,1630180.0,1.0,,
329,PT01M40.00S,2022-11-03T01:05:34.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,9.149145860709593,45.34313725490196,1610612749,49,40,2022-11-03T01:05:41Z,3270000,23.0,34.0,1,left,MISS G. Antetokounmpo driving Hook,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
330,PT01M34.00S,2022-11-03T01:05:40.8Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,49,40,2022-11-03T01:05:41Z,3280000,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,329.0,7.0,5.0,2.0,,,,,,,,,,,,,,
331,PT01M34.00S,2022-11-03T01:05:40.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,51,40,2022-11-03T01:05:40Z,3290000,0.0,0.0,1,left,B. Portis putback Layup (8 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,8.0,,,,,,,,,,,,,
332,PT01M23.00S,2022-11-03T01:05:56.0Z,2,REGULAR,3pt,Jump Shot,[],202711,69.72733245729303,28.921568627450984,1610612765,51,43,2022-11-03T01:06:08Z,3300000,-105.0,232.0,1,right,B. Bogdanovic 25' 3PT  (13 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.49,Made,,,,,13.0,,,,,,,,,,,,,
333,PT01M23.00S,2022-11-03T01:06:06.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202083,,,1610612765,51,43,2022-11-03T01:06:31Z,3310000,,,0,,W. Matthews shooting personal FOUL (1 PF) (Bogdanovic 1 FT),"[202083, 202711]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,,,,,,,,2003.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,,
335,PT01M23.00S,2022-11-03T01:06:18.5Z,2,REGULAR,substitution,out,[],1628975,,,1610612765,51,43,2022-11-03T01:06:26Z,3330000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
