actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
189,PT11M48.00S,2022-10-30T00:36:41.3Z,2,REGULAR,turnover,bad pass,[],1630699,,,1610612749,32,30,2022-10-30T00:40:49Z,1657500,,,0,,M. Beauchamp bad pass TURNOVER (1 TO),"[1630699, 1627749]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,
190,PT11M48.00S,2022-10-30T00:36:41.3Z,2,REGULAR,steal,,[],1627749,,,1610612737,32,30,2022-10-30T00:39:33Z,1661250,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
171,PT11M36.00S,2022-10-30T00:36:51.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,93.77463863337714,74.26470588235294,1610612737,32,30,2022-10-30T00:40:22Z,1680000,121.0,6.0,1,right,MISS D. Murray 12' turnaround fadeaway Shot,[1627749],1610612737.0,ATL,turnaround fadeaway,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,12.14,Missed,,,,,,,,,,,,,,,,,,
172,PT11M32.00S,2022-10-30T00:36:55.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,32,30,2022-10-30T00:37:02Z,1690000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,171.0,4.0,3.0,1.0,,,,,,,,,,,,,,
173,PT11M22.00S,2022-10-30T00:37:05.4Z,2,REGULAR,3pt,Jump Shot,[],1630699,10.988830486202366,96.07843137254902,1610612749,35,30,2022-10-30T00:37:11Z,1700000,-230.0,51.0,1,left,M. Beauchamp 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[1630699, 203507]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,23.59,Made,,,,,,,,,,3.0,,,,,,G. Antetokounmpo,203507.0,1.0
175,PT11M03.00S,2022-10-30T00:37:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.49605781865965,41.17647058823529,1610612737,35,32,2022-10-30T00:37:29Z,1720000,-44.0,84.0,1,right,D. Murray 9' driving floating Jump Shot (5 PTS),[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.47,Made,,,,,,,,,,5.0,,,,,,,,
177,PT10M48.00S,2022-10-30T00:37:38.9Z,2,REGULAR,3pt,Jump Shot,[],201586,25.837713534822605,14.215686274509803,1610612749,35,32,2022-10-30T00:37:44Z,1740000,179.0,190.0,1,left,MISS S. Ibaka 26' 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
178,PT10M45.00S,2022-10-30T00:37:42.3Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612749,35,32,2022-10-30T00:37:42Z,1750000,,,0,,G. Allen REBOUND (Off:1 Def:0),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,177.0,1.0,0.0,1.0,,,,,,,,,,,,,,
179,PT10M38.00S,2022-10-30T00:37:49.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628975,6.521024967148489,22.058823529411764,1610612749,35,32,2022-10-30T00:42:02Z,1760000,140.0,9.0,1,left,MISS J. Carter 14' fadeaway Shot,[1628975],1610612749.0,MIL,fadeaway,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,14.0,Missed,,,,,,,,,,,,,,,,,,
180,PT10M35.00S,2022-10-30T00:37:52.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,35,32,2022-10-30T00:37:55Z,1770000,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,
181,PT10M30.00S,2022-10-30T00:37:57.5Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630552,74.85216819973719,37.5,1610612737,35,34,2022-10-30T00:38:18Z,1780000,-62.0,184.0,1,right,J. Johnson 19' running pullup Jump Shot (4 PTS),[1630552],1610612737.0,ATL,running pullup,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,19.42,Made,,,,,,,,,,4.0,,,,,,,,
182,PT10M15.00S,2022-10-30T00:38:17.8Z,2,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612749,35,34,2022-10-30T00:38:28Z,1790000,,,0,,J. Johnson shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630552, 203507]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
184,PT10M15.00S,2022-10-30T00:38:51.1Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,35,34,2022-10-30T00:38:51Z,1810000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT10M15.00S,2022-10-30T00:38:51.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,35,34,2022-10-30T00:38:51Z,1820000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,,,
188,PT10M15.00S,2022-10-30T00:39:15.6Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,36,34,2022-10-30T00:39:15Z,1830000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
191,PT09M58.00S,2022-10-30T00:39:34.5Z,2,REGULAR,2pt,Jump Shot,[],1630168,93.51182654402102,77.69607843137256,1610612737,36,34,2022-10-30T00:39:41Z,1840000,138.0,8.0,1,right,MISS O. Okongwu 13' Jump Shot,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,13.88,Missed,,,,,,,,,,,,,,,,,,
192,PT09M52.00S,2022-10-30T00:39:40.5Z,2,REGULAR,rebound,offensive,[],1631100,,,1610612737,36,34,2022-10-30T00:39:41Z,1850000,,,0,,A. Griffin REBOUND (Off:1 Def:0),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,,,191.0,1.0,0.0,1.0,,,,,,,,,,,,,,
193,PT09M52.00S,2022-10-30T00:39:40.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631100,94.40999984741211,50.0,1610612737,36,34,2022-10-30T00:39:43Z,1860000,0.0,0.0,1,right,MISS A. Griffin tip Layup,[1631100],1610612737.0,ATL,tip,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
194,PT09M52.00S,2022-10-30T00:39:40.1Z,2,REGULAR,rebound,offensive,[],1631100,,,1610612737,36,34,2022-10-30T00:39:43Z,1870000,,,0,,A. Griffin REBOUND (Off:2 Def:0),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,193.0,2.0,0.0,2.0,,,,,,,,,,,,,,
195,PT09M45.00S,2022-10-30T00:39:47.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631100,83.13074901445466,78.92156862745098,1610612737,36,34,2022-10-30T00:39:56Z,1880000,145.0,106.0,1,right,MISS A. Griffin 17' pullup Shot,[1631100],1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Right,17.93,Missed,,,,,,,,,,,,,,,,,,
196,PT09M42.00S,2022-10-30T00:39:50.7Z,2,REGULAR,rebound,defensive,[],201586,,,1610612749,36,34,2022-10-30T00:39:50Z,1890000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Mid-Range,16-24 Right,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,,
197,PT09M40.00S,2022-10-30T00:39:55.9Z,2,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612749,36,34,2022-10-30T00:40:08Z,1900000,,,0,,J. Johnson shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630552, 203507]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627524.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
199,PT09M40.00S,2022-10-30T00:40:32.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,36,34,2022-10-30T00:40:32Z,1920000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT09M40.00S,2022-10-30T00:40:32.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,36,34,2022-10-30T00:40:32Z,1930000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,199.0,,,,,,,,,,,,,,,,,
201,PT09M40.00S,2022-10-30T00:40:54.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,37,34,2022-10-30T00:40:54Z,1940000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
202,PT09M31.00S,2022-10-30T00:41:12.0Z,2,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,37,34,2022-10-30T00:41:21Z,1950000,,,0,,O. Okongwu bad pass out-of-bounds TURNOVER (1 TO),[1630168],1610612737.0,ATL,bad pass,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left Center,,,,,,,1627524.0,,,,,,1.0,,,,,,,
203,PT09M13.00S,2022-10-30T00:41:37.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203507,10.068988173455978,51.470588235294116,1610612749,37,34,2022-10-30T00:41:59Z,1960000,-7.0,42.0,1,left,MISS G. Antetokounmpo cutting DUNK - blocked,"[203507, 1630168]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,,,,,,Okongwu,1630168.0,,,
204,PT09M13.00S,2022-10-30T00:41:37.1Z,2,REGULAR,block,,[],1630168,,,1610612749,37,34,2022-10-30T00:41:41Z,1970000,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT09M12.00S,2022-10-30T00:41:38.1Z,2,REGULAR,rebound,offensive,[],201586,,,1610612749,37,34,2022-10-30T00:44:53Z,1980000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,,,203.0,2.0,1.0,1.0,,,,,,,,,,,,,,
206,PT09M12.00S,2022-10-30T00:41:44.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",201586,6.389618922470433,51.71568627450981,1610612749,39,34,2022-10-30T00:45:00Z,1990000,-9.0,8.0,1,left,S. Ibaka putback DUNK (2 PTS),[201586],1610612749.0,MIL,putback,,,Ibaka,S. Ibaka,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,2.0,,,,,,,,
207,PT08M50.00S,2022-10-30T00:42:00.1Z,2,REGULAR,2pt,Jump Shot,[],1627749,78.13731931668858,43.13725490196079,1610612737,39,34,2022-10-30T00:42:05Z,2000000,-34.0,153.0,1,right,MISS D. Murray 15' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,15.68,Missed,,,,,,,,,,,,,,,,,,
208,PT08M47.00S,2022-10-30T00:42:03.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,39,34,2022-10-30T00:42:05Z,2010000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,207.0,5.0,4.0,1.0,,,,,,,,,,,,,,
209,PT08M37.00S,2022-10-30T00:42:13.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,16.376478318002626,39.705882352941174,1610612749,39,34,2022-10-30T00:42:19Z,2020000,51.0,101.0,1,left,MISS G. Antetokounmpo 11' Hook,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,11.37,Missed,,,,,,,,,,,,,,,,,,
210,PT08M35.00S,2022-10-30T00:42:15.1Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,39,34,2022-10-30T00:44:06Z,2030000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,209.0,1.0,1.0,0.0,,,,,,,,,,,,,,
211,PT08M28.00S,2022-10-30T00:42:21.8Z,2,REGULAR,3pt,Jump Shot,[],1630552,70.38436268068331,80.14705882352942,1610612737,39,34,2022-10-30T00:48:04Z,2040000,151.0,226.0,1,right,MISS J. Johnson 27' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,27.16,Missed,,,,,,,,,,,,,,,,,,
212,PT08M25.00S,2022-10-30T00:42:24.8Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,39,34,2022-10-30T00:42:34Z,2050000,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,211.0,3.0,2.0,1.0,,,,,,,,,,,,,,
213,PT08M24.00S,2022-10-30T00:42:25.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,92.85479632063075,51.470588235294116,1610612737,39,36,2022-10-30T00:42:43Z,2060000,7.0,15.0,1,right,O. Okongwu reverse Layup (2 PTS),[1630168],1610612737.0,ATL,reverse,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,,,,,,2.0,,,,,,,,
214,PT08M10.00S,2022-10-30T00:42:41.0Z,2,REGULAR,3pt,Jump Shot,[],1628960,30.962549277266753,70.83333333333334,1610612749,39,36,2022-10-30T00:42:46Z,2070000,-104.0,239.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
215,PT08M06.00S,2022-10-30T00:42:45.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,39,36,2022-10-30T00:42:46Z,2080000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,,
216,PT07M53.00S,2022-10-30T00:42:57.6Z,2,REGULAR,3pt,Jump Shot,[],1627749,72.48685939553219,12.254901960784313,1610612737,39,39,2022-10-30T00:43:04Z,2090000,-189.0,206.0,1,right,D. Murray 27' 3PT  (8 PTS) (J. Johnson 1 AST),"[1627749, 1630552]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,27.94,Made,,,,,,,,,,8.0,,,,,,J. Johnson,1630552.0,1.0
218,PT07M31.00S,2022-10-30T00:43:19.7Z,2,REGULAR,3pt,Jump Shot,[],1628975,32.802233902759525,61.029411764705884,1610612749,39,39,2022-10-30T00:49:05Z,2110000,-55.0,256.0,1,left,MISS J. Carter 26' pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
219,PT07M28.00S,2022-10-30T00:43:22.8Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,39,39,2022-10-30T00:43:22Z,2120000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,218.0,6.0,4.0,2.0,,,,,,,,,,,,,,
220,PT07M20.00S,2022-10-30T00:43:34.0Z,2,REGULAR,turnover,traveling,[],1630699,,,1610612749,39,39,2022-10-30T00:43:41Z,2130000,,,0,,M. Beauchamp traveling TURNOVER (2 TO),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Left,,,,,,,1627524.0,,,,,,2.0,,,,,,,
221,PT07M20.00S,2022-10-30T00:43:40.0Z,2,REGULAR,substitution,out,[],1628960,,,1610612737,39,39,2022-10-30T00:43:51Z,2140000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M20.00S,2022-10-30T00:43:40.0Z,2,REGULAR,substitution,out,[],201586,,,1610612737,39,39,2022-10-30T00:43:51Z,2150000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M20.00S,2022-10-30T00:43:40.0Z,2,REGULAR,substitution,out,[],203507,,,1610612737,39,39,2022-10-30T00:43:51Z,2160000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M20.00S,2022-10-30T00:43:40.0Z,2,REGULAR,substitution,in,[],201588,,,1610612737,39,39,2022-10-30T00:43:51Z,2170000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M20.00S,2022-10-30T00:43:40.0Z,2,REGULAR,substitution,in,[],1626171,,,1610612737,39,39,2022-10-30T00:43:51Z,2180000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M20.00S,2022-10-30T00:43:40.0Z,2,REGULAR,substitution,in,[],201572,,,1610612737,39,39,2022-10-30T00:43:51Z,2190000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M10.00S,2022-10-30T00:44:02.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627749,89.17542706964521,53.92156862745098,1610612737,39,39,2022-10-30T00:44:13Z,2200000,20.0,49.0,1,right,MISS D. Murray driving Layup - blocked,"[1627749, 201572]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,,,,,,,,,,Lopez,201572.0,,,
228,PT07M10.00S,2022-10-30T00:44:02.3Z,2,REGULAR,block,,[],201572,,,1610612737,39,39,2022-10-30T00:44:06Z,2210000,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
229,PT07M05.00S,2022-10-30T00:44:07.3Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,39,39,2022-10-30T00:44:13Z,2220000,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,227.0,4.0,4.0,0.0,,,,,,,,,,,,,,
230,PT06M57.00S,2022-10-30T00:44:16.6Z,2,REGULAR,3pt,Jump Shot,[],201572,33.98488830486202,48.28431372549019,1610612749,42,39,2022-10-30T00:44:23Z,2230000,9.0,267.0,1,left,B. Lopez 26' 3PT  (16 PTS) (B. Portis 3 AST),"[201572, 1626171]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,26.71,Made,,,,,,,,,,16.0,,,,,,B. Portis,1626171.0,3.0
232,PT06M55.00S,2022-10-30T00:44:55.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,42,39,2022-10-30T00:44:55Z,2250000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M55.00S,2022-10-30T00:46:50.9Z,2,REGULAR,substitution,out,[],1630552,,,1610612737,42,39,2022-10-30T00:47:14Z,2260000,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M55.00S,2022-10-30T00:46:50.9Z,2,REGULAR,substitution,out,[],1631100,,,1610612737,42,39,2022-10-30T00:47:14Z,2270000,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M55.00S,2022-10-30T00:46:50.9Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,42,39,2022-10-30T00:47:14Z,2280000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M55.00S,2022-10-30T00:46:50.9Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,42,39,2022-10-30T00:47:14Z,2290000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M37.00S,2022-10-30T00:48:23.9Z,2,REGULAR,2pt,Jump Shot,[],1630168,77.21747700394218,48.03921568627451,1610612737,42,41,2022-10-30T00:48:29Z,2310000,-10.0,162.0,1,right,O. Okongwu 16' Jump Shot (4 PTS) (A. Holiday 1 AST),"[1630168, 1628988]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,16.2,Made,,,,,,,,,,4.0,,,,,,A. Holiday,1628988.0,1.0
240,PT06M15.00S,2022-10-30T00:48:48.7Z,2,REGULAR,2pt,Jump Shot,[],1628975,18.610381077529567,28.431372549019606,1610612749,44,41,2022-10-30T00:50:50Z,2330000,108.0,122.0,1,left,J. Carter 16' fadeaway Jump Shot (2 PTS),[1628975],1610612749.0,MIL,fadeaway,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right Center,16.31,Made,,,,,,,,,,2.0,,,,,,,,
241,PT05M58.00S,2022-10-30T00:49:07.6Z,2,REGULAR,foul,personal,['2freethrow'],1630699,,,1610612737,44,41,2022-10-30T00:49:30Z,2340000,,,0,,M. Beauchamp shooting personal FOUL (1 PF) (Hunter 2 FT),"[1630699, 1629631]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Center,,,,,,,204058.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,
243,PT05M58.00S,2022-10-30T00:49:31.0Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,44,42,2022-10-30T00:49:31Z,2360000,,,0,,D. Hunter Free Throw 1 of 2 (4 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
244,PT05M58.00S,2022-10-30T00:49:32.9Z,2,REGULAR,substitution,out,[],1627749,,,1610612737,44,42,2022-10-30T00:49:41Z,2370000,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M58.00S,2022-10-30T00:49:32.9Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,44,42,2022-10-30T00:49:41Z,2380000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M58.00S,2022-10-30T00:49:32.9Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,44,42,2022-10-30T00:49:41Z,2390000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M58.00S,2022-10-30T00:49:32.9Z,2,REGULAR,substitution,in,[],203991,,,1610612737,44,42,2022-10-30T00:49:41Z,2400000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M58.00S,2022-10-30T00:49:55.0Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,44,43,2022-10-30T00:49:55Z,2410000,,,0,,D. Hunter Free Throw 2 of 2 (5 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
249,PT05M37.00S,2022-10-30T00:50:16.9Z,2,REGULAR,2pt,Jump Shot,[],1626171,12.434296977660972,68.38235294117648,1610612749,46,43,2022-10-30T00:50:22Z,2420000,-92.0,64.0,1,left,B. Portis 11' turnaround fadeaway Jump Shot (6 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,11.22,Made,,,,,,,,,,6.0,,,,,,,,
250,PT05M26.00S,2022-10-30T00:50:27.5Z,2,REGULAR,2pt,Jump Shot,[],1629027,77.87450722733246,21.07843137254902,1610612737,46,43,2022-10-30T00:50:33Z,2430000,-145.0,155.0,1,right,MISS T. Young 21' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,21.23,Missed,,,,,,,,,,,,,,,,,,
251,PT05M23.00S,2022-10-30T00:50:30.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,46,43,2022-10-30T00:50:33Z,2440000,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,250.0,4.0,3.0,1.0,,,,,,,,,,,,,,
