actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
604,PT09M41.00S,2023-02-01T02:53:39.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,105,92,2023-02-01T02:53:39Z,5960000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT09M41.00S,2023-02-01T02:56:01.6Z,4,REGULAR,substitution,out,[],1631109,,,1610612766,105,92,2023-02-01T02:56:24Z,5970000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT09M41.00S,2023-02-01T02:56:01.6Z,4,REGULAR,substitution,in,[],203486,,,1610612766,105,92,2023-02-01T02:56:24Z,5980000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT09M24.00S,2023-02-01T02:56:51.5Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612766,105,92,2023-02-01T02:57:03Z,5990000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Rozier 2 FT),"[203507, 1626179]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1193.0,3.0,0.0,Rozier,1626179.0,,,
609,PT09M24.00S,2023-02-01T02:57:15.4Z,4,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,105,93,2023-02-01T02:57:15Z,6010000,False,,,0,,T. Rozier Free Throw 1 of 2 (8 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
610,PT09M24.00S,2023-02-01T02:57:36.4Z,4,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,105,94,2023-02-01T02:57:36Z,6020000,False,,,0,,T. Rozier Free Throw 2 of 2 (9 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
611,PT09M10.00S,2023-02-01T02:57:52.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.24901445466492,50.245098039215684,1610612749,107,94,2023-02-01T02:57:57Z,6030000,False,1.0,11.0,1,right,G. Antetokounmpo driving DUNK (26 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.11,Made,,26.0,,,,,,,,,,,,,,,,
612,PT09M02.00S,2023-02-01T02:57:59.5Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,107,94,2023-02-01T02:58:08Z,6040000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1628960]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Allen,1628960.0
613,PT09M02.00S,2023-02-01T02:57:59.5Z,4,REGULAR,steal,,[],1628960,,,1610612749,107,94,2023-02-01T02:58:02Z,6050000,False,,,0,,G. Allen STEAL (2 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
614,PT08M55.00S,2023-02-01T02:58:06.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,92.59198423127464,45.09803921568628,1610612749,107,94,2023-02-01T02:58:24Z,6060000,False,-25.0,17.0,1,right,MISS G. Antetokounmpo running Shot,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
615,PT08M53.00S,2023-02-01T02:58:08.6Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,107,94,2023-02-01T02:58:24Z,6070000,False,,,0,,G. Hayward REBOUND (Off:2 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,614.0,,,,,7.0,5.0,2.0,,,,,,,,,,
616,PT08M51.00S,2023-02-01T02:58:14.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630163,9.411957950065702,49.01960784313725,1610612766,107,94,2023-02-01T02:58:47Z,6080000,False,5.0,36.0,1,left,MISS L. Ball running Layup - blocked,"[1630163, 1628975]",1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,Carter,1628975.0,,,,,,,,
617,PT08M51.00S,2023-02-01T02:58:14.7Z,4,REGULAR,block,,[],1628975,,,1610612766,107,94,2023-02-01T02:58:18Z,6090000,False,,,0,,J. Carter BLOCK (1 BLK),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
621,PT08M51.00S,2023-02-01T02:58:14.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,107,94,2023-02-01T02:58:47Z,6100000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,616.0,,,,,,,,,,,,,,,,,
618,PT08M46.00S,2023-02-01T02:58:39.7Z,4,REGULAR,jumpball,recovered,[],1628960,,,1610612749,107,94,2023-02-01T02:59:20Z,6110000,False,,,0,,Jump Ball J. Carter vs. L. Ball: Tip to G. Allen,"[1628960, 1628975, 1630163]",1610612749.0,MIL,heldball,G. Allen,1628960.0,Allen,G. Allen,Carter,1628975.0,Ball,1630163.0,,,,,,,,,,,,,,,,,,,,,,
622,PT08M41.00S,2023-02-01T02:58:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628975,92.32917214191852,51.9607843137255,1610612749,109,94,2023-02-01T02:59:01Z,6140000,False,10.0,20.0,1,right,J. Carter driving Layup (8 PTS),[1628975],1610612749.0,MIL,driving,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,2.19,Made,,8.0,,,,,,,,,,,,,,,,
623,PT08M39.00S,2023-02-01T02:58:55.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,109,94,2023-02-01T02:58:55Z,6150000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT08M25.00S,2023-02-01T03:01:59.3Z,4,REGULAR,3pt,Jump Shot,[],1626179,27.94021024967148,14.950980392156863,1610612766,109,97,2023-02-01T03:02:05Z,6160000,False,175.0,210.0,1,left,T. Rozier 27' 3PT pullup (12 PTS) (G. Hayward 3 AST),"[1626179, 202330]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,27.36,Made,,12.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,
626,PT08M07.00S,2023-02-01T03:02:20.5Z,4,REGULAR,turnover,traveling,[],203507,,,1610612749,109,97,2023-02-01T03:02:27Z,6180000,False,,,0,,G. Antetokounmpo traveling TURNOVER (4 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1201.0,,,,,4.0,,
627,PT08M07.00S,2023-02-01T03:02:34.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,109,97,2023-02-01T03:02:53Z,6190000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,1193.0,,,,,,,
628,PT07M44.00S,2023-02-01T03:03:02.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629023,23.73521681997372,25.98039215686275,1610612766,109,97,2023-02-01T03:03:08Z,6200000,False,120.0,171.0,1,left,MISS P. Washington 20' pullup Shot,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,20.86,Missed,,,,,,,,,,,,,,,,,,
629,PT07M40.00S,2023-02-01T03:03:06.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,109,97,2023-02-01T03:03:08Z,6210000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,628.0,,,,,13.0,11.0,2.0,,,,,,,,,,
630,PT07M37.00S,2023-02-01T03:03:12.1Z,4,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612749,109,97,2023-02-01T03:03:25Z,6220000,False,,,0,,P. Washington shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1629023, 203507]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,4.0,0.0,Antetokounmpo,203507.0,,,
632,PT07M37.00S,2023-02-01T03:03:47.8Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,110,97,2023-02-01T03:03:47Z,6240000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,27.0,,,,,,,,,,,,,,,,
633,PT07M37.00S,2023-02-01T03:04:06.9Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,111,97,2023-02-01T03:04:06Z,6250000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (28 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,28.0,,,,,,,,,,,,,,,,
634,PT07M25.00S,2023-02-01T03:04:19.2Z,4,REGULAR,3pt,Jump Shot,[],202330,30.17411300919842,82.1078431372549,1610612766,111,97,2023-02-01T03:04:26Z,6260000,False,-161.0,231.0,1,left,MISS G. Hayward 28' pullup 3PT,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,28.14,Missed,,,,,,,,,,,,,,,,,,
635,PT07M20.00S,2023-02-01T03:04:24.2Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,111,97,2023-02-01T03:04:26Z,6270000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,634.0,,,,,14.0,12.0,2.0,,,,,,,,,,
636,PT07M13.00S,2023-02-01T03:04:30.2Z,4,REGULAR,3pt,Jump Shot,[],203507,68.01905387647832,19.11764705882353,1610612749,114,97,2023-02-01T03:04:35Z,6280000,False,-154.0,248.0,1,right,G. Antetokounmpo 29' 3PT pullup (31 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,29.22,Made,,31.0,,,,,,,,,,,,,,,,
637,PT07M03.00S,2023-02-01T03:04:40.4Z,4,REGULAR,3pt,Jump Shot,[],1626179,6.521024967148489,96.07843137254902,1610612766,114,97,2023-02-01T03:04:45Z,6290000,False,-230.0,9.0,1,left,MISS T. Rozier step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
638,PT07M00.00S,2023-02-01T03:04:43.4Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,114,97,2023-02-01T03:04:45Z,6300000,False,,,0,,P. Connaughton REBOUND (Off:2 Def:5),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,,,637.0,,,,,7.0,5.0,2.0,,,,,,,,,,
639,PT06M50.00S,2023-02-01T03:04:54.3Z,4,REGULAR,3pt,Jump Shot,[],1628960,95.6143232588699,94.85294117647058,1610612749,114,97,2023-02-01T03:04:59Z,6310000,False,224.0,-11.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,22.46,Missed,,,,,,,,,,,,,,,,,,
640,PT06M46.00S,2023-02-01T03:04:58.3Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,114,97,2023-02-01T03:04:59Z,6320000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,639.0,,,,,4.0,3.0,1.0,,,,,,,,,,
641,PT06M41.00S,2023-02-01T03:05:03.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,7.046649145860711,50.0,1610612766,114,99,2023-02-01T03:05:12Z,6330000,False,0.0,14.0,1,left,L. Ball driving Layup (27 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.37,Made,,27.0,,,,,,,,,,,,,,,,
642,PT06M28.00S,2023-02-01T03:05:15.7Z,4,REGULAR,3pt,Jump Shot,[],1626192,71.17279894875165,15.441176470588236,1610612749,114,99,2023-02-01T03:05:20Z,6340000,False,-173.0,218.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,27.86,Missed,,,,,,,,,,,,,,,,,,
643,PT06M25.00S,2023-02-01T03:05:18.6Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,114,99,2023-02-01T03:05:18Z,6350000,False,,,0,,M. Plumlee REBOUND (Off:4 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,642.0,,,,,11.0,7.0,4.0,,,,,,,,,,
644,PT06M23.00S,2023-02-01T03:05:27.6Z,4,REGULAR,turnover,lost ball,[],1630163,,,1610612766,114,99,2023-02-01T03:05:50Z,6360000,False,,,0,,L. Ball lost ball TURNOVER (2 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,,
645,PT06M23.00S,2023-02-01T03:05:32.3Z,4,REGULAR,foul,personal,[],1630163,,,1610612749,114,99,2023-02-01T03:05:39Z,6370000,False,,,0,,L. Ball loose ball personal FOUL (2 PF),"[1630163, 1628960]",1610612766.0,CHA,loose ball,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1193.0,2.0,0.0,Allen,1628960.0,,,
647,PT06M23.00S,2023-02-01T03:05:42.5Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,114,99,2023-02-01T03:05:53Z,6390000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT06M23.00S,2023-02-01T03:05:42.5Z,4,REGULAR,substitution,out,[],202330,,,1610612749,114,99,2023-02-01T03:05:53Z,6400000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT06M23.00S,2023-02-01T03:05:42.5Z,4,REGULAR,substitution,in,[],203114,,,1610612749,114,99,2023-02-01T03:05:53Z,6410000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT06M23.00S,2023-02-01T03:05:42.5Z,4,REGULAR,substitution,in,[],1629667,,,1610612749,114,99,2023-02-01T03:05:53Z,6420000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT06M11.00S,2023-02-01T03:06:01.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201950,70.12155059132719,16.666666666666664,1610612749,114,99,2023-02-01T03:29:45Z,6430000,False,-167.0,228.0,1,right,MISS J. Holiday 28' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,28.28,Missed,,,,,,,,,,,,,,,,,,
652,PT06M09.00S,2023-02-01T03:06:03.3Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,114,99,2023-02-01T03:06:19Z,6440000,False,,,0,,M. Plumlee REBOUND (Off:4 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,651.0,,,,,12.0,8.0,4.0,,,,,,,,,,
653,PT06M05.00S,2023-02-01T03:06:07.9Z,4,REGULAR,turnover,lost ball,[],203486,,,1610612766,114,99,2023-02-01T03:06:24Z,6450000,False,,,0,,M. Plumlee lost ball TURNOVER (2 TO),"[203486, 201950]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Holiday,201950.0
654,PT06M05.00S,2023-02-01T03:06:07.9Z,4,REGULAR,steal,,[],201950,,,1610612749,114,99,2023-02-01T03:06:11Z,6460000,False,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
655,PT06M00.00S,2023-02-01T03:06:15.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628975,78.13731931668858,5.392156862745098,1610612749,114,99,2023-02-01T03:06:34Z,6470000,False,-223.0,153.0,1,right,MISS J. Carter 27' running 3PT,[1628975],1610612749.0,MIL,running,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,27.04,Missed,,,,,,,,,,,,,,,,,,
656,PT06M00.00S,2023-02-01T03:06:18.7Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,114,99,2023-02-01T03:06:18Z,6480000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,655.0,,,,,15.0,12.0,3.0,,,,,,,,,,
657,PT06M00.00S,2023-02-01T03:06:20.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612749,114,99,2023-02-01T03:06:31Z,6490000,False,,,0,,L. Ball shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630163, 203507]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,101284.0,3.0,0.0,Antetokounmpo,203507.0,,,
659,PT06M00.00S,2023-02-01T03:06:51.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203507,,,1610612749,115,99,2023-02-01T03:06:51Z,6510000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (32 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,32.0,,,,,,,,,,,,,,,,
660,PT06M00.00S,2023-02-01T03:07:45.4Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,115,99,2023-02-01T03:07:52Z,6520000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT06M00.00S,2023-02-01T03:07:45.4Z,4,REGULAR,substitution,in,[],201572,,,1610612749,115,99,2023-02-01T03:07:52Z,6530000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT06M00.00S,2023-02-01T03:06:51.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203507,,,1610612749,115,99,2023-02-01T03:08:06Z,6540000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
663,PT05M57.00S,2023-02-01T03:06:54.8Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,115,99,2023-02-01T03:08:06Z,6550000,False,,,0,,L. Ball REBOUND (Off:5 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,662.0,,,,,10.0,5.0,5.0,,,,,,,,,,
664,PT05M46.00S,2023-02-01T03:08:14.2Z,4,REGULAR,2pt,Jump Shot,[],1626179,7.966491458607096,68.38235294117648,1610612766,115,101,2023-02-01T03:08:23Z,6560000,False,-92.0,22.0,1,left,T. Rozier 9' fadeaway Jump Shot (14 PTS),[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,9.46,Made,,14.0,,,,,,,,,,,,,,,,
665,PT05M28.00S,2023-02-01T03:08:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,92.85479632063075,51.9607843137255,1610612749,115,101,2023-02-01T03:08:37Z,6570000,False,10.0,15.0,1,right,MISS B. Lopez driving finger roll Layup,[201572],1610612749.0,MIL,driving finger roll,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.77,Missed,,,,,,,,,,,,,,,,,,
666,PT05M25.00S,2023-02-01T03:08:35.3Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,115,101,2023-02-01T03:08:37Z,6580000,False,,,0,,M. Plumlee REBOUND (Off:4 Def:9),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,665.0,,,,,13.0,9.0,4.0,,,,,,,,,,
667,PT05M20.00S,2023-02-01T03:08:40.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,15.588042049934298,47.549019607843135,1610612766,115,101,2023-02-01T03:08:54Z,6590000,False,12.0,94.0,1,left,MISS J. McDaniels 9' floating Shot,[1629667],1610612766.0,CHA,floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,9.48,Missed,,,,,,,,,,,,,,,,,,
668,PT05M18.00S,2023-02-01T03:08:42.2Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,115,101,2023-02-01T03:08:54Z,6600000,False,,,0,,B. Lopez REBOUND (Off:0 Def:10),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,667.0,,,,,10.0,10.0,0.0,,,,,,,,,,
669,PT05M10.00S,2023-02-01T03:08:50.3Z,4,REGULAR,3pt,Jump Shot,[],201950,73.66951379763469,11.519607843137255,1610612749,115,101,2023-02-01T03:08:57Z,6610000,False,-192.0,195.0,1,right,MISS J. Holiday 27' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.39,Missed,,,,,,,,,,,,,,,,,,
670,PT05M07.00S,2023-02-01T03:08:53.3Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,115,101,2023-02-01T03:08:57Z,6620000,False,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,669.0,,,,,5.0,4.0,1.0,,,,,,,,,,
671,PT05M02.00S,2023-02-01T03:08:58.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629667,10.85742444152431,4.6568627450980395,1610612766,115,101,2023-02-01T03:09:07Z,6630000,False,227.0,50.0,1,left,MISS J. McDaniels running 3PT,[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.21,Missed,,,,,,,,,,,,,,,,,,
672,PT04M59.00S,2023-02-01T03:09:01.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,115,101,2023-02-01T03:09:07Z,6640000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:13),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,671.0,,,,,16.0,13.0,3.0,,,,,,,,,,
673,PT04M57.00S,2023-02-01T03:09:08.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,115,101,2023-02-01T03:09:08Z,6650000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT04M57.00S,2023-02-01T03:10:05.8Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,115,101,2023-02-01T03:10:35Z,6660000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT04M57.00S,2023-02-01T03:10:05.8Z,4,REGULAR,substitution,out,[],203507,,,1610612749,115,101,2023-02-01T03:10:35Z,6670000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT04M57.00S,2023-02-01T03:10:05.8Z,4,REGULAR,substitution,in,[],204060,,,1610612749,115,101,2023-02-01T03:10:35Z,6680000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT04M57.00S,2023-02-01T03:10:05.8Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,115,101,2023-02-01T03:10:35Z,6690000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT04M49.00S,2023-02-01T03:10:54.8Z,4,REGULAR,2pt,Jump Shot,[],201950,76.82325886990802,33.088235294117645,1610612749,115,101,2023-02-01T03:10:59Z,6700000,False,-85.0,165.0,1,right,MISS J. Holiday 18' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,18.58,Missed,,,,,,,,,,,,,,,,,,
679,PT04M46.00S,2023-02-01T03:10:57.9Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,115,101,2023-02-01T03:10:57Z,6710000,False,,,0,,T. Rozier REBOUND (Off:0 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,,,678.0,,,,,5.0,5.0,0.0,,,,,,,,,,
680,PT04M36.00S,2023-02-01T03:11:07.9Z,4,REGULAR,3pt,Jump Shot,[],1626179,17.16491458607096,6.372549019607843,1610612766,115,101,2023-02-01T03:11:12Z,6720000,False,218.0,109.0,1,left,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,24.38,Missed,,,,,,,,,,,,,,,,,,
681,PT04M33.00S,2023-02-01T03:11:10.9Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,115,101,2023-02-01T03:11:12Z,6730000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,680.0,,,,,3.0,3.0,0.0,,,,,,,,,,
