actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
429,PT06M31.00S,2022-11-10T01:37:14.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203484,68.01905387647832,33.088235294117645,1610612743,87,72,2022-11-10T01:37:19Z,4240000,False,-85.0,248.0,1,right,K. Caldwell-Pope 26' 3PT pullup (9 PTS) (A. Gordon 3 AST),"[203484, 203932]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,26.21,Made,,,,,,,9.0,A. Gordon,203932.0,3.0,,
431,PT06M12.00S,2022-11-10T01:37:35.4Z,3,REGULAR,turnover,traveling,[],1630188,,,1610612754,87,72,2022-11-10T01:37:39Z,4260000,False,,,0,,J. Smith traveling TURNOVER (2 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,204059.0,,,,,2.0,,,,,,,,,,,,,,
432,PT06M12.00S,2022-11-10T01:37:43.6Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,87,72,2022-11-10T01:37:49Z,4270000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,1627964.0,,,,,,,,,,,,,,,,,,,
433,PT05M51.00S,2022-11-10T01:38:19.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627750,91.67214191852825,48.03921568627451,1610612743,87,74,2022-11-10T01:38:23Z,4280000,False,-10.0,26.0,1,right,J. Murray driving finger roll Layup (10 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,2.76,Made,,,,,,,10.0,,,,,
434,PT05M37.00S,2022-11-10T01:38:34.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,6.521024967148489,50.0,1610612754,89,74,2022-11-10T01:38:39Z,4290000,False,0.0,9.0,1,left,G. Bitadze DUNK (2 PTS) (T. Haliburton 8 AST),"[1629048, 1630169]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,0.88,Made,,,,,,,2.0,T. Haliburton,1630169.0,8.0,,
436,PT05M16.00S,2022-11-10T01:38:57.3Z,3,REGULAR,turnover,traveling,[],1627750,,,1610612743,89,74,2022-11-10T01:39:05Z,4310000,False,,,0,,J. Murray traveling TURNOVER (3 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,203592.0,,,,,3.0,,,,,,,,,,,,,,
437,PT05M16.00S,2022-11-10T01:39:00.5Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,89,74,2022-11-10T01:39:05Z,4320000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M16.00S,2022-11-10T01:39:00.5Z,3,REGULAR,substitution,in,[],1631097,,,1610612754,89,74,2022-11-10T01:39:05Z,4330000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M03.00S,2022-11-10T01:39:29.0Z,3,REGULAR,turnover,bad pass,[],1631097,,,1610612754,89,74,2022-11-10T01:39:35Z,4340000,False,,,0,,B. Mathurin bad pass TURNOVER (2 TO),"[1631097, 203484]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,,,,,,2.0,,,,,,,Caldwell-Pope,203484.0,,,,,,
440,PT05M03.00S,2022-11-10T01:39:29.0Z,3,REGULAR,steal,,[],203484,,,1610612743,89,74,2022-11-10T01:39:30Z,4350000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
441,PT04M58.00S,2022-11-10T01:39:33.2Z,3,REGULAR,turnover,bad pass,[],203484,,,1610612743,89,74,2022-11-10T01:39:37Z,4360000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (2 TO),"[203484, 1631097]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,2.0,,,,,,,Mathurin,1631097.0,,,,,,
442,PT04M58.00S,2022-11-10T01:39:33.2Z,3,REGULAR,steal,,[],1631097,,,1610612754,89,74,2022-11-10T01:39:34Z,4370000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
443,PT04M50.00S,2022-11-10T01:39:42.9Z,3,REGULAR,foul,offensive,['inpenalty'],1629048,,,1610612754,89,74,2022-11-10T01:39:50Z,4380000,False,,,0,,G. Bitadze offensive FOUL (2 PF),"[1629048, 203484]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,204059.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
445,PT04M50.00S,2022-11-10T01:39:42.9Z,3,REGULAR,turnover,offensive foul,[],1629048,,,1610612754,89,74,2022-11-10T01:39:42Z,4400000,False,,,0,,G. Bitadze offensive foul TURNOVER (2 TO),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,204059.0,,,,,2.0,,,,,,,,,,,,,,
446,PT04M50.00S,2022-11-10T01:39:59.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,89,74,2022-11-10T01:39:59Z,4410000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M50.00S,2022-11-10T01:42:10.2Z,3,REGULAR,substitution,out,[],1630188,,,1610612743,89,74,2022-11-10T01:42:34Z,4420000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M50.00S,2022-11-10T01:42:10.2Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,89,74,2022-11-10T01:42:34Z,4430000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M50.00S,2022-11-10T01:42:10.2Z,3,REGULAR,substitution,out,[],203932,,,1610612743,89,74,2022-11-10T01:42:34Z,4440000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M50.00S,2022-11-10T01:42:10.2Z,3,REGULAR,substitution,in,[],1630174,,,1610612743,89,74,2022-11-10T01:42:34Z,4450000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M50.00S,2022-11-10T01:42:10.2Z,3,REGULAR,substitution,in,[],201145,,,1610612743,89,74,2022-11-10T01:42:34Z,4460000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M50.00S,2022-11-10T01:42:10.2Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,89,74,2022-11-10T01:42:34Z,4470000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M40.00S,2022-11-10T01:42:57.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,92.9862023653088,4.901960784313726,1610612743,89,77,2022-11-10T01:43:02Z,4480000,False,-225.0,13.0,1,right,K. Caldwell-Pope 3PT  (12 PTS) (B. Brown 3 AST),"[203484, 1628971]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,,,22.59,Made,,,,,,,12.0,B. Brown,1628971.0,3.0,,
455,PT04M24.00S,2022-11-10T01:43:13.6Z,3,REGULAR,2pt,Jump Shot,[],1630169,10.200394218134035,75.24509803921569,1610612754,91,77,2022-11-10T01:45:20Z,4500000,False,-126.0,43.0,1,left,T. Haliburton 13' pullup Jump Shot (17 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,,,,13.35,Made,,,,,,,17.0,,,,,
456,PT04M13.00S,2022-11-10T01:43:24.8Z,3,REGULAR,3pt,Jump Shot,[],203484,93.9060446780552,2.696078431372549,1610612743,91,80,2022-11-10T01:43:29Z,4510000,False,-237.0,5.0,1,right,K. Caldwell-Pope 3PT  (15 PTS) (D. Jordan 1 AST),"[203484, 201599]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,,,23.65,Made,,,,,,,15.0,D. Jordan,201599.0,1.0,,
458,PT04M02.00S,2022-11-10T01:43:35.5Z,3,REGULAR,3pt,Jump Shot,[],1629048,23.209592641261498,87.99019607843137,1610612754,91,80,2022-11-10T01:43:42Z,4530000,False,-190.0,166.0,1,left,MISS G. Bitadze 25' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,25.21,Missed,,,,,,,,,,,,
459,PT04M00.00S,2022-11-10T01:43:37.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,91,80,2022-11-10T01:43:42Z,4540000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,458.0,,,,,,,,,,,
461,PT03M48.00S,2022-11-10T01:43:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201599,91.93495400788436,45.83333333333333,1610612743,91,82,2022-11-10T01:44:17Z,4560000,False,-21.0,23.0,1,right,D. Jordan finger roll Layup (8 PTS) (B. Hyland 1 AST),"[201599, 1630538]",1610612743.0,DEN,finger roll,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,3.12,Made,,,,,,,8.0,B. Hyland,1630538.0,1.0,,
463,PT03M47.00S,2022-11-10T01:44:00.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,91,82,2022-11-10T01:44:00Z,4580000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M47.00S,2022-11-10T01:45:15.4Z,3,REGULAR,substitution,out,[],1630169,,,1610612754,91,82,2022-11-10T01:45:28Z,4590000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M47.00S,2022-11-10T01:45:15.4Z,3,REGULAR,substitution,out,[],1629048,,,1610612754,91,82,2022-11-10T01:45:28Z,4600000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M47.00S,2022-11-10T01:45:15.4Z,3,REGULAR,substitution,in,[],204456,,,1610612754,91,82,2022-11-10T01:45:28Z,4610000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M47.00S,2022-11-10T01:45:15.4Z,3,REGULAR,substitution,in,[],1630543,,,1610612754,91,82,2022-11-10T01:45:28Z,4620000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M27.00S,2022-11-10T01:45:49.1Z,3,REGULAR,3pt,Jump Shot,[],1630174,7.178055190538765,95.58823529411765,1610612754,91,82,2022-11-10T01:45:54Z,4630000,False,-228.0,15.0,1,left,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,,22.84,Missed,,,,,,,,,,,,
469,PT03M23.00S,2022-11-10T01:45:53.1Z,3,REGULAR,rebound,defensive,[],203484,,,1610612743,91,82,2022-11-10T01:45:54Z,4640000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:5),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,,,,,,,,,468.0,6.0,5.0,1.0,,,,,,,,
470,PT03M19.00S,2022-11-10T01:45:58.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612743,91,82,2022-11-10T01:46:04Z,4650000,False,,,0,,T. McConnell personal FOUL (3 PF) (Hyland 2 FT),"[204456, 1630538]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,203592.0,3.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,
472,PT03M19.00S,2022-11-10T01:46:23.9Z,3,REGULAR,freethrow,1 of 2,[],1630538,,,1610612743,91,83,2022-11-10T01:46:23Z,4670000,False,,,0,,B. Hyland Free Throw 1 of 2 (9 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,Made,,,,,,,9.0,,,,,
473,PT03M19.00S,2022-11-10T01:46:25.5Z,3,REGULAR,substitution,out,[],1627741,,,1610612743,91,83,2022-11-10T01:46:44Z,4680000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M19.00S,2022-11-10T01:46:25.5Z,3,REGULAR,substitution,in,[],1629052,,,1610612743,91,83,2022-11-10T01:46:44Z,4690000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M19.00S,2022-11-10T01:46:49.1Z,3,REGULAR,freethrow,2 of 2,[],1630538,,,1610612743,91,84,2022-11-10T01:46:49Z,4700000,False,,,0,,B. Hyland Free Throw 2 of 2 (10 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,Made,,,,,,,10.0,,,,,
476,PT03M00.00S,2022-11-10T01:47:12.1Z,3,REGULAR,turnover,discontinued dribble,[],1631097,,,1610612754,91,84,2022-11-10T01:47:18Z,4710000,False,,,0,,B. Mathurin discontinued dribble TURNOVER (3 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,1627964.0,,,,,3.0,,,,,,,,,,,,,,
477,PT02M51.00S,2022-11-10T01:47:31.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,68.00057490144546,29.143688725490193,1610612743,91,84,2022-11-10T01:49:21Z,4720000,False,-104.0,248.0,1,right,MISS B. Hyland 26' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,26.93,Missed,,,,,,,,,,,,
478,PT02M46.00S,2022-11-10T01:47:36.8Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,91,84,2022-11-10T01:47:37Z,4730000,False,,,0,,I. Jackson REBOUND (Off:3 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,477.0,7.0,4.0,3.0,,,,,,,,
479,PT02M40.00S,2022-11-10T01:47:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,11.777266754270697,47.794117647058826,1610612754,91,84,2022-11-10T01:47:45Z,4740000,False,11.0,58.0,1,left,MISS B. Mathurin Layup - blocked,"[1631097, 1630538]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.92,Missed,,,,,,,,,,,Hyland,1630538.0
480,PT02M40.00S,2022-11-10T01:47:41.9Z,3,REGULAR,block,,[],1630538,,,1610612754,91,84,2022-11-10T01:47:43Z,4750000,False,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
481,PT02M38.00S,2022-11-10T01:47:43.9Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,91,84,2022-11-10T01:47:45Z,4760000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,479.0,1.0,1.0,0.0,,,,,,,,
482,PT02M35.00S,2022-11-10T01:47:47.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628971,91.93495400788436,44.6078431372549,1610612743,91,84,2022-11-10T01:50:20Z,4770000,False,-27.0,23.0,1,right,MISS B. Brown running Layup - blocked,"[1628971, 1630174]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,3.57,Missed,,,,,,,,,,,Nesmith,1630174.0
483,PT02M35.00S,2022-11-10T01:47:47.1Z,3,REGULAR,block,,[],1630174,,,1610612743,91,84,2022-11-10T01:47:49Z,4780000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
484,PT02M32.00S,2022-11-10T01:47:50.1Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,91,84,2022-11-10T01:51:57Z,4790000,False,,,0,,I. Jackson REBOUND (Off:3 Def:5),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,482.0,8.0,5.0,3.0,,,,,,,,
485,PT02M27.00S,2022-11-10T01:47:56.1Z,3,REGULAR,turnover,traveling,[],1630174,,,1610612754,91,84,2022-11-10T01:51:18Z,4800000,False,,,0,,A. Nesmith traveling TURNOVER (2 TO),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Left,203592.0,,,,,2.0,,,,,,,,,,,,,,
486,PT02M10.00S,2022-11-10T01:48:27.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630538,82.34231274638634,54.65686274509803,1610612743,91,84,2022-11-10T01:48:31Z,4810000,False,23.0,113.0,1,right,MISS B. Hyland 11' pullup Shot,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.59,Missed,,,,,,,,,,,,
487,PT02M07.00S,2022-11-10T01:48:30.5Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,91,84,2022-11-10T01:48:31Z,4820000,False,,,0,,I. Jackson REBOUND (Off:3 Def:6),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,486.0,9.0,6.0,3.0,,,,,,,,
488,PT02M04.00S,2022-11-10T01:48:35.5Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612754,91,84,2022-11-10T01:48:42Z,4830000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Jackson 2 FT),"[1628971, 1630543]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,203592.0,2.0,0.0,Jackson,1630543.0,,,,,,,,,,,,,,,
490,PT02M04.00S,2022-11-10T01:49:02.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630543,,,1610612754,92,84,2022-11-10T01:49:02Z,4850000,False,,,0,,I. Jackson Free Throw 1 of 2 (14 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,Made,,,,,,,14.0,,,,,
491,PT02M04.00S,2022-11-10T01:49:03.4Z,3,REGULAR,substitution,out,[],1629052,,,1610612754,92,84,2022-11-10T01:49:09Z,4860000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M04.00S,2022-11-10T01:49:03.4Z,3,REGULAR,substitution,in,[],1629614,,,1610612754,92,84,2022-11-10T01:49:09Z,4870000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M04.00S,2022-11-10T01:49:35.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630543,,,1610612754,93,84,2022-11-10T01:49:35Z,4880000,False,,,0,,I. Jackson Free Throw 2 of 2 (15 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,Made,,,,,,,15.0,,,,,
494,PT01M51.00S,2022-11-10T01:49:51.8Z,3,REGULAR,turnover,out-of-bounds,[],203484,,,1610612743,93,84,2022-11-10T01:49:57Z,4890000,False,,,0,,K. Caldwell-Pope lost ball out-of-bounds TURNOVER (3 TO),[203484],1610612743.0,DEN,lost ball,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,204059.0,,,,,3.0,,,,,,,,,,,,,,
495,PT01M38.00S,2022-11-10T01:50:12.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,22.815374507227332,9.803921568627452,1610612754,93,84,2022-11-10T01:50:17Z,4900000,False,201.0,162.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,25.82,Missed,,,,,,,,,,,,
496,PT01M34.00S,2022-11-10T01:50:16.9Z,3,REGULAR,rebound,offensive,[],204456,,,1610612754,93,84,2022-11-10T01:50:17Z,4910000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,495.0,2.0,1.0,1.0,,,,,,,,
497,PT01M32.00S,2022-11-10T01:50:18.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629614,31.225361366622867,34.068627450980394,1610612754,93,84,2022-11-10T01:53:24Z,4920000,False,80.0,241.0,1,left,MISS A. Nembhard 25' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,25.38,Missed,,,,,,,,,,,,
498,PT01M28.00S,2022-11-10T01:50:22.9Z,3,REGULAR,rebound,defensive,[],203484,,,1610612743,93,84,2022-11-10T01:50:23Z,4930000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:6),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,497.0,7.0,6.0,1.0,,,,,,,,
499,PT01M05.00S,2022-11-10T01:50:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,94.61235216819973,46.74862132352941,1610612743,93,84,2022-11-10T01:53:46Z,4940000,False,-16.0,-2.0,1,right,MISS B. Brown reverse Layup,[1628971],1610612743.0,DEN,reverse,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,1.64,Missed,,,,,,,,,,,,
500,PT01M05.00S,2022-11-10T01:50:46.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,93,84,2022-11-10T01:50:49Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,499.0,,,,,,,,,,,
501,PT01M05.00S,2022-11-10T01:50:51.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612743,93,84,2022-11-10T01:50:57Z,4960000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,,,,,,,,,,
502,PT00M55.70S,2022-11-10T01:51:09.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,7.30946123521682,46.07843137254902,1610612754,95,84,2022-11-10T01:51:13Z,4970000,False,20.0,16.0,1,left,T. McConnell driving finger roll Layup (2 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,2.54,Made,,,,,,,2.0,,,,,
503,PT00M43.50S,2022-11-10T01:51:24.2Z,3,REGULAR,turnover,bad pass,[],201599,,,1610612743,95,84,2022-11-10T01:51:28Z,4980000,False,,,0,,D. Jordan bad pass TURNOVER (3 TO),"[201599, 204456]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Left Center,,,,,,3.0,,,,,,,McConnell,204456.0,,,,,,
504,PT00M43.50S,2022-11-10T01:51:24.2Z,3,REGULAR,steal,,[],204456,,,1610612754,95,84,2022-11-10T01:51:25Z,4990000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
505,PT00M40.30S,2022-11-10T01:51:27.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,8.360709592641262,50.245098039215684,1610612754,95,84,2022-11-10T01:51:36Z,5000000,False,-1.0,26.0,1,left,MISS B. Mathurin running DUNK - blocked,"[1631097, 201145]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,2.61,Missed,,,,,,,,,,,Green,201145.0
506,PT00M40.30S,2022-11-10T01:51:27.4Z,3,REGULAR,block,,[],201145,,,1610612754,95,84,2022-11-10T01:51:29Z,5010000,False,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT00M36.90S,2022-11-10T01:51:30.8Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,95,84,2022-11-10T01:51:30Z,5020000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,505.0,1.0,1.0,0.0,,,,,,,,
508,PT00M35.20S,2022-11-10T01:51:35.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612743,95,84,2022-11-10T01:51:41Z,5030000,False,,,0,,T. McConnell personal FOUL (4 PF) (Hyland 2 FT),"[204456, 1630538]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Center,204059.0,4.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,
