actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
260,PT06M30.00S,2022-10-22T23:54:17.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,68.80749014454665,78.43137254901961,1610612754,42,41,2022-10-22T23:54:30Z,2580000,142.0,241.0,1,right,B. Mathurin 27' 3PT running pullup (3 PTS) (A. Nembhard 2 AST),"[1631097, 1629614]",1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,27.96,Made,3.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,,
262,PT06M18.00S,2022-10-22T23:54:30.2Z,2,REGULAR,3pt,Jump Shot,[],1630191,32.013797634691194,58.333333333333336,1610612765,42,44,2022-10-22T23:54:41Z,2600000,-42.0,248.0,1,left,I. Stewart 25' 3PT  (8 PTS) (H. Diallo 2 AST),"[1630191, 1628977]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,25.19,Made,8.0,H. Diallo,1628977.0,2.0,,,,,,,,,,,,,,
264,PT06M06.00S,2022-10-22T23:54:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,84.57621550591328,44.11764705882353,1610612754,42,44,2022-10-22T23:54:46Z,2620000,-29.0,92.0,1,right,MISS A. Nembhard 9' floating Shot,[1629614],1610612754.0,IND,floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,9.71,Missed,,,,,,,,,,,,,,,,,,
265,PT06M04.00S,2022-10-22T23:54:43.9Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,42,44,2022-10-22T23:54:46Z,2630000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,
266,PT05M52.00S,2022-10-22T23:54:56.6Z,2,REGULAR,3pt,Jump Shot,[],202711,6.783837056504599,3.431372549019608,1610612765,42,44,2022-10-22T23:58:57Z,2640000,233.0,11.0,1,left,MISS B. Bogdanovic step back 3PT - blocked,"[202711, 1630678]",1610612765.0,DET,step back,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,Taylor,1630678.0,,,,,,,,
267,PT05M52.00S,2022-10-22T23:54:56.6Z,2,REGULAR,block,,[],1630678,,,1610612765,42,44,2022-10-22T23:55:02Z,2650000,,,0,,T. Taylor BLOCK (1 BLK),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
268,PT05M51.00S,2022-10-22T23:54:57.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,42,44,2022-10-22T23:55:04Z,2660000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,266.0,,,,,,,,,,,,,
270,PT05M51.00S,2022-10-22T23:55:05.4Z,2,REGULAR,substitution,out,[],1628977,,,1610612765,42,44,2022-10-22T23:55:17Z,2680000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M51.00S,2022-10-22T23:55:05.4Z,2,REGULAR,substitution,in,[],1630180,,,1610612765,42,44,2022-10-22T23:55:17Z,2690000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M42.00S,2022-10-22T23:55:30.5Z,2,REGULAR,turnover,out-of-bounds,[],1630191,,,1610612765,42,44,2022-10-22T23:55:35Z,2700000,,,0,,I. Stewart bad pass out-of-bounds TURNOVER (1 TO),[1630191],1610612765.0,DET,bad pass,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,201639.0,,,,,1.0,,
273,PT05M33.00S,2022-10-22T23:55:53.9Z,2,REGULAR,foul,personal,[],1630191,,,1610612754,42,44,2022-10-22T23:56:02Z,2710000,,,0,,I. Stewart personal FOUL (2 PF),"[1630191, 1631097]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101283.0,2.0,0.0,Mathurin,1631097.0,,,
275,PT05M33.00S,2022-10-22T23:56:00.8Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,42,44,2022-10-22T23:56:04Z,2730000,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M33.00S,2022-10-22T23:56:00.8Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,42,44,2022-10-22T23:56:04Z,2740000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M33.00S,2022-10-22T23:56:12.3Z,2,REGULAR,substitution,out,[],1630678,,,1610612754,42,44,2022-10-22T23:56:20Z,2750000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M33.00S,2022-10-22T23:56:12.3Z,2,REGULAR,substitution,in,[],1630188,,,1610612754,42,44,2022-10-22T23:56:20Z,2760000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M26.00S,2022-10-22T23:56:37.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630169,80.1084099868594,61.51960784313726,1610612754,42,44,2022-10-22T23:56:44Z,2770000,58.0,134.0,1,right,MISS T. Haliburton 14' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,14.63,Missed,,,,,,,,,,,,,,,,,,
280,PT05M23.00S,2022-10-22T23:56:40.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,42,44,2022-10-22T23:56:44Z,2780000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,279.0,,,,,,,,,,,,,
282,PT05M18.00S,2022-10-22T23:57:11.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630188,79.58278580814718,92.8921568627451,1610612754,42,44,2022-10-22T23:57:17Z,2800000,214.0,139.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
283,PT05M14.00S,2022-10-22T23:57:15.6Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,42,44,2022-10-22T23:57:17Z,2810000,,,0,,J. Ivey REBOUND (Off:0 Def:5),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,282.0,5.0,5.0,0.0,,,,,,,,,,
284,PT05M06.00S,2022-10-22T23:57:26.3Z,2,REGULAR,foul,personal,[],1630543,,,1610612765,42,44,2022-10-22T23:57:36Z,2820000,,,0,,I. Jackson personal FOUL (2 PF),"[1630543, 1631093]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1198.0,2.0,0.0,Ivey,1631093.0,,,
286,PT04M59.00S,2022-10-22T23:57:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.783837056504599,53.92156862745098,1610612765,42,44,2022-10-22T23:58:00Z,2840000,-20.0,11.0,1,left,MISS S. Bey reverse Layup,[1630180],1610612765.0,DET,reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
287,PT04M57.00S,2022-10-22T23:57:55.7Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,42,44,2022-10-22T23:58:00Z,2850000,,,0,,J. Smith REBOUND (Off:1 Def:5),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,286.0,6.0,5.0,1.0,,,,,,,,,,
288,PT04M50.00S,2022-10-22T23:58:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.32917214191852,54.166666666666664,1610612754,42,44,2022-10-22T23:58:10Z,2860000,21.0,20.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
289,PT04M47.00S,2022-10-22T23:58:06.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,42,44,2022-10-22T23:58:10Z,2870000,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,288.0,5.0,4.0,1.0,,,,,,,,,,
290,PT04M42.00S,2022-10-22T23:58:11.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202711,13.091327201051248,3.1862745098039214,1610612765,42,47,2022-10-22T23:58:19Z,2880000,234.0,71.0,1,left,B. Bogdanovic 24' 3PT running (6 PTS) (S. Bey 1 AST),"[202711, 1630180]",1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,24.45,Made,6.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
292,PT04M40.00S,2022-10-22T23:58:18.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,42,47,2022-10-22T23:58:18Z,2900000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M26.00S,2022-10-23T00:01:36.1Z,2,REGULAR,3pt,Jump Shot,[],1631097,66.04796320630749,41.911764705882355,1610612754,42,47,2022-10-23T00:01:40Z,2910000,-40.0,267.0,1,right,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,26.96,Missed,,,,,,,,,,,,,,,,,,
294,PT04M22.00S,2022-10-23T00:01:40.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,42,47,2022-10-23T00:01:40Z,2920000,,,0,,I. Stewart REBOUND (Off:1 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,293.0,6.0,5.0,1.0,,,,,,,,,,
295,PT04M09.00S,2022-10-23T00:01:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.703679369250986,45.588235294117645,1610612765,42,47,2022-10-23T00:01:56Z,2930000,22.0,20.0,1,left,MISS C. Cunningham driving Layup - blocked,"[1630595, 1630543]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,Jackson,1630543.0,,,,,,,,
296,PT04M09.00S,2022-10-23T00:01:52.2Z,2,REGULAR,block,,[],1630543,,,1610612765,42,47,2022-10-23T00:01:54Z,2940000,,,0,,I. Jackson BLOCK (3 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT04M06.00S,2022-10-23T00:01:55.2Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,42,47,2022-10-23T00:01:56Z,2950000,,,0,,J. Smith REBOUND (Off:1 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,295.0,7.0,6.0,1.0,,,,,,,,,,
298,PT03M56.00S,2022-10-23T00:02:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,89.83245729303549,44.85294117647059,1610612754,42,47,2022-10-23T00:02:09Z,2960000,-26.0,43.0,1,right,MISS I. Jackson cutting finger roll Layup,[1630543],1610612754.0,IND,cutting finger roll,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,,
299,PT03M54.00S,2022-10-23T00:02:07.2Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,42,47,2022-10-23T00:02:09Z,2970000,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,298.0,3.0,2.0,1.0,,,,,,,,,,
300,PT03M54.00S,2022-10-23T00:02:07.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630543,94.40999984741211,50.0,1610612754,44,47,2022-10-23T00:02:12Z,2980000,0.0,0.0,1,right,I. Jackson tip Layup (2 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
301,PT03M31.00S,2022-10-23T00:02:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,9.543363994743759,50.49019607843137,1610612765,44,47,2022-10-23T00:02:36Z,2990000,-2.0,37.0,1,left,MISS I. Stewart Layup - blocked,"[1630191, 1630543]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,Jackson,1630543.0,,,,,,,,
302,PT03M31.00S,2022-10-23T00:02:29.5Z,2,REGULAR,block,,[],1630543,,,1610612765,44,47,2022-10-23T00:02:31Z,3000000,,,0,,I. Jackson BLOCK (4 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT03M30.00S,2022-10-23T00:02:30.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,44,47,2022-10-23T00:02:36Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,301.0,,,,,,,,,,,,,
305,PT03M30.00S,2022-10-23T00:02:35.0Z,2,REGULAR,substitution,out,[],1630543,,,1610612765,44,47,2022-10-23T00:02:50Z,3030000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M30.00S,2022-10-23T00:02:35.0Z,2,REGULAR,substitution,out,[],1630174,,,1610612765,44,47,2022-10-23T00:02:50Z,3040000,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M30.00S,2022-10-23T00:02:35.0Z,2,REGULAR,substitution,in,[],1629048,,,1610612765,44,47,2022-10-23T00:02:50Z,3050000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M30.00S,2022-10-23T00:02:35.0Z,2,REGULAR,substitution,in,[],1627741,,,1610612765,44,47,2022-10-23T00:02:50Z,3060000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M25.00S,2022-10-23T00:03:01.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,7.703679369250986,47.549019607843135,1610612765,44,47,2022-10-23T00:03:05Z,3070000,12.0,20.0,1,left,MISS S. Bey Layup,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
310,PT03M22.00S,2022-10-23T00:03:04.5Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612765,44,47,2022-10-23T00:03:04Z,3080000,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,309.0,4.0,3.0,1.0,,,,,,,,,,
311,PT03M22.00S,2022-10-23T00:03:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,5.590000152587891,50.0,1610612765,44,47,2022-10-23T00:03:04Z,3090000,0.0,0.0,1,left,MISS S. Bey tip Layup,[1630180],1610612765.0,DET,tip,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
312,PT03M21.00S,2022-10-23T00:03:04.9Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612765,44,47,2022-10-23T00:03:05Z,3100000,,,0,,S. Bey REBOUND (Off:2 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,,311.0,5.0,3.0,2.0,,,,,,,,,,
313,PT03M20.00S,2022-10-23T00:03:05.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,8.360709592641262,49.50980392156863,1610612765,44,47,2022-10-23T00:03:09Z,3110000,2.0,26.0,1,left,MISS S. Bey Layup - blocked,"[1630180, 1629048]",1610612765.0,DET,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,Bitadze,1629048.0,,,,,,,,
314,PT03M20.00S,2022-10-23T00:03:05.9Z,2,REGULAR,block,,[],1629048,,,1610612765,44,47,2022-10-23T00:03:07Z,3120000,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
315,PT03M18.00S,2022-10-23T00:03:07.9Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,44,47,2022-10-23T00:03:09Z,3130000,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,313.0,3.0,3.0,0.0,,,,,,,,,,
316,PT03M12.00S,2022-10-23T00:03:14.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,93.11760840998686,3.1862745098039214,1610612754,44,47,2022-10-23T00:03:24Z,3140000,-234.0,12.0,1,right,MISS B. Hield running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
317,PT03M07.00S,2022-10-23T00:03:19.5Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,44,47,2022-10-23T00:03:19Z,3150000,,,0,,S. Bey REBOUND (Off:2 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,,,,316.0,6.0,4.0,2.0,,,,,,,,,,
318,PT03M04.00S,2022-10-23T00:03:21.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202711,7.966491458607096,3.431372549019608,1610612765,44,47,2022-10-23T00:03:30Z,3160000,233.0,22.0,1,left,MISS B. Bogdanovic running 3PT,[202711],1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,23.39,Missed,,,,,,,,,,,,,,,,,,
319,PT03M04.00S,2022-10-23T00:03:21.3Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,44,47,2022-10-23T00:03:30Z,3170000,,,0,,J. Smith REBOUND (Off:1 Def:7),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,,318.0,8.0,7.0,1.0,,,,,,,,,,
320,PT02M55.00S,2022-10-23T00:03:31.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,93.64323258869908,53.92156862745098,1610612754,46,47,2022-10-23T00:03:36Z,3180000,20.0,7.0,1,right,B. Mathurin alley-oop Layup (5 PTS) (T. Haliburton 3 AST),"[1631097, 1630169]",1610612754.0,IND,alley-oop,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.09,Made,5.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,
322,PT02M35.00S,2022-10-23T00:03:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.886333771353483,51.470588235294116,1610612765,46,47,2022-10-23T00:03:54Z,3200000,-7.0,31.0,1,left,MISS C. Cunningham cutting Layup - blocked,"[1630595, 1630188]",1610612765.0,DET,cutting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,Smith,1630188.0,,,,,,,,
323,PT02M35.00S,2022-10-23T00:03:50.0Z,2,REGULAR,block,,[],1630188,,,1610612765,46,47,2022-10-23T00:03:52Z,3210000,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
324,PT02M34.00S,2022-10-23T00:03:51.0Z,2,REGULAR,rebound,offensive,[],1630595,,,1610612765,46,47,2022-10-23T00:03:54Z,3220000,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,322.0,2.0,1.0,1.0,,,,,,,,,,
325,PT02M34.00S,2022-10-23T00:03:53.8Z,2,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612765,46,47,2022-10-23T00:04:04Z,3230000,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Cunningham 2 FT),"[1629048, 1630595]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1198.0,2.0,0.0,Cunningham,1630595.0,,,
327,PT02M34.00S,2022-10-23T00:04:22.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630595,,,1610612765,46,48,2022-10-23T00:04:22Z,3250000,,,0,,C. Cunningham Free Throw 1 of 2 (7 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
328,PT02M34.00S,2022-10-23T00:04:36.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630595,,,1610612765,46,49,2022-10-23T00:04:36Z,3260000,,,0,,C. Cunningham Free Throw 2 of 2 (8 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
329,PT02M19.00S,2022-10-23T00:04:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.72339027595268,55.14705882352941,1610612754,46,49,2022-10-23T00:05:01Z,3270000,26.0,16.0,1,right,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
330,PT02M16.00S,2022-10-23T00:04:59.3Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,46,49,2022-10-23T00:05:01Z,3280000,,,0,,I. Stewart REBOUND (Off:1 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,329.0,7.0,6.0,1.0,,,,,,,,,,
331,PT02M08.00S,2022-10-23T00:05:06.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631093,10.85742444152431,51.225490196078425,1610612765,46,49,2022-10-23T00:05:10Z,3290000,-6.0,50.0,1,left,MISS J. Ivey driving DUNK - blocked,"[1631093, 1630188]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,Smith,1630188.0,,,,,,,,
332,PT02M08.00S,2022-10-23T00:05:06.0Z,2,REGULAR,block,,[],1630188,,,1610612765,46,49,2022-10-23T00:05:07Z,3300000,,,0,,J. Smith BLOCK (2 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT02M06.00S,2022-10-23T00:05:08.0Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612754,46,49,2022-10-23T00:05:10Z,3310000,,,0,,G. Bitadze REBOUND (Off:4 Def:4),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,331.0,8.0,4.0,4.0,,,,,,,,,,
334,PT02M01.00S,2022-10-23T00:05:13.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,92.32917214191852,44.6078431372549,1610612754,46,49,2022-10-23T00:05:28Z,3320000,-27.0,20.0,1,right,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
335,PT02M00.00S,2022-10-23T00:05:14.5Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612754,46,49,2022-10-23T00:06:00Z,3330000,,,0,,G. Bitadze REBOUND (Off:5 Def:4),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,334.0,9.0,4.0,5.0,,,,,,,,,,
336,PT01M59.00S,2022-10-23T00:05:17.5Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612754,46,49,2022-10-23T00:05:51Z,3340000,,,0,,I. Stewart shooting personal FOUL (3 PF) (Bitadze 2 FT),"[1630191, 1629048]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1198.0,3.0,0.0,Bitadze,1629048.0,,,
338,PT01M59.00S,2022-10-23T00:05:41.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629048,,,1610612754,46,49,2022-10-23T00:06:23Z,3360000,,,0,,MISS G. Bitadze Free Throw 1 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
339,PT01M59.00S,2022-10-23T00:05:41.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,46,49,2022-10-23T00:06:23Z,3370000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,338.0,,,,,,,,,,,,,
340,PT01M59.00S,2022-10-23T00:05:55.4Z,2,REGULAR,substitution,out,[],1630191,,,1610612754,46,49,2022-10-23T00:06:02Z,3380000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M59.00S,2022-10-23T00:05:55.4Z,2,REGULAR,substitution,in,[],1631105,,,1610612754,46,49,2022-10-23T00:06:02Z,3390000,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
