shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,jerseyNumber,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
07:07,250,PT07M07.00S,2022-12-15T00:50:46.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,5.338370565045992,96.32352941176471,1610612744,41,36,2022-12-15T00:50:57Z,2480000,False,-232.0,-2.0,1,left,M. Moody 3PT running (3 PTS) (S. Curry 2 AST),"[1630541, 201939]",1610612744.0,GSW,,4,running,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.16,Made,3.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,
06:47,252,PT06M47.00S,2022-12-15T00:51:05.2Z,2,REGULAR,3pt,Jump Shot,[],1630169,71.43561103810775,16.42156862745098,1610612754,44,36,2022-12-15T00:51:14Z,2500000,False,-168.0,216.0,1,right,T. Haliburton 27' 3PT step back (6 PTS),[1630169],1610612754.0,IND,,0,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,27.36,Made,6.0,,,,,,,,,,,,,,,,
06:30,253,PT06M30.00S,2022-12-15T00:51:23.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.5722733245729295,47.549019607843135,1610612744,44,36,2022-12-15T01:01:38Z,2510000,False,12.0,19.0,1,left,MISS D. DiVincenzo driving finger roll Layup,[1628978],1610612744.0,GSW,,0,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,
06:27,254,PT06M27.00S,2022-12-15T00:51:26.0Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,44,36,2022-12-15T00:51:27Z,2520000,False,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,12,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,253.0,1.0,1.0,0.0,,,,,,,,,
06:17,255,PT06M17.00S,2022-12-15T00:51:35.8Z,2,REGULAR,3pt,Jump Shot,[],1630169,66.3107752956636,40.19607843137255,1610612754,44,36,2022-12-15T01:02:20Z,2530000,False,-49.0,264.0,1,right,MISS T. Haliburton 26' step back 3PT,[1630169],1610612754.0,IND,,0,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,26.87,Missed,,,,,,,,,,,,,,,,,
06:14,256,PT06M14.00S,2022-12-15T00:51:38.8Z,2,REGULAR,rebound,offensive,[],1630169,,,1610612754,44,36,2022-12-15T00:51:40Z,2540000,False,,,0,,T. Haliburton REBOUND (Off:2 Def:2),[1630169],1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,255.0,4.0,2.0,2.0,,,,,,,,,
06:12,257,PT06M12.00S,2022-12-15T00:51:41.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,66.83639947437582,52.94117647058824,1610612754,47,36,2022-12-15T00:51:45Z,2550000,False,15.0,259.0,1,right,M. Turner 25' 3PT  (11 PTS) (T. Haliburton 1 AST),"[1626167, 1630169]",1610612754.0,IND,,33,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.96,Made,11.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,
05:51,259,PT05M51.00S,2022-12-15T00:52:02.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,6.652431011826544,48.28431372549019,1610612744,47,38,2022-12-15T00:52:07Z,2570000,False,9.0,10.0,1,left,K. Looney DUNK (2 PTS) (S. Curry 3 AST),"[1626172, 201939]",1610612744.0,GSW,,5,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,1.32,Made,2.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,
05:37,261,PT05M37.00S,2022-12-15T00:52:15.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,93.9060446780552,50.49019607843137,1610612754,47,38,2022-12-15T00:52:18Z,2590000,False,2.0,5.0,1,right,MISS O. Brissett driving finger roll Layup,[1629052],1610612754.0,IND,,12,driving finger roll,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,,,,,,,,,
05:36,262,PT05M36.00S,2022-12-15T00:52:16.3Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,47,38,2022-12-15T00:52:18Z,2600000,False,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,5,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,261.0,4.0,4.0,0.0,,,,,,,,,
05:31,263,PT05M31.00S,2022-12-15T00:52:22.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1630541,6.389618922470433,54.90196078431373,1610612744,47,40,2022-12-15T00:52:41Z,2610000,False,-25.0,8.0,1,left,M. Moody running finger roll Layup (5 PTS) (D. DiVincenzo 2 AST),"[1630541, 1628978]",1610612744.0,GSW,,4,running finger roll,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,2.57,Made,5.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,
05:31,265,PT05M31.00S,2022-12-15T00:52:29.6Z,2,REGULAR,violation,defensive goaltending,[],1626167,,,1610612744,47,40,2022-12-15T00:52:36Z,2630000,False,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612754.0,IND,204059.0,33,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
05:17,266,PT05M17.00S,2022-12-15T00:52:54.2Z,2,REGULAR,foul,technical,['1freethrow'],1630541,,,1610612754,47,40,2022-12-15T00:52:59Z,2640000,False,,,0,,M. Moody defensive-3-second technical FOUL (1 Tech),[1630541],1610612744.0,GSW,202007.0,4,defensive-3-second,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
05:17,267,PT05M17.00S,2022-12-15T00:53:10.6Z,2,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,48,40,2022-12-15T00:53:10Z,2650000,False,,,0,,T. Haliburton technical Free Throw 1 of 1 (7 PTS),[1630169],1610612754.0,IND,,0,technical,,,Haliburton,T. Haliburton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
05:17,268,PT05M17.00S,2022-12-15T00:53:11.4Z,2,REGULAR,substitution,out,[],1629052,,,1610612754,48,40,2022-12-15T00:53:14Z,2660000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,12,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
05:17,269,PT05M17.00S,2022-12-15T00:53:11.4Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,48,40,2022-12-15T00:53:14Z,2670000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,23,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
05:09,270,PT05M09.00S,2022-12-15T00:53:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,90.62089356110381,47.05882352941176,1610612754,50,40,2022-12-15T00:53:36Z,2680000,False,-15.0,36.0,1,right,T. Haliburton driving finger roll Layup (9 PTS) (M. Turner 2 AST),"[1630169, 1626167]",1610612754.0,IND,,0,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,3.86,Made,9.0,M. Turner,1626167.0,2.0,,,,,,,,,,,,,
04:57,272,PT04M57.00S,2022-12-15T00:53:45.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626172,10.988830486202366,50.0,1610612744,50,40,2022-12-15T00:53:48Z,2700000,False,0.0,51.0,1,left,MISS K. Looney Jump Shot - blocked,"[1626172, 1630174]",1610612744.0,GSW,,5,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,Nesmith,1630174.0
04:57,273,PT04M57.00S,2022-12-15T00:53:45.0Z,2,REGULAR,block,,[],1630174,,,1610612744,50,40,2022-12-15T00:53:46Z,2710000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,23,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
04:55,274,PT04M55.00S,2022-12-15T00:53:47.0Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,50,40,2022-12-15T00:53:48Z,2720000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,272.0,2.0,2.0,0.0,,,,,,,,,
04:53,275,PT04M53.00S,2022-12-15T00:53:49.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629614,92.72339027595268,53.18627450980392,1610612754,52,40,2022-12-15T00:53:54Z,2730000,False,16.0,16.0,1,right,A. Nembhard running finger roll Layup (2 PTS) (B. Mathurin 2 AST),"[1629614, 1631097]",1610612754.0,IND,,2,running finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,B. Mathurin,1631097.0,2.0,,,,,,,,,,,,,
04:35,277,PT04M35.00S,2022-12-15T00:54:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.178055190538765,52.450980392156865,1610612744,52,42,2022-12-15T00:54:11Z,2750000,False,-12.0,15.0,1,left,S. Curry cutting finger roll Layup (17 PTS) (K. Looney 3 AST),"[201939, 1626172]",1610612744.0,GSW,,30,cutting finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.94,Made,17.0,K. Looney,1626172.0,3.0,,,,,,,,,,,,,
04:33,279,PT04M33.00S,2022-12-15T00:54:17.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,52,42,2022-12-15T00:54:20Z,2770000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:33,280,PT04M33.00S,2022-12-15T00:56:35.0Z,2,REGULAR,substitution,out,[],1628978,,,1610612754,52,42,2022-12-15T00:56:48Z,2780000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,0,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
04:33,281,PT04M33.00S,2022-12-15T00:56:35.0Z,2,REGULAR,substitution,out,[],1630237,,,1610612754,52,42,2022-12-15T00:56:48Z,2790000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,40,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
04:33,282,PT04M33.00S,2022-12-15T00:56:35.0Z,2,REGULAR,substitution,in,[],1629673,,,1610612754,52,42,2022-12-15T00:56:48Z,2800000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,3,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
04:33,283,PT04M33.00S,2022-12-15T00:56:35.0Z,2,REGULAR,substitution,in,[],203110,,,1610612754,52,42,2022-12-15T00:56:48Z,2810000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,23,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
04:22,284,PT04M22.00S,2022-12-15T00:57:15.0Z,2,REGULAR,3pt,Jump Shot,[],1626167,94.56307490144546,96.32352941176471,1610612754,55,42,2022-12-15T00:57:18Z,2820000,False,232.0,-1.0,1,right,M. Turner 3PT  (14 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,,33,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,23.16,Made,14.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,
04:08,286,PT04M08.00S,2022-12-15T00:57:28.6Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,55,42,2022-12-15T00:57:32Z,2840000,False,,,0,,D. Green bad pass TURNOVER (3 TO),"[203110, 1630169]",1610612744.0,GSW,,23,,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,3.0,Haliburton,1630169.0,,,,,,
04:08,287,PT04M08.00S,2022-12-15T00:57:28.6Z,2,REGULAR,steal,,[],1630169,,,1610612754,55,42,2022-12-15T00:57:30Z,2850000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
04:01,288,PT04M01.00S,2022-12-15T00:57:37.0Z,2,REGULAR,foul,personal,[],1629673,,,1610612754,55,42,2022-12-15T00:57:42Z,2860000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1630169]",1610612744.0,GSW,204059.0,3,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,0.0,Haliburton,1630169.0,,
03:54,290,PT03M54.00S,2022-12-15T00:58:01.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629614,88.78120893561103,48.77450980392157,1610612754,57,42,2022-12-15T00:58:10Z,2880000,False,-6.0,53.0,1,right,A. Nembhard Layup (4 PTS) (T. Haliburton 3 AST),"[1629614, 1630169]",1610612754.0,IND,,2,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,4.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,
03:37,292,PT03M37.00S,2022-12-15T00:58:17.9Z,2,REGULAR,3pt,Jump Shot,[],203110,9.017739816031538,2.696078431372549,1610612744,57,42,2022-12-15T00:58:21Z,2900000,False,237.0,32.0,1,left,MISS D. Green 3PT,[203110],1610612744.0,GSW,,23,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,23.87,Missed,,,,,,,,,,,,,,,,,
03:35,293,PT03M35.00S,2022-12-15T00:58:19.9Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,57,42,2022-12-15T00:58:21Z,2910000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,,,,292.0,3.0,3.0,0.0,,,,,,,,,
03:23,294,PT03M23.00S,2022-12-15T00:58:33.0Z,2,REGULAR,3pt,Jump Shot,[],1630174,92.85479632063075,96.32352941176471,1610612754,60,42,2022-12-15T00:58:37Z,2920000,False,232.0,15.0,1,right,A. Nesmith 3PT  (3 PTS) (T. Haliburton 4 AST),"[1630174, 1630169]",1610612754.0,IND,,23,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,23.21,Made,3.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,,,
03:09,296,PT03M09.00S,2022-12-15T00:58:49.2Z,2,REGULAR,turnover,traveling,[],201939,,,1610612744,60,42,2022-12-15T00:58:53Z,2940000,False,,,0,,S. Curry traveling TURNOVER (2 TO),[201939],1610612744.0,GSW,1626301.0,30,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,,,,,,,,
03:04,297,PT03M04.00S,2022-12-15T00:59:06.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,66.96780551905388,33.82352941176471,1610612754,63,42,2022-12-15T00:59:13Z,2950000,False,-81.0,258.0,1,right,T. Haliburton 27' 3PT pullup (12 PTS),[1630169],1610612754.0,IND,,0,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.04,Made,12.0,,,,,,,,,,,,,,,,
02:40,298,PT02M40.00S,2022-12-15T00:59:29.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.046649145860711,46.81372549019608,1610612744,63,42,2022-12-15T00:59:34Z,2960000,False,16.0,14.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,,30,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,
02:37,299,PT02M37.00S,2022-12-15T00:59:32.1Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,63,42,2022-12-15T00:59:34Z,2970000,False,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,5,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,298.0,5.0,4.0,1.0,,,,,,,,,
02:37,300,PT02M37.00S,2022-12-15T00:59:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,5.590000152587891,50.0,1610612744,63,44,2022-12-15T00:59:32Z,2980000,False,0.0,0.0,1,left,K. Looney putback Layup (4 PTS),[1626172],1610612744.0,GSW,,5,putback,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,
02:31,301,PT02M31.00S,2022-12-15T00:59:39.9Z,2,REGULAR,3pt,Jump Shot,[],1630174,94.1688567674113,96.07843137254902,1610612754,66,44,2022-12-15T00:59:45Z,2990000,False,230.0,2.0,1,right,A. Nesmith 3PT  (6 PTS) (M. Turner 3 AST),"[1630174, 1626167]",1610612754.0,IND,,23,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,23.04,Made,6.0,M. Turner,1626167.0,3.0,,,,,,,,,,,,,
02:29,303,PT02M29.00S,2022-12-15T00:59:46.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,66,44,2022-12-15T00:59:49Z,3010000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:20,304,PT02M20.00S,2022-12-15T01:01:23.1Z,2,REGULAR,foul,personal,[],1629614,,,1610612744,66,44,2022-12-15T01:01:30Z,3020000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1629673]",1610612754.0,IND,202007.0,2,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1.0,0.0,Poole,1629673.0,,
02:09,306,PT02M09.00S,2022-12-15T01:01:58.2Z,2,REGULAR,turnover,traveling,[],203110,,,1610612744,66,44,2022-12-15T01:02:03Z,3040000,False,,,0,,D. Green traveling TURNOVER (4 TO),[203110],1610612744.0,GSW,204059.0,23,,,,Green,D. Green,,,,,Mid-Range,8-16 Center,,,,,,,,,,,4.0,,,,,,,,
02:00,307,PT02M00.00S,2022-12-15T01:02:18.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612754,66,44,2022-12-15T01:02:28Z,3050000,False,,,0,,J. Poole personal FOUL (3 PF) (Haliburton 2 FT),"[1629673, 1630169]",1610612744.0,GSW,204059.0,3,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,3.0,0.0,Haliburton,1630169.0,,
02:00,309,PT02M00.00S,2022-12-15T01:02:39.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630169,,,1610612754,67,44,2022-12-15T01:02:39Z,3070000,False,,,0,,T. Haliburton Free Throw 1 of 2 (13 PTS),[1630169],1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
02:00,310,PT02M00.00S,2022-12-15T01:02:40.5Z,2,REGULAR,substitution,out,[],1629673,,,1610612754,67,44,2022-12-15T01:02:43Z,3080000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,3,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
02:00,311,PT02M00.00S,2022-12-15T01:02:40.5Z,2,REGULAR,substitution,in,[],1628978,,,1610612754,67,44,2022-12-15T01:02:43Z,3090000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,0,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
02:00,312,PT02M00.00S,2022-12-15T01:02:55.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630169,,,1610612754,68,44,2022-12-15T01:02:55Z,3100000,False,,,0,,T. Haliburton Free Throw 2 of 2 (14 PTS),[1630169],1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
01:51,313,PT01M51.00S,2022-12-15T01:03:05.5Z,2,REGULAR,3pt,Jump Shot,[],201939,36.74441524310118,36.029411764705884,1610612744,68,44,2022-12-15T01:03:19Z,3110000,False,70.0,293.0,1,left,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,,30,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,30.11,Missed,,,,,,,,,,,,,,,,,
01:48,314,PT01M48.00S,2022-12-15T01:03:08.5Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,68,44,2022-12-15T01:04:33Z,3120000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,2,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,313.0,2.0,2.0,0.0,,,,,,,,,
01:46,315,PT01M46.00S,2022-12-15T01:03:12.8Z,2,REGULAR,turnover,discontinued dribble,[],1630169,,,1610612754,68,44,2022-12-15T01:03:22Z,3130000,False,,,0,,T. Haliburton discontinued dribble TURNOVER (2 TO),[1630169],1610612754.0,IND,202007.0,0,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,
01:35,316,PT01M35.00S,2022-12-15T01:03:35.6Z,2,REGULAR,foul,personal,[],1629614,,,1610612744,68,44,2022-12-15T01:03:38Z,3140000,False,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 201939]",1610612754.0,IND,204059.0,2,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,0.0,Curry,201939.0,,
01:29,318,PT01M29.00S,2022-12-15T01:03:59.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612744,68,44,2022-12-15T01:04:08Z,3160000,False,,,0,,A. Nembhard personal FOUL (3 PF) (Curry 2 FT),"[1629614, 201939]",1610612754.0,IND,1626301.0,2,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Curry,201939.0,,
01:29,320,PT01M29.00S,2022-12-15T01:04:24.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201939,,,1610612744,68,45,2022-12-15T01:04:24Z,3180000,False,,,0,,S. Curry Free Throw 1 of 2 (18 PTS),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,
01:29,321,PT01M29.00S,2022-12-15T01:04:25.3Z,2,REGULAR,substitution,out,[],1629614,,,1610612744,68,45,2022-12-15T01:04:28Z,3190000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,2,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,
01:29,322,PT01M29.00S,2022-12-15T01:04:25.3Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,68,45,2022-12-15T01:04:28Z,3200000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,24,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
01:29,323,PT01M29.00S,2022-12-15T01:04:41.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201939,,,1610612744,68,46,2022-12-15T01:04:41Z,3210000,False,,,0,,S. Curry Free Throw 2 of 2 (19 PTS),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
01:24,324,PT01M24.00S,2022-12-15T01:04:49.3Z,2,REGULAR,3pt,Jump Shot,[],1630169,69.72733245729303,14.460784313725492,1610612754,71,46,2022-12-15T01:04:54Z,3220000,False,-178.0,232.0,1,right,T. Haliburton 29' 3PT pullup (17 PTS),[1630169],1610612754.0,IND,,0,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,29.23,Made,17.0,,,,,,,,,,,,,,,,
01:11,325,PT01M11.00S,2022-12-15T01:05:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,5.469776609724048,49.01960784313725,1610612744,71,48,2022-12-15T01:05:07Z,3230000,False,5.0,-1.0,1,left,S. Curry driving finger roll Layup (21 PTS),[201939],1610612744.0,GSW,,30,driving finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,0.5,Made,21.0,,,,,,,,,,,,,,,,
00:53,326,PT00M53.90S,2022-12-15T01:05:21.4Z,2,REGULAR,turnover,traveling,[],1627741,,,1610612754,71,48,2022-12-15T01:05:27Z,3240000,False,,,0,,B. Hield traveling TURNOVER (1 TO),[1627741],1610612754.0,IND,204059.0,24,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1.0,,,,,,,,
00:49,327,PT00M49.90S,2022-12-15T01:05:36.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,37.00722733245729,49.50980392156863,1610612744,71,51,2022-12-15T01:05:41Z,3250000,False,2.0,295.0,1,left,S. Curry 29' 3PT pullup (24 PTS),[201939],1610612744.0,GSW,,30,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,29.54,Made,24.0,,,,,,,,,,,,,,,,
00:32,328,PT00M32.00S,2022-12-15T01:05:57.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,93.51182654402102,44.85294117647059,1610612754,71,51,2022-12-15T01:14:51Z,3260000,False,-26.0,8.0,1,right,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,,00,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,
00:30,329,PT00M30.10S,2022-12-15T01:05:59.3Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,71,51,2022-12-15T01:06:03Z,3270000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,328.0,3.0,3.0,0.0,,,,,,,,,
00:24,330,PT00M24.70S,2022-12-15T01:06:04.8Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,71,51,2022-12-15T01:06:08Z,3280000,False,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1626167]",1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,Turner,1626167.0,,,,,,
00:24,331,PT00M24.70S,2022-12-15T01:06:04.8Z,2,REGULAR,steal,,[],1626167,,,1610612754,71,51,2022-12-15T01:16:10Z,3290000,False,,,0,,M. Turner STEAL (2 STL),[1626167],1610612754.0,IND,,33,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
