actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
277,PT04M37.00S,2023-03-31T23:59:32.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627741,92.46057818659659,52.94117647058824,1610612754,55,46,2023-03-31T23:59:50Z,2760000,False,15.0,18.0,1,right,B. Hield running finger roll Layup (5 PTS) (A. Nembhard 4 AST),"[1627741, 1629614]",1610612754.0,IND,running finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,5.0,A. Nembhard,1629614.0,4.0,,,,,,
279,PT04M37.00S,2023-03-31T23:59:35.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631114,,,1610612754,55,46,2023-03-31T23:59:42Z,2780000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Hield 1 FT),"[1631114, 1627741]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1628484.0,,,,,,,,2.0,0.0,Hield,1627741.0,,
281,PT04M37.00S,2023-04-01T00:00:05.3Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1627741,,,1610612754,55,46,2023-04-01T00:00:05Z,2800000,False,,,0,,MISS B. Hield Free Throw 1 of 1,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
282,PT04M35.00S,2023-04-01T00:00:07.3Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,55,46,2023-04-01T00:00:07Z,2810000,False,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,281.0,3.0,2.0,1.0,,,,,,,,,,,,,,
283,PT04M31.00S,2023-04-01T00:00:11.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,8.360709592641262,49.26470588235294,1610612760,55,48,2023-04-01T00:00:21Z,2820000,False,4.0,26.0,1,left,S. Gilgeous-Alexander running finger roll Layup (18 PTS),[1628983],1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,,,,,18.0,,,,,,,,,
284,PT04M22.00S,2023-04-01T00:00:19.4Z,2,REGULAR,3pt,Jump Shot,[],1629670,75.77201051248358,87.25490196078431,1610612754,55,48,2023-04-01T00:00:27Z,2830000,False,186.0,175.0,1,right,MISS J. Nwora 25' 3PT,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
285,PT04M22.00S,2023-04-01T00:00:19.4Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,55,48,2023-04-01T00:00:27Z,2840000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,284.0,2.0,2.0,0.0,,,,,,,,,,,,,,
286,PT04M14.00S,2023-04-01T00:00:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,8.886333771353483,46.32352941176471,1610612760,55,48,2023-04-01T00:00:40Z,2850000,False,18.0,31.0,1,left,MISS J. Giddey driving finger roll Layup - blocked,"[1630581, 1630543]",1610612760.0,OKC,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0
287,PT04M14.00S,2023-04-01T00:00:28.9Z,2,REGULAR,block,,[],1630543,,,1610612760,55,48,2023-04-01T00:00:30Z,2860000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT04M13.00S,2023-04-01T00:00:29.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,55,48,2023-04-01T00:00:40Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,286.0,,,,,,,,,,,,,,,,,
290,PT04M12.00S,2023-04-01T00:00:49.5Z,2,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612760,55,48,2023-04-01T00:01:12Z,2890000,False,,,0,,J. Nwora shooting personal FOUL (1 PF) (Joe 2 FT),"[1629670, 1630198]",1610612754.0,IND,shooting,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Joe,1630198.0,,
292,PT04M12.00S,2023-04-01T00:01:18.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630198,,,1610612760,55,48,2023-04-01T00:01:18Z,2910000,False,,,0,,MISS I. Joe Free Throw 1 of 2,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
293,PT04M12.00S,2023-04-01T00:01:18.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,55,48,2023-04-01T00:01:18Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,292.0,,,,,,,,,,,,,,,,,
294,PT04M12.00S,2023-04-01T00:01:33.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630198,,,1610612760,55,49,2023-04-01T00:01:33Z,2930000,False,,,0,,I. Joe Free Throw 2 of 2 (3 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
295,PT03M53.00S,2023-04-01T00:01:55.5Z,2,REGULAR,3pt,Jump Shot,[],1629670,93.77463863337714,95.58823529411765,1610612754,55,49,2023-04-01T00:02:02Z,2940000,False,228.0,6.0,1,right,MISS J. Nwora 3PT,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
296,PT03M47.00S,2023-04-01T00:02:01.5Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,55,49,2023-04-01T00:02:02Z,2950000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,295.0,3.0,1.0,2.0,,,,,,,,,,,,,,
297,PT03M43.00S,2023-04-01T00:02:05.2Z,2,REGULAR,turnover,lost ball,[],1631097,,,1610612754,55,49,2023-04-01T00:02:09Z,2960000,False,,,0,,B. Mathurin lost ball TURNOVER (1 TO),"[1631097, 1631114]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,Williams,1631114.0,,,,,,,,,,
298,PT03M43.00S,2023-04-01T00:02:05.2Z,2,REGULAR,steal,,[],1631114,,,1610612760,55,49,2023-04-01T00:02:07Z,2970000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
299,PT03M39.00S,2023-04-01T00:02:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,8.754927726675426,45.588235294117645,1610612760,55,51,2023-04-01T00:02:48Z,2980000,False,22.0,30.0,1,left,J. Giddey running finger roll Layup (9 PTS) (J. Williams 4 AST),"[1630581, 1631114]",1610612760.0,OKC,running finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.71,Made,,,,,,,,,9.0,J. Williams,1631114.0,4.0,,,,,,
302,PT03M21.00S,2023-04-01T00:02:32.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631114,,,1610612754,55,51,2023-04-01T00:02:38Z,3010000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Jackson 2 FT),"[1631114, 1630543]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,3.0,0.0,Jackson,1630543.0,,
304,PT03M21.00S,2023-04-01T00:02:57.0Z,2,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,56,51,2023-04-01T00:02:57Z,3030000,False,,,0,,I. Jackson Free Throw 1 of 2 (6 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
305,PT03M21.00S,2023-04-01T00:03:02.6Z,2,REGULAR,substitution,out,[],1631114,,,1610612754,56,51,2023-04-01T00:03:09Z,3040000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M21.00S,2023-04-01T00:03:02.6Z,2,REGULAR,substitution,in,[],1630598,,,1610612754,56,51,2023-04-01T00:03:09Z,3050000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M21.00S,2023-04-01T00:02:57.0Z,2,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,56,51,2023-04-01T00:03:30Z,3060000,False,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
308,PT03M19.00S,2023-04-01T00:02:59.0Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,56,51,2023-04-01T00:03:30Z,3070000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,307.0,3.0,3.0,0.0,,,,,,,,,,,,,,
309,PT03M08.00S,2023-04-01T00:03:40.5Z,2,REGULAR,3pt,Jump Shot,[],1630198,21.50131406044678,90.93137254901961,1610612760,56,51,2023-04-01T00:03:45Z,3080000,False,-205.0,150.0,1,left,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
310,PT03M03.00S,2023-04-01T00:03:45.5Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,56,51,2023-04-01T00:03:46Z,3090000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,309.0,2.0,2.0,0.0,,,,,,,,,,,,,,
311,PT02M57.00S,2023-04-01T00:03:50.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630543,92.19776609724047,50.49019607843137,1610612754,58,51,2023-04-01T00:03:59Z,3100000,False,2.0,21.0,1,right,I. Jackson running DUNK (8 PTS) (J. Nwora 4 AST),"[1630543, 1629670]",1610612754.0,IND,running,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,8.0,J. Nwora,1629670.0,4.0,,,,,,
313,PT02M38.00S,2023-04-01T00:04:10.2Z,2,REGULAR,3pt,Jump Shot,[],1630198,28.07161629434954,17.892156862745097,1610612760,58,51,2023-04-01T00:04:15Z,3120000,False,161.0,211.0,1,left,MISS I. Joe 26' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,,
314,PT02M33.00S,2023-04-01T00:04:15.2Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,58,51,2023-04-01T00:04:15Z,3130000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,313.0,3.0,1.0,2.0,,,,,,,,,,,,,,
315,PT02M32.00S,2023-04-01T00:04:15.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630581,12.434296977660972,42.40196078431372,1610612760,58,53,2023-04-01T00:05:53Z,3140000,False,38.0,64.0,1,left,J. Giddey 7' floating Jump Shot (11 PTS) (A. Wiggins 1 AST),"[1630581, 1630598]",1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,,,,,,,,,11.0,A. Wiggins,1630598.0,1.0,,,,,,
317,PT02M26.00S,2023-04-01T00:04:22.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,82.34231274638634,48.28431372549019,1610612754,60,53,2023-04-01T00:04:27Z,3160000,False,-9.0,113.0,1,right,A. Nembhard 11' pullup Jump Shot (7 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,11.38,Made,,,,,,,,,7.0,,,,,,,,,
318,PT02M13.00S,2023-04-01T00:04:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,13.222733245729303,45.09803921568628,1610612760,60,55,2023-04-01T00:04:39Z,3170000,False,25.0,72.0,1,left,S. Gilgeous-Alexander 7' turnaround fadeaway Jump Shot (20 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.59,Made,,,,,,,,,20.0,,,,,,,,,
319,PT02M03.00S,2023-04-01T00:04:47.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612754,60,55,2023-04-01T00:05:03Z,3180000,False,,,0,,A. Wiggins personal FOUL (2 PF) (Jackson 2 FT),"[1630598, 1630543]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,,,,,,,,2.0,0.0,Jackson,1630543.0,,
321,PT02M03.00S,2023-04-01T00:05:16.3Z,2,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,60,55,2023-04-01T00:05:16Z,3200000,False,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT02M03.00S,2023-04-01T00:05:16.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,60,55,2023-04-01T00:05:16Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,,
323,PT02M03.00S,2023-04-01T00:05:16.7Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,60,55,2023-04-01T00:05:19Z,3220000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M03.00S,2023-04-01T00:05:16.7Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,60,55,2023-04-01T00:05:19Z,3230000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M03.00S,2023-04-01T00:05:39.4Z,2,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,61,55,2023-04-01T00:05:39Z,3240000,False,,,0,,I. Jackson Free Throw 2 of 2 (9 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
326,PT01M51.00S,2023-04-01T00:05:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.966491458607096,54.41176470588235,1610612760,61,55,2023-04-01T00:05:58Z,3250000,False,-22.0,22.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
327,PT01M48.00S,2023-04-01T00:05:56.5Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,61,55,2023-04-01T00:05:58Z,3260000,False,,,0,,J. Giddey REBOUND (Off:2 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,326.0,4.0,2.0,2.0,,,,,,,,,,,,,,
328,PT01M48.00S,2023-04-01T00:05:57.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,5.590000152587891,50.0,1610612760,61,57,2023-04-01T00:05:57Z,3270000,False,0.0,0.0,1,left,J. Giddey tip Layup (13 PTS),[1630581],1610612760.0,OKC,tip,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,13.0,,,,,,,,,
329,PT01M40.00S,2023-04-01T00:06:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.46057818659659,55.88235294117647,1610612754,61,57,2023-04-01T00:06:08Z,3280000,False,29.0,18.0,1,right,MISS A. Nembhard driving Layup,[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
330,PT01M38.00S,2023-04-01T00:06:07.6Z,2,REGULAR,rebound,offensive,[],1629614,,,1610612754,61,57,2023-04-01T00:06:07Z,3290000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:0),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,329.0,1.0,0.0,1.0,,,,,,,,,,,,,,
331,PT01M37.00S,2023-04-01T00:06:08.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,92.06636005256242,97.30392156862744,1610612754,61,57,2023-04-01T00:06:14Z,3300000,False,237.0,22.0,1,right,MISS B. Mathurin 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,23.75,Missed,,,,,,,,,,,,,,,,,,
332,PT01M33.00S,2023-04-01T00:06:12.8Z,2,REGULAR,rebound,offensive,[],1630174,,,1610612754,61,57,2023-04-01T00:06:14Z,3310000,False,,,0,,A. Nesmith REBOUND (Off:3 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,331.0,5.0,2.0,3.0,,,,,,,,,,,,,,
333,PT01M32.00S,2023-04-01T00:06:14.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630174,86.94152431011827,48.28431372549019,1610612754,61,57,2023-04-01T00:06:17Z,3320000,False,-9.0,70.0,1,right,MISS A. Nesmith 7' turnaround Shot,[1630174],1610612754.0,IND,turnaround,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,7.07,Missed,,,,,,,,,,,,,,,,,,
334,PT01M31.00S,2023-04-01T00:06:15.1Z,2,REGULAR,rebound,offensive,[],1629670,,,1610612754,61,57,2023-04-01T00:19:46Z,3330000,False,,,0,,J. Nwora REBOUND (Off:1 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,333.0,2.0,1.0,1.0,,,,,,,,,,,,,,
365,PT01M31.00S,2023-04-01T00:06:15.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629670,94.00459921156373,45.58823529411765,1610612754,61,57,2023-04-01T00:19:51Z,3335000,False,-22.0,4.0,1,right,MISS J. Nwora tip Layup,[1629670],1610612754.0,IND,tip,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
366,PT01M30.00S,2023-04-01T00:06:16.8Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,61,57,2023-04-01T00:19:51Z,3337500,False,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,365.0,2.0,1.0,1.0,,,,,,,,,,,,,,
335,PT01M30.00S,2023-04-01T00:06:17.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612754,61,57,2023-04-01T00:06:30Z,3340000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Jackson 2 FT),"[1628983, 1630543]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,2.0,0.0,Jackson,1630543.0,,
337,PT01M30.00S,2023-04-01T00:06:42.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630543,,,1610612754,62,57,2023-04-01T00:19:35Z,3360000,False,,,0,,I. Jackson Free Throw 1 of 2 (10 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
338,PT01M30.00S,2023-04-01T00:06:55.3Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,62,57,2023-04-01T00:07:00Z,3370000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M30.00S,2023-04-01T00:06:55.3Z,2,REGULAR,substitution,in,[],204456,,,1610612754,62,57,2023-04-01T00:07:00Z,3380000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M30.00S,2023-04-01T00:07:13.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630543,,,1610612754,63,57,2023-04-01T00:19:35Z,3390000,False,,,0,,I. Jackson Free Throw 2 of 2 (11 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
341,PT01M20.00S,2023-04-01T00:07:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.915243101182654,47.30392156862745,1610612760,63,59,2023-04-01T00:07:29Z,3400000,False,13.0,13.0,1,left,A. Wiggins cutting Layup (7 PTS) (J. Giddey 2 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,7.0,J. Giddey,1630581.0,2.0,,,,,,
343,PT00M54.80S,2023-04-01T00:07:51.2Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,63,59,2023-04-01T00:07:58Z,3420000,False,,,0,,T. McConnell bad pass out-of-bounds TURNOVER (2 TO),[204456],1610612754.0,IND,bad pass,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628484.0,2.0,,,,,,,,,,,,
344,PT00M54.80S,2023-04-01T00:07:57.4Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,63,59,2023-04-01T00:08:03Z,3430000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M54.80S,2023-04-01T00:07:57.4Z,2,REGULAR,substitution,in,[],1630322,,,1610612760,63,59,2023-04-01T00:08:03Z,3440000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M35.70S,2023-04-01T00:08:32.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,17.0335085413929,93.62745098039215,1610612760,63,59,2023-04-01T00:08:37Z,3450000,False,-218.0,108.0,1,left,MISS J. Giddey 24' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,24.32,Missed,,,,,,,,,,,,,,,,,,
347,PT00M32.70S,2023-04-01T00:08:35.2Z,2,REGULAR,rebound,offensive,[],1630198,,,1610612760,63,59,2023-04-01T00:08:37Z,3460000,False,,,0,,I. Joe REBOUND (Off:1 Def:0),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,346.0,1.0,0.0,1.0,,,,,,,,,,,,,,
348,PT00M32.20S,2023-04-01T00:08:37.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612760,63,59,2023-04-01T00:08:43Z,3470000,False,,,0,,I. Jackson shooting personal FOUL (2 PF) (Joe 2 FT),"[1630543, 1630198]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,2.0,0.0,Joe,1630198.0,,
350,PT00M32.20S,2023-04-01T00:09:00.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630198,,,1610612760,63,60,2023-04-01T00:09:00Z,3490000,False,,,0,,I. Joe Free Throw 1 of 2 (4 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
351,PT00M32.20S,2023-04-01T00:09:01.4Z,2,REGULAR,substitution,out,[],1630543,,,1610612760,63,60,2023-04-01T00:09:08Z,3500000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT00M32.20S,2023-04-01T00:09:01.4Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,63,60,2023-04-01T00:09:08Z,3510000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M32.20S,2023-04-01T00:09:01.4Z,2,REGULAR,substitution,in,[],1630188,,,1610612760,63,60,2023-04-01T00:09:08Z,3520000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M32.20S,2023-04-01T00:09:01.4Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,63,60,2023-04-01T00:09:08Z,3530000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M32.20S,2023-04-01T00:09:01.4Z,2,REGULAR,substitution,out,[],1630174,,,1610612760,63,60,2023-04-01T00:09:23Z,3540000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M32.20S,2023-04-01T00:09:01.4Z,2,REGULAR,substitution,in,[],1629614,,,1610612760,63,60,2023-04-01T00:09:23Z,3550000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
