actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
259,PT05M54.00S,2023-04-07T23:54:57.4Z,2,REGULAR,substitution,in,[],1629670,,,1610612754,42,55,2023-04-07T23:55:15Z,2580000,False,,,0,,SUB in: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M54.00S,2023-04-07T23:54:57.4Z,2,REGULAR,substitution,in,[],201949,,,1610612754,42,55,2023-04-07T23:55:15Z,2590000,False,,,0,,SUB in: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M54.00S,2023-04-07T23:54:57.4Z,2,REGULAR,substitution,in,[],1628963,,,1610612754,42,55,2023-04-07T23:55:15Z,2600000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M54.00S,2023-04-07T23:54:56.7Z,2,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,42,55,2023-04-07T23:55:25Z,2610000,False,,,0,,MISS O. Brissett Free Throw 2 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
263,PT05M53.00S,2023-04-07T23:54:57.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,42,55,2023-04-07T23:55:25Z,2620000,False,,,0,,J. Duren REBOUND (Off:3 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,262.0,7.0,4.0,3.0,,,,,,,,,,,,,,
264,PT05M39.00S,2023-04-07T23:55:36.5Z,2,REGULAR,turnover,bad pass,[],1630165,,,1610612765,42,55,2023-04-07T23:55:41Z,2630000,False,,,0,,K. Hayes bad pass TURNOVER (1 TO),"[1630165, 1629052]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,Brissett,1629052.0,,,,
265,PT05M39.00S,2023-04-07T23:55:36.5Z,2,REGULAR,steal,,[],1629052,,,1610612754,42,55,2023-04-07T23:55:37Z,2640000,False,,,0,,O. Brissett STEAL (1 STL),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
266,PT05M35.00S,2023-04-07T23:55:40.0Z,2,REGULAR,turnover,lost ball,[],1629052,,,1610612754,42,55,2023-04-07T23:55:43Z,2650000,False,,,0,,O. Brissett lost ball TURNOVER (2 TO),"[1629052, 1631105]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,,Duren,1631105.0,,,,
267,PT05M35.00S,2023-04-07T23:55:40.0Z,2,REGULAR,steal,,[],1631105,,,1610612765,42,55,2023-04-07T23:55:42Z,2660000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
268,PT05M24.00S,2023-04-07T23:55:52.9Z,2,REGULAR,foul,personal,['2freethrow'],201949,,,1610612765,42,55,2023-04-07T23:56:04Z,2670000,False,,,0,,J. Johnson shooting personal FOUL (2 PF) (Bagley III 2 FT),"[201949, 1628963]",1610612754.0,IND,shooting,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,,,,,,,,,2.0,0.0,Bagley III,1628963.0
271,PT05M24.00S,2023-04-07T23:56:25.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628963,,,1610612765,42,56,2023-04-07T23:56:25Z,2700000,False,,,0,,M. Bagley III Free Throw 1 of 2 (5 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
272,PT05M24.00S,2023-04-07T23:56:26.3Z,2,REGULAR,substitution,out,[],1629052,,,1610612765,42,56,2023-04-07T23:56:30Z,2710000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M24.00S,2023-04-07T23:56:26.3Z,2,REGULAR,substitution,in,[],1630174,,,1610612765,42,56,2023-04-07T23:56:30Z,2720000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M24.00S,2023-04-07T23:56:49.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628963,,,1610612765,42,57,2023-04-07T23:56:49Z,2730000,False,,,0,,M. Bagley III Free Throw 2 of 2 (6 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
275,PT05M14.00S,2023-04-07T23:57:03.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612754,42,57,2023-04-07T23:57:10Z,2740000,False,,,0,,J. Duren shooting personal FOUL (3 PF) (Mathurin 2 FT),"[1631105, 1631097]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,,,,,,,,,3.0,0.0,Mathurin,1631097.0
277,PT05M14.00S,2023-04-07T23:57:29.6Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,43,57,2023-04-07T23:57:29Z,2760000,False,,,0,,B. Mathurin Free Throw 1 of 2 (5 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
278,PT05M14.00S,2023-04-07T23:57:30.2Z,2,REGULAR,substitution,out,[],1631105,,,1610612754,43,57,2023-04-07T23:57:34Z,2770000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M14.00S,2023-04-07T23:57:30.2Z,2,REGULAR,substitution,in,[],1630181,,,1610612754,43,57,2023-04-07T23:57:34Z,2780000,False,,,0,,SUB in: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M14.00S,2023-04-07T23:57:52.3Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,44,57,2023-04-07T23:57:52Z,2790000,False,,,0,,B. Mathurin Free Throw 2 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
281,PT04M55.00S,2023-04-07T23:58:13.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631093,6.915243101182654,46.568627450980394,1610612765,44,57,2023-04-08T00:19:11Z,2800000,False,17.0,13.0,1,left,MISS J. Ivey driving bank Hook,[1631093],1610612765.0,DET,driving bank,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
282,PT04M52.00S,2023-04-07T23:58:16.0Z,2,REGULAR,rebound,defensive,[],201949,,,1610612754,44,57,2023-04-08T00:19:11Z,2810000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,281.0,3.0,3.0,0.0,,,,,,,,,,,,,,
283,PT04M50.00S,2023-04-07T23:58:21.3Z,2,REGULAR,foul,offensive,[],1631097,,,1610612754,44,57,2023-04-07T23:58:29Z,2820000,False,,,0,,B. Mathurin charge offensive FOUL (2 PF),"[1631097, 1628963]",1610612754.0,IND,charge,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,,,,,,,,,,2.0,0.0,Bagley III,1628963.0
285,PT04M50.00S,2023-04-07T23:58:21.3Z,2,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,44,57,2023-04-07T23:58:21Z,2840000,False,,,0,,B. Mathurin offensive foul TURNOVER (3 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,3.0,,,,,,,,,,,,
286,PT04M38.00S,2023-04-07T23:58:48.1Z,2,REGULAR,foul,personal,[],1629614,,,1610612765,44,57,2023-04-07T23:58:55Z,2850000,False,,,0,,A. Nembhard personal FOUL (1 PF),"[1629614, 1628963]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,,,,,,,,,1.0,0.0,Bagley III,1628963.0
288,PT04M25.00S,2023-04-07T23:59:22.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,28.465834428383708,75.0,1610612765,44,60,2023-04-07T23:59:27Z,2870000,False,-125.0,215.0,1,left,K. Hayes 24' 3PT pullup (15 PTS) (M. Bagley III 1 AST),"[1630165, 1628963]",1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,24.88,Made,,,,,,,,,15.0,M. Bagley III,1628963.0,1.0,,,,,,
290,PT04M11.00S,2023-04-07T23:59:36.1Z,2,REGULAR,2pt,Jump Shot,[],1630174,76.95466491458606,49.01960784313725,1610612754,44,60,2023-04-07T23:59:40Z,2890000,False,-5.0,164.0,1,right,MISS A. Nesmith 16' pullup Shot,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,16.42,Missed,,,,,,,,,,,,,,,,,,
291,PT04M08.00S,2023-04-07T23:59:39.1Z,2,REGULAR,rebound,offensive,[],201949,,,1610612754,44,60,2023-04-07T23:59:39Z,2900000,False,,,0,,J. Johnson REBOUND (Off:1 Def:3),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,290.0,4.0,3.0,1.0,,,,,,,,,,,,,,
292,PT04M01.00S,2023-04-07T23:59:47.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201949,88.64980289093299,45.588235294117645,1610612754,44,60,2023-04-08T00:20:53Z,2910000,False,-22.0,54.0,1,right,MISS J. Johnson driving Layup - blocked,"[201949, 1631197]",1610612754.0,IND,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,Rhoden,1631197.0,,,,,,,,,,
348,PT04M01.00S,2023-04-07T23:59:47.3Z,2,REGULAR,block,,[],1631197,,,1610612754,44,60,2023-04-08T00:23:57Z,2915000,False,,,0,,J. Rhoden BLOCK (1 BLK),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT03M59.00S,2023-04-07T23:59:49.3Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,44,60,2023-04-08T00:00:13Z,2920000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,292.0,2.0,2.0,0.0,,,,,,,,,,,,,,
294,PT03M58.00S,2023-04-07T23:59:52.3Z,2,REGULAR,turnover,out-of-bounds,[],1628963,,,1610612765,44,60,2023-04-08T00:00:00Z,2930000,False,,,0,,M. Bagley III bad pass out-of-bounds TURNOVER (1 TO),[1628963],1610612765.0,DET,bad pass,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,101284.0,1.0,,,,,,,,,,,,
295,PT03M50.00S,2023-04-08T00:00:05.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629614,84.05059132720105,43.38235294117647,1610612754,46,60,2023-04-08T00:23:44Z,2940000,False,-33.0,97.0,1,right,A. Nembhard 10' driving floating Jump Shot (6 PTS),[1629614],1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,10.29,Made,,,,,,,,,6.0,,,,,,,,,
296,PT03M33.00S,2023-04-08T00:00:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631197,20.18725361366623,36.76470588235294,1610612765,46,62,2023-04-08T00:00:27Z,2950000,False,66.0,137.0,1,left,J. Rhoden 15' turnaround Jump Shot (7 PTS) (K. Hayes 5 AST),"[1631197, 1630165]",1610612765.0,DET,turnaround,,,Rhoden,J. Rhoden,,,,,In The Paint (Non-RA),8-16 Center,15.24,Made,,,,,,,,,7.0,K. Hayes,1630165.0,5.0,,,,,,
298,PT03M22.00S,2023-04-08T00:00:31.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,89.17542706964521,46.32352941176471,1610612754,46,62,2023-04-08T00:00:36Z,2970000,False,-18.0,49.0,1,right,MISS J. Nwora driving floating Shot,[1629670],1610612754.0,IND,driving floating,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
299,PT03M20.00S,2023-04-08T00:00:33.7Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,46,62,2023-04-08T00:00:36Z,2980000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,298.0,3.0,3.0,0.0,,,,,,,,,,,,,,
300,PT03M12.00S,2023-04-08T00:00:42.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,10.068988173455978,55.14705882352941,1610612765,46,62,2023-04-08T00:01:32Z,2990000,False,-26.0,42.0,1,left,MISS M. Bagley III fadeaway Shot,[1628963],1610612765.0,DET,fadeaway,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
301,PT03M10.00S,2023-04-08T00:00:44.0Z,2,REGULAR,rebound,offensive,[],1630165,,,1610612765,46,62,2023-04-08T00:01:32Z,3000000,False,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,300.0,3.0,2.0,1.0,,,,,,,,,,,,,,
302,PT03M09.00S,2023-04-08T00:00:45.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630165,6.389618922470433,53.431372549019606,1610612765,46,62,2023-04-08T00:27:07Z,3010000,False,-17.0,8.0,1,left,MISS K. Hayes putback Layup,[1630165],1610612765.0,DET,putback,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
304,PT03M09.00S,2023-04-08T00:00:45.6Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612754,46,62,2023-04-08T00:00:49Z,3030000,False,,,0,,J. Nwora REBOUND (Off:1 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,302.0,2.0,1.0,1.0,,,,,,,,,,,,,,
305,PT03M02.00S,2023-04-08T00:00:52.0Z,2,REGULAR,turnover,lost ball,[],1631097,,,1610612754,46,62,2023-04-08T00:00:56Z,3040000,False,,,0,,B. Mathurin lost ball TURNOVER (4 TO),"[1631097, 1631197]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,4.0,,,,,,,Rhoden,1631197.0,,,,
306,PT03M02.00S,2023-04-08T00:00:52.0Z,2,REGULAR,steal,,[],1631197,,,1610612765,46,62,2023-04-08T00:00:54Z,3050000,False,,,0,,J. Rhoden STEAL (1 STL),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
307,PT02M59.00S,2023-04-08T00:00:55.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,5.863994743758213,50.73529411764706,1610612765,46,64,2023-04-08T00:01:01Z,3060000,False,-4.0,3.0,1,left,J. Ivey running DUNK (16 PTS) (R. Hampton 1 AST),"[1631093, 1630181]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,,16.0,R. Hampton,1630181.0,1.0,,,,,,
309,PT02M58.00S,2023-04-08T00:01:02.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,46,64,2023-04-08T00:01:02Z,3080000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M58.00S,2023-04-08T00:03:00.9Z,2,REGULAR,substitution,out,[],201949,,,1610612754,46,64,2023-04-08T00:03:42Z,3090000,False,,,0,,SUB out: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M58.00S,2023-04-08T00:03:00.9Z,2,REGULAR,substitution,in,[],1630543,,,1610612754,46,64,2023-04-08T00:03:42Z,3100000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M47.00S,2023-04-08T00:04:13.3Z,2,REGULAR,2pt,Jump Shot,[],1629670,75.90341655716163,68.38235294117648,1610612754,48,64,2023-04-08T00:04:17Z,3110000,False,92.0,174.0,1,right,J. Nwora 19' pullup Jump Shot (9 PTS),[1629670],1610612754.0,IND,pullup,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Right Center,19.68,Made,,,,,,,,,9.0,,,,,,,,,
313,PT02M27.00S,2023-04-08T00:04:31.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,13.222733245729303,45.09803921568628,1610612765,48,66,2023-04-08T00:30:19Z,3120000,False,25.0,72.0,1,left,M. Bagley III 7' turnaround Hook (8 PTS) (J. Ivey 5 AST),"[1628963, 1631093]",1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,7.59,Made,,,,,,,,,8.0,J. Ivey,1631093.0,5.0,,,,,,
315,PT02M16.00S,2023-04-08T00:04:43.5Z,2,REGULAR,turnover,bad pass,[],1630543,,,1610612754,48,66,2023-04-08T00:04:46Z,3140000,False,,,0,,I. Jackson bad pass TURNOVER (2 TO),"[1630543, 1630165]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,,Hayes,1630165.0,,,,
316,PT02M16.00S,2023-04-08T00:04:43.5Z,2,REGULAR,steal,,[],1630165,,,1610612765,48,66,2023-04-08T00:04:45Z,3150000,False,,,0,,K. Hayes STEAL (3 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
317,PT02M14.00S,2023-04-08T00:04:45.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630165,7.30946123521682,50.98039215686274,1610612765,48,68,2023-04-08T00:04:53Z,3160000,False,-5.0,16.0,1,left,K. Hayes running DUNK (17 PTS),[1630165],1610612765.0,DET,running,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,1.69,Made,,,,,,,,,17.0,,,,,,,,,
318,PT02M02.00S,2023-04-08T00:04:58.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,92.32917214191852,45.09803921568628,1610612754,50,68,2023-04-08T00:05:02Z,3170000,False,-25.0,20.0,1,right,I. Jackson driving finger roll Layup (6 PTS) (A. Nembhard 4 AST),"[1630543, 1629614]",1610612754.0,IND,driving finger roll,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.14,Made,,,,,,,,,6.0,A. Nembhard,1629614.0,4.0,,,,,,
320,PT01M43.00S,2023-04-08T00:05:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,5.863994743758213,55.63725490196079,1610612765,50,70,2023-04-08T00:05:22Z,3190000,False,-28.0,3.0,1,left,R. Hampton driving finger roll Layup (8 PTS) (J. Rhoden 1 AST),"[1630181, 1631197]",1610612765.0,DET,driving finger roll,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,,,8.0,J. Rhoden,1631197.0,1.0,,,,,,
322,PT01M27.00S,2023-04-08T00:05:32.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,85.89027595269383,39.950980392156865,1610612754,52,70,2023-04-08T00:05:36Z,3210000,False,-50.0,80.0,1,right,A. Nembhard 9' turnaround fadeaway Jump Shot (8 PTS),[1629614],1610612754.0,IND,turnaround fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,9.45,Made,,,,,,,,,8.0,,,,,,,,,
323,PT01M13.00S,2023-04-08T00:05:46.1Z,2,REGULAR,3pt,Jump Shot,[],1631093,31.225361366622867,67.8921568627451,1610612765,52,73,2023-04-08T00:32:59Z,3220000,False,-89.0,241.0,1,left,J. Ivey 25' 3PT step back (19 PTS),[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,25.71,Made,,,,,,,,,19.0,,,,,,,,,
324,PT01M06.00S,2023-04-08T00:05:54.4Z,2,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,52,73,2023-04-08T00:06:01Z,3230000,False,,,0,,A. Nembhard bad pass out-of-bounds TURNOVER (2 TO),[1629614],1610612754.0,IND,bad pass,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,101284.0,2.0,,,,,,,,,,,,
325,PT00M43.10S,2023-04-08T00:06:24.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,23.866622864651774,87.74509803921569,1610612765,52,73,2023-04-08T00:33:39Z,3240000,False,-189.0,172.0,1,left,MISS R. Hampton 25' 3PT,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
326,PT00M38.90S,2023-04-08T00:06:28.4Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,52,73,2023-04-08T00:06:29Z,3250000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,325.0,1.0,1.0,0.0,,,,,,,,,,,,,,
327,PT00M35.00S,2023-04-08T00:06:32.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,75.50919842312747,87.5,1610612754,52,73,2023-04-08T00:06:48Z,3260000,False,188.0,178.0,1,right,MISS A. Nesmith 25' running 3PT,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
328,PT00M31.40S,2023-04-08T00:06:35.8Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,52,73,2023-04-08T00:06:35Z,3270000,False,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,327.0,2.0,1.0,1.0,,,,,,,,,,,,,,
329,PT00M30.80S,2023-04-08T00:06:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,93.24901445466492,48.77450980392157,1610612754,54,73,2023-04-08T00:06:43Z,3280000,False,-6.0,11.0,1,right,I. Jackson putback Layup (8 PTS),[1630543],1610612754.0,IND,putback,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,8.0,,,,,,,,,
330,PT00M12.70S,2023-04-08T00:06:58.7Z,2,REGULAR,3pt,Jump Shot,[],1630165,23.209592641261498,12.009803921568627,1610612765,54,73,2023-04-08T00:07:04Z,3290000,False,190.0,166.0,1,left,MISS K. Hayes 25' step back 3PT,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
331,PT00M11.70S,2023-04-08T00:07:02.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,54,73,2023-04-08T00:07:02Z,3300000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,330.0,,,,,,,,,,,,,,,,,
333,PT00M02.90S,2023-04-08T00:07:19.0Z,2,REGULAR,2pt,Jump Shot,[],1629614,89.83245729303549,70.58823529411765,1610612754,54,73,2023-04-08T00:07:25Z,3320000,False,103.0,43.0,1,right,MISS A. Nembhard 11' driving floating bank Shot,[1629614],1610612754.0,IND,driving floating bank,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,11.16,Missed,,,,,,,,,,,,,,,,,,
334,PT00M00.30S,2023-04-08T00:07:22.6Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,54,73,2023-04-08T00:07:22Z,3330000,False,,,0,,I. Jackson REBOUND (Off:2 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Right,,,333.0,3.0,1.0,2.0,,,,,,,,,,,,,,
335,PT00M00.30S,2023-04-08T00:07:24.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630543,92.59198423127464,44.36274509803921,1610612754,56,73,2023-04-08T00:07:29Z,3340000,False,-28.0,17.0,1,right,I. Jackson bank Jump Shot (10 PTS),[1630543],1610612754.0,IND,bank,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,,,,,10.0,,,,,,,,,
336,PT00M00.30S,2023-04-08T00:07:27.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631197,,,1610612754,56,73,2023-04-08T00:07:35Z,3350000,False,,,0,,J. Rhoden shooting personal FOUL (3 PF) (Jackson 1 FT),"[1631197, 1630543]",1610612765.0,DET,shooting,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,,,,,,3.0,0.0,Jackson,1630543.0
338,PT00M00.30S,2023-04-08T00:07:50.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630543,,,1610612754,57,73,2023-04-08T00:07:50Z,3370000,False,,,0,,I. Jackson Free Throw 1 of 1 (11 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
339,PT00M00.00S,2023-04-08T00:07:53.5Z,2,REGULAR,period,end,[],0,,,1610612765,57,73,2023-04-08T00:07:53Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
