actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
437,PT02M33.00S,2022-11-08T02:15:41.5Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,96,84,2022-11-08T02:15:42Z,4340000,,,0,,M. Turner REBOUND (Off:2 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,436.0,10.0,8.0,2.0,,,,,,,,,
438,PT02M21.00S,2022-11-08T02:15:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,90.62089356110381,55.88235294117647,1610612754,96,84,2022-11-08T02:15:57Z,4350000,29.0,36.0,1,right,MISS T. Haliburton floating Shot,[1630169],1610612754.0,IND,floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Missed,,,,,,,,,,,,,,,
439,PT02M18.00S,2022-11-08T02:15:55.8Z,3,REGULAR,rebound,offensive,[],1630169,,,1610612754,96,84,2022-11-08T02:15:57Z,4360000,,,0,,T. Haliburton REBOUND (Off:2 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,438.0,3.0,1.0,2.0,,,,,,,,,
440,PT02M18.00S,2022-11-08T02:15:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630169,94.40999984741211,50.0,1610612754,96,84,2022-11-08T02:15:56Z,4370000,0.0,0.0,1,right,MISS T. Haliburton tip Layup,[1630169],1610612754.0,IND,tip,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
441,PT02M17.00S,2022-11-08T02:15:56.9Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,96,84,2022-11-08T02:15:56Z,4380000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,440.0,4.0,3.0,1.0,,,,,,,,,
442,PT02M15.00S,2022-11-08T02:16:02.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612740,96,84,2022-11-08T02:16:14Z,4390000,,,0,,I. Jackson shooting personal FOUL (1 PF) (Graham 2 FT),"[1630543, 1628984]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Graham,1628984.0
444,PT02M15.00S,2022-11-08T02:16:28.8Z,3,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,96,85,2022-11-08T02:16:28Z,4410000,,,0,,D. Graham Free Throw 1 of 2 (10 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,
445,PT02M15.00S,2022-11-08T02:16:29.4Z,3,REGULAR,substitution,out,[],1630169,,,1610612740,96,85,2022-11-08T02:16:35Z,4420000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M15.00S,2022-11-08T02:16:29.4Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,96,85,2022-11-08T02:16:35Z,4430000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M15.00S,2022-11-08T02:16:29.4Z,3,REGULAR,substitution,in,[],204456,,,1610612740,96,85,2022-11-08T02:16:35Z,4440000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M15.00S,2022-11-08T02:16:29.4Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,96,85,2022-11-08T02:16:35Z,4450000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M15.00S,2022-11-08T02:16:39.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,96,85,2022-11-08T02:16:39Z,4460000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M15.00S,2022-11-08T02:18:34.8Z,3,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,96,86,2022-11-08T02:18:34Z,4470000,,,0,,D. Graham Free Throw 2 of 2 (11 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
451,PT02M00.00S,2022-11-08T02:18:52.7Z,3,REGULAR,foul,offensive,['inpenalty'],1630543,,,1610612754,96,86,2022-11-08T02:31:13Z,4480000,,,0,,I. Jackson offensive FOUL (2 PF),"[1630543, 1630530]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Murphy III,1630530.0
453,PT02M00.00S,2022-11-08T02:18:52.7Z,3,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,96,86,2022-11-08T02:18:52Z,4500000,,,0,,I. Jackson offensive foul TURNOVER (2 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,,,201245.0,,,,
454,PT02M00.00S,2022-11-08T02:19:05.9Z,3,REGULAR,substitution,out,[],1630543,,,1610612740,96,86,2022-11-08T02:19:10Z,4510000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M00.00S,2022-11-08T02:19:05.9Z,3,REGULAR,substitution,in,[],1630188,,,1610612740,96,86,2022-11-08T02:19:10Z,4520000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M44.00S,2022-11-08T02:19:39.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629627,5.863994743758213,54.65686274509803,1610612740,96,86,2022-11-08T02:19:44Z,4530000,-23.0,3.0,1,left,MISS Z. Williamson DUNK - blocked,"[1629627, 1626167]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,2.34,Missed,Turner,1626167.0,,,,,,,,,,,,,
457,PT01M44.00S,2022-11-08T02:19:39.7Z,3,REGULAR,block,,[],1626167,,,1610612740,96,86,2022-11-08T02:19:41Z,4540000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT01M41.00S,2022-11-08T02:19:42.7Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,96,86,2022-11-08T02:19:44Z,4550000,,,0,,M. Turner REBOUND (Off:2 Def:9),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,456.0,11.0,9.0,2.0,,,,,,,,,
459,PT01M33.00S,2022-11-08T02:19:50.0Z,3,REGULAR,turnover,lost ball,[],1631097,,,1610612754,96,86,2022-11-08T02:19:53Z,4560000,,,0,,B. Mathurin lost ball TURNOVER (3 TO),"[1631097, 1629627]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,3.0,Williamson,1629627.0,,,,,,,,,,,,,,,,,
460,PT01M33.00S,2022-11-08T02:19:50.0Z,3,REGULAR,steal,,[],1629627,,,1610612740,96,86,2022-11-08T02:19:51Z,4570000,,,0,,Z. Williamson STEAL (2 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
461,PT01M27.00S,2022-11-08T02:19:56.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628984,32.14520367936925,30.14705882352941,1610612740,96,86,2022-11-08T02:20:02Z,4580000,99.0,250.0,1,left,MISS D. Graham 26' running 3PT,[1628984],1610612740.0,NOP,running,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,26.87,Missed,,,,,,,,,,,,,,,
462,PT01M24.00S,2022-11-08T02:19:59.0Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,96,86,2022-11-08T02:20:02Z,4590000,,,0,,T. McConnell REBOUND (Off:0 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,461.0,3.0,3.0,0.0,,,,,,,,,
463,PT01M23.00S,2022-11-08T02:20:03.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626204,,,1610612754,96,86,2022-11-08T02:20:31Z,4600000,,,0,,L. Nance Jr. transition take personal FOUL (2 PF) (McConnell 1 FT),"[1626204, 204456]",1610612740.0,NOP,transition take,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201245.0,2.0,0.0,McConnell,204456.0
465,PT01M23.00S,2022-11-08T02:20:37.9Z,3,REGULAR,freethrow,1 of 1,[],1627741,,,1610612754,97,86,2022-11-08T02:20:37Z,4620000,,,0,,B. Hield transition take Free Throw 1 of 1 (17 PTS),[1627741],1610612754.0,IND,transition take,,,Hield,B. Hield,,,,,,,,,,,Made,,,,,,,17.0,,,,,,,,
466,PT01M23.00S,2022-11-08T02:20:38.9Z,3,REGULAR,substitution,out,[],1626204,,,1610612740,97,86,2022-11-08T02:20:44Z,4630000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M23.00S,2022-11-08T02:20:38.9Z,3,REGULAR,substitution,in,[],202685,,,1610612740,97,86,2022-11-08T02:20:44Z,4640000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M07.00S,2022-11-08T02:21:11.5Z,3,REGULAR,turnover,bad pass,[],204456,,,1610612754,97,86,2022-11-08T02:21:14Z,4650000,,,0,,T. McConnell bad pass TURNOVER (3 TO),"[204456, 1630631]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,,
469,PT01M07.00S,2022-11-08T02:21:11.5Z,3,REGULAR,steal,,[],1630631,,,1610612740,97,86,2022-11-08T02:21:13Z,4660000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT01M02.00S,2022-11-08T02:21:16.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630631,5.206964520367937,4.411764705882353,1610612740,97,86,2022-11-08T02:21:23Z,4670000,228.0,-4.0,1,left,MISS J. Alvarado running 3PT,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,22.79,Missed,,,,,,,,,,,,,,,
471,PT01M00.00S,2022-11-08T02:21:19.6Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,97,86,2022-11-08T02:21:19Z,4680000,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Right Corner 3,24+ Right,,,,,,,,470.0,7.0,5.0,2.0,,,,,,,,,
472,PT00M55.90S,2022-11-08T02:21:23.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630530,6.521024967148489,3.6764705882352944,1610612740,97,89,2022-11-08T02:21:30Z,4690000,232.0,9.0,1,left,T. Murphy III 3PT  (6 PTS) (D. Graham 2 AST),"[1630530, 1628984]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,23.18,Made,,,,,,,6.0,D. Graham,1628984.0,2.0,,,,,
474,PT00M34.40S,2022-11-08T02:21:49.3Z,3,REGULAR,3pt,Jump Shot,[],1626167,66.3107752956636,50.0,1610612754,100,89,2022-11-08T02:21:55Z,4710000,0.0,264.0,1,right,M. Turner 26' 3PT  (29 PTS) (T. McConnell 3 AST),"[1626167, 204456]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,26.42,Made,,,,,,,29.0,T. McConnell,204456.0,3.0,,,,,
476,PT00M16.00S,2022-11-08T02:22:10.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,9.149145860709593,51.9607843137255,1610612740,100,89,2022-11-08T02:22:14Z,4730000,-10.0,34.0,1,left,MISS D. Graham Layup - blocked,"[1628984, 1627741]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,3.49,Missed,Hield,1627741.0,,,,,,,,,,,,,
577,PT00M16.00S,2022-11-08T02:22:10.4Z,3,REGULAR,block,,[],1627741,,,1610612740,100,89,2022-11-08T02:39:13Z,4735000,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
477,PT00M12.90S,2022-11-08T02:22:13.5Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,100,89,2022-11-08T02:22:13Z,4740000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,476.0,2.0,2.0,0.0,,,,,,,,,
478,PT00M09.80S,2022-11-08T02:22:16.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630188,94.03745072273325,55.392156862745104,1610612754,100,89,2022-11-08T02:22:20Z,4750000,27.0,4.0,1,right,MISS J. Smith running Layup,[1630188],1610612754.0,IND,running,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,2.72,Missed,,,,,,,,,,,,,,,
479,PT00M07.00S,2022-11-08T02:22:19.4Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,100,89,2022-11-08T02:22:20Z,4760000,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,478.0,2.0,2.0,0.0,,,,,,,,,
480,PT00M04.20S,2022-11-08T02:22:22.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630631,6.521024967148489,54.65686274509803,1610612740,100,89,2022-11-08T02:40:07Z,4770000,-23.0,9.0,1,left,MISS J. Alvarado running Layup,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,2.49,Missed,,,,,,,,,,,,,,,
481,PT00M02.80S,2022-11-08T02:22:23.5Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,100,89,2022-11-08T02:40:07Z,4780000,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,480.0,3.0,2.0,1.0,,,,,,,,,
482,PT00M02.80S,2022-11-08T02:22:29.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630530,5.590000152587891,50.0,1610612740,100,91,2022-11-08T02:22:40Z,4790000,0.0,0.0,1,left,T. Murphy III tip Layup (8 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,8.0,,,,,,,,
483,PT00M00.00S,2022-11-08T02:22:34.6Z,3,REGULAR,3pt,Jump Shot,[],1631097,64.47109067017082,46.81372549019608,1610612754,100,91,2022-11-08T02:40:33Z,4800000,-16.0,281.0,1,right,MISS B. Mathurin 28' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,28.19,Missed,,,,,,,,,,,,,,,
484,PT00M00.00S,2022-11-08T02:22:37.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,100,91,2022-11-08T02:22:37Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,483.0,,,,,,,,,,,,
485,PT00M00.00S,2022-11-08T02:22:38.4Z,3,REGULAR,period,end,[],0,,,1610612754,100,91,2022-11-08T02:22:38Z,4820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-11-08T02:24:40.5Z,4,REGULAR,substitution,out,['startperiod'],202685,,,1610612754,100,91,2022-11-08T02:25:31Z,4830000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-11-08T02:24:40.5Z,4,REGULAR,substitution,in,['startperiod'],1630230,,,1610612754,100,91,2022-11-08T02:25:31Z,4840000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-11-08T02:25:24.7Z,4,REGULAR,period,start,[],0,,,1610612740,100,91,2022-11-08T02:25:31Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M43.00S,2022-11-08T02:25:40.8Z,4,REGULAR,3pt,Jump Shot,[],1630530,21.895532194480946,90.68627450980392,1610612740,100,91,2022-11-08T02:25:44Z,4860000,-203.0,153.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,25.47,Missed,,,,,,,,,,,,,,,
490,PT11M39.00S,2022-11-08T02:25:44.8Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612754,100,91,2022-11-08T02:25:44Z,4870000,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,489.0,3.0,3.0,0.0,,,,,,,,,
491,PT11M24.00S,2022-11-08T02:25:59.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,87.07293035479631,60.78431372549019,1610612754,102,91,2022-11-08T02:26:03Z,4880000,54.0,69.0,1,right,T. McConnell 8' fadeaway Jump Shot (6 PTS),[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,,,,8.76,Made,,,,,,,6.0,,,,,,,,
492,PT11M12.00S,2022-11-08T02:26:12.4Z,4,REGULAR,turnover,lost ball,[],1630631,,,1610612740,102,91,2022-11-08T02:26:15Z,4890000,,,0,,J. Alvarado lost ball TURNOVER (1 TO),"[1630631, 1627741]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,1.0,Hield,1627741.0,,,,,,,,,,,,,,,,,
493,PT11M12.00S,2022-11-08T02:26:12.4Z,4,REGULAR,steal,,[],1627741,,,1610612754,102,91,2022-11-08T02:26:14Z,4900000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
494,PT11M00.00S,2022-11-08T02:26:25.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,92.46057818659659,46.81372549019608,1610612754,104,91,2022-11-08T02:26:43Z,4910000,-16.0,18.0,1,right,T. McConnell driving Layup (8 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,2.43,Made,,,,,,,8.0,,,,,,,,
495,PT11M00.00S,2022-11-08T02:26:27.2Z,4,REGULAR,foul,personal,['1freethrow'],1630631,,,1610612754,104,91,2022-11-08T02:26:37Z,4920000,,,0,,J. Alvarado shooting personal FOUL (2 PF) (McConnell 1 FT),"[1630631, 204456]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,2.0,0.0,McConnell,204456.0
497,PT11M00.00S,2022-11-08T02:26:37.9Z,4,REGULAR,substitution,out,[],1630631,,,1610612754,104,91,2022-11-08T02:26:55Z,4940000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M00.00S,2022-11-08T02:26:37.9Z,4,REGULAR,substitution,in,[],203468,,,1610612754,104,91,2022-11-08T02:26:55Z,4950000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M00.00S,2022-11-08T02:26:54.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],204456,,,1610612754,104,91,2022-11-08T02:26:57Z,4960000,,,0,,MISS T. McConnell Free Throw 1 of 1,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
500,PT10M58.00S,2022-11-08T02:26:56.4Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,104,91,2022-11-08T02:26:57Z,4970000,,,0,,Z. Williamson REBOUND (Off:2 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,499.0,5.0,3.0,2.0,,,,,,,,,
501,PT10M52.00S,2022-11-08T02:27:03.9Z,4,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612740,104,91,2022-11-08T02:27:11Z,4980000,,,0,,M. Turner shooting personal FOUL (4 PF) (Williamson 2 FT),"[1626167, 1629627]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,4.0,0.0,Williamson,1629627.0
503,PT10M52.00S,2022-11-08T02:27:24.5Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,104,91,2022-11-08T02:27:24Z,5000000,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
504,PT10M52.00S,2022-11-08T02:27:24.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,104,91,2022-11-08T02:27:24Z,5010000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,
505,PT10M52.00S,2022-11-08T02:27:41.0Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,104,92,2022-11-08T02:27:41Z,5020000,,,0,,Z. Williamson Free Throw 2 of 2 (19 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Made,,,,,,,19.0,,,,,,,,
506,PT10M39.00S,2022-11-08T02:27:58.5Z,4,REGULAR,3pt,Jump Shot,[],1627741,69.46452036793693,19.362745098039216,1610612754,104,92,2022-11-08T02:28:03Z,5030000,-153.0,235.0,1,right,MISS B. Hield 28' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,28.01,Missed,,,,,,,,,,,,,,,
507,PT10M35.00S,2022-11-08T02:28:02.5Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,104,92,2022-11-08T02:28:03Z,5040000,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,506.0,4.0,3.0,1.0,,,,,,,,,
508,PT10M26.00S,2022-11-08T02:28:11.3Z,4,REGULAR,3pt,Jump Shot,[],1629627,27.414586070959263,82.59803921568627,1610612740,104,92,2022-11-08T02:28:17Z,5050000,-163.0,205.0,1,left,MISS Z. Williamson 26' 3PT,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,26.21,Missed,,,,,,,,,,,,,,,
509,PT10M24.00S,2022-11-08T02:28:13.3Z,4,REGULAR,rebound,offensive,[],203468,,,1610612740,104,92,2022-11-08T02:28:17Z,5060000,,,0,,C. McCollum REBOUND (Off:1 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,508.0,4.0,3.0,1.0,,,,,,,,,
510,PT10M21.00S,2022-11-08T02:28:17.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203468,8.886333771353483,56.61764705882353,1610612740,104,92,2022-11-08T02:42:44Z,5070000,-33.0,31.0,1,left,MISS C. McCollum turnaround Shot - blocked,"[203468, 1627741]",1610612740.0,NOP,turnaround,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,4.53,Missed,Hield,1627741.0,,,,,,,,,,,,,
511,PT10M21.00S,2022-11-08T02:28:17.1Z,4,REGULAR,block,,[],1627741,,,1610612740,104,92,2022-11-08T02:28:18Z,5080000,,,0,,B. Hield BLOCK (2 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT10M21.00S,2022-11-08T02:28:17.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,104,92,2022-11-08T02:28:21Z,5090000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,510.0,,,,,,,,,,,,
514,PT10M20.00S,2022-11-08T02:28:32.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,8.492115637319317,2.2058823529411766,1610612740,104,92,2022-11-08T02:28:36Z,5110000,239.0,27.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,24.06,Missed,,,,,,,,,,,,,,,
515,PT10M17.00S,2022-11-08T02:28:35.3Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,104,92,2022-11-08T02:28:36Z,5120000,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,,,,,514.0,1.0,1.0,0.0,,,,,,,,,
