actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
333,PT11M37.00S,2023-02-24T01:21:03.0Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1626167,,,1610612754,61,68,2023-02-24T01:21:03Z,3290000,False,,,0,,M. Turner Free Throw 1 of 1 (18 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
334,PT11M24.00S,2023-02-24T01:21:19.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,72.7496714848883,17.401960784313726,1610612738,61,68,2023-02-24T01:21:24Z,3300000,False,-163.0,204.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
335,PT11M20.00S,2023-02-24T01:21:23.5Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,61,68,2023-02-24T01:21:24Z,3310000,False,,,0,,J. Brown REBOUND (Off:4 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,334.0,7.0,3.0,4.0,,,,,,,,,,,,,,
336,PT11M18.00S,2023-02-24T01:21:24.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,92.9862023653088,30.637254901960787,1610612738,61,68,2023-02-24T01:21:30Z,3320000,False,-97.0,13.0,1,right,MISS J. Brown 9' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,9.77,Missed,,,,,,,,,,,,,,,,,,
337,PT11M15.00S,2023-02-24T01:21:27.5Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,61,68,2023-02-24T01:21:30Z,3330000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,336.0,2.0,2.0,0.0,,,,,,,,,,,,,,
338,PT11M13.00S,2023-02-24T01:21:29.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629614,7.046649145860711,45.83333333333333,1610612754,61,68,2023-02-24T01:32:12Z,3340000,False,21.0,14.0,1,left,MISS A. Nembhard running reverse Layup,[1629614],1610612754.0,IND,running reverse,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
339,PT11M10.00S,2023-02-24T01:21:32.8Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,61,68,2023-02-24T01:32:12Z,3350000,False,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,338.0,3.0,2.0,1.0,,,,,,,,,,,,,,
341,PT11M00.00S,2023-02-24T01:22:04.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.38042049934296,46.32352941176471,1610612738,61,70,2023-02-24T01:22:08Z,3370000,False,-18.0,10.0,1,right,J. Tatum driving finger roll Layup (8 PTS) (R. Williams III 1 AST),"[1628369, 1629057]",1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,8.0,,,,R. Williams III,1629057.0,1.0,,,,,
343,PT10M48.00S,2023-02-24T01:22:16.4Z,3,REGULAR,3pt,Jump Shot,[],1627741,18.873193166885677,92.40196078431373,1610612754,64,70,2023-02-24T01:22:20Z,3390000,False,-212.0,125.0,1,left,B. Hield 24' 3PT  (10 PTS) (T. Haliburton 6 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.61,Made,,,,,,,10.0,,,,T. Haliburton,1630169.0,6.0,,,,,
345,PT10M27.00S,2023-02-24T01:22:37.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,84.05059132720105,48.77450980392157,1610612738,64,70,2023-02-24T01:34:00Z,3410000,False,-6.0,97.0,1,right,MISS M. Smart 9' pullup Shot - blocked,"[203935, 1630169]",1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,9.76,Missed,,,,,Haliburton,1630169.0,,,,,,,,,,,,
346,PT10M27.00S,2023-02-24T01:22:37.5Z,3,REGULAR,block,,[],1630169,,,1610612738,64,70,2023-02-24T01:22:39Z,3420000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
347,PT10M24.00S,2023-02-24T01:22:40.5Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,64,70,2023-02-24T01:22:41Z,3430000,False,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,345.0,3.0,1.0,2.0,,,,,,,,,,,,,,
348,PT10M23.00S,2023-02-24T01:22:41.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,83.52496714848883,3.9215686274509802,1610612738,64,70,2023-02-24T01:22:47Z,3440000,False,-230.0,102.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
349,PT10M21.00S,2023-02-24T01:22:43.5Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,64,70,2023-02-24T01:22:47Z,3450000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,348.0,5.0,4.0,1.0,,,,,,,,,,,,,,
350,PT10M17.00S,2023-02-24T01:22:50.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630169,7.440867279894875,45.588235294117645,1610612754,66,70,2023-02-24T01:22:56Z,3460000,False,22.0,17.0,1,left,T. Haliburton running finger roll Layup (9 PTS),[1630169],1610612754.0,IND,running finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.81,Made,,,,,,,9.0,,,,,,,,,,,
351,PT10M17.00S,2023-02-24T01:22:55.6Z,3,REGULAR,foul,personal,['1freethrow'],201143,,,1610612754,66,70,2023-02-24T01:23:01Z,3470000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Haliburton 1 FT),"[201143, 1630169]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Haliburton,1630169.0
353,PT10M17.00S,2023-02-24T01:23:15.5Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630169,,,1610612754,67,70,2023-02-24T01:23:15Z,3490000,False,,,0,,T. Haliburton Free Throw 1 of 1 (10 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
354,PT09M59.00S,2023-02-24T01:23:37.0Z,3,REGULAR,3pt,Jump Shot,[],1628369,71.96123521681997,77.20588235294117,1610612738,67,70,2023-02-24T01:23:44Z,3500000,False,136.0,211.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
355,PT09M57.00S,2023-02-24T01:23:39.0Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,67,70,2023-02-24T01:23:40Z,3510000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,354.0,3.0,3.0,0.0,,,,,,,,,,,,,,
356,PT09M53.00S,2023-02-24T01:23:43.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627741,8.492115637319317,46.07843137254902,1610612754,69,70,2023-02-24T01:23:51Z,3520000,False,20.0,27.0,1,left,B. Hield running DUNK (12 PTS) (T. Haliburton 7 AST),"[1627741, 1630169]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,3.36,Made,,,,,,,12.0,,,,T. Haliburton,1630169.0,7.0,,,,,
357,PT09M53.00S,2023-02-24T01:23:49.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,69,70,2023-02-24T01:23:49Z,3530000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M44.00S,2023-02-24T01:26:54.3Z,3,REGULAR,2pt,Jump Shot,[],1627759,81.02825229960578,73.0392156862745,1610612738,69,70,2023-02-24T01:37:52Z,3540000,False,115.0,126.0,1,right,MISS J. Brown 17' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,17.06,Missed,,,,,,,,,,,,,,,,,,
359,PT09M40.00S,2023-02-24T01:26:58.3Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,69,70,2023-02-24T01:26:59Z,3550000,False,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,,,358.0,4.0,4.0,0.0,,,,,,,,,,,,,,
360,PT09M27.00S,2023-02-24T01:27:10.2Z,3,REGULAR,2pt,Jump Shot,[],1630169,26.231931668856767,28.921568627450984,1610612754,71,70,2023-02-24T01:27:20Z,3560000,False,105.0,194.0,1,left,T. Haliburton 22' step back Jump Shot (12 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,22.09,Made,,,,,,,12.0,,,,,,,,,,,
362,PT09M06.00S,2023-02-24T01:27:35.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,92.72339027595268,51.71568627450981,1610612738,71,72,2023-02-24T01:27:49Z,3580000,False,9.0,16.0,1,right,J. Tatum driving DUNK (10 PTS) (A. Horford 4 AST),"[1628369, 201143]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,,,10.0,,,,A. Horford,201143.0,4.0,,,,,
364,PT09M06.00S,2023-02-24T01:27:38.1Z,3,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612738,71,72,2023-02-24T01:27:42Z,3600000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Tatum 1 FT),"[1626167, 1628369]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Tatum,1628369.0
366,PT09M06.00S,2023-02-24T01:28:01.6Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,71,73,2023-02-24T01:28:01Z,3620000,False,,,0,,J. Tatum Free Throw 1 of 1 (11 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
367,PT08M50.00S,2023-02-24T01:28:19.0Z,3,REGULAR,3pt,Jump Shot,[],1626167,33.196452036793694,61.51960784313726,1610612754,74,73,2023-02-24T01:28:23Z,3630000,False,-58.0,260.0,1,left,M. Turner 26' 3PT  (21 PTS) (A. Nesmith 1 AST),"[1626167, 1630174]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.58,Made,,,,,,,21.0,,,,A. Nesmith,1630174.0,1.0,,,,,
369,PT08M39.00S,2023-02-24T01:28:31.8Z,3,REGULAR,foul,personal,[],1626167,,,1610612738,74,73,2023-02-24T01:28:42Z,3650000,False,,,0,,M. Turner personal FOUL (2 PF),"[1626167, 1628369]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Tatum,1628369.0
371,PT08M33.00S,2023-02-24T01:28:55.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,84.31340341655716,53.431372549019606,1610612738,74,75,2023-02-24T01:39:38Z,3670000,False,17.0,95.0,1,right,J. Tatum 9' floating Jump Shot (13 PTS),[1628369],1610612738.0,BOS,floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,9.65,Made,,,,,,,13.0,,,,,,,,,,,
372,PT08M13.00S,2023-02-24T01:29:14.8Z,3,REGULAR,3pt,Jump Shot,[],1630169,35.955978975032856,46.568627450980394,1610612754,77,75,2023-02-24T01:29:19Z,3680000,False,17.0,285.0,1,left,T. Haliburton 28' 3PT pullup (15 PTS) (M. Turner 1 AST),"[1630169, 1626167]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,28.6,Made,,,,,,,15.0,,,,M. Turner,1626167.0,1.0,,,,,
374,PT07M50.00S,2023-02-24T01:29:38.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,93.51182654402102,48.03921568627451,1610612738,77,77,2023-02-24T01:29:42Z,3700000,False,-10.0,8.0,1,right,R. Williams III cutting DUNK (6 PTS) (A. Horford 5 AST),"[1629057, 201143]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,6.0,,,,A. Horford,201143.0,5.0,,,,,
376,PT07M38.00S,2023-02-24T01:29:49.7Z,3,REGULAR,3pt,Jump Shot,[],1626167,36.35019710906702,48.28431372549019,1610612754,80,77,2023-02-24T01:29:54Z,3720000,False,9.0,289.0,1,left,M. Turner 28' 3PT  (24 PTS) (A. Nesmith 2 AST),"[1626167, 1630174]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,28.93,Made,,,,,,,24.0,,,,A. Nesmith,1630174.0,2.0,,,,,
377,PT07M23.00S,2023-02-24T01:30:05.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.46057818659659,47.30392156862745,1610612738,80,79,2023-02-24T01:41:18Z,3730000,False,-13.0,18.0,1,right,J. Tatum cutting finger roll Layup (15 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,cutting finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,15.0,,,,M. Smart,203935.0,3.0,,,,,
379,PT07M13.00S,2023-02-24T01:30:15.1Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612754,80,79,2023-02-24T01:30:20Z,3750000,False,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 203935]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,,1.0,Smart,203935.0,,,,,,,,
380,PT07M13.00S,2023-02-24T01:30:15.1Z,3,REGULAR,steal,,[],203935,,,1610612738,80,79,2023-02-24T01:45:38Z,3760000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
381,PT07M10.00S,2023-02-24T01:30:19.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,94.03745072273325,53.18627450980392,1610612738,80,81,2023-02-24T01:30:25Z,3770000,False,16.0,4.0,1,right,J. Brown running finger roll Layup (17 PTS),[1627759],1610612738.0,BOS,running finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,,17.0,,,,,,,,,,,
382,PT07M02.00S,2023-02-24T01:30:27.1Z,3,REGULAR,3pt,Jump Shot,[],1626167,32.53942181340342,36.76470588235294,1610612754,83,81,2023-02-24T01:30:36Z,3780000,False,66.0,253.0,1,left,M. Turner 26' 3PT pullup (27 PTS) (T. Haliburton 8 AST),"[1626167, 1630169]",1610612754.0,IND,pullup,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.19,Made,,,,,,,27.0,,,,T. Haliburton,1630169.0,8.0,,,,,
384,PT06M42.00S,2023-02-24T01:30:46.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,86.94152431011827,57.35294117647059,1610612738,83,83,2023-02-24T01:45:26Z,3800000,False,37.0,70.0,1,right,J. Brown 7' turnaround Jump Shot (19 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,,,,,,,19.0,,,,,,,,,,,
385,PT06M34.00S,2023-02-24T01:30:56.0Z,3,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612754,83,83,2023-02-24T01:31:02Z,3810000,False,,,0,,R. Williams III shooting personal FOUL (1 PF) (Turner 2 FT),"[1629057, 1626167]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Turner,1626167.0
387,PT06M34.00S,2023-02-24T01:31:21.8Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,84,83,2023-02-24T01:32:35Z,3830000,False,,,0,,M. Turner Free Throw 1 of 2 (28 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,28.0,,,,,,,,,,,
389,PT06M34.00S,2023-02-24T01:31:22.3Z,3,REGULAR,substitution,out,[],1629057,,,1610612754,84,83,2023-02-24T01:31:27Z,3840000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M34.00S,2023-02-24T01:31:22.3Z,3,REGULAR,substitution,in,[],1628401,,,1610612754,84,83,2023-02-24T01:31:27Z,3850000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M34.00S,2023-02-24T01:31:21.8Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,84,83,2023-02-24T01:32:35Z,3860000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
393,PT06M32.00S,2023-02-24T01:31:23.8Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,84,83,2023-02-24T01:32:35Z,3870000,False,,,0,,J. Brown REBOUND (Off:4 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,392.0,8.0,4.0,4.0,,,,,,,,,,,,,,
394,PT06M16.00S,2023-02-24T01:32:01.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,88.64980289093299,50.98039215686274,1610612738,84,83,2023-02-24T01:47:04Z,3880000,False,5.0,54.0,1,right,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
395,PT06M14.00S,2023-02-24T01:32:03.1Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,84,83,2023-02-24T01:32:05Z,3890000,False,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,394.0,6.0,5.0,1.0,,,,,,,,,,,,,,
396,PT06M10.00S,2023-02-24T01:32:07.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,18.873193166885677,92.64705882352942,1610612754,87,83,2023-02-24T01:32:16Z,3900000,False,-213.0,125.0,1,left,B. Hield 24' 3PT running (15 PTS) (T. Haliburton 9 AST),"[1627741, 1630169]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.71,Made,,,,,,,15.0,,,,T. Haliburton,1630169.0,9.0,,,,,
398,PT05M55.00S,2023-02-24T01:32:22.6Z,3,REGULAR,3pt,Jump Shot,[],1627759,71.82982917214193,82.59803921568627,1610612738,87,86,2023-02-24T01:32:27Z,3920000,False,163.0,212.0,1,right,J. Brown 26' 3PT  (22 PTS) (A. Horford 6 AST),"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.77,Made,,,,,,,22.0,,,,A. Horford,201143.0,6.0,,,,,
400,PT05M41.00S,2023-02-24T01:32:36.8Z,3,REGULAR,3pt,Jump Shot,[],1626167,33.196452036793694,45.588235294117645,1610612754,87,86,2023-02-24T01:32:40Z,3940000,False,22.0,260.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
401,PT05M39.00S,2023-02-24T01:32:38.8Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,87,86,2023-02-24T01:32:40Z,3950000,False,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,400.0,8.0,7.0,1.0,,,,,,,,,,,,,,
402,PT05M31.00S,2023-02-24T01:32:49.7Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,87,86,2023-02-24T01:32:54Z,3960000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (4 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,4.0,,,,,,2530.0,,,,
403,PT05M31.00S,2023-02-24T01:32:51.8Z,3,REGULAR,substitution,out,[],1628369,,,1610612754,87,86,2023-02-24T01:32:58Z,3970000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M31.00S,2023-02-24T01:32:51.8Z,3,REGULAR,substitution,in,[],1627763,,,1610612754,87,86,2023-02-24T01:32:58Z,3980000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M09.00S,2023-02-24T01:33:24.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,20.45006570302234,92.40196078431373,1610612754,90,86,2023-02-24T01:33:30Z,3990000,False,-212.0,140.0,1,left,B. Hield 25' 3PT step back (18 PTS) (T. Haliburton 10 AST),"[1627741, 1630169]",1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.39,Made,,,,,,,18.0,,,,T. Haliburton,1630169.0,10.0,,,,,
407,PT04M54.00S,2023-02-24T01:33:46.7Z,3,REGULAR,foul,personal,[],1630169,,,1610612738,90,86,2023-02-24T01:34:51Z,4010000,False,,,0,,T. Haliburton personal FOUL (2 PF),"[1630169, 203935]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Smart,203935.0
409,PT04M54.00S,2023-02-24T01:34:02.2Z,3,REGULAR,substitution,out,[],1629614,,,1610612738,90,86,2023-02-24T01:34:12Z,4030000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M54.00S,2023-02-24T01:34:02.2Z,3,REGULAR,substitution,in,[],1631097,,,1610612738,90,86,2023-02-24T01:34:12Z,4040000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M41.00S,2023-02-24T01:34:46.4Z,3,REGULAR,3pt,Jump Shot,[],203935,70.12155059132719,17.892156862745097,1610612738,90,86,2023-02-24T01:34:54Z,4060000,False,-161.0,228.0,1,right,MISS M. Smart 27' 3PT - blocked,"[203935, 1630169]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,27.92,Missed,,,,,Haliburton,1630169.0,,,,,,,,,,,,
413,PT04M41.00S,2023-02-24T01:34:46.4Z,3,REGULAR,block,,[],1630169,,,1610612738,90,86,2023-02-24T01:34:49Z,4070000,False,,,0,,T. Haliburton BLOCK (2 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
414,PT04M37.00S,2023-02-24T01:34:50.4Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,90,86,2023-02-24T01:34:54Z,4080000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,412.0,2.0,1.0,1.0,,,,,,,,,,,,,,
415,PT04M32.00S,2023-02-24T01:34:55.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,8.754927726675426,3.6764705882352944,1610612754,90,86,2023-02-24T01:35:04Z,4090000,False,232.0,30.0,1,left,MISS B. Hield running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,23.35,Missed,,,,,,,,,,,,,,,,,,
416,PT04M29.00S,2023-02-24T01:34:58.7Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,90,86,2023-02-24T01:34:58Z,4100000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,415.0,3.0,1.0,2.0,,,,,,,,,,,,,,
417,PT04M29.00S,2023-02-24T01:35:03.2Z,3,REGULAR,foul,offensive,[],1631097,,,1610612754,90,86,2023-02-24T01:35:37Z,4110000,False,,,0,,B. Mathurin offensive FOUL (3 PF),"[1631097, 203935]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202053.0,3.0,0.0,Smart,203935.0
419,PT04M29.00S,2023-02-24T01:35:03.2Z,3,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,90,86,2023-02-24T01:35:03Z,4130000,False,,,0,,B. Mathurin offensive foul TURNOVER (1 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1.0,,,,,,202053.0,,,,
420,PT04M18.00S,2023-02-24T01:35:29.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,91.40932982917214,52.20588235294118,1610612738,90,88,2023-02-24T01:56:06Z,4140000,False,11.0,28.0,1,right,M. Smart driving floating Jump Shot (8 PTS),[203935],1610612738.0,BOS,driving floating,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,,,8.0,,,,,,,,,,,
