actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
260,PT06M27.00S,2022-11-04T23:59:52.4Z,2,REGULAR,substitution,out,[],1628997,,,1610612754,44,38,2022-11-04T23:59:56Z,2560000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M27.00S,2022-11-04T23:59:52.4Z,2,REGULAR,substitution,in,[],1629312,,,1610612754,44,38,2022-11-04T23:59:56Z,2570000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M27.00S,2022-11-05T00:00:10.3Z,2,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,45,38,2022-11-05T00:00:10Z,2580000,,,0,,O. Brissett Free Throw 2 of 2 (1 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
263,PT06M12.00S,2022-11-05T00:00:27.9Z,2,REGULAR,3pt,Jump Shot,[],200768,30.436925098554536,7.107843137254902,1610612748,45,38,2022-11-05T00:00:32Z,2590000,214.0,234.0,1,left,MISS K. Lowry 31' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,31.71,Missed,,,,,,,,,,,,,,,,,,
264,PT06M08.00S,2022-11-05T00:00:31.9Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,45,38,2022-11-05T00:00:32Z,2600000,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,263.0,3.0,2.0,1.0,,,,,,,,,,,,,,
265,PT06M03.00S,2022-11-05T00:00:37.1Z,2,REGULAR,turnover,bad pass,[],1627741,,,1610612754,45,38,2022-11-05T00:00:41Z,2610000,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1629639]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Herro,1629639.0,,,,,,
266,PT06M03.00S,2022-11-05T00:00:37.1Z,2,REGULAR,steal,,[],1629639,,,1610612748,45,38,2022-11-05T00:00:38Z,2620000,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
267,PT05M59.00S,2022-11-05T00:00:40.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,7.440867279894875,48.03921568627451,1610612748,45,40,2022-11-05T00:00:46Z,2630000,10.0,17.0,1,left,T. Herro running finger roll Layup (9 PTS),[1629639],1610612748.0,MIA,running finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,9.0,,,,,,,,,,,,,
268,PT05M41.00S,2022-11-05T00:00:58.2Z,2,REGULAR,2pt,Jump Shot,[],1626167,75.64060446780552,51.225490196078425,1610612754,45,40,2022-11-05T00:01:02Z,2640000,6.0,176.0,1,right,MISS M. Turner 17' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,17.66,Missed,,,,,,,,,,,,,,,,,,
269,PT05M38.00S,2022-11-05T00:01:01.2Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,45,40,2022-11-05T00:01:02Z,2650000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Center,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,,,
270,PT05M31.00S,2022-11-05T00:01:08.5Z,2,REGULAR,3pt,Jump Shot,[],1629639,30.962549277266753,75.73529411764706,1610612748,45,43,2022-11-05T00:01:13Z,2660000,-129.0,239.0,1,left,T. Herro 27' 3PT pullup (12 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,27.1,Made,,,,,12.0,,,,,,,,,,,,,
271,PT05M15.00S,2022-11-05T00:01:23.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,94.03745072273325,52.20588235294118,1610612754,47,43,2022-11-05T00:01:27Z,2670000,11.0,4.0,1,right,B. Hield driving finger roll Layup (19 PTS) (T. Haliburton 5 AST),"[1627741, 1630169]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,19.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,
273,PT05M00.00S,2022-11-05T00:01:38.9Z,2,REGULAR,3pt,Jump Shot,[],1629639,29.6484888304862,13.23529411764706,1610612748,47,43,2022-11-05T00:01:43Z,2690000,184.0,226.0,1,left,MISS T. Herro 29' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,29.15,Missed,,,,,,,,,,,,,,,,,,
274,PT04M57.00S,2022-11-05T00:01:41.9Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,47,43,2022-11-05T00:01:43Z,2700000,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,273.0,4.0,3.0,1.0,,,,,,,,,,,,,,
275,PT04M52.00S,2022-11-05T00:01:47.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,65.1281208935611,50.0,1610612754,50,43,2022-11-05T00:01:52Z,2710000,0.0,275.0,1,right,M. Turner 27' 3PT running (10 PTS) (T. Haliburton 6 AST),"[1626167, 1630169]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,27.53,Made,,,,,10.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,
277,PT04M27.00S,2022-11-05T00:02:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,7.30946123521682,48.529411764705884,1610612748,50,43,2022-11-05T00:02:17Z,2730000,7.0,16.0,1,left,MISS M. Strus driving finger roll Layup - blocked,"[1629622, 1626167]",1610612748.0,MIA,driving finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
278,PT04M27.00S,2022-11-05T00:02:12.0Z,2,REGULAR,block,,[],1626167,,,1610612748,50,43,2022-11-05T00:02:14Z,2740000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT04M24.00S,2022-11-05T00:02:15.0Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,50,43,2022-11-05T00:02:17Z,2750000,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,277.0,2.0,2.0,0.0,,,,,,,,,,,,,,
280,PT04M22.00S,2022-11-05T00:02:17.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630169,94.69448094612353,50.49019607843137,1610612754,52,43,2022-11-05T00:02:24Z,2760000,2.0,-3.0,1,right,T. Haliburton running Layup (6 PTS) (A. Nembhard 4 AST),"[1630169, 1629614]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,6.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,
282,PT04M01.00S,2022-11-05T00:02:40.2Z,2,REGULAR,foul,personal,[],1626167,,,1610612748,52,43,2022-11-05T00:02:45Z,2780000,,,0,,M. Turner personal FOUL (2 PF),"[1626167, 200768]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1155.0,,,,2.0,0.0,Lowry,200768.0,,
284,PT04M01.00S,2022-11-05T00:02:44.8Z,2,REGULAR,substitution,out,[],203473,,,1610612748,52,43,2022-11-05T00:02:52Z,2800000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M01.00S,2022-11-05T00:02:44.8Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,52,43,2022-11-05T00:02:52Z,2810000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M01.00S,2022-11-05T00:02:59.9Z,2,REGULAR,substitution,out,[],1626167,,,1610612748,52,43,2022-11-05T00:03:05Z,2820000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M01.00S,2022-11-05T00:02:59.9Z,2,REGULAR,substitution,in,[],1630543,,,1610612748,52,43,2022-11-05T00:03:05Z,2830000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M48.00S,2022-11-05T00:03:26.3Z,2,REGULAR,3pt,Jump Shot,[],1629622,32.013797634691194,20.833333333333336,1610612748,52,43,2022-11-05T00:03:30Z,2840000,146.0,248.0,1,left,MISS M. Strus 28' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,28.8,Missed,,,,,,,,,,,,,,,,,,
289,PT03M44.00S,2022-11-05T00:03:30.3Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,52,43,2022-11-05T00:03:30Z,2850000,,,0,,T. Haliburton REBOUND (Off:0 Def:5),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,288.0,5.0,5.0,0.0,,,,,,,,,,,,,,
290,PT03M39.00S,2022-11-05T00:03:37.9Z,2,REGULAR,foul,offensive,[],1630543,,,1610612754,52,43,2022-11-05T00:03:43Z,2860000,,,0,,I. Jackson offensive FOUL (2 PF),"[1630543, 200768]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,2.0,0.0,Lowry,200768.0,,
292,PT03M39.00S,2022-11-05T00:03:37.9Z,2,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,52,43,2022-11-05T00:03:37Z,2880000,,,0,,I. Jackson offensive foul TURNOVER (2 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,2.0,,,,,,,,
293,PT03M24.00S,2022-11-05T00:04:07.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200768,3.235873850197109,96.56862745098039,1610612748,52,43,2022-11-05T00:04:11Z,2890000,-233.0,-22.0,1,left,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
294,PT03M20.00S,2022-11-05T00:04:11.3Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,52,43,2022-11-05T00:04:11Z,2900000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Left Corner 3,24+ Left,,,293.0,1.0,1.0,0.0,,,,,,,,,,,,,,
295,PT03M07.00S,2022-11-05T00:04:23.4Z,2,REGULAR,3pt,Jump Shot,[],1627741,76.16622864651774,6.61764705882353,1610612754,55,43,2022-11-05T00:04:27Z,2910000,-217.0,172.0,1,right,B. Hield 27' 3PT  (22 PTS) (T. Haliburton 7 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.65,Made,,,,,22.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,
298,PT02M54.00S,2022-11-05T00:04:50.0Z,2,REGULAR,turnover,out-of-bounds,[],1629312,,,1610612748,55,43,2022-11-05T00:04:56Z,2940000,,,0,,H. Highsmith lost ball out-of-bounds TURNOVER (1 TO),[1629312],1610612748.0,MIA,lost ball,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,1.0,,,,,,,,
299,PT02M54.00S,2022-11-05T00:04:56.4Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,55,43,2022-11-05T00:05:03Z,2950000,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M54.00S,2022-11-05T00:04:56.4Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,55,43,2022-11-05T00:05:03Z,2960000,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M41.00S,2022-11-05T00:05:22.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612754,55,43,2022-11-05T00:05:32Z,2970000,,,0,,B. Adebayo shooting personal FOUL (3 PF) (Mathurin 2 FT),"[1628389, 1631097]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,3.0,0.0,Mathurin,1631097.0,,
303,PT02M41.00S,2022-11-05T00:05:48.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631097,,,1610612754,56,43,2022-11-05T00:06:13Z,2990000,,,0,,B. Mathurin Free Throw 1 of 2 (11 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
304,PT02M41.00S,2022-11-05T00:05:49.5Z,2,REGULAR,substitution,out,[],1628389,,,1610612754,56,43,2022-11-05T00:05:54Z,3000000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M41.00S,2022-11-05T00:05:49.5Z,2,REGULAR,substitution,in,[],203473,,,1610612754,56,43,2022-11-05T00:05:54Z,3010000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M41.00S,2022-11-05T00:05:48.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631097,,,1610612754,56,43,2022-11-05T00:06:13Z,3020000,,,0,,MISS B. Mathurin Free Throw 2 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
307,PT02M39.00S,2022-11-05T00:05:50.8Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612754,56,43,2022-11-05T00:06:13Z,3030000,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,306.0,2.0,1.0,1.0,,,,,,,,,,,,,,
308,PT02M32.00S,2022-11-05T00:06:18.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631097,67.7562417871222,29.166666666666668,1610612754,59,43,2022-11-05T00:06:24Z,3040000,-104.0,251.0,1,right,B. Mathurin 27' 3PT step back (14 PTS),[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,27.14,Made,,,,,14.0,,,,,,,,,,,,,
309,PT02M16.00S,2022-11-05T00:06:36.3Z,2,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612748,59,43,2022-11-05T00:06:43Z,3050000,,,0,,I. Jackson shooting personal FOUL (3 PF) (Lowry 2 FT),"[1630543, 200768]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,3.0,0.0,Lowry,200768.0,,
311,PT02M16.00S,2022-11-05T00:07:06.9Z,2,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,59,44,2022-11-05T00:07:06Z,3070000,,,0,,K. Lowry Free Throw 1 of 2 (3 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
312,PT02M16.00S,2022-11-05T00:07:07.5Z,2,REGULAR,substitution,out,[],1630543,,,1610612748,59,44,2022-11-05T00:07:11Z,3080000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M16.00S,2022-11-05T00:07:07.5Z,2,REGULAR,substitution,in,[],1626167,,,1610612748,59,44,2022-11-05T00:07:11Z,3090000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M16.00S,2022-11-05T00:07:31.1Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,59,45,2022-11-05T00:07:31Z,3100000,,,0,,K. Lowry Free Throw 2 of 2 (4 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
315,PT02M04.00S,2022-11-05T00:07:47.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612754,59,45,2022-11-05T00:07:53Z,3110000,,,0,,M. Strus shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1629622, 1630169]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,,,2.0,0.0,Haliburton,1630169.0,,
317,PT02M04.00S,2022-11-05T00:08:09.9Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,59,45,2022-11-05T00:08:34Z,3130000,,,0,,MISS T. Haliburton Free Throw 1 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT02M04.00S,2022-11-05T00:08:09.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,59,45,2022-11-05T00:08:34Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,317.0,,,,,,,,,,,,,,,,,
319,PT02M04.00S,2022-11-05T00:08:09.9Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,59,45,2022-11-05T00:08:34Z,3150000,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
320,PT02M02.00S,2022-11-05T00:08:11.9Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,59,45,2022-11-05T00:08:34Z,3160000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,319.0,2.0,2.0,0.0,,,,,,,,,,,,,,
321,PT01M52.00S,2022-11-05T00:08:33.0Z,2,REGULAR,3pt,Jump Shot,[],203473,7.178055190538765,96.81372549019608,1610612748,59,45,2022-11-05T00:08:36Z,3170000,-234.0,15.0,1,left,MISS D. Dedmon 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
322,PT01M50.00S,2022-11-05T00:08:35.0Z,2,REGULAR,rebound,offensive,[],200768,,,1610612748,59,45,2022-11-05T00:08:35Z,3180000,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,321.0,2.0,1.0,1.0,,,,,,,,,,,,,,
323,PT01M40.00S,2022-11-05T00:08:45.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,32.802233902759525,15.686274509803921,1610612748,59,45,2022-11-05T00:08:51Z,3190000,172.0,256.0,1,left,MISS T. Herro 30' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,30.8,Missed,,,,,,,,,,,,,,,,,,
324,PT01M37.00S,2022-11-05T00:08:48.0Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,59,45,2022-11-05T00:08:51Z,3200000,,,0,,D. Dedmon REBOUND (Off:1 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Right Center,,,323.0,3.0,2.0,1.0,,,,,,,,,,,,,,
325,PT01M37.00S,2022-11-05T00:08:50.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612748,59,45,2022-11-05T00:09:02Z,3210000,,,0,,T. Haliburton personal FOUL (1 PF) (Herro 2 FT),"[1630169, 1629639]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1155.0,,,,1.0,0.0,Herro,1629639.0,,
327,PT01M37.00S,2022-11-05T00:09:23.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629639,,,1610612748,59,46,2022-11-05T00:09:23Z,3230000,,,0,,T. Herro Free Throw 1 of 2 (13 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
328,PT01M37.00S,2022-11-05T00:09:39.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629639,,,1610612748,59,47,2022-11-05T00:09:39Z,3240000,,,0,,T. Herro Free Throw 2 of 2 (14 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
329,PT01M19.00S,2022-11-05T00:09:58.3Z,2,REGULAR,3pt,Jump Shot,[],1629052,75.50919842312747,85.29411764705883,1610612754,59,47,2022-11-05T00:10:03Z,3250000,176.0,178.0,1,right,MISS O. Brissett 25' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
330,PT01M15.00S,2022-11-05T00:10:02.3Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,59,47,2022-11-05T00:10:03Z,3260000,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,329.0,3.0,3.0,0.0,,,,,,,,,,,,,,
331,PT01M13.00S,2022-11-05T00:10:07.3Z,2,REGULAR,foul,offensive,['inpenalty'],1629639,,,1610612748,59,47,2022-11-05T00:10:14Z,3270000,,,0,,T. Herro charge offensive FOUL (1 PF),"[1629639, 1629052]",1610612748.0,MIA,charge,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,,,,1.0,0.0,Brissett,1629052.0,,
333,PT01M13.00S,2022-11-05T00:10:07.3Z,2,REGULAR,turnover,offensive foul,[],1629639,,,1610612748,59,47,2022-11-05T00:10:07Z,3290000,,,0,,T. Herro offensive foul TURNOVER (4 TO),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,4.0,,,,,,,,
334,PT01M03.00S,2022-11-05T00:10:33.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630169,82.86793692509855,38.48039215686275,1610612754,59,47,2022-11-05T00:10:38Z,3300000,-58.0,109.0,1,right,MISS T. Haliburton 12' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,12.28,Missed,,,,,,,,,,,,,,,,,,
335,PT00M58.50S,2022-11-05T00:10:38.3Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,59,47,2022-11-05T00:10:38Z,3310000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,334.0,2.0,2.0,0.0,,,,,,,,,,,,,,
336,PT00M52.70S,2022-11-05T00:10:43.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200768,32.14520367936925,27.205882352941174,1610612748,59,50,2022-11-05T00:10:59Z,3320000,114.0,250.0,1,left,K. Lowry 27' 3PT running pullup (7 PTS) (T. Herro 3 AST),"[200768, 1629639]",1610612748.0,MIA,running pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,27.45,Made,,,,,7.0,T. Herro,1629639.0,3.0,,,,,,,,,,
337,PT00M34.80S,2022-11-05T00:11:04.9Z,2,REGULAR,2pt,Jump Shot,[],1630169,75.77201051248358,68.87254901960785,1610612754,59,50,2022-11-05T00:11:10Z,3330000,94.0,175.0,1,right,MISS T. Haliburton 19' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,19.9,Missed,,,,,,,,,,,,,,,,,,
338,PT00M32.20S,2022-11-05T00:11:07.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,59,50,2022-11-05T00:11:10Z,3340000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Right Center,,,337.0,,,,,,,,,,,,,,,,,
340,PT00M23.20S,2022-11-05T00:11:24.9Z,2,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,59,50,2022-11-05T00:11:30Z,3360000,,,0,,M. Strus step out-of-bounds TURNOVER (2 TO),[1629622],1610612748.0,MIA,step,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1627524.0,2.0,,,,,,,,
341,PT00M06.20S,2022-11-05T00:11:52.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,75.64060446780552,11.029411764705882,1610612754,62,50,2022-11-05T00:11:57Z,3370000,-195.0,176.0,1,right,T. Haliburton 26' 3PT  (9 PTS) (O. Brissett 1 AST),"[1630169, 1629052]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.29,Made,,,,,9.0,O. Brissett,1629052.0,1.0,,,,,,,,,,
343,PT00M00.00S,2022-11-05T00:12:03.4Z,2,REGULAR,3pt,Jump Shot,[],1629312,31.09395532194481,68.87254901960785,1610612748,62,50,2022-11-05T00:12:08Z,3390000,-94.0,240.0,1,left,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
344,PT00M00.00S,2022-11-05T00:12:06.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,62,50,2022-11-05T00:12:06Z,3400000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,343.0,,,,,,,,,,,,,,,,,
