actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
167,PT11M28.00S,2024-11-09T02:38:46.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,94.30026281208936,51.470588235294116,1610612757,38,19,2024-11-09T02:38:51Z,1630000,False,7.0,1.0,1,right,R. Williams III alley-oop DUNK (4 PTS) (S. Henderson 2 AST),"[1629057, 1630703]",1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,,,4.0,,,,,,S. Henderson,1630703.0,2.0
169,PT11M17.00S,2024-11-09T02:38:57.4Z,2,REGULAR,turnover,bad pass,[],1629638,,,1610612750,38,19,2024-11-09T02:39:00Z,1650000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1629057]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Williams III,1629057.0,,,,,
170,PT11M17.00S,2024-11-09T02:38:57.4Z,2,REGULAR,steal,,[],1629057,,,1610612757,38,19,2024-11-09T02:38:59Z,1660000,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
171,PT11M05.00S,2024-11-09T02:39:09.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631101,83.13074901445466,63.23529411764706,1610612757,38,19,2024-11-09T02:39:13Z,1670000,False,66.0,106.0,1,right,MISS S. Sharpe 12' turnaround fadeaway Shot,[1631101],1610612757.0,POR,turnaround fadeaway,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,12.51,Missed,,,,,,,,,,,,,,,,,,
172,PT11M01.00S,2024-11-09T02:39:13.2Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,38,19,2024-11-09T02:39:13Z,1680000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Right,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,
173,PT10M51.00S,2024-11-09T02:39:22.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,17.16491458607096,93.87254901960785,1610612750,41,19,2024-11-09T02:39:26Z,1690000,False,-219.0,109.0,1,left,D. DiVincenzo 24' 3PT  (6 PTS) (J. Randle 2 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.49,Made,,,,,,,,,,6.0,,,,,,J. Randle,203944.0,2.0
175,PT10M36.00S,2024-11-09T02:39:38.1Z,2,REGULAR,3pt,Jump Shot,[],1631101,69.46452036793693,28.431372549019606,1610612757,41,19,2024-11-09T02:39:42Z,1710000,False,-108.0,235.0,1,right,MISS S. Sharpe 25' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
176,PT10M33.00S,2024-11-09T02:39:41.1Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,41,19,2024-11-09T02:39:42Z,1720000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,175.0,3.0,3.0,0.0,,,,,,,,,,,,,,
177,PT10M30.00S,2024-11-09T02:39:45.4Z,2,REGULAR,foul,personal,['2freethrow'],203924,,,1610612750,41,19,2024-11-09T02:39:54Z,1730000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Randle 2 FT),"[203924, 203944]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,1.0,0.0,Randle,203944.0,,,,,,,,,
179,PT10M30.00S,2024-11-09T02:40:18.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612750,42,19,2024-11-09T02:40:18Z,1750000,False,,,0,,J. Randle Free Throw 1 of 2 (9 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
180,PT10M30.00S,2024-11-09T02:40:35.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612750,43,19,2024-11-09T02:40:35Z,1760000,False,,,0,,J. Randle Free Throw 2 of 2 (10 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
181,PT10M18.00S,2024-11-09T02:40:50.3Z,2,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,43,19,2024-11-09T02:40:56Z,1770000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (2 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,2.0,,,,,,,
182,PT10M07.00S,2024-11-09T02:41:08.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203944,29.911300919842315,29.901960784313726,1610612750,46,19,2024-11-09T02:41:15Z,1780000,False,100.0,229.0,1,left,J. Randle 24' 3PT pullup (13 PTS),[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.98,Made,,,,,,,,,,13.0,,,,,,,,
184,PT09M44.00S,2024-11-09T02:41:33.5Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612757,46,19,2024-11-09T02:41:43Z,1790000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Williams III 2 FT),"[1629675, 1629057]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,2.0,0.0,Williams III,1629057.0,,,,,,,,,
186,PT09M44.00S,2024-11-09T02:42:00.1Z,2,REGULAR,freethrow,1 of 2,[],1629057,,,1610612757,46,20,2024-11-09T02:42:00Z,1810000,False,,,0,,R. Williams III Free Throw 1 of 2 (5 PTS),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
187,PT09M44.00S,2024-11-09T02:42:00.7Z,2,REGULAR,substitution,out,[],1642270,,,1610612757,46,20,2024-11-09T02:42:04Z,1820000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M44.00S,2024-11-09T02:42:00.7Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,46,20,2024-11-09T02:42:04Z,1830000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M44.00S,2024-11-09T02:42:15.5Z,2,REGULAR,freethrow,2 of 2,[],1629057,,,1610612757,46,21,2024-11-09T02:42:15Z,1840000,False,,,0,,R. Williams III Free Throw 2 of 2 (6 PTS),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
191,PT09M32.00S,2024-11-09T02:42:29.1Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612750,46,21,2024-11-09T02:42:33Z,1850000,False,,,0,,J. Randle bad pass TURNOVER (2 TO),"[203944, 1641739]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,Camara,1641739.0,,,,,
192,PT09M32.00S,2024-11-09T02:42:29.1Z,2,REGULAR,steal,,[],1641739,,,1610612757,46,21,2024-11-09T02:42:31Z,1860000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
193,PT09M31.00S,2024-11-09T02:42:34.2Z,2,REGULAR,foul,personal,['2freethrow'],201144,,,1610612757,46,21,2024-11-09T02:42:42Z,1870000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Sharpe 2 FT),"[201144, 1631101]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,
195,PT09M31.00S,2024-11-09T02:43:00.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631101,,,1610612757,46,21,2024-11-09T02:43:00Z,1890000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
196,PT09M31.00S,2024-11-09T02:43:00.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,46,21,2024-11-09T02:43:00Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,195.0,,,,,,,,,,,,,,,,,
197,PT09M31.00S,2024-11-09T02:43:20.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631101,,,1610612757,46,22,2024-11-09T02:43:20Z,1910000,False,,,0,,S. Sharpe Free Throw 2 of 2 (3 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
198,PT09M15.00S,2024-11-09T02:43:38.8Z,2,REGULAR,3pt,Jump Shot,[],1628978,27.020367936925098,81.12745098039215,1610612750,46,22,2024-11-09T02:43:43Z,1920000,False,-156.0,201.0,1,left,MISS D. DiVincenzo 25' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
199,PT09M10.00S,2024-11-09T02:43:43.8Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,46,22,2024-11-09T02:43:43Z,1930000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT09M07.00S,2024-11-09T02:43:47.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631101,92.59198423127464,51.470588235294116,1610612757,46,24,2024-11-09T02:43:56Z,1940000,False,7.0,17.0,1,right,S. Sharpe running Layup (5 PTS),[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,,,5.0,,,,,,,,
201,PT09M07.00S,2024-11-09T02:43:50.2Z,2,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612757,46,24,2024-11-09T02:43:57Z,1950000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Sharpe 1 FT),"[1629675, 1631101]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,3.0,0.0,Sharpe,1631101.0,,,,,,,,,
203,PT09M07.00S,2024-11-09T02:44:01.3Z,2,REGULAR,substitution,out,[],1629675,,,1610612757,46,24,2024-11-09T02:44:55Z,1970000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M07.00S,2024-11-09T02:44:01.3Z,2,REGULAR,substitution,in,[],203497,,,1610612757,46,24,2024-11-09T02:44:55Z,1980000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M07.00S,2024-11-09T02:44:22.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1631101,,,1610612757,46,25,2024-11-09T02:44:22Z,1990000,False,,,0,,S. Sharpe Free Throw 1 of 1 (6 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
206,PT08M44.00S,2024-11-09T02:44:48.2Z,2,REGULAR,3pt,Jump Shot,[],1628978,29.122864651773984,25.98039215686275,1610612750,46,25,2024-11-09T02:44:56Z,2000000,False,120.0,221.0,1,left,MISS D. DiVincenzo 25' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
207,PT08M43.00S,2024-11-09T02:44:49.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,46,25,2024-11-09T02:44:56Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,206.0,,,,,,,,,,,,,,,,,
208,PT08M43.00S,2024-11-09T02:44:57.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,46,25,2024-11-09T02:45:01Z,2020000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,,,,,,
209,PT08M28.00S,2024-11-09T02:45:19.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629057,93.51182654402102,50.245098039215684,1610612757,46,27,2024-11-09T02:45:24Z,2030000,False,1.0,8.0,1,right,R. Williams III alley-oop Layup (8 PTS) (S. Sharpe 1 AST),"[1629057, 1631101]",1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,8.0,,,,,,S. Sharpe,1631101.0,1.0
211,PT08M13.00S,2024-11-09T02:45:37.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,10.5946123521682,54.166666666666664,1610612750,46,27,2024-11-09T04:56:14Z,2050000,False,-21.0,47.0,1,left,MISS J. Randle turnaround Shot,[203944],1610612750.0,MIN,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,,,,,,,,
212,PT08M11.00S,2024-11-09T02:45:39.4Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612750,46,27,2024-11-09T04:56:14Z,2060000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,211.0,1.0,0.0,1.0,,,,,,,,,,,,,,
687,PT08M11.00S,2024-11-09T02:45:45.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,5.995400788436268,50.245098039215684,1610612750,46,27,2024-11-09T04:56:34Z,2065000,False,-1.0,4.0,1,left,MISS D. DiVincenzo tip Layup,[1628978],1610612750.0,MIN,tip,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,0.41,Missed,,,,,,,,,,,,,,,,,,
688,PT08M10.00S,2024-11-09T02:45:46.5Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,46,27,2024-11-09T04:56:34Z,2067500,False,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,687.0,3.0,1.0,2.0,,,,,,,,,,,,,,
213,PT07M54.00S,2024-11-09T02:45:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,81.15965834428384,49.754901960784316,1610612757,46,27,2024-11-09T02:48:29Z,2070000,False,-1.0,125.0,1,right,MISS S. Henderson 12' driving floating Shot,[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,12.46,Missed,,,,,,,,,,,,,,,,,,
214,PT07M52.00S,2024-11-09T02:45:55.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,46,27,2024-11-09T02:45:58Z,2080000,False,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,213.0,8.0,6.0,2.0,,,,,,,,,,,,,,
215,PT07M33.00S,2024-11-09T02:46:15.3Z,2,REGULAR,turnover,bad pass,[],1629638,,,1610612750,46,27,2024-11-09T02:46:18Z,2090000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 1629057]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Williams III,1629057.0,,,,,
216,PT07M33.00S,2024-11-09T02:46:15.3Z,2,REGULAR,steal,,[],1629057,,,1610612757,46,27,2024-11-09T02:46:17Z,2100000,False,,,0,,R. Williams III STEAL (2 STL),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT07M29.00S,2024-11-09T02:46:22.0Z,2,REGULAR,foul,personal,['2freethrow'],203944,,,1610612757,46,27,2024-11-09T02:46:28Z,2110000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Grant 2 FT),"[203944, 203924]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,1.0,0.0,Grant,203924.0,,,,,,,,,
219,PT07M29.00S,2024-11-09T02:46:46.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203924,,,1610612757,46,28,2024-11-09T02:47:18Z,2130000,False,,,0,,J. Grant Free Throw 1 of 2 (1 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
220,PT07M29.00S,2024-11-09T02:46:46.8Z,2,REGULAR,substitution,out,[],1629638,,,1610612757,46,28,2024-11-09T02:46:59Z,2140000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M29.00S,2024-11-09T02:46:46.8Z,2,REGULAR,substitution,out,[],203944,,,1610612757,46,28,2024-11-09T02:46:59Z,2150000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M29.00S,2024-11-09T02:46:46.8Z,2,REGULAR,substitution,in,[],1630183,,,1610612757,46,28,2024-11-09T02:46:59Z,2160000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M29.00S,2024-11-09T02:46:46.8Z,2,REGULAR,substitution,in,[],1631169,,,1610612757,46,28,2024-11-09T02:46:59Z,2170000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M29.00S,2024-11-09T02:46:46.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203924,,,1610612757,46,28,2024-11-09T02:47:18Z,2180000,False,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
225,PT07M27.00S,2024-11-09T02:46:48.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,46,28,2024-11-09T02:47:18Z,2190000,False,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,224.0,9.0,7.0,2.0,,,,,,,,,,,,,,
226,PT07M13.00S,2024-11-09T02:47:29.6Z,2,REGULAR,3pt,Jump Shot,[],201144,24.392247043363994,14.460784313725492,1610612750,46,28,2024-11-09T02:50:52Z,2200000,False,178.0,177.0,1,left,MISS M. Conley 25' step back 3PT,[201144],1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
227,PT07M09.00S,2024-11-09T02:47:33.6Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,46,28,2024-11-09T02:47:34Z,2210000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,226.0,2.0,2.0,0.0,,,,,,,,,,,,,,
228,PT06M57.00S,2024-11-09T02:47:45.4Z,2,REGULAR,3pt,Jump Shot,[],203924,75.24638633377135,86.51960784313727,1610612757,46,31,2024-11-09T03:24:13Z,2220000,False,183.0,180.0,1,right,J. Grant 25' 3PT  (4 PTS) (R. Williams III 1 AST),"[203924, 1629057]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,,,,,,4.0,,,,,,R. Williams III,1629057.0,1.0
230,PT06M57.00S,2024-11-09T02:47:49.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630183,,,1610612757,46,31,2024-11-09T03:24:05Z,2240000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Grant 1 FT),"[1630183, 203924]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,1155.0,1.0,0.0,Grant,203924.0,,,,,,,,,
232,PT06M57.00S,2024-11-09T02:48:01.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,46,31,2024-11-09T03:23:58Z,2252500,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT06M57.00S,2024-11-09T02:49:29.6Z,2,REGULAR,substitution,out,[],201144,,,1610612757,46,31,2024-11-09T03:21:57Z,2253750,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT06M57.00S,2024-11-09T02:49:29.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612757,46,31,2024-11-09T03:21:57Z,2254375,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M57.00S,2024-11-09T02:50:57.9Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,46,32,2024-11-09T03:23:40Z,2255000,False,,,0,,J. Grant Free Throw 1 of 1 (5 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
236,PT06M39.00S,2024-11-09T02:51:18.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.258212877792378,50.49019607843137,1610612750,48,32,2024-11-09T02:51:22Z,2300000,False,-2.0,6.0,1,left,R. Gobert cutting DUNK (6 PTS) (A. Edwards 4 AST),"[203497, 1630162]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,,,,6.0,,,,,,A. Edwards,1630162.0,4.0
239,PT06M26.00S,2024-11-09T02:51:44.1Z,2,REGULAR,3pt,Jump Shot,[],1629057,90.75229960578186,96.56862745098039,1610612757,48,35,2024-11-09T02:51:49Z,2330000,False,233.0,34.0,1,right,R. Williams III 3PT  (11 PTS) (S. Henderson 3 AST),"[1629057, 1630703]",1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Right Corner 3,24+ Right,23.53,Made,,,,,,,,,,11.0,,,,,,S. Henderson,1630703.0,3.0
241,PT06M13.00S,2024-11-09T02:51:59.3Z,2,REGULAR,foul,offensive,['inpenalty'],203497,,,1610612750,48,35,2024-11-09T02:52:20Z,2350000,False,,,0,,R. Gobert offensive FOUL (1 PF),"[203497, 1630703]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,1.0,0.0,Henderson,1630703.0,,,,,,,,,
243,PT06M13.00S,2024-11-09T02:51:59.3Z,2,REGULAR,turnover,offensive foul,[],203497,,,1610612750,48,35,2024-11-09T02:52:20Z,2370000,False,,,0,,R. Gobert offensive foul TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,,,,,,1.0,,,,,,,
244,PT06M00.00S,2024-11-09T02:52:27.3Z,2,REGULAR,turnover,bad pass,[],1641739,,,1610612757,48,35,2024-11-09T02:52:52Z,2380000,False,,,0,,T. Camara bad pass TURNOVER (2 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,,,,,,,
245,PT06M00.00S,2024-11-09T02:52:35.1Z,2,REGULAR,foul,personal,[],1631101,,,1610612750,48,35,2024-11-09T02:52:39Z,2390000,False,,,0,,S. Sharpe loose ball personal FOUL (1 PF),"[1631101, 1628978]",1610612757.0,POR,loose ball,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,1155.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,
247,PT06M00.00S,2024-11-09T02:52:42.7Z,2,REGULAR,substitution,out,[],1631101,,,1610612750,48,35,2024-11-09T02:52:48Z,2410000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M00.00S,2024-11-09T02:52:42.7Z,2,REGULAR,substitution,in,[],1629014,,,1610612750,48,35,2024-11-09T02:52:48Z,2420000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M43.00S,2024-11-09T02:53:14.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,5.863994743758213,95.09803921568627,1610612750,51,35,2024-11-09T02:53:18Z,2430000,False,-225.0,3.0,1,left,D. DiVincenzo 3PT  (9 PTS) (J. McDaniels 2 AST),"[1628978, 1630183]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,,,,,,9.0,,,,,,J. McDaniels,1630183.0,2.0
251,PT05M26.00S,2024-11-09T02:53:31.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,92.9862023653088,52.94117647058824,1610612757,51,37,2024-11-09T02:57:05Z,2450000,False,15.0,13.0,1,right,J. Grant driving floating Jump Shot (7 PTS),[203924],1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,7.0,,,,,,,,
