actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
423,PT05M45.00S,2024-11-11T01:36:13.0Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612748,56,63,2024-11-11T01:36:34Z,4100000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,Above the Break 3,24+ Left Center,,,,,,,,,,,422.0,2.0,2.0,0.0,,,,,,,,,,,
424,PT05M38.00S,2024-11-11T01:36:19.0Z,3,REGULAR,3pt,Jump Shot,[],201567,23.209592641261498,85.04901960784314,1610612748,56,63,2024-11-11T01:36:24Z,4110000,False,-175.0,166.0,1,left,MISS K. Love 24' 3PT,[201567],1610612748.0,MIA,,Love,K. Love,,Above the Break 3,24+ Left Center,24.11,Missed,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M36.00S,2024-11-11T01:36:21.0Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,56,63,2024-11-11T01:36:24Z,4120000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,Above the Break 3,24+ Left Center,,,,,,,,,,,424.0,4.0,4.0,0.0,,,,,,,,,,,
426,PT05M25.00S,2024-11-11T01:36:32.7Z,3,REGULAR,3pt,Jump Shot,[],203944,87.99277266754271,95.83333333333334,1610612750,56,63,2024-11-11T01:36:37Z,4130000,False,229.0,60.0,1,right,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,Randle,J. Randle,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M21.00S,2024-11-11T01:36:36.7Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,56,63,2024-11-11T01:36:37Z,4140000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,Herro,T. Herro,,Right Corner 3,24+ Right,,,,,,,,,,,426.0,5.0,5.0,0.0,,,,,,,,,,,
428,PT05M18.00S,2024-11-11T01:36:43.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,56,63,2024-11-11T01:36:43Z,4150000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M18.00S,2024-11-11T01:39:14.1Z,3,REGULAR,substitution,out,[],203944,,,1610612748,56,63,2024-11-11T01:39:35Z,4160000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M18.00S,2024-11-11T01:39:14.1Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,56,63,2024-11-11T01:39:35Z,4170000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M18.00S,2024-11-11T01:39:14.1Z,3,REGULAR,substitution,out,[],201567,,,1610612748,56,63,2024-11-11T01:39:35Z,4180000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M18.00S,2024-11-11T01:39:14.1Z,3,REGULAR,substitution,in,[],1629675,,,1610612748,56,63,2024-11-11T01:39:35Z,4190000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M18.00S,2024-11-11T01:39:14.1Z,3,REGULAR,substitution,in,[],1642276,,,1610612748,56,63,2024-11-11T01:39:35Z,4200000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M18.00S,2024-11-11T01:39:14.1Z,3,REGULAR,substitution,in,[],1631170,,,1610612748,56,63,2024-11-11T01:39:35Z,4210000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M01.00S,2024-11-11T01:40:03.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,8.754927726675426,47.30392156862745,1610612748,56,63,2024-11-11T01:40:10Z,4220000,False,13.0,30.0,1,left,MISS J. Jaquez Jr. driving Layup - blocked,"[1631170, 203497]",1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,driving,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,Gobert,203497.0,,,,,,
436,PT05M01.00S,2024-11-11T01:40:03.8Z,3,REGULAR,block,,[],203497,,,1610612748,56,63,2024-11-11T01:40:05Z,4230000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M59.00S,2024-11-11T01:40:05.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,56,63,2024-11-11T01:40:10Z,4240000,False,,,0,,R. Gobert REBOUND (Off:5 Def:7),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,Restricted Area,0-8 Center,,,,,,,,,,,435.0,12.0,7.0,5.0,,,,,,,,,,,
438,PT04M52.00S,2024-11-11T01:40:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.32917214191852,51.470588235294116,1610612750,58,63,2024-11-11T01:40:18Z,4250000,False,7.0,20.0,1,right,R. Gobert cutting Layup (6 PTS) (A. Edwards 4 AST),"[203497, 1630162]",1610612750.0,MIN,,Gobert,R. Gobert,cutting,Restricted Area,0-8 Center,2.1,Made,6.0,A. Edwards,1630162.0,4.0,,,,,,,,,,,,,,,,,,,
440,PT04M52.00S,2024-11-11T01:40:15.8Z,3,REGULAR,foul,personal,['1freethrow'],1629639,,,1610612750,58,63,2024-11-11T01:40:22Z,4270000,False,,,0,,T. Herro shooting personal FOUL (1 PF) (Gobert 1 FT),"[1629639, 203497]",1610612748.0,MIA,1628159.0,Herro,T. Herro,shooting,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
442,PT04M52.00S,2024-11-11T01:40:40.6Z,3,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,59,63,2024-11-11T01:40:40Z,4290000,False,,,0,,R. Gobert Free Throw 1 of 1 (7 PTS),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,,,,Made,7.0,,,,,,,,,,,,,,,,,,,,,,
443,PT04M44.00S,2024-11-11T01:40:52.7Z,3,REGULAR,turnover,bad pass,[],1626179,,,1610612748,59,63,2024-11-11T01:41:00Z,4300000,False,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 203497]",1610612748.0,MIA,,Rozier,T. Rozier,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,1.0,Gobert,203497.0,,,,,,,,
444,PT04M44.00S,2024-11-11T01:40:52.7Z,3,REGULAR,steal,,[],203497,,,1610612750,59,63,2024-11-11T01:40:54Z,4310000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M40.00S,2024-11-11T01:40:57.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,91.67214191852825,46.32352941176471,1610612750,59,63,2024-11-11T01:41:08Z,4320000,False,-18.0,26.0,1,right,MISS J. McDaniels running Layup - blocked,"[1630183, 1642276]",1610612750.0,MIN,,McDaniels,J. McDaniels,running,Restricted Area,0-8 Center,3.17,Missed,,,,,,,,,,,,,,,,Ware,1642276.0,,,,,,
610,PT04M40.00S,2024-11-11T01:40:57.0Z,3,REGULAR,block,,[],1642276,,,1610612750,59,63,2024-11-11T02:15:21Z,4325000,False,,,0,,K. Ware BLOCK (2 BLK),[1642276],1610612748.0,MIA,,Ware,K. Ware,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M38.00S,2024-11-11T01:40:59.0Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,59,63,2024-11-11T02:15:21Z,4330000,False,,,0,,R. Gobert REBOUND (Off:6 Def:7),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,Restricted Area,0-8 Center,,,,,,,,,,,445.0,13.0,7.0,6.0,,,,,,,,,,,
447,PT04M37.00S,2024-11-11T01:40:59.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,93.24901445466492,50.245098039215684,1610612750,59,63,2024-11-11T01:41:11Z,4340000,False,1.0,11.0,1,right,MISS R. Gobert putback Layup - blocked,"[203497, 1642276]",1610612750.0,MIN,,Gobert,R. Gobert,putback,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,Ware,1642276.0,,,,,,
448,PT04M37.00S,2024-11-11T01:40:59.3Z,3,REGULAR,block,,[],1642276,,,1610612750,59,63,2024-11-11T01:41:01Z,4350000,False,,,0,,K. Ware BLOCK (3 BLK),[1642276],1610612748.0,MIA,,Ware,K. Ware,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M34.00S,2024-11-11T01:41:02.3Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,59,63,2024-11-11T01:41:11Z,4360000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:2),[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,Restricted Area,0-8 Center,,,,,,,,,,,447.0,4.0,2.0,2.0,,,,,,,,,,,
450,PT04M34.00S,2024-11-11T01:41:02.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630183,93.64323258869908,49.754901960784316,1610612750,61,63,2024-11-11T01:41:41Z,4370000,False,-1.0,7.0,1,right,J. McDaniels putback DUNK (7 PTS),[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,putback,Restricted Area,0-8 Center,0.74,Made,7.0,,,,,,,,,,,,,,,,,,,,,,
451,PT04M11.00S,2024-11-11T01:41:24.8Z,3,REGULAR,3pt,Jump Shot,[],1631170,16.90210249671485,5.147058823529411,1610612748,61,63,2024-11-11T01:41:31Z,4380000,False,224.0,106.0,1,left,MISS J. Jaquez Jr. 24' 3PT,[1631170],1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M07.00S,2024-11-11T01:41:28.8Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,61,63,2024-11-11T01:41:31Z,4390000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:3),[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,Above the Break 3,24+ Right Center,,,,,,,,,,,451.0,5.0,3.0,2.0,,,,,,,,,,,
453,PT03M50.00S,2024-11-11T01:41:45.7Z,3,REGULAR,3pt,Jump Shot,[],1629675,78.53153745072274,90.68627450980392,1610612750,64,63,2024-11-11T02:16:45Z,4400000,False,203.0,149.0,1,right,N. Reid 25' 3PT step back (11 PTS) (D. DiVincenzo 1 AST),"[1629675, 1628978]",1610612750.0,MIN,,Reid,N. Reid,step back,Above the Break 3,24+ Right Center,25.23,Made,11.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,,,,,,
455,PT03M39.00S,2024-11-11T01:42:03.8Z,3,REGULAR,foul,offensive,[],1626179,,,1610612748,64,63,2024-11-11T01:42:10Z,4420000,False,,,0,,T. Rozier offensive FOUL (3 PF),"[1626179, 203497]",1610612748.0,MIA,1628159.0,Rozier,T. Rozier,,Mid-Range,16-24 Left,,,,,,,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
457,PT03M39.00S,2024-11-11T01:42:03.8Z,3,REGULAR,turnover,offensive foul,[],1626179,,,1610612748,64,63,2024-11-11T01:42:03Z,4440000,False,,,0,,T. Rozier offensive foul TURNOVER (2 TO),[1626179],1610612748.0,MIA,1628159.0,Rozier,T. Rozier,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,2.0,,,,,,,,,,
458,PT03M39.00S,2024-11-11T01:42:08.4Z,3,REGULAR,substitution,out,[],1629639,,,1610612750,64,63,2024-11-11T01:42:18Z,4450000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M39.00S,2024-11-11T01:42:08.4Z,3,REGULAR,substitution,in,[],1629130,,,1610612750,64,63,2024-11-11T01:42:18Z,4460000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M28.00S,2024-11-11T01:42:36.8Z,3,REGULAR,foul,technical,['1freethrow'],1642276,,,1610612750,64,63,2024-11-11T01:42:43Z,4470000,False,,,0,,K. Ware defensive-3-second technical FOUL (1 Tech),[1642276],1610612748.0,MIA,200834.0,Ware,K. Ware,defensive-3-second,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
461,PT03M28.00S,2024-11-11T01:42:54.9Z,3,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,65,63,2024-11-11T01:42:54Z,4480000,False,,,0,,N. Reid technical Free Throw 1 of 1 (12 PTS),[1629675],1610612750.0,MIN,,Reid,N. Reid,technical,,,,Made,12.0,,,,,,,,,,,,,,,,,,,,,,
462,PT03M28.00S,2024-11-11T01:43:01.0Z,3,REGULAR,substitution,out,[],1642276,,,1610612750,65,63,2024-11-11T01:43:08Z,4490000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M28.00S,2024-11-11T01:43:01.0Z,3,REGULAR,substitution,in,[],1628389,,,1610612750,65,63,2024-11-11T01:43:08Z,4500000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M19.00S,2024-11-11T01:43:36.7Z,3,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612750,65,63,2024-11-11T01:43:43Z,4510000,False,,,0,,D. DiVincenzo bad pass out-of-bounds TURNOVER (2 TO),[1628978],1610612750.0,MIN,200834.0,DiVincenzo,D. DiVincenzo,bad pass,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,2.0,,,,,,,,,,
465,PT03M19.00S,2024-11-11T01:43:38.9Z,3,REGULAR,substitution,out,[],1626179,,,1610612748,65,63,2024-11-11T01:43:47Z,4520000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M19.00S,2024-11-11T01:43:38.9Z,3,REGULAR,substitution,in,[],1626196,,,1610612748,65,63,2024-11-11T01:43:47Z,4530000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M04.00S,2024-11-11T01:44:39.2Z,3,REGULAR,substitution,out,[],1629312,,,1610612748,65,63,2024-11-11T01:44:43Z,4540000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M04.00S,2024-11-11T01:44:39.2Z,3,REGULAR,substitution,in,[],1631107,,,1610612748,65,63,2024-11-11T01:44:43Z,4550000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M02.00S,2024-11-11T01:45:09.0Z,3,REGULAR,jumpball,recovered,[],1630183,,,1610612748,65,63,2024-11-11T01:45:09Z,4560000,False,,,0,,Jump Ball A. Edwards vs. D. Robinson: Tip to J. McDaniels,"[1630183, 1630162, 1629130]",1610612750.0,MIN,,McDaniels,J. McDaniels,heldball,,,,,,,,,,,,,,,,,,,,,,J. McDaniels,1630183.0,Edwards,1630162.0,Robinson,1629130.0
472,PT03M02.00S,2024-11-11T01:45:09.0Z,3,REGULAR,turnover,lost ball,[],1629130,,,1610612748,65,63,2024-11-11T01:45:09Z,4590000,False,,,0,,D. Robinson lost ball TURNOVER (1 TO),"[1629130, 1630162]",1610612748.0,MIA,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,,,
473,PT03M02.00S,2024-11-11T01:45:09.0Z,3,REGULAR,steal,,[],1630162,,,1610612750,65,63,2024-11-11T01:45:09Z,4600000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M50.00S,2024-11-11T01:45:19.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,83.52496714848883,3.431372549019608,1610612750,68,63,2024-11-11T01:45:27Z,4610000,False,-233.0,102.0,1,right,D. DiVincenzo 25' 3PT  (5 PTS) (A. Edwards 5 AST),"[1628978, 1630162]",1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,Above the Break 3,24+ Left Center,25.43,Made,5.0,A. Edwards,1630162.0,5.0,,,,,,,,,,,,,,,,,,,
476,PT02M28.00S,2024-11-11T01:45:41.5Z,3,REGULAR,3pt,Jump Shot,[],1629130,29.6484888304862,20.588235294117645,1610612748,68,63,2024-11-11T01:45:46Z,4630000,False,147.0,226.0,1,left,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,,Robinson,D. Robinson,pullup,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M26.00S,2024-11-11T01:45:43.5Z,3,REGULAR,rebound,offensive,[],1631170,,,1610612748,68,63,2024-11-11T01:45:46Z,4640000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:3),[1631170],1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,,Above the Break 3,24+ Right Center,,,,,,,,,,,476.0,4.0,3.0,1.0,,,,,,,,,,,
478,PT02M26.00S,2024-11-11T01:45:46.3Z,3,REGULAR,turnover,bad pass,[],1631170,,,1610612748,68,63,2024-11-11T01:46:30Z,4650000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (1 TO),"[1631170, 1628978]",1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,,,,,,,
479,PT02M26.00S,2024-11-11T01:45:46.3Z,3,REGULAR,steal,,[],1628978,,,1610612750,68,63,2024-11-11T01:45:48Z,4660000,False,,,0,,D. DiVincenzo STEAL (4 STL),[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M25.00S,2024-11-11T01:45:50.5Z,3,REGULAR,foul,personal,[],1629130,,,1610612750,68,63,2024-11-11T01:46:18Z,4670000,False,,,0,,D. Robinson personal FOUL (2 PF),"[1629130, 1628978]",1610612748.0,MIA,200834.0,Robinson,D. Robinson,,Above the Break 3,24+ Center,,,,,,,2.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
482,PT02M25.00S,2024-11-11T01:46:16.6Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,68,63,2024-11-11T01:46:31Z,4690000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M25.00S,2024-11-11T01:46:16.6Z,3,REGULAR,substitution,in,[],1629638,,,1610612750,68,63,2024-11-11T01:46:31Z,4700000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M18.00S,2024-11-11T01:46:38.8Z,3,REGULAR,foul,personal,[],1629130,,,1610612750,68,63,2024-11-11T01:46:49Z,4710000,False,,,0,,D. Robinson personal FOUL (3 PF),"[1629130, 1629638]",1610612748.0,MIA,201246.0,Robinson,D. Robinson,,Mid-Range,8-16 Right,,,,,,,3.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
486,PT02M09.00S,2024-11-11T01:47:04.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,71.69842312746385,19.607843137254903,1610612750,71,63,2024-11-11T01:47:25Z,4730000,False,-152.0,214.0,1,right,D. DiVincenzo 26' 3PT step back (8 PTS) (A. Edwards 6 AST),"[1628978, 1630162]",1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,step back,Above the Break 3,24+ Left Center,26.21,Made,8.0,A. Edwards,1630162.0,6.0,,,,,,,,,,,,,,,,,,,
489,PT01M56.00S,2024-11-11T01:47:40.0Z,3,REGULAR,foul,personal,[],1628978,,,1610612748,71,63,2024-11-11T01:47:52Z,4760000,False,,,0,,D. DiVincenzo personal FOUL (3 PF),"[1628978, 1626196]",1610612750.0,MIN,200834.0,DiVincenzo,D. DiVincenzo,,Above the Break 3,24+ Right Center,,,,,,,3.0,0.0,Richardson,1626196.0,,,,,,,,,,,,,,,
491,PT01M44.00S,2024-11-11T01:48:20.4Z,3,REGULAR,2pt,Jump Shot,[],1628389,27.54599211563732,57.107843137254896,1610612748,71,63,2024-11-11T01:48:27Z,4780000,False,-36.0,206.0,1,left,MISS B. Adebayo 20' step back Shot,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,step back,Mid-Range,16-24 Center,20.94,Missed,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M41.00S,2024-11-11T01:48:23.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,71,63,2024-11-11T01:48:27Z,4790000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,Mid-Range,16-24 Center,,,,,,,,,,,491.0,,,,,,,,,,,,,,
494,PT01M26.00S,2024-11-11T01:48:46.8Z,3,REGULAR,turnover,backcourt,[],1630162,,,1610612750,71,63,2024-11-11T01:48:53Z,4810000,False,,,0,,A. Edwards backcourt TURNOVER (5 TO),[1630162],1610612750.0,MIN,201246.0,Edwards,A. Edwards,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,5.0,,,,,,,,,,
495,PT01M16.00S,2024-11-11T01:49:09.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,13.87976346911958,95.09803921568627,1610612748,71,66,2024-11-11T01:49:14Z,4820000,False,-225.0,78.0,1,left,J. Jaquez Jr. 3PT  (5 PTS) (D. Robinson 1 AST),"[1631170, 1629130]",1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,,Left Corner 3,24+ Left,23.86,Made,5.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,,,,,,,,,
497,PT00M58.50S,2024-11-11T01:49:27.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,68.28186596583443,52.69607843137255,1610612750,71,66,2024-11-11T01:49:32Z,4840000,False,13.0,246.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,pullup,Above the Break 3,24+ Center,24.61,Missed,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M55.30S,2024-11-11T01:49:30.8Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,71,66,2024-11-11T01:49:32Z,4850000,False,,,0,,N. Jović REBOUND (Off:0 Def:3),[1631107],1610612748.0,MIA,,Jović,N. Jović,,Above the Break 3,24+ Center,,,,,,,,,,,497.0,3.0,3.0,0.0,,,,,,,,,,,
499,PT00M46.60S,2024-11-11T01:49:39.5Z,3,REGULAR,3pt,Jump Shot,[],1631107,26.757555847568987,80.3921568627451,1610612748,71,66,2024-11-11T01:49:46Z,4860000,False,-152.0,199.0,1,left,MISS N. Jović 25' 3PT,[1631107],1610612748.0,MIA,,Jović,N. Jović,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M44.50S,2024-11-11T01:49:41.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,71,66,2024-11-11T01:49:46Z,4870000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,499.0,,,,,,,,,,,,,,
501,PT00M44.50S,2024-11-11T01:49:44.6Z,3,REGULAR,foul,personal,[],1628389,,,1610612750,71,66,2024-11-11T01:49:51Z,4880000,False,,,0,,B. Adebayo loose ball personal FOUL (2 PF),"[1628389, 203497]",1610612748.0,MIA,201246.0,Adebayo,B. Adebayo,loose ball,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
503,PT00M35.50S,2024-11-11T01:50:13.8Z,3,REGULAR,3pt,Jump Shot,[],1628978,64.89610709592641,12.032781862745098,1610612750,71,66,2024-11-11T01:50:20Z,4900000,False,-190.0,277.0,1,right,MISS D. DiVincenzo 33' 3PT,[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,Above the Break 3,24+ Left Center,33.62,Missed,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M32.50S,2024-11-11T01:50:16.8Z,3,REGULAR,rebound,offensive,[],1629638,,,1610612750,71,66,2024-11-11T01:50:20Z,4910000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:0),[1629638],1610612750.0,MIN,,Alexander-Walker,N. Alexander-Walker,,Above the Break 3,24+ Left Center,,,,,,,,,,,503.0,1.0,0.0,1.0,,,,,,,,,,,
505,PT00M20.60S,2024-11-11T01:50:28.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,90.88370565045992,4.411764705882353,1610612750,71,66,2024-11-11T01:50:34Z,4920000,False,-228.0,33.0,1,right,MISS A. Edwards step back 3PT,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,step back,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M17.90S,2024-11-11T01:50:31.4Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,71,66,2024-11-11T01:50:34Z,4930000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,Robinson,D. Robinson,,Left Corner 3,24+ Left,,,,,,,,,,,505.0,2.0,2.0,0.0,,,,,,,,,,,
