actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
169,PT12M00.00S,2024-12-14T01:39:44.4Z,2,REGULAR,substitution,out,['startperiod'],1642265,,,1610612750,32,23,2024-12-14T01:40:18Z,1690000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-12-14T01:39:44.4Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612750,32,23,2024-12-14T01:40:18Z,1700000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-12-14T01:39:44.4Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,32,23,2024-12-14T01:40:18Z,1710000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-12-14T01:39:44.4Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,32,23,2024-12-14T01:40:18Z,1720000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-12-14T01:40:15.1Z,2,REGULAR,period,start,[],0,,,1610612747,32,23,2024-12-14T01:40:19Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M51.00S,2024-12-14T01:40:23.8Z,2,REGULAR,turnover,bad pass,[],1631108,,,1610612747,32,23,2024-12-14T01:40:29Z,1740000,False,,,0,,M. Christie bad pass TURNOVER (2 TO),"[1631108, 203497]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Gobert,203497.0
175,PT11M51.00S,2024-12-14T01:40:23.8Z,2,REGULAR,steal,,[],203497,,,1610612750,32,23,2024-12-14T01:40:25Z,1750000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
176,PT11M46.00S,2024-12-14T01:40:29.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201144,12.959921156373195,5.392156862745098,1610612750,32,23,2024-12-14T01:40:51Z,1760000,False,223.0,69.0,1,left,MISS M. Conley running 3PT,[201144],1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,23.35,Missed,,,,,,,,,,,,,,,,,,
177,PT11M42.00S,2024-12-14T01:40:33.0Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,32,23,2024-12-14T01:40:35Z,1770000,False,,,0,,D. Knecht REBOUND (Off:1 Def:2),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Right Corner 3,24+ Right,,,,176.0,3.0,2.0,1.0,,,,,,,,,,,,,
178,PT11M31.00S,2024-12-14T01:40:43.0Z,2,REGULAR,3pt,Jump Shot,[],1630559,80.1084099868594,7.107843137254902,1610612747,32,23,2024-12-14T01:40:48Z,1780000,False,-214.0,134.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
179,PT11M28.00S,2024-12-14T01:40:46.0Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,32,23,2024-12-14T01:40:48Z,1790000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,,,
180,PT11M20.00S,2024-12-14T01:40:54.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,8.360709592641262,54.41176470588235,1610612750,32,23,2024-12-14T01:40:58Z,1800000,False,-22.0,26.0,1,left,MISS N. Alexander-Walker driving Layup,[1629638],1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,,,,
181,PT11M18.00S,2024-12-14T01:40:56.2Z,2,REGULAR,rebound,defensive,[],1631132,,,1610612747,32,23,2024-12-14T01:40:58Z,1810000,False,,,0,,C. Koloko REBOUND (Off:0 Def:1),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,
182,PT11M08.00S,2024-12-14T01:41:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,93.24901445466492,52.69607843137255,1610612747,32,25,2024-12-14T01:41:16Z,1820000,False,13.0,11.0,1,right,A. Reaves driving Layup (4 PTS) (M. Christie 1 AST),"[1630559, 1631108]",1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.74,Made,4.0,,,,,,,M. Christie,1631108.0,1.0,,,,,,,,
183,PT10M48.00S,2024-12-14T01:41:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,9.198423127463863,35.67325367647059,1610612750,32,25,2024-12-14T01:41:53Z,1830000,False,72.0,34.0,1,left,MISS N. Reid 7' driving floating bank Shot,[1629675],1610612750.0,MIN,driving floating bank,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,7.93,Missed,,,,,,,,,,,,,,,,,,
185,PT10M46.00S,2024-12-14T01:41:28.4Z,2,REGULAR,rebound,defensive,[],1631132,,,1610612747,32,25,2024-12-14T01:41:33Z,1840000,False,,,0,,C. Koloko REBOUND (Off:0 Def:2),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),8-16 Right,,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,
186,PT10M39.00S,2024-12-14T01:41:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,93.38042049934296,51.71568627450981,1610612747,32,27,2024-12-14T01:41:42Z,1850000,False,9.0,10.0,1,right,A. Reaves driving finger roll Layup (6 PTS),[1630559],1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.3,Made,6.0,,,,,,,,,,,,,,,,,
188,PT10M23.00S,2024-12-14T01:41:51.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.178055190538765,49.50980392156863,1610612750,32,27,2024-12-14T01:43:33Z,1870000,False,2.0,15.0,1,left,MISS R. Gobert driving Layup,[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
189,PT10M23.00S,2024-12-14T01:41:51.7Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,32,27,2024-12-14T01:41:56Z,1880000,False,,,0,,M. Christie REBOUND (Off:1 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,188.0,2.0,1.0,1.0,,,,,,,,,,,,,
190,PT10M15.00S,2024-12-14T01:42:00.0Z,2,REGULAR,3pt,Jump Shot,[],1630559,71.43561103810775,75.24509803921569,1610612747,32,27,2024-12-14T01:42:08Z,1890000,False,126.0,216.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
191,PT10M11.00S,2024-12-14T01:42:04.0Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,32,27,2024-12-14T01:42:08Z,1900000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,
192,PT10M07.00S,2024-12-14T01:42:06.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,26.888961892247043,80.63725490196079,1610612750,32,27,2024-12-14T01:44:07Z,1910000,False,-153.0,200.0,1,left,MISS N. Alexander-Walker 25' running 3PT,[1629638],1610612750.0,MIN,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
193,PT10M04.00S,2024-12-14T01:42:09.7Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,32,27,2024-12-14T01:42:14Z,1920000,False,,,0,,D. Knecht REBOUND (Off:1 Def:3),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,192.0,4.0,3.0,1.0,,,,,,,,,,,,,
194,PT09M49.00S,2024-12-14T01:42:25.3Z,2,REGULAR,3pt,Jump Shot,[],1642261,70.38436268068331,71.07843137254902,1610612747,32,27,2024-12-14T01:42:30Z,1930000,False,105.0,226.0,1,right,MISS D. Knecht 24' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
195,PT09M46.00S,2024-12-14T01:42:28.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,32,27,2024-12-14T01:42:30Z,1940000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,194.0,3.0,2.0,1.0,,,,,,,,,,,,,
196,PT09M28.00S,2024-12-14T01:42:46.8Z,2,REGULAR,3pt,Jump Shot,[],1629638,5.601182654402102,4.411764705882353,1610612750,32,27,2024-12-14T01:42:52Z,1950000,False,228.0,0.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
197,PT09M26.00S,2024-12-14T01:42:48.8Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,32,27,2024-12-14T01:42:52Z,1960000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,196.0,4.0,2.0,2.0,,,,,,,,,,,,,
198,PT09M26.00S,2024-12-14T01:42:50.8Z,2,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612750,32,27,2024-12-14T01:43:00Z,1970000,False,,,0,,M. Christie shooting personal FOUL (2 PF) (Gobert 2 FT),"[1631108, 203497]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,2.0,0.0,Gobert,203497.0,,,
200,PT09M26.00S,2024-12-14T01:43:21.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,33,27,2024-12-14T01:43:57Z,1990000,False,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
201,PT09M26.00S,2024-12-14T01:43:22.2Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,33,27,2024-12-14T01:43:47Z,2000000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M26.00S,2024-12-14T01:43:22.2Z,2,REGULAR,substitution,out,[],1629629,,,1610612750,33,27,2024-12-14T01:43:47Z,2010000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M26.00S,2024-12-14T01:43:22.2Z,2,REGULAR,substitution,out,[],1630559,,,1610612750,33,27,2024-12-14T01:43:47Z,2020000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M26.00S,2024-12-14T01:43:22.2Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,33,27,2024-12-14T01:43:47Z,2030000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M26.00S,2024-12-14T01:43:22.2Z,2,REGULAR,substitution,in,[],1629216,,,1610612750,33,27,2024-12-14T01:43:47Z,2040000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M26.00S,2024-12-14T01:43:22.2Z,2,REGULAR,substitution,in,[],1629060,,,1610612750,33,27,2024-12-14T01:43:47Z,2050000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M26.00S,2024-12-14T01:43:21.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,33,27,2024-12-14T01:43:57Z,2060000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
208,PT09M24.00S,2024-12-14T01:43:23.6Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,33,27,2024-12-14T01:43:57Z,2070000,False,,,0,,D. Knecht REBOUND (Off:1 Def:4),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,207.0,5.0,4.0,1.0,,,,,,,,,,,,,
209,PT09M12.00S,2024-12-14T01:44:09.7Z,2,REGULAR,violation,kicked ball,[],201144,,,1610612747,33,27,2024-12-14T01:44:20Z,2080000,False,,,0,,M. Conley kicked ball VIOLATION,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
210,PT09M01.00S,2024-12-14T01:44:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,85.10183968462549,54.90196078431373,1610612747,33,27,2024-12-14T01:44:45Z,2090000,False,25.0,88.0,1,right,MISS R. Hachimura 9' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,9.09,Missed,,,,,,,,,,,,,,,,,,
211,PT08M58.00S,2024-12-14T01:44:44.9Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,33,27,2024-12-14T01:44:45Z,2100000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,
212,PT08M50.00S,2024-12-14T01:44:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.752956636005257,44.97549019607843,1610612750,33,27,2024-12-14T01:44:58Z,2110000,False,25.0,20.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
214,PT08M48.00S,2024-12-14T01:44:54.9Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,33,27,2024-12-14T01:44:58Z,2130000,False,,,0,,R. Gobert REBOUND (Off:3 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,212.0,5.0,2.0,3.0,,,,,,,,,,,,,
215,PT08M47.00S,2024-12-14T01:44:56.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,7.35873850197109,47.46859681372549,1610612750,33,27,2024-12-14T01:45:05Z,2140000,False,13.0,17.0,1,left,MISS R. Gobert putback DUNK,[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
216,PT08M45.00S,2024-12-14T01:44:58.2Z,2,REGULAR,rebound,defensive,[],1631132,,,1610612747,33,27,2024-12-14T01:45:05Z,2150000,False,,,0,,C. Koloko REBOUND (Off:0 Def:3),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,215.0,3.0,3.0,0.0,,,,,,,,,,,,,
217,PT08M35.00S,2024-12-14T01:45:08.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642261,84.83902759526939,59.80392156862745,1610612747,33,29,2024-12-14T01:45:15Z,2160000,False,49.0,90.0,1,right,D. Knecht 10' Jump Shot (5 PTS) (R. Hachimura 2 AST),"[1642261, 1629060]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,10.25,Made,5.0,,,,,,,R. Hachimura,1629060.0,2.0,,,,,,,,
218,PT08M18.00S,2024-12-14T01:45:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,9.543363994743759,54.166666666666664,1610612750,33,29,2024-12-14T01:45:31Z,2170000,False,-21.0,37.0,1,left,MISS N. Reid Layup - blocked,"[1629675, 1631132]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,Koloko,1631132.0,,,,,,,,,,,
219,PT08M18.00S,2024-12-14T01:45:24.8Z,2,REGULAR,block,,[],1631132,,,1610612750,33,29,2024-12-14T01:51:52Z,2180000,False,,,0,,C. Koloko BLOCK (1 BLK),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT08M16.00S,2024-12-14T01:45:26.8Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,33,29,2024-12-14T01:45:31Z,2190000,False,,,0,,D. Knecht REBOUND (Off:1 Def:5),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,218.0,6.0,5.0,1.0,,,,,,,,,,,,,
221,PT08M14.00S,2024-12-14T01:45:29.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629060,92.85479632063075,48.77450980392157,1610612747,33,31,2024-12-14T01:45:37Z,2200000,False,-6.0,15.0,1,right,R. Hachimura running Layup (3 PTS) (D. Knecht 1 AST),"[1629060, 1642261]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.59,Made,3.0,,,,,,,D. Knecht,1642261.0,1.0,,,,,,,,
223,PT08M08.00S,2024-12-14T01:45:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.046649145860711,48.529411764705884,1610612750,33,31,2024-12-14T01:50:31Z,2220000,False,7.0,14.0,1,left,MISS N. Reid Layup,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
224,PT08M07.00S,2024-12-14T01:45:37.5Z,2,REGULAR,rebound,defensive,[],1631132,,,1610612747,33,31,2024-12-14T01:46:18Z,2230000,False,,,0,,C. Koloko REBOUND (Off:0 Def:4),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,223.0,4.0,4.0,0.0,,,,,,,,,,,,,
226,PT07M58.00S,2024-12-14T01:45:45.3Z,2,REGULAR,3pt,Jump Shot,[],1631108,75.64060446780552,14.215686274509803,1610612747,33,31,2024-12-14T01:45:51Z,2240000,False,-179.0,176.0,1,right,MISS M. Christie 25' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
227,PT07M56.00S,2024-12-14T01:45:47.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,33,31,2024-12-14T01:46:05Z,2250000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,226.0,,,,,,,,,,,,,,,,
228,PT07M56.00S,2024-12-14T01:45:51.4Z,2,REGULAR,foul,personal,[],1631132,,,1610612750,33,31,2024-12-14T01:46:02Z,2260000,False,,,0,,C. Koloko loose ball personal FOUL (1 PF),"[1631132, 203497]",1610612747.0,LAL,loose ball,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Gobert,203497.0,,,
233,PT07M56.00S,2024-12-14T01:46:26.6Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,33,31,2024-12-14T01:46:42Z,2275000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M56.00S,2024-12-14T01:46:26.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,33,31,2024-12-14T01:46:42Z,2277500,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M56.00S,2024-12-14T01:46:26.6Z,2,REGULAR,substitution,out,[],1631132,,,1610612750,33,31,2024-12-14T01:46:42Z,2278750,False,,,0,,SUB out: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M56.00S,2024-12-14T01:46:26.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,33,31,2024-12-14T01:46:42Z,2279375,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M56.00S,2024-12-14T01:46:26.6Z,2,REGULAR,substitution,in,[],203944,,,1610612750,33,31,2024-12-14T01:46:42Z,2279687,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M56.00S,2024-12-14T01:46:26.6Z,2,REGULAR,substitution,in,[],203076,,,1610612750,33,31,2024-12-14T01:46:42Z,2279843,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M56.00S,2024-12-14T01:46:26.8Z,2,REGULAR,foul,technical,['1freethrow'],1629675,,,1610612750,33,31,2024-12-14T02:10:41Z,2280000,False,,,0,,N. Reid technical FOUL (1 Tech),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,1830.0,1.0,1.0,,,,,
231,PT07M56.00S,2024-12-14T01:46:27.7Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612750,33,31,2024-12-14T02:10:49Z,2290000,False,,,0,,MISS A. Davis technical Free Throw 1 of 1,[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
232,PT07M56.00S,2024-12-14T01:46:27.7Z,2,REGULAR,rebound,defensive,"['team', 'deadball']",0,,,1610612750,33,31,2024-12-14T02:10:49Z,2300000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,231.0,,,,,,,,,,,,,,,,
239,PT07M37.00S,2024-12-14T01:47:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.35873850197109,54.633884803921575,1610612750,33,31,2024-12-14T01:47:04Z,2370000,False,-23.0,17.0,1,left,MISS A. Edwards Layup,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
240,PT07M35.00S,2024-12-14T01:47:02.5Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,33,31,2024-12-14T01:47:04Z,2380000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,239.0,3.0,3.0,0.0,,,,,,,,,,,,,
241,PT07M28.00S,2024-12-14T01:47:09.7Z,2,REGULAR,3pt,Jump Shot,[],1629216,76.03482260183968,13.725490196078432,1610612747,33,31,2024-12-14T01:55:26Z,2390000,False,-181.0,173.0,1,right,MISS G. Vincent 25' step back 3PT,[1629216],1610612747.0,LAL,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
242,PT07M24.00S,2024-12-14T01:47:13.7Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,33,31,2024-12-14T01:47:15Z,2400000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,,
243,PT07M16.00S,2024-12-14T01:47:23.9Z,2,REGULAR,turnover,traveling,[],203944,,,1610612750,33,31,2024-12-14T01:47:30Z,2410000,False,,,0,,J. Randle traveling TURNOVER (1 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1626302.0,,,,,1.0,,
244,PT07M02.00S,2024-12-14T01:47:48.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203076,93.11760840998686,51.225490196078425,1610612747,33,31,2024-12-14T01:47:52Z,2420000,False,6.0,12.0,1,right,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
245,PT07M00.00S,2024-12-14T01:47:50.4Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,33,31,2024-12-14T01:47:52Z,2430000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,
246,PT06M53.00S,2024-12-14T01:47:57.0Z,2,REGULAR,3pt,Jump Shot,[],1630183,24.26084099868594,11.519607843137255,1610612750,33,31,2024-12-14T01:48:01Z,2440000,False,192.0,176.0,1,left,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
247,PT06M51.00S,2024-12-14T01:47:59.7Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,33,31,2024-12-14T01:47:59Z,2450000,False,,,0,,R. Gobert REBOUND (Off:4 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,246.0,6.0,2.0,4.0,,,,,,,,,,,,,
