actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
258,PT05M45.00S,2024-12-20T03:25:14.7Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,38,59,2024-12-20T03:25:42Z,2540000,False,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT05M43.00S,2024-12-20T03:25:16.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,38,59,2024-12-20T03:25:42Z,2550000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,258.0,3.0,2.0,1.0,,,,,,,,,,,,,
260,PT05M30.00S,2024-12-20T03:25:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,19.004599211563733,61.274509803921575,1610612750,38,59,2024-12-20T03:25:59Z,2560000,False,-56.0,126.0,1,left,MISS A. Edwards 13' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,13.81,Missed,,,,,,,,,,,,,,,,,,
261,PT05M27.00S,2024-12-20T03:25:58.2Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,38,59,2024-12-20T03:25:59Z,2570000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,260.0,2.0,1.0,1.0,,,,,,,,,,,,,
262,PT05M16.00S,2024-12-20T03:26:08.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,86.94152431011827,42.64705882352941,1610612752,38,61,2024-12-20T03:26:25Z,2580000,False,-37.0,70.0,1,right,J. Brunson 7' driving floating Jump Shot (11 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,11.0,,,,,,,,,,,,,,,,,
263,PT04M58.00S,2024-12-20T03:26:26.9Z,2,REGULAR,3pt,Jump Shot,[],203944,17.427726675427067,93.38235294117648,1610612750,41,61,2024-12-20T03:26:31Z,2590000,False,-217.0,111.0,1,left,J. Randle 24' 3PT  (18 PTS) (M. Conley 2 AST),"[203944, 201144]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.38,Made,18.0,,,,,M. Conley,201144.0,2.0,,,,,,,,,,
265,PT04M29.00S,2024-12-20T03:26:55.5Z,2,REGULAR,3pt,Jump Shot,[],1626157,71.43561103810775,9.558823529411764,1610612752,41,64,2024-12-20T03:26:59Z,2610000,False,-202.0,216.0,1,right,K. Towns 29' 3PT  (20 PTS) (O. Anunoby 2 AST),"[1626157, 1628384]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,29.59,Made,20.0,,,,,O. Anunoby,1628384.0,2.0,,,,,,,,,,
267,PT04M14.00S,2024-12-20T03:27:11.3Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612750,41,64,2024-12-20T03:27:15Z,2630000,False,,,0,,J. Randle lost ball TURNOVER (5 TO),"[203944, 1628384]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,5.0,Anunoby,1628384.0,,,,,,,
268,PT04M14.00S,2024-12-20T03:27:11.3Z,2,REGULAR,steal,,[],1628384,,,1610612752,41,64,2024-12-20T03:27:13Z,2640000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
269,PT04M10.00S,2024-12-20T03:27:15.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630540,95.22010512483574,96.07843137254902,1610612752,41,67,2024-12-20T03:27:36Z,2650000,False,230.0,-8.0,1,right,M. McBride 3PT running (8 PTS) (O. Anunoby 3 AST),"[1630540, 1628384]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,23.05,Made,8.0,,,,,O. Anunoby,1628384.0,3.0,,,,,,,,,,
271,PT03M53.00S,2024-12-20T03:27:31.4Z,2,REGULAR,3pt,Jump Shot,[],203944,27.808804204993432,23.284313725490197,1610612750,41,67,2024-12-20T03:27:35Z,2670000,False,134.0,209.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
272,PT03M51.00S,2024-12-20T03:27:33.4Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,41,67,2024-12-20T03:27:35Z,2680000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,271.0,2.0,2.0,0.0,,,,,,,,,,,,,
273,PT03M43.00S,2024-12-20T03:27:45.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612752,41,67,2024-12-20T03:27:51Z,2690000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Towns 2 FT),"[203497, 1626157]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Towns,1626157.0
275,PT03M43.00S,2024-12-20T03:28:15.2Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,41,68,2024-12-20T03:28:15Z,2710000,False,,,0,,K. Towns Free Throw 1 of 2 (21 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
276,PT03M43.00S,2024-12-20T03:28:15.7Z,2,REGULAR,substitution,out,[],201144,,,1610612752,41,68,2024-12-20T03:28:30Z,2720000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M43.00S,2024-12-20T03:28:15.7Z,2,REGULAR,substitution,out,[],203497,,,1610612752,41,68,2024-12-20T03:28:30Z,2730000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M43.00S,2024-12-20T03:28:15.7Z,2,REGULAR,substitution,out,[],1628969,,,1610612752,41,68,2024-12-20T03:28:30Z,2740000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M43.00S,2024-12-20T03:28:15.7Z,2,REGULAR,substitution,in,[],1629675,,,1610612752,41,68,2024-12-20T03:28:30Z,2750000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M43.00S,2024-12-20T03:28:15.7Z,2,REGULAR,substitution,in,[],1630183,,,1610612752,41,68,2024-12-20T03:28:30Z,2760000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M43.00S,2024-12-20T03:28:15.7Z,2,REGULAR,substitution,in,[],1630173,,,1610612752,41,68,2024-12-20T03:28:30Z,2770000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M43.00S,2024-12-20T03:28:42.9Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,41,69,2024-12-20T03:28:42Z,2780000,False,,,0,,K. Towns Free Throw 2 of 2 (22 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
283,PT03M28.00S,2024-12-20T03:28:59.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,18.347568988173457,61.76470588235294,1610612750,41,69,2024-12-20T03:29:13Z,2790000,False,-59.0,120.0,1,left,MISS N. Reid 13' driving floating Shot,[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,13.36,Missed,,,,,,,,,,,,,,,,,,
284,PT03M25.00S,2024-12-20T03:29:02.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,41,69,2024-12-20T03:29:05Z,2800000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,283.0,4.0,3.0,1.0,,,,,,,,,,,,,
285,PT03M17.00S,2024-12-20T03:29:12.7Z,2,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,41,69,2024-12-20T03:29:17Z,2810000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,,,1627962.0,,,,
286,PT03M12.00S,2024-12-20T03:29:27.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,6.783837056504599,50.73529411764706,1610612750,43,69,2024-12-20T03:29:48Z,2820000,False,-4.0,11.0,1,left,N. Alexander-Walker driving Layup (7 PTS),[1629638],1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.19,Made,7.0,,,,,,,,,,,,,,,,,
287,PT02M52.00S,2024-12-20T03:29:47.1Z,2,REGULAR,3pt,Jump Shot,[],1630540,92.19776609724047,4.411764705882353,1610612752,43,69,2024-12-20T03:29:55Z,2830000,False,-228.0,21.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,22.88,Missed,,,,,,,,,,,,,,,,,,
288,PT02M47.00S,2024-12-20T03:29:52.1Z,2,REGULAR,rebound,offensive,[],1630540,,,1610612752,43,69,2024-12-20T03:29:55Z,2840000,False,,,0,,M. McBride REBOUND (Off:2 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,287.0,4.0,2.0,2.0,,,,,,,,,,,,,
289,PT02M46.00S,2024-12-20T03:29:53.2Z,2,REGULAR,turnover,bad pass,[],1630540,,,1610612752,43,69,2024-12-20T03:29:58Z,2850000,False,,,0,,M. McBride bad pass TURNOVER (1 TO),"[1630540, 1630162]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,,
290,PT02M46.00S,2024-12-20T03:29:53.2Z,2,REGULAR,steal,,[],1630162,,,1610612750,43,69,2024-12-20T03:29:54Z,2860000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
291,PT02M44.00S,2024-12-20T03:29:55.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,8.492115637319317,51.470588235294116,1610612750,45,69,2024-12-20T03:30:02Z,2870000,False,-7.0,27.0,1,left,A. Edwards running DUNK (4 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.83,Made,4.0,,,,,,,,,,,,,,,,,
292,PT02M34.00S,2024-12-20T03:30:18.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,45,69,2024-12-20T03:30:18Z,2880000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M22.00S,2024-12-20T03:34:11.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,94.30026281208936,48.28431372549019,1610612752,45,71,2024-12-20T03:34:16Z,2890000,False,-9.0,1.0,1,right,O. Anunoby cutting DUNK (7 PTS) (M. McBride 4 AST),"[1628384, 1630540]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.87,Made,7.0,,,,,M. McBride,1630540.0,4.0,,,,,,,,,,
295,PT02M05.00S,2024-12-20T03:34:28.2Z,2,REGULAR,3pt,Jump Shot,[],1630183,4.5499342969776615,96.32352941176471,1610612750,45,71,2024-12-20T03:34:32Z,2910000,False,-232.0,-10.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
296,PT02M03.00S,2024-12-20T03:34:30.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,45,71,2024-12-20T03:34:32Z,2920000,False,,,0,,K. Towns REBOUND (Off:2 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,295.0,11.0,9.0,2.0,,,,,,,,,,,,,
297,PT01M53.00S,2024-12-20T03:34:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,92.59198423127464,48.77450980392157,1610612752,45,73,2024-12-20T03:35:42Z,2930000,False,-6.0,17.0,1,right,P. Achiuwa cutting Layup (4 PTS) (O. Anunoby 4 AST),"[1630173, 1628384]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.82,Made,4.0,,,,,O. Anunoby,1628384.0,4.0,,,,,,,,,,
299,PT01M33.00S,2024-12-20T03:35:00.8Z,2,REGULAR,3pt,Jump Shot,[],203944,6.389618922470433,95.34313725490196,1610612750,45,73,2024-12-20T03:35:08Z,2950000,False,-227.0,8.0,1,left,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
300,PT01M30.00S,2024-12-20T03:35:03.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,45,73,2024-12-20T03:35:08Z,2960000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,299.0,5.0,4.0,1.0,,,,,,,,,,,,,
301,PT01M17.00S,2024-12-20T03:35:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.06636005256242,48.77450980392157,1610612752,45,73,2024-12-20T03:35:24Z,2970000,False,-6.0,22.0,1,right,MISS J. Brunson driving reverse Layup - blocked,"[1628973, 1630183]",1610612752.0,NYK,driving reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,McDaniels,1630183.0,,,,,
302,PT01M17.00S,2024-12-20T03:35:16.9Z,2,REGULAR,block,,[],1630183,,,1610612752,45,73,2024-12-20T03:35:24Z,2980000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT01M14.00S,2024-12-20T03:35:19.9Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612752,45,73,2024-12-20T03:35:19Z,2990000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,301.0,3.0,2.0,1.0,,,,,,,,,,,,,
304,PT01M11.00S,2024-12-20T03:35:23.4Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,45,73,2024-12-20T03:35:27Z,3000000,False,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 1630162]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,Edwards,1630162.0,,,,,,,
305,PT01M11.00S,2024-12-20T03:35:23.4Z,2,REGULAR,steal,,[],1630162,,,1610612750,45,73,2024-12-20T03:35:24Z,3010000,False,,,0,,A. Edwards STEAL (3 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT01M07.00S,2024-12-20T03:35:26.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629675,7.703679369250986,51.470588235294116,1610612750,45,73,2024-12-20T03:35:32Z,3020000,False,-7.0,20.0,1,left,MISS N. Reid running DUNK,[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
307,PT01M02.00S,2024-12-20T03:35:31.6Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,45,73,2024-12-20T03:35:32Z,3030000,False,,,0,,J. Randle REBOUND (Off:2 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,306.0,3.0,1.0,2.0,,,,,,,,,,,,,
308,PT01M02.00S,2024-12-20T03:35:31.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,5.590000152587891,50.0,1610612750,47,73,2024-12-20T03:35:31Z,3040000,False,0.0,0.0,1,left,J. Randle putback DUNK (20 PTS),[203944],1610612750.0,MIN,putback,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,0.0,Made,20.0,,,,,,,,,,,,,,,,,
310,PT00M39.90S,2024-12-20T03:36:11.3Z,2,REGULAR,3pt,Jump Shot,[],1628384,67.7562417871222,39.950980392156865,1610612752,47,73,2024-12-20T03:36:18Z,3060000,False,-50.0,251.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
311,PT00M35.20S,2024-12-20T03:36:16.0Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,47,73,2024-12-20T03:36:18Z,3070000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,310.0,2.0,2.0,0.0,,,,,,,,,,,,,
312,PT00M30.30S,2024-12-20T03:36:22.4Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612750,47,73,2024-12-20T03:36:56Z,3080000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Randle 2 FT),"[1626157, 203944]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Randle,203944.0
314,PT00M30.30S,2024-12-20T03:36:54.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612750,48,73,2024-12-20T03:37:21Z,3100000,False,,,0,,J. Randle Free Throw 1 of 2 (21 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
315,PT00M30.30S,2024-12-20T03:36:54.7Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,48,73,2024-12-20T03:37:00Z,3110000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M30.30S,2024-12-20T03:36:54.7Z,2,REGULAR,substitution,out,[],1630173,,,1610612750,48,73,2024-12-20T03:37:00Z,3120000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M30.30S,2024-12-20T03:36:54.7Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,48,73,2024-12-20T03:37:00Z,3130000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M30.30S,2024-12-20T03:36:54.7Z,2,REGULAR,substitution,in,[],1628969,,,1610612750,48,73,2024-12-20T03:37:00Z,3140000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M30.30S,2024-12-20T03:36:54.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612750,48,73,2024-12-20T03:37:21Z,3150000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
320,PT00M29.10S,2024-12-20T03:36:55.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,48,73,2024-12-20T03:37:21Z,3160000,False,,,0,,K. Towns REBOUND (Off:2 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,319.0,12.0,10.0,2.0,,,,,,,,,,,,,
321,PT00M09.70S,2024-12-20T03:37:39.6Z,2,REGULAR,3pt,Jump Shot,[],1628973,69.85873850197109,27.205882352941174,1610612752,48,73,2024-12-20T03:37:44Z,3170000,False,-114.0,231.0,1,right,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
322,PT00M07.10S,2024-12-20T03:37:42.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,48,73,2024-12-20T03:38:34Z,3180000,False,,,0,,J. Randle REBOUND (Off:2 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,321.0,4.0,2.0,2.0,,,,,,,,,,,,,
323,PT00M01.40S,2024-12-20T03:37:48.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,10.5946123521682,95.58823529411765,1610612750,51,73,2024-12-20T03:38:39Z,3190000,False,-228.0,47.0,1,left,A. Edwards 3PT running (7 PTS) (N. Alexander-Walker 1 AST),"[1630162, 1629638]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,23.27,Made,7.0,,,,,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,
326,PT00M00.00S,2024-12-20T03:38:26.9Z,2,REGULAR,period,end,[],0,,,1610612752,51,73,2024-12-20T03:38:26Z,3220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-12-20T03:54:26.7Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612752,51,73,2024-12-20T03:55:09Z,3230000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-12-20T03:54:26.7Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612752,51,73,2024-12-20T03:55:09Z,3240000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-12-20T03:54:26.7Z,3,REGULAR,substitution,out,['startperiod'],1630540,,,1610612752,51,73,2024-12-20T03:55:09Z,3250000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-12-20T03:54:26.7Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612752,51,73,2024-12-20T03:55:09Z,3260000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-12-20T03:54:26.7Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612752,51,73,2024-12-20T03:55:09Z,3270000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-12-20T03:54:26.7Z,3,REGULAR,substitution,in,['startperiod'],1630173,,,1610612752,51,73,2024-12-20T03:55:09Z,3280000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-12-20T03:55:10.7Z,3,REGULAR,period,start,[],0,,,1610612752,51,73,2024-12-20T03:55:10Z,3290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M39.00S,2024-12-20T03:55:30.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,20.18725361366623,89.95098039215686,1610612752,51,73,2024-12-20T03:55:35Z,3300000,False,-200.0,137.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.24,Missed,,,,,,,,,,,,,,,,,,
336,PT11M36.00S,2024-12-20T03:55:33.9Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,51,73,2024-12-20T03:55:35Z,3310000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,335.0,5.0,5.0,0.0,,,,,,,,,,,,,
337,PT11M20.00S,2024-12-20T03:55:52.0Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,51,73,2024-12-20T03:55:57Z,3320000,False,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,,,,,2002.0,,,,
338,PT11M02.00S,2024-12-20T03:56:16.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,19.004599211563733,53.92156862745098,1610612752,51,73,2024-12-20T03:56:21Z,3330000,False,-20.0,126.0,1,left,MISS M. Bridges 12' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,12.76,Missed,,,,,,,,,,,,,,,,,,
339,PT10M58.00S,2024-12-20T03:56:20.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,51,73,2024-12-20T03:56:21Z,3340000,False,,,0,,K. Towns REBOUND (Off:3 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,338.0,13.0,10.0,3.0,,,,,,,,,,,,,
