actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
246,PT05M37.00S,2025-01-07T01:50:25.9Z,2,REGULAR,substitution,in,[],201935,,,1610612746,28,44,2025-01-07T01:50:35Z,2420000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M37.00S,2025-01-07T01:50:25.9Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,28,44,2025-01-07T01:50:35Z,2430000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M37.00S,2025-01-07T01:50:46.7Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,28,45,2025-01-07T01:50:46Z,2440000,False,,,0,,N. Powell Free Throw 2 of 2 (8 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
249,PT05M15.00S,2025-01-07T01:51:11.9Z,2,REGULAR,3pt,Jump Shot,[],201144,71.30420499342969,22.54901960784314,1610612750,28,45,2025-01-07T01:55:56Z,2450000,False,-137.0,217.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
250,PT05M12.00S,2025-01-07T01:51:14.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,28,45,2025-01-07T01:51:16Z,2460000,False,,,0,,I. Zubac REBOUND (Off:1 Def:10),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,249.0,11.0,10.0,1.0,,,,,,,,,,,,,,
251,PT05M04.00S,2025-01-07T01:51:25.9Z,2,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612746,28,45,2025-01-07T01:51:33Z,2470000,False,,,0,,N. Powell bad pass out-of-bounds TURNOVER (1 TO),[1626181],1610612746.0,LAC,bad pass,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,,,,,,,101284.0,1.0,,,,,,,,,,,,
252,PT04M46.00S,2025-01-07T01:51:51.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201144,89.17542706964521,4.6568627450980395,1610612750,31,45,2025-01-07T01:56:28Z,2480000,False,-227.0,49.0,1,right,M. Conley 3PT step back (3 PTS) (N. Reid 1 AST),"[201144, 1629675]",1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,23.2,Made,,,,,,,,,,,,,3.0,,,N. Reid,1629675.0,1.0
254,PT04M27.00S,2025-01-07T01:52:10.8Z,2,REGULAR,3pt,Jump Shot,[],1627739,31.750985545335087,54.166666666666664,1610612746,31,45,2025-01-07T01:52:15Z,2500000,False,-21.0,246.0,1,left,MISS K. Dunn 24' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,24.69,Missed,,,,,,,,,,,,,,,,,,
255,PT04M25.00S,2025-01-07T01:52:12.8Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,31,45,2025-01-07T01:52:15Z,2510000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,254.0,1.0,1.0,0.0,,,,,,,,,,,,,,
256,PT04M17.00S,2025-01-07T01:52:21.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,86.94152431011827,39.950980392156865,1610612750,33,45,2025-01-07T01:52:25Z,2520000,False,-50.0,70.0,1,right,M. Conley 8' driving floating Jump Shot (5 PTS),[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Left,8.63,Made,,,,,,,,,,,,,5.0,,,,,
257,PT04M17.00S,2025-01-07T01:52:25.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,33,45,2025-01-07T01:52:25Z,2530000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M54.00S,2025-01-07T01:55:41.7Z,2,REGULAR,2pt,Jump Shot,[],1626181,26.888961892247043,65.19607843137256,1610612746,33,45,2025-01-07T01:57:11Z,2540000,False,-76.0,200.0,1,left,MISS N. Powell 21' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,21.42,Missed,,,,,,,,,,,,,,,,,,
259,PT03M50.00S,2025-01-07T01:55:45.7Z,2,REGULAR,rebound,offensive,[],201935,,,1610612746,33,45,2025-01-07T01:55:47Z,2550000,False,,,0,,J. Harden REBOUND (Off:2 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,,,258.0,3.0,1.0,2.0,,,,,,,,,,,,,,
260,PT03M43.00S,2025-01-07T01:55:51.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,29.25427069645204,75.0,1610612746,33,48,2025-01-07T01:55:56Z,2560000,False,-125.0,222.0,1,left,N. Powell 25' 3PT  (11 PTS) (J. Harden 4 AST),"[1626181, 201935]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.52,Made,,,,,,,,,,,,,11.0,,,J. Harden,201935.0,4.0
262,PT03M20.00S,2025-01-07T01:56:16.7Z,2,REGULAR,2pt,Jump Shot,[],201144,92.19776609724047,28.186274509803923,1610612750,33,48,2025-01-07T01:57:57Z,2580000,False,-109.0,21.0,1,right,MISS M. Conley 11' pullup Shot - blocked,"[201144, 1627739]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,11.11,Missed,,,,,,,Dunn,1627739.0,,,,,,,,,,
263,PT03M20.00S,2025-01-07T01:56:16.7Z,2,REGULAR,block,,[],1627739,,,1610612750,33,48,2025-01-07T01:56:19Z,2590000,False,,,0,,K. Dunn BLOCK (2 BLK),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
264,PT03M19.00S,2025-01-07T01:56:17.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,33,48,2025-01-07T01:56:30Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Left,,,262.0,,,,,,,,,,,,,,,,,
266,PT03M15.00S,2025-01-07T01:56:36.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,89.83245729303549,4.411764705882353,1610612750,36,48,2025-01-07T01:56:40Z,2620000,False,-228.0,43.0,1,right,M. Conley 3PT  (8 PTS) (N. Reid 2 AST),"[201144, 1629675]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,,,,,,,,,8.0,,,N. Reid,1629675.0,2.0
268,PT02M53.00S,2025-01-07T01:56:57.8Z,2,REGULAR,3pt,Jump Shot,[],201935,29.517082785808146,67.40196078431373,1610612746,36,51,2025-01-07T01:57:02Z,2640000,False,-87.0,225.0,1,left,J. Harden 24' 3PT step back (9 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,24.12,Made,,,,,,,,,,,,,9.0,,,,,
269,PT02M36.00S,2025-01-07T01:57:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,86.41590013140605,40.68627450980392,1610612750,38,51,2025-01-07T01:57:27Z,2650000,False,-47.0,75.0,1,right,J. McDaniels 8' finger roll Layup (5 PTS) (A. Edwards 3 AST),"[1630183, 1630162]",1610612750.0,MIN,finger roll,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,8.85,Made,,,,,,,,,,,,,5.0,,,A. Edwards,1630162.0,3.0
271,PT02M22.00S,2025-01-07T01:57:29.5Z,2,REGULAR,2pt,Jump Shot,[],202695,6.521024967148489,26.47058823529412,1610612746,38,51,2025-01-07T01:57:35Z,2670000,False,118.0,9.0,1,left,MISS K. Leonard 11' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,11.79,Missed,,,,,,,,,,,,,,,,,,
272,PT02M19.00S,2025-01-07T01:57:32.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,38,51,2025-01-07T01:57:35Z,2680000,False,,,0,,R. Gobert REBOUND (Off:3 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,271.0,7.0,4.0,3.0,,,,,,,,,,,,,,
273,PT02M11.00S,2025-01-07T01:57:40.7Z,2,REGULAR,3pt,Jump Shot,[],1630183,75.90341655716163,14.460784313725492,1610612750,41,51,2025-01-07T01:57:45Z,2690000,False,-178.0,174.0,1,right,J. McDaniels 24' 3PT  (8 PTS) (A. Edwards 4 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,24.87,Made,,,,,,,,,,,,,8.0,,,A. Edwards,1630162.0,4.0
275,PT01M52.00S,2025-01-07T01:58:05.0Z,2,REGULAR,foul,personal,[],201144,,,1610612746,41,51,2025-01-07T01:58:18Z,2710000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1627826]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,,,,1.0,0.0,Zubac,1627826.0,,,,,,
277,PT01M40.00S,2025-01-07T01:58:42.5Z,2,REGULAR,3pt,Jump Shot,[],201935,8.623521681997373,95.34313725490196,1610612746,41,51,2025-01-07T01:59:52Z,2730000,False,-227.0,29.0,1,left,MISS J. Harden step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
278,PT01M36.00S,2025-01-07T01:58:46.5Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,41,51,2025-01-07T01:58:46Z,2740000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,277.0,2.0,2.0,0.0,,,,,,,,,,,,,,
279,PT01M30.00S,2025-01-07T01:58:51.9Z,2,REGULAR,3pt,Jump Shot,[],1630162,72.48685939553219,79.65686274509804,1610612750,44,51,2025-01-07T01:58:58Z,2750000,False,148.0,206.0,1,right,A. Edwards 25' 3PT  (9 PTS) (J. McDaniels 1 AST),"[1630162, 1630183]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.39,Made,,,,,,,,,,,,,9.0,,,J. McDaniels,1630183.0,1.0
281,PT01M06.00S,2025-01-07T01:59:16.4Z,2,REGULAR,turnover,bad pass,[],1626181,,,1610612746,44,51,2025-01-07T01:59:21Z,2770000,False,,,0,,N. Powell bad pass TURNOVER (2 TO),"[1626181, 201144]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,,,,Conley,201144.0,,,
282,PT01M06.00S,2025-01-07T01:59:16.4Z,2,REGULAR,steal,,[],201144,,,1610612750,44,51,2025-01-07T01:59:18Z,2780000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
283,PT01M00.00S,2025-01-07T01:59:22.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629675,72.61826544021025,19.362745098039216,1610612750,44,51,2025-01-07T02:06:40Z,2790000,False,-153.0,205.0,1,right,MISS N. Reid 25' running 3PT,[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
284,PT00M58.70S,2025-01-07T01:59:23.7Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,44,51,2025-01-07T01:59:29Z,2800000,False,,,0,,R. Gobert REBOUND (Off:4 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,283.0,8.0,4.0,4.0,,,,,,,,,,,,,,
285,PT00M58.70S,2025-01-07T01:59:28.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203497,94.40999984741211,50.0,1610612750,46,51,2025-01-07T02:06:57Z,2810000,False,0.0,0.0,1,right,R. Gobert putback Layup (7 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,7.0,,,,,
286,PT00M58.70S,2025-01-07T01:59:32.2Z,2,REGULAR,foul,personal,['1freethrow'],1627739,,,1610612750,46,51,2025-01-07T01:59:38Z,2820000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Gobert 1 FT),"[1627739, 203497]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Left,,,,,,,101284.0,,,,2.0,0.0,Gobert,203497.0,,,,,,
288,PT00M58.70S,2025-01-07T02:00:05.1Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance', 'fastbreak']",203497,,,1610612750,46,51,2025-01-07T02:00:06Z,2840000,False,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
289,PT00M56.40S,2025-01-07T02:00:07.4Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,46,51,2025-01-07T02:00:06Z,2850000,False,,,0,,J. Harden REBOUND (Off:2 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,288.0,4.0,2.0,2.0,,,,,,,,,,,,,,
290,PT00M38.40S,2025-01-07T02:00:25.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612746,46,51,2025-01-07T02:00:31Z,2860000,False,,,0,,N. Reid personal FOUL (1 PF) (Powell 2 FT),"[1629675, 1626181]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,1151.0,,,,1.0,0.0,Powell,1626181.0,,,,,,
292,PT00M38.40S,2025-01-07T02:00:55.3Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,46,52,2025-01-07T02:00:55Z,2880000,False,,,0,,N. Powell Free Throw 1 of 2 (12 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
293,PT00M38.40S,2025-01-07T02:00:56.1Z,2,REGULAR,substitution,out,[],1627739,,,1610612746,46,52,2025-01-07T02:01:02Z,2890000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M38.40S,2025-01-07T02:00:56.1Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,46,52,2025-01-07T02:01:02Z,2900000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M38.40S,2025-01-07T02:01:15.5Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,46,53,2025-01-07T02:01:15Z,2910000,False,,,0,,N. Powell Free Throw 2 of 2 (13 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
296,PT00M33.10S,2025-01-07T02:01:26.6Z,2,REGULAR,3pt,Jump Shot,[],1630162,68.15045992115637,35.78431372549019,1610612750,46,53,2025-01-07T02:20:58Z,2920000,False,-71.0,247.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
297,PT00M31.00S,2025-01-07T02:01:28.7Z,2,REGULAR,rebound,offensive,[],201144,,,1610612750,46,53,2025-01-07T02:20:58Z,2930000,False,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,296.0,2.0,1.0,1.0,,,,,,,,,,,,,,
313,PT00M31.00S,2025-01-07T02:01:40.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201144,91.80354796320631,53.92156862745098,1610612750,46,53,2025-01-07T02:20:58Z,2945000,False,20.0,25.0,1,right,MISS M. Conley tip Layup,[201144],1610612750.0,MIN,tip,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
314,PT00M29.00S,2025-01-07T02:01:42.3Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,46,53,2025-01-07T02:20:34Z,2952500,False,,,0,,N. Powell REBOUND (Off:1 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,313.0,3.0,2.0,1.0,,,,,,,,,,,,,,
300,PT00M08.00S,2025-01-07T02:01:54.1Z,2,REGULAR,foul,offensive,[],201935,,,1610612746,46,53,2025-01-07T02:21:35Z,2960000,False,,,0,,J. Harden charge offensive FOUL (1 PF),"[201935, 201144]",1610612746.0,LAC,charge,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,1151.0,,,,1.0,0.0,Conley,201144.0,,,,,,
302,PT00M08.00S,2025-01-07T02:01:54.1Z,2,REGULAR,turnover,offensive foul,[],201935,,,1610612746,46,53,2025-01-07T02:01:54Z,2980000,False,,,0,,J. Harden offensive foul TURNOVER (2 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,1151.0,2.0,,,,,,,,,,,,
303,PT00M08.00S,2025-01-07T02:02:17.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,46,53,2025-01-07T02:02:17Z,2990000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M08.00S,2025-01-07T02:04:33.3Z,2,REGULAR,substitution,out,[],201935,,,1610612750,46,53,2025-01-07T02:04:46Z,3010000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M08.00S,2025-01-07T02:04:33.3Z,2,REGULAR,substitution,out,[],1627826,,,1610612750,46,53,2025-01-07T02:04:46Z,3020000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M08.00S,2025-01-07T02:04:33.3Z,2,REGULAR,substitution,in,[],1629611,,,1610612750,46,53,2025-01-07T02:04:46Z,3030000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M08.00S,2025-01-07T02:04:33.3Z,2,REGULAR,substitution,in,[],201587,,,1610612750,46,53,2025-01-07T02:04:46Z,3040000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M00.00S,2025-01-07T02:05:21.5Z,2,REGULAR,period,end,[],0,,,1610612750,46,53,2025-01-07T02:05:21Z,3070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2025-01-07T02:20:13.3Z,3,REGULAR,substitution,out,['startperiod'],201144,,,1610612750,46,53,2025-01-07T02:20:39Z,3080000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-01-07T02:20:13.3Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,46,53,2025-01-07T02:20:39Z,3090000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-01-07T02:20:13.3Z,3,REGULAR,substitution,out,['startperiod'],1627884,,,1610612750,46,53,2025-01-07T02:20:39Z,3100000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-01-07T02:20:13.3Z,3,REGULAR,substitution,out,['startperiod'],1629611,,,1610612750,46,53,2025-01-07T02:20:39Z,3110000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2025-01-07T02:20:13.3Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612750,46,53,2025-01-07T02:20:39Z,3120000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-01-07T02:20:13.3Z,3,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,46,53,2025-01-07T02:20:39Z,3130000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-01-07T02:20:13.3Z,3,REGULAR,substitution,in,['startperiod'],203944,,,1610612750,46,53,2025-01-07T02:20:39Z,3140000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-01-07T02:20:13.3Z,3,REGULAR,substitution,in,['startperiod'],201935,,,1610612750,46,53,2025-01-07T02:20:39Z,3150000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-01-07T02:20:13.3Z,3,REGULAR,substitution,in,['startperiod'],1627739,,,1610612750,46,53,2025-01-07T02:20:39Z,3160000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-01-07T02:20:13.3Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612750,46,53,2025-01-07T02:20:39Z,3170000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2025-01-07T02:20:51.3Z,3,REGULAR,period,start,[],0,,,1610612750,46,53,2025-01-07T02:20:51Z,3180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M37.00S,2025-01-07T02:21:23.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,33.196452036793694,45.09803921568628,1610612750,46,53,2025-01-07T02:21:28Z,3200000,False,25.0,260.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
328,PT11M33.00S,2025-01-07T02:21:27.5Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,46,53,2025-01-07T02:21:28Z,3210000,False,,,0,,J. Harden REBOUND (Off:2 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,327.0,5.0,3.0,2.0,,,,,,,,,,,,,,
329,PT11M18.00S,2025-01-07T02:21:42.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.04402102496715,50.49019607843137,1610612746,46,55,2025-01-07T02:23:12Z,3220000,False,2.0,50.0,1,right,I. Zubac driving Hook (11 PTS) (J. Harden 5 AST),"[1627826, 201935]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,,,,,,,,,11.0,,,J. Harden,201935.0,5.0
331,PT11M07.00S,2025-01-07T02:21:54.2Z,3,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612750,46,55,2025-01-07T02:22:11Z,3240000,False,,,0,,K. Dunn shooting personal FOUL (3 PF) (Randle 2 FT),"[1627739, 203944]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,,,,3.0,0.0,Randle,203944.0,,,,,,
333,PT11M07.00S,2025-01-07T02:22:22.0Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,46,55,2025-01-07T02:22:22Z,3260000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
334,PT11M07.00S,2025-01-07T02:22:22.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,46,55,2025-01-07T02:22:22Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,,
335,PT11M07.00S,2025-01-07T02:22:38.9Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,47,55,2025-01-07T02:22:38Z,3280000,False,,,0,,J. Randle Free Throw 2 of 2 (1 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
336,PT10M53.00S,2025-01-07T02:23:00.9Z,3,REGULAR,turnover,out-of-bounds,[],202695,,,1610612746,47,55,2025-01-07T02:23:09Z,3290000,False,,,0,,K. Leonard bad pass out-of-bounds TURNOVER (1 TO),[202695],1610612746.0,LAC,bad pass,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,1204.0,1.0,,,,,,,,,,,,
337,PT10M45.00S,2025-01-07T02:23:19.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,6.652431011826544,44.85294117647059,1610612750,49,55,2025-01-07T02:23:26Z,3300000,False,26.0,10.0,1,left,A. Edwards driving Layup (11 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.76,Made,,,,,,,,,,,,,11.0,,,,,
