actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
268,PT04M49.00S,2025-03-05T01:59:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,91.01511169513797,48.28431372549019,1610612755,45,39,2025-03-05T02:00:48Z,2650000,False,-9.0,32.0,1,right,G. Yabusele driving Layup (2 PTS),[1627824],1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,3.31,Made,,,,,2.0,,,,,,,,,,,,,,
269,PT04M29.00S,2025-03-05T01:59:54.1Z,2,REGULAR,3pt,Jump Shot,[],203944,27.94021024967148,23.774509803921568,1610612750,45,39,2025-03-05T01:59:58Z,2660000,False,131.0,210.0,1,left,MISS J. Randle 24' pullup 3PT,[203944],1610612750.0,MIN,pullup,Above the Break 3,24+ Right Center,,,,Randle,J. Randle,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
270,PT04M27.00S,2025-03-05T01:59:56.1Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,45,39,2025-03-05T01:59:58Z,2670000,False,,,0,,P. George REBOUND (Off:0 Def:4),[202331],1610612755.0,PHI,,Above the Break 3,24+ Right Center,,,,George,P. George,,,,,269.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
271,PT04M22.00S,2025-03-05T02:00:01.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627824,93.11760840998686,49.754901960784316,1610612755,45,41,2025-03-05T02:00:09Z,2680000,False,-1.0,12.0,1,right,G. Yabusele running DUNK (4 PTS) (P. George 3 AST),"[1627824, 202331]",1610612755.0,PHI,running,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,1.23,Made,,,,,4.0,P. George,202331.0,3.0,,,,,,,,,,,
273,PT03M58.00S,2025-03-05T02:00:25.9Z,2,REGULAR,3pt,Jump Shot,[],1630183,9.017739816031538,5.147058823529411,1610612750,45,41,2025-03-05T02:00:31Z,2700000,False,224.0,32.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,Right Corner 3,24+ Right,,,,McDaniels,J. McDaniels,,,22.66,Missed,,,,,,,,,,,,,,,,,,,
274,PT03M54.00S,2025-03-05T02:00:29.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,45,41,2025-03-05T02:00:31Z,2710000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,Right Corner 3,24+ Right,,,,Oubre Jr.,K. Oubre Jr.,,,,,273.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
275,PT03M45.00S,2025-03-05T02:00:38.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.51182654402102,50.98039215686274,1610612755,45,43,2025-03-05T02:00:43Z,2720000,False,5.0,8.0,1,right,Q. Grimes driving Layup (18 PTS) (P. George 4 AST),"[1629656, 202331]",1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,0.98,Made,,,,,18.0,P. George,202331.0,4.0,,,,,,,,,,,
277,PT03M35.00S,2025-03-05T02:00:49.2Z,2,REGULAR,3pt,Jump Shot,[],1630162,31.61957950065703,65.44117647058823,1610612750,48,43,2025-03-05T02:00:53Z,2740000,False,-77.0,245.0,1,left,A. Edwards 25' 3PT pullup (15 PTS),[1630162],1610612750.0,MIN,pullup,Above the Break 3,24+ Center,,,,Edwards,A. Edwards,,,25.66,Made,,,,,15.0,,,,,,,,,,,,,,
279,PT03M15.00S,2025-03-05T02:01:07.6Z,2,REGULAR,3pt,Jump Shot,[],202331,77.61169513797634,11.27450980392157,1610612755,48,43,2025-03-05T02:01:12Z,2760000,False,-194.0,158.0,1,right,MISS P. George 24' pullup 3PT,[202331],1610612755.0,PHI,pullup,Above the Break 3,24+ Left Center,,,,George,P. George,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
280,PT03M13.00S,2025-03-05T02:01:09.6Z,2,REGULAR,rebound,offensive,[],1627824,,,1610612755,48,43,2025-03-05T02:01:12Z,2770000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:3),[1627824],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,Yabusele,G. Yabusele,,,,,279.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
281,PT03M08.00S,2025-03-05T02:01:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202331,93.77463863337714,50.73529411764706,1610612755,48,45,2025-03-05T02:01:20Z,2780000,False,4.0,6.0,1,right,P. George driving Layup (4 PTS),[202331],1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,George,P. George,,,0.7,Made,,,,,4.0,,,,,,,,,,,,,,
282,PT03M02.00S,2025-03-05T02:01:25.0Z,2,REGULAR,foul,offensive,[],1641740,,,1610612750,48,45,2025-03-05T02:01:34Z,2790000,False,,,0,,J. Clark offensive FOUL (1 PF),"[1641740, 1626162]",1610612750.0,MIN,,Above the Break 3,24+ Left Center,201639.0,1.0,0.0,Clark,J. Clark,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,,,,,
284,PT03M02.00S,2025-03-05T02:01:25.0Z,2,REGULAR,turnover,offensive foul,[],1641740,,,1610612750,48,45,2025-03-05T02:01:25Z,2810000,False,,,0,,J. Clark offensive foul TURNOVER (1 TO),[1641740],1610612750.0,MIN,,Above the Break 3,24+ Left Center,201639.0,,,Clark,J. Clark,,,,,,,,,,,,,1.0,,,,,,,,,,
285,PT03M02.00S,2025-03-05T02:01:32.9Z,2,REGULAR,substitution,out,[],1628978,,,1610612755,48,45,2025-03-05T02:01:51Z,2820000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M02.00S,2025-03-05T02:01:32.9Z,2,REGULAR,substitution,out,[],1641740,,,1610612755,48,45,2025-03-05T02:01:51Z,2830000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M02.00S,2025-03-05T02:01:32.9Z,2,REGULAR,substitution,in,[],1629638,,,1610612755,48,45,2025-03-05T02:01:51Z,2840000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M02.00S,2025-03-05T02:01:32.9Z,2,REGULAR,substitution,in,[],1629675,,,1610612755,48,45,2025-03-05T02:01:51Z,2850000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M52.00S,2025-03-05T02:01:59.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202331,87.07293035479631,21.568627450980394,1610612755,48,45,2025-03-05T02:02:05Z,2860000,False,-142.0,69.0,1,right,MISS P. George 15' Jump Shot,[202331],1610612755.0,PHI,,Mid-Range,8-16 Left,,,,George,P. George,,,15.81,Missed,,,,,,,,,,,,,,,,,,,
290,PT02M49.00S,2025-03-05T02:02:02.4Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,48,45,2025-03-05T02:02:05Z,2870000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,Mid-Range,8-16 Left,,,,Edwards,A. Edwards,,,,,289.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
291,PT02M39.00S,2025-03-05T02:02:12.4Z,2,REGULAR,turnover,bad pass,[],1629675,,,1610612750,48,45,2025-03-05T02:02:17Z,2880000,False,,,0,,N. Reid bad pass TURNOVER (2 TO),"[1629675, 1629656]",1610612750.0,MIN,,Restricted Area,0-8 Center,,,,Reid,N. Reid,,,,,,,,,,,,,2.0,Grimes,1629656.0,,,,,,,,
292,PT02M39.00S,2025-03-05T02:02:12.4Z,2,REGULAR,steal,,[],1629656,,,1610612755,48,45,2025-03-05T02:02:56Z,2890000,False,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612755.0,PHI,,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M29.00S,2025-03-05T02:02:22.7Z,2,REGULAR,turnover,lost ball,[],1630215,,,1610612755,48,45,2025-03-05T02:02:30Z,2900000,False,,,0,,J. Butler lost ball TURNOVER (1 TO),"[1630215, 1630183]",1610612755.0,PHI,,Mid-Range,16-24 Center,,,,Butler,J. Butler,,,,,,,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,
294,PT02M29.00S,2025-03-05T02:02:22.7Z,2,REGULAR,steal,,[],1630183,,,1610612750,48,45,2025-03-05T02:02:24Z,2910000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,Mid-Range,16-24 Center,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M25.00S,2025-03-05T02:02:26.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629675,7.30946123521682,48.03921568627451,1610612750,50,45,2025-03-05T02:02:35Z,2920000,False,10.0,16.0,1,left,N. Reid running DUNK (8 PTS) (J. Randle 3 AST),"[1629675, 203944]",1610612750.0,MIN,running,Restricted Area,0-8 Center,,,,Reid,N. Reid,,,1.89,Made,,,,,8.0,J. Randle,203944.0,3.0,,,,,,,,,,,
297,PT02M06.00S,2025-03-05T02:02:45.2Z,2,REGULAR,3pt,Jump Shot,[],1627824,81.15965834428384,6.61764705882353,1610612755,50,45,2025-03-05T02:02:49Z,2940000,False,-217.0,125.0,1,right,MISS G. Yabusele 25' 3PT,[1627824],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,Yabusele,G. Yabusele,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
298,PT02M03.00S,2025-03-05T02:02:48.2Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,50,45,2025-03-05T02:02:49Z,2950000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,McDaniels,J. McDaniels,,,,,297.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
299,PT01M54.00S,2025-03-05T02:02:58.3Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612750,50,45,2025-03-05T02:03:06Z,2960000,False,,,0,,J. Randle lost ball TURNOVER (4 TO),"[203944, 1629656]",1610612750.0,MIN,,Mid-Range,16-24 Center,,,,Randle,J. Randle,,,,,,,,,,,,,4.0,Grimes,1629656.0,,,,,,,,
300,PT01M54.00S,2025-03-05T02:02:58.3Z,2,REGULAR,steal,,[],1629656,,,1610612755,50,45,2025-03-05T02:08:50Z,2970000,False,,,0,,Q. Grimes STEAL (3 STL),[1629656],1610612755.0,PHI,,Mid-Range,16-24 Center,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M49.00S,2025-03-05T02:03:02.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,92.72339027595268,51.9607843137255,1610612755,50,47,2025-03-05T02:04:29Z,2980000,False,10.0,16.0,1,right,K. Oubre Jr. running DUNK (10 PTS) (J. Butler 2 AST),"[1626162, 1630215]",1610612755.0,PHI,running,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,1.87,Made,,,,,10.0,J. Butler,1630215.0,2.0,,,,,,,,,,,
303,PT01M43.00S,2025-03-05T02:03:08.9Z,2,REGULAR,3pt,Jump Shot,[],1630162,25.443495400788436,17.892156862745097,1610612750,50,47,2025-03-05T02:03:14Z,3000000,False,161.0,187.0,1,left,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,Above the Break 3,24+ Right Center,,,,Edwards,A. Edwards,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
304,PT01M40.00S,2025-03-05T02:03:11.9Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612755,50,47,2025-03-05T02:03:14Z,3010000,False,,,0,,J. Butler REBOUND (Off:0 Def:2),[1630215],1610612755.0,PHI,,Above the Break 3,24+ Right Center,,,,Butler,J. Butler,,,,,303.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
305,PT01M26.00S,2025-03-05T02:03:25.7Z,2,REGULAR,2pt,Jump Shot,[],1629656,75.64060446780552,30.392156862745097,1610612755,50,49,2025-03-05T02:03:32Z,3020000,False,-98.0,176.0,1,right,Q. Grimes 20' step back Jump Shot (20 PTS),[1629656],1610612755.0,PHI,step back,Mid-Range,16-24 Left Center,,,,Grimes,Q. Grimes,,,20.19,Made,,,,,20.0,,,,,,,,,,,,,,
306,PT01M02.00S,2025-03-05T02:03:50.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,5.995400788436268,51.71568627450981,1610612750,52,49,2025-03-05T02:03:55Z,3030000,False,-9.0,4.0,1,left,J. McDaniels DUNK (7 PTS) (N. Alexander-Walker 3 AST),"[1630183, 1629638]",1610612750.0,MIN,,Restricted Area,0-8 Center,,,,McDaniels,J. McDaniels,,,0.94,Made,,,,,7.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,,,
308,PT00M45.60S,2025-03-05T02:04:11.2Z,2,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612755,52,49,2025-03-05T02:04:17Z,3050000,False,,,0,,A. Edwards shooting personal FOUL (2 PF) (Yabusele 2 FT),"[1630162, 1627824]",1610612750.0,MIN,shooting,Restricted Area,0-8 Center,1629178.0,2.0,0.0,Edwards,A. Edwards,Yabusele,1627824.0,,,,,,,,,,,,,,,,,,,,,
310,PT00M45.60S,2025-03-05T02:04:44.3Z,2,REGULAR,freethrow,1 of 2,[],1627824,,,1610612755,52,49,2025-03-05T02:04:44Z,3070000,False,,,0,,MISS G. Yabusele Free Throw 1 of 2,[1627824],1610612755.0,PHI,,,,,,,Yabusele,G. Yabusele,,,,Missed,,,,,,,,,,,,,,,,,,,
311,PT00M45.60S,2025-03-05T02:04:44.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,52,49,2025-03-05T02:04:44Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,310.0,,,,,,,,,,,,,,,,,,
312,PT00M45.60S,2025-03-05T02:04:44.9Z,2,REGULAR,substitution,out,[],1626162,,,1610612755,52,49,2025-03-05T02:04:59Z,3090000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M45.60S,2025-03-05T02:04:44.9Z,2,REGULAR,substitution,out,[],1630215,,,1610612755,52,49,2025-03-05T02:04:59Z,3100000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M45.60S,2025-03-05T02:04:44.9Z,2,REGULAR,substitution,in,[],1629022,,,1610612755,52,49,2025-03-05T02:04:59Z,3110000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612755.0,PHI,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M45.60S,2025-03-05T02:04:44.9Z,2,REGULAR,substitution,in,[],1630288,,,1610612755,52,49,2025-03-05T02:04:59Z,3120000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M45.60S,2025-03-05T02:05:12.7Z,2,REGULAR,freethrow,2 of 2,[],1627824,,,1610612755,52,50,2025-03-05T02:05:12Z,3130000,False,,,0,,G. Yabusele Free Throw 2 of 2 (5 PTS),[1627824],1610612755.0,PHI,,,,,,,Yabusele,G. Yabusele,,,,Made,,,,,5.0,,,,,,,,,,,,,,
317,PT00M34.60S,2025-03-05T02:05:29.5Z,2,REGULAR,3pt,Jump Shot,[],1630162,31.225361366622867,37.254901960784316,1610612750,55,50,2025-03-05T02:05:38Z,3140000,False,64.0,241.0,1,left,A. Edwards 24' 3PT step back (18 PTS),[1630162],1610612750.0,MIN,step back,Above the Break 3,24+ Center,,,,Edwards,A. Edwards,,,24.93,Made,,,,,18.0,,,,,,,,,,,,,,
319,PT00M18.80S,2025-03-05T02:05:48.2Z,2,REGULAR,3pt,Jump Shot,[],202331,78.66294349540078,9.313725490196079,1610612755,55,50,2025-03-05T02:05:53Z,3160000,False,-203.0,148.0,1,right,MISS P. George 25' 3PT,[202331],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,George,P. George,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
320,PT00M15.00S,2025-03-05T02:05:52.0Z,2,REGULAR,rebound,offensive,[],1630288,,,1610612755,55,50,2025-03-05T02:05:53Z,3170000,False,,,0,,J. Dowtin Jr. REBOUND (Off:1 Def:0),[1630288],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,319.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
321,PT00M13.50S,2025-03-05T02:05:53.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202331,69.33311432325887,30.637254901960787,1610612755,55,53,2025-03-05T02:05:58Z,3180000,False,-97.0,236.0,1,right,P. George 25' 3PT  (7 PTS) (J. Dowtin Jr. 1 AST),"[202331, 1630288]",1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,George,P. George,,,25.49,Made,,,,,7.0,J. Dowtin Jr.,1630288.0,1.0,,,,,,,,,,,
323,PT00M07.80S,2025-03-05T02:06:06.4Z,2,REGULAR,foul,personal,[],1629656,,,1610612750,55,53,2025-03-05T02:06:14Z,3200000,False,,,0,,Q. Grimes personal FOUL (2 PF),"[1629656, 203944]",1610612755.0,PHI,,Above the Break 3,24+ Center,201639.0,2.0,0.0,Grimes,Q. Grimes,Randle,203944.0,,,,,,,,,,,,,,,,,,,,,
325,PT00M03.60S,2025-03-05T02:06:22.9Z,2,REGULAR,3pt,Jump Shot,[],1629638,19.793035479632064,91.66666666666666,1610612750,55,53,2025-03-05T02:06:28Z,3220000,False,-208.0,134.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,Alexander-Walker,N. Alexander-Walker,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M00.90S,2025-03-05T02:06:25.5Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,55,53,2025-03-05T02:06:25Z,3230000,False,,,0,,J. Randle REBOUND (Off:2 Def:4),[203944],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,Randle,J. Randle,,,,,325.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
327,PT00M00.60S,2025-03-05T02:06:26.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,7.046649145860711,50.73529411764706,1610612750,57,53,2025-03-05T02:06:34Z,3240000,False,-4.0,14.0,1,left,J. Randle putback Layup (9 PTS),[203944],1610612750.0,MIN,putback,Restricted Area,0-8 Center,,,,Randle,J. Randle,,,1.42,Made,,,,,9.0,,,,,,,,,,,,,,
328,PT00M00.00S,2025-03-05T02:06:30.5Z,2,REGULAR,period,end,[],0,,,1610612755,57,53,2025-03-05T02:06:30Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-03-05T02:21:17.1Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612755,57,53,2025-03-05T02:22:08Z,3260000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-03-05T02:21:17.1Z,3,REGULAR,substitution,out,['startperiod'],1629022,,,1610612755,57,53,2025-03-05T02:22:08Z,3270000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2025-03-05T02:21:17.1Z,3,REGULAR,substitution,out,['startperiod'],1630288,,,1610612755,57,53,2025-03-05T02:22:08Z,3280000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2025-03-05T02:21:17.1Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612755,57,53,2025-03-05T02:22:08Z,3290000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2025-03-05T02:21:17.1Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612755,57,53,2025-03-05T02:22:08Z,3300000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-03-05T02:21:17.1Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612755,57,53,2025-03-05T02:22:08Z,3310000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2025-03-05T02:22:12.2Z,3,REGULAR,period,start,[],0,,,1610612755,57,53,2025-03-05T02:22:12Z,3320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M46.00S,2025-03-05T02:22:25.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,7.440867279894875,48.28431372549019,1610612755,57,55,2025-03-05T02:23:15Z,3330000,False,9.0,17.0,1,left,G. Yabusele cutting Layup (7 PTS) (P. George 5 AST),"[1627824, 202331]",1610612755.0,PHI,cutting,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,1.94,Made,,,,,7.0,P. George,202331.0,5.0,,,,,,,,,,,
338,PT11M28.00S,2025-03-05T02:22:43.0Z,3,REGULAR,2pt,Jump Shot,[],1630183,81.15965834428384,76.22549019607843,1610612750,57,55,2025-03-05T02:22:48Z,3350000,False,131.0,125.0,1,right,MISS J. McDaniels 18' fadeaway Shot,[1630183],1610612750.0,MIN,fadeaway,Mid-Range,16-24 Right Center,,,,McDaniels,J. McDaniels,,,18.09,Missed,,,,,,,,,,,,,,,,,,,
339,PT11M25.00S,2025-03-05T02:22:46.0Z,3,REGULAR,rebound,defensive,[],202331,,,1610612755,57,55,2025-03-05T02:22:48Z,3360000,False,,,0,,P. George REBOUND (Off:0 Def:5),[202331],1610612755.0,PHI,,Mid-Range,16-24 Right Center,,,,George,P. George,,,,,338.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
340,PT11M16.00S,2025-03-05T02:22:55.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.30946123521682,48.529411764705884,1610612755,57,57,2025-03-05T02:23:00Z,3370000,False,7.0,16.0,1,left,K. Oubre Jr. cutting Layup (12 PTS) (P. George 6 AST),"[1626162, 202331]",1610612755.0,PHI,cutting,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,1.78,Made,,,,,12.0,P. George,202331.0,6.0,,,,,,,,,,,
342,PT10M56.00S,2025-03-05T02:23:15.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,88.91261498028909,38.23529411764706,1610612750,57,57,2025-03-05T02:24:01Z,3390000,False,-59.0,52.0,1,right,MISS N. Reid 7' driving Hook,[1629675],1610612750.0,MIN,driving,In The Paint (Non-RA),0-8 Center,,,,Reid,N. Reid,,,7.83,Missed,,,,,,,,,,,,,,,,,,,
343,PT10M54.00S,2025-03-05T02:23:17.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612755,57,57,2025-03-05T02:23:20Z,3400000,False,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612755.0,PHI,,In The Paint (Non-RA),0-8 Center,,,,George,P. George,,,,,342.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
344,PT10M36.00S,2025-03-05T02:23:34.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,12.171484888304862,48.529411764705884,1610612755,57,57,2025-03-05T02:23:39Z,3410000,False,7.0,62.0,1,left,MISS A. Drummond 6' fadeaway Shot,[203083],1610612755.0,PHI,fadeaway,In The Paint (Non-RA),0-8 Center,,,,Drummond,A. Drummond,,,6.23,Missed,,,,,,,,,,,,,,,,,,,
345,PT10M34.00S,2025-03-05T02:23:36.9Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,57,57,2025-03-05T02:23:39Z,3420000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,In The Paint (Non-RA),0-8 Center,,,,Reid,N. Reid,,,,,344.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
346,PT10M23.00S,2025-03-05T02:23:48.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,87.46714848883047,49.50980392156863,1610612750,59,57,2025-03-05T02:23:52Z,3430000,False,-2.0,65.0,1,right,N. Reid 6' turnaround Hook (10 PTS) (M. Conley 2 AST),"[1629675, 201144]",1610612750.0,MIN,turnaround,In The Paint (Non-RA),0-8 Center,,,,Reid,N. Reid,,,6.53,Made,,,,,10.0,M. Conley,201144.0,2.0,,,,,,,,,,,
348,PT10M04.00S,2025-03-05T02:24:07.0Z,3,REGULAR,3pt,Jump Shot,[],203083,31.225361366622867,64.4607843137255,1610612755,59,57,2025-03-05T02:24:11Z,3450000,False,-72.0,241.0,1,left,MISS A. Drummond 25' 3PT,[203083],1610612755.0,PHI,,Above the Break 3,24+ Center,,,,Drummond,A. Drummond,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
349,PT10M02.00S,2025-03-05T02:24:09.0Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,59,57,2025-03-05T02:24:11Z,3460000,False,,,0,,M. Conley REBOUND (Off:1 Def:4),[201144],1610612750.0,MIN,,Above the Break 3,24+ Center,,,,Conley,M. Conley,,,,,348.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
350,PT09M46.00S,2025-03-05T02:24:25.4Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612750,59,57,2025-03-05T02:24:29Z,3470000,False,,,0,,J. Randle lost ball TURNOVER (5 TO),"[203944, 1626162]",1610612750.0,MIN,,In The Paint (Non-RA),8-16 Right,,,,Randle,J. Randle,,,,,,,,,,,,,5.0,Oubre Jr.,1626162.0,,,,,,,,
