actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
173,PT10M35.00S,2025-01-03T01:06:15.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,35,34,2025-01-03T01:06:16Z,1720000,False,,,0,,A. Horford REBOUND (Off:2 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,172.0,3.0,1.0,2.0,,,,,,,,,,,,,,
174,PT10M12.00S,2025-01-03T01:06:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,91.01511169513797,59.55882352941176,1610612738,35,36,2025-01-03T01:06:43Z,1730000,False,48.0,32.0,1,right,D. White driving finger roll Layup (5 PTS),[1628401],1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,,,,,,,,,,5.0,,,,,,,,
175,PT10M03.00S,2025-01-03T01:06:47.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,16.63929040735874,5.147058823529411,1610612750,38,36,2025-01-03T01:07:30Z,1740000,False,224.0,104.0,1,left,D. DiVincenzo 24' 3PT pullup (3 PTS),[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.72,Made,,,,,,,,,,3.0,,,,,,,,
176,PT09M48.00S,2025-01-03T01:07:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201143,93.11760840998686,51.71568627450981,1610612738,38,38,2025-01-03T01:07:05Z,1750000,False,9.0,12.0,1,right,A. Horford Layup (4 PTS) (J. Holiday 2 AST),"[201143, 201950]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,4.0,,J. Holiday,201950.0,2.0,,,,
178,PT09M39.00S,2025-01-03T01:07:12.2Z,2,REGULAR,3pt,Jump Shot,[],203944,4.812746386333772,95.58823529411765,1610612750,41,38,2025-01-03T01:07:16Z,1770000,False,-228.0,-7.0,1,left,J. Randle 3PT  (13 PTS) (D. DiVincenzo 1 AST),"[203944, 1628978]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,22.8,Made,,,,,,,,,,13.0,,D. DiVincenzo,1628978.0,1.0,,,,
180,PT09M20.00S,2025-01-03T01:07:30.6Z,2,REGULAR,3pt,Jump Shot,[],201143,93.11760840998686,95.58823529411765,1610612738,41,38,2025-01-03T01:07:35Z,1790000,False,228.0,12.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
181,PT09M16.00S,2025-01-03T01:07:34.6Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,41,38,2025-01-03T01:07:35Z,1800000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,180.0,3.0,3.0,0.0,,,,,,,,,,,,,,
182,PT09M08.00S,2025-01-03T01:07:42.2Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612750,41,38,2025-01-03T01:07:45Z,1810000,False,,,0,,J. Randle bad pass TURNOVER (2 TO),"[203944, 201950]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,,,,Holiday,201950.0,,
183,PT09M08.00S,2025-01-03T01:07:42.2Z,2,REGULAR,steal,,[],201950,,,1610612738,41,38,2025-01-03T01:07:43Z,1820000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
184,PT09M02.00S,2025-01-03T01:07:48.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630573,70.77858081471747,74.26470588235294,1610612738,41,41,2025-01-03T01:08:22Z,1830000,False,121.0,222.0,1,right,S. Hauser 25' 3PT running (12 PTS) (J. Holiday 3 AST),"[1630573, 201950]",1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.32,Made,,,,,,,,,,12.0,,J. Holiday,201950.0,3.0,,,,
186,PT09M01.00S,2025-01-03T01:07:59.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,41,41,2025-01-03T01:07:59Z,1850000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M01.00S,2025-01-03T01:10:43.6Z,2,REGULAR,substitution,out,[],1631169,,,1610612750,41,41,2025-01-03T01:11:10Z,1860000,False,,,0,,SUB out: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M01.00S,2025-01-03T01:10:43.6Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,41,41,2025-01-03T01:11:10Z,1870000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M01.00S,2025-01-03T01:10:43.6Z,2,REGULAR,substitution,in,[],203497,,,1610612750,41,41,2025-01-03T01:11:10Z,1880000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M01.00S,2025-01-03T01:10:43.6Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,41,41,2025-01-03T01:11:10Z,1890000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M43.00S,2025-01-03T01:11:37.1Z,2,REGULAR,2pt,Jump Shot,[],203944,21.23850197109067,27.941176470588236,1610612750,41,41,2025-01-03T01:11:59Z,1900000,False,110.0,147.0,1,left,MISS J. Randle 18' step back Shot,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,18.39,Missed,,,,,,,,,,,,,,,,,,
192,PT08M40.00S,2025-01-03T01:11:40.1Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,41,41,2025-01-03T01:11:41Z,1910000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,,
193,PT08M36.00S,2025-01-03T01:11:44.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,73.40670170827858,13.725490196078432,1610612738,41,41,2025-01-03T01:12:13Z,1920000,False,-181.0,197.0,1,right,MISS S. Hauser 26' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
194,PT08M33.00S,2025-01-03T01:11:47.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,41,41,2025-01-03T01:11:51Z,1930000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,193.0,,,,,,,,,,,,,,,,,
196,PT08M33.00S,2025-01-03T01:11:52.3Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,41,41,2025-01-03T01:12:01Z,1950000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M33.00S,2025-01-03T01:11:52.3Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,41,41,2025-01-03T01:12:01Z,1960000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M09.00S,2025-01-03T01:12:29.2Z,2,REGULAR,3pt,Jump Shot,[],1630183,14.273981603153747,4.6568627450980395,1610612750,41,41,2025-01-03T01:12:38Z,1970000,False,227.0,82.0,1,left,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
199,PT08M05.00S,2025-01-03T01:12:33.2Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,41,41,2025-01-03T01:12:38Z,1980000,False,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,198.0,4.0,3.0,1.0,,,,,,,,,,,,,,
200,PT08M05.00S,2025-01-03T01:12:35.3Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612750,41,41,2025-01-03T01:12:44Z,1990000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Randle 2 FT),"[201143, 203944]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,1.0,0.0,Randle,203944.0,,,,,,,,,
202,PT08M05.00S,2025-01-03T01:13:02.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612750,42,41,2025-01-03T01:13:02Z,2010000,False,,,0,,J. Randle Free Throw 1 of 2 (14 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
203,PT08M05.00S,2025-01-03T01:13:03.6Z,2,REGULAR,substitution,out,[],201950,,,1610612750,42,41,2025-01-03T01:13:10Z,2020000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M05.00S,2025-01-03T01:13:03.6Z,2,REGULAR,substitution,in,[],1630202,,,1610612750,42,41,2025-01-03T01:13:10Z,2030000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M05.00S,2025-01-03T01:13:28.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612750,43,41,2025-01-03T01:13:28Z,2040000,False,,,0,,J. Randle Free Throw 2 of 2 (15 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
206,PT07M44.00S,2025-01-03T01:13:51.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,91.27792378449409,57.35294117647059,1610612738,43,41,2025-01-03T01:14:08Z,2050000,False,37.0,29.0,1,right,MISS D. White driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
207,PT07M41.00S,2025-01-03T01:13:54.3Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,43,41,2025-01-03T01:13:56Z,2060000,False,,,0,,N. Queta REBOUND (Off:2 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,206.0,3.0,1.0,2.0,,,,,,,,,,,,,,
208,PT07M31.00S,2025-01-03T01:14:03.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630202,84.1819973718791,41.911764705882355,1610612738,43,43,2025-01-03T01:14:10Z,2070000,False,-40.0,96.0,1,right,P. Pritchard 10' step back Jump Shot (6 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,10.43,Made,,,,,,,,,,6.0,,,,,,,,
209,PT07M14.00S,2025-01-03T01:14:20.8Z,2,REGULAR,3pt,Jump Shot,[],1628978,4.28712220762155,95.34313725490196,1610612750,43,43,2025-01-03T01:14:25Z,2080000,False,-227.0,-12.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
210,PT07M11.00S,2025-01-03T01:14:23.8Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,43,43,2025-01-03T01:14:25Z,2090000,False,,,0,,A. Horford REBOUND (Off:2 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,209.0,4.0,2.0,2.0,,,,,,,,,,,,,,
211,PT06M54.00S,2025-01-03T01:14:40.8Z,2,REGULAR,3pt,Jump Shot,[],1630573,66.96780551905388,48.03921568627451,1610612738,43,43,2025-01-03T01:14:46Z,2100000,False,-10.0,258.0,1,right,MISS S. Hauser 25' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
212,PT06M52.00S,2025-01-03T01:14:42.8Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,43,43,2025-01-03T01:14:46Z,2110000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,211.0,6.0,4.0,2.0,,,,,,,,,,,,,,
213,PT06M39.00S,2025-01-03T01:14:56.6Z,2,REGULAR,turnover,lost ball,[],1630183,,,1610612750,43,43,2025-01-03T01:14:59Z,2120000,False,,,0,,J. McDaniels lost ball TURNOVER (2 TO),"[1630183, 1629674]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,,,,Queta,1629674.0,,
214,PT06M39.00S,2025-01-03T01:14:56.6Z,2,REGULAR,steal,,[],1629674,,,1610612738,43,43,2025-01-03T01:14:58Z,2130000,False,,,0,,N. Queta STEAL (1 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
215,PT06M20.00S,2025-01-03T01:15:15.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,95.3515111695138,5.637254901960785,1610612738,43,43,2025-01-03T01:15:20Z,2140000,False,-222.0,-9.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,22.2,Missed,,,,,,,,,,,,,,,,,,
216,PT06M17.00S,2025-01-03T01:15:18.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,43,43,2025-01-03T01:15:20Z,2150000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,215.0,5.0,4.0,1.0,,,,,,,,,,,,,,
217,PT06M07.00S,2025-01-03T01:15:31.6Z,2,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,43,43,2025-01-03T01:15:37Z,2160000,False,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,2534.0,,,,,,2.0,,,,,,,
218,PT06M07.00S,2025-01-03T01:15:33.9Z,2,REGULAR,substitution,out,[],203944,,,1610612738,43,43,2025-01-03T01:15:49Z,2170000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M07.00S,2025-01-03T01:15:33.9Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,43,43,2025-01-03T01:15:49Z,2180000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M07.00S,2025-01-03T01:15:33.9Z,2,REGULAR,substitution,in,[],201144,,,1610612738,43,43,2025-01-03T01:15:49Z,2190000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M07.00S,2025-01-03T01:15:33.9Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,43,43,2025-01-03T01:15:49Z,2200000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M48.00S,2025-01-03T01:16:09.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,67.36202365308804,51.225490196078425,1610612738,43,46,2025-01-03T01:16:14Z,2210000,False,6.0,254.0,1,right,P. Pritchard 25' 3PT step back (9 PTS) (J. Tatum 5 AST),"[1630202, 1628369]",1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,25.44,Made,,,,,,,,,,9.0,,J. Tatum,1628369.0,5.0,,,,
224,PT05M26.00S,2025-01-03T01:16:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.783837056504599,50.0,1610612750,43,46,2025-01-03T01:16:38Z,2230000,False,0.0,11.0,1,left,MISS R. Gobert cutting Layup,[203497],1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
226,PT05M23.00S,2025-01-03T01:16:34.3Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,43,46,2025-01-03T01:16:38Z,2250000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,224.0,3.0,2.0,1.0,,,,,,,,,,,,,,
227,PT05M22.00S,2025-01-03T01:16:34.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,6.521024967148489,52.20588235294118,1610612750,45,46,2025-01-03T01:16:44Z,2260000,False,-11.0,9.0,1,left,R. Gobert putback DUNK (2 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,,,,2.0,,,,,,,,
228,PT05M02.00S,2025-01-03T01:16:57.9Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612738,45,46,2025-01-03T01:17:04Z,2270000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Tatum 2 FT),"[203497, 1628369]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,2534.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,
230,PT05M02.00S,2025-01-03T01:17:29.8Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,45,46,2025-01-03T01:17:29Z,2290000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
231,PT05M02.00S,2025-01-03T01:17:29.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,45,46,2025-01-03T01:17:29Z,2300000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,
232,PT05M02.00S,2025-01-03T01:17:30.4Z,2,REGULAR,substitution,out,[],201143,,,1610612738,45,46,2025-01-03T01:17:38Z,2310000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M02.00S,2025-01-03T01:17:30.4Z,2,REGULAR,substitution,in,[],201950,,,1610612738,45,46,2025-01-03T01:17:38Z,2320000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M02.00S,2025-01-03T01:17:50.0Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,45,47,2025-01-03T01:17:50Z,2330000,False,,,0,,J. Tatum Free Throw 2 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
235,PT04M40.00S,2025-01-03T01:18:13.8Z,2,REGULAR,foul,offensive,[],1628978,,,1610612750,45,47,2025-01-03T01:18:22Z,2340000,False,,,0,,D. DiVincenzo charge offensive FOUL (1 PF),"[1628978, 1628401]",1610612750.0,MIN,charge,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,1.0,0.0,White,1628401.0,,,,,,,,,
237,PT04M40.00S,2025-01-03T01:18:13.8Z,2,REGULAR,turnover,offensive foul,[],1628978,,,1610612750,45,47,2025-01-03T01:18:13Z,2360000,False,,,0,,D. DiVincenzo offensive foul TURNOVER (1 TO),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,,,,,,1.0,,,,,,,
238,PT04M27.00S,2025-01-03T01:18:46.9Z,2,REGULAR,foul,personal,[],1628978,,,1610612738,45,47,2025-01-03T01:19:01Z,2370000,False,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1628369]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,
240,PT04M19.00S,2025-01-03T01:19:29.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,67.62483574244416,42.8921568627451,1610612738,45,50,2025-01-03T01:19:33Z,2390000,False,-36.0,252.0,1,right,J. Tatum 25' 3PT  (9 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.43,Made,,,,,,,,,,9.0,,D. White,1628401.0,1.0,,,,
242,PT03M57.00S,2025-01-03T01:19:51.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,19.004599211563733,63.725490196078425,1610612750,45,50,2025-01-03T01:19:56Z,2410000,False,-69.0,126.0,1,left,MISS A. Edwards 14' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,14.36,Missed,,,,,,,,,,,,,,,,,,
243,PT03M55.00S,2025-01-03T01:19:53.5Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,45,50,2025-01-03T01:19:56Z,2420000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,
244,PT03M49.00S,2025-01-03T01:19:59.0Z,2,REGULAR,3pt,Jump Shot,[],1628369,69.72733245729303,27.696078431372552,1610612738,45,50,2025-01-03T01:20:04Z,2430000,False,-112.0,232.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
245,PT03M46.00S,2025-01-03T01:20:02.8Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,45,50,2025-01-03T01:20:02Z,2440000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,244.0,1.0,0.0,1.0,,,,,,,,,,,,,,
246,PT03M36.00S,2025-01-03T01:20:12.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,64.86530880420499,25.0,1610612738,45,53,2025-01-03T01:20:16Z,2450000,False,-125.0,278.0,1,right,J. Tatum 30' 3PT pullup (12 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,30.46,Made,,,,,,,,,,12.0,,,,,,,,
247,PT03M22.00S,2025-01-03T01:20:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,10.33180026281209,52.20588235294118,1610612750,45,53,2025-01-03T01:20:30Z,2460000,False,-11.0,45.0,1,left,MISS J. McDaniels driving finger roll Layup,[1630183],1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,,,,,,,,,,,,,,,,,,
248,PT03M18.00S,2025-01-03T01:20:29.8Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,45,53,2025-01-03T01:20:29Z,2470000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,247.0,4.0,2.0,2.0,,,,,,,,,,,,,,
249,PT03M17.00S,2025-01-03T01:20:30.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,9.411957950065702,49.50980392156863,1610612750,47,53,2025-01-03T01:20:33Z,2480000,False,2.0,36.0,1,left,R. Gobert putback DUNK (4 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,3.61,Made,,,,,,,,,,4.0,,,,,,,,
250,PT03M15.00S,2025-01-03T01:20:36.4Z,2,REGULAR,foul,personal,[],1630183,,,1610612738,47,53,2025-01-03T01:20:54Z,2490000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1628401]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,202056.0,1.0,0.0,White,1628401.0,,,,,,,,,
252,PT03M15.00S,2025-01-03T01:20:42.1Z,2,REGULAR,substitution,out,[],1628978,,,1610612738,47,53,2025-01-03T01:20:56Z,2510000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M15.00S,2025-01-03T01:20:42.1Z,2,REGULAR,substitution,out,[],1629674,,,1610612738,47,53,2025-01-03T01:20:56Z,2520000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M15.00S,2025-01-03T01:20:42.1Z,2,REGULAR,substitution,in,[],203944,,,1610612738,47,53,2025-01-03T01:20:56Z,2530000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M15.00S,2025-01-03T01:20:42.1Z,2,REGULAR,substitution,in,[],201143,,,1610612738,47,53,2025-01-03T01:20:56Z,2540000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
