actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
249,PT05M29.00S,2025-03-16T23:50:05.8Z,2,REGULAR,substitution,in,[],1641740,,,1610612750,49,36,2025-03-16T23:50:12Z,2460000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M29.00S,2025-03-16T23:50:25.9Z,2,REGULAR,freethrow,2 of 2,[],1629638,,,1610612750,50,36,2025-03-16T23:50:25Z,2470000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (5 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
252,PT05M13.00S,2025-03-16T23:50:44.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629004,18.791064388961892,45.16314338235294,1610612762,50,38,2025-03-16T23:51:01Z,2480000,False,24.0,124.0,1,left,S. Mykhailiuk 12' pullup Jump Shot (5 PTS),[1629004],1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,12.64,Made,,,,,,,,,5.0,,,,,,,,,
253,PT04M54.00S,2025-03-16T23:51:02.9Z,2,REGULAR,3pt,Jump Shot,[],1629638,81.02825229960578,92.64705882352942,1610612750,50,38,2025-03-16T23:51:09Z,2490000,False,213.0,126.0,1,right,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,
254,PT04M51.00S,2025-03-16T23:51:05.9Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,50,38,2025-03-16T23:51:09Z,2500000,False,,,0,,R. Gobert REBOUND (Off:2 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,253.0,3.0,1.0,2.0,,,,,,,,,,,,,,
255,PT04M50.00S,2025-03-16T23:51:06.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,92.85479632063075,51.225490196078425,1610612750,50,38,2025-03-16T23:51:12Z,2510000,False,6.0,15.0,1,right,MISS R. Gobert putback DUNK,[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
256,PT04M48.00S,2025-03-16T23:51:09.3Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,50,38,2025-03-16T23:51:09Z,2520000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,255.0,6.0,4.0,2.0,,,,,,,,,,,,,,
257,PT04M41.00S,2025-03-16T23:51:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629638,92.46057818659659,49.50980392156863,1610612750,52,38,2025-03-16T23:51:21Z,2530000,False,-2.0,18.0,1,right,N. Alexander-Walker driving Layup (7 PTS) (J. Clark 1 AST),"[1629638, 1641740]",1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,,7.0,J. Clark,1641740.0,1.0,,,,,,
259,PT04M19.00S,2025-03-16T23:51:38.1Z,2,REGULAR,3pt,Jump Shot,[],1642262,12.434296977660972,4.411764705882353,1610612762,52,38,2025-03-16T23:51:42Z,2550000,False,228.0,64.0,1,left,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
260,PT04M16.00S,2025-03-16T23:51:41.1Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,52,38,2025-03-16T23:51:42Z,2560000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,259.0,7.0,5.0,2.0,,,,,,,,,,,,,,
261,PT04M11.00S,2025-03-16T23:51:45.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630183,91.32720105124835,50.57444852941176,1610612750,52,38,2025-03-16T23:51:55Z,2570000,False,3.0,29.0,1,right,MISS J. McDaniels running finger roll Layup,[1630183],1610612750.0,MIN,running finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.91,Missed,,,,,,,,,,,,,,,,,,
262,PT04M09.00S,2025-03-16T23:51:47.7Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,52,38,2025-03-16T23:51:55Z,2580000,False,,,0,,J. McDaniels REBOUND (Off:3 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,261.0,8.0,5.0,3.0,,,,,,,,,,,,,,
263,PT04M09.00S,2025-03-16T23:51:48.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1630183,93.11760840998686,46.81372549019608,1610612750,54,38,2025-03-16T23:52:29Z,2590000,False,-16.0,12.0,1,right,J. McDaniels tip Layup (9 PTS),[1630183],1610612750.0,MIN,tip,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,9.0,,,,,,,,,
264,PT04M04.00S,2025-03-16T23:51:55.3Z,2,REGULAR,turnover,bad pass,[],1642268,,,1610612762,54,38,2025-03-16T23:52:52Z,2600000,False,,,0,,I. Collier bad pass TURNOVER (3 TO),"[1642268, 1641740]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,3.0,Clark,1641740.0,,,,,,,,,,,
265,PT04M04.00S,2025-03-16T23:51:55.3Z,2,REGULAR,steal,,[],1641740,,,1610612750,54,38,2025-03-16T23:51:59Z,2610000,False,,,0,,J. Clark STEAL (1 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT04M03.00S,2025-03-16T23:52:00.7Z,2,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612750,54,38,2025-03-16T23:52:09Z,2620000,False,,,0,,C. Williams shooting personal FOUL (1 PF) (Clark 2 FT),"[1642262, 1641740]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,2005.0,,,,,,,1.0,0.0,Clark,1641740.0
268,PT04M03.00S,2025-03-16T23:52:12.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,54,38,2025-03-16T23:52:12Z,2640000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M03.00S,2025-03-16T23:54:20.1Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,54,38,2025-03-16T23:54:57Z,2650000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M03.00S,2025-03-16T23:54:20.1Z,2,REGULAR,substitution,out,[],1642262,,,1610612750,54,38,2025-03-16T23:54:57Z,2660000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M03.00S,2025-03-16T23:54:20.1Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,54,38,2025-03-16T23:54:57Z,2670000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M03.00S,2025-03-16T23:54:20.1Z,2,REGULAR,substitution,in,[],1629012,,,1610612750,54,38,2025-03-16T23:54:57Z,2680000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M03.00S,2025-03-16T23:55:12.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641740,,,1610612750,54,38,2025-03-16T23:55:12Z,2690000,False,,,0,,MISS J. Clark Free Throw 1 of 2,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
274,PT04M03.00S,2025-03-16T23:55:12.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,54,38,2025-03-16T23:55:12Z,2700000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,,,
275,PT04M03.00S,2025-03-16T23:55:26.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641740,,,1610612750,55,38,2025-03-16T23:55:26Z,2710000,False,,,0,,J. Clark Free Throw 2 of 2 (1 PTS),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
276,PT03M49.00S,2025-03-16T23:55:42.6Z,2,REGULAR,turnover,bad pass,[],1629004,,,1610612762,55,38,2025-03-16T23:55:48Z,2720000,False,,,0,,S. Mykhailiuk bad pass TURNOVER (1 TO),"[1629004, 1641740]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Clark,1641740.0,,,,,,,,,,,
277,PT03M49.00S,2025-03-16T23:55:42.6Z,2,REGULAR,steal,,[],1641740,,,1610612750,55,38,2025-03-16T23:55:44Z,2730000,False,,,0,,J. Clark STEAL (2 STL),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
278,PT03M43.00S,2025-03-16T23:55:48.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630183,80.50262812089356,53.18627450980392,1610612750,55,38,2025-03-17T02:36:57Z,2740000,False,16.0,131.0,1,right,MISS J. McDaniels 13' running pullup Shot,[1630183],1610612750.0,MIN,running pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,13.18,Missed,,,,,,,,,,,,,,,,,,
279,PT03M40.00S,2025-03-16T23:55:51.9Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,55,38,2025-03-16T23:55:53Z,2750000,False,,,0,,I. Collier REBOUND (Off:1 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,278.0,3.0,2.0,1.0,,,,,,,,,,,,,,
280,PT03M36.00S,2025-03-16T23:55:55.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,24.78646517739816,15.686274509803921,1610612762,55,41,2025-03-16T23:56:24Z,2760000,False,172.0,180.0,1,left,S. Mykhailiuk 24' 3PT pullup (8 PTS) (I. Collier 3 AST),"[1629004, 1642268]",1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,24.91,Made,,,,,,,,,8.0,I. Collier,1642268.0,3.0,,,,,,
282,PT03M15.00S,2025-03-16T23:56:16.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,92.72339027595268,48.77450980392157,1610612750,57,41,2025-03-16T23:56:20Z,2780000,False,-6.0,16.0,1,right,J. McDaniels driving DUNK (11 PTS) (A. Edwards 1 AST),"[1630183, 1630162]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,11.0,A. Edwards,1630162.0,1.0,,,,,,
284,PT03M06.00S,2025-03-16T23:56:28.7Z,2,REGULAR,turnover,lost ball,[],1642268,,,1610612762,57,41,2025-03-16T23:56:36Z,2800000,False,,,0,,I. Collier lost ball TURNOVER (4 TO),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,4.0,,,,,,,,,,,,,
285,PT03M06.00S,2025-03-16T23:56:31.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642268,,,1610612750,57,41,2025-03-16T23:56:46Z,2810000,False,,,0,,I. Collier loose ball personal FOUL (1 PF) (Clark 2 FT),"[1642268, 1641740]",1610612762.0,UTA,loose ball,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627534.0,,,,,,,1.0,0.0,Clark,1641740.0
287,PT03M06.00S,2025-03-16T23:56:58.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641740,,,1610612750,57,41,2025-03-16T23:56:58Z,2830000,False,,,0,,MISS J. Clark Free Throw 1 of 2,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
288,PT03M06.00S,2025-03-16T23:56:58.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,57,41,2025-03-16T23:56:58Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,287.0,,,,,,,,,,,,,,,,,
289,PT03M06.00S,2025-03-16T23:57:14.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641740,,,1610612750,58,41,2025-03-16T23:57:14Z,2850000,False,,,0,,J. Clark Free Throw 2 of 2 (2 PTS),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
290,PT02M53.00S,2025-03-16T23:57:29.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,17.16491458607096,51.225490196078425,1610612762,58,43,2025-03-16T23:57:34Z,2860000,False,-6.0,109.0,1,left,L. Markkanen 10' step back Jump Shot (10 PTS) (C. Sexton 2 AST),"[1628374, 1629012]",1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,10.91,Made,,,,,,,,,10.0,C. Sexton,1629012.0,2.0,,,,,,
292,PT02M40.00S,2025-03-16T23:57:42.8Z,2,REGULAR,3pt,Jump Shot,[],1630162,79.84559789750328,9.313725490196079,1610612750,58,43,2025-03-16T23:57:59Z,2880000,False,-203.0,137.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.52,Missed,,,,,,,,,,,,,,,,,,
293,PT02M36.00S,2025-03-16T23:57:46.8Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,58,43,2025-03-16T23:57:48Z,2890000,False,,,0,,W. Kessler REBOUND (Off:2 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,292.0,7.0,5.0,2.0,,,,,,,,,,,,,,
294,PT02M29.00S,2025-03-16T23:57:54.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,8.09789750328515,54.166666666666664,1610612762,58,43,2025-03-16T23:57:57Z,2900000,False,-21.0,24.0,1,left,MISS W. Kessler driving Layup,[1631117],1610612762.0,UTA,driving,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
295,PT02M27.00S,2025-03-16T23:57:56.1Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,58,43,2025-03-16T23:57:57Z,2910000,False,,,0,,J. McDaniels REBOUND (Off:3 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,294.0,9.0,6.0,3.0,,,,,,,,,,,,,,
296,PT02M22.00S,2025-03-16T23:58:00.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,68.01905387647832,64.70588235294117,1610612750,58,43,2025-03-16T23:58:29Z,2920000,False,74.0,248.0,1,right,MISS D. DiVincenzo 25' running 3PT,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.88,Missed,,,,,,,,,,,,,,,,,,
297,PT02M19.00S,2025-03-16T23:58:03.7Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612762,58,43,2025-03-16T23:58:07Z,2930000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:2),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,,,296.0,2.0,2.0,0.0,,,,,,,,,,,,,,
298,PT02M09.00S,2025-03-16T23:58:14.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629004,15.982260183968464,50.98039215686274,1610612762,58,43,2025-03-16T23:58:48Z,2940000,False,-5.0,98.0,1,left,MISS S. Mykhailiuk 9' fadeaway Shot - blocked,"[1629004, 203497]",1610612762.0,UTA,fadeaway,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,9.78,Missed,,,,,,,,,,,,,Gobert,203497.0,,,,
299,PT02M09.00S,2025-03-16T23:58:14.9Z,2,REGULAR,block,,[],203497,,,1610612762,58,43,2025-03-16T23:58:17Z,2950000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
300,PT02M07.00S,2025-03-16T23:58:16.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,58,43,2025-03-16T23:58:33Z,2960000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,298.0,,,,,,,,,,,,,,,,,
302,PT01M54.00S,2025-03-16T23:58:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.72141918528253,44.28232230392157,1610612750,60,43,2025-03-16T23:58:46Z,2980000,False,-29.0,25.0,1,right,A. Edwards driving Layup (23 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,,,,,23.0,,,,,,,,,
303,PT01M54.00S,2025-03-16T23:58:43.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629012,,,1610612750,60,43,2025-03-16T23:58:52Z,2990000,False,,,0,,C. Sexton shooting personal FOUL (3 PF) (Edwards 1 FT),"[1629012, 1630162]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627534.0,,,,,,,3.0,0.0,Edwards,1630162.0
305,PT01M54.00S,2025-03-16T23:59:01.2Z,2,REGULAR,substitution,out,[],1629004,,,1610612750,60,43,2025-03-16T23:59:20Z,3010000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M54.00S,2025-03-16T23:59:01.2Z,2,REGULAR,substitution,in,[],1641729,,,1610612750,60,43,2025-03-16T23:59:20Z,3020000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M54.00S,2025-03-16T23:59:18.9Z,2,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,60,43,2025-03-16T23:59:21Z,3030000,False,,,0,,MISS A. Edwards Free Throw 1 of 1,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
308,PT01M51.00S,2025-03-16T23:59:21.9Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,60,43,2025-03-16T23:59:21Z,3040000,False,,,0,,W. Kessler REBOUND (Off:2 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,307.0,8.0,6.0,2.0,,,,,,,,,,,,,,
309,PT01M42.00S,2025-03-16T23:59:30.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,6.652431011826544,51.470588235294116,1610612762,60,45,2025-03-16T23:59:35Z,3050000,False,-7.0,10.0,1,left,W. Kessler cutting DUNK (4 PTS) (I. Collier 4 AST),"[1631117, 1642268]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,4.0,I. Collier,1642268.0,4.0,,,,,,
311,PT01M21.00S,2025-03-16T23:59:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.9862023653088,52.450980392156865,1610612750,62,45,2025-03-16T23:59:54Z,3070000,False,12.0,13.0,1,right,A. Edwards driving Layup (25 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,,,25.0,,,,,,,,,
312,PT01M12.00S,2025-03-16T23:59:59.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,15.850854139290407,50.73529411764706,1610612762,62,45,2025-03-17T00:00:05Z,3080000,False,-4.0,96.0,1,left,MISS I. Collier 9' driving floating Shot,[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
313,PT01M10.00S,2025-03-17T00:00:01.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,62,45,2025-03-17T00:00:05Z,3090000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,312.0,4.0,2.0,2.0,,,,,,,,,,,,,,
314,PT01M08.00S,2025-03-17T00:00:04.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,68.9388961892247,28.676470588235293,1610612750,62,45,2025-03-17T00:00:11Z,3100000,False,-107.0,239.0,1,right,MISS D. DiVincenzo 26' running pullup 3PT,[1628978],1610612750.0,MIN,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
315,PT01M04.00S,2025-03-17T00:00:08.9Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612762,62,45,2025-03-17T00:00:11Z,3110000,False,,,0,,C. Sexton REBOUND (Off:0 Def:3),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,314.0,3.0,3.0,0.0,,,,,,,,,,,,,,
316,PT01M00.00S,2025-03-17T00:00:11.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,20.844283837056505,9.068627450980392,1610612762,62,48,2025-03-17T00:00:45Z,3120000,False,205.0,143.0,1,left,L. Markkanen 24' 3PT running (13 PTS) (C. Sexton 3 AST),"[1628374, 1629012]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,24.99,Made,,,,,,,,,13.0,C. Sexton,1629012.0,3.0,,,,,,
319,PT00M45.20S,2025-03-17T00:00:44.3Z,2,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,62,48,2025-03-17T00:00:50Z,3150000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,204059.0,,,,,,,,,,
321,PT00M35.30S,2025-03-17T00:01:30.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,28.86005256241787,27.450980392156865,1610612762,62,51,2025-03-17T00:01:36Z,3170000,False,113.0,219.0,1,left,L. Markkanen 24' 3PT  (16 PTS) (I. Collier 5 AST),"[1628374, 1642268]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,24.61,Made,,,,,,,,,16.0,I. Collier,1642268.0,5.0,,,,,,
323,PT00M24.10S,2025-03-17T00:01:50.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,81.15965834428384,47.30392156862745,1610612750,62,51,2025-03-17T00:01:54Z,3190000,False,-13.0,125.0,1,right,MISS A. Edwards 12' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,12.53,Missed,,,,,,,,,,,,,,,,,,
324,PT00M21.80S,2025-03-17T00:01:52.5Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,62,51,2025-03-17T00:01:52Z,3200000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,,,323.0,2.0,2.0,0.0,,,,,,,,,,,,,,
325,PT00M04.00S,2025-03-17T00:02:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,12.828515111695138,51.470588235294116,1610612762,62,51,2025-03-17T00:02:23Z,3210000,False,-7.0,68.0,1,left,MISS I. Collier 6' fadeaway Shot,[1642268],1610612762.0,UTA,fadeaway,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,6.85,Missed,,,,,,,,,,,,,,,,,,
326,PT00M01.80S,2025-03-17T00:02:12.4Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,62,51,2025-03-17T00:02:12Z,3220000,False,,,0,,J. McDaniels REBOUND (Off:3 Def:7),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,325.0,10.0,7.0,3.0,,,,,,,,,,,,,,
327,PT00M00.20S,2025-03-17T00:02:14.0Z,2,REGULAR,3pt,Jump Shot,[],1630183,20.45006570302234,67.15686274509804,1610612750,62,51,2025-03-17T00:03:17Z,3230000,False,86.0,695.0,1,right,MISS J. McDaniels 70' pullup 3PT,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,70.06,Missed,,,,,,,,,,,,,,,,,,
328,PT00M00.20S,2025-03-17T00:02:14.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,62,51,2025-03-17T00:02:23Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Left Center,,,327.0,,,,,,,,,,,,,,,,,
329,PT00M00.00S,2025-03-17T00:02:17.8Z,2,REGULAR,period,end,[],0,,,1610612750,62,51,2025-03-17T00:02:17Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-03-17T00:17:30.1Z,3,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,62,51,2025-03-17T00:18:04Z,3260000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
