actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
602,PT04M31.00S,2025-03-15T02:14:54.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,95,94,2025-03-15T02:14:54Z,5940000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M31.00S,2025-03-15T02:16:04.8Z,4,REGULAR,substitution,out,[],1628978,,,1610612750,95,94,2025-03-15T02:16:27Z,5950000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M31.00S,2025-03-15T02:16:04.8Z,4,REGULAR,substitution,out,[],1631216,,,1610612750,95,94,2025-03-15T02:16:27Z,5960000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M31.00S,2025-03-15T02:16:04.8Z,4,REGULAR,substitution,in,[],201144,,,1610612750,95,94,2025-03-15T02:16:27Z,5970000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M31.00S,2025-03-15T02:16:04.8Z,4,REGULAR,substitution,in,[],1630532,,,1610612750,95,94,2025-03-15T02:16:27Z,5980000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M15.00S,2025-03-15T02:16:52.1Z,4,REGULAR,3pt,Jump Shot,[],1630183,86.81011826544021,3.9215686274509802,1610612750,98,94,2025-03-15T02:16:59Z,5990000,False,-230.0,71.0,1,right,J. McDaniels 24' 3PT  (9 PTS) (A. Edwards 4 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,24.12,Made,,,,,9.0,,,,A. Edwards,1630162.0,4.0,,
609,PT03M54.00S,2025-03-15T02:17:12.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,17.427726675427067,53.92156862745098,1610612753,98,96,2025-03-15T02:17:36Z,6010000,False,-20.0,111.0,1,left,P. Banchero 11' turnaround Jump Shot (30 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.3,Made,,,,,30.0,,,,,,,,
656,PT03M37.00S,2025-03-15T02:17:21.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,83.39356110381078,50.98039215686274,1610612750,98,96,2025-03-15T02:28:29Z,6015000,False,5.0,104.0,1,right,MISS A. Edwards 10' driving Layup - blocked,"[1630162, 203914]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.37,Missed,,,,,,,,,,,,Harris,203914.0
657,PT03M37.00S,2025-03-15T02:17:21.5Z,4,REGULAR,block,,[],203914,,,1610612750,98,96,2025-03-15T02:26:24Z,6017500,False,,,0,,G. Harris BLOCK (2 BLK),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
658,PT03M36.00S,2025-03-15T02:17:22.5Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,98,96,2025-03-15T02:26:24Z,6018750,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,656.0,4.0,3.0,1.0,,,,,,,,,
612,PT03M32.00S,2025-03-15T02:17:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,6.652431011826544,53.18627450980392,1610612753,98,98,2025-03-15T02:26:30Z,6040000,False,-16.0,10.0,1,left,P. Banchero running Layup (32 PTS) (F. Wagner 4 AST),"[1631094, 1630532]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,1.88,Made,,,,,32.0,,,,F. Wagner,1630532.0,4.0,,
614,PT03M09.00S,2025-03-15T02:17:57.9Z,4,REGULAR,3pt,Jump Shot,[],1630162,69.59592641261499,29.411764705882355,1610612750,101,98,2025-03-15T02:19:18Z,6060000,False,-103.0,233.0,1,right,A. Edwards 25' 3PT step back (22 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,25.5,Made,,,,,22.0,,,,,,,,
615,PT02M50.00S,2025-03-15T02:18:16.4Z,4,REGULAR,3pt,Jump Shot,[],1631094,25.04927726675427,82.1078431372549,1610612753,101,98,2025-03-15T02:19:49Z,6070000,False,-161.0,183.0,1,left,MISS P. Banchero 24' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,24.34,Missed,,,,,,,,,,,,,
616,PT02M48.00S,2025-03-15T02:18:18.4Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,101,98,2025-03-15T02:18:20Z,6080000,False,,,0,,R. Gobert REBOUND (Off:4 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,615.0,12.0,8.0,4.0,,,,,,,,,
617,PT02M34.00S,2025-03-15T02:18:33.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.62089356110381,43.38235294117647,1610612750,103,98,2025-03-15T02:18:36Z,6090000,False,-33.0,36.0,1,right,A. Edwards driving Layup (24 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.87,Made,,,,,24.0,,,,,,,,
618,PT02M21.00S,2025-03-15T02:18:45.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,9.674770039421814,47.549019607843135,1610612753,103,98,2025-03-15T02:18:51Z,6100000,False,12.0,38.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,4.03,Missed,,,,,,,,,,,,,
619,PT02M19.00S,2025-03-15T02:18:47.1Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,103,98,2025-03-15T02:18:51Z,6110000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,618.0,3.0,3.0,0.0,,,,,,,,,
620,PT02M16.00S,2025-03-15T02:18:50.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,66.5735873850197,65.19607843137256,1610612750,103,98,2025-03-15T02:20:36Z,6120000,False,76.0,262.0,1,right,MISS A. Edwards 27' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,27.25,Missed,,,,,,,,,,,,,
621,PT02M13.00S,2025-03-15T02:18:53.8Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,103,98,2025-03-15T02:19:01Z,6130000,False,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,620.0,7.0,5.0,2.0,,,,,,,,,
622,PT02M13.00S,2025-03-15T02:18:55.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203944,94.40999984741211,50.0,1610612750,105,98,2025-03-15T02:19:04Z,6140000,False,0.0,0.0,1,right,J. Randle tip DUNK (19 PTS),[203944],1610612750.0,MIN,tip,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,19.0,,,,,,,,
623,PT02M13.00S,2025-03-15T02:19:03.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,105,98,2025-03-15T02:19:03Z,6150000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M13.00S,2025-03-15T02:20:07.6Z,4,REGULAR,substitution,out,[],1628976,,,1610612753,105,98,2025-03-15T02:20:36Z,6160000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M13.00S,2025-03-15T02:20:07.6Z,4,REGULAR,substitution,in,[],1631216,,,1610612753,105,98,2025-03-15T02:20:36Z,6170000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M54.00S,2025-03-15T02:20:58.8Z,4,REGULAR,turnover,lost ball,[],1630532,,,1610612753,105,98,2025-03-15T02:21:03Z,6180000,False,,,0,,F. Wagner lost ball TURNOVER (5 TO),"[1630532, 1630183]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,5.0,McDaniels,1630183.0,,,,,
627,PT01M54.00S,2025-03-15T02:20:58.8Z,4,REGULAR,steal,,[],1630183,,,1610612750,105,98,2025-03-15T02:21:01Z,6190000,False,,,0,,J. McDaniels STEAL (3 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
628,PT01M52.00S,2025-03-15T02:21:02.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,92.72339027595268,48.28431372549019,1610612750,107,98,2025-03-15T02:21:09Z,6200000,False,-9.0,16.0,1,right,J. McDaniels running DUNK (11 PTS),[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,1.81,Made,,,,,11.0,,,,,,,,
629,PT01M37.00S,2025-03-15T02:21:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.521024967148489,53.92156862745098,1610612753,107,100,2025-03-15T02:21:24Z,6210000,False,-20.0,9.0,1,left,P. Banchero driving Layup (34 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,2.15,Made,,,,,34.0,,,,,,,,
630,PT01M18.00S,2025-03-15T02:21:42.7Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,107,100,2025-03-15T02:21:47Z,6220000,False,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (3 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,1204.0,,,,,,,,,,,,3.0,,,,,,,
631,PT01M10.00S,2025-03-15T02:22:05.5Z,4,REGULAR,foul,personal,['2freethrow'],201144,,,1610612753,107,100,2025-03-15T02:22:26Z,6230000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Banchero 2 FT),"[201144, 1631094]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,2530.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
633,PT01M10.00S,2025-03-15T02:22:45.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,107,100,2025-03-15T02:22:45Z,6250000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
634,PT01M10.00S,2025-03-15T02:22:45.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,107,100,2025-03-15T02:22:45Z,6260000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,633.0,,,,,,,,,,,,
635,PT01M10.00S,2025-03-15T02:23:15.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,107,101,2025-03-15T02:23:15Z,6270000,False,,,0,,P. Banchero Free Throw 2 of 2 (35 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Made,,,,,35.0,,,,,,,,
636,PT01M04.00S,2025-03-15T02:23:29.6Z,4,REGULAR,foul,personal,[],203914,,,1610612750,107,101,2025-03-15T02:23:37Z,6280000,False,,,0,,G. Harris personal FOUL (2 PF),"[203914, 201144]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,202056.0,2.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
638,PT01M04.00S,2025-03-15T02:23:50.3Z,4,REGULAR,substitution,out,[],203497,,,1610612750,107,101,2025-03-15T02:23:54Z,6300000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M04.00S,2025-03-15T02:23:50.3Z,4,REGULAR,substitution,in,[],1629638,,,1610612750,107,101,2025-03-15T02:23:54Z,6310000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M56.30S,2025-03-15T02:24:13.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.93495400788436,54.90196078431373,1610612750,109,101,2025-03-15T02:24:18Z,6320000,False,25.0,23.0,1,right,A. Edwards driving Layup (26 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,3.38,Made,,,,,26.0,,,,,,,,
641,PT00M51.80S,2025-03-15T02:24:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.178055190538765,54.65686274509803,1610612753,109,101,2025-03-15T02:24:37Z,6330000,False,-23.0,15.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 1630183]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,2.77,Missed,,,,,,,,,,,,McDaniels,1630183.0
642,PT00M51.80S,2025-03-15T02:24:23.1Z,4,REGULAR,block,,[],1630183,,,1610612753,109,101,2025-03-15T02:24:25Z,6340000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
643,PT00M50.80S,2025-03-15T02:24:24.1Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,109,101,2025-03-15T02:24:37Z,6350000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,641.0,3.0,3.0,0.0,,,,,,,,,
644,PT00M50.80S,2025-03-15T02:24:28.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612750,109,101,2025-03-15T02:24:57Z,6360000,False,,,0,,G. Harris take personal FOUL (3 PF) (Alexander-Walker 2 FT),"[203914, 1629638]",1610612753.0,ORL,take,,,Harris,G. Harris,,,,,Mid-Range,8-16 Left,1204.0,3.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
646,PT00M50.80S,2025-03-15T02:25:01.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629638,,,1610612750,110,101,2025-03-15T02:25:01Z,6380000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (9 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
647,PT00M50.80S,2025-03-15T02:25:07.8Z,4,REGULAR,substitution,out,[],201144,,,1610612750,110,101,2025-03-15T02:25:12Z,6390000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M50.80S,2025-03-15T02:25:07.8Z,4,REGULAR,substitution,in,[],1628978,,,1610612750,110,101,2025-03-15T02:25:12Z,6400000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M50.80S,2025-03-15T02:25:01.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629638,,,1610612750,111,101,2025-03-15T02:26:47Z,6410000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (10 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
650,PT00M44.40S,2025-03-15T02:25:37.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.521024967148489,47.05882352941176,1610612753,111,103,2025-03-15T02:25:42Z,6420000,False,15.0,9.0,1,left,P. Banchero driving Layup (37 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,1.71,Made,,,,,37.0,,,,,,,,
651,PT00M44.40S,2025-03-15T02:25:41.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628978,,,1610612753,111,103,2025-03-15T02:25:45Z,6430000,False,,,0,,D. DiVincenzo shooting personal FOUL (4 PF) (Banchero 1 FT),"[1628978, 1631094]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,202056.0,4.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
653,PT00M44.40S,2025-03-15T02:26:04.7Z,4,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,111,104,2025-03-15T02:26:04Z,6450000,False,,,0,,P. Banchero Free Throw 1 of 1 (38 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Made,,,,,38.0,,,,,,,,
654,PT00M36.00S,2025-03-15T02:26:16.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629638,93.77463863337714,49.01960784313725,1610612750,113,104,2025-03-15T02:26:47Z,6460000,False,-5.0,6.0,1,right,N. Alexander-Walker driving DUNK (12 PTS) (A. Edwards 5 AST),"[1629638, 1630162]",1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,0.77,Made,,,,,12.0,,,,A. Edwards,1630162.0,5.0,,
659,PT00M31.60S,2025-03-15T02:26:25.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,5.732588699080158,49.26470588235294,1610612753,113,106,2025-03-15T02:27:16Z,6480000,False,4.0,1.0,1,left,P. Banchero driving DUNK (40 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,0.4,Made,,,,,40.0,,,,,,,,
660,PT00M30.60S,2025-03-15T02:26:31.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612750,113,106,2025-03-15T02:26:40Z,6490000,False,,,0,,P. Banchero take personal FOUL (1 PF) (Randle 2 FT),"[1631094, 203944]",1610612753.0,ORL,take,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
662,PT00M30.60S,2025-03-15T02:27:07.7Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,114,106,2025-03-15T02:27:07Z,6510000,False,,,0,,J. Randle Free Throw 1 of 2 (20 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,Made,,,,,20.0,,,,,,,,
663,PT00M30.60S,2025-03-15T02:27:27.7Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,115,106,2025-03-15T02:27:27Z,6520000,False,,,0,,J. Randle Free Throw 2 of 2 (21 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,Made,,,,,21.0,,,,,,,,
664,PT00M30.60S,2025-03-15T02:27:32.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,115,106,2025-03-15T02:27:32Z,6530000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M30.60S,2025-03-15T02:28:29.9Z,4,REGULAR,substitution,out,[],203914,,,1610612753,115,106,2025-03-15T02:29:01Z,6540000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M30.60S,2025-03-15T02:28:29.9Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,115,106,2025-03-15T02:29:01Z,6550000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M25.70S,2025-03-15T02:29:20.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.521024967148489,54.90196078431373,1610612753,115,108,2025-03-15T02:29:25Z,6560000,False,-25.0,9.0,1,left,F. Wagner driving Layup (16 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,2.6,Made,,,,,16.0,,,,,,,,
668,PT00M20.40S,2025-03-15T02:29:35.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612750,115,108,2025-03-15T02:30:06Z,6570000,False,,,0,,W. Carter Jr. take personal FOUL (5 PF) (Edwards 2 FT),"[1628976, 1630162]",1610612753.0,ORL,take,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,1204.0,5.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
671,PT00M20.40S,2025-03-15T02:30:01.3Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,116,108,2025-03-15T02:30:01Z,6590000,False,,,0,,A. Edwards Free Throw 1 of 2 (27 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,,,,,27.0,,,,,,,,
672,PT00M20.40S,2025-03-15T02:30:14.1Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,117,108,2025-03-15T02:30:14Z,6600000,False,,,0,,A. Edwards Free Throw 2 of 2 (28 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,,,,,28.0,,,,,,,,
673,PT00M14.90S,2025-03-15T02:30:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,8.09789750328515,48.77450980392157,1610612753,117,110,2025-03-15T02:30:32Z,6610000,False,6.0,24.0,1,left,P. Banchero driving Layup (42 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,2.44,Made,,,,,42.0,,,,,,,,
674,PT00M14.90S,2025-03-15T02:30:28.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203944,,,1610612753,117,110,2025-03-15T02:30:33Z,6620000,False,,,0,,J. Randle shooting personal FOUL (4 PF) (Banchero 1 FT),"[203944, 1631094]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,202056.0,4.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
676,PT00M14.90S,2025-03-15T02:30:54.1Z,4,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,117,111,2025-03-15T02:30:54Z,6640000,False,,,0,,P. Banchero Free Throw 1 of 1 (43 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Made,,,,,43.0,,,,,,,,
677,PT00M12.30S,2025-03-15T02:31:00.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612750,117,111,2025-03-15T02:31:16Z,6650000,False,,,0,,P. Banchero take personal FOUL (2 PF) (Randle 2 FT),"[1631094, 203944]",1610612753.0,ORL,take,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,1204.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
679,PT00M12.30S,2025-03-15T02:31:35.9Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,117,111,2025-03-15T02:31:35Z,6670000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
680,PT00M12.30S,2025-03-15T02:31:35.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,117,111,2025-03-15T02:31:35Z,6680000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,679.0,,,,,,,,,,,,
681,PT00M12.30S,2025-03-15T02:31:57.4Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,118,111,2025-03-15T02:31:57Z,6690000,False,,,0,,J. Randle Free Throw 2 of 2 (22 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,Made,,,,,22.0,,,,,,,,
682,PT00M05.40S,2025-03-15T02:32:08.8Z,4,REGULAR,3pt,Jump Shot,[],1630532,28.465834428383708,78.18627450980392,1610612753,118,111,2025-03-15T02:32:51Z,6700000,False,-141.0,215.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,25.71,Missed,,,,,,,,,,,,,
683,PT00M01.60S,2025-03-15T02:32:12.6Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,118,111,2025-03-15T02:33:34Z,6710000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,682.0,4.0,4.0,0.0,,,,,,,,,
686,PT00M00.00S,2025-03-15T02:32:28.1Z,4,REGULAR,period,end,[],0,,,1610612750,118,111,2025-03-15T02:32:28Z,6740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M00.00S,2025-03-15T02:32:33.4Z,4,REGULAR,game,end,[],0,,,0,118,111,2025-03-15T02:32:33Z,6750000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
