actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
252,PT06M07.00S,2025-01-28T01:49:20.0Z,2,REGULAR,substitution,in,[],1630168,,,1610612750,40,35,2025-01-28T01:50:08Z,2480000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M54.00S,2025-01-28T01:50:28.6Z,2,REGULAR,2pt,Jump Shot,[],203944,14.668199737187912,78.67647058823529,1610612750,42,35,2025-01-28T01:50:32Z,2490000,False,-143.0,85.0,1,left,J. Randle 16' Jump Shot (9 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,16.69,Made,,,,,,,,,,,,,,,9.0,,,
254,PT05M43.00S,2025-01-28T01:50:41.5Z,2,REGULAR,foul,personal,[],1630162,,,1610612737,42,35,2025-01-28T01:51:08Z,2500000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1629631]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202049.0,1.0,0.0,Hunter,1629631.0,,,,
256,PT05M37.00S,2025-01-28T01:51:06.0Z,2,REGULAR,3pt,Jump Shot,[],1631243,81.15965834428384,92.15686274509804,1610612737,42,35,2025-01-28T01:51:11Z,2520000,False,211.0,125.0,1,right,MISS M. Gueye 24' 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
257,PT05M34.00S,2025-01-28T01:51:09.0Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,42,35,2025-01-28T01:51:11Z,2530000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,256.0,5.0,5.0,0.0,,,,,,,,,,,,,,
258,PT05M27.00S,2025-01-28T01:51:16.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,28.728646517739815,73.0392156862745,1610612750,45,35,2025-01-28T01:51:20Z,2540000,False,-115.0,218.0,1,left,A. Edwards 24' 3PT pullup (5 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.61,Made,,,,,,,,,,,,,,,5.0,,,
259,PT05M07.00S,2025-01-28T01:51:36.6Z,2,REGULAR,3pt,Jump Shot,[],1631243,69.33311432325887,64.4607843137255,1610612737,45,35,2025-01-28T01:51:41Z,2550000,False,72.0,236.0,1,right,MISS M. Gueye 24' 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,24.66,Missed,,,,,,,,,,,,,,,,,,
260,PT05M03.00S,2025-01-28T01:51:39.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,45,35,2025-01-28T01:51:39Z,2560000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,259.0,1.0,1.0,0.0,,,,,,,,,,,,,,
262,PT04M52.00S,2025-01-28T01:51:54.8Z,2,REGULAR,substitution,out,[],1642258,,,1610612750,45,35,2025-01-28T01:52:05Z,2580000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M52.00S,2025-01-28T01:51:54.8Z,2,REGULAR,substitution,in,[],1631223,,,1610612750,45,35,2025-01-28T01:52:05Z,2600000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M52.00S,2025-01-28T01:51:54.8Z,2,REGULAR,substitution,in,[],1630811,,,1610612750,45,35,2025-01-28T01:52:05Z,2610000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M52.00S,2025-01-28T01:51:54.8Z,2,REGULAR,substitution,out,[],1631243,,,1610612750,45,35,2025-01-28T01:52:11Z,2620000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M42.00S,2025-01-28T01:52:29.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,45,35,2025-01-28T01:52:40Z,2630000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
268,PT04M27.00S,2025-01-28T01:52:53.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630168,91.93495400788436,49.50980392156863,1610612737,45,35,2025-01-28T01:52:57Z,2640000,False,-2.0,23.0,1,right,MISS O. Okongwu driving Hook,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
269,PT04M25.00S,2025-01-28T01:52:55.6Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,45,35,2025-01-28T01:52:57Z,2650000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,268.0,6.0,6.0,0.0,,,,,,,,,,,,,,
270,PT04M18.00S,2025-01-28T01:53:02.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,19.793035479632064,47.549019607843135,1610612750,47,35,2025-01-28T01:53:08Z,2660000,False,12.0,134.0,1,left,J. McDaniels 13' pullup Jump Shot (4 PTS),[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,13.42,Made,,,,,,,,,,,,,,,4.0,,,
271,PT04M07.00S,2025-01-28T01:53:13.5Z,2,REGULAR,turnover,bad pass,[],1630168,,,1610612737,47,35,2025-01-28T01:53:18Z,2670000,False,,,0,,O. Okongwu bad pass TURNOVER (1 TO),"[1630168, 1630162]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,Edwards,1630162.0,,,,,,,,,
272,PT04M07.00S,2025-01-28T01:53:13.5Z,2,REGULAR,steal,,[],1630162,,,1610612750,47,35,2025-01-28T01:53:15Z,2680000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
273,PT03M58.00S,2025-01-28T01:53:23.7Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612750,47,35,2025-01-28T01:53:31Z,2690000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Edwards 2 FT),"[1630168, 1630162]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628480.0,2.0,0.0,Edwards,1630162.0,,,,
275,PT03M58.00S,2025-01-28T01:53:49.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630162,,,1610612750,48,35,2025-01-28T01:53:49Z,2710000,False,,,0,,A. Edwards Free Throw 1 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
276,PT03M58.00S,2025-01-28T01:53:50.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,48,35,2025-01-28T01:53:58Z,2720000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M58.00S,2025-01-28T01:53:50.1Z,2,REGULAR,substitution,out,[],1631223,,,1610612750,48,35,2025-01-28T01:53:58Z,2730000,False,,,0,,SUB out: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M58.00S,2025-01-28T01:53:50.1Z,2,REGULAR,substitution,in,[],203497,,,1610612750,48,35,2025-01-28T01:53:58Z,2740000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M58.00S,2025-01-28T01:53:50.1Z,2,REGULAR,substitution,in,[],1629726,,,1610612750,48,35,2025-01-28T01:53:58Z,2750000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M58.00S,2025-01-28T01:54:12.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630162,,,1610612750,49,35,2025-01-28T01:54:12Z,2760000,False,,,0,,A. Edwards Free Throw 2 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
281,PT03M47.00S,2025-01-28T01:54:24.2Z,2,REGULAR,3pt,Jump Shot,[],1630811,78.0059132720105,87.99019607843137,1610612737,49,35,2025-01-28T01:54:30Z,2770000,False,190.0,154.0,1,right,MISS K. Wallace 24' 3PT,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,24.47,Missed,,,,,,,,,,,,,,,,,,
282,PT03M45.00S,2025-01-28T01:54:26.2Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,49,35,2025-01-28T01:54:30Z,2780000,False,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,281.0,2.0,1.0,1.0,,,,,,,,,,,,,,
283,PT03M35.00S,2025-01-28T01:54:37.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.521024967148489,49.50980392156863,1610612750,51,35,2025-01-28T02:00:02Z,2790000,False,2.0,9.0,1,left,R. Gobert cutting DUNK (8 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,,,,,,,,,,,8.0,M. Conley,201144.0,2.0
285,PT03M31.00S,2025-01-28T01:55:16.9Z,2,REGULAR,foul,technical,[],203497,,,1610612737,51,35,2025-01-28T01:55:32Z,2810000,False,,,0,,R. Gobert double technical FOUL (1 Tech),[203497],1610612750.0,MIN,double,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,202049.0,1.0,1.0,,,,,,
286,PT03M31.00S,2025-01-28T01:55:16.9Z,2,REGULAR,foul,technical,[],1630168,,,1610612737,51,35,2025-01-28T01:55:26Z,2820000,False,,,0,,O. Okongwu double technical FOUL (1 Tech),[1630168],1610612737.0,ATL,double,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,202049.0,2.0,1.0,,,,,,
287,PT03M31.00S,2025-01-28T01:55:35.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,51,35,2025-01-28T01:55:35Z,2830000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M16.00S,2025-01-28T01:58:51.3Z,2,REGULAR,2pt,Jump Shot,[],1629631,73.27529566360053,27.450980392156865,1610612737,51,35,2025-01-28T01:58:57Z,2840000,False,-113.0,199.0,1,right,MISS D. Hunter 22' step back Shot,[1629631],1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,22.84,Missed,,,,,,,,,,,,,,,,,,
289,PT03M13.00S,2025-01-28T01:58:54.9Z,2,REGULAR,rebound,offensive,[],1630811,,,1610612737,51,35,2025-01-28T01:58:54Z,2850000,False,,,0,,K. Wallace REBOUND (Off:1 Def:1),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Mid-Range,16-24 Left Center,,,288.0,2.0,1.0,1.0,,,,,,,,,,,,,,
290,PT03M11.00S,2025-01-28T01:58:56.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630811,68.67608409986859,65.68627450980392,1610612737,51,38,2025-01-28T01:59:00Z,2860000,False,78.0,242.0,1,right,K. Wallace 25' 3PT  (10 PTS),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Center,25.43,Made,,,,,,,,,,,,,,,10.0,,,
291,PT02M57.00S,2025-01-28T01:59:11.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.30946123521682,50.0,1610612750,53,38,2025-01-28T01:59:16Z,2870000,False,0.0,16.0,1,left,R. Gobert alley-oop DUNK (10 PTS) (M. Conley 3 AST),"[203497, 201144]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,,,,,,,,,10.0,M. Conley,201144.0,3.0
293,PT02M47.00S,2025-01-28T01:59:20.2Z,2,REGULAR,3pt,Jump Shot,[],1629631,68.9388961892247,27.941176470588236,1610612737,53,41,2025-01-28T01:59:25Z,2890000,False,-110.0,239.0,1,right,D. Hunter 26' 3PT  (11 PTS) (K. Wallace 2 AST),"[1629631, 1630811]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,26.37,Made,,,,,,,,,,,,,,,11.0,K. Wallace,1630811.0,2.0
295,PT02M24.00S,2025-01-28T01:59:44.0Z,2,REGULAR,2pt,Jump Shot,[],203944,10.33180026281209,75.49019607843137,1610612750,55,41,2025-01-28T01:59:49Z,2910000,False,-127.0,45.0,1,left,J. Randle 13' step back Jump Shot (11 PTS),[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,13.51,Made,,,,,,,,,,,,,,,11.0,,,
296,PT02M14.00S,2025-01-28T01:59:53.5Z,2,REGULAR,3pt,Jump Shot,[],1629631,79.84559789750328,90.44117647058823,1610612737,55,41,2025-01-28T01:59:57Z,2920000,False,202.0,137.0,1,right,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,24.42,Missed,,,,,,,,,,,,,,,,,,
297,PT02M12.00S,2025-01-28T01:59:55.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,55,41,2025-01-28T01:59:57Z,2930000,False,,,0,,R. Gobert REBOUND (Off:3 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,296.0,5.0,2.0,3.0,,,,,,,,,,,,,,
298,PT02M06.00S,2025-01-28T02:00:02.8Z,2,REGULAR,3pt,Jump Shot,[],1630162,28.203022339027594,22.30392156862745,1610612750,55,41,2025-01-28T02:00:07Z,2940000,False,138.0,213.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
299,PT02M02.00S,2025-01-28T02:00:06.8Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,55,41,2025-01-28T02:00:07Z,2950000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,298.0,2.0,2.0,0.0,,,,,,,,,,,,,,
300,PT01M55.00S,2025-01-28T02:00:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.85479632063075,50.73529411764706,1610612737,55,43,2025-01-28T02:00:19Z,2960000,False,4.0,15.0,1,right,D. Hunter driving finger roll Layup (13 PTS) (G. Mathews 1 AST),"[1629631, 1629726]",1610612737.0,ATL,driving finger roll,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,,,,,,,,13.0,G. Mathews,1629726.0,1.0
302,PT01M36.00S,2025-01-28T02:00:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.258212877792378,51.9607843137255,1610612750,55,43,2025-01-28T02:00:39Z,2980000,False,-10.0,6.0,1,left,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
303,PT01M34.00S,2025-01-28T02:00:33.9Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,55,43,2025-01-28T02:00:33Z,2990000,False,,,0,,J. Randle REBOUND (Off:2 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,302.0,4.0,2.0,2.0,,,,,,,,,,,,,,
304,PT01M31.00S,2025-01-28T02:00:37.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201144,19.136005256241788,46.568627450980394,1610612750,55,43,2025-01-28T02:00:43Z,3000000,False,17.0,127.0,1,left,MISS M. Conley 12' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,12.86,Missed,,,,,,,,,,,,,,,,,,
305,PT01M31.00S,2025-01-28T02:00:37.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,55,43,2025-01-28T02:00:43Z,3010000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,304.0,3.0,3.0,0.0,,,,,,,,,,,,,,
306,PT01M24.00S,2025-01-28T02:00:44.5Z,2,REGULAR,turnover,bad pass,[],1630811,,,1610612737,55,43,2025-01-28T02:00:51Z,3020000,False,,,0,,K. Wallace bad pass TURNOVER (1 TO),"[1630811, 203944]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,Randle,203944.0,,,,,,,,,
307,PT01M24.00S,2025-01-28T02:00:44.5Z,2,REGULAR,steal,,[],203944,,,1610612750,55,43,2025-01-28T02:00:46Z,3030000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
308,PT01M19.00S,2025-01-28T02:00:49.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201144,5.601182654402102,4.6568627450980395,1610612750,55,43,2025-01-28T02:03:20Z,3040000,False,227.0,0.0,1,left,MISS M. Conley running 3PT,[201144],1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
309,PT01M16.00S,2025-01-28T02:00:51.3Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,55,43,2025-01-28T02:00:51Z,3050000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,308.0,4.0,4.0,0.0,,,,,,,,,,,,,,
310,PT01M13.00S,2025-01-28T02:00:54.9Z,2,REGULAR,turnover,bad pass,[],1629726,,,1610612737,55,43,2025-01-28T02:00:59Z,3060000,False,,,0,,G. Mathews bad pass TURNOVER (2 TO),"[1629726, 1630183]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Left,,,,,,,,,2.0,McDaniels,1630183.0,,,,,,,,,
311,PT01M13.00S,2025-01-28T02:00:54.9Z,2,REGULAR,steal,,[],1630183,,,1610612750,55,43,2025-01-28T02:00:57Z,3070000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
312,PT01M08.00S,2025-01-28T02:01:02.9Z,2,REGULAR,foul,personal,[],1629631,,,1610612750,55,43,2025-01-28T02:01:08Z,3080000,False,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 203944]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,202049.0,2.0,0.0,Randle,203944.0,,,,
314,PT01M08.00S,2025-01-28T02:01:09.9Z,2,REGULAR,substitution,out,[],201144,,,1610612750,55,43,2025-01-28T02:01:23Z,3100000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M08.00S,2025-01-28T02:01:09.9Z,2,REGULAR,substitution,in,[],1629638,,,1610612750,55,43,2025-01-28T02:01:23Z,3110000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M56.10S,2025-01-28T02:01:42.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,14.011169513797633,51.225490196078425,1610612750,57,43,2025-01-28T02:04:16Z,3120000,False,-6.0,79.0,1,left,A. Edwards 7' driving floating Jump Shot (9 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.94,Made,,,,,,,,,,,,,,,9.0,,,
319,PT00M32.80S,2025-01-28T02:02:30.9Z,2,REGULAR,3pt,Jump Shot,[],1629726,74.32654402102497,17.15686274509804,1610612737,57,43,2025-01-28T02:05:14Z,3150000,False,-164.0,189.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
320,PT00M29.70S,2025-01-28T02:02:34.0Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,57,43,2025-01-28T02:02:37Z,3160000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:4),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,319.0,5.0,4.0,1.0,,,,,,,,,,,,,,
321,PT00M12.70S,2025-01-28T02:02:50.9Z,2,REGULAR,3pt,Jump Shot,[],203944,26.49474375821288,18.627450980392158,1610612750,60,43,2025-01-28T02:02:55Z,3170000,False,157.0,197.0,1,left,J. Randle 25' 3PT  (14 PTS) (A. Edwards 2 AST),"[203944, 1630162]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,25.15,Made,,,,,,,,,,,,,,,14.0,A. Edwards,1630162.0,2.0
323,PT00M00.50S,2025-01-28T02:03:06.3Z,2,REGULAR,3pt,Jump Shot,[],1630249,94.43166885676742,5.147058823529411,1610612737,60,43,2025-01-28T02:03:11Z,3190000,False,-224.0,0.0,1,right,MISS V. Krejčí 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
324,PT00M00.10S,2025-01-28T02:03:06.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,60,43,2025-01-28T02:03:28Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Left Corner 3,24+ Left,,,323.0,,,,,,,,,,,,,,,,,
325,PT00M00.00S,2025-01-28T02:03:09.9Z,2,REGULAR,period,end,[],0,,,1610612737,60,43,2025-01-28T02:03:09Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-01-28T02:17:50.8Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612737,60,43,2025-01-28T02:18:22Z,3220000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-01-28T02:17:50.8Z,3,REGULAR,substitution,out,['startperiod'],1629631,,,1610612737,60,43,2025-01-28T02:18:22Z,3230000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-01-28T02:17:50.8Z,3,REGULAR,substitution,out,['startperiod'],1629726,,,1610612737,60,43,2025-01-28T02:18:22Z,3240000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-01-28T02:17:50.8Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612737,60,43,2025-01-28T02:18:22Z,3250000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-01-28T02:17:50.8Z,3,REGULAR,substitution,in,['startperiod'],1631223,,,1610612737,60,43,2025-01-28T02:18:22Z,3260000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2025-01-28T02:17:50.8Z,3,REGULAR,substitution,in,['startperiod'],1642258,,,1610612737,60,43,2025-01-28T02:18:22Z,3270000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2025-01-28T02:18:35.1Z,3,REGULAR,period,start,[],0,,,1610612737,60,43,2025-01-28T02:18:35Z,3280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M48.00S,2025-01-28T02:18:46.6Z,3,REGULAR,3pt,Jump Shot,[],1630168,9.806176084099869,4.6568627450980395,1610612737,60,43,2025-01-28T02:18:53Z,3290000,False,227.0,40.0,1,left,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.01,Missed,,,,,,,,,,,,,,,,,,
334,PT11M45.00S,2025-01-28T02:18:49.6Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,60,43,2025-01-28T02:18:53Z,3300000,False,,,0,,M. Conley REBOUND (Off:1 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,333.0,3.0,2.0,1.0,,,,,,,,,,,,,,
335,PT11M29.00S,2025-01-28T02:19:04.6Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,60,43,2025-01-28T02:19:08Z,3310000,False,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 1630249]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,3.0,Krejčí,1630249.0,,,,,,,,,
