actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
641,PT07M20.00S,2026-01-12T01:17:41.2Z,4,REGULAR,substitution,in,[],1642347,,,1610612755,90,89,2026-01-12T01:17:44Z,6340000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT07M09.00S,2026-01-12T01:17:56.5Z,4,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612755,90,89,2026-01-12T01:18:06Z,6350000,False,,,0,,C. Murray-Boyles shooting personal FOUL (2 PF) (Edgecombe 2 FT),"[1642867, 1642845]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1179.0,2.0,0.0,Edgecombe,1642845.0,,
644,PT07M09.00S,2026-01-12T01:18:26.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642845,,,1610612755,90,89,2026-01-12T01:18:26Z,6370000,False,,,0,,MISS V. Edgecombe Free Throw 1 of 2,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
645,PT07M09.00S,2026-01-12T01:18:26.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,90,89,2026-01-12T01:18:26Z,6380000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,644.0,,,,,,,,,,,,,
646,PT07M09.00S,2026-01-12T01:18:43.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642845,,,1610612755,90,90,2026-01-12T01:18:43Z,6390000,False,,,0,,V. Edgecombe Free Throw 2 of 2 (12 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
647,PT06M48.00S,2026-01-12T01:19:07.4Z,4,REGULAR,2pt,Jump Shot,[],1630572,7.5722733245729295,28.431372549019606,1610612761,90,90,2026-01-12T01:41:50Z,6400000,False,108.0,19.0,1,left,MISS S. Mamukelashvili 10' driving floating Shot - blocked,"[1630572, 1631230]",1610612761.0,TOR,driving floating,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Right,,,,10.94,Missed,,,,,,,,,,,,,,Barlow,1631230.0
648,PT06M48.00S,2026-01-12T01:19:07.4Z,4,REGULAR,block,,[],1631230,,,1610612761,90,90,2026-01-12T01:19:10Z,6410000,False,,,0,,D. Barlow BLOCK (2 BLK),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
649,PT06M47.00S,2026-01-12T01:19:08.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,90,90,2026-01-12T01:19:26Z,6420000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,647.0,,,,,,,,,,,,,
651,PT06M44.00S,2026-01-12T01:19:26.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642419,5.732588699080158,51.9607843137255,1610612761,90,90,2026-01-12T01:19:31Z,6440000,False,-10.0,1.0,1,left,MISS J. Battle cutting Layup,[1642419],1610612761.0,TOR,cutting,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,,,,0.99,Missed,,,,,,,,,,,,,,,
652,PT06M43.00S,2026-01-12T01:19:27.8Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,90,90,2026-01-12T01:19:31Z,6450000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,651.0,4.0,4.0,0.0,,,,,,,,,,
653,PT06M35.00S,2026-01-12T01:19:35.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,87.59855453350855,57.59803921568627,1610612755,90,92,2026-01-12T01:19:40Z,6460000,False,38.0,64.0,1,right,T. Maxey 7' driving floating bank Jump Shot (27 PTS),[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,7.45,Made,27.0,,,,,,,,,,,,,,
654,PT06M25.00S,2026-01-12T01:19:45.7Z,4,REGULAR,3pt,Jump Shot,[],1642347,34.11629434954008,36.27450980392157,1610612761,90,92,2026-01-12T01:19:52Z,6470000,False,69.0,268.0,1,left,MISS J. Shead 27' pullup 3PT,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,,,,27.68,Missed,,,,,,,,,,,,,,,
655,PT06M21.00S,2026-01-12T01:19:49.7Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612755,90,92,2026-01-12T01:19:52Z,6480000,False,,,0,,Q. Grimes REBOUND (Off:2 Def:4),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,654.0,6.0,4.0,2.0,,,,,,,,,,
656,PT06M19.00S,2026-01-12T01:19:53.5Z,4,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,90,92,2026-01-12T01:19:59Z,6490000,False,,,0,,Q. Grimes bad pass out-of-bounds TURNOVER (4 TO),[1629656],1610612755.0,PHI,bad pass,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,4.0,,,,,,,,,,,,,1179.0,,,,,,
657,PT06M02.00S,2026-01-12T01:20:16.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642347,8.886333771353483,41.911764705882355,1610612761,92,92,2026-01-12T01:20:24Z,6500000,False,40.0,31.0,1,left,J. Shead driving floating bank Jump Shot (15 PTS),[1642347],1610612761.0,TOR,driving floating bank,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,5.09,Made,15.0,,,,,,,,,,,,,,
658,PT05M47.00S,2026-01-12T01:20:31.7Z,4,REGULAR,3pt,Jump Shot,[],1629656,68.67608409986859,63.970588235294116,1610612755,92,95,2026-01-12T01:20:36Z,6510000,False,70.0,242.0,1,right,Q. Grimes 25' 3PT  (13 PTS) (T. Maxey 5 AST),"[1629656, 1630178]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,25.18,Made,13.0,,,,,T. Maxey,1630178.0,5.0,,,,,,,
660,PT05M35.00S,2026-01-12T01:20:46.7Z,4,REGULAR,foul,personal,[],1629656,,,1610612761,92,95,2026-01-12T01:20:55Z,6530000,False,,,0,,Q. Grimes personal FOUL (2 PF),"[1629656, 1642347]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1627541.0,2.0,0.0,Shead,1642347.0,,
662,PT05M31.00S,2026-01-12T01:21:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,10.068988173455978,51.9607843137255,1610612761,92,95,2026-01-12T01:21:17Z,6550000,False,-10.0,42.0,1,left,MISS C. Murray-Boyles cutting Layup - blocked,"[1642867, 1631230]",1610612761.0,TOR,cutting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,4.32,Missed,,,,,,,,,,,,,,Barlow,1631230.0
663,PT05M31.00S,2026-01-12T01:21:12.9Z,4,REGULAR,block,,[],1631230,,,1610612761,92,95,2026-01-12T01:21:15Z,6560000,False,,,0,,D. Barlow BLOCK (3 BLK),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
664,PT05M27.00S,2026-01-12T01:21:16.9Z,4,REGULAR,rebound,offensive,[],1642867,,,1610612761,92,95,2026-01-12T01:21:17Z,6570000,False,,,0,,C. Murray-Boyles REBOUND (Off:5 Def:7),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,662.0,12.0,7.0,5.0,,,,,,,,,,
665,PT05M23.00S,2026-01-12T01:21:21.7Z,4,REGULAR,turnover,lost ball,[],1642419,,,1610612761,92,95,2026-01-12T01:21:26Z,6580000,False,,,0,,J. Battle lost ball TURNOVER (1 TO),"[1642419, 1629656]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Center,1.0,Grimes,1629656.0,,,,,,,,,,,,,,,,,
666,PT05M23.00S,2026-01-12T01:21:21.7Z,4,REGULAR,steal,,[],1629656,,,1610612755,92,95,2026-01-12T01:23:52Z,6590000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
667,PT05M18.00S,2026-01-12T01:21:25.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631230,94.30026281208936,51.71568627450981,1610612755,92,97,2026-01-12T01:21:31Z,6600000,False,9.0,1.0,1,right,D. Barlow running DUNK (13 PTS),[1631230],1610612755.0,PHI,running,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,0.87,Made,13.0,,,,,,,,,,,,,,
668,PT05M04.00S,2026-01-12T01:21:39.2Z,4,REGULAR,3pt,Jump Shot,[],1642347,31.61957950065703,70.34313725490196,1610612761,92,97,2026-01-12T01:21:46Z,6610000,False,-102.0,245.0,1,left,MISS J. Shead 26' step back 3PT,[1642347],1610612761.0,TOR,step back,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,26.5,Missed,,,,,,,,,,,,,,,
669,PT05M03.00S,2026-01-12T01:21:40.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,92,97,2026-01-12T01:21:46Z,6620000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,668.0,,,,,,,,,,,,,
671,PT05M03.00S,2026-01-12T01:21:47.0Z,4,REGULAR,substitution,out,[],1630572,,,1610612755,92,97,2026-01-12T01:22:09Z,6640000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT05M03.00S,2026-01-12T01:21:47.0Z,4,REGULAR,substitution,out,[],1642419,,,1610612755,92,97,2026-01-12T01:22:09Z,6650000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT05M03.00S,2026-01-12T01:21:47.0Z,4,REGULAR,substitution,in,[],1630567,,,1610612755,92,97,2026-01-12T01:22:09Z,6660000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT05M03.00S,2026-01-12T01:21:47.0Z,4,REGULAR,substitution,in,[],1630193,,,1610612755,92,97,2026-01-12T01:22:09Z,6670000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT04M52.00S,2026-01-12T01:22:10.6Z,4,REGULAR,turnover,lost ball,[],1630178,,,1610612755,92,97,2026-01-12T01:25:19Z,6680000,False,,,0,,T. Maxey lost ball TURNOVER (4 TO),"[1630178, 1630193]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,4.0,Quickley,1630193.0,,,,,,,,,,,,,,,,,
676,PT04M52.00S,2026-01-12T01:22:10.6Z,4,REGULAR,steal,,[],1630193,,,1610612761,92,97,2026-01-12T01:22:12Z,6690000,False,,,0,,I. Quickley STEAL (3 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
677,PT04M48.00S,2026-01-12T01:22:15.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612761,92,97,2026-01-12T01:22:34Z,6700000,False,,,0,,Q. Grimes shooting personal FOUL (3 PF) (Murray-Boyles 2 FT),"[1629656, 1642867]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1179.0,3.0,0.0,Murray-Boyles,1642867.0,,
679,PT04M48.00S,2026-01-12T01:22:44.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642867,,,1610612761,93,97,2026-01-12T01:22:44Z,6720000,False,,,0,,C. Murray-Boyles Free Throw 1 of 2 (12 PTS),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
680,PT04M48.00S,2026-01-12T01:22:46.7Z,4,REGULAR,substitution,out,[],1630639,,,1610612761,93,97,2026-01-12T01:22:51Z,6730000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT04M48.00S,2026-01-12T01:22:46.7Z,4,REGULAR,substitution,in,[],1642918,,,1610612761,93,97,2026-01-12T01:22:51Z,6740000,False,,,0,,SUB in: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT04M48.00S,2026-01-12T01:23:06.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642867,,,1610612761,94,97,2026-01-12T01:23:06Z,6750000,False,,,0,,C. Murray-Boyles Free Throw 2 of 2 (13 PTS),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
683,PT04M34.00S,2026-01-12T01:23:23.9Z,4,REGULAR,3pt,Jump Shot,[],1630178,67.62483574244416,63.725490196078425,1610612755,94,97,2026-01-12T01:23:29Z,6760000,False,69.0,252.0,1,right,MISS T. Maxey 26' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,26.1,Missed,,,,,,,,,,,,,,,
684,PT04M32.00S,2026-01-12T01:23:25.9Z,4,REGULAR,rebound,offensive,[],1641737,,,1610612755,94,97,2026-01-12T01:23:29Z,6770000,False,,,0,,A. Bona REBOUND (Off:3 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,,,,,683.0,5.0,2.0,3.0,,,,,,,,,,
686,PT04M32.00S,2026-01-12T01:23:35.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1641737,90.3580814717477,50.49019607843137,1610612755,94,99,2026-01-12T01:45:41Z,6790000,False,2.0,38.0,1,right,A. Bona putback Layup (9 PTS),[1641737],1610612755.0,PHI,putback,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,3.82,Made,9.0,,,,,,,,,,,,,,
687,PT04M32.00S,2026-01-12T01:23:39.9Z,4,REGULAR,violation,defensive goaltending,[],1642867,,,1610612755,94,99,2026-01-12T01:25:51Z,6800000,False,,,0,,C. Murray-Boyles defensive goaltending VIOLATION,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,1627541.0,,,,,,
688,PT04M32.00S,2026-01-12T01:23:48.3Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,94,99,2026-01-12T01:24:07Z,6810000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,1179.0,,,,,,
689,PT04M18.00S,2026-01-12T01:24:07.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,16.245072273324574,40.44117647058824,1610612761,94,99,2026-01-12T01:24:12Z,6820000,False,48.0,100.0,1,left,MISS I. Quickley 11' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,11.1,Missed,,,,,,,,,,,,,,,
690,PT04M17.00S,2026-01-12T01:24:08.2Z,4,REGULAR,rebound,offensive,[],1630193,,,1610612761,94,99,2026-01-12T01:24:12Z,6830000,False,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,689.0,3.0,2.0,1.0,,,,,,,,,,
691,PT04M11.00S,2026-01-12T01:24:14.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630193,9.806176084099869,23.774509803921568,1610612761,94,99,2026-01-12T01:24:20Z,6840000,False,131.0,40.0,1,left,MISS I. Quickley 13' fadeaway Shot,[1630193],1610612761.0,TOR,fadeaway,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,,13.7,Missed,,,,,,,,,,,,,,,
692,PT04M08.00S,2026-01-12T01:24:17.9Z,4,REGULAR,rebound,defensive,[],1631230,,,1610612755,94,99,2026-01-12T01:24:20Z,6850000,False,,,0,,D. Barlow REBOUND (Off:1 Def:4),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Right,,,,,,,691.0,5.0,4.0,1.0,,,,,,,,,,
693,PT03M49.00S,2026-01-12T01:24:36.9Z,4,REGULAR,turnover,lost ball,[],1631230,,,1610612755,94,99,2026-01-12T01:24:41Z,6860000,False,,,0,,D. Barlow lost ball TURNOVER (3 TO),"[1631230, 1642867]",1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Right,3.0,Murray-Boyles,1642867.0,,,,,,,,,,,,,,,,,
694,PT03M49.00S,2026-01-12T01:24:36.9Z,4,REGULAR,steal,,[],1642867,,,1610612761,94,99,2026-01-12T01:24:38Z,6870000,False,,,0,,C. Murray-Boyles STEAL (2 STL),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
695,PT03M46.00S,2026-01-12T01:24:43.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612761,94,99,2026-01-12T01:25:09Z,6880000,False,,,0,,Q. Grimes shooting personal FOUL (4 PF) (Martin 2 FT),"[1629656, 1642918]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627541.0,4.0,0.0,Martin,1642918.0,,
697,PT03M46.00S,2026-01-12T01:25:16.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642918,,,1610612761,95,99,2026-01-12T01:25:48Z,6900000,False,,,0,,A. Martin Free Throw 1 of 2 (9 PTS),[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
698,PT03M46.00S,2026-01-12T01:25:16.5Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642918,,,1610612761,95,99,2026-01-12T01:25:48Z,6910000,False,,,0,,MISS A. Martin Free Throw 2 of 2,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
699,PT03M44.00S,2026-01-12T01:25:18.5Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,95,99,2026-01-12T01:25:48Z,6920000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,698.0,2.0,2.0,0.0,,,,,,,,,,
700,PT03M21.00S,2026-01-12T01:25:59.1Z,4,REGULAR,3pt,Jump Shot,[],1642845,72.22404730617609,16.666666666666664,1610612755,95,99,2026-01-12T01:26:03Z,6930000,False,-167.0,209.0,1,right,MISS V. Edgecombe 26' step back 3PT,[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,26.7,Missed,,,,,,,,,,,,,,,
701,PT03M18.00S,2026-01-12T01:26:02.1Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,95,99,2026-01-12T01:26:03Z,6940000,False,,,0,,I. Quickley REBOUND (Off:1 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,700.0,4.0,3.0,1.0,,,,,,,,,,
702,PT03M05.00S,2026-01-12T01:26:15.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,6.258212877792378,49.26470588235294,1610612761,97,99,2026-01-12T01:26:21Z,6950000,False,4.0,6.0,1,left,S. Barnes driving DUNK (25 PTS) (J. Shead 4 AST),"[1630567, 1642347]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,0.73,Made,25.0,,,,,J. Shead,1642347.0,4.0,,,,,,,
704,PT03M02.00S,2026-01-12T01:26:26.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,97,99,2026-01-12T01:26:26Z,6970000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT02M52.00S,2026-01-12T01:28:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,88.91261498028909,54.41176470588235,1610612755,97,99,2026-01-12T01:28:18Z,6980000,False,22.0,52.0,1,right,MISS V. Edgecombe driving Layup - blocked,"[1642845, 1642918]",1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,5.62,Missed,,,,,,,,,,,,,,Martin,1642918.0
706,PT02M52.00S,2026-01-12T01:28:12.5Z,4,REGULAR,block,,[],1642918,,,1610612755,97,99,2026-01-12T01:28:15Z,6990000,False,,,0,,A. Martin BLOCK (2 BLK),[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
707,PT02M52.00S,2026-01-12T01:28:12.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,97,99,2026-01-12T01:28:18Z,7000000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,705.0,,,,,,,,,,,,,
709,PT02M36.00S,2026-01-12T01:28:40.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641737,,,1610612761,97,99,2026-01-12T01:28:49Z,7020000,False,,,0,,A. Bona shooting personal FOUL (3 PF) (Barnes 2 FT),"[1641737, 1630567]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1179.0,3.0,0.0,Barnes,1630567.0,,
711,PT02M36.00S,2026-01-12T01:29:06.9Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,98,99,2026-01-12T01:29:06Z,7040000,False,,,0,,S. Barnes Free Throw 1 of 2 (26 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
712,PT02M36.00S,2026-01-12T01:29:21.0Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,99,99,2026-01-12T01:29:21Z,7050000,False,,,0,,S. Barnes Free Throw 2 of 2 (27 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,,
713,PT02M28.00S,2026-01-12T01:29:39.8Z,4,REGULAR,foul,personal,[],1630567,,,1610612755,99,99,2026-01-12T01:29:45Z,7060000,False,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 1629656]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,203591.0,2.0,0.0,Grimes,1629656.0,,
716,PT02M15.00S,2026-01-12T01:30:28.7Z,4,REGULAR,3pt,Jump Shot,[],1629656,68.54467805519053,67.64705882352942,1610612755,99,99,2026-01-12T01:50:16Z,7090000,False,88.0,243.0,1,right,MISS Q. Grimes 25' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,25.87,Missed,,,,,,,,,,,,,,,
717,PT02M10.00S,2026-01-12T01:30:33.7Z,4,REGULAR,rebound,offensive,[],1631230,,,1610612755,99,99,2026-01-12T01:30:36Z,7100000,False,,,0,,D. Barlow REBOUND (Off:2 Def:4),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,,,,716.0,6.0,4.0,2.0,,,,,,,,,,
718,PT02M09.00S,2026-01-12T01:30:35.1Z,4,REGULAR,turnover,bad pass,[],1631230,,,1610612755,99,99,2026-01-12T01:30:39Z,7110000,False,,,0,,D. Barlow bad pass TURNOVER (4 TO),"[1631230, 1642918]",1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left Center,4.0,Martin,1642918.0,,,,,,,,,,,,,,,,,
719,PT02M09.00S,2026-01-12T01:30:35.1Z,4,REGULAR,steal,,[],1642918,,,1610612761,99,99,2026-01-12T01:30:37Z,7120000,False,,,0,,A. Martin STEAL (3 STL),[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
720,PT02M04.00S,2026-01-12T01:30:39.2Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630193,29.38567674113009,75.98039215686273,1610612761,99,99,2026-01-12T01:50:45Z,7130000,False,-130.0,224.0,1,left,MISS I. Quickley 25' running pullup 3PT,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,25.87,Missed,,,,,,,,,,,,,,,
721,PT02M04.00S,2026-01-12T01:30:39.2Z,4,REGULAR,rebound,defensive,[],1642845,,,1610612755,99,99,2026-01-12T01:30:44Z,7140000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:3),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,,720.0,3.0,3.0,0.0,,,,,,,,,,
722,PT02M04.00S,2026-01-12T01:30:46.6Z,4,REGULAR,foul,personal,[],1642347,,,1610612755,99,99,2026-01-12T01:30:52Z,7150000,False,,,0,,J. Shead personal FOUL (1 PF),"[1642347, 1642845]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,203591.0,1.0,0.0,Edgecombe,1642845.0,,
