actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
534,PT09M46.00S,2026-02-06T02:23:47.4Z,4,REGULAR,3pt,Jump Shot,[],1630644,31.35676741130092,22.058823529411764,1610612741,105,93,2026-02-06T02:23:53Z,5280000,False,140.0,242.0,1,left,MISS M. McClung 27' 3PT,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,Above the Break 3,24+ Right Center,27.97,Missed,,,,,,,,,,,,,,,,,,
535,PT09M44.00S,2026-02-06T02:23:49.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,105,93,2026-02-06T02:23:53Z,5290000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,534.0,,,,,,,,,,,,,
537,PT09M35.00S,2026-02-06T02:24:06.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,86.02168199737189,56.61764705882353,1610612761,105,93,2026-02-06T02:24:10Z,5310000,False,33.0,79.0,1,right,MISS J. Shead 8' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,8.56,Missed,,,,,,,,,,,,,,,,,,
538,PT09M35.00S,2026-02-06T02:24:06.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,105,93,2026-02-06T02:24:10Z,5320000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,537.0,,,,,,,,,,,,,
540,PT09M24.00S,2026-02-06T02:24:29.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,6.1268068331143235,51.9607843137255,1610612741,105,95,2026-02-06T02:24:36Z,5340000,False,-10.0,5.0,1,left,M. Buzelis driving Layup (18 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,1.1,Made,18.0,,,,,,,,,,,,,,,,,
541,PT08M58.00S,2026-02-06T02:24:54.1Z,4,REGULAR,3pt,Jump Shot,[],1630572,68.28186596583443,30.14705882352941,1610612761,108,95,2026-02-06T02:24:59Z,5350000,False,-99.0,246.0,1,right,S. Mamukelashvili 26' 3PT step back (15 PTS) (J. Shead 8 AST),"[1630572, 1642347]",1610612761.0,TOR,step back,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,26.5,Made,15.0,J. Shead,1642347.0,8.0,,,,,,,,,,,,,,
543,PT08M51.00S,2026-02-06T02:25:04.2Z,4,REGULAR,turnover,out-of-bounds,[],1641824,,,1610612741,108,95,2026-02-06T02:25:18Z,5370000,False,,,0,,M. Buzelis lost ball out-of-bounds TURNOVER (3 TO),[1641824],1610612741.0,CHI,lost ball,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,,,,,201245.0,,,,,,,
544,PT08M51.00S,2026-02-06T02:25:08.5Z,4,REGULAR,substitution,out,[],1642266,,,1610612761,108,95,2026-02-06T02:25:13Z,5380000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M51.00S,2026-02-06T02:25:08.5Z,4,REGULAR,substitution,in,[],1630193,,,1610612761,108,95,2026-02-06T02:25:13Z,5390000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M34.00S,2026-02-06T02:25:37.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642347,87.72996057818659,3.6764705882352944,1610612761,108,95,2026-02-06T02:25:43Z,5400000,False,-232.0,63.0,1,right,MISS J. Shead 24' bank 3PT,[1642347],1610612761.0,TOR,bank,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,24.0,Missed,,,,,,,,,,,,,,,,,,
547,PT08M29.00S,2026-02-06T02:25:42.2Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612741,108,95,2026-02-06T02:25:43Z,5410000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,,,,546.0,,,,,,,,,,,1.0,1.0,0.0
548,PT08M13.00S,2026-02-06T02:25:57.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630644,16.507884362680684,47.794117647058826,1610612741,108,95,2026-02-06T02:26:05Z,5420000,False,11.0,103.0,1,left,MISS M. McClung 10' driving floating Shot,[1630644],1610612741.0,CHI,driving floating,,,McClung,M. McClung,,,,,In The Paint (Non-RA),8-16 Center,10.33,Missed,,,,,,,,,,,,,,,,,,
549,PT08M10.00S,2026-02-06T02:26:00.1Z,4,REGULAR,rebound,offensive,[],1631093,,,1610612741,108,95,2026-02-06T02:26:05Z,5430000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,548.0,,,,,,,,,,,2.0,1.0,1.0
550,PT08M10.00S,2026-02-06T02:26:01.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,5.590000152587891,50.0,1610612741,108,95,2026-02-06T02:26:01Z,5440000,False,0.0,0.0,1,left,MISS J. Ivey tip Layup,[1631093],1610612741.0,CHI,tip,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
551,PT08M09.00S,2026-02-06T02:26:01.6Z,4,REGULAR,rebound,offensive,[],1631093,,,1610612741,108,95,2026-02-06T02:26:01Z,5450000,False,,,0,,J. Ivey REBOUND (Off:2 Def:1),[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,550.0,,,,,,,,,,,3.0,1.0,2.0
552,PT08M08.00S,2026-02-06T02:26:03.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,5.863994743758213,51.9607843137255,1610612741,108,95,2026-02-06T02:26:14Z,5460000,False,-10.0,3.0,1,left,MISS J. Ivey reverse Layup,[1631093],1610612741.0,CHI,reverse,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
554,PT08M08.00S,2026-02-06T02:26:03.3Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,108,95,2026-02-06T02:26:14Z,5480000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,552.0,,,,,,,,,,,3.0,2.0,1.0
555,PT08M03.00S,2026-02-06T02:26:08.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,71.96123521681997,82.1078431372549,1610612761,108,95,2026-02-06T02:26:17Z,5490000,False,161.0,211.0,1,right,MISS I. Quickley 26' running 3PT,[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
556,PT08M00.00S,2026-02-06T02:26:10.5Z,4,REGULAR,rebound,offensive,[],1630193,,,1610612761,108,95,2026-02-06T02:26:10Z,5500000,False,,,0,,I. Quickley REBOUND (Off:1 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,555.0,,,,,,,,,,,2.0,1.0,1.0
557,PT07M57.00S,2026-02-06T02:26:13.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630572,91.93495400788436,50.49019607843137,1610612761,110,95,2026-02-06T02:36:49Z,5510000,False,2.0,23.0,1,right,S. Mamukelashvili Hook (17 PTS) (I. Quickley 5 AST),"[1630572, 1630193]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,2.34,Made,17.0,I. Quickley,1630193.0,5.0,,,,,,,,,,,,,,
559,PT07M57.00S,2026-02-06T02:26:20.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,110,95,2026-02-06T02:26:20Z,5530000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M57.00S,2026-02-06T02:26:22.1Z,4,REGULAR,substitution,out,[],1642347,,,1610612741,110,95,2026-02-06T02:29:19Z,5540000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M57.00S,2026-02-06T02:26:22.1Z,4,REGULAR,substitution,out,[],1642419,,,1610612741,110,95,2026-02-06T02:29:19Z,5550000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M57.00S,2026-02-06T02:26:22.1Z,4,REGULAR,substitution,out,[],1630644,,,1610612741,110,95,2026-02-06T02:29:19Z,5560000,False,,,0,,SUB out: M. McClung,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M57.00S,2026-02-06T02:26:22.1Z,4,REGULAR,substitution,out,[],1641824,,,1610612741,110,95,2026-02-06T02:29:19Z,5570000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M57.00S,2026-02-06T02:26:22.1Z,4,REGULAR,substitution,out,[],1630171,,,1610612741,110,95,2026-02-06T02:29:19Z,5580000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M57.00S,2026-02-06T02:26:22.1Z,4,REGULAR,substitution,in,[],1642266,,,1610612741,110,95,2026-02-06T02:29:19Z,5590000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M57.00S,2026-02-06T02:26:22.1Z,4,REGULAR,substitution,in,[],1627742,,,1610612741,110,95,2026-02-06T02:29:19Z,5600000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M57.00S,2026-02-06T02:26:22.1Z,4,REGULAR,substitution,in,[],1630172,,,1610612741,110,95,2026-02-06T02:29:19Z,5610000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M57.00S,2026-02-06T02:26:22.1Z,4,REGULAR,substitution,in,[],1630188,,,1610612741,110,95,2026-02-06T02:29:19Z,5620000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M57.00S,2026-02-06T02:26:22.1Z,4,REGULAR,substitution,in,[],1629014,,,1610612741,110,95,2026-02-06T02:29:19Z,5630000,False,,,0,,SUB in: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M45.00S,2026-02-06T02:30:07.4Z,4,REGULAR,3pt,Jump Shot,[],1627824,4.418528252299605,96.07843137254902,1610612741,110,95,2026-02-06T02:30:43Z,5640000,False,-230.0,-11.0,1,left,MISS G. Yabusele 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
571,PT07M43.00S,2026-02-06T02:30:09.4Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,110,95,2026-02-06T02:30:43Z,5650000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,,,,570.0,,,,,,,,,,,4.0,3.0,1.0
572,PT07M25.00S,2026-02-06T02:30:20.8Z,4,REGULAR,turnover,out-of-bounds,[],1642867,,,1610612761,110,95,2026-02-06T02:30:27Z,5660000,False,,,0,,C. Murray-Boyles bad pass out-of-bounds TURNOVER (1 TO),[1642867],1610612761.0,TOR,bad pass,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,201245.0,,,,,,,
573,PT07M15.00S,2026-02-06T02:30:43.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630188,4.681340341655716,48.77450980392157,1610612741,110,97,2026-02-06T02:30:48Z,5670000,False,6.0,-8.0,1,left,J. Smith cutting DUNK (9 PTS) (P. Williams 1 AST),"[1630188, 1630172]",1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.05,Made,9.0,P. Williams,1630172.0,1.0,,,,,,,,,,,,,,
575,PT06M53.00S,2026-02-06T02:31:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,93.64323258869908,51.9607843137255,1610612761,112,97,2026-02-06T02:31:11Z,5690000,False,10.0,7.0,1,right,C. Murray-Boyles cutting finger roll Layup (15 PTS) (B. Ingram 5 AST),"[1642867, 1627742]",1610612761.0,TOR,cutting finger roll,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,1.22,Made,15.0,B. Ingram,1627742.0,5.0,,,,,,,,,,,,,,
577,PT06M32.00S,2026-02-06T02:31:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,5.732588699080158,46.568627450980394,1610612741,112,99,2026-02-06T02:38:15Z,5710000,False,17.0,1.0,1,left,J. Smith driving Layup (11 PTS) (P. Williams 2 AST),"[1630188, 1630172]",1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.73,Made,11.0,P. Williams,1630172.0,2.0,,,,,,,,,,,,,,
579,PT06M21.00S,2026-02-06T02:31:38.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,89.70105124835742,56.372549019607845,1610612761,112,99,2026-02-06T02:31:46Z,5730000,False,32.0,44.0,1,right,MISS B. Ingram driving Layup - blocked,"[1627742, 1630172]",1610612761.0,TOR,driving,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,Williams,1630172.0,,,,,,,,
580,PT06M21.00S,2026-02-06T02:31:38.4Z,4,REGULAR,block,,[],1630172,,,1610612761,112,99,2026-02-06T02:31:41Z,5740000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
581,PT06M21.00S,2026-02-06T02:31:38.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,112,99,2026-02-06T02:31:46Z,5750000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,579.0,,,,,,,,,,,,,
583,PT06M21.00S,2026-02-06T02:31:44.2Z,4,REGULAR,substitution,out,[],1642867,,,1610612761,112,99,2026-02-06T02:31:48Z,5770000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M21.00S,2026-02-06T02:31:44.2Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,112,99,2026-02-06T02:31:48Z,5780000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M13.00S,2026-02-06T02:32:13.0Z,4,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612761,112,99,2026-02-06T02:32:24Z,5790000,False,,,0,,J. Ivey shooting personal FOUL (3 PF) (Quickley 2 FT),"[1631093, 1630193]",1610612741.0,CHI,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202901.0,3.0,0.0,Quickley,1630193.0,,,
587,PT06M13.00S,2026-02-06T02:32:45.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630193,,,1610612761,113,99,2026-02-06T02:32:45Z,5810000,False,,,0,,I. Quickley Free Throw 1 of 2 (18 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
588,PT06M13.00S,2026-02-06T02:33:08.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630193,,,1610612761,114,99,2026-02-06T02:33:08Z,5820000,False,,,0,,I. Quickley Free Throw 2 of 2 (19 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
589,PT06M03.00S,2026-02-06T02:33:20.3Z,4,REGULAR,turnover,lost ball,[],1630172,,,1610612741,114,99,2026-02-06T02:33:24Z,5830000,False,,,0,,P. Williams lost ball TURNOVER (1 TO),"[1630172, 1642266]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right,,,,,,,,1.0,Walter,1642266.0,,,,,,,,,,
590,PT06M03.00S,2026-02-06T02:33:20.3Z,4,REGULAR,steal,,[],1642266,,,1610612761,114,99,2026-02-06T02:33:22Z,5840000,False,,,0,,J. Walter STEAL (2 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
591,PT05M56.00S,2026-02-06T02:33:27.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630193,83.26215505913272,49.50980392156863,1610612761,114,99,2026-02-06T02:40:20Z,5850000,False,-2.0,105.0,1,right,MISS I. Quickley 10' running pullup Shot,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.48,Missed,,,,,,,,,,,,,,,,,,
592,PT05M52.00S,2026-02-06T02:33:31.0Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,114,99,2026-02-06T02:33:34Z,5860000,False,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,591.0,,,,,,,,,,,4.0,2.0,2.0
593,PT05M52.00S,2026-02-06T02:33:30.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630567,94.40999984741211,50.0,1610612761,114,99,2026-02-06T02:33:36Z,5870000,False,0.0,0.0,1,right,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
595,PT05M50.00S,2026-02-06T02:33:32.2Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612741,114,99,2026-02-06T02:33:36Z,5890000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:6),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,593.0,,,,,,,,,,,8.0,6.0,2.0
596,PT05M43.00S,2026-02-06T02:33:39.4Z,4,REGULAR,3pt,Jump Shot,[],1630188,27.283180026281208,16.666666666666664,1610612741,114,99,2026-02-06T02:33:47Z,5900000,False,167.0,204.0,1,left,MISS J. Smith 26' pullup 3PT,[1630188],1610612741.0,CHI,pullup,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
597,PT05M40.00S,2026-02-06T02:33:42.2Z,4,REGULAR,rebound,offensive,[],1627824,,,1610612741,114,99,2026-02-06T02:33:42Z,5910000,False,,,0,,G. Yabusele REBOUND (Off:3 Def:6),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,,,,596.0,,,,,,,,,,,9.0,6.0,3.0
598,PT05M37.00S,2026-02-06T02:33:45.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,27.020367936925098,83.57843137254902,1610612741,114,99,2026-02-06T02:33:52Z,5920000,False,-168.0,201.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
599,PT05M37.00S,2026-02-06T02:33:45.0Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612741,114,99,2026-02-06T02:33:52Z,5930000,False,,,0,,J. Smith REBOUND (Off:3 Def:6),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,598.0,,,,,,,,,,,9.0,6.0,3.0
600,PT05M32.00S,2026-02-06T02:33:50.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,5.863994743758213,50.245098039215684,1610612741,114,101,2026-02-06T02:42:19Z,5940000,False,-1.0,3.0,1,left,J. Smith putback Layup (13 PTS),[1630188],1610612741.0,CHI,putback,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.29,Made,13.0,,,,,,,,,,,,,,,,,
601,PT05M15.00S,2026-02-06T02:34:07.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,90.09526938239159,44.11764705882353,1610612761,114,101,2026-02-06T02:42:44Z,5950000,False,-29.0,41.0,1,right,MISS S. Mamukelashvili driving floating bank Shot,[1630572],1610612761.0,TOR,driving floating bank,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
602,PT05M13.00S,2026-02-06T02:34:09.9Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612741,114,101,2026-02-06T02:34:13Z,5960000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,601.0,,,,,,,,,,,1.0,1.0,0.0
603,PT05M05.00S,2026-02-06T02:34:22.2Z,4,REGULAR,foul,personal,[],1630567,,,1610612741,114,101,2026-02-06T02:34:29Z,5970000,False,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 1630172]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1148.0,2.0,0.0,Williams,1630172.0,,,
606,PT05M05.00S,2026-02-06T02:35:19.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,114,101,2026-02-06T02:35:19Z,6000000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M05.00S,2026-02-06T02:35:54.1Z,4,REGULAR,substitution,out,[],1642266,,,1610612741,114,101,2026-02-06T02:37:55Z,6010000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M05.00S,2026-02-06T02:35:54.1Z,4,REGULAR,substitution,out,[],1630188,,,1610612741,114,101,2026-02-06T02:37:55Z,6020000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M05.00S,2026-02-06T02:35:54.1Z,4,REGULAR,substitution,in,[],1642347,,,1610612741,114,101,2026-02-06T02:37:55Z,6030000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M05.00S,2026-02-06T02:35:54.1Z,4,REGULAR,substitution,in,[],1641824,,,1610612741,114,101,2026-02-06T02:37:55Z,6040000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M53.00S,2026-02-06T02:38:48.2Z,4,REGULAR,3pt,Jump Shot,[],1629014,29.25427069645204,74.26470588235294,1610612741,114,104,2026-02-06T02:38:54Z,6050000,False,-121.0,222.0,1,left,A. Simons 25' 3PT step back (22 PTS),[1629014],1610612741.0,CHI,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.34,Made,22.0,,,,,,,,,,,,,,,,,
612,PT04M28.00S,2026-02-06T02:39:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,82.60512483574244,56.372549019607845,1610612761,116,104,2026-02-06T02:39:17Z,6060000,False,32.0,111.0,1,right,B. Ingram 11' turnaround fadeaway Jump Shot (33 PTS),[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,11.55,Made,33.0,,,,,,,,,,,,,,,,,
613,PT04M19.00S,2026-02-06T02:39:22.5Z,4,REGULAR,3pt,Jump Shot,[],1629014,26.49474375821288,85.29411764705883,1610612741,116,104,2026-02-06T02:39:27Z,6070000,False,-176.0,197.0,1,left,MISS A. Simons 26' pullup 3PT,[1629014],1610612741.0,CHI,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
614,PT04M17.00S,2026-02-06T02:39:25.1Z,4,REGULAR,rebound,offensive,[],1627824,,,1610612741,116,104,2026-02-06T02:39:25Z,6080000,False,,,0,,G. Yabusele REBOUND (Off:4 Def:6),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,613.0,,,,,,,,,,,10.0,6.0,4.0
615,PT04M15.00S,2026-02-06T02:39:26.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641824,26.49474375821288,17.401960784313726,1610612741,116,104,2026-02-06T02:39:31Z,6090000,False,163.0,197.0,1,left,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
616,PT04M11.00S,2026-02-06T02:39:30.9Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,116,104,2026-02-06T02:39:31Z,6100000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:4),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,615.0,,,,,,,,,,,5.0,4.0,1.0
