actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
515,PT00M50.50S,2026-03-28T02:23:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,94.40999984741211,50.0,1610612740,88,74,2026-03-28T02:23:20Z,5050000,False,0.0,0.0,1,right,D. Queen tip Layup (6 PTS),[1642852],1610612740.0,NOP,tip,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,,,0.0,Made,6.0,,,,,,,,,,,,,,
516,PT00M50.50S,2026-03-28T02:23:21.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642419,,,1610612740,88,74,2026-03-28T02:23:40Z,5060000,False,,,0,,J. Battle shooting personal FOUL (3 PF) (Queen 1 FT),"[1642419, 1642852]",1610612761.0,TOR,shooting,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Queen,1642852.0
518,PT00M50.50S,2026-03-28T02:23:56.6Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1642852,,,1610612740,88,75,2026-03-28T02:23:56Z,5080000,False,,,0,,D. Queen Free Throw 1 of 1 (7 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
519,PT00M35.80S,2026-03-28T02:24:18.6Z,3,REGULAR,violation,kicked ball,[],1631255,,,1610612761,88,75,2026-03-28T02:24:27Z,5090000,False,,,0,,K. Matković kicked ball VIOLATION,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,
520,PT00M31.60S,2026-03-28T02:24:43.0Z,3,REGULAR,2pt,Jump Shot,[],1630567,18.347568988173457,27.205882352941174,1610612761,90,75,2026-03-28T02:24:49Z,5100000,False,114.0,120.0,1,left,S. Barnes 16' pullup Jump Shot (21 PTS) (J. Shead 6 AST),"[1630567, 1642347]",1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,,16.55,Made,21.0,,,,,,,J. Shead,1642347.0,6.0,,,,,
522,PT00M10.80S,2026-03-28T02:25:11.1Z,3,REGULAR,3pt,Jump Shot,[],1641722,68.01905387647832,63.725490196078425,1610612740,90,75,2026-03-28T02:25:15Z,5120000,False,69.0,248.0,1,right,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,25.74,Missed,,,,,,,,,,,,,,,
523,PT00M08.20S,2026-03-28T02:25:13.8Z,3,REGULAR,rebound,defensive,[],1642419,,,1610612761,90,75,2026-03-28T02:25:13Z,5130000,False,,,0,,J. Battle REBOUND (Off:0 Def:1),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Center,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,,,
524,PT00M00.60S,2026-03-28T02:25:22.1Z,3,REGULAR,2pt,Jump Shot,[],1630567,12.040078843626807,75.49019607843137,1610612761,90,75,2026-03-28T02:25:37Z,5140000,False,-127.0,61.0,1,left,MISS S. Barnes 14' pullup Shot - blocked,"[1630567, 1642852]",1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,14.12,Missed,,Queen,1642852.0,,,,,,,,,,,,
525,PT00M00.60S,2026-03-28T02:25:22.1Z,3,REGULAR,block,,[],1642852,,,1610612761,90,75,2026-03-28T02:25:25Z,5150000,False,,,0,,D. Queen BLOCK (1 BLK),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
526,PT00M00.10S,2026-03-28T02:25:22.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,90,75,2026-03-28T02:25:37Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,524.0,,,,,,,,,,,
527,PT00M00.00S,2026-03-28T02:25:29.5Z,3,REGULAR,period,end,[],0,,,1610612761,90,75,2026-03-28T02:25:29Z,5170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2026-03-28T02:26:45.7Z,4,REGULAR,substitution,out,['startperiod'],1642347,,,1610612761,90,75,2026-03-28T02:28:03Z,5180000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2026-03-28T02:26:45.7Z,4,REGULAR,substitution,out,['startperiod'],1642419,,,1610612761,90,75,2026-03-28T02:28:03Z,5190000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2026-03-28T02:26:45.7Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612761,90,75,2026-03-28T02:28:03Z,5200000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2026-03-28T02:26:45.7Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612761,90,75,2026-03-28T02:28:03Z,5210000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2026-03-28T02:28:08.9Z,4,REGULAR,period,start,[],0,,,1610612761,90,75,2026-03-28T02:28:08Z,5220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M43.00S,2026-03-28T02:28:25.2Z,4,REGULAR,3pt,Jump Shot,[],1630572,20.844283837056505,6.127450980392156,1610612761,93,75,2026-03-28T02:28:32Z,5230000,False,219.0,143.0,1,left,S. Mamukelashvili 26' 3PT  (10 PTS) (J. Walter 4 AST),"[1630572, 1642266]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,26.21,Made,10.0,,,,,,,J. Walter,1642266.0,4.0,,,,,
535,PT11M21.00S,2026-03-28T02:28:46.6Z,4,REGULAR,2pt,Jump Shot,[],1641722,77.08607095926413,43.13725490196079,1610612740,93,75,2026-03-28T02:28:51Z,5250000,False,-34.0,163.0,1,right,MISS J. Hawkins 16' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Center,,,,16.65,Missed,,,,,,,,,,,,,,,
537,PT11M18.00S,2026-03-28T02:28:49.6Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,93,75,2026-03-28T02:28:51Z,5260000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:6),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Center,,,,,,,,,535.0,7.0,6.0,1.0,,,,,,,,
538,PT11M11.00S,2026-03-28T02:28:56.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,16.63929040735874,44.36274509803921,1610612761,93,75,2026-03-28T02:31:58Z,5270000,False,28.0,104.0,1,left,MISS R. Barrett 10' driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,10.77,Missed,,,,,,,,,,,,,,,
539,PT11M08.00S,2026-03-28T02:28:59.4Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,93,75,2026-03-28T02:29:01Z,5280000,False,,,0,,D. Queen REBOUND (Off:1 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,538.0,4.0,3.0,1.0,,,,,,,,
540,PT11M04.00S,2026-03-28T02:29:03.3Z,4,REGULAR,turnover,lost ball,[],1629673,,,1610612740,93,75,2026-03-28T02:34:48Z,5290000,False,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 1627751]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,1.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,
541,PT11M04.00S,2026-03-28T02:29:03.3Z,4,REGULAR,steal,,[],1627751,,,1610612761,93,75,2026-03-28T02:30:07Z,5300000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT10M57.00S,2026-03-28T02:29:10.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642266,8.754927726675426,97.30392156862744,1610612761,96,75,2026-03-28T02:29:16Z,5310000,False,-237.0,30.0,1,left,J. Walter 3PT running (15 PTS) (S. Barnes 11 AST),"[1642266, 1630567]",1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,,,,23.84,Made,15.0,,,,,,,S. Barnes,1630567.0,11.0,,,,,
544,PT10M37.00S,2026-03-28T02:29:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,93.9060446780552,55.14705882352941,1610612740,96,77,2026-03-28T02:29:35Z,5330000,False,26.0,5.0,1,right,D. Queen driving Layup (9 PTS),[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,2.61,Made,9.0,,,,,,,,,,,,,,
545,PT10M21.00S,2026-03-28T02:29:46.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,19.267411300919843,56.86274509803921,1610612761,98,77,2026-03-28T02:35:46Z,5340000,False,-34.0,129.0,1,left,S. Barnes 13' pullup Jump Shot (23 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,13.31,Made,23.0,,,,,,,,,,,,,,
546,PT10M05.00S,2026-03-28T02:30:03.0Z,4,REGULAR,3pt,Jump Shot,[],1629673,60.791721419185286,46.81372549019608,1610612740,98,80,2026-03-28T02:30:11Z,5350000,False,-16.0,316.0,1,right,J. Poole 31' 3PT  (11 PTS) (J. Hawkins 2 AST),"[1629673, 1641722]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,31.65,Made,11.0,,,,,,,J. Hawkins,1641722.0,2.0,,,,,
548,PT09M54.00S,2026-03-28T02:30:13.6Z,4,REGULAR,3pt,Jump Shot,[],1629628,19.66162943495401,5.637254901960785,1610612761,98,80,2026-03-28T02:30:20Z,5370000,False,222.0,132.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,25.83,Missed,,,,,,,,,,,,,,,
549,PT09M50.00S,2026-03-28T02:30:17.6Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,98,80,2026-03-28T02:30:20Z,5380000,False,,,0,,D. Queen REBOUND (Off:1 Def:4),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,548.0,5.0,4.0,1.0,,,,,,,,
550,PT09M43.00S,2026-03-28T02:30:24.5Z,4,REGULAR,3pt,Jump Shot,[],1629673,65.39093298291722,74.50980392156863,1610612740,98,80,2026-03-28T02:30:28Z,5390000,False,123.0,273.0,1,right,MISS J. Poole 29' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,29.9,Missed,,,,,,,,,,,,,,,
551,PT09M40.00S,2026-03-28T02:30:27.5Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,98,80,2026-03-28T02:30:28Z,5400000,False,,,0,,S. Barnes REBOUND (Off:0 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,550.0,5.0,5.0,0.0,,,,,,,,
552,PT09M33.00S,2026-03-28T02:30:34.2Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630572,7.703679369250986,45.588235294117645,1610612761,98,80,2026-03-28T02:37:57Z,5410000,False,22.0,20.0,1,left,MISS S. Mamukelashvili running pullup Shot - blocked,"[1630572, 1631255]",1610612761.0,TOR,running pullup,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,2.97,Missed,,Matković,1631255.0,,,,,,,,,,,,
553,PT09M33.00S,2026-03-28T02:30:34.2Z,4,REGULAR,block,,[],1631255,,,1610612761,98,80,2026-03-28T02:30:37Z,5420000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
554,PT09M30.00S,2026-03-28T02:30:37.2Z,4,REGULAR,rebound,offensive,[],1629628,,,1610612761,98,80,2026-03-28T02:30:39Z,5430000,False,,,0,,R. Barrett REBOUND (Off:3 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,552.0,6.0,3.0,3.0,,,,,,,,
555,PT09M29.00S,2026-03-28T02:30:38.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,8.360709592641262,96.32352941176471,1610612761,98,80,2026-03-28T02:30:42Z,5440000,False,-232.0,26.0,1,left,MISS R. Barrett 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,23.31,Missed,,,,,,,,,,,,,,,
556,PT09M28.00S,2026-03-28T02:30:39.9Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612740,98,80,2026-03-28T02:41:28Z,5450000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,,,,,,555.0,2.0,2.0,0.0,,,,,,,,
557,PT09M25.00S,2026-03-28T02:30:42.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631255,93.38042049934296,48.529411764705884,1610612740,98,82,2026-03-28T02:30:48Z,5460000,False,-7.0,10.0,1,right,K. Matković running alley-oop Layup (4 PTS) (J. Poole 5 AST),"[1631255, 1629673]",1610612740.0,NOP,running alley-oop,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,1.22,Made,4.0,,,,,,,J. Poole,1629673.0,5.0,,,,,
559,PT09M14.00S,2026-03-28T02:30:57.1Z,4,REGULAR,foul,personal,[],1642852,,,1610612761,98,82,2026-03-28T02:31:09Z,5480000,False,,,0,,D. Queen personal FOUL (1 PF),"[1642852, 1642266]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,1.0,Walter,1642266.0
561,PT09M14.00S,2026-03-28T02:31:07.1Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,98,82,2026-03-28T02:31:12Z,5500000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M14.00S,2026-03-28T02:31:07.1Z,4,REGULAR,substitution,in,[],1642347,,,1610612761,98,82,2026-03-28T02:31:12Z,5510000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M03.00S,2026-03-28T02:31:52.7Z,4,REGULAR,3pt,Jump Shot,[],1630572,22.946780551905388,8.823529411764707,1610612761,101,82,2026-03-28T02:31:57Z,5530000,False,206.0,163.0,1,left,S. Mamukelashvili 26' 3PT  (13 PTS) (J. Shead 7 AST),"[1630572, 1642347]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,26.27,Made,13.0,,,,,,,J. Shead,1642347.0,7.0,,,,,
566,PT08M44.00S,2026-03-28T02:32:11.2Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612740,101,82,2026-03-28T02:32:18Z,5550000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1630572]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,2.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,,,
567,PT08M44.00S,2026-03-28T02:32:11.2Z,4,REGULAR,steal,,[],1630572,,,1610612761,101,82,2026-03-28T02:32:13Z,5560000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
568,PT08M39.00S,2026-03-28T02:32:17.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642266,6.389618922470433,97.05882352941177,1610612761,101,82,2026-03-28T02:33:40Z,5570000,False,-235.0,8.0,1,left,MISS J. Walter running 3PT,[1642266],1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,,,,23.54,Missed,,,,,,,,,,,,,,,
569,PT08M38.00S,2026-03-28T02:32:18.0Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612761,101,82,2026-03-28T02:33:40Z,5580000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,,,,,,,568.0,8.0,6.0,2.0,,,,,,,,
570,PT08M38.00S,2026-03-28T02:32:22.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627751,5.590000152587891,50.0,1610612761,103,82,2026-03-28T02:40:28Z,5590000,False,0.0,0.0,1,left,J. Poeltl tip Layup (14 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,0.0,Made,14.0,,,,,,,,,,,,,,
571,PT08M35.00S,2026-03-28T02:32:25.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,103,82,2026-03-28T02:32:25Z,5600000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M15.00S,2026-03-28T02:35:30.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,93.51182654402102,51.71568627450981,1610612740,103,84,2026-03-28T02:35:37Z,5610000,False,9.0,8.0,1,right,D. Jordan cutting DUNK (8 PTS) (J. Hawkins 3 AST),"[201599, 1641722]",1610612740.0,NOP,cutting,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,1.21,Made,8.0,,,,,,,J. Hawkins,1641722.0,3.0,,,,,
574,PT07M53.00S,2026-03-28T02:35:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.521024967148489,46.81372549019608,1610612761,105,84,2026-03-28T02:36:00Z,5630000,False,16.0,9.0,1,left,J. Poeltl finger roll Layup (16 PTS) (S. Mamukelashvili 2 AST),"[1627751, 1630572]",1610612761.0,TOR,finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,1.82,Made,16.0,,,,,,,S. Mamukelashvili,1630572.0,2.0,,,,,
576,PT07M46.00S,2026-03-28T02:36:04.7Z,4,REGULAR,foul,offensive,[],1642852,,,1610612740,105,84,2026-03-28T02:36:17Z,5650000,False,,,0,,D. Queen off-the-ball offensive FOUL (2 PF),"[1642852, 1642347]",1610612740.0,NOP,off-the-ball,,,Queen,D. Queen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1830.0,2.0,1.0,Shead,1642347.0
578,PT07M46.00S,2026-03-28T02:36:04.7Z,4,REGULAR,turnover,offensive foul,[],1642852,,,1610612740,105,84,2026-03-28T02:36:04Z,5670000,False,,,0,,D. Queen offensive foul TURNOVER (2 TO),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Left Center,2.0,,,,,,,,,,,,,,,1830.0,,,,
579,PT07M26.00S,2026-03-28T02:36:42.2Z,4,REGULAR,turnover,lost ball,[],1629628,,,1610612761,105,84,2026-03-28T02:36:50Z,5680000,False,,,0,,R. Barrett lost ball TURNOVER (2 TO),"[1629628, 1642852]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,2.0,Queen,1642852.0,,,,,,,,,,,,,,,,,
580,PT07M26.00S,2026-03-28T02:36:42.2Z,4,REGULAR,steal,,[],1642852,,,1610612740,105,84,2026-03-28T02:36:45Z,5690000,False,,,0,,D. Queen STEAL (1 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
581,PT07M26.00S,2026-03-28T02:36:46.8Z,4,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612740,105,84,2026-03-28T02:37:07Z,5700000,False,,,0,,R. Barrett transition take personal FOUL (4 PF) (Queen 1 FT),"[1629628, 1642852]",1610612761.0,TOR,transition take,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1830.0,4.0,0.0,Queen,1642852.0
583,PT07M26.00S,2026-03-28T02:37:15.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629673,,,1610612740,105,85,2026-03-28T02:37:15Z,5720000,False,,,0,,J. Poole transition take Free Throw 1 of 1 (12 PTS),[1629673],1610612740.0,NOP,transition take,,,Poole,J. Poole,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
584,PT07M26.00S,2026-03-28T02:37:16.4Z,4,REGULAR,substitution,out,[],1642266,,,1610612761,105,85,2026-03-28T02:37:36Z,5730000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M26.00S,2026-03-28T02:37:16.4Z,4,REGULAR,substitution,out,[],1627751,,,1610612761,105,85,2026-03-28T02:37:36Z,5740000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M26.00S,2026-03-28T02:37:16.4Z,4,REGULAR,substitution,out,[],1631255,,,1610612761,105,85,2026-03-28T02:37:36Z,5750000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M26.00S,2026-03-28T02:37:16.4Z,4,REGULAR,substitution,out,[],1641722,,,1610612761,105,85,2026-03-28T02:37:36Z,5760000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M26.00S,2026-03-28T02:37:16.4Z,4,REGULAR,substitution,in,[],1627742,,,1610612761,105,85,2026-03-28T02:37:36Z,5770000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M26.00S,2026-03-28T02:37:16.4Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,105,85,2026-03-28T02:37:36Z,5780000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M26.00S,2026-03-28T02:37:16.4Z,4,REGULAR,substitution,in,[],1629627,,,1610612761,105,85,2026-03-28T02:37:36Z,5790000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M26.00S,2026-03-28T02:37:16.4Z,4,REGULAR,substitution,in,[],1630180,,,1610612761,105,85,2026-03-28T02:37:36Z,5800000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M15.00S,2026-03-28T02:37:52.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629627,86.15308804204993,52.69607843137255,1610612740,105,87,2026-03-28T02:37:57Z,5810000,False,13.0,78.0,1,right,Z. Williamson 7' driving floating Jump Shot (22 PTS),[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.89,Made,22.0,,,,,,,,,,,,,,
593,PT07M01.00S,2026-03-28T02:38:06.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,6.915243101182654,52.20588235294118,1610612761,107,87,2026-03-28T02:38:10Z,5820000,False,-11.0,13.0,1,left,S. Mamukelashvili cutting DUNK (15 PTS) (B. Ingram 2 AST),"[1630572, 1627742]",1610612761.0,TOR,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,1.67,Made,15.0,,,,,,,B. Ingram,1627742.0,2.0,,,,,
595,PT06M43.00S,2026-03-28T02:38:23.5Z,4,REGULAR,3pt,Jump Shot,[],1630180,77.87450722733246,10.53921568627451,1610612740,107,87,2026-03-28T02:38:28Z,5840000,False,-197.0,155.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,,25.12,Missed,,,,,,,,,,,,,,,
596,PT06M43.00S,2026-03-28T02:38:23.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,107,87,2026-03-28T02:38:38Z,5850000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,595.0,,,,,,,,,,,
597,PT06M43.00S,2026-03-28T02:38:28.5Z,4,REGULAR,foul,personal,[],1642852,,,1610612761,107,87,2026-03-28T02:38:33Z,5860000,False,,,0,,D. Queen loose ball personal FOUL (3 PF),"[1642852, 1627742]",1610612740.0,NOP,loose ball,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,3.0,1.0,Ingram,1627742.0
599,PT06M32.00S,2026-03-28T02:38:53.0Z,4,REGULAR,3pt,Jump Shot,[],1629628,11.251642575558476,4.411764705882353,1610612761,107,87,2026-03-28T02:39:01Z,5880000,False,228.0,53.0,1,left,MISS R. Barrett 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,,23.4,Missed,,,,,,,,,,,,,,,
