actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
175,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612761,39,35,2025-12-10T02:20:08Z,1710000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,out,['startperiod'],1629011,,,1610612761,39,35,2025-12-10T02:20:08Z,1720000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,out,['startperiod'],1627824,,,1610612761,39,35,2025-12-10T02:20:08Z,1730000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,39,35,2025-12-10T02:20:08Z,1740000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,in,['startperiod'],1641711,,,1610612761,39,35,2025-12-10T02:20:08Z,1750000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,in,['startperiod'],1642935,,,1610612761,39,35,2025-12-10T02:20:08Z,1760000,False,,,0,,SUB in: C. Hepburn,[1642935],1610612761.0,TOR,,,,Hepburn,C. Hepburn,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,in,['startperiod'],1630572,,,1610612761,39,35,2025-12-10T02:20:08Z,1770000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,in,['startperiod'],1642278,,,1610612761,39,35,2025-12-10T02:20:08Z,1780000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,39,35,2025-12-10T02:20:08Z,1790000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612761,39,35,2025-12-10T02:20:08Z,1800000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,in,['startperiod'],1626157,,,1610612761,39,35,2025-12-10T02:20:08Z,1810000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-12-10T02:20:27.5Z,2,REGULAR,period,start,[],0,,,1610612752,39,35,2025-12-10T02:20:27Z,1820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M47.00S,2025-12-10T02:20:39.8Z,2,REGULAR,3pt,Jump Shot,[],1628384,27.54599211563732,19.607843137254903,1610612752,39,35,2025-12-10T02:20:47Z,1830000,False,152.0,206.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,25.63,Missed,,,,,,,,,,,,,,,,
188,PT11M43.00S,2025-12-10T02:20:43.8Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612761,39,35,2025-12-10T02:20:47Z,1840000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,187.0,1.0,1.0,0.0,,,,,,,,,,,
189,PT11M34.00S,2025-12-10T02:20:52.4Z,2,REGULAR,3pt,Jump Shot,[],1642935,73.40670170827858,16.176470588235293,1610612761,39,35,2025-12-10T02:20:58Z,1850000,False,-169.0,197.0,1,right,MISS C. Hepburn 26' 3PT,[1642935],1610612761.0,TOR,,,,Hepburn,C. Hepburn,,,,,Above the Break 3,24+ Left Center,,,26.0,Missed,,,,,,,,,,,,,,,,
190,PT11M33.00S,2025-12-10T02:20:53.4Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612761,39,35,2025-12-10T02:23:33Z,1860000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,189.0,2.0,1.0,1.0,,,,,,,,,,,
191,PT11M26.00S,2025-12-10T02:20:59.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641711,93.24901445466492,47.05882352941176,1610612761,39,35,2025-12-10T02:21:04Z,1870000,False,-15.0,11.0,1,right,MISS G. Dick driving finger roll Layup,[1641711],1610612761.0,TOR,driving finger roll,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,1.84,Missed,,,,,,,,,,,,,,,,
192,PT11M25.00S,2025-12-10T02:21:00.9Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,39,35,2025-12-10T02:21:04Z,1880000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,,
193,PT11M20.00S,2025-12-10T02:21:07.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628969,10.463206307490145,38.72549019607843,1610612752,39,35,2025-12-10T02:24:00Z,1890000,False,56.0,46.0,1,left,MISS M. Bridges 7' driving floating bank Shot,[1628969],1610612752.0,NYK,driving floating bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,7.27,Missed,,,,,,,,,,,,,,,,
194,PT11M19.00S,2025-12-10T02:21:08.0Z,2,REGULAR,rebound,defensive,[],1642266,,,1610612761,39,35,2025-12-10T02:25:24Z,1900000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,
197,PT11M08.00S,2025-12-10T02:21:18.9Z,2,REGULAR,turnover,bad pass,[],1630572,,,1610612761,39,35,2025-12-10T02:25:55Z,1930000,False,,,0,,S. Mamukelashvili bad pass TURNOVER (1 TO),"[1630572, 1628384]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,Anunoby,1628384.0,,,,,,
198,PT11M08.00S,2025-12-10T02:21:18.9Z,2,REGULAR,steal,,[],1628384,,,1610612752,39,35,2025-12-10T02:21:21Z,1940000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT10M45.00S,2025-12-10T02:21:42.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628384,19.004599211563733,37.745098039215684,1610612752,39,37,2025-12-10T02:21:48Z,1950000,False,61.0,126.0,1,left,O. Anunoby 14' turnaround fadeaway Jump Shot (4 PTS),[1628384],1610612752.0,NYK,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,14.02,Made,4.0,,,,,,,,,,,,,,,
200,PT10M31.00S,2025-12-10T02:21:55.4Z,2,REGULAR,3pt,Jump Shot,[],1630567,68.41327201051249,29.166666666666668,1610612761,39,37,2025-12-10T02:26:54Z,1960000,False,-104.0,244.0,1,right,MISS S. Barnes 26' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,26.57,Missed,,,,,,,,,,,,,,,,
201,PT10M29.00S,2025-12-10T02:21:57.4Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,39,37,2025-12-10T02:26:54Z,1970000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,
202,PT10M22.00S,2025-12-10T02:22:04.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,11.383048620236531,47.549019607843135,1610612752,39,39,2025-12-10T02:22:11Z,1980000,False,12.0,55.0,1,left,J. Hart running finger roll Layup (9 PTS) (M. Bridges 1 AST),"[1628404, 1628969]",1610612752.0,NYK,running finger roll,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,5.59,Made,9.0,,,,,M. Bridges,1628969.0,1.0,,,,,,,,
203,PT10M22.00S,2025-12-10T02:22:09.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,39,39,2025-12-10T02:22:09Z,1990000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M57.00S,2025-12-10T02:25:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,93.9060446780552,48.77450980392157,1610612761,39,39,2025-12-10T02:27:53Z,2000000,False,-6.0,5.0,1,right,MISS G. Dick cutting Layup - blocked,"[1641711, 1628384]",1610612761.0,TOR,cutting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,0.78,Missed,,,,,,,,,,,,,,,Anunoby,1628384.0
206,PT09M57.00S,2025-12-10T02:25:57.3Z,2,REGULAR,block,,[],1628384,,,1610612761,39,39,2025-12-10T02:25:59Z,2010000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT09M56.00S,2025-12-10T02:25:58.3Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,39,39,2025-12-10T02:26:38Z,2020000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,205.0,3.0,3.0,0.0,,,,,,,,,,,
208,PT09M53.00S,2025-12-10T02:26:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1642935,,,1610612752,39,39,2025-12-10T02:26:16Z,2030000,False,,,0,,C. Hepburn shooting personal FOUL (1 PF) (Anunoby 2 FT),"[1642935, 1628384]",1610612761.0,TOR,shooting,,,Hepburn,C. Hepburn,,,,,Mid-Range,8-16 Left,201639.0,,,,,,,,,,,,,,1.0,0.0,Anunoby,1628384.0,,
210,PT09M53.00S,2025-12-10T02:26:31.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628384,,,1610612752,39,40,2025-12-10T02:26:31Z,2050000,False,,,0,,O. Anunoby Free Throw 1 of 2 (5 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
211,PT09M53.00S,2025-12-10T02:26:45.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628384,,,1610612752,39,41,2025-12-10T02:26:45Z,2060000,False,,,0,,O. Anunoby Free Throw 2 of 2 (6 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
212,PT09M33.00S,2025-12-10T02:27:07.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,94.56307490144546,50.245098039215684,1610612761,41,41,2025-12-10T02:27:11Z,2070000,False,1.0,-1.0,1,right,S. Barnes driving DUNK (4 PTS) (C. Hepburn 2 AST),"[1630567, 1642935]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,0.18,Made,4.0,,,,,C. Hepburn,1642935.0,2.0,,,,,,,,
214,PT09M05.00S,2025-12-10T02:27:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.389618922470433,49.754901960784316,1610612752,41,43,2025-12-10T02:27:39Z,2090000,False,1.0,8.0,1,left,K. Towns driving finger roll Layup (5 PTS),[1626157],1610612752.0,NYK,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,0.77,Made,5.0,,,,,,,,,,,,,,,
215,PT08M54.00S,2025-12-10T02:27:46.5Z,2,REGULAR,turnover,bad pass,[],1642935,,,1610612761,41,43,2025-12-10T02:27:57Z,2100000,False,,,0,,C. Hepburn bad pass TURNOVER (1 TO),"[1642935, 1642278]",1610612761.0,TOR,,,,Hepburn,C. Hepburn,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,Kolek,1642278.0,,,,,,
216,PT08M54.00S,2025-12-10T02:27:46.5Z,2,REGULAR,steal,,[],1642278,,,1610612752,41,43,2025-12-10T02:27:48Z,2110000,False,,,0,,T. Kolek STEAL (1 STL),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
217,PT08M52.00S,2025-12-10T02:27:51.7Z,2,REGULAR,foul,personal,[],1630567,,,1610612752,41,43,2025-12-10T02:28:09Z,2120000,False,,,0,,S. Barnes personal FOUL (2 PF),"[1630567, 1628404]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,1627961.0,,,,,,,,,,,,,,2.0,0.0,Hart,1628404.0,,
219,PT08M52.00S,2025-12-10T02:28:05.9Z,2,REGULAR,substitution,out,[],1630572,,,1610612752,41,43,2025-12-10T02:28:09Z,2140000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M52.00S,2025-12-10T02:28:05.9Z,2,REGULAR,substitution,in,[],1627751,,,1610612752,41,43,2025-12-10T02:28:09Z,2150000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M52.00S,2025-12-10T02:29:37.0Z,2,REGULAR,substitution,out,[],1628969,,,1610612752,41,43,2025-12-10T02:29:45Z,2170000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M52.00S,2025-12-10T02:29:37.0Z,2,REGULAR,substitution,in,[],203903,,,1610612752,41,43,2025-12-10T02:29:45Z,2180000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M46.00S,2025-12-10T02:30:00.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642278,6.389618922470433,52.69607843137255,1610612752,41,45,2025-12-10T02:30:06Z,2190000,False,-13.0,8.0,1,left,T. Kolek driving floating bank Jump Shot (2 PTS),[1642278],1610612752.0,NYK,driving floating bank,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,,,1.55,Made,2.0,,,,,,,,,,,,,,,
225,PT08M29.00S,2025-12-10T02:30:17.1Z,2,REGULAR,3pt,Jump Shot,[],1641711,82.47371879106439,97.05882352941177,1610612761,41,45,2025-12-10T02:30:21Z,2200000,False,235.0,112.0,1,right,MISS G. Dick 26' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,26.07,Missed,,,,,,,,,,,,,,,,
226,PT08M25.00S,2025-12-10T02:30:21.1Z,2,REGULAR,rebound,defensive,[],1642278,,,1610612752,41,45,2025-12-10T02:30:21Z,2210000,False,,,0,,T. Kolek REBOUND (Off:0 Def:1),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Right Center,,,,,,225.0,1.0,1.0,0.0,,,,,,,,,,,
227,PT08M16.00S,2025-12-10T02:30:29.6Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612752,41,45,2025-12-10T02:30:34Z,2220000,False,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 1630567]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,Barnes,1630567.0,,,,,,
228,PT08M16.00S,2025-12-10T02:30:29.6Z,2,REGULAR,steal,,[],1630567,,,1610612761,41,45,2025-12-10T02:30:31Z,2230000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
229,PT08M13.00S,2025-12-10T02:30:34.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630567,94.1688567674113,45.588235294117645,1610612761,41,45,2025-12-10T02:30:47Z,2240000,False,-22.0,2.0,1,right,MISS S. Barnes running Layup - blocked,"[1630567, 1626157]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,2.22,Missed,,,,,,,,,,,,,,,Towns,1626157.0
230,PT08M13.00S,2025-12-10T02:30:34.3Z,2,REGULAR,block,,[],1626157,,,1610612761,41,45,2025-12-10T02:30:37Z,2250000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT08M12.00S,2025-12-10T02:30:35.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,41,45,2025-12-10T02:30:47Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,229.0,,,,,,,,,,,,,,
233,PT08M12.00S,2025-12-10T02:30:46.5Z,2,REGULAR,substitution,out,[],1642935,,,1610612761,41,45,2025-12-10T02:30:56Z,2280000,False,,,0,,SUB out: C. Hepburn,[1642935],1610612761.0,TOR,,,,Hepburn,C. Hepburn,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M12.00S,2025-12-10T02:30:46.5Z,2,REGULAR,substitution,in,[],1630639,,,1610612761,41,45,2025-12-10T02:30:56Z,2290000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M04.00S,2025-12-10T02:31:13.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630639,92.06636005256242,97.30392156862744,1610612761,41,45,2025-12-10T02:31:19Z,2300000,False,237.0,22.0,1,right,MISS A. Lawson 3PT,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Right Corner 3,24+ Right,,,23.75,Missed,,,,,,,,,,,,,,,,
236,PT08M01.00S,2025-12-10T02:31:16.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,41,45,2025-12-10T02:31:19Z,2310000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,235.0,4.0,4.0,0.0,,,,,,,,,,,
237,PT07M47.00S,2025-12-10T02:31:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,5.469776609724048,51.225490196078425,1610612752,41,47,2025-12-10T02:31:34Z,2320000,False,-6.0,-1.0,1,left,J. Clarkson driving finger roll Layup (2 PTS),[203903],1610612752.0,NYK,driving finger roll,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,0.62,Made,2.0,,,,,,,,,,,,,,,
238,PT07M31.00S,2025-12-10T02:31:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630639,94.56307490144546,48.529411764705884,1610612761,41,47,2025-12-10T02:31:50Z,2330000,False,-7.0,-1.0,1,right,MISS A. Lawson driving reverse Layup - blocked,"[1630639, 1628384]",1610612761.0,TOR,driving reverse,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,,,0.75,Missed,,,,,,,,,,,,,,,Anunoby,1628384.0
239,PT07M31.00S,2025-12-10T02:31:45.9Z,2,REGULAR,block,,[],1628384,,,1610612761,41,47,2025-12-10T02:31:48Z,2340000,False,,,0,,O. Anunoby BLOCK (2 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT07M29.00S,2025-12-10T02:31:47.9Z,2,REGULAR,rebound,defensive,[],203903,,,1610612752,41,47,2025-12-10T02:31:50Z,2350000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,238.0,1.0,1.0,0.0,,,,,,,,,,,
245,PT07M24.00S,2025-12-10T02:31:50.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.835085413929041,50.73529411764706,1610612752,41,47,2025-12-10T02:35:53Z,2355000,False,-4.0,21.0,1,left,MISS J. Clarkson driving finger roll Layup,[203903],1610612752.0,NYK,driving finger roll,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,2.14,Missed,,,,,,,,,,,,,,,,
246,PT07M24.00S,2025-12-10T02:31:50.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,41,47,2025-12-10T02:35:53Z,2357500,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,245.0,,,,,,,,,,,,,,
243,PT07M24.00S,2025-12-10T02:32:18.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,41,47,2025-12-10T02:36:00Z,2380000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M24.00S,2025-12-10T02:35:38.1Z,2,REGULAR,substitution,out,[],1641711,,,1610612761,41,47,2025-12-10T02:36:00Z,2400000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M24.00S,2025-12-10T02:35:38.1Z,2,REGULAR,substitution,out,[],1642266,,,1610612761,41,47,2025-12-10T02:36:00Z,2410000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M24.00S,2025-12-10T02:35:38.1Z,2,REGULAR,substitution,out,[],1630639,,,1610612761,41,47,2025-12-10T02:36:00Z,2420000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M24.00S,2025-12-10T02:35:38.1Z,2,REGULAR,substitution,out,[],1628384,,,1610612761,41,47,2025-12-10T02:36:00Z,2430000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M24.00S,2025-12-10T02:35:38.1Z,2,REGULAR,substitution,out,[],1642278,,,1610612761,41,47,2025-12-10T02:36:00Z,2440000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M24.00S,2025-12-10T02:35:38.1Z,2,REGULAR,substitution,in,[],1630534,,,1610612761,41,47,2025-12-10T02:36:00Z,2450000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M24.00S,2025-12-10T02:35:38.1Z,2,REGULAR,substitution,in,[],1627742,,,1610612761,41,47,2025-12-10T02:36:00Z,2460000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M24.00S,2025-12-10T02:35:38.1Z,2,REGULAR,substitution,in,[],1642347,,,1610612761,41,47,2025-12-10T02:36:00Z,2470000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M24.00S,2025-12-10T02:35:38.1Z,2,REGULAR,substitution,in,[],1628969,,,1610612761,41,47,2025-12-10T02:36:00Z,2480000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M24.00S,2025-12-10T02:35:38.1Z,2,REGULAR,substitution,in,[],1628973,,,1610612761,41,47,2025-12-10T02:36:00Z,2490000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M01.00S,2025-12-10T02:36:27.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,88.25558475689881,49.754901960784316,1610612761,41,47,2025-12-10T02:37:26Z,2500000,False,-1.0,58.0,1,right,MISS B. Ingram driving floating Shot,[1627742],1610612761.0,TOR,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,5.79,Missed,,,,,,,,,,,,,,,,
258,PT06M59.00S,2025-12-10T02:36:29.4Z,2,REGULAR,rebound,offensive,[],1630534,,,1610612761,41,47,2025-12-10T02:36:32Z,2510000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,257.0,2.0,1.0,1.0,,,,,,,,,,,
