actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
429,PT08M53.00S,2026-04-02T01:39:35.4Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,63,68,2026-04-02T01:39:35Z,4230000,False,,,0,,D. DeRozan Free Throw 2 of 2 (7 PTS),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,Made,,,,,7.0,,,,,,,,,,,,,
430,PT08M33.00S,2026-04-02T01:39:56.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,16.507884362680684,48.77450980392157,1610612761,63,68,2026-04-02T01:40:02Z,4240000,False,6.0,103.0,1,left,MISS R. Barrett 10' driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,,,,,Barrett,R. Barrett,In The Paint (Non-RA),8-16 Center,10.29,Missed,,,,,,,,,,,,,,,,,,
431,PT08M31.00S,2026-04-02T01:39:58.8Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612761,63,68,2026-04-02T01:40:02Z,4250000,False,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,In The Paint (Non-RA),8-16 Center,,,430.0,5.0,4.0,1.0,,,,,,,,,,,,,,
432,PT08M28.00S,2026-04-02T01:40:01.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,6.1268068331143235,51.71568627450981,1610612761,65,68,2026-04-02T01:40:05Z,4260000,False,-9.0,5.0,1,left,R. Barrett driving finger roll Layup (16 PTS),[1629628],1610612761.0,TOR,driving finger roll,,,,,,,Barrett,R. Barrett,Restricted Area,0-8 Center,1.0,Made,,,,,16.0,,,,,,,,,,,,,
433,PT08M12.00S,2026-04-02T01:40:17.5Z,3,REGULAR,3pt,Jump Shot,[],1642269,73.40670170827858,12.009803921568627,1610612758,65,71,2026-04-02T01:40:21Z,4270000,False,-190.0,197.0,1,right,D. Carter 27' 3PT  (11 PTS) (D. DeRozan 4 AST),"[1642269, 201942]",1610612758.0,SAC,,,,,,,,Carter,D. Carter,Above the Break 3,24+ Left Center,27.41,Made,,,,,11.0,D. DeRozan,201942.0,4.0,,,,,,,,,,
435,PT07M57.00S,2026-04-02T01:40:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,5.601182654402102,51.71568627450981,1610612761,67,71,2026-04-02T01:40:37Z,4290000,False,-9.0,0.0,1,left,S. Barnes alley-oop Layup (7 PTS) (J. Shead 3 AST),"[1630567, 1642347]",1610612761.0,TOR,alley-oop,,,,,,,Barnes,S. Barnes,Restricted Area,0-8 Center,0.86,Made,,,,,7.0,J. Shead,1642347.0,3.0,,,,,,,,,,
437,PT07M43.00S,2026-04-02T01:40:46.6Z,3,REGULAR,3pt,Jump Shot,[],201942,72.09264126149803,19.852941176470587,1610612758,67,74,2026-04-02T01:40:50Z,4310000,False,-151.0,210.0,1,right,D. DeRozan 25' 3PT  (10 PTS) (D. Carter 3 AST),"[201942, 1642269]",1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,Above the Break 3,24+ Left Center,25.83,Made,,,,,10.0,D. Carter,1642269.0,3.0,,,,,,,,,,
439,PT07M19.00S,2026-04-02T01:41:10.3Z,3,REGULAR,3pt,Jump Shot,[],1629628,19.136005256241788,7.598039215686274,1610612761,67,74,2026-04-02T01:41:14Z,4330000,False,212.0,127.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
440,PT07M17.00S,2026-04-02T01:41:12.3Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,67,74,2026-04-02T01:41:14Z,4340000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:7),[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,Above the Break 3,24+ Right Center,,,439.0,7.0,7.0,0.0,,,,,,,,,,,,,,
441,PT07M07.00S,2026-04-02T01:41:23.5Z,3,REGULAR,2pt,Jump Shot,[],201942,78.66294349540078,19.362745098039216,1610612758,67,76,2026-04-02T01:41:27Z,4350000,False,-153.0,148.0,1,right,D. DeRozan 21' turnaround fadeaway Jump Shot (12 PTS),[201942],1610612758.0,SAC,turnaround fadeaway,,,,,,,DeRozan,D. DeRozan,Mid-Range,16-24 Left Center,21.31,Made,,,,,12.0,,,,,,,,,,,,,
442,PT07M06.00S,2026-04-02T01:41:27.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,67,76,2026-04-02T01:41:27Z,4360000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT07M06.00S,2026-04-02T01:43:41.5Z,3,REGULAR,substitution,out,[],1642347,,,1610612761,67,76,2026-04-02T01:44:03Z,4370000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,
444,PT07M06.00S,2026-04-02T01:43:41.5Z,3,REGULAR,substitution,in,[],1627751,,,1610612761,67,76,2026-04-02T01:44:03Z,4380000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,
445,PT06M45.00S,2026-04-02T01:44:44.8Z,3,REGULAR,foul,personal,[],1642363,,,1610612761,67,76,2026-04-02T01:44:52Z,4390000,False,,,0,,N. Clifford personal FOUL (4 PF),"[1642363, 1627751]",1610612758.0,SAC,,,,,,,1627964.0,Clifford,N. Clifford,Restricted Area,0-8 Center,,,,,,,,,,,,,,4.0,0.0,Poeltl,1627751.0,,,
447,PT06M45.00S,2026-04-02T01:44:59.9Z,3,REGULAR,substitution,out,[],1642363,,,1610612761,67,76,2026-04-02T01:45:07Z,4410000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,
448,PT06M45.00S,2026-04-02T01:44:59.9Z,3,REGULAR,substitution,in,[],1628370,,,1610612761,67,76,2026-04-02T01:45:07Z,4420000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,
449,PT06M40.00S,2026-04-02T01:45:28.9Z,3,REGULAR,turnover,lost ball,[],1629628,,,1610612761,67,76,2026-04-02T01:45:34Z,4430000,False,,,0,,R. Barrett lost ball TURNOVER (4 TO),"[1629628, 1642269]",1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,Carter,1642269.0,,,,,,,
450,PT06M40.00S,2026-04-02T01:45:28.9Z,3,REGULAR,steal,,[],1642269,,,1610612758,67,76,2026-04-02T01:45:31Z,4440000,False,,,0,,D. Carter STEAL (1 STL),[1642269],1610612758.0,SAC,,,,,,,,Carter,D. Carter,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
451,PT06M28.00S,2026-04-02T01:45:39.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642269,78.26872536136662,52.69607843137255,1610612758,67,76,2026-04-02T01:48:37Z,4450000,False,13.0,152.0,1,right,MISS D. Carter 15' driving floating Shot,[1642269],1610612758.0,SAC,driving floating,,,,,,,Carter,D. Carter,Mid-Range,8-16 Center,15.24,Missed,,,,,,,,,,,,,,,,,,
452,PT06M25.00S,2026-04-02T01:45:42.8Z,3,REGULAR,rebound,offensive,[],1642269,,,1610612758,67,76,2026-04-02T01:45:46Z,4460000,False,,,0,,D. Carter REBOUND (Off:3 Def:2),[1642269],1610612758.0,SAC,,,,,,,,Carter,D. Carter,Mid-Range,8-16 Center,,,451.0,5.0,2.0,3.0,,,,,,,,,,,,,,
453,PT06M25.00S,2026-04-02T01:45:43.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642269,94.40999984741211,50.0,1610612758,67,78,2026-04-02T01:45:43Z,4470000,False,0.0,0.0,1,right,D. Carter tip Layup (13 PTS),[1642269],1610612758.0,SAC,tip,,,,,,,Carter,D. Carter,Mid-Range,8-16 Left,0.0,Made,,,,,13.0,,,,,,,,,,,,,
454,PT06M18.00S,2026-04-02T01:45:51.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,5.206964520367937,50.49019607843137,1610612761,69,78,2026-04-02T01:45:54Z,4480000,False,-2.0,-4.0,1,left,J. Poeltl cutting Layup (10 PTS) (R. Barrett 5 AST),"[1627751, 1629628]",1610612761.0,TOR,cutting,,,,,,,Poeltl,J. Poeltl,Restricted Area,0-8 Center,0.44,Made,,,,,10.0,R. Barrett,1629628.0,5.0,,,,,,,,,,
456,PT06M02.00S,2026-04-02T01:46:06.3Z,3,REGULAR,3pt,Jump Shot,[],201942,66.96780551905388,33.82352941176471,1610612758,69,78,2026-04-02T01:46:11Z,4500000,False,-81.0,258.0,1,right,MISS D. DeRozan 27' pullup 3PT,[201942],1610612758.0,SAC,pullup,,,,,,,DeRozan,D. DeRozan,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
457,PT05M59.00S,2026-04-02T01:46:09.3Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,69,78,2026-04-02T01:46:11Z,4510000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:3),[1630572],1610612761.0,TOR,,,,,,,,Mamukelashvili,S. Mamukelashvili,Above the Break 3,24+ Center,,,456.0,4.0,3.0,1.0,,,,,,,,,,,,,,
458,PT05M54.00S,2026-04-02T01:46:15.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630567,7.30946123521682,51.470588235294116,1610612761,69,78,2026-04-02T01:49:52Z,4520000,False,-7.0,16.0,1,left,MISS S. Barnes running Layup,[1630567],1610612761.0,TOR,running,,,,,,,Barnes,S. Barnes,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
459,PT05M51.00S,2026-04-02T01:46:18.4Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,69,78,2026-04-02T01:46:22Z,4530000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:8),[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,Restricted Area,0-8 Center,,,458.0,8.0,8.0,0.0,,,,,,,,,,,,,,
460,PT05M38.00S,2026-04-02T01:46:30.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,93.11760840998686,50.0,1610612758,69,80,2026-04-02T01:46:37Z,4540000,False,0.0,12.0,1,right,P. Achiuwa cutting DUNK (22 PTS) (M. Monk 2 AST),"[1630173, 1628370]",1610612758.0,SAC,cutting,,,,,,,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,1.22,Made,,,,,22.0,M. Monk,1628370.0,2.0,,,,,,,,,,
462,PT05M28.00S,2026-04-02T01:46:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,8.886333771353483,53.18627450980392,1610612761,69,80,2026-04-02T01:46:47Z,4560000,False,-16.0,31.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612761.0,TOR,driving,,,,,,,Barrett,R. Barrett,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
464,PT05M28.00S,2026-04-02T01:46:41.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,69,80,2026-04-02T01:46:47Z,4580000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,462.0,,,,,,,,,,,,,,,,,
466,PT05M28.00S,2026-04-02T01:46:47.2Z,3,REGULAR,substitution,out,[],1642269,,,1610612761,69,80,2026-04-02T01:46:56Z,4600000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,
467,PT05M28.00S,2026-04-02T01:46:47.2Z,3,REGULAR,substitution,in,[],1630165,,,1610612761,69,80,2026-04-02T01:46:56Z,4610000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,
468,PT05M24.00S,2026-04-02T01:47:23.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,6.915243101182654,51.470588235294116,1610612761,71,80,2026-04-02T01:47:32Z,4620000,False,-7.0,13.0,1,left,R. Barrett cutting Layup (18 PTS) (S. Barnes 8 AST),"[1629628, 1630567]",1610612761.0,TOR,cutting,,,,,,,Barrett,R. Barrett,Restricted Area,0-8 Center,1.45,Made,,,,,18.0,S. Barnes,1630567.0,8.0,,,,,,,,,,
470,PT04M59.00S,2026-04-02T01:47:48.3Z,3,REGULAR,3pt,Jump Shot,[],1630165,67.09921156373193,19.852941176470587,1610612758,71,80,2026-04-02T01:47:53Z,4640000,False,-151.0,257.0,1,right,MISS K. Hayes 29' bank 3PT,[1630165],1610612758.0,SAC,bank,,,,,,,Hayes,K. Hayes,Above the Break 3,24+ Left Center,29.78,Missed,,,,,,,,,,,,,,,,,,
471,PT04M56.00S,2026-04-02T01:47:51.3Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,71,80,2026-04-02T01:47:53Z,4650000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,Above the Break 3,24+ Left Center,,,470.0,3.0,3.0,0.0,,,,,,,,,,,,,,
472,PT04M52.00S,2026-04-02T01:47:56.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630572,6.389618922470433,49.26470588235294,1610612761,73,80,2026-04-02T01:48:00Z,4660000,False,4.0,8.0,1,left,S. Mamukelashvili running Layup (7 PTS) (S. Barnes 9 AST),"[1630572, 1630567]",1610612761.0,TOR,running,,,,,,,Mamukelashvili,S. Mamukelashvili,Restricted Area,0-8 Center,0.85,Made,,,,,7.0,S. Barnes,1630567.0,9.0,,,,,,,,,,
474,PT04M33.00S,2026-04-02T01:48:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.51182654402102,51.470588235294116,1610612758,73,82,2026-04-02T01:48:19Z,4680000,False,7.0,8.0,1,right,D. DeRozan driving Layup (14 PTS) (P. Achiuwa 1 AST),"[201942, 1630173]",1610612758.0,SAC,driving,,,,,,,DeRozan,D. DeRozan,Restricted Area,0-8 Center,1.13,Made,,,,,14.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,
476,PT04M19.00S,2026-04-02T01:48:29.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,10.068988173455978,58.333333333333336,1610612761,75,82,2026-04-02T01:56:38Z,4700000,False,-42.0,42.0,1,left,S. Barnes pullup Jump Shot (9 PTS),[1630567],1610612761.0,TOR,pullup,,,,,,,Barnes,S. Barnes,In The Paint (Non-RA),0-8 Center,5.93,Made,,,,,9.0,,,,,,,,,,,,,
477,PT03M59.00S,2026-04-02T01:48:49.7Z,3,REGULAR,turnover,lost ball,[],1628370,,,1610612758,75,82,2026-04-02T01:48:53Z,4710000,False,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 1630567]",1610612758.0,SAC,,,,,,,,Monk,M. Monk,Mid-Range,16-24 Left,,,,,,,,,,,1.0,Barnes,1630567.0,,,,,,,
478,PT03M59.00S,2026-04-02T01:48:49.7Z,3,REGULAR,steal,,[],1630567,,,1610612761,75,82,2026-04-02T01:48:51Z,4720000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
479,PT03M53.00S,2026-04-02T01:48:55.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630572,6.521024967148489,50.49019607843137,1610612761,77,82,2026-04-02T01:49:02Z,4730000,False,-2.0,9.0,1,left,S. Mamukelashvili running DUNK (9 PTS) (R. Barrett 6 AST),"[1630572, 1629628]",1610612761.0,TOR,running,,,,,,,Mamukelashvili,S. Mamukelashvili,Restricted Area,0-8 Center,0.91,Made,,,,,9.0,R. Barrett,1629628.0,6.0,,,,,,,,,,
481,PT03M30.00S,2026-04-02T01:49:18.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,91.93495400788436,43.38235294117647,1610612758,77,82,2026-04-02T01:49:22Z,4750000,False,-33.0,23.0,1,right,MISS K. Hayes driving finger roll Layup,[1630165],1610612758.0,SAC,driving finger roll,,,,,,,Hayes,K. Hayes,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
482,PT03M27.00S,2026-04-02T01:49:21.1Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612758,77,82,2026-04-02T01:49:22Z,4760000,False,,,0,,P. Achiuwa REBOUND (Off:10 Def:6),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,,,481.0,16.0,6.0,10.0,,,,,,,,,,,,,,
483,PT03M27.00S,2026-04-02T01:49:21.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630173,94.40999984741211,50.0,1610612758,77,84,2026-04-02T01:49:21Z,4770000,False,0.0,0.0,1,right,P. Achiuwa tip DUNK (24 PTS),[1630173],1610612758.0,SAC,tip,,,,,,,Achiuwa,P. Achiuwa,Mid-Range,8-16 Left,0.0,Made,,,,,24.0,,,,,,,,,,,,,
484,PT03M20.00S,2026-04-02T01:49:29.0Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,77,84,2026-04-02T01:49:34Z,4780000,False,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 1628370]",1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,Mid-Range,8-16 Left,,,,,,,,,,,2.0,Monk,1628370.0,,,,,,,
485,PT03M20.00S,2026-04-02T01:49:29.0Z,3,REGULAR,steal,,[],1628370,,,1610612758,77,84,2026-04-02T01:49:32Z,4790000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,,,,,Monk,M. Monk,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
486,PT03M12.00S,2026-04-02T01:49:36.5Z,3,REGULAR,turnover,bad pass,[],1628370,,,1610612758,77,84,2026-04-02T01:49:40Z,4800000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 1627751]",1610612758.0,SAC,,,,,,,,Monk,M. Monk,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Poeltl,1627751.0,,,,,,,
487,PT03M12.00S,2026-04-02T01:49:36.5Z,3,REGULAR,steal,,[],1627751,,,1610612761,77,84,2026-04-02T01:49:38Z,4810000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,,,,,Poeltl,J. Poeltl,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
488,PT03M07.00S,2026-04-02T01:49:40.5Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,77,84,2026-04-02T01:49:43Z,4820000,False,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 1630165]",1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,Above the Break 3,24+ Center,,,,,,,,,,,3.0,Hayes,1630165.0,,,,,,,
489,PT03M07.00S,2026-04-02T01:49:40.5Z,3,REGULAR,steal,,[],1630165,,,1610612758,77,84,2026-04-02T01:49:42Z,4830000,False,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612758.0,SAC,,,,,,,,Hayes,K. Hayes,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
490,PT03M02.00S,2026-04-02T01:49:45.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628370,83.39356110381078,50.0,1610612758,77,86,2026-04-02T02:01:50Z,4840000,False,0.0,104.0,1,right,M. Monk 10' running pullup Jump Shot (11 PTS),[1628370],1610612758.0,SAC,running pullup,,,,,,,Monk,M. Monk,In The Paint (Non-RA),8-16 Center,10.36,Made,,,,,11.0,,,,,,,,,,,,,
491,PT03M02.00S,2026-04-02T01:49:55.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,77,86,2026-04-02T01:49:55Z,4850000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT03M02.00S,2026-04-02T01:49:58.7Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,77,86,2026-04-02T01:57:56Z,4855000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,
530,PT03M02.00S,2026-04-02T01:49:58.7Z,3,REGULAR,substitution,out,[],1642266,,,1610612761,77,86,2026-04-02T01:57:56Z,4858750,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,
531,PT03M02.00S,2026-04-02T01:49:58.7Z,3,REGULAR,substitution,out,[],201942,,,1610612761,77,86,2026-04-02T01:57:56Z,4859375,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,
532,PT03M02.00S,2026-04-02T01:49:58.7Z,3,REGULAR,substitution,out,[],1642875,,,1610612761,77,86,2026-04-02T01:57:56Z,4859687,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,
533,PT03M02.00S,2026-04-02T01:49:58.7Z,3,REGULAR,substitution,in,[],1630639,,,1610612761,77,86,2026-04-02T01:57:56Z,4859843,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,
534,PT03M02.00S,2026-04-02T01:49:58.7Z,3,REGULAR,substitution,in,[],1642347,,,1610612761,77,86,2026-04-02T01:57:56Z,4859921,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,
536,PT03M02.00S,2026-04-02T01:49:58.7Z,3,REGULAR,substitution,in,[],1631342,,,1610612761,77,86,2026-04-02T01:57:56Z,4859980,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,
537,PT03M02.00S,2026-04-02T01:49:58.7Z,3,REGULAR,substitution,in,[],203926,,,1610612761,77,86,2026-04-02T01:57:56Z,4859990,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,
494,PT03M02.00S,2026-04-02T01:50:02.2Z,3,REGULAR,substitution,out,[],1630173,,,1610612761,77,86,2026-04-02T01:52:27Z,4880000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,
500,PT03M02.00S,2026-04-02T01:50:02.2Z,3,REGULAR,substitution,in,[],1642928,,,1610612761,77,86,2026-04-02T01:52:27Z,4940000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,
502,PT02M51.00S,2026-04-02T01:52:54.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627751,11.908672798948752,52.69607843137255,1610612761,79,86,2026-04-02T01:53:06Z,4960000,False,-13.0,59.0,1,left,J. Poeltl 6' cutting finger roll Layup (12 PTS) (J. Shead 4 AST),"[1627751, 1642347]",1610612761.0,TOR,cutting finger roll,,,,,,,Poeltl,J. Poeltl,In The Paint (Non-RA),0-8 Center,6.09,Made,,,,,12.0,J. Shead,1642347.0,4.0,,,,,,,,,,
504,PT02M51.00S,2026-04-02T01:52:58.3Z,3,REGULAR,violation,defensive goaltending,[],1642928,,,1610612761,79,86,2026-04-02T01:53:06Z,4980000,False,,,0,,D. Cardwell defensive goaltending VIOLATION,[1642928],1610612758.0,SAC,,,,,,,1627964.0,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,
505,PT02M26.00S,2026-04-02T01:53:31.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642928,85.3646517739816,59.31372549019608,1610612758,79,86,2026-04-02T02:03:26Z,4990000,False,47.0,85.0,1,right,MISS D. Cardwell 9' driving Hook,[1642928],1610612758.0,SAC,driving,,,,,,,Cardwell,D. Cardwell,In The Paint (Non-RA),8-16 Center,9.7,Missed,,,,,,,,,,,,,,,,,,
506,PT02M24.00S,2026-04-02T01:53:33.8Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,79,86,2026-04-02T01:53:35Z,5000000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612761.0,TOR,,,,,,,,Poeltl,J. Poeltl,In The Paint (Non-RA),8-16 Center,,,505.0,4.0,3.0,1.0,,,,,,,,,,,,,,
507,PT02M17.00S,2026-04-02T01:53:39.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630572,32.276609724047304,63.48039215686274,1610612761,79,86,2026-04-02T02:03:48Z,5010000,False,-67.0,251.0,1,left,MISS S. Mamukelashvili 25' running 3PT,[1630572],1610612761.0,TOR,running,,,,,,,Mamukelashvili,S. Mamukelashvili,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
508,PT02M15.00S,2026-04-02T01:53:41.5Z,3,REGULAR,rebound,defensive,[],1642928,,,1610612758,79,86,2026-04-02T01:53:53Z,5020000,False,,,0,,D. Cardwell REBOUND (Off:3 Def:3),[1642928],1610612758.0,SAC,,,,,,,,Cardwell,D. Cardwell,Above the Break 3,24+ Center,,,507.0,6.0,3.0,3.0,,,,,,,,,,,,,,
509,PT02M04.00S,2026-04-02T01:53:53.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,87.07293035479631,53.18627450980392,1610612758,79,88,2026-04-02T02:04:37Z,5030000,False,16.0,69.0,1,right,M. Monk 7' driving floating Jump Shot (13 PTS),[1628370],1610612758.0,SAC,driving floating,,,,,,,Monk,M. Monk,In The Paint (Non-RA),0-8 Center,7.08,Made,,,,,13.0,,,,,,,,,,,,,
