actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
342,PT02M16.00S,2026-01-29T01:33:18.8Z,2,REGULAR,3pt,Jump Shot,[],1627742,78.13731931668858,8.57843137254902,1610612761,47,38,2026-01-29T01:33:24Z,3310000,False,-207.0,153.0,1,right,B. Ingram 25' 3PT  (11 PTS) (J. Shead 1 AST),"[1627742, 1642347]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,,11.0,J. Shead,1642347.0,1.0,,,,,,,,,,
344,PT02M15.00S,2026-01-29T01:33:24.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,47,38,2026-01-29T01:33:24Z,3330000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M15.00S,2026-01-29T01:33:52.1Z,2,REGULAR,substitution,out,[],1642266,,,1610612752,47,38,2026-01-29T01:36:15Z,3340000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M15.00S,2026-01-29T01:33:52.1Z,2,REGULAR,substitution,out,[],1642347,,,1610612752,47,38,2026-01-29T01:36:15Z,3350000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT02M15.00S,2026-01-29T01:33:52.1Z,2,REGULAR,substitution,out,[],1630572,,,1610612752,47,38,2026-01-29T01:36:15Z,3360000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT02M15.00S,2026-01-29T01:33:52.1Z,2,REGULAR,substitution,out,[],1642278,,,1610612752,47,38,2026-01-29T01:36:15Z,3370000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT02M15.00S,2026-01-29T01:33:52.1Z,2,REGULAR,substitution,out,[],1626157,,,1610612752,47,38,2026-01-29T01:36:15Z,3380000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT02M15.00S,2026-01-29T01:33:52.1Z,2,REGULAR,substitution,in,[],1642867,,,1610612752,47,38,2026-01-29T01:36:15Z,3390000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT02M15.00S,2026-01-29T01:33:52.1Z,2,REGULAR,substitution,in,[],1630193,,,1610612752,47,38,2026-01-29T01:36:15Z,3400000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT02M15.00S,2026-01-29T01:33:52.1Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,47,38,2026-01-29T01:36:15Z,3410000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT02M15.00S,2026-01-29T01:33:52.1Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,47,38,2026-01-29T01:36:15Z,3420000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT02M15.00S,2026-01-29T01:33:52.1Z,2,REGULAR,substitution,in,[],1630574,,,1610612752,47,38,2026-01-29T01:36:15Z,3430000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT02M15.00S,2026-01-29T01:36:33.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,47,38,2026-01-29T01:36:44Z,3440000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,
356,PT01M54.00S,2026-01-29T01:37:03.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,5.863994743758213,54.90196078431373,1610612752,47,40,2026-01-29T01:37:09Z,3450000,False,-25.0,3.0,1,left,J. Hart turnaround bank Jump Shot (7 PTS) (O. Anunoby 2 AST),"[1628404, 1628384]",1610612752.0,NYK,turnaround bank,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,7.0,O. Anunoby,1628384.0,2.0,,,,,,,,,,
358,PT01M41.00S,2026-01-29T01:37:22.3Z,2,REGULAR,foul,offensive,[],1630193,,,1610612761,47,40,2026-01-29T01:37:35Z,3470000,False,,,0,,I. Quickley offensive FOUL (2 PF),"[1630193, 1628973]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1830.0,2.0,0.0,Brunson,1628973.0,,,,
360,PT01M41.00S,2026-01-29T01:37:22.3Z,2,REGULAR,turnover,offensive foul,[],1630193,,,1610612761,47,40,2026-01-29T01:37:22Z,3490000,False,,,0,,I. Quickley offensive foul TURNOVER (1 TO),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,1830.0,,,,,,,,
388,PT01M41.00S,2026-01-29T01:37:40.5Z,2,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,47,40,2026-01-29T01:48:41Z,3520000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (2 TO),[1628973],1610612752.0,NYK,lost ball,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,1629177.0,,,,,,,,
366,PT01M18.00S,2026-01-29T01:37:58.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,81.2910643889619,39.950980392156865,1610612761,49,40,2026-01-29T01:48:41Z,3550000,False,-50.0,123.0,1,right,B. Ingram 13' pullup Jump Shot (13 PTS),[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,13.32,Made,,,,,13.0,,,,,,,,,,,,,
367,PT01M10.00S,2026-01-29T01:38:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,5.863994743758213,51.71568627450981,1610612752,49,42,2026-01-29T01:49:47Z,3560000,False,-9.0,3.0,1,left,J. Hart driving finger roll Layup (9 PTS) (J. Brunson 3 AST),"[1628404, 1628973]",1610612752.0,NYK,driving finger roll,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,9.0,J. Brunson,1628973.0,3.0,,,,,,,,,,
368,PT01M01.00S,2026-01-29T01:38:16.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,94.43166885676742,49.01960784313725,1610612761,51,42,2026-01-29T01:38:21Z,3570000,False,-5.0,0.0,1,right,S. Barnes cutting DUNK (13 PTS) (C. Murray-Boyles 3 AST),"[1630567, 1642867]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,13.0,C. Murray-Boyles,1642867.0,3.0,,,,,,,,,,
370,PT00M52.40S,2026-01-29T01:38:28.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.63929040735874,42.64705882352941,1610612752,51,44,2026-01-29T01:38:32Z,3590000,False,37.0,104.0,1,left,J. Brunson 11' driving floating Jump Shot (9 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.02,Made,,,,,9.0,,,,,,,,,,,,,
371,PT00M43.90S,2026-01-29T01:38:38.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,85.89027595269383,48.77450980392157,1610612761,51,44,2026-01-29T01:50:14Z,3600000,False,-6.0,80.0,1,right,MISS I. Quickley 8' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,8.03,Missed,,,,,,,,,,,,,,,,,,
372,PT00M41.30S,2026-01-29T01:38:41.2Z,2,REGULAR,rebound,defensive,[],1630574,,,1610612752,51,44,2026-01-29T01:38:43Z,3610000,False,,,0,,A. Hukporti REBOUND (Off:0 Def:1),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),8-16 Center,,,371.0,1.0,1.0,0.0,,,,,,,,,,,,,,
373,PT00M34.20S,2026-01-29T01:38:48.3Z,2,REGULAR,3pt,Jump Shot,[],1628384,5.469776609724048,4.166666666666666,1610612752,51,47,2026-01-29T01:38:52Z,3620000,False,229.0,-1.0,1,left,O. Anunoby 3PT  (14 PTS) (J. Hart 3 AST),"[1628384, 1628404]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,22.92,Made,,,,,14.0,J. Hart,1628404.0,3.0,,,,,,,,,,
375,PT00M15.70S,2026-01-29T01:39:09.7Z,2,REGULAR,3pt,Jump Shot,[],1629628,75.90341655716163,12.009803921568627,1610612761,51,47,2026-01-29T01:39:15Z,3640000,False,-190.0,174.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
376,PT00M13.20S,2026-01-29T01:39:14.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,51,47,2026-01-29T01:39:14Z,3650000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,375.0,,,,,,,,,,,,,,,,,
378,PT00M13.20S,2026-01-29T01:39:17.9Z,2,REGULAR,substitution,out,[],1642867,,,1610612752,51,47,2026-01-29T01:39:34Z,3670000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT00M13.20S,2026-01-29T01:39:17.9Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,51,47,2026-01-29T01:39:34Z,3680000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT00M13.20S,2026-01-29T01:39:17.9Z,2,REGULAR,substitution,out,[],1630574,,,1610612752,51,47,2026-01-29T01:39:34Z,3690000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT00M13.20S,2026-01-29T01:39:17.9Z,2,REGULAR,substitution,in,[],1642347,,,1610612752,51,47,2026-01-29T01:39:34Z,3700000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT00M13.20S,2026-01-29T01:39:17.9Z,2,REGULAR,substitution,in,[],1642266,,,1610612752,51,47,2026-01-29T01:39:34Z,3710000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT00M13.20S,2026-01-29T01:39:17.9Z,2,REGULAR,substitution,in,[],1626157,,,1610612752,51,47,2026-01-29T01:39:34Z,3720000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT00M00.20S,2026-01-29T01:39:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628384,14.273981603153747,4.166666666666666,1610612752,51,47,2026-01-29T01:40:01Z,3730000,False,229.0,82.0,1,left,MISS O. Anunoby 24' step back 3PT,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,24.33,Missed,,,,,,,,,,,,,,,,,,
385,PT00M00.10S,2026-01-29T01:39:48.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,51,47,2026-01-29T01:40:01Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,384.0,,,,,,,,,,,,,,,,,
386,PT00M00.00S,2026-01-29T01:40:05.1Z,2,REGULAR,period,end,[],0,,,1610612752,51,47,2026-01-29T01:40:05Z,3750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2026-01-29T01:54:22.0Z,3,REGULAR,substitution,out,['startperiod'],1642347,,,1610612752,51,47,2026-01-29T01:54:47Z,3760000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2026-01-29T01:54:22.0Z,3,REGULAR,substitution,out,['startperiod'],1642266,,,1610612752,51,47,2026-01-29T01:54:47Z,3770000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2026-01-29T01:54:22.0Z,3,REGULAR,substitution,in,['startperiod'],1630193,,,1610612752,51,47,2026-01-29T01:54:47Z,3780000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2026-01-29T01:54:22.0Z,3,REGULAR,substitution,in,['startperiod'],1642867,,,1610612752,51,47,2026-01-29T01:54:47Z,3790000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2026-01-29T01:54:59.5Z,3,REGULAR,period,start,[],0,,,1610612761,51,47,2026-01-29T01:54:59Z,3800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT11M40.00S,2026-01-29T01:55:23.1Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,51,47,2026-01-29T01:55:42Z,3820000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (4 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,4.0,1629177.0,,,,,,,,
397,PT11M26.00S,2026-01-29T01:55:36.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,92.72339027595268,75.49019607843137,1610612752,51,47,2026-01-29T01:55:45Z,3830000,False,127.0,16.0,1,right,MISS J. Brunson 12' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,12.85,Missed,,,,,,,,,,,,,,,,,,
398,PT11M23.00S,2026-01-29T01:55:40.3Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,51,47,2026-01-29T01:55:40Z,3840000,False,,,0,,B. Ingram REBOUND (Off:1 Def:4),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,397.0,5.0,4.0,1.0,,,,,,,,,,,,,,
399,PT11M15.00S,2026-01-29T01:55:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,17.16491458607096,57.35294117647059,1610612761,53,47,2026-01-29T01:55:53Z,3850000,False,-37.0,109.0,1,left,B. Ingram 11' driving floating Jump Shot (15 PTS),[1627742],1610612761.0,TOR,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,11.49,Made,,,,,15.0,,,,,,,,,,,,,
400,PT10M52.00S,2026-01-29T01:56:11.5Z,3,REGULAR,3pt,Jump Shot,[],1628969,70.12155059132719,21.323529411764707,1610612752,53,50,2026-01-29T01:56:15Z,3860000,False,-143.0,228.0,1,right,M. Bridges 26' 3PT  (9 PTS) (O. Anunoby 3 AST),"[1628969, 1628384]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.97,Made,,,,,9.0,O. Anunoby,1628384.0,3.0,,,,,,,,,,
402,PT10M33.00S,2026-01-29T01:56:30.5Z,3,REGULAR,2pt,Jump Shot,[],1627742,11.383048620236531,76.9607843137255,1610612761,55,50,2026-01-29T01:56:35Z,3880000,False,-135.0,55.0,1,left,B. Ingram 14' fadeaway Jump Shot (17 PTS),[1627742],1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,14.54,Made,,,,,17.0,,,,,,,,,,,,,
403,PT10M10.00S,2026-01-29T01:56:52.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,92.85479632063075,46.07843137254902,1610612752,55,52,2026-01-29T01:56:57Z,3890000,False,-20.0,15.0,1,right,O. Anunoby driving Layup (16 PTS),[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,16.0,,,,,,,,,,,,,
404,PT10M07.00S,2026-01-29T01:56:59.1Z,3,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612761,55,52,2026-01-29T01:57:05Z,3900000,False,,,0,,J. Hart shooting personal FOUL (2 PF) (Barrett 2 FT),"[1628404, 1629628]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,200833.0,2.0,0.0,Barrett,1629628.0,,,,
406,PT10M07.00S,2026-01-29T01:57:27.0Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,56,52,2026-01-29T01:57:27Z,3920000,False,,,0,,R. Barrett Free Throw 1 of 2 (8 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
407,PT10M07.00S,2026-01-29T01:57:49.4Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,57,52,2026-01-29T01:57:49Z,3930000,False,,,0,,R. Barrett Free Throw 2 of 2 (9 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
408,PT09M50.00S,2026-01-29T01:58:06.6Z,3,REGULAR,2pt,Jump Shot,[],1628973,87.46714848883047,73.2843137254902,1610612752,57,52,2026-01-29T01:59:07Z,3940000,False,116.0,65.0,1,right,MISS J. Brunson 13' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,13.35,Missed,,,,,,,,,,,,,,,,,,
409,PT09M48.00S,2026-01-29T01:58:08.6Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612752,57,52,2026-01-29T02:02:27Z,3950000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,408.0,1.0,0.0,1.0,,,,,,,,,,,,,,
410,PT09M42.00S,2026-01-29T01:58:14.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,93.38042049934296,1.715686274509804,1610612752,57,52,2026-01-29T01:58:18Z,3960000,False,-241.0,10.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,24.16,Missed,,,,,,,,,,,,,,,,,,
411,PT09M39.00S,2026-01-29T01:58:17.8Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,57,52,2026-01-29T01:58:18Z,3970000,False,,,0,,S. Barnes REBOUND (Off:5 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,410.0,10.0,5.0,5.0,,,,,,,,,,,,,,
412,PT09M33.00S,2026-01-29T01:58:23.2Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1627742,21.23850197109067,30.88235294117647,1610612761,59,52,2026-01-29T01:58:33Z,3980000,False,96.0,147.0,1,left,B. Ingram 17' running pullup Jump Shot (19 PTS),[1627742],1610612761.0,TOR,running pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,17.54,Made,,,,,19.0,,,,,,,,,,,,,
413,PT09M23.00S,2026-01-29T01:58:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,94.03745072273325,50.245098039215684,1610612752,59,54,2026-01-29T01:58:53Z,3990000,False,1.0,4.0,1,right,O. Anunoby driving Layup (18 PTS) (M. Bridges 3 AST),"[1628384, 1628969]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,18.0,M. Bridges,1628969.0,3.0,,,,,,,,,,
415,PT09M23.00S,2026-01-29T01:58:38.1Z,3,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612752,59,54,2026-01-29T01:58:48Z,4010000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Anunoby 1 FT),"[1629628, 1628384]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,200833.0,2.0,0.0,Anunoby,1628384.0,,,,
417,PT09M23.00S,2026-01-29T01:59:02.5Z,3,REGULAR,freethrow,1 of 1,[],1628384,,,1610612752,59,55,2026-01-29T01:59:02Z,4030000,False,,,0,,O. Anunoby Free Throw 1 of 1 (19 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
418,PT09M09.00S,2026-01-29T01:59:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,14.668199737187912,60.049019607843135,1610612761,61,55,2026-01-29T02:00:59Z,4040000,False,-50.0,85.0,1,left,I. Quickley 9' driving floating Jump Shot (5 PTS) (B. Ingram 1 AST),"[1630193, 1627742]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,9.91,Made,,,,,5.0,B. Ingram,1627742.0,1.0,,,,,,,,,,
420,PT08M52.00S,2026-01-29T01:59:37.7Z,3,REGULAR,3pt,Jump Shot,[],1628404,69.99014454664915,74.75490196078431,1610612752,61,55,2026-01-29T01:59:41Z,4060000,False,124.0,230.0,1,right,MISS J. Hart 26' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
421,PT08M49.00S,2026-01-29T01:59:40.7Z,3,REGULAR,rebound,defensive,[],1642867,,,1610612761,61,55,2026-01-29T01:59:41Z,4070000,False,,,0,,C. Murray-Boyles REBOUND (Off:2 Def:3),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Right Center,,,420.0,5.0,3.0,2.0,,,,,,,,,,,,,,
422,PT08M44.00S,2026-01-29T01:59:45.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,6.652431011826544,51.71568627450981,1610612761,61,55,2026-01-29T01:59:51Z,4080000,False,-9.0,10.0,1,left,MISS R. Barrett running finger roll Layup,[1629628],1610612761.0,TOR,running finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
423,PT08M43.00S,2026-01-29T01:59:46.3Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612761,61,55,2026-01-29T01:59:51Z,4090000,False,,,0,,R. Barrett REBOUND (Off:2 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,422.0,7.0,5.0,2.0,,,,,,,,,,,,,,
424,PT08M43.00S,2026-01-29T01:59:48.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629628,5.590000152587891,50.0,1610612761,63,55,2026-01-29T01:59:58Z,4100000,False,0.0,0.0,1,left,R. Barrett tip Layup (11 PTS),[1629628],1610612761.0,TOR,tip,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,11.0,,,,,,,,,,,,,
425,PT08M43.00S,2026-01-29T01:59:53.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,63,55,2026-01-29T01:59:53Z,4110000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT08M32.00S,2026-01-29T02:03:22.5Z,3,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,63,55,2026-01-29T02:03:31Z,4130000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (3 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,200833.0,,,,,,,,
428,PT08M17.00S,2026-01-29T02:03:40.7Z,3,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612761,63,55,2026-01-29T02:03:55Z,4140000,False,,,0,,J. Hart shooting personal FOUL (3 PF) (Ingram 2 FT),"[1628404, 1627742]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1629177.0,3.0,0.0,Ingram,1627742.0,,,,
430,PT08M17.00S,2026-01-29T02:04:16.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612761,64,55,2026-01-29T02:04:16Z,4160000,False,,,0,,B. Ingram Free Throw 1 of 2 (20 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
431,PT08M17.00S,2026-01-29T02:04:34.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627742,,,1610612761,65,55,2026-01-29T02:04:34Z,4170000,False,,,0,,B. Ingram Free Throw 2 of 2 (21 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
432,PT08M03.00S,2026-01-29T02:04:52.6Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,65,55,2026-01-29T02:05:30Z,4180000,False,,,0,,J. Brunson bad pass TURNOVER (4 TO),"[1628973, 1630193]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,4.0,,,,,,Quickley,1630193.0,,
433,PT08M03.00S,2026-01-29T02:04:52.6Z,3,REGULAR,steal,,[],1630193,,,1610612761,65,55,2026-01-29T02:04:54Z,4190000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
