actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
270,PT08M29.00S,2026-01-06T01:21:40.7Z,2,REGULAR,substitution,in,[],1629638,,,1610612737,39,31,2026-01-06T01:22:11Z,2630000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT08M29.00S,2026-01-06T01:21:40.7Z,2,REGULAR,substitution,out,[],1629628,,,1610612737,39,31,2026-01-06T01:22:11Z,2640000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT08M29.00S,2026-01-06T01:21:40.7Z,2,REGULAR,substitution,in,[],1627742,,,1610612737,39,31,2026-01-06T01:22:11Z,2650000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT08M17.00S,2026-01-06T01:22:29.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,19.004599211563733,62.99019607843137,1610612737,39,33,2026-01-06T01:22:40Z,2660000,False,-65.0,126.0,1,left,J. Johnson 14' turnaround fadeaway Jump Shot (8 PTS) (O. Okongwu 1 AST),"[1630552, 1630168]",1610612737.0,ATL,turnaround fadeaway,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,14.19,Made,8.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,
276,PT08M03.00S,2026-01-06T01:22:44.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,86.81011826544021,48.77450980392157,1610612761,39,33,2026-01-06T01:22:50Z,2680000,False,-6.0,71.0,1,right,MISS I. Quickley 7' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,7.18,Missed,,,,,,,,,,,,,,,,
277,PT07M59.00S,2026-01-06T01:22:48.2Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,39,33,2026-01-06T01:22:50Z,2690000,False,,,0,,J. Johnson REBOUND (Off:1 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,276.0,5.0,4.0,1.0,,,,
278,PT07M57.00S,2026-01-06T01:22:49.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,7.30946123521682,96.32352941176471,1610612737,39,33,2026-01-06T01:22:59Z,2700000,False,-232.0,16.0,1,left,MISS L. Kennard running 3PT,[1628379],1610612737.0,ATL,running,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,,,23.22,Missed,,,,,,,,,,,,,,,,
279,PT07M54.00S,2026-01-06T01:22:52.7Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,39,33,2026-01-06T01:22:59Z,2710000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,278.0,2.0,1.0,1.0,,,,
307,PT07M44.00S,2026-01-06T01:22:57.4Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,39,33,2026-01-06T01:29:05Z,2730000,False,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 1630249]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,3.0,,,,,,,,,,,,,,,Krejčí,1630249.0,,
308,PT07M44.00S,2026-01-06T01:22:57.4Z,2,REGULAR,steal,,[],1630249,,,1610612737,39,33,2026-01-06T01:29:05Z,2740000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
283,PT07M41.00S,2026-01-06T01:23:05.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629638,19.004599211563733,4.411764705882353,1610612737,39,36,2026-01-06T01:29:05Z,2750000,False,228.0,126.0,1,left,N. Alexander-Walker 26' 3PT running (8 PTS) (L. Kennard 3 AST),"[1629638, 1628379]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,26.05,Made,8.0,L. Kennard,1628379.0,3.0,,,,,,,,,,,,
285,PT07M33.00S,2026-01-06T01:23:22.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,39,36,2026-01-06T01:23:22Z,2770000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT07M33.00S,2026-01-06T01:23:32.2Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,39,36,2026-01-06T01:26:04Z,2780000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT07M33.00S,2026-01-06T01:23:32.2Z,2,REGULAR,substitution,in,[],1642867,,,1610612761,39,36,2026-01-06T01:26:04Z,2790000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT07M26.00S,2026-01-06T01:26:50.6Z,2,REGULAR,3pt,Jump Shot,[],1630534,82.07950065703022,4.166666666666666,1610612761,39,36,2026-01-06T01:26:57Z,2800000,False,-229.0,116.0,1,right,MISS O. Agbaji 25' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,25.69,Missed,,,,,,,,,,,,,,,,
289,PT07M21.00S,2026-01-06T01:26:55.6Z,2,REGULAR,rebound,offensive,[],1642867,,,1610612761,39,36,2026-01-06T01:26:57Z,2810000,False,,,0,,C. Murray-Boyles REBOUND (Off:2 Def:1),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,288.0,3.0,1.0,2.0,,,,
290,PT07M21.00S,2026-01-06T01:26:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642867,94.40999984741211,50.0,1610612761,41,36,2026-01-06T01:26:55Z,2820000,False,0.0,0.0,1,right,C. Murray-Boyles tip Layup (9 PTS),[1642867],1610612761.0,TOR,tip,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,8-16 Left,,,0.0,Made,9.0,,,,,,,,,,,,,,,
291,PT07M09.00S,2026-01-06T01:27:11.6Z,2,REGULAR,foul,personal,[],1641711,,,1610612737,41,36,2026-01-06T01:27:18Z,2830000,False,,,0,,G. Dick personal FOUL (1 PF),"[1641711, 1630168]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,1.0,0.0,Okongwu,1630168.0,,,,,,,,
293,PT07M01.00S,2026-01-06T01:27:33.7Z,2,REGULAR,3pt,Jump Shot,[],1629638,29.517082785808146,25.245098039215684,1610612737,41,36,2026-01-06T01:27:39Z,2850000,False,124.0,225.0,1,left,MISS N. Alexander-Walker 25' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,25.68,Missed,,,,,,,,,,,,,,,,
294,PT06M58.00S,2026-01-06T01:27:36.7Z,2,REGULAR,rebound,defensive,[],1642867,,,1610612761,41,36,2026-01-06T01:27:39Z,2860000,False,,,0,,C. Murray-Boyles REBOUND (Off:2 Def:2),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,293.0,4.0,2.0,2.0,,,,
295,PT06M46.00S,2026-01-06T01:27:48.9Z,2,REGULAR,turnover,bad pass,[],1641711,,,1610612761,41,36,2026-01-06T01:27:53Z,2870000,False,,,0,,G. Dick bad pass TURNOVER (1 TO),"[1641711, 1630168]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,Okongwu,1630168.0,,
296,PT06M46.00S,2026-01-06T01:27:48.9Z,2,REGULAR,steal,,[],1630168,,,1610612737,41,36,2026-01-06T01:27:51Z,2880000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT06M35.00S,2026-01-06T01:28:02.8Z,2,REGULAR,foul,personal,[],1627742,,,1610612737,41,36,2026-01-06T01:28:12Z,2890000,False,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 1629638]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,1627534.0,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,
299,PT06M31.00S,2026-01-06T01:28:30.6Z,2,REGULAR,turnover,bad pass,[],1630552,,,1610612737,41,36,2026-01-06T01:28:34Z,2910000,False,,,0,,J. Johnson bad pass TURNOVER (3 TO),"[1630552, 1642867]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,,,,,Murray-Boyles,1642867.0,,
300,PT06M31.00S,2026-01-06T01:28:30.6Z,2,REGULAR,steal,,[],1642867,,,1610612761,41,36,2026-01-06T01:28:32Z,2920000,False,,,0,,C. Murray-Boyles STEAL (1 STL),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
301,PT06M28.00S,2026-01-06T01:28:33.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642867,94.1688567674113,51.470588235294116,1610612761,43,36,2026-01-06T01:28:38Z,2930000,False,7.0,2.0,1,right,C. Murray-Boyles running Layup (11 PTS),[1642867],1610612761.0,TOR,running,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,0.77,Made,11.0,,,,,,,,,,,,,,,
302,PT06M16.00S,2026-01-06T01:28:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629638,31.882391590013142,78.18627450980392,1610612737,43,36,2026-01-06T01:28:56Z,2940000,False,-141.0,247.0,1,left,MISS N. Alexander-Walker 28' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,28.45,Missed,,,,,,,,,,,,,,,,
303,PT06M11.00S,2026-01-06T01:28:50.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,43,36,2026-01-06T01:28:56Z,2950000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,302.0,,,,,,,
305,PT06M11.00S,2026-01-06T01:28:57.9Z,2,REGULAR,substitution,out,[],1630193,,,1610612761,43,36,2026-01-06T01:29:01Z,2970000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT06M11.00S,2026-01-06T01:28:57.9Z,2,REGULAR,substitution,in,[],1642347,,,1610612761,43,36,2026-01-06T01:29:01Z,2980000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT06M06.00S,2026-01-06T01:29:23.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.72339027595268,51.71568627450981,1610612761,45,36,2026-01-06T01:29:29Z,2990000,False,9.0,16.0,1,right,B. Ingram driving finger roll Layup (6 PTS),[1627742],1610612761.0,TOR,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,1.81,Made,6.0,,,,,,,,,,,,,,,
310,PT05M41.00S,2026-01-06T01:29:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,6.389618922470433,52.20588235294118,1610612737,45,38,2026-01-06T01:29:53Z,3000000,False,-11.0,8.0,1,left,J. Johnson cutting Layup (10 PTS) (V. Krejčí 2 AST),"[1630552, 1630249]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,1.34,Made,10.0,V. Krejčí,1630249.0,2.0,,,,,,,,,,,,
312,PT05M33.00S,2026-01-06T01:29:56.4Z,2,REGULAR,3pt,Jump Shot,[],1641711,95.3515111695138,99.26470588235294,1610612761,48,38,2026-01-06T01:30:01Z,3020000,False,246.0,-9.0,1,right,G. Dick 24' 3PT  (6 PTS) (C. Murray-Boyles 3 AST),"[1641711, 1642867]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,,,24.65,Made,6.0,C. Murray-Boyles,1642867.0,3.0,,,,,,,,,,,,
314,PT05M32.00S,2026-01-06T01:30:02.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,48,38,2026-01-06T01:30:02Z,3040000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT05M32.00S,2026-01-06T01:31:48.2Z,2,REGULAR,substitution,out,[],1628379,,,1610612737,48,38,2026-01-06T01:32:44Z,3050000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT05M32.00S,2026-01-06T01:31:48.2Z,2,REGULAR,substitution,in,[],1630700,,,1610612737,48,38,2026-01-06T01:32:44Z,3060000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT05M20.00S,2026-01-06T01:33:09.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,12.171484888304862,48.77450980392157,1610612737,48,38,2026-01-06T01:33:13Z,3070000,False,6.0,62.0,1,left,MISS J. Johnson 6' turnaround fadeaway Shot,[1630552],1610612737.0,ATL,turnaround fadeaway,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,6.22,Missed,,,,,,,,,,,,,,,,
318,PT05M18.00S,2026-01-06T01:33:11.3Z,2,REGULAR,rebound,defensive,[],1642347,,,1610612761,48,38,2026-01-06T01:33:13Z,3080000,False,,,0,,J. Shead REBOUND (Off:0 Def:2),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,317.0,2.0,2.0,0.0,,,,
319,PT05M10.00S,2026-01-06T01:33:19.5Z,2,REGULAR,3pt,Jump Shot,[],1641711,86.41590013140605,98.52941176470588,1610612761,51,38,2026-01-06T01:33:26Z,3090000,False,243.0,75.0,1,right,G. Dick 25' 3PT step back (9 PTS) (C. Murray-Boyles 4 AST),"[1641711, 1642867]",1610612761.0,TOR,step back,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,,,25.4,Made,9.0,C. Murray-Boyles,1642867.0,4.0,,,,,,,,,,,,
321,PT04M59.00S,2026-01-06T01:33:31.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,8.754927726675426,46.568627450980394,1610612737,51,40,2026-01-06T01:33:36Z,3110000,False,17.0,30.0,1,left,O. Okongwu driving bank Hook (6 PTS) (N. Alexander-Walker 2 AST),"[1630168, 1629638]",1610612737.0,ATL,driving bank,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,3.44,Made,6.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,,,,
323,PT04M35.00S,2026-01-06T01:33:54.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642867,91.93495400788436,50.49019607843137,1610612761,53,40,2026-01-06T01:33:59Z,3130000,False,2.0,23.0,1,right,C. Murray-Boyles turnaround Hook (13 PTS) (B. Ingram 2 AST),"[1642867, 1627742]",1610612761.0,TOR,turnaround,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,2.34,Made,13.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,
325,PT04M23.00S,2026-01-06T01:34:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.521024967148489,51.71568627450981,1610612737,53,42,2026-01-06T01:34:12Z,3150000,False,-9.0,9.0,1,left,O. Okongwu finger roll Layup (8 PTS),[1630168],1610612737.0,ATL,finger roll,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,1.23,Made,8.0,,,,,,,,,,,,,,,
326,PT03M57.00S,2026-01-06T01:34:32.5Z,2,REGULAR,3pt,Jump Shot,[],1642347,61.18593955321945,60.78431372549019,1610612761,56,42,2026-01-06T01:34:39Z,3160000,False,54.0,312.0,1,right,J. Shead 31' 3PT pullup (3 PTS) (O. Agbaji 1 AST),"[1642347, 1630534]",1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,,,31.7,Made,3.0,O. Agbaji,1630534.0,1.0,,,,,,,,,,,,
329,PT03M43.00S,2026-01-06T01:34:54.2Z,2,REGULAR,substitution,out,[],1641711,,,1610612737,56,42,2026-01-06T01:35:01Z,3190000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT03M43.00S,2026-01-06T01:34:54.2Z,2,REGULAR,substitution,out,[],1630534,,,1610612737,56,42,2026-01-06T01:35:01Z,3200000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT03M43.00S,2026-01-06T01:34:54.2Z,2,REGULAR,substitution,in,[],1630567,,,1610612737,56,42,2026-01-06T01:35:01Z,3210000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT03M43.00S,2026-01-06T01:34:54.2Z,2,REGULAR,substitution,in,[],1629628,,,1610612737,56,42,2026-01-06T01:35:01Z,3220000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT03M31.00S,2026-01-06T01:35:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,11.383048620236531,64.95098039215686,1610612737,56,42,2026-01-06T01:35:29Z,3230000,False,-75.0,55.0,1,left,MISS N. Alexander-Walker 9' driving floating Shot,[1629638],1610612737.0,ATL,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Left,,,9.25,Missed,,,,,,,,,,,,,,,,
334,PT03M29.00S,2026-01-06T01:35:24.8Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,56,42,2026-01-06T01:35:29Z,3240000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,333.0,4.0,4.0,0.0,,,,
335,PT03M22.00S,2026-01-06T01:35:31.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627742,88.91261498028909,53.18627450980392,1610612761,58,42,2026-01-06T01:35:41Z,3250000,False,16.0,52.0,1,right,B. Ingram running finger roll Layup (8 PTS) (R. Barrett 3 AST),"[1627742, 1629628]",1610612761.0,TOR,running finger roll,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,5.41,Made,8.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,
337,PT03M10.00S,2026-01-06T01:35:43.8Z,2,REGULAR,3pt,Jump Shot,[],1630700,19.004599211563733,98.0392156862745,1610612737,58,42,2026-01-06T01:35:52Z,3270000,False,-240.0,126.0,1,left,MISS D. Daniels 27' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,27.13,Missed,,,,,,,,,,,,,,,,
338,PT03M05.00S,2026-01-06T01:35:48.8Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612761,58,42,2026-01-06T01:37:37Z,3280000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,337.0,5.0,5.0,0.0,,,,
339,PT03M04.00S,2026-01-06T01:35:50.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,90.62089356110381,61.029411764705884,1610612761,58,42,2026-01-06T01:35:58Z,3290000,False,55.0,36.0,1,right,MISS R. Barrett 6' running finger roll Layup - blocked,"[1629628, 1630552]",1610612761.0,TOR,running finger roll,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,6.57,Missed,,,,,,,,,,,,,,,Johnson,1630552.0
340,PT03M04.00S,2026-01-06T01:35:50.3Z,2,REGULAR,block,,[],1630552,,,1610612761,58,42,2026-01-06T01:35:52Z,3300000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT03M04.00S,2026-01-06T01:35:50.3Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,58,42,2026-01-06T01:35:58Z,3310000,False,,,0,,J. Johnson REBOUND (Off:1 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,339.0,6.0,5.0,1.0,,,,
342,PT02M59.00S,2026-01-06T01:35:57.0Z,2,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612737,58,42,2026-01-06T01:36:55Z,3320000,False,,,0,,C. Murray-Boyles shooting personal FOUL (1 PF) (Johnson 2 FT),"[1642867, 1630552]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,1.0,0.0,Johnson,1630552.0,,,,,,,,
344,PT02M59.00S,2026-01-06T01:36:26.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630552,,,1610612737,58,42,2026-01-06T01:36:51Z,3340000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
346,PT02M59.00S,2026-01-06T01:36:26.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,58,42,2026-01-06T01:36:51Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,344.0,,,,,,,
347,PT02M59.00S,2026-01-06T01:36:26.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630552,,,1610612737,58,43,2026-01-06T01:36:51Z,3370000,False,,,0,,J. Johnson Free Throw 2 of 2 (11 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
348,PT02M49.00S,2026-01-06T01:36:57.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612761,58,43,2026-01-06T01:37:07Z,3380000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Barrett 2 FT),"[1630168, 1629628]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,2.0,0.0,Barrett,1629628.0,,,,,,,,
350,PT02M49.00S,2026-01-06T01:37:20.1Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,59,43,2026-01-06T01:37:43Z,3400000,False,,,0,,R. Barrett Free Throw 1 of 2 (3 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
351,PT02M49.00S,2026-01-06T01:37:22.5Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,59,43,2026-01-06T01:37:27Z,3410000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT02M49.00S,2026-01-06T01:37:22.5Z,2,REGULAR,substitution,in,[],1630193,,,1610612761,59,43,2026-01-06T01:37:27Z,3420000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT02M49.00S,2026-01-06T01:37:20.1Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,59,43,2026-01-06T01:37:43Z,3430000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
354,PT02M47.00S,2026-01-06T01:37:22.1Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,59,43,2026-01-06T01:37:43Z,3440000,False,,,0,,J. Johnson REBOUND (Off:1 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,353.0,7.0,6.0,1.0,,,,
355,PT02M39.00S,2026-01-06T01:37:48.1Z,2,REGULAR,turnover,bad pass,[],1630552,,,1610612737,59,43,2026-01-06T01:37:53Z,3450000,False,,,0,,J. Johnson bad pass TURNOVER (4 TO),"[1630552, 1642867]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,4.0,,,,,,,,,,,,,,,Murray-Boyles,1642867.0,,
356,PT02M39.00S,2026-01-06T01:37:48.1Z,2,REGULAR,steal,,[],1642867,,,1610612761,59,43,2026-01-06T01:37:51Z,3460000,False,,,0,,C. Murray-Boyles STEAL (2 STL),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
357,PT02M22.00S,2026-01-06T01:38:05.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630567,88.25558475689881,45.83333333333333,1610612761,59,43,2026-01-06T01:38:38Z,3470000,False,-21.0,58.0,1,right,MISS S. Barnes 6' turnaround Hook,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,6.15,Missed,,,,,,,,,,,,,,,,
