actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
256,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,in,[],1627742,,,1610612754,29,35,2025-11-27T01:26:14Z,2487500,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M38.00S,2025-11-27T01:25:31.4Z,2,REGULAR,3pt,Jump Shot,[],1629614,30.042706964520367,28.921568627450984,1610612754,29,38,2025-11-27T01:25:37Z,2500000,False,105.0,230.0,1,left,A. Nembhard 25' 3PT step back (3 PTS) (I. Jackson 2 AST),"[1629614, 1630543]",1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,25.29,Made,3.0,,,,,,,,,,,,,I. Jackson,1630543.0,2.0,,
252,PT07M24.00S,2025-11-27T01:25:49.0Z,2,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612761,29,38,2025-11-27T01:25:59Z,2510000,False,,,0,,B. Ingram step out-of-bounds TURNOVER (2 TO),[1627742],1610612761.0,TOR,step,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,,,,,,,,2004.0,,,,,2.0,,,,,,,
253,PT07M11.00S,2025-11-27T01:26:11.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630543,5.206964520367937,50.49019607843137,1610612754,29,40,2025-11-27T01:26:17Z,2520000,False,-2.0,-4.0,1,left,I. Jackson DUNK (4 PTS) (A. Nembhard 3 AST),"[1630543, 1629614]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.44,Made,4.0,,,,,,,,,,,,,A. Nembhard,1629614.0,3.0,,
257,PT06M58.00S,2025-11-27T01:26:25.2Z,2,REGULAR,foul,personal,['2freethrow'],1630526,,,1610612761,29,40,2025-11-27T01:26:38Z,2540000,False,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Ingram 2 FT),"[1630526, 1627742]",1610612754.0,IND,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2004.0,1.0,0.0,Ingram,1627742.0,,,,,,,,
259,PT06M58.00S,2025-11-27T01:26:55.1Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,30,40,2025-11-27T01:26:55Z,2560000,False,,,0,,B. Ingram Free Throw 1 of 2 (7 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
260,PT06M58.00S,2025-11-27T01:27:09.3Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,31,40,2025-11-27T01:27:09Z,2570000,False,,,0,,B. Ingram Free Throw 2 of 2 (8 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
261,PT06M44.00S,2025-11-27T01:27:29.5Z,2,REGULAR,foul,personal,['2freethrow'],1642347,,,1610612754,31,40,2025-11-27T01:27:39Z,2580000,False,,,0,,J. Shead shooting personal FOUL (2 PF) (Nembhard 2 FT),"[1642347, 1629614]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2004.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,
263,PT06M44.00S,2025-11-27T01:27:53.6Z,2,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,31,41,2025-11-27T01:27:53Z,2600000,False,,,0,,A. Nembhard Free Throw 1 of 2 (4 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
264,PT06M44.00S,2025-11-27T01:28:09.5Z,2,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,31,42,2025-11-27T01:28:09Z,2610000,False,,,0,,A. Nembhard Free Throw 2 of 2 (5 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
265,PT06M36.00S,2025-11-27T01:28:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,88.25558475689881,49.01960784313725,1610612761,33,42,2025-11-27T01:28:26Z,2620000,False,-5.0,58.0,1,right,S. Mamukelashvili Jump Shot (2 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,5.81,Made,2.0,,,,,,,,,,,,,,,,,
266,PT06M36.00S,2025-11-27T01:28:25.3Z,2,REGULAR,foul,personal,['1freethrow'],1630526,,,1610612761,33,42,2025-11-27T01:28:32Z,2630000,False,,,0,,J. Robinson-Earl shooting personal FOUL (2 PF) (Mamukelashvili 1 FT),"[1630526, 1630572]",1610612754.0,IND,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2004.0,2.0,0.0,Mamukelashvili,1630572.0,,,,,,,,
268,PT06M36.00S,2025-11-27T01:28:45.6Z,2,REGULAR,freethrow,1 of 1,[],1630572,,,1610612761,34,42,2025-11-27T01:28:45Z,2650000,False,,,0,,S. Mamukelashvili Free Throw 1 of 1 (3 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
269,PT06M11.00S,2025-11-27T01:29:11.6Z,2,REGULAR,3pt,Jump Shot,[],1629614,42.78909329829172,94.11764705882352,1610612754,34,42,2025-11-27T01:29:18Z,2660000,False,-221.0,350.0,1,left,MISS A. Nembhard 41' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,41.35,Missed,,,,,,,,,,,,,,,,,,
270,PT06M08.00S,2025-11-27T01:29:14.8Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612761,34,42,2025-11-27T01:29:14Z,2670000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,
271,PT06M01.00S,2025-11-27T01:29:22.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,93.9060446780552,50.49019607843137,1610612761,36,42,2025-11-27T01:32:48Z,2680000,False,2.0,5.0,1,right,S. Mamukelashvili driving floating bank Jump Shot (5 PTS) (J. Shead 2 AST),"[1630572, 1642347]",1610612761.0,TOR,driving floating bank,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,0.54,Made,5.0,,,,,,,,,,,,,J. Shead,1642347.0,2.0,,
273,PT06M01.00S,2025-11-27T01:29:28.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,36,42,2025-11-27T01:33:11Z,2700000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M01.00S,2025-11-27T01:30:21.6Z,2,REGULAR,substitution,out,[],1630526,,,1610612754,36,42,2025-11-27T01:30:51Z,2710000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M01.00S,2025-11-27T01:30:21.6Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,36,42,2025-11-27T01:30:51Z,2720000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M49.00S,2025-11-27T01:31:09.9Z,2,REGULAR,foul,offensive,[],1630543,,,1610612754,36,42,2025-11-27T01:31:47Z,2730000,False,,,0,,I. Jackson off-the-ball offensive FOUL (1 PF),"[1630543, 1627742]",1610612754.0,IND,off-the-ball,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,,201245.0,1.0,0.0,Ingram,1627742.0,,,,,,,,
278,PT05M49.00S,2025-11-27T01:31:09.9Z,2,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,36,42,2025-11-27T01:31:09Z,2750000,False,,,0,,I. Jackson offensive foul TURNOVER (2 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Right Center,,,,,,,,201245.0,,,,,2.0,,,,,,,
279,PT05M49.00S,2025-11-27T01:31:16.6Z,2,REGULAR,substitution,out,[],1642266,,,1610612761,36,42,2025-11-27T01:31:21Z,2760000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M49.00S,2025-11-27T01:31:16.6Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,36,42,2025-11-27T01:31:21Z,2770000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M30.00S,2025-11-27T01:31:41.2Z,2,REGULAR,turnover,lost ball,[],1630567,,,1610612761,36,42,2025-11-27T01:31:45Z,2780000,False,,,0,,S. Barnes lost ball TURNOVER (2 TO),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2.0,Siakam,1627783.0,,,,,
282,PT05M30.00S,2025-11-27T01:31:41.2Z,2,REGULAR,steal,,[],1627783,,,1610612754,36,42,2025-11-27T01:31:43Z,2790000,False,,,0,,P. Siakam STEAL (2 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
283,PT05M24.00S,2025-11-27T01:31:46.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627783,14.14257555847569,47.30392156862745,1610612754,36,44,2025-11-27T03:49:58Z,2800000,False,13.0,80.0,1,left,P. Siakam 8' floating Jump Shot (8 PTS) (B. Mathurin 2 AST),"[1627783, 1631097]",1610612754.0,IND,floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,8.15,Made,8.0,,,,,,,,,,,,,B. Mathurin,1631097.0,2.0,,
285,PT05M18.00S,2025-11-27T01:31:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.64323258869908,50.0,1610612761,38,44,2025-11-27T01:31:58Z,2820000,False,0.0,7.0,1,right,S. Barnes cutting finger roll Layup (12 PTS) (J. Shead 3 AST),"[1630567, 1642347]",1610612761.0,TOR,cutting finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.73,Made,12.0,,,,,,,,,,,,,J. Shead,1642347.0,3.0,,
287,PT05M04.00S,2025-11-27T01:32:09.7Z,2,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612754,38,44,2025-11-27T01:32:16Z,2840000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1630567, 1629614]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,1629178.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,
289,PT05M04.00S,2025-11-27T01:32:34.3Z,2,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,38,44,2025-11-27T01:32:34Z,2860000,False,,,0,,MISS A. Nembhard Free Throw 1 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
290,PT05M04.00S,2025-11-27T01:32:34.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,38,44,2025-11-27T01:32:34Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,
291,PT05M04.00S,2025-11-27T01:32:42.1Z,2,REGULAR,substitution,out,[],1630543,,,1610612754,38,44,2025-11-27T01:32:48Z,2880000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M04.00S,2025-11-27T01:32:42.1Z,2,REGULAR,substitution,in,[],1630643,,,1610612754,38,44,2025-11-27T01:32:48Z,2890000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M04.00S,2025-11-27T01:32:55.3Z,2,REGULAR,substitution,out,[],1642419,,,1610612754,38,44,2025-11-27T01:32:58Z,2900000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT05M04.00S,2025-11-27T01:32:55.3Z,2,REGULAR,substitution,in,[],1642266,,,1610612754,38,44,2025-11-27T01:32:58Z,2910000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT05M04.00S,2025-11-27T01:33:10.0Z,2,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,38,45,2025-11-27T01:33:10Z,2920000,False,,,0,,A. Nembhard Free Throw 2 of 2 (6 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
296,PT04M48.00S,2025-11-27T01:33:28.0Z,2,REGULAR,3pt,Jump Shot,[],1642347,88.78120893561103,98.2843137254902,1610612761,38,45,2025-11-27T01:33:39Z,2930000,False,241.0,53.0,1,right,MISS J. Shead 24' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Right Corner 3,24+ Right,24.71,Missed,,,,,,,,,,,,,,,,,,
297,PT04M45.00S,2025-11-27T01:33:31.0Z,2,REGULAR,rebound,offensive,[],1642266,,,1610612761,38,45,2025-11-27T01:33:39Z,2940000,False,,,0,,J. Walter REBOUND (Off:1 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,,,,296.0,2.0,1.0,1.0,,,,,,,,,,,,,
298,PT04M38.00S,2025-11-27T01:33:37.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642347,91.5407358738502,55.63725490196079,1610612761,38,45,2025-11-27T01:40:51Z,2950000,False,28.0,27.0,1,right,MISS J. Shead bank Hook,[1642347],1610612761.0,TOR,bank,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,,,,,,,,,,,,,,
299,PT04M38.00S,2025-11-27T01:33:37.6Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,38,45,2025-11-27T01:33:41Z,2960000,False,,,0,,J. Huff REBOUND (Off:0 Def:2),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,298.0,2.0,2.0,0.0,,,,,,,,,,,,,
300,PT04M22.00S,2025-11-27T01:33:52.9Z,2,REGULAR,3pt,Jump Shot,[],1631097,31.488173455978973,31.127450980392158,1610612754,38,48,2025-11-27T01:33:57Z,2970000,False,94.0,243.0,1,left,B. Mathurin 26' 3PT step back (5 PTS) (P. Siakam 2 AST),"[1631097, 1627783]",1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.12,Made,5.0,,,,,,,,,,,,,P. Siakam,1627783.0,2.0,,
303,PT04M05.00S,2025-11-27T01:34:14.1Z,2,REGULAR,turnover,traveling,[],1630567,,,1610612761,38,48,2025-11-27T01:34:19Z,2990000,False,,,0,,S. Barnes traveling TURNOVER (3 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,2004.0,,,,,3.0,,,,,,,
304,PT04M05.00S,2025-11-27T01:34:18.2Z,2,REGULAR,substitution,out,[],1642347,,,1610612754,38,48,2025-11-27T01:34:30Z,3000000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M05.00S,2025-11-27T01:34:18.2Z,2,REGULAR,substitution,out,[],1630572,,,1610612754,38,48,2025-11-27T01:34:30Z,3010000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M05.00S,2025-11-27T01:34:18.2Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,38,48,2025-11-27T01:34:30Z,3020000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M05.00S,2025-11-27T01:34:18.2Z,2,REGULAR,substitution,in,[],1630193,,,1610612754,38,48,2025-11-27T01:34:30Z,3030000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M05.00S,2025-11-27T01:34:18.2Z,2,REGULAR,substitution,in,[],1627751,,,1610612754,38,48,2025-11-27T01:34:30Z,3040000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M05.00S,2025-11-27T01:34:18.2Z,2,REGULAR,substitution,in,[],1641716,,,1610612754,38,48,2025-11-27T01:34:30Z,3050000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M57.00S,2025-11-27T01:34:49.1Z,2,REGULAR,foul,personal,[],1630193,,,1610612754,38,48,2025-11-27T01:35:00Z,3060000,False,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 1629614]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Center,,,,,,,,201245.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,
312,PT03M53.00S,2025-11-27T01:35:13.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612754,38,48,2025-11-27T01:35:18Z,3080000,False,,,0,,S. Barnes personal FOUL (2 PF) (Nembhard 2 FT),"[1630567, 1629614]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,2004.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,
314,PT03M53.00S,2025-11-27T01:35:37.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629614,,,1610612754,38,49,2025-11-27T01:36:00Z,3100000,False,,,0,,A. Nembhard Free Throw 1 of 2 (7 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
315,PT03M53.00S,2025-11-27T01:35:37.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629614,,,1610612754,38,49,2025-11-27T01:36:00Z,3110000,False,,,0,,MISS A. Nembhard Free Throw 2 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT03M51.00S,2025-11-27T01:35:39.2Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,38,49,2025-11-27T01:36:00Z,3120000,False,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,315.0,3.0,1.0,2.0,,,,,,,,,,,,,
317,PT03M46.00S,2025-11-27T01:35:58.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642266,92.72339027595268,97.05882352941177,1610612761,41,49,2025-11-27T01:41:53Z,3130000,False,235.0,16.0,1,right,J. Walter 3PT running (3 PTS) (S. Barnes 2 AST),"[1642266, 1630567]",1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,23.58,Made,3.0,,,,,,,,,,,,,S. Barnes,1630567.0,2.0,,
319,PT03M21.00S,2025-11-27T01:36:23.2Z,2,REGULAR,3pt,Jump Shot,[],1631097,26.757555847568987,15.931372549019606,1610612754,41,49,2025-11-27T01:36:27Z,3150000,False,170.0,199.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
320,PT03M18.00S,2025-11-27T01:36:26.2Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,41,49,2025-11-27T01:36:27Z,3160000,False,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,319.0,4.0,2.0,2.0,,,,,,,,,,,,,
321,PT03M03.00S,2025-11-27T01:36:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,83.52496714848883,50.245098039215684,1610612761,43,49,2025-11-27T01:36:47Z,3170000,False,1.0,102.0,1,right,I. Quickley 10' driving floating Jump Shot (7 PTS) (J. Poeltl 2 AST),"[1630193, 1627751]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.24,Made,7.0,,,,,,,,,,,,,J. Poeltl,1627751.0,2.0,,
322,PT02M45.00S,2025-11-27T01:37:02.6Z,2,REGULAR,turnover,palming,[],1629614,,,1610612754,43,49,2025-11-27T01:37:10Z,3180000,False,,,0,,A. Nembhard palming TURNOVER (2 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,1629178.0,,,,,2.0,,,,,,,
323,PT02M36.00S,2025-11-27T01:37:16.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,93.9060446780552,50.49019607843137,1610612761,45,49,2025-11-27T01:37:20Z,3190000,False,2.0,5.0,1,right,J. Poeltl cutting Layup (6 PTS) (S. Barnes 3 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.54,Made,6.0,,,,,,,,,,,,,S. Barnes,1630567.0,3.0,,
325,PT02M25.00S,2025-11-27T01:37:29.4Z,2,REGULAR,turnover,lost ball,[],1627783,,,1610612754,45,49,2025-11-27T01:37:35Z,3210000,False,,,0,,P. Siakam lost ball TURNOVER (2 TO),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,,,,,,,
327,PT02M25.00S,2025-11-27T01:37:35.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612761,45,49,2025-11-27T01:37:48Z,3230000,False,,,0,,P. Siakam loose ball personal FOUL (3 PF) (Quickley 2 FT),"[1627783, 1630193]",1610612754.0,IND,loose ball,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,,,,,,2004.0,3.0,1.0,Quickley,1630193.0,,,,,,,,
329,PT02M25.00S,2025-11-27T01:38:06.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630193,,,1610612761,46,49,2025-11-27T01:38:06Z,3250000,False,,,0,,I. Quickley Free Throw 1 of 2 (8 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
331,PT02M25.00S,2025-11-27T01:38:06.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630193,,,1610612761,46,49,2025-11-27T01:38:36Z,3270000,False,,,0,,MISS I. Quickley Free Throw 2 of 2,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT02M23.00S,2025-11-27T01:38:08.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,46,49,2025-11-27T01:38:36Z,3280000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,331.0,1.0,1.0,0.0,,,,,,,,,,,,,
333,PT02M06.00S,2025-11-27T01:38:52.6Z,2,REGULAR,turnover,bad pass,[],1631097,,,1610612754,46,49,2025-11-27T01:38:58Z,3290000,False,,,0,,B. Mathurin bad pass TURNOVER (1 TO),"[1631097, 1627742]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Ingram,1627742.0,,,,,
334,PT02M06.00S,2025-11-27T01:38:52.6Z,2,REGULAR,steal,,[],1627742,,,1610612761,46,49,2025-11-27T01:38:54Z,3300000,False,,,0,,B. Ingram STEAL (2 STL),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT02M00.00S,2025-11-27T01:38:58.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642266,93.38042049934296,51.71568627450981,1610612761,46,49,2025-11-27T01:45:23Z,3310000,False,9.0,10.0,1,right,MISS J. Walter running DUNK - blocked,"[1642266, 1630643]",1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,Huff,1630643.0
336,PT02M00.00S,2025-11-27T01:38:58.1Z,2,REGULAR,block,,[],1630643,,,1610612761,46,49,2025-11-27T01:39:01Z,3320000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT01M57.00S,2025-11-27T01:39:01.1Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,46,49,2025-11-27T01:39:04Z,3330000,False,,,0,,J. Walker REBOUND (Off:1 Def:7),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,335.0,8.0,7.0,1.0,,,,,,,,,,,,,
338,PT01M39.00S,2025-11-27T01:39:19.2Z,2,REGULAR,2pt,Jump Shot,[],1629614,12.565703022339028,27.941176470588236,1610612754,46,49,2025-11-27T01:39:23Z,3340000,False,110.0,66.0,1,left,MISS A. Nembhard 12' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,12.83,Missed,,,,,,,,,,,,,,,,,,
339,PT01M37.00S,2025-11-27T01:39:21.2Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612761,46,49,2025-11-27T01:39:23Z,3350000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,338.0,2.0,2.0,0.0,,,,,,,,,,,,,
