actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
561,PT10M09.00S,2026-02-26T02:32:17.5Z,4,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612761,90,85,2026-02-26T02:32:24Z,5590000,False,,,0,,S. Castle shooting personal FOUL (2 PF) (Barrett 2 FT),"[1642264, 1629628]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,1155.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
563,PT10M09.00S,2026-02-26T02:32:39.0Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,91,85,2026-02-26T02:32:39Z,5610000,False,,,0,,R. Barrett Free Throw 1 of 2 (9 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
564,PT10M09.00S,2026-02-26T02:32:51.2Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,92,85,2026-02-26T02:32:51Z,5620000,False,,,0,,R. Barrett Free Throw 2 of 2 (10 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
565,PT09M57.00S,2026-02-26T02:33:04.0Z,4,REGULAR,3pt,Jump Shot,[],1630170,68.41327201051249,68.38235294117648,1610612759,92,88,2026-02-26T02:33:08Z,5630000,False,92.0,244.0,1,right,D. Vassell 26' 3PT  (21 PTS) (S. Castle 5 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,Made,21.0,,,,26.11,,,,,S. Castle,1642264.0,5.0,,
567,PT09M40.00S,2026-02-26T02:33:23.4Z,4,REGULAR,foul,personal,[],1642844,,,1610612761,92,88,2026-02-26T02:33:39Z,5650000,False,,,0,,D. Harper personal FOUL (3 PF),"[1642844, 1629628]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Center,200834.0,3.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
569,PT09M28.00S,2026-02-26T02:33:57.2Z,4,REGULAR,3pt,Jump Shot,[],1630567,29.517082785808146,24.754901960784316,1610612761,92,88,2026-02-26T02:34:02Z,5670000,False,126.0,225.0,1,left,MISS S. Barnes 25' 3PT - blocked,"[1630567, 1641705]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.8,,,,,,,,Wembanyama,1641705.0
570,PT09M28.00S,2026-02-26T02:33:57.2Z,4,REGULAR,block,,[],1641705,,,1610612761,92,88,2026-02-26T02:33:59Z,5680000,False,,,0,,V. Wembanyama BLOCK (4 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
571,PT09M25.00S,2026-02-26T02:34:00.2Z,4,REGULAR,rebound,offensive,[],1642266,,,1610612761,92,88,2026-02-26T02:34:02Z,5690000,False,,,0,,J. Walter REBOUND (Off:1 Def:5),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,569.0,6.0,5.0,1.0,,,,,
572,PT09M24.00S,2026-02-26T02:34:02.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642266,7.703679369250986,3.431372549019608,1610612761,92,88,2026-02-26T02:34:06Z,5700000,False,233.0,20.0,1,left,MISS J. Walter turnaround fadeaway 3PT,[1642266],1610612761.0,TOR,turnaround fadeaway,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.36,,,,,,,,,
573,PT09M21.00S,2026-02-26T02:34:05.6Z,4,REGULAR,rebound,defensive,[],1642264,,,1610612759,92,88,2026-02-26T02:34:06Z,5710000,False,,,0,,S. Castle REBOUND (Off:1 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,572.0,3.0,2.0,1.0,,,,,
574,PT09M11.00S,2026-02-26T02:34:14.8Z,4,REGULAR,3pt,Jump Shot,[],203084,93.9060446780552,4.901960784313726,1610612759,92,91,2026-02-26T02:34:18Z,5720000,False,-225.0,5.0,1,right,H. Barnes 3PT  (8 PTS) (V. Wembanyama 2 AST),"[203084, 1641705]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,Made,8.0,,,,22.56,,,,,V. Wembanyama,1641705.0,2.0,,
576,PT08M51.00S,2026-02-26T02:34:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,9.806176084099869,58.82352941176471,1610612761,92,91,2026-02-26T02:34:41Z,5740000,False,-44.0,40.0,1,left,MISS R. Barrett driving floating bank Shot,[1629628],1610612761.0,TOR,driving floating bank,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.93,,,,,,,,,
577,PT08M50.00S,2026-02-26T02:34:35.8Z,4,REGULAR,rebound,defensive,[],203084,,,1610612759,92,91,2026-02-26T02:34:41Z,5750000,False,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,576.0,3.0,3.0,0.0,,,,,
578,PT08M46.00S,2026-02-26T02:34:40.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641705,64.73390275952694,19.607843137254903,1610612759,92,91,2026-02-26T02:38:00Z,5760000,False,-152.0,279.0,1,right,MISS V. Wembanyama 31' running 3PT,[1641705],1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,31.77,,,,,,,,,
579,PT08M40.00S,2026-02-26T02:34:46.9Z,4,REGULAR,rebound,defensive,[],1642266,,,1610612761,92,91,2026-02-26T02:34:48Z,5770000,False,,,0,,J. Walter REBOUND (Off:1 Def:6),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,578.0,7.0,6.0,1.0,,,,,
580,PT08M21.00S,2026-02-26T02:35:04.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,11.514454664914586,60.78431372549019,1610612761,92,91,2026-02-26T02:35:08Z,5780000,False,-54.0,56.0,1,left,MISS I. Quickley 7' turnaround fadeaway Shot,[1630193],1610612761.0,TOR,turnaround fadeaway,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.75,,,,,,,,,
581,PT08M19.00S,2026-02-26T02:35:06.3Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,92,91,2026-02-26T02:35:08Z,5790000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,580.0,4.0,4.0,0.0,,,,,
582,PT08M02.00S,2026-02-26T02:35:23.2Z,4,REGULAR,3pt,Jump Shot,[],1642264,66.04796320630749,44.6078431372549,1610612759,92,91,2026-02-26T02:35:28Z,5800000,False,-27.0,267.0,1,right,MISS S. Castle 26' step back 3PT,[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,26.8,,,,,,,,,
583,PT07M59.00S,2026-02-26T02:35:26.2Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,92,91,2026-02-26T02:35:28Z,5810000,False,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,582.0,5.0,4.0,1.0,,,,,
586,PT07M55.00S,2026-02-26T02:35:44.7Z,4,REGULAR,foul,personal,[],1641705,,,1610612761,92,91,2026-02-26T02:36:27Z,5840000,False,,,0,,V. Wembanyama personal FOUL (2 PF),"[1641705, 1629628]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,200834.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
588,PT07M55.00S,2026-02-26T02:35:49.4Z,4,REGULAR,substitution,out,[],1642266,,,1610612761,92,91,2026-02-26T02:36:07Z,5860000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M55.00S,2026-02-26T02:35:49.4Z,4,REGULAR,substitution,out,[],1630572,,,1610612761,92,91,2026-02-26T02:36:07Z,5870000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M55.00S,2026-02-26T02:35:49.4Z,4,REGULAR,substitution,out,[],1641705,,,1610612761,92,91,2026-02-26T02:36:07Z,5880000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M55.00S,2026-02-26T02:35:49.4Z,4,REGULAR,substitution,in,[],1627742,,,1610612761,92,91,2026-02-26T02:36:07Z,5890000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M55.00S,2026-02-26T02:35:49.4Z,4,REGULAR,substitution,in,[],1627751,,,1610612761,92,91,2026-02-26T02:36:07Z,5900000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M55.00S,2026-02-26T02:35:49.4Z,4,REGULAR,substitution,in,[],1628436,,,1610612761,92,91,2026-02-26T02:36:07Z,5910000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M44.00S,2026-02-26T02:36:17.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,15.588042049934298,42.40196078431372,1610612761,92,91,2026-02-26T02:36:26Z,5920000,False,38.0,94.0,1,left,MISS S. Barnes 10' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,10.14,,,,,,,,,
595,PT07M41.00S,2026-02-26T02:36:19.8Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612759,92,91,2026-02-26T02:36:19Z,5930000,False,,,0,,L. Kornet REBOUND (Off:2 Def:4),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,594.0,6.0,4.0,2.0,,,,,
596,PT07M26.00S,2026-02-26T02:36:34.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,92.85479632063075,50.49019607843137,1610612759,92,93,2026-02-26T02:36:42Z,5940000,False,2.0,15.0,1,right,L. Kornet cutting DUNK (4 PTS) (D. Harper 7 AST),"[1628436, 1642844]",1610612759.0,SAS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,1.49,,,,,D. Harper,1642844.0,7.0,,
598,PT07M17.00S,2026-02-26T02:36:44.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,12.434296977660972,50.245098039215684,1610612761,94,93,2026-02-26T02:36:48Z,5960000,False,-1.0,64.0,1,left,S. Barnes 6' driving Hook (15 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,15.0,,,,6.44,,,,,,,,,
599,PT07M17.00S,2026-02-26T02:36:51.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,94,93,2026-02-26T02:36:51Z,5970000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M17.00S,2026-02-26T02:38:20.7Z,4,REGULAR,substitution,out,[],1629628,,,1610612759,94,93,2026-02-26T02:39:39Z,5980000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M17.00S,2026-02-26T02:38:20.7Z,4,REGULAR,substitution,out,[],1642844,,,1610612759,94,93,2026-02-26T02:39:39Z,5990000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M17.00S,2026-02-26T02:38:20.7Z,4,REGULAR,substitution,in,[],1642347,,,1610612759,94,93,2026-02-26T02:39:39Z,6000000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M17.00S,2026-02-26T02:38:20.7Z,4,REGULAR,substitution,in,[],1628368,,,1610612759,94,93,2026-02-26T02:39:39Z,6010000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M06.00S,2026-02-26T02:40:06.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,82.7365308804205,55.88235294117647,1610612759,94,93,2026-02-26T02:40:54Z,6020000,False,29.0,110.0,1,right,MISS D. Vassell 11' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.37,,,,,,,,,
605,PT07M05.00S,2026-02-26T02:40:07.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,94,93,2026-02-26T02:40:41Z,6030000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,604.0,,,,,,,,
606,PT07M05.00S,2026-02-26T02:40:24.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612761,94,93,2026-02-26T02:40:32Z,6040000,False,,,0,,L. Kornet loose ball personal FOUL (3 PF) (Poeltl 2 FT),"[1628436, 1627751]",1610612759.0,SAS,loose ball,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,200834.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
608,PT07M05.00S,2026-02-26T02:40:48.3Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,95,93,2026-02-26T02:40:48Z,6060000,False,,,0,,J. Poeltl Free Throw 1 of 2 (10 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
609,PT07M05.00S,2026-02-26T02:41:08.7Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,96,93,2026-02-26T02:41:08Z,6070000,False,,,0,,J. Poeltl Free Throw 2 of 2 (11 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
610,PT06M51.00S,2026-02-26T02:41:30.2Z,4,REGULAR,foul,personal,[],1642347,,,1610612759,96,93,2026-02-26T02:41:38Z,6080000,False,,,0,,J. Shead personal FOUL (1 PF),"[1642347, 1642264]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,1627961.0,1.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,,
612,PT06M51.00S,2026-02-26T02:41:39.4Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,96,93,2026-02-26T02:41:44Z,6100000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M51.00S,2026-02-26T02:41:39.4Z,4,REGULAR,substitution,in,[],1630577,,,1610612759,96,93,2026-02-26T02:41:44Z,6110000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M42.00S,2026-02-26T02:42:06.6Z,4,REGULAR,3pt,Jump Shot,[],1630577,71.69842312746385,17.892156862745097,1610612759,96,93,2026-02-26T02:42:11Z,6120000,False,-161.0,214.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.71,,,,,,,,,
615,PT06M39.00S,2026-02-26T02:42:09.6Z,4,REGULAR,rebound,offensive,[],1630577,,,1610612759,96,93,2026-02-26T02:42:11Z,6130000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,614.0,4.0,3.0,1.0,,,,,
616,PT06M37.00S,2026-02-26T02:42:11.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,90.22667542706965,3.6764705882352944,1610612759,96,96,2026-02-26T02:42:15Z,6140000,False,-232.0,39.0,1,right,D. Fox 3PT  (15 PTS) (J. Champagnie 4 AST),"[1628368, 1630577]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,Made,15.0,,,,23.49,,,,,J. Champagnie,1630577.0,4.0,,
618,PT06M12.00S,2026-02-26T02:42:36.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,12.697109067017081,47.30392156862745,1610612761,96,96,2026-02-26T02:42:40Z,6160000,False,13.0,67.0,1,left,MISS J. Shead 6' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.82,,,,,,,,,
619,PT06M10.00S,2026-02-26T02:42:38.3Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,96,96,2026-02-26T02:42:40Z,6170000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,618.0,5.0,4.0,1.0,,,,,
620,PT06M06.00S,2026-02-26T02:42:44.9Z,4,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612759,96,96,2026-02-26T02:42:58Z,6180000,False,,,0,,S. Barnes shooting personal FOUL (4 PF) (Fox 2 FT),"[1630567, 1628368]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,1155.0,4.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
622,PT06M06.00S,2026-02-26T02:43:11.4Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612759,96,96,2026-02-26T02:43:49Z,6200000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
623,PT06M06.00S,2026-02-26T02:43:11.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,96,96,2026-02-26T02:43:49Z,6210000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,622.0,,,,,,,,
624,PT06M06.00S,2026-02-26T02:43:12.5Z,4,REGULAR,substitution,out,[],1642347,,,1610612759,96,96,2026-02-26T02:43:23Z,6220000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M06.00S,2026-02-26T02:43:12.5Z,4,REGULAR,substitution,out,[],1642264,,,1610612759,96,96,2026-02-26T02:43:23Z,6230000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M06.00S,2026-02-26T02:43:12.5Z,4,REGULAR,substitution,out,[],203084,,,1610612759,96,96,2026-02-26T02:43:23Z,6240000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M06.00S,2026-02-26T02:43:12.5Z,4,REGULAR,substitution,in,[],1629628,,,1610612759,96,96,2026-02-26T02:43:23Z,6250000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M06.00S,2026-02-26T02:43:12.5Z,4,REGULAR,substitution,in,[],1641705,,,1610612759,96,96,2026-02-26T02:43:23Z,6260000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M06.00S,2026-02-26T02:43:12.5Z,4,REGULAR,substitution,in,[],1642844,,,1610612759,96,96,2026-02-26T02:43:23Z,6270000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M06.00S,2026-02-26T02:43:11.4Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612759,96,96,2026-02-26T02:43:49Z,6280000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
631,PT06M05.00S,2026-02-26T02:43:12.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,96,96,2026-02-26T02:43:49Z,6290000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,630.0,,,,,,,,
633,PT06M02.00S,2026-02-26T02:43:58.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,95.22010512483574,4.411764705882353,1610612759,96,96,2026-02-26T02:44:04Z,6310000,False,-228.0,-8.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.8,,,,,,,,,
634,PT05M59.00S,2026-02-26T02:44:01.0Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,96,96,2026-02-26T02:44:04Z,6320000,False,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,633.0,4.0,3.0,1.0,,,,,
635,PT05M49.00S,2026-02-26T02:44:11.6Z,4,REGULAR,turnover,lost ball,[],1630567,,,1610612761,96,96,2026-02-26T02:44:17Z,6330000,False,,,0,,S. Barnes lost ball TURNOVER (5 TO),"[1630567, 1642844]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,5.0,Harper,1642844.0,,,,,,,,,,
636,PT05M49.00S,2026-02-26T02:44:11.6Z,4,REGULAR,steal,,[],1642844,,,1610612759,96,96,2026-02-26T02:44:15Z,6340000,False,,,0,,D. Harper STEAL (2 STL),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
637,PT05M42.00S,2026-02-26T02:44:18.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630577,94.69448094612353,3.431372549019608,1610612759,96,99,2026-02-26T02:44:27Z,6350000,False,-233.0,-3.0,1,right,J. Champagnie 3PT running (10 PTS) (V. Wembanyama 3 AST),"[1630577, 1641705]",1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,Made,10.0,,,,23.28,,,,,V. Wembanyama,1641705.0,3.0,,
639,PT05M15.00S,2026-02-26T02:44:44.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,17.296320630749015,59.31372549019608,1610612761,98,99,2026-02-26T02:44:49Z,6370000,False,-47.0,110.0,1,left,B. Ingram 11' pullup Jump Shot (20 PTS),[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,20.0,,,,11.96,,,,,,,,,
640,PT05M02.00S,2026-02-26T02:44:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,81.42247043363994,48.03921568627451,1610612759,98,101,2026-02-26T02:45:04Z,6380000,False,-10.0,122.0,1,right,D. Fox 12' turnaround Jump Shot (17 PTS),[1628368],1610612759.0,SAS,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,17.0,,,,12.25,,,,,,,,,
641,PT04M35.00S,2026-02-26T02:45:24.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,12.959921156373195,50.0,1610612761,100,101,2026-02-26T02:48:19Z,6390000,False,0.0,69.0,1,left,R. Barrett 6' turnaround Hook (12 PTS),[1629628],1610612761.0,TOR,turnaround,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,,,,6.93,,,,,,,,,
642,PT04M17.00S,2026-02-26T02:45:45.9Z,4,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612759,100,101,2026-02-26T02:45:57Z,6400000,False,,,0,,B. Ingram shooting personal FOUL (2 PF) (Kornet 2 FT),"[1627742, 1628436]",1610612761.0,TOR,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,200834.0,2.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
644,PT04M17.00S,2026-02-26T02:46:10.7Z,4,REGULAR,freethrow,1 of 2,[],1628436,,,1610612759,100,102,2026-02-26T02:46:10Z,6420000,False,,,0,,L. Kornet Free Throw 1 of 2 (5 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
645,PT04M17.00S,2026-02-26T02:46:28.1Z,4,REGULAR,freethrow,2 of 2,[],1628436,,,1610612759,100,103,2026-02-26T02:46:28Z,6430000,False,,,0,,L. Kornet Free Throw 2 of 2 (6 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
646,PT04M08.00S,2026-02-26T02:46:38.7Z,4,REGULAR,3pt,Jump Shot,[],1630193,26.757555847568987,19.11764705882353,1610612761,100,103,2026-02-26T02:46:43Z,6440000,False,154.0,199.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.19,,,,,,,,,
