actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT10M11.00S,2025-11-11T04:10:55.9Z,2,REGULAR,3pt,Jump Shot,[],1630249,7.30946123521682,2.696078431372549,1610612737,34,19,2025-11-11T04:11:00Z,1680000,False,237.0,16.0,1,left,MISS V. Krejčí 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,,,,23.71,Missed,,,,,,,,,,,,,,,
172,PT10M07.00S,2025-11-11T04:10:59.9Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,34,19,2025-11-11T04:11:00Z,1690000,False,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,,
173,PT09M49.00S,2025-11-11T04:11:17.9Z,2,REGULAR,2pt,Jump Shot,[],201572,88.30486202365309,20.396752450980394,1610612746,34,19,2025-11-11T04:11:29Z,1700000,False,-148.0,57.0,1,right,MISS B. Lopez 15' turnaround fadeaway bank Shot,[201572],1610612746.0,LAC,turnaround fadeaway bank,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,15.87,Missed,,,,,,,,,,,,,,,
174,PT09M45.00S,2025-11-11T04:11:21.9Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,34,19,2025-11-11T04:11:24Z,1710000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left Center,,,,,,173.0,2.0,1.0,1.0,,,,,,,,,,,
175,PT09M31.00S,2025-11-11T04:11:35.6Z,2,REGULAR,3pt,Jump Shot,[],1630168,4.418528252299605,96.07843137254902,1610612737,34,19,2025-11-11T04:11:39Z,1720000,False,-230.0,-11.0,1,left,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,23.07,Missed,,,,,,,,,,,,,,,
176,PT09M29.00S,2025-11-11T04:11:37.6Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,34,19,2025-11-11T04:11:39Z,1730000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,,,175.0,2.0,2.0,0.0,,,,,,,,,,,
177,PT09M25.00S,2025-11-11T04:11:44.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627739,91.5407358738502,48.03921568627451,1610612746,36,19,2025-11-11T04:11:53Z,1740000,False,-10.0,27.0,1,right,K. Dunn running Layup (4 PTS),[1627739],1610612746.0,LAC,running,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,2.87,Made,,,,,4.0,,,,,,,,,,
178,PT09M25.00S,2025-11-11T04:11:49.7Z,2,REGULAR,foul,personal,['1freethrow'],1630811,,,1610612746,36,19,2025-11-11T04:12:08Z,1750000,False,,,0,,K. Wallace shooting personal FOUL (2 PF) (Dunn 1 FT),"[1630811, 1627739]",1610612737.0,ATL,shooting,,,Wallace,K. Wallace,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Dunn,1627739.0
180,PT09M25.00S,2025-11-11T04:12:09.5Z,2,REGULAR,substitution,out,[],204001,,,1610612746,36,19,2025-11-11T04:12:28Z,1770000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M25.00S,2025-11-11T04:12:09.5Z,2,REGULAR,substitution,in,[],1630552,,,1610612746,36,19,2025-11-11T04:12:28Z,1780000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M25.00S,2025-11-11T04:12:27.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1627739,,,1610612746,36,19,2025-11-11T04:12:29Z,1790000,False,,,0,,MISS K. Dunn Free Throw 1 of 1,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
183,PT09M21.00S,2025-11-11T04:12:31.6Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,36,19,2025-11-11T04:12:29Z,1800000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,
184,PT09M08.00S,2025-11-11T04:12:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,11.645860709592641,47.05882352941176,1610612737,36,19,2025-11-11T04:12:48Z,1810000,False,15.0,57.0,1,left,MISS O. Okongwu driving Layup - blocked,"[1630168, 201587]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,5.89,Missed,,,,,,Batum,201587.0,,,,,,,,
185,PT09M08.00S,2025-11-11T04:12:41.8Z,2,REGULAR,block,,[],201587,,,1610612737,36,19,2025-11-11T04:12:44Z,1820000,False,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT09M05.00S,2025-11-11T04:12:44.8Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,36,19,2025-11-11T04:12:48Z,1830000,False,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,184.0,3.0,3.0,0.0,,,,,,,,,,,
187,PT08M55.00S,2025-11-11T04:12:54.8Z,2,REGULAR,2pt,Jump Shot,[],201587,75.64060446780552,48.03921568627451,1610612746,36,19,2025-11-11T04:13:00Z,1840000,False,-10.0,176.0,1,right,MISS N. Batum 17' Jump Shot,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,17.68,Missed,,,,,,,,,,,,,,,
188,PT08M52.00S,2025-11-11T04:12:57.8Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,36,19,2025-11-11T04:13:00Z,1850000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,,,,,,187.0,3.0,3.0,0.0,,,,,,,,,,,
189,PT08M39.00S,2025-11-11T04:13:11.2Z,2,REGULAR,3pt,Jump Shot,[],1628379,22.158344283837057,11.519607843137255,1610612737,36,19,2025-11-11T04:13:16Z,1860000,False,192.0,156.0,1,left,MISS L. Kennard 24' 3PT,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,24.76,Missed,,,,,,,,,,,,,,,
190,PT08M35.00S,2025-11-11T04:13:14.8Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,36,19,2025-11-11T04:13:14Z,1870000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,189.0,3.0,1.0,2.0,,,,,,,,,,,
191,PT08M24.00S,2025-11-11T04:13:26.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630811,20.71287779237845,5.392156862745098,1610612737,36,22,2025-11-11T04:13:31Z,1880000,False,223.0,142.0,1,left,K. Wallace 26' 3PT  (3 PTS) (V. Krejčí 1 AST),"[1630811, 1630249]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,,,,26.45,Made,,,,,3.0,,,V. Krejčí,1630249.0,1.0,,,,,
193,PT08M06.00S,2025-11-11T04:13:44.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642353,88.51839684625493,49.50980392156863,1610612746,36,22,2025-11-11T04:13:48Z,1900000,False,-2.0,55.0,1,right,MISS C. Christie driving floating Shot,[1642353],1610612746.0,LAC,driving floating,,,Christie,C. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,5.55,Missed,,,,,,,,,,,,,,,
194,PT08M03.00S,2025-11-11T04:13:47.5Z,2,REGULAR,rebound,defensive,[],1630811,,,1610612737,36,22,2025-11-11T04:13:48Z,1910000,False,,,0,,K. Wallace REBOUND (Off:0 Def:3),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,,
195,PT07M52.00S,2025-11-11T04:13:57.1Z,2,REGULAR,3pt,Jump Shot,[],1630552,11.777266754270697,0.9803921568627451,1610612737,36,22,2025-11-11T04:14:01Z,1920000,False,245.0,58.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,,25.19,Missed,,,,,,,,,,,,,,,
196,PT07M49.00S,2025-11-11T04:14:00.1Z,2,REGULAR,rebound,defensive,[],1642353,,,1610612746,36,22,2025-11-11T04:14:01Z,1930000,False,,,0,,C. Christie REBOUND (Off:0 Def:2),[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Right Corner 3,24+ Right,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,,
197,PT07M47.00S,2025-11-11T04:14:07.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,36,22,2025-11-11T04:14:07Z,1940000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M47.00S,2025-11-11T04:16:46.0Z,2,REGULAR,substitution,out,[],1627739,,,1610612746,36,22,2025-11-11T04:17:05Z,1950000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M47.00S,2025-11-11T04:16:46.0Z,2,REGULAR,substitution,out,[],201572,,,1610612746,36,22,2025-11-11T04:17:05Z,1960000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M47.00S,2025-11-11T04:16:46.0Z,2,REGULAR,substitution,out,[],1630811,,,1610612746,36,22,2025-11-11T04:17:05Z,1970000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M47.00S,2025-11-11T04:16:46.0Z,2,REGULAR,substitution,out,[],1628379,,,1610612746,36,22,2025-11-11T04:17:05Z,1980000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M47.00S,2025-11-11T04:16:46.0Z,2,REGULAR,substitution,in,[],201935,,,1610612746,36,22,2025-11-11T04:17:05Z,1990000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M47.00S,2025-11-11T04:16:46.0Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,36,22,2025-11-11T04:17:05Z,2000000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M47.00S,2025-11-11T04:16:46.0Z,2,REGULAR,substitution,in,[],1630700,,,1610612746,36,22,2025-11-11T04:17:05Z,2010000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M47.00S,2025-11-11T04:16:46.0Z,2,REGULAR,substitution,in,[],1642258,,,1610612746,36,22,2025-11-11T04:17:05Z,2020000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M29.00S,2025-11-11T04:17:39.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641738,91.01511169513797,46.32352941176471,1610612746,38,22,2025-11-11T04:17:44Z,2030000,False,-18.0,32.0,1,right,K. Brown driving finger roll Layup (4 PTS) (J. Harden 4 AST),"[1641738, 201935]",1610612746.0,LAC,driving finger roll,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,3.69,Made,,,,,4.0,,,J. Harden,201935.0,4.0,,,,,
208,PT07M17.00S,2025-11-11T04:17:51.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,11.777266754270697,39.46078431372549,1610612737,38,24,2025-11-11T04:17:55Z,2050000,False,53.0,58.0,1,left,D. Daniels 7' floating Jump Shot (2 PTS),[1630700],1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,7.85,Made,,,,,2.0,,,,,,,,,,
209,PT07M02.00S,2025-11-11T04:18:07.0Z,2,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612746,38,24,2025-11-11T04:18:18Z,2060000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Zubac 2 FT),"[1630552, 1627826]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Zubac,1627826.0
211,PT07M02.00S,2025-11-11T04:18:36.5Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,38,24,2025-11-11T04:18:36Z,2080000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
212,PT07M02.00S,2025-11-11T04:18:36.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,38,24,2025-11-11T04:18:36Z,2090000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,211.0,,,,,,,,,,,,,,
213,PT07M02.00S,2025-11-11T04:18:45.6Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,39,24,2025-11-11T04:18:45Z,2100000,False,,,0,,I. Zubac Free Throw 2 of 2 (7 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
214,PT06M51.00S,2025-11-11T04:18:58.0Z,2,REGULAR,3pt,Jump Shot,[],1630249,7.440867279894875,3.6764705882352944,1610612737,39,27,2025-11-11T04:19:05Z,2110000,False,232.0,17.0,1,left,V. Krejčí 3PT  (6 PTS) (D. Daniels 2 AST),"[1630249, 1630700]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,,,,23.23,Made,,,,,6.0,,,D. Daniels,1630700.0,2.0,,,,,
216,PT06M35.00S,2025-11-11T04:19:13.2Z,2,REGULAR,3pt,Jump Shot,[],1642353,68.41327201051249,69.6078431372549,1610612746,39,27,2025-11-11T04:19:19Z,2130000,False,98.0,244.0,1,right,MISS C. Christie 26' 3PT,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Above the Break 3,24+ Right Center,,,,26.33,Missed,,,,,,,,,,,,,,,
217,PT06M33.00S,2025-11-11T04:19:15.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,39,27,2025-11-11T04:19:19Z,2140000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,216.0,,,,,,,,,,,,,,
219,PT06M33.00S,2025-11-11T04:19:20.4Z,2,REGULAR,substitution,out,[],201587,,,1610612737,39,27,2025-11-11T04:19:24Z,2160000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M33.00S,2025-11-11T04:19:20.4Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,39,27,2025-11-11T04:19:24Z,2170000,False,,,0,,SUB in: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M24.00S,2025-11-11T04:19:42.0Z,2,REGULAR,3pt,Jump Shot,[],1630249,30.699737187910642,67.15686274509804,1610612737,39,30,2025-11-11T04:19:46Z,2180000,False,-86.0,236.0,1,left,V. Krejčí 25' 3PT  (9 PTS) (D. Daniels 3 AST),"[1630249, 1630700]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,25.12,Made,,,,,9.0,,,D. Daniels,1630700.0,3.0,,,,,
223,PT06M08.00S,2025-11-11T04:19:57.8Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612746,39,30,2025-11-11T04:20:01Z,2200000,False,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 1630700]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Right Center,3.0,Daniels,1630700.0,,,,,,,,,,,,,,,,,
224,PT06M08.00S,2025-11-11T04:19:57.8Z,2,REGULAR,steal,,[],1630700,,,1610612737,39,30,2025-11-11T04:19:59Z,2210000,False,,,0,,D. Daniels STEAL (2 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
225,PT06M03.00S,2025-11-11T04:20:01.8Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630249,24.78646517739816,12.745098039215685,1610612737,39,33,2025-11-11T04:20:14Z,2220000,False,186.0,180.0,1,left,V. Krejčí 25' 3PT running pullup (12 PTS) (D. Daniels 4 AST),"[1630249, 1630700]",1610612737.0,ATL,running pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,25.94,Made,,,,,12.0,,,D. Daniels,1630700.0,4.0,,,,,
227,PT06M02.00S,2025-11-11T04:20:12.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,39,33,2025-11-11T04:20:12Z,2240000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M02.00S,2025-11-11T04:22:44.1Z,2,REGULAR,substitution,out,[],1642353,,,1610612746,39,33,2025-11-11T04:23:01Z,2250000,False,,,0,,SUB out: C. Christie,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M02.00S,2025-11-11T04:22:44.1Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,39,33,2025-11-11T04:23:01Z,2260000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M42.00S,2025-11-11T04:23:31.5Z,2,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612746,39,33,2025-11-11T04:24:06Z,2270000,False,,,0,,J. Johnson shooting personal FOUL (2 PF) (Jones Jr. 2 FT),"[1630552, 1627884]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,2.0,0.0,Jones Jr.,1627884.0
232,PT05M42.00S,2025-11-11T04:24:07.4Z,2,REGULAR,freethrow,1 of 2,[],1627884,,,1610612746,40,33,2025-11-11T04:24:07Z,2290000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (9 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
233,PT05M42.00S,2025-11-11T04:24:24.0Z,2,REGULAR,freethrow,2 of 2,[],1627884,,,1610612746,41,33,2025-11-11T04:24:24Z,2300000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (10 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
234,PT05M30.00S,2025-11-11T04:24:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,8.360709592641262,48.03921568627451,1610612737,41,35,2025-11-11T04:24:46Z,2310000,False,10.0,26.0,1,left,J. Johnson cutting finger roll Layup (6 PTS) (D. Daniels 5 AST),"[1630552, 1630700]",1610612737.0,ATL,cutting finger roll,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,2.79,Made,,,,,6.0,,,D. Daniels,1630700.0,5.0,,,,,
236,PT05M16.00S,2025-11-11T04:24:53.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.38699080157687,47.30392156862745,1610612746,41,35,2025-11-11T04:24:57Z,2330000,False,-13.0,57.0,1,right,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,5.83,Missed,,,,,,,,,,,,,,,
237,PT05M12.00S,2025-11-11T04:24:57.6Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,41,35,2025-11-11T04:24:57Z,2340000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,236.0,2.0,2.0,0.0,,,,,,,,,,,
238,PT05M07.00S,2025-11-11T04:25:02.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642258,9.411957950065702,42.8921568627451,1610612737,41,37,2025-11-11T05:51:53Z,2350000,False,36.0,36.0,1,left,Z. Risacher running Layup (4 PTS) (J. Johnson 1 AST),"[1642258, 1630552]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,5.06,Made,,,,,4.0,,,J. Johnson,1630552.0,1.0,,,,,
240,PT04M47.00S,2025-11-11T04:25:21.8Z,2,REGULAR,3pt,Jump Shot,[],201935,68.80749014454665,24.754901960784316,1610612746,41,37,2025-11-11T04:25:27Z,2370000,False,-126.0,241.0,1,right,MISS J. Harden 27' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,27.18,Missed,,,,,,,,,,,,,,,
241,PT04M45.00S,2025-11-11T04:25:23.8Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,41,37,2025-11-11T04:25:27Z,2380000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,240.0,4.0,4.0,0.0,,,,,,,,,,,
242,PT04M37.00S,2025-11-11T04:25:32.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,9.543363994743759,51.9607843137255,1610612737,41,39,2025-11-11T04:25:40Z,2390000,False,-10.0,37.0,1,left,J. Johnson turnaround fadeaway Jump Shot (8 PTS),[1630552],1610612737.0,ATL,turnaround fadeaway,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,3.85,Made,,,,,8.0,,,,,,,,,,
243,PT04M15.00S,2025-11-11T04:25:54.5Z,2,REGULAR,turnover,bad pass,[],1627826,,,1610612746,41,39,2025-11-11T04:25:58Z,2400000,False,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 1630700]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,1.0,Daniels,1630700.0,,,,,,,,,,,,,,,,,
244,PT04M15.00S,2025-11-11T04:25:54.5Z,2,REGULAR,steal,,[],1630700,,,1610612737,41,39,2025-11-11T04:25:56Z,2410000,False,,,0,,D. Daniels STEAL (3 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
245,PT04M09.00S,2025-11-11T04:26:00.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630249,20.05584756898817,91.42156862745098,1610612737,41,42,2025-11-11T04:26:08Z,2420000,False,-207.0,136.0,1,left,V. Krejčí 24' 3PT running (15 PTS) (J. Johnson 2 AST),"[1630249, 1630552]",1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,24.78,Made,,,,,15.0,,,J. Johnson,1630552.0,2.0,,,,,
247,PT03M46.00S,2025-11-11T04:26:23.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,90.88370565045992,43.627450980392155,1610612746,41,42,2025-11-11T04:26:26Z,2440000,False,-32.0,33.0,1,right,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,4.6,Missed,,,,,,,,,,,,,,,
248,PT03M44.00S,2025-11-11T04:26:25.1Z,2,REGULAR,rebound,offensive,[],201935,,,1610612746,41,42,2025-11-11T04:26:25Z,2450000,False,,,0,,J. Harden REBOUND (Off:3 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,247.0,8.0,5.0,3.0,,,,,,,,,,,
249,PT03M43.00S,2025-11-11T04:26:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,92.32917214191852,48.03921568627451,1610612746,41,42,2025-11-11T04:26:54Z,2460000,False,-10.0,20.0,1,right,MISS J. Harden putback Layup,[201935],1610612746.0,LAC,putback,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,2.19,Missed,,,,,,,,,,,,,,,
250,PT03M43.00S,2025-11-11T04:26:26.4Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,41,42,2025-11-11T04:26:35Z,2470000,False,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,249.0,3.0,1.0,2.0,,,,,,,,,,,
251,PT03M43.00S,2025-11-11T04:26:31.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612746,41,42,2025-11-11T04:26:42Z,2480000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Zubac 2 FT),"[1630168, 1627826]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Zubac,1627826.0
253,PT03M43.00S,2025-11-11T04:26:53.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,41,42,2025-11-11T04:26:53Z,2500000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
