actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
248,PT05M29.00S,2026-03-14T03:18:57.5Z,2,REGULAR,steal,,[],1642265,,,1610612741,46,46,2026-03-14T03:18:59Z,2450000,False,,,0,,R. Dillingham STEAL (1 STL),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
249,PT05M17.00S,2026-03-14T03:19:09.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630172,70.64717477003943,19.607843137254903,1610612741,46,46,2026-03-14T03:19:18Z,2460000,False,-152.0,223.0,1,right,MISS P. Williams 27' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
250,PT05M15.00S,2026-03-14T03:19:11.2Z,2,REGULAR,rebound,offensive,[],1642265,,,1610612741,46,46,2026-03-14T03:33:54Z,2470000,False,,,0,,R. Dillingham REBOUND (Off:2 Def:2),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,,,,,,249.0,4.0,2.0,2.0,,,,,,,,,,,
251,PT05M05.00S,2026-03-14T03:19:21.9Z,2,REGULAR,turnover,bad pass,[],1642265,,,1610612741,46,46,2026-03-14T03:19:27Z,2480000,False,,,0,,R. Dillingham bad pass TURNOVER (1 TO),"[1642265, 202695]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Leonard,202695.0,,,,,
252,PT05M05.00S,2026-03-14T03:19:21.9Z,2,REGULAR,steal,,[],202695,,,1610612746,46,46,2026-03-14T03:19:23Z,2490000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
253,PT05M02.00S,2026-03-14T03:19:29.3Z,2,REGULAR,foul,personal,['2freethrow'],1627824,,,1610612746,46,46,2026-03-14T03:19:40Z,2500000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (Leonard 2 FT),"[1627824, 202695]",1610612741.0,CHI,shooting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Leonard,202695.0
255,PT05M02.00S,2026-03-14T03:20:01.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202695,,,1610612746,47,46,2026-03-14T03:20:01Z,2520000,False,,,0,,K. Leonard Free Throw 1 of 2 (11 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
256,PT05M02.00S,2026-03-14T03:20:03.3Z,2,REGULAR,substitution,out,[],1641757,,,1610612746,47,46,2026-03-14T03:20:09Z,2530000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M02.00S,2026-03-14T03:20:03.3Z,2,REGULAR,substitution,out,[],1630581,,,1610612746,47,46,2026-03-14T03:20:09Z,2540000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M02.00S,2026-03-14T03:20:03.3Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,47,46,2026-03-14T03:20:09Z,2550000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M02.00S,2026-03-14T03:20:03.3Z,2,REGULAR,substitution,in,[],1630200,,,1610612746,47,46,2026-03-14T03:20:09Z,2560000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M02.00S,2026-03-14T03:20:23.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202695,,,1610612746,48,46,2026-03-14T03:20:23Z,2570000,False,,,0,,K. Leonard Free Throw 2 of 2 (12 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
261,PT04M39.00S,2026-03-14T03:20:47.0Z,2,REGULAR,3pt,Jump Shot,[],1630172,69.99014454664915,73.77450980392157,1610612741,48,46,2026-03-14T03:20:54Z,2580000,False,119.0,230.0,1,right,MISS P. Williams 25' step back 3PT,[1630172],1610612741.0,CHI,step back,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
262,PT04M37.00S,2026-03-14T03:20:49.0Z,2,REGULAR,rebound,defensive,[],201572,,,1610612746,48,46,2026-03-14T03:35:06Z,2590000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,261.0,3.0,3.0,0.0,,,,,,,,,,,
263,PT04M23.00S,2026-03-14T03:21:03.3Z,2,REGULAR,2pt,Jump Shot,[],202695,16.245072273324574,32.1078431372549,1610612746,48,46,2026-03-14T03:35:26Z,2600000,False,89.0,100.0,1,left,MISS K. Leonard 13' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,13.44,Missed,,,,,,,,,,,,,,,,,,
264,PT04M18.00S,2026-03-14T03:21:08.3Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,48,46,2026-03-14T03:21:14Z,2610000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,,,,,,263.0,2.0,2.0,0.0,,,,,,,,,,,
265,PT04M05.00S,2026-03-14T03:21:21.5Z,2,REGULAR,3pt,Jump Shot,[],1641824,74.06373193166885,14.460784313725492,1610612741,48,49,2026-03-14T03:36:44Z,2620000,False,-178.0,191.0,1,right,M. Buzelis 26' 3PT pullup (7 PTS),[1641824],1610612741.0,CHI,pullup,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,26.11,Made,7.0,,,,,,,,,,,,,,,,,
267,PT03M48.00S,2026-03-14T03:21:38.1Z,2,REGULAR,3pt,Jump Shot,[],1642920,27.94021024967148,80.3921568627451,1610612746,51,49,2026-03-14T03:21:43Z,2640000,False,-152.0,210.0,1,left,K. Sanders 25' 3PT  (9 PTS) (K. Dunn 4 AST),"[1642920, 1627739]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,25.93,Made,9.0,,,,,,,K. Dunn,1627739.0,4.0,,,,,,,,
269,PT03M32.00S,2026-03-14T03:21:56.9Z,2,REGULAR,turnover,out-of-bounds,[],1642265,,,1610612741,51,49,2026-03-14T03:22:03Z,2660000,False,,,0,,R. Dillingham step out-of-bounds TURNOVER (2 TO),[1642265],1610612741.0,CHI,step,,,Dillingham,R. Dillingham,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,2.0,,,201638.0,,,,
270,PT03M32.00S,2026-03-14T03:22:04.1Z,2,REGULAR,substitution,out,[],1642265,,,1610612746,51,49,2026-03-14T03:22:07Z,2670000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M32.00S,2026-03-14T03:22:04.1Z,2,REGULAR,substitution,in,[],1630581,,,1610612746,51,49,2026-03-14T03:22:07Z,2680000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M19.00S,2026-03-14T03:22:29.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202695,21.632720105124836,29.166666666666668,1610612746,53,49,2026-03-14T03:22:35Z,2690000,False,104.0,151.0,1,left,K. Leonard 18' step back Jump Shot (14 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,18.33,Made,14.0,,,,,,,,,,,,,,,,,
273,PT03M06.00S,2026-03-14T03:22:42.2Z,2,REGULAR,3pt,Jump Shot,[],1641824,70.51576872536137,19.852941176470587,1610612741,53,49,2026-03-14T03:22:47Z,2700000,False,-151.0,225.0,1,right,MISS M. Buzelis 27' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,27.06,Missed,,,,,,,,,,,,,,,,,,
274,PT03M02.00S,2026-03-14T03:22:46.2Z,2,REGULAR,rebound,defensive,[],1642920,,,1610612746,53,49,2026-03-14T03:23:05Z,2710000,False,,,0,,K. Sanders REBOUND (Off:0 Def:4),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,,,,,,273.0,4.0,4.0,0.0,,,,,,,,,,,
275,PT02M55.00S,2026-03-14T03:22:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,6.258212877792378,42.40196078431372,1610612746,53,49,2026-03-14T03:23:00Z,2720000,False,38.0,6.0,1,left,MISS K. Leonard driving Layup,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
276,PT02M51.00S,2026-03-14T03:22:56.9Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612741,53,49,2026-03-14T03:23:00Z,2730000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,275.0,1.0,1.0,0.0,,,,,,,,,,,
277,PT02M46.00S,2026-03-14T03:23:02.8Z,2,REGULAR,2pt,Jump Shot,[],1641824,78.79434954007884,46.32352941176471,1610612741,53,51,2026-03-14T03:39:16Z,2740000,False,-18.0,147.0,1,right,M. Buzelis 14' pullup Jump Shot (9 PTS),[1641824],1610612741.0,CHI,pullup,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Center,14.79,Made,9.0,,,,,,,,,,,,,,,,,
278,PT02M27.00S,2026-03-14T03:23:21.3Z,2,REGULAR,3pt,Jump Shot,[],201572,27.414586070959263,23.03921568627451,1610612746,53,51,2026-03-14T03:23:25Z,2750000,False,135.0,205.0,1,left,MISS B. Lopez 24' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,24.55,Missed,,,,,,,,,,,,,,,,,,
279,PT02M25.00S,2026-03-14T03:23:23.3Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,53,51,2026-03-14T03:23:37Z,2760000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,278.0,5.0,3.0,2.0,,,,,,,,,,,
280,PT02M22.00S,2026-03-14T03:23:29.6Z,2,REGULAR,foul,personal,[],1642920,,,1610612741,53,51,2026-03-14T03:23:34Z,2770000,False,,,0,,K. Sanders loose ball personal FOUL (2 PF),"[1642920, 1627824]",1610612746.0,LAC,loose ball,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Yabusele,1627824.0
282,PT02M22.00S,2026-03-14T03:23:38.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,53,51,2026-03-14T03:23:38Z,2790000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M12.00S,2026-03-14T03:26:39.1Z,2,REGULAR,turnover,bad pass,[],1641824,,,1610612741,53,51,2026-03-14T03:26:43Z,2800000,False,,,0,,M. Buzelis bad pass TURNOVER (1 TO),"[1641824, 1642920]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Sanders,1642920.0,,,,,
284,PT02M12.00S,2026-03-14T03:26:39.1Z,2,REGULAR,steal,,[],1642920,,,1610612746,53,51,2026-03-14T03:26:40Z,2810000,False,,,0,,K. Sanders STEAL (1 STL),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
285,PT02M09.00S,2026-03-14T03:26:42.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642920,7.30946123521682,46.81372549019608,1610612746,55,51,2026-03-14T03:26:46Z,2820000,False,16.0,16.0,1,left,K. Sanders running Layup (11 PTS),[1642920],1610612746.0,LAC,running,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,2.27,Made,11.0,,,,,,,,,,,,,,,,,
286,PT01M53.00S,2026-03-14T03:26:57.2Z,2,REGULAR,3pt,Jump Shot,[],1630172,87.59855453350855,4.6568627450980395,1610612741,55,51,2026-03-14T03:27:04Z,2830000,False,-227.0,64.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
287,PT01M52.00S,2026-03-14T03:26:58.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,55,51,2026-03-14T03:27:04Z,2840000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,286.0,,,,,,,,,,,,,,
289,PT01M30.00S,2026-03-14T03:27:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,9.411957950065702,46.32352941176471,1610612746,57,51,2026-03-14T03:40:55Z,2860000,False,18.0,36.0,1,left,B. Lopez driving floating Jump Shot (2 PTS),[201572],1610612746.0,LAC,driving floating,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,4.04,Made,2.0,,,,,,,,,,,,,,,,,
290,PT01M22.00S,2026-03-14T03:27:37.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,84.83902759526939,48.77450980392157,1610612741,57,51,2026-03-14T03:27:42Z,2870000,False,-6.0,90.0,1,right,MISS M. Buzelis 9' driving floating Shot,[1641824],1610612741.0,CHI,driving floating,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,9.02,Missed,,,,,,,,,,,,,,,,,,
291,PT01M20.00S,2026-03-14T03:27:39.2Z,2,REGULAR,rebound,offensive,[],1641824,,,1610612741,57,51,2026-03-14T03:42:02Z,2880000,False,,,0,,M. Buzelis REBOUND (Off:3 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,290.0,6.0,3.0,3.0,,,,,,,,,,,
292,PT01M20.00S,2026-03-14T03:27:42.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641824,91.5407358738502,50.49019607843137,1610612741,57,53,2026-03-14T03:42:08Z,2890000,False,2.0,27.0,1,right,M. Buzelis putback Layup (11 PTS),[1641824],1610612741.0,CHI,putback,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.71,Made,11.0,,,,,,,,,,,,,,,,,
293,PT01M04.00S,2026-03-14T03:27:55.4Z,2,REGULAR,3pt,Jump Shot,[],1627884,8.754927726675426,4.411764705882353,1610612746,60,53,2026-03-14T03:27:59Z,2900000,False,228.0,30.0,1,left,D. Jones Jr. 3PT  (5 PTS) (K. Sanders 2 AST),"[1627884, 1642920]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,22.98,Made,5.0,,,,,,,K. Sanders,1642920.0,2.0,,,,,,,,
295,PT00M52.80S,2026-03-14T03:28:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,88.78120893561103,50.245098039215684,1610612741,60,55,2026-03-14T03:28:14Z,2920000,False,1.0,53.0,1,right,T. Jones driving finger roll Layup (10 PTS),[1630200],1610612741.0,CHI,driving finger roll,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.3,Made,10.0,,,,,,,,,,,,,,,,,
296,PT00M48.00S,2026-03-14T03:28:18.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627739,6.915243101182654,50.98039215686274,1610612746,62,55,2026-03-14T03:44:29Z,2930000,False,-5.0,13.0,1,left,K. Dunn driving DUNK (8 PTS),[1627739],1610612746.0,LAC,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,1.34,Made,8.0,,,,,,,,,,,,,,,,,
297,PT00M41.80S,2026-03-14T03:28:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.59198423127464,45.83333333333333,1610612741,62,57,2026-03-14T03:28:31Z,2940000,False,-21.0,17.0,1,right,T. Jones driving Layup (12 PTS),[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.69,Made,12.0,,,,,,,,,,,,,,,,,
298,PT00M30.40S,2026-03-14T03:28:52.2Z,2,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612746,62,57,2026-03-14T03:28:57Z,2950000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[1630200, 1627884]",1610612741.0,CHI,shooting,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Jones Jr.,1627884.0
300,PT00M30.40S,2026-03-14T03:29:17.4Z,2,REGULAR,freethrow,1 of 2,[],1627884,,,1610612746,62,57,2026-03-14T03:29:17Z,2970000,False,,,0,,MISS D. Jones Jr. Free Throw 1 of 2,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT00M30.40S,2026-03-14T03:29:17.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,62,57,2026-03-14T03:29:17Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,
302,PT00M30.40S,2026-03-14T03:29:18.4Z,2,REGULAR,substitution,out,[],202695,,,1610612746,62,57,2026-03-14T03:29:24Z,2990000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M30.40S,2026-03-14T03:29:18.4Z,2,REGULAR,substitution,in,[],1641757,,,1610612746,62,57,2026-03-14T03:29:24Z,3000000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M30.40S,2026-03-14T03:29:41.3Z,2,REGULAR,freethrow,2 of 2,[],1627884,,,1610612746,63,57,2026-03-14T03:29:41Z,3010000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (6 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
305,PT00M16.70S,2026-03-14T03:29:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,85.62746386333771,52.20588235294118,1610612741,63,57,2026-03-14T03:29:59Z,3020000,False,11.0,83.0,1,right,MISS J. Giddey 8' driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,8.33,Missed,,,,,,,,,,,,,,,,,,
306,PT00M15.60S,2026-03-14T03:29:57.4Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612741,63,57,2026-03-14T03:29:59Z,3030000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,305.0,4.0,3.0,1.0,,,,,,,,,,,
307,PT00M15.60S,2026-03-14T03:30:00.9Z,2,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,63,57,2026-03-14T03:30:04Z,3040000,False,,,0,,P. Williams step out-of-bounds TURNOVER (1 TO),[1630172],1610612741.0,CHI,step,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,,,202037.0,,,,
308,PT00M02.60S,2026-03-14T03:30:27.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641757,14.011169513797633,50.98039215686274,1610612746,63,57,2026-03-14T03:30:43Z,3050000,False,-5.0,79.0,1,left,MISS J. Miller 7' driving floating Shot,[1641757],1610612746.0,LAC,driving floating,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.94,Missed,,,,,,,,,,,,,,,,,,
309,PT00M02.60S,2026-03-14T03:30:27.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,63,57,2026-03-14T03:30:43Z,3060000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,308.0,5.0,4.0,1.0,,,,,,,,,,,
310,PT00M00.20S,2026-03-14T03:30:41.8Z,2,REGULAR,heave,,[],0,,,1610612741,63,57,2026-03-14T03:35:46Z,3070000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,70.42,,,,,,,,,,,,,,,,,,,
311,PT00M00.10S,2026-03-14T03:30:41.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,63,57,2026-03-14T03:31:15Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,310.0,,,,,,,,,,,,,,
312,PT00M00.00S,2026-03-14T03:30:56.7Z,2,REGULAR,period,end,[],0,,,1610612741,63,57,2026-03-14T03:30:56Z,3090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2026-03-14T03:45:35.9Z,3,REGULAR,substitution,out,['startperiod'],1641757,,,1610612741,63,57,2026-03-14T03:45:48Z,3100000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2026-03-14T03:45:35.9Z,3,REGULAR,substitution,out,['startperiod'],1627824,,,1610612741,63,57,2026-03-14T03:45:48Z,3110000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2026-03-14T03:45:35.9Z,3,REGULAR,substitution,out,['startperiod'],1630172,,,1610612741,63,57,2026-03-14T03:45:48Z,3120000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2026-03-14T03:45:35.9Z,3,REGULAR,substitution,in,['startperiod'],202695,,,1610612741,63,57,2026-03-14T03:45:48Z,3130000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2026-03-14T03:45:35.9Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612741,63,57,2026-03-14T03:45:48Z,3140000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2026-03-14T03:45:35.9Z,3,REGULAR,substitution,in,['startperiod'],1631159,,,1610612741,63,57,2026-03-14T03:45:48Z,3150000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2026-03-14T03:46:00.0Z,3,REGULAR,period,start,[],0,,,1610612741,63,57,2026-03-14T03:46:00Z,3160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M50.00S,2026-03-14T03:46:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.915243101182654,42.15686274509804,1610612741,63,57,2026-03-14T03:49:55Z,3170000,False,39.0,13.0,1,left,MISS T. Jones driving Layup - blocked,"[1630200, 201572]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,4.11,Missed,,Lopez,201572.0,,,,,,,,,,,,,,,
321,PT11M50.00S,2026-03-14T03:46:09.1Z,3,REGULAR,block,,[],201572,,,1610612741,63,57,2026-03-14T03:46:13Z,3180000,False,,,0,,B. Lopez BLOCK (3 BLK),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT11M48.00S,2026-03-14T03:46:11.1Z,3,REGULAR,rebound,defensive,[],202695,,,1610612746,63,57,2026-03-14T04:03:37Z,3190000,False,,,0,,K. Leonard REBOUND (Off:1 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,320.0,2.0,1.0,1.0,,,,,,,,,,,
323,PT11M40.00S,2026-03-14T03:46:19.4Z,3,REGULAR,3pt,Jump Shot,[],202695,87.20433639947439,94.36274509803921,1610612746,66,57,2026-03-14T03:46:26Z,3200000,False,222.0,68.0,1,right,K. Leonard 3PT  (17 PTS) (D. Jones Jr. 1 AST),"[202695, 1627884]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,23.19,Made,17.0,,,,,,,D. Jones Jr.,1627884.0,1.0,,,,,,,,
325,PT11M25.00S,2026-03-14T03:46:34.4Z,3,REGULAR,3pt,Jump Shot,[],1631159,27.283180026281208,80.63725490196079,1610612741,66,57,2026-03-14T03:50:55Z,3220000,False,-153.0,204.0,1,left,MISS L. Miller 25' 3PT,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
326,PT11M20.00S,2026-03-14T03:46:39.4Z,3,REGULAR,rebound,defensive,[],201572,,,1610612746,66,57,2026-03-14T03:46:41Z,3230000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,325.0,4.0,4.0,0.0,,,,,,,,,,,
