actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
168,PT12M00.00S,2026-04-08T03:07:21.3Z,2,REGULAR,substitution,in,['startperiod'],1630230,,,1610612742,39,26,2026-04-08T03:09:10Z,1670000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-04-08T03:07:21.3Z,2,REGULAR,substitution,in,['startperiod'],1631108,,,1610612742,39,26,2026-04-08T03:09:10Z,1680000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-04-08T03:09:15.8Z,2,REGULAR,period,start,[],0,,,1610612742,39,26,2026-04-08T03:09:15Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M46.00S,2026-04-08T03:09:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,12.302890932982917,34.068627450980394,1610612742,39,28,2026-04-08T03:09:34Z,1700000,False,80.0,63.0,1,left,R. Nembhard 10' pullup Jump Shot (4 PTS),[1642948],1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Right,10.17,Made,4.0,,,,,,,,,,,,,,,,,
172,PT11M31.00S,2026-04-08T03:09:44.1Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612746,39,28,2026-04-08T03:09:47Z,1710000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1631108]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,,,,,,,,,,Christie,1631108.0
173,PT11M31.00S,2026-04-08T03:09:44.1Z,2,REGULAR,steal,,[],1631108,,,1610612742,39,28,2026-04-08T03:09:45Z,1720000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
174,PT11M27.00S,2026-04-08T03:09:47.5Z,2,REGULAR,turnover,bad pass,[],1631108,,,1610612742,39,28,2026-04-08T03:09:50Z,1730000,False,,,0,,M. Christie bad pass TURNOVER (1 TO),"[1631108, 1642920]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,,,,Sanders,1642920.0
175,PT11M27.00S,2026-04-08T03:09:47.5Z,2,REGULAR,steal,,[],1642920,,,1610612746,39,28,2026-04-08T03:09:49Z,1740000,False,,,0,,K. Sanders STEAL (1 STL),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
176,PT11M24.00S,2026-04-08T03:09:50.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631097,74.32654402102497,16.176470588235293,1610612746,39,28,2026-04-08T03:10:33Z,1750000,False,-169.0,189.0,1,right,MISS B. Mathurin 25' running 3PT,[1631097],1610612746.0,LAC,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
177,PT11M20.00S,2026-04-08T03:09:54.6Z,2,REGULAR,rebound,defensive,[],1642948,,,1610612742,39,28,2026-04-08T03:12:35Z,1760000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:2),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,
180,PT11M13.00S,2026-04-08T03:10:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,6.389618922470433,45.588235294117645,1610612742,39,30,2026-04-08T03:10:06Z,1790000,False,22.0,8.0,1,left,N. Marshall running Layup (2 PTS),[1630230],1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.34,Made,2.0,,,,,,,,,,,,,,,,,
181,PT10M59.00S,2026-04-08T03:10:16.7Z,2,REGULAR,2pt,Jump Shot,[],1628381,83.52496714848883,19.362745098039216,1610612746,39,30,2026-04-08T03:10:24Z,1800000,False,-153.0,102.0,1,right,MISS J. Collins 18' Jump Shot,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left,18.43,Missed,,,,,,,,,,,,,,,,,,
182,PT10M56.00S,2026-04-08T03:10:19.7Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,39,30,2026-04-08T03:10:24Z,1810000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Left,,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,
183,PT10M40.00S,2026-04-08T03:10:35.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,13.748357424441524,55.392156862745104,1610612742,39,30,2026-04-08T03:10:42Z,1820000,False,-27.0,77.0,1,left,MISS N. Marshall 8' pullup Shot,[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,8.13,Missed,,,,,,,,,,,,,,,,,,
184,PT10M36.00S,2026-04-08T03:10:39.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,39,30,2026-04-08T03:10:42Z,1830000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,183.0,,,,,,,,,,,,,,,,
186,PT10M25.00S,2026-04-08T03:11:13.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642967,24.26084099868594,86.51960784313727,1610612742,39,30,2026-04-08T03:21:49Z,1850000,False,-183.0,176.0,1,left,MISS J. Poulakidas 25' step back 3PT,[1642967],1610612742.0,DAL,step back,,,Poulakidas,J. Poulakidas,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
187,PT10M22.00S,2026-04-08T03:11:16.2Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612746,39,30,2026-04-08T03:11:18Z,1860000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,
188,PT10M16.00S,2026-04-08T03:11:22.1Z,2,REGULAR,2pt,Jump Shot,[],1631097,73.80091984231275,59.80392156862745,1610612746,39,30,2026-04-08T03:11:26Z,1870000,False,49.0,194.0,1,right,MISS B. Mathurin 19' pullup Shot,[1631097],1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,19.99,Missed,,,,,,,,,,,,,,,,,,
189,PT10M13.00S,2026-04-08T03:11:25.1Z,2,REGULAR,rebound,defensive,[],1642967,,,1610612742,39,30,2026-04-08T03:11:26Z,1880000,False,,,0,,J. Poulakidas REBOUND (Off:0 Def:2),[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,Mid-Range,16-24 Center,,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,
190,PT10M00.00S,2026-04-08T03:11:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,15.111695137976348,46.997549019607845,1610612742,39,30,2026-04-08T03:11:44Z,1890000,False,15.0,90.0,1,left,MISS R. Nembhard 9' driving floating Shot,[1642948],1610612742.0,DAL,driving floating,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,9.07,Missed,,,,,,,,,,,,,,,,,,
191,PT09M57.00S,2026-04-08T03:11:41.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612746,39,30,2026-04-08T03:11:44Z,1900000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,190.0,3.0,2.0,1.0,,,,,,,,,,,,,
192,PT09M54.00S,2026-04-08T03:11:45.7Z,2,REGULAR,foul,personal,[],1642948,,,1610612746,39,30,2026-04-08T03:12:05Z,1910000,False,,,0,,R. Nembhard personal FOUL (3 PF),"[1642948, 1627739]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2004.0,,3.0,0.0,Dunn,1627739.0,,,,,,,
194,PT09M54.00S,2026-04-08T03:12:00.8Z,2,REGULAR,substitution,out,[],1642948,,,1610612746,39,30,2026-04-08T03:12:11Z,1930000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M54.00S,2026-04-08T03:12:00.8Z,2,REGULAR,substitution,in,[],202691,,,1610612746,39,30,2026-04-08T03:12:11Z,1940000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M50.00S,2026-04-08T03:12:22.9Z,2,REGULAR,3pt,Jump Shot,[],1628381,68.41327201051249,31.862745098039213,1610612746,42,30,2026-04-08T03:12:28Z,1950000,False,-91.0,244.0,1,right,J. Collins 26' 3PT  (4 PTS) (K. Sanders 1 AST),"[1628381, 1642920]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,26.07,Made,4.0,,,,,,,,,,,K. Sanders,1642920.0,1.0,,,,
198,PT09M30.00S,2026-04-08T03:12:43.0Z,2,REGULAR,2pt,Jump Shot,[],1631108,8.623521681997373,27.941176470588236,1610612742,42,32,2026-04-08T03:23:32Z,1970000,False,110.0,29.0,1,left,M. Christie 11' pullup Jump Shot (2 PTS) (D. Powell 1 AST),"[1631108, 203939]",1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,11.39,Made,2.0,,,,,,,,,,,D. Powell,203939.0,1.0,,,,
200,PT09M19.00S,2026-04-08T03:12:55.7Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612746,42,32,2026-04-08T03:12:59Z,1990000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (Mathurin 2 FT),"[203939, 1631097]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,,2.0,0.0,Mathurin,1631097.0,,,,,,,
202,PT09M19.00S,2026-04-08T03:13:29.8Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612746,43,32,2026-04-08T03:13:29Z,2010000,False,,,0,,B. Mathurin Free Throw 1 of 2 (3 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
203,PT09M19.00S,2026-04-08T03:13:31.2Z,2,REGULAR,substitution,out,[],1642920,,,1610612746,43,32,2026-04-08T03:13:50Z,2020000,False,,,0,,SUB out: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M19.00S,2026-04-08T03:13:31.2Z,2,REGULAR,substitution,out,[],1641757,,,1610612746,43,32,2026-04-08T03:13:50Z,2030000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M19.00S,2026-04-08T03:13:31.2Z,2,REGULAR,substitution,in,[],1629636,,,1610612746,43,32,2026-04-08T03:13:50Z,2040000,False,,,0,,SUB in: D. Garland,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M19.00S,2026-04-08T03:13:31.2Z,2,REGULAR,substitution,in,[],201572,,,1610612746,43,32,2026-04-08T03:13:50Z,2050000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M19.00S,2026-04-08T03:13:29.8Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612746,43,32,2026-04-08T03:14:10Z,2060000,False,,,0,,MISS B. Mathurin Free Throw 2 of 2,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
208,PT09M17.00S,2026-04-08T03:13:31.8Z,2,REGULAR,rebound,defensive,[],1642967,,,1610612742,43,32,2026-04-08T03:14:10Z,2070000,False,,,0,,J. Poulakidas REBOUND (Off:0 Def:3),[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,,,,,,207.0,3.0,3.0,0.0,,,,,,,,,,,,,
209,PT09M14.00S,2026-04-08T03:14:14.3Z,2,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612742,43,32,2026-04-08T03:14:36Z,2080000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Christie 2 FT),"[1629636, 1631108]",1610612746.0,LAC,shooting,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,1.0,0.0,Christie,1631108.0,,,,,,,
211,PT09M14.00S,2026-04-08T03:14:39.8Z,2,REGULAR,freethrow,1 of 2,[],1631108,,,1610612742,43,33,2026-04-08T03:24:39Z,2100000,False,,,0,,M. Christie Free Throw 1 of 2 (3 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
212,PT09M14.00S,2026-04-08T03:14:39.8Z,2,REGULAR,freethrow,2 of 2,[],1631108,,,1610612742,43,34,2026-04-08T03:24:39Z,2110000,False,,,0,,M. Christie Free Throw 2 of 2 (4 PTS),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
213,PT09M02.00S,2026-04-08T03:15:29.1Z,2,REGULAR,turnover,discontinued dribble,[],1629636,,,1610612746,43,34,2026-04-08T03:15:41Z,2120000,False,,,0,,D. Garland discontinued dribble TURNOVER (1 TO),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,,,,,2004.0,1.0,,,,,,,,,,,
214,PT08M48.00S,2026-04-08T03:15:52.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642967,25.443495400788436,18.137254901960784,1610612742,43,34,2026-04-08T03:15:56Z,2130000,False,159.0,187.0,1,left,MISS J. Poulakidas 24' 3PT,[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,,,,,,,,,,,,,,,,,
215,PT08M45.00S,2026-04-08T03:15:55.0Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,43,34,2026-04-08T03:15:56Z,2140000,False,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,214.0,3.0,1.0,2.0,,,,,,,,,,,,,
216,PT08M43.00S,2026-04-08T03:15:56.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202691,29.517082785808146,79.41176470588235,1610612742,43,34,2026-04-08T03:16:02Z,2150000,False,-147.0,225.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
217,PT08M39.00S,2026-04-08T03:16:00.6Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,43,34,2026-04-08T03:16:02Z,2160000,False,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,
218,PT08M25.00S,2026-04-08T03:16:14.3Z,2,REGULAR,2pt,Jump Shot,[],1629636,75.50919842312747,52.20588235294118,1610612746,43,34,2026-04-08T03:26:21Z,2170000,False,11.0,178.0,1,right,MISS D. Garland 17' step back Shot,[1629636],1610612746.0,LAC,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,17.8,Missed,,,,,,,,,,,,,,,,,,
219,PT08M21.00S,2026-04-08T03:16:18.3Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,43,34,2026-04-08T03:16:20Z,2180000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,,218.0,1.0,1.0,0.0,,,,,,,,,,,,,
220,PT08M08.00S,2026-04-08T03:16:31.1Z,2,REGULAR,3pt,Jump Shot,[],1642967,24.129434954007884,85.7843137254902,1610612742,43,34,2026-04-08T03:16:37Z,2190000,False,-179.0,174.0,1,left,MISS J. Poulakidas 24' 3PT,[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
221,PT08M03.00S,2026-04-08T03:16:36.1Z,2,REGULAR,rebound,offensive,[],202691,,,1610612742,43,34,2026-04-08T03:16:37Z,2200000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,220.0,2.0,1.0,1.0,,,,,,,,,,,,,
222,PT08M03.00S,2026-04-08T03:16:36.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202691,6.521024967148489,51.9607843137255,1610612742,43,34,2026-04-08T03:26:59Z,2210000,False,-10.0,9.0,1,left,MISS K. Thompson putback Layup,[202691],1610612742.0,DAL,putback,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
223,PT08M03.00S,2026-04-08T03:16:36.4Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,43,34,2026-04-08T03:16:42Z,2220000,False,,,0,,K. Dunn REBOUND (Off:0 Def:3),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,222.0,3.0,3.0,0.0,,,,,,,,,,,,,
224,PT07M54.00S,2026-04-08T03:16:48.5Z,2,REGULAR,turnover,discontinued dribble,[],1628381,,,1610612746,43,34,2026-04-08T03:16:53Z,2230000,False,,,0,,J. Collins discontinued dribble TURNOVER (2 TO),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,201246.0,2.0,,,,,,,,,,,
225,PT07M54.00S,2026-04-08T03:16:54.1Z,2,REGULAR,substitution,out,[],1642967,,,1610612742,43,34,2026-04-08T03:17:01Z,2240000,False,,,0,,SUB out: J. Poulakidas,[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M54.00S,2026-04-08T03:16:54.1Z,2,REGULAR,substitution,out,[],203939,,,1610612742,43,34,2026-04-08T03:17:01Z,2250000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M54.00S,2026-04-08T03:16:54.1Z,2,REGULAR,substitution,in,[],1642843,,,1610612742,43,34,2026-04-08T03:17:01Z,2260000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M54.00S,2026-04-08T03:16:54.1Z,2,REGULAR,substitution,in,[],1628963,,,1610612742,43,34,2026-04-08T03:17:01Z,2270000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M40.00S,2026-04-08T03:17:20.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628963,7.046649145860711,51.470588235294116,1610612742,43,34,2026-04-08T03:17:25Z,2280000,False,-7.0,14.0,1,left,MISS M. Bagley III alley-oop DUNK - blocked,"[1628963, 201572]",1610612742.0,DAL,alley-oop,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,Lopez,201572.0,,
230,PT07M40.00S,2026-04-08T03:17:20.8Z,2,REGULAR,block,,[],201572,,,1610612742,43,34,2026-04-08T03:17:23Z,2290000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT07M37.00S,2026-04-08T03:17:23.8Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612746,43,34,2026-04-08T03:17:25Z,2300000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,,,
232,PT07M35.00S,2026-04-08T03:17:27.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628381,93.77463863337714,51.470588235294116,1610612746,45,34,2026-04-08T03:17:35Z,2310000,False,7.0,6.0,1,right,J. Collins running reverse DUNK (6 PTS) (D. Garland 1 AST),"[1628381, 1629636]",1610612746.0,LAC,running reverse,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.95,Made,6.0,,,,,,,,,,,D. Garland,1629636.0,1.0,,,,
234,PT07M23.00S,2026-04-08T03:17:38.5Z,2,REGULAR,3pt,Jump Shot,[],202691,29.25427069645204,70.58823529411765,1610612742,45,34,2026-04-08T03:17:44Z,2330000,False,-103.0,222.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
235,PT07M19.00S,2026-04-08T03:17:42.5Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612746,45,34,2026-04-08T03:17:44Z,2340000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,234.0,1.0,1.0,0.0,,,,,,,,,,,,,
236,PT07M04.00S,2026-04-08T03:17:59.6Z,2,REGULAR,foul,offensive,[],1631097,,,1610612746,45,34,2026-04-08T03:18:09Z,2350000,False,,,0,,B. Mathurin offensive FOUL (1 PF),"[1631097, 1628963]",1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,201246.0,,1.0,0.0,Bagley III,1628963.0,,,,,,,
238,PT07M04.00S,2026-04-08T03:17:59.6Z,2,REGULAR,turnover,offensive foul,[],1631097,,,1610612746,45,34,2026-04-08T03:17:59Z,2370000,False,,,0,,B. Mathurin offensive foul TURNOVER (3 TO),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,201246.0,3.0,,,,,,,,,,,
239,PT07M04.00S,2026-04-08T03:18:09.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,45,34,2026-04-08T03:18:09Z,2380000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M04.00S,2026-04-08T03:20:48.3Z,2,REGULAR,substitution,out,[],1631097,,,1610612742,45,34,2026-04-08T03:21:05Z,2390000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M04.00S,2026-04-08T03:20:48.3Z,2,REGULAR,substitution,in,[],1627884,,,1610612742,45,34,2026-04-08T03:21:05Z,2400000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M50.00S,2026-04-08T03:21:25.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642843,13.091327201051248,37.254901960784316,1610612742,45,34,2026-04-08T03:30:01Z,2410000,False,64.0,71.0,1,left,MISS C. Flagg 9' driving floating Shot,[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Right,9.51,Missed,,,,,,,,,,,,,,,,,,
243,PT06M48.00S,2026-04-08T03:21:27.6Z,2,REGULAR,rebound,offensive,[],1642843,,,1610612742,45,34,2026-04-08T03:33:01Z,2420000,False,,,0,,C. Flagg REBOUND (Off:1 Def:2),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Right,,,,242.0,3.0,2.0,1.0,,,,,,,,,,,,,
244,PT06M46.00S,2026-04-08T03:21:30.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630230,15.588042049934298,45.34313725490196,1610612742,45,36,2026-04-08T03:32:57Z,2430000,False,23.0,94.0,1,left,N. Marshall 9' driving floating Jump Shot (4 PTS) (C. Flagg 1 AST),"[1630230, 1642843]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,9.68,Made,4.0,,,,,,,,,,,C. Flagg,1642843.0,1.0,,,,
245,PT06M28.00S,2026-04-08T03:21:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,89.96386333771353,47.05882352941176,1610612746,45,36,2026-04-08T03:21:57Z,2440000,False,-15.0,42.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612746.0,LAC,driving finger roll,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
246,PT06M26.00S,2026-04-08T03:21:49.9Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612742,45,36,2026-04-08T03:21:53Z,2450000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:2),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,245.0,5.0,2.0,3.0,,,,,,,,,,,,,
247,PT06M19.00S,2026-04-08T03:21:59.1Z,2,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612742,45,36,2026-04-08T03:22:07Z,2460000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Bagley III 2 FT),"[1627739, 1628963]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,,1.0,0.0,Bagley III,1628963.0,,,,,,,
