actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
171,PT11M04.00S,2026-04-09T02:41:15.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631114,8.623521681997373,37.745098039215684,1610612760,23,34,2026-04-09T02:41:20Z,1710000,False,61.0,29.0,1,left,MISS J. Williams 6' driving Hook,[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.76,Missed,,,,,,,,,,,,,,,,,,
172,PT11M02.00S,2026-04-09T02:41:18.0Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612760,23,34,2026-04-09T02:41:18Z,1720000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,171.0,4.0,3.0,1.0,,,,,,,,,,,,,,
173,PT10M55.00S,2026-04-09T02:41:23.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642349,8.886333771353483,53.18627450980392,1610612760,23,36,2026-04-09T02:41:27Z,1730000,False,-16.0,31.0,1,left,A. Mitchell driving Layup (4 PTS) (I. Joe 1 AST),"[1642349, 1630198]",1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,,,4.0,I. Joe,1630198.0,1.0,,,,,,,,
175,PT10M40.00S,2026-04-09T02:41:38.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642920,88.25558475689881,50.73529411764706,1610612746,25,36,2026-04-09T02:41:44Z,1750000,False,4.0,58.0,1,right,K. Sanders turnaround fadeaway Jump Shot (2 PTS),[1642920],1610612746.0,LAC,turnaround fadeaway,,,Sanders,K. Sanders,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,,,,,,,2.0,,,,,,,,,,,
176,PT10M30.00S,2026-04-09T02:41:52.6Z,2,REGULAR,foul,personal,['2freethrow'],201587,,,1610612760,25,36,2026-04-09T02:41:57Z,1760000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Mitchell 2 FT),"[201587, 1642349]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,,,,,,1.0,0.0,Mitchell,1642349.0,,,,
178,PT10M30.00S,2026-04-09T02:42:13.6Z,2,REGULAR,freethrow,1 of 2,[],1642349,,,1610612760,25,36,2026-04-09T02:42:13Z,1780000,False,,,0,,MISS A. Mitchell Free Throw 1 of 2,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT10M30.00S,2026-04-09T02:42:13.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,25,36,2026-04-09T02:42:13Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,178.0,,,,,,,,,,,,,,,,,
180,PT10M30.00S,2026-04-09T02:42:30.2Z,2,REGULAR,freethrow,2 of 2,[],1642349,,,1610612760,25,37,2026-04-09T02:42:30Z,1800000,False,,,0,,A. Mitchell Free Throw 2 of 2 (5 PTS),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
181,PT10M09.00S,2026-04-09T02:42:52.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,87.33574244415243,50.49019607843137,1610612746,27,37,2026-04-09T02:48:21Z,1810000,False,2.0,67.0,1,right,J. Miller 6' driving floating Jump Shot (4 PTS),[1641757],1610612746.0,LAC,driving floating,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,,,,,,,4.0,,,,,,,,,,,
182,PT09M55.00S,2026-04-09T02:43:08.4Z,2,REGULAR,foul,personal,['2freethrow'],1642920,,,1610612760,27,37,2026-04-09T02:43:14Z,1820000,False,,,0,,K. Sanders shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1642920, 1628392]",1610612746.0,LAC,shooting,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,1.0,0.0,Hartenstein,1628392.0,,,,
184,PT09M55.00S,2026-04-09T02:43:31.9Z,2,REGULAR,freethrow,1 of 2,[],1628392,,,1610612760,27,38,2026-04-09T02:43:31Z,1840000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (5 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
185,PT09M55.00S,2026-04-09T02:43:45.0Z,2,REGULAR,freethrow,2 of 2,[],1628392,,,1610612760,27,39,2026-04-09T02:43:45Z,1850000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (6 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
187,PT09M38.00S,2026-04-09T02:44:19.7Z,2,REGULAR,foul,personal,[],1631114,,,1610612746,27,39,2026-04-09T02:44:51Z,1870000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 1641757]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,1146.0,,,,,,1.0,0.0,Miller,1641757.0,,,,
189,PT09M36.00S,2026-04-09T02:44:46.7Z,2,REGULAR,3pt,Jump Shot,[],201572,65.52233902759527,64.2156862745098,1610612746,27,39,2026-04-09T02:44:53Z,1890000,False,71.0,272.0,1,right,MISS B. Lopez 28' 3PT,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,28.08,Missed,,,,,,,,,,,,,,,,,,
190,PT09M31.00S,2026-04-09T02:44:51.7Z,2,REGULAR,rebound,defensive,[],1642349,,,1610612760,27,39,2026-04-09T02:44:53Z,1900000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Center,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,
191,PT09M21.00S,2026-04-09T02:45:00.5Z,2,REGULAR,3pt,Jump Shot,[],1627936,6.783837056504599,0.7352941176470588,1610612760,27,39,2026-04-09T02:45:06Z,1910000,False,246.0,11.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,24.66,Missed,,,,,,,,,,,,,,,,,,
192,PT09M21.00S,2026-04-09T02:45:00.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,27,39,2026-04-09T02:45:06Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,191.0,,,,,,,,,,,,,,,,,
193,PT09M21.00S,2026-04-09T02:45:06.6Z,2,REGULAR,foul,personal,[],1628392,,,1610612746,27,39,2026-04-09T02:45:12Z,1930000,False,,,0,,I. Hartenstein loose ball personal FOUL (2 PF),"[1628392, 201572]",1610612760.0,OKC,loose ball,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,,,,,2.0,0.0,Lopez,201572.0,,,,
195,PT09M21.00S,2026-04-09T02:45:12.0Z,2,REGULAR,substitution,out,[],1631097,,,1610612746,27,39,2026-04-09T02:45:15Z,1950000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M21.00S,2026-04-09T02:45:12.0Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,27,39,2026-04-09T02:45:15Z,1960000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M06.00S,2026-04-09T02:45:37.4Z,2,REGULAR,2pt,Jump Shot,[],1642920,90.48948751642575,79.16666666666666,1610612746,27,39,2026-04-09T02:45:42Z,1970000,False,146.0,37.0,1,right,MISS K. Sanders 15' pullup Shot,[1642920],1610612746.0,LAC,pullup,,,Sanders,K. Sanders,,,,,Mid-Range,8-16 Right,15.04,Missed,,,,,,,,,,,,,,,,,,
198,PT09M02.00S,2026-04-09T02:45:41.4Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,27,39,2026-04-09T02:45:42Z,1980000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,197.0,3.0,3.0,0.0,,,,,,,,,,,,,,
199,PT08M56.00S,2026-04-09T02:45:46.9Z,2,REGULAR,3pt,Jump Shot,[],1630198,9.017739816031538,96.56862745098039,1610612760,27,42,2026-04-09T02:48:16Z,1990000,False,-233.0,32.0,1,left,I. Joe 3PT  (3 PTS) (J. Williams 3 AST),"[1630198, 1631114]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,23.5,Made,,,,,,,3.0,J. Williams,1631114.0,3.0,,,,,,,,
201,PT08M43.00S,2026-04-09T02:46:02.3Z,2,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612746,27,42,2026-04-09T02:46:11Z,2010000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Miller 2 FT),"[1630198, 1641757]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,,,,,,1.0,0.0,Miller,1641757.0,,,,
203,PT08M43.00S,2026-04-09T02:46:32.8Z,2,REGULAR,freethrow,1 of 2,[],1641757,,,1610612746,28,42,2026-04-09T02:46:32Z,2030000,False,,,0,,J. Miller Free Throw 1 of 2 (5 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
204,PT08M43.00S,2026-04-09T02:46:50.8Z,2,REGULAR,freethrow,2 of 2,[],1641757,,,1610612746,29,42,2026-04-09T02:46:50Z,2040000,False,,,0,,J. Miller Free Throw 2 of 2 (6 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
205,PT08M30.00S,2026-04-09T02:47:06.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,11.251642575558476,50.245098039215684,1610612760,29,42,2026-04-09T02:47:10Z,2050000,False,-1.0,53.0,1,left,MISS A. Mitchell driving floating Shot,[1642349],1610612760.0,OKC,driving floating,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
206,PT08M27.00S,2026-04-09T02:47:09.7Z,2,REGULAR,rebound,defensive,[],1642920,,,1610612746,29,42,2026-04-09T02:47:09Z,2060000,False,,,0,,K. Sanders REBOUND (Off:0 Def:1),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,In The Paint (Non-RA),0-8 Center,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,
207,PT08M17.00S,2026-04-09T02:47:19.4Z,2,REGULAR,3pt,Jump Shot,[],201587,93.24901445466492,94.36274509803921,1610612746,32,42,2026-04-09T02:47:24Z,2070000,False,222.0,11.0,1,right,N. Batum 3PT  (3 PTS) (J. Miller 2 AST),"[201587, 1641757]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,22.21,Made,,,,,,,3.0,J. Miller,1641757.0,2.0,,,,,,,,
209,PT08M02.00S,2026-04-09T02:47:34.8Z,2,REGULAR,2pt,Jump Shot,[],1630198,13.222733245729303,16.176470588235293,1610612760,32,44,2026-04-09T02:47:38Z,2090000,False,169.0,72.0,1,left,I. Joe 18' step back Jump Shot (5 PTS) (I. Hartenstein 1 AST),"[1630198, 1628392]",1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Mid-Range,16-24 Right,18.37,Made,,,,,,,5.0,I. Hartenstein,1628392.0,1.0,,,,,,,,
211,PT07M47.00S,2026-04-09T02:47:49.0Z,2,REGULAR,3pt,Jump Shot,[],1641757,88.38699080157687,0.24509803921568626,1610612746,35,44,2026-04-09T02:48:09Z,2110000,False,-249.0,57.0,1,right,J. Miller 25' 3PT  (9 PTS) (B. Lopez 3 AST),"[1641757, 201572]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,Left Corner 3,24+ Left,25.52,Made,,,,,,,9.0,B. Lopez,201572.0,3.0,,,,,,,,
213,PT07M32.00S,2026-04-09T02:48:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,12.959921156373195,44.85294117647059,1610612760,35,46,2026-04-09T02:48:10Z,2130000,False,26.0,69.0,1,left,J. Williams 7' pullup Jump Shot (4 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.39,Made,,,,,,,4.0,,,,,,,,,,,
214,PT07M16.00S,2026-04-09T02:48:19.9Z,2,REGULAR,3pt,Jump Shot,[],1641757,72.7496714848883,8.57843137254902,1610612746,35,46,2026-04-09T02:48:24Z,2140000,False,-207.0,204.0,1,right,MISS J. Miller 29' 3PT,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Left Center,29.05,Missed,,,,,,,,,,,,,,,,,,
215,PT07M13.00S,2026-04-09T02:48:22.9Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,35,46,2026-04-09T02:48:24Z,2150000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,214.0,1.0,1.0,0.0,,,,,,,,,,,,,,
216,PT07M09.00S,2026-04-09T02:48:30.5Z,2,REGULAR,foul,personal,['2freethrow'],201587,,,1610612760,35,46,2026-04-09T02:48:40Z,2160000,False,,,0,,N. Batum shooting personal FOUL (2 PF) (Williams 2 FT),"[201587, 1631114]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,,,,,,2.0,0.0,Williams,1631114.0,,,,
218,PT07M09.00S,2026-04-09T02:48:56.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631114,,,1610612760,35,47,2026-04-09T02:56:13Z,2180000,False,,,0,,J. Williams Free Throw 1 of 2 (5 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
219,PT07M09.00S,2026-04-09T02:48:59.5Z,2,REGULAR,substitution,out,[],201587,,,1610612760,35,47,2026-04-09T02:49:05Z,2190000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M09.00S,2026-04-09T02:48:59.5Z,2,REGULAR,substitution,out,[],1628392,,,1610612760,35,47,2026-04-09T02:49:05Z,2200000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M09.00S,2026-04-09T02:48:59.5Z,2,REGULAR,substitution,in,[],1628381,,,1610612760,35,47,2026-04-09T02:49:05Z,2210000,False,,,0,,SUB in: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M09.00S,2026-04-09T02:48:59.5Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,35,47,2026-04-09T02:49:05Z,2220000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M09.00S,2026-04-09T02:48:56.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631114,,,1610612760,35,48,2026-04-09T02:56:13Z,2230000,False,,,0,,J. Williams Free Throw 2 of 2 (6 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
224,PT06M57.00S,2026-04-09T02:49:31.3Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612746,35,48,2026-04-09T02:51:52Z,2240000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1642349]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,,,,Mitchell,1642349.0,,
225,PT06M57.00S,2026-04-09T02:49:31.3Z,2,REGULAR,steal,,[],1642349,,,1610612760,35,48,2026-04-09T02:49:33Z,2250000,False,,,0,,A. Mitchell STEAL (1 STL),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
226,PT06M52.00S,2026-04-09T02:49:37.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631114,6.389618922470433,49.26470588235294,1610612760,35,50,2026-04-09T02:58:01Z,2260000,False,4.0,8.0,1,left,J. Williams running DUNK (8 PTS) (I. Joe 2 AST),"[1631114, 1630198]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,8.0,I. Joe,1630198.0,2.0,,,,,,,,
228,PT06M36.00S,2026-04-09T02:49:52.2Z,2,REGULAR,3pt,Jump Shot,[],1627739,72.09264126149803,15.441176470588236,1610612746,35,50,2026-04-09T02:49:58Z,2280000,False,-173.0,210.0,1,right,MISS K. Dunn 27' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,27.18,Missed,,,,,,,,,,,,,,,,,,
229,PT06M33.00S,2026-04-09T02:49:55.2Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,35,50,2026-04-09T02:49:58Z,2290000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,228.0,2.0,2.0,0.0,,,,,,,,,,,,,,
230,PT06M29.00S,2026-04-09T02:49:59.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,28.86005256241787,18.38235294117647,1610612760,35,50,2026-04-09T02:50:05Z,2300000,False,158.0,219.0,1,left,MISS I. Joe 26' running 3PT,[1630198],1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
231,PT06M27.00S,2026-04-09T02:50:01.8Z,2,REGULAR,rebound,defensive,[],1641757,,,1610612746,35,50,2026-04-09T02:50:05Z,2310000,False,,,0,,J. Miller REBOUND (Off:0 Def:2),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Right Center,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,,,
232,PT06M17.00S,2026-04-09T02:50:14.2Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612746,35,50,2026-04-09T02:50:30Z,2320000,False,,,0,,A. Caruso shooting personal FOUL (2 PF) (Lopez 2 FT),"[1627936, 201572]",1610612760.0,OKC,shooting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,,,,,2.0,0.0,Lopez,201572.0,,,,
234,PT06M17.00S,2026-04-09T02:50:36.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,35,50,2026-04-09T02:50:48Z,2340000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M17.00S,2026-04-09T02:53:18.3Z,2,REGULAR,substitution,out,[],1642920,,,1610612746,35,50,2026-04-09T02:53:38Z,2350000,False,,,0,,SUB out: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M17.00S,2026-04-09T02:53:18.3Z,2,REGULAR,substitution,out,[],1627936,,,1610612746,35,50,2026-04-09T02:53:38Z,2360000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M17.00S,2026-04-09T02:53:18.3Z,2,REGULAR,substitution,out,[],1642349,,,1610612746,35,50,2026-04-09T02:53:38Z,2370000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M17.00S,2026-04-09T02:53:18.3Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,35,50,2026-04-09T02:53:38Z,2380000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M17.00S,2026-04-09T02:53:18.3Z,2,REGULAR,substitution,in,[],1628983,,,1610612746,35,50,2026-04-09T02:53:38Z,2390000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M17.00S,2026-04-09T02:53:18.3Z,2,REGULAR,substitution,in,[],1641717,,,1610612746,35,50,2026-04-09T02:53:38Z,2400000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M17.00S,2026-04-09T02:53:51.8Z,2,REGULAR,freethrow,1 of 2,[],201572,,,1610612746,35,50,2026-04-09T02:54:11Z,2410000,False,,,0,,MISS B. Lopez Free Throw 1 of 2,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
242,PT06M17.00S,2026-04-09T02:53:51.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,35,50,2026-04-09T02:54:11Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,241.0,,,,,,,,,,,,,,,,,
243,PT06M17.00S,2026-04-09T02:53:51.8Z,2,REGULAR,freethrow,2 of 2,[],201572,,,1610612746,35,50,2026-04-09T02:54:11Z,2430000,False,,,0,,MISS B. Lopez Free Throw 2 of 2,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
244,PT06M13.00S,2026-04-09T02:53:55.8Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612746,35,50,2026-04-09T02:54:11Z,2440000,False,,,0,,J. Collins REBOUND (Off:4 Def:2),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,243.0,6.0,2.0,4.0,,,,,,,,,,,,,,
245,PT06M09.00S,2026-04-09T02:54:11.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627739,92.85479632063075,45.34313725490196,1610612746,35,50,2026-04-09T02:59:40Z,2450000,False,-23.0,15.0,1,right,MISS K. Dunn driving floating Shot,[1627739],1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
246,PT06M06.00S,2026-04-09T02:54:14.7Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,35,50,2026-04-09T02:54:14Z,2460000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,245.0,4.0,4.0,0.0,,,,,,,,,,,,,,
247,PT06M00.00S,2026-04-09T02:54:23.8Z,2,REGULAR,foul,personal,[],1628381,,,1610612760,35,50,2026-04-09T02:54:29Z,2470000,False,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 1628983]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
249,PT06M00.00S,2026-04-09T02:54:35.8Z,2,REGULAR,substitution,out,[],1641757,,,1610612760,35,50,2026-04-09T02:54:38Z,2490000,False,,,0,,SUB out: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M00.00S,2026-04-09T02:54:35.8Z,2,REGULAR,substitution,in,[],202695,,,1610612760,35,50,2026-04-09T02:54:38Z,2500000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M00.00S,2026-04-09T02:54:45.3Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,35,50,2026-04-09T02:54:53Z,2510000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M00.00S,2026-04-09T02:54:45.3Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,35,50,2026-04-09T02:54:53Z,2520000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M53.00S,2026-04-09T02:55:09.9Z,2,REGULAR,3pt,Jump Shot,[],1631096,28.86005256241787,78.18627450980392,1610612760,35,53,2026-04-09T02:55:14Z,2530000,False,-141.0,219.0,1,left,C. Holmgren 26' 3PT  (17 PTS) (S. Gilgeous-Alexander 6 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,26.02,Made,,,,,,,17.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,
255,PT05M39.00S,2026-04-09T02:55:24.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,94.43166885676742,47.05882352941176,1610612746,37,53,2026-04-09T02:55:28Z,2550000,False,-15.0,0.0,1,right,B. Lopez DUNK (2 PTS) (J. Collins 2 AST),"[201572, 1628381]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,2.0,J. Collins,1628381.0,2.0,,,,,,,,
257,PT05M27.00S,2026-04-09T02:55:37.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,7.5722733245729295,41.17647058823529,1610612760,37,55,2026-04-09T02:55:46Z,2570000,False,44.0,19.0,1,left,S. Gilgeous-Alexander driving floating bank Jump Shot (8 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,,,,,,,8.0,,,,,,,,,,,
