actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
439,PT03M29.00S,2023-11-02T03:39:38.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203967,28.07161629434954,12.254901960784313,1610612744,71,72,2023-11-02T03:39:43Z,4380000,False,189.0,211.0,1,left,D. Saric 28' 3PT  (9 PTS) (C. Paul 6 AST),"[203967, 101108]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,28.34,Made,9.0,C. Paul,101108.0,6.0,,,,,,,,,,,,,,
441,PT03M29.00S,2023-11-02T03:39:42.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,71,72,2023-11-02T03:39:42Z,4400000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M06.00S,2023-11-02T03:43:08.7Z,3,REGULAR,3pt,Jump Shot,[],1628370,69.46452036793693,17.892156862745097,1610612758,71,72,2023-11-02T03:43:13Z,4420000,False,-161.0,235.0,1,right,MISS M. Monk 28' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,28.42,Missed,,,,,,,,,,,,,,,,,,
445,PT03M04.00S,2023-11-02T03:43:10.7Z,3,REGULAR,rebound,offensive,[],1641732,,,1610612758,71,72,2023-11-02T03:43:10Z,4430000,False,,,0,,C. Jones REBOUND (Off:1 Def:0),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,444.0,,,1.0,0.0,1.0,,
446,PT03M02.00S,2023-11-02T03:43:12.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631099,83.39356110381078,45.83333333333333,1610612758,71,72,2023-11-02T03:46:05Z,4440000,False,-21.0,104.0,1,right,MISS K. Murray 10' driving floating Shot,[1631099],1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.57,Missed,,,,,,,,,,,,,,,,,,
447,PT03M00.00S,2023-11-02T03:43:14.4Z,3,REGULAR,rebound,offensive,[],1631099,,,1610612758,71,72,2023-11-02T03:43:25Z,4450000,False,,,0,,K. Murray REBOUND (Off:2 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,446.0,,,5.0,3.0,2.0,,
448,PT02M58.00S,2023-11-02T03:43:16.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,94.40999984741211,50.0,1610612758,71,74,2023-11-02T03:43:16Z,4460000,False,0.0,0.0,1,right,K. Murray tip Layup (8 PTS),[1631099],1610612758.0,SAC,tip,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
449,PT02M38.00S,2023-11-02T03:43:39.7Z,3,REGULAR,turnover,out-of-bounds,[],203967,,,1610612744,71,74,2023-11-02T04:03:02Z,4470000,False,,,0,,D. Saric lost ball out-of-bounds TURNOVER (3 TO),[203967],1610612744.0,GSW,lost ball,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,3.0,,,,,,,,
450,PT02M38.00S,2023-11-02T03:43:43.8Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,71,74,2023-11-02T03:43:46Z,4480000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M38.00S,2023-11-02T03:43:43.8Z,3,REGULAR,substitution,in,[],201580,,,1610612758,71,74,2023-11-02T03:43:46Z,4490000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M24.00S,2023-11-02T03:44:07.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201580,88.91261498028909,47.30392156862745,1610612758,71,74,2023-11-02T03:44:28Z,4500000,False,-13.0,52.0,1,right,MISS J. McGee cutting Layup,[201580],1610612758.0,SAC,cutting,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
453,PT02M23.00S,2023-11-02T03:44:08.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,71,74,2023-11-02T03:51:53Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,452.0,,,,,,,
497,PT02M23.00S,2023-11-02T03:44:14.6Z,3,REGULAR,turnover,offensive-kicked-ball,[],201580,,,1610612758,71,74,2023-11-02T03:52:15Z,4515000,False,,,0,,J. McGee offensive-kicked-ball TURNOVER (1 TO),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,,
455,PT02M08.00S,2023-11-02T03:44:38.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630228,18.478975032851512,45.83333333333333,1610612744,71,74,2023-11-02T03:52:15Z,4530000,False,21.0,121.0,1,left,MISS J. Kuminga 12' turnaround Shot,[1630228],1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,12.3,Missed,,,,,,,,,,,,,,,,,,
456,PT02M07.00S,2023-11-02T03:44:39.5Z,3,REGULAR,rebound,defensive,[],201580,,,1610612758,71,74,2023-11-02T03:44:43Z,4540000,False,,,0,,J. McGee REBOUND (Off:0 Def:4),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,455.0,,,4.0,4.0,0.0,,
457,PT01M55.00S,2023-11-02T03:44:52.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201580,86.02168199737189,48.529411764705884,1610612758,71,74,2023-11-02T03:44:56Z,4550000,False,-7.0,79.0,1,right,MISS J. McGee 7' driving Hook,[201580],1610612758.0,SAC,driving,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
458,PT01M52.00S,2023-11-02T03:44:55.0Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,71,74,2023-11-02T03:44:56Z,4560000,False,,,0,,M. Moody REBOUND (Off:0 Def:3),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,457.0,,,3.0,3.0,0.0,,
459,PT01M49.00S,2023-11-02T03:45:00.5Z,3,REGULAR,foul,personal,[],1641732,,,1610612744,71,74,2023-11-02T03:45:21Z,4570000,False,,,0,,C. Jones personal FOUL (3 PF),"[1641732, 1630541]",1610612758.0,SAC,,,,Jones,C. Jones,,,,,Mid-Range,16-24 Right,,,,,,,1148.0,3.0,0.0,Moody,1630541.0,,,,,,,,,
461,PT01M35.00S,2023-11-02T03:45:32.1Z,3,REGULAR,3pt,Jump Shot,[],203967,29.911300919842315,24.019607843137255,1610612744,74,74,2023-11-02T03:45:37Z,4590000,False,130.0,229.0,1,left,D. Saric 26' 3PT  (12 PTS) (C. Paul 7 AST),"[203967, 101108]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,26.3,Made,12.0,C. Paul,101108.0,7.0,,,,,,,,,,,,,,
463,PT01M15.00S,2023-11-02T03:45:52.2Z,3,REGULAR,3pt,Jump Shot,[],1628370,72.22404730617609,82.84313725490196,1610612758,74,77,2023-11-02T03:46:00Z,4610000,False,164.0,209.0,1,right,M. Monk 26' 3PT pullup (12 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,26.55,Made,12.0,,,,,,,,,,,,,,,,,
464,PT01M00.00S,2023-11-02T03:46:06.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,7.966491458607096,55.14705882352941,1610612744,74,77,2023-11-02T03:46:11Z,4620000,False,-26.0,22.0,1,left,MISS J. Kuminga DUNK - blocked,"[1630228, 201580]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,McGee,201580.0
465,PT01M00.00S,2023-11-02T03:46:06.6Z,3,REGULAR,block,,[],201580,,,1610612744,74,77,2023-11-02T03:46:08Z,4630000,False,,,0,,J. McGee BLOCK (1 BLK),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
466,PT00M58.60S,2023-11-02T03:46:08.0Z,3,REGULAR,rebound,defensive,[],1628426,,,1610612758,74,77,2023-11-02T03:46:11Z,4640000,False,,,0,,A. Vezenkov REBOUND (Off:0 Def:5),[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,464.0,,,5.0,5.0,0.0,,
467,PT00M52.10S,2023-11-02T03:46:15.9Z,3,REGULAR,3pt,Jump Shot,[],1628426,68.54467805519053,71.32352941176471,1610612758,74,77,2023-11-02T03:46:19Z,4650000,False,107.0,243.0,1,right,MISS A. Vezenkov 26' 3PT,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
468,PT00M49.30S,2023-11-02T03:46:18.7Z,3,REGULAR,rebound,defensive,[],203967,,,1610612744,74,77,2023-11-02T03:46:19Z,4660000,False,,,0,,D. Saric REBOUND (Off:0 Def:2),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,467.0,,,2.0,2.0,0.0,,
469,PT00M40.80S,2023-11-02T03:46:27.4Z,3,REGULAR,3pt,Jump Shot,[],1630541,25.312089356110377,11.519607843137255,1610612744,74,77,2023-11-02T03:46:31Z,4670000,False,192.0,185.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
470,PT00M38.20S,2023-11-02T03:46:30.0Z,3,REGULAR,rebound,defensive,[],1641732,,,1610612758,74,77,2023-11-02T03:46:31Z,4680000,False,,,0,,C. Jones REBOUND (Off:1 Def:1),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,469.0,,,2.0,1.0,1.0,,
471,PT00M23.70S,2023-11-02T03:46:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201580,90.75229960578186,63.725490196078425,1610612758,74,77,2023-11-02T03:56:17Z,4690000,False,69.0,34.0,1,right,MISS J. McGee 7' Layup,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,,,,,
472,PT00M20.60S,2023-11-02T03:46:47.6Z,3,REGULAR,rebound,offensive,[],201580,,,1610612758,74,77,2023-11-02T03:56:17Z,4700000,False,,,0,,J. McGee REBOUND (Off:1 Def:4),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,471.0,,,5.0,4.0,1.0,,
473,PT00M20.60S,2023-11-02T03:46:48.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,94.40999984741211,50.0,1610612758,74,77,2023-11-02T03:46:48Z,4710000,False,0.0,0.0,1,right,MISS J. McGee tip Layup,[201580],1610612758.0,SAC,tip,,,McGee,J. McGee,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
474,PT00M20.60S,2023-11-02T03:46:49.8Z,3,REGULAR,rebound,offensive,[],201580,,,1610612758,74,77,2023-11-02T03:46:49Z,4720000,False,,,0,,J. McGee REBOUND (Off:2 Def:4),[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,473.0,,,6.0,4.0,2.0,,
475,PT00M20.60S,2023-11-02T03:46:49.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,94.40999984741211,50.0,1610612758,74,79,2023-11-02T03:46:49Z,4730000,False,0.0,0.0,1,right,J. McGee tip Layup (6 PTS),[201580],1610612758.0,SAC,tip,,,McGee,J. McGee,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
476,PT00M01.20S,2023-11-02T03:47:13.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,7.703679369250986,53.18627450980392,1610612744,74,79,2023-11-02T03:48:05Z,4740000,False,-16.0,20.0,1,left,MISS G. Payton II Layup - blocked,"[1627780, 1641732]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,Jones,1641732.0
477,PT00M01.20S,2023-11-02T03:47:13.7Z,3,REGULAR,block,,[],1641732,,,1610612744,74,79,2023-11-02T03:47:15Z,4750000,False,,,0,,C. Jones BLOCK (1 BLK),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
478,PT00M00.30S,2023-11-02T03:47:14.6Z,3,REGULAR,rebound,defensive,[],1641732,,,1610612758,74,79,2023-11-02T03:48:05Z,4760000,False,,,0,,C. Jones REBOUND (Off:1 Def:2),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,476.0,,,3.0,2.0,1.0,,
479,PT00M00.00S,2023-11-02T03:47:19.3Z,3,REGULAR,period,end,[],0,,,1610612758,74,79,2023-11-02T03:47:19Z,4770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-11-02T03:49:23.0Z,4,REGULAR,substitution,out,['startperiod'],1630541,,,1610612758,74,79,2023-11-02T03:49:48Z,4780000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2023-11-02T03:49:23.0Z,4,REGULAR,substitution,out,['startperiod'],1631099,,,1610612758,74,79,2023-11-02T03:49:48Z,4790000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2023-11-02T03:49:23.0Z,4,REGULAR,substitution,in,['startperiod'],202691,,,1610612758,74,79,2023-11-02T03:49:48Z,4800000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2023-11-02T03:49:23.0Z,4,REGULAR,substitution,in,['startperiod'],1630537,,,1610612758,74,79,2023-11-02T03:49:48Z,4810000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2023-11-02T03:49:55.8Z,4,REGULAR,period,start,[],0,,,1610612744,74,79,2023-11-02T03:49:55Z,4820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT11M42.00S,2023-11-02T03:50:15.0Z,4,REGULAR,foul,personal,['2freethrow'],1630537,,,1610612744,74,79,2023-11-02T03:50:21Z,4830000,False,,,0,,C. Duarte shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1630537, 1630228]",1610612758.0,SAC,shooting,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,2.0,0.0,Kuminga,1630228.0,,,,,,,,,
487,PT11M42.00S,2023-11-02T03:50:37.1Z,4,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,75,79,2023-11-02T03:50:37Z,4850000,False,,,0,,J. Kuminga Free Throw 1 of 2 (11 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
488,PT11M42.00S,2023-11-02T03:50:50.8Z,4,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,76,79,2023-11-02T03:50:50Z,4860000,False,,,0,,J. Kuminga Free Throw 2 of 2 (12 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
489,PT11M26.00S,2023-11-02T03:51:09.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,91.01511169513797,58.08823529411765,1610612758,76,79,2023-11-02T03:51:14Z,4870000,False,40.0,32.0,1,right,MISS M. Monk driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,,,,,,,,
490,PT11M24.00S,2023-11-02T03:51:11.4Z,4,REGULAR,rebound,defensive,[],203967,,,1610612744,76,79,2023-11-02T03:51:14Z,4880000,False,,,0,,D. Saric REBOUND (Off:0 Def:3),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,489.0,,,3.0,3.0,0.0,,
491,PT11M11.00S,2023-11-02T03:51:24.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,13.354139290407357,35.53921568627451,1610612744,76,79,2023-11-02T03:58:57Z,4890000,False,72.0,73.0,1,left,MISS C. Paul 10' fadeaway Shot,[101108],1610612744.0,GSW,fadeaway,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Right,10.27,Missed,,,,,,,,,,,,,,,,,,
492,PT11M10.00S,2023-11-02T03:51:25.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,76,79,2023-11-02T03:51:33Z,4900000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,491.0,,,,,,,
493,PT11M10.00S,2023-11-02T03:51:35.0Z,4,REGULAR,foul,personal,[],1628370,,,1610612744,76,79,2023-11-02T03:52:10Z,4910000,False,,,0,,M. Monk loose ball personal FOUL (1 PF),"[1628370, 203967]",1610612758.0,SAC,loose ball,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,1.0,0.0,Saric,203967.0,,,,,,,,,
495,PT10M59.00S,2023-11-02T03:52:05.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101108,33.459264126149804,47.30392156862745,1610612744,76,79,2023-11-02T04:00:06Z,4930000,False,13.0,262.0,1,left,MISS C. Paul 26' pullup 3PT,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
496,PT10M55.00S,2023-11-02T03:52:09.8Z,4,REGULAR,rebound,offensive,[],202691,,,1610612744,76,79,2023-11-02T03:52:09Z,4940000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,495.0,,,2.0,1.0,1.0,,
498,PT10M49.00S,2023-11-02T03:52:15.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",101108,7.835085413929041,56.372549019607845,1610612744,78,79,2023-11-02T03:52:22Z,4950000,False,-32.0,21.0,1,left,C. Paul driving finger roll Layup (2 PTS) (D. Saric 2 AST),"[101108, 203967]",1610612744.0,GSW,driving finger roll,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,3.82,Made,2.0,D. Saric,203967.0,2.0,,,,,,,,,,,,,,
501,PT10M22.00S,2023-11-02T03:53:05.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,78,79,2023-11-02T03:53:11Z,4980000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,201246.0,,,,,,,,,,,,,
502,PT10M14.00S,2023-11-02T03:53:35.6Z,4,REGULAR,foul,personal,[],1630537,,,1610612744,78,79,2023-11-02T03:53:45Z,4990000,False,,,0,,C. Duarte personal FOUL (3 PF),"[1630537, 101108]",1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Left Center,,,,,,,1628954.0,3.0,0.0,Paul,101108.0,,,,,,,,,
504,PT10M14.00S,2023-11-02T03:53:43.6Z,4,REGULAR,substitution,out,[],201580,,,1610612744,78,79,2023-11-02T03:53:51Z,5010000,False,,,0,,SUB out: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M14.00S,2023-11-02T03:53:43.6Z,4,REGULAR,substitution,out,[],1630537,,,1610612744,78,79,2023-11-02T03:53:51Z,5020000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M14.00S,2023-11-02T03:53:43.6Z,4,REGULAR,substitution,in,[],1627734,,,1610612744,78,79,2023-11-02T03:53:51Z,5030000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M14.00S,2023-11-02T03:53:43.6Z,4,REGULAR,substitution,in,[],1630558,,,1610612744,78,79,2023-11-02T03:53:51Z,5040000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M08.00S,2023-11-02T03:53:56.1Z,4,REGULAR,turnover,bad pass,[],203967,,,1610612744,78,79,2023-11-02T03:54:33Z,5050000,False,,,0,,D. Saric bad pass TURNOVER (4 TO),"[203967, 1641732]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,4.0,,Jones,1641732.0,,,,,
509,PT10M08.00S,2023-11-02T03:53:56.1Z,4,REGULAR,steal,,[],1641732,,,1610612758,78,79,2023-11-02T03:56:43Z,5060000,False,,,0,,C. Jones STEAL (1 STL),[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT09M59.00S,2023-11-02T03:54:07.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627734,90.22667542706965,40.68627450980392,1610612758,78,79,2023-11-02T04:03:32Z,5070000,False,-47.0,39.0,1,right,MISS D. Sabonis 6' turnaround Hook - blocked,"[1627734, 202691]",1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,Thompson,202691.0
511,PT09M59.00S,2023-11-02T03:54:07.2Z,4,REGULAR,block,,[],202691,,,1610612758,78,79,2023-11-02T03:54:09Z,5080000,False,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT09M58.00S,2023-11-02T03:54:08.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,78,79,2023-11-02T03:54:18Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,510.0,,,,,,,
514,PT09M49.00S,2023-11-02T03:54:37.4Z,4,REGULAR,foul,personal,[],1630228,,,1610612758,78,79,2023-11-02T03:54:46Z,5110000,False,,,0,,J. Kuminga personal FOUL (2 PF),"[1630228, 1627734]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628954.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,
516,PT09M35.00S,2023-11-02T03:55:10.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,90.22667542706965,51.71568627450981,1610612758,78,79,2023-11-02T04:05:09Z,5130000,False,9.0,39.0,1,right,MISS D. Sabonis driving Layup - blocked,"[1627734, 202691]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,Thompson,202691.0
517,PT09M35.00S,2023-11-02T03:55:10.2Z,4,REGULAR,block,,[],202691,,,1610612758,78,79,2023-11-02T03:55:12Z,5140000,False,,,0,,K. Thompson BLOCK (2 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
518,PT09M32.00S,2023-11-02T03:55:13.2Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,78,79,2023-11-02T03:55:14Z,5150000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,516.0,,,9.0,7.0,2.0,,
519,PT09M32.00S,2023-11-02T03:55:13.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628426,67.62483574244416,15.931372549019606,1610612758,78,79,2023-11-02T03:55:21Z,5160000,False,-170.0,252.0,1,right,MISS A. Vezenkov 30' step back 3PT,[1628426],1610612758.0,SAC,step back,,,Vezenkov,A. Vezenkov,,,,,Above the Break 3,24+ Left Center,30.4,Missed,,,,,,,,,,,,,,,,,,
520,PT09M30.00S,2023-11-02T03:55:14.8Z,4,REGULAR,rebound,defensive,[],203967,,,1610612744,78,79,2023-11-02T03:55:14Z,5170000,False,,,0,,D. Saric REBOUND (Off:0 Def:4),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,519.0,,,4.0,4.0,0.0,,
521,PT09M19.00S,2023-11-02T03:55:26.1Z,4,REGULAR,3pt,Jump Shot,[],203967,28.597240473061763,78.43137254901961,1610612744,81,79,2023-11-02T03:55:30Z,5180000,False,-142.0,216.0,1,left,D. Saric 25' 3PT  (15 PTS) (C. Paul 8 AST),"[203967, 101108]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,25.89,Made,15.0,C. Paul,101108.0,8.0,,,,,,,,,,,,,,
