actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
260,PT06M42.00S,2023-11-19T02:24:12.2Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,41,41,2023-11-19T02:24:12Z,2560000,False,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,259.0,1.0,0.0,1.0,,,,,,,,,,,,
261,PT06M42.00S,2023-11-19T02:24:12.9Z,2,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612744,41,41,2023-11-19T02:24:20Z,2570000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Moody 2 FT),"[1629652, 1630541]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628951.0,2.0,0.0,Moody,1630541.0,,,,,,,
263,PT06M42.00S,2023-11-19T02:24:41.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,41,41,2023-11-19T02:24:41Z,2590000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M42.00S,2023-11-19T02:26:36.4Z,2,REGULAR,substitution,out,[],203967,,,1610612744,41,41,2023-11-19T02:27:13Z,2610000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M42.00S,2023-11-19T02:26:36.4Z,2,REGULAR,substitution,out,[],1641717,,,1610612744,41,41,2023-11-19T02:27:13Z,2620000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M42.00S,2023-11-19T02:26:36.4Z,2,REGULAR,substitution,out,[],203995,,,1610612744,41,41,2023-11-19T02:27:13Z,2630000,False,,,0,,SUB out: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M42.00S,2023-11-19T02:26:36.4Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,41,41,2023-11-19T02:27:13Z,2640000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M42.00S,2023-11-19T02:26:36.4Z,2,REGULAR,substitution,in,[],1630581,,,1610612744,41,41,2023-11-19T02:27:13Z,2650000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M42.00S,2023-11-19T02:26:36.4Z,2,REGULAR,substitution,in,[],1631119,,,1610612744,41,41,2023-11-19T02:27:13Z,2660000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M42.00S,2023-11-19T02:27:47.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630541,,,1610612744,42,41,2023-11-19T02:27:47Z,2670000,False,,,0,,M. Moody Free Throw 1 of 2 (3 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
272,PT06M42.00S,2023-11-19T02:28:01.7Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630541,,,1610612744,43,41,2023-11-19T02:28:01Z,2680000,False,,,0,,M. Moody Free Throw 2 of 2 (4 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
273,PT06M32.00S,2023-11-19T02:28:13.1Z,2,REGULAR,2pt,Jump Shot,[],1631119,7.227332457293036,11.052389705882353,1610612760,43,43,2023-11-19T02:28:22Z,2690000,False,195.0,15.0,1,left,J. Williams 19' Jump Shot (2 PTS) (L. Dort 1 AST),"[1631119, 1629652]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right,19.53,Made,,,,,,,,,,,,2.0,L. Dort,1629652.0,1.0,,,
275,PT06M15.00S,2023-11-19T02:28:29.7Z,2,REGULAR,3pt,Jump Shot,[],201939,64.73390275952694,55.88235294117647,1610612744,43,43,2023-11-19T02:40:02Z,2710000,False,29.0,279.0,1,right,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,28.05,Missed,,,,,,,,,,,,,,,,,,
276,PT06M13.00S,2023-11-19T02:28:31.7Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,43,43,2023-11-19T02:29:16Z,2720000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,275.0,2.0,2.0,0.0,,,,,,,,,,,,
277,PT06M00.00S,2023-11-19T02:28:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,10.988830486202366,44.11764705882353,1610612760,43,43,2023-11-19T02:28:49Z,2730000,False,29.0,51.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
278,PT05M58.00S,2023-11-19T02:28:46.5Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,43,43,2023-11-19T02:29:03Z,2740000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,277.0,2.0,2.0,0.0,,,,,,,,,,,,
279,PT05M49.00S,2023-11-19T02:28:54.9Z,2,REGULAR,3pt,Jump Shot,[],203952,81.2910643889619,5.392156862745098,1610612744,43,43,2023-11-19T02:28:58Z,2750000,False,-223.0,123.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
280,PT05M46.00S,2023-11-19T02:28:57.9Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,43,43,2023-11-19T02:28:58Z,2760000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,279.0,4.0,3.0,1.0,,,,,,,,,,,,
281,PT05M36.00S,2023-11-19T02:29:08.0Z,2,REGULAR,3pt,Jump Shot,[],1629652,32.802233902759525,43.13725490196079,1610612760,43,43,2023-11-19T02:41:15Z,2770000,False,34.0,256.0,1,left,MISS L. Dort 25' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
282,PT05M33.00S,2023-11-19T02:29:11.0Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,43,43,2023-11-19T02:29:12Z,2780000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,281.0,4.0,4.0,0.0,,,,,,,,,,,,
283,PT05M26.00S,2023-11-19T02:29:18.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.59198423127464,39.950980392156865,1610612744,43,43,2023-11-19T02:29:24Z,2790000,False,-50.0,17.0,1,right,MISS S. Curry driving reverse Layup,[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.3,Missed,,,,,,,,,,,,,,,,,,
284,PT05M24.00S,2023-11-19T02:29:20.5Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,43,43,2023-11-19T02:29:24Z,2800000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,283.0,1.0,1.0,0.0,,,,,,,,,,,,
285,PT05M17.00S,2023-11-19T02:29:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,10.5946123521682,49.754901960784316,1610612760,43,43,2023-11-19T02:29:30Z,2810000,False,1.0,47.0,1,left,MISS J. Giddey Layup,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
286,PT05M15.00S,2023-11-19T02:29:29.3Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,43,43,2023-11-19T02:29:29Z,2820000,False,,,0,,J. Giddey REBOUND (Off:2 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,285.0,5.0,3.0,2.0,,,,,,,,,,,,
287,PT05M14.00S,2023-11-19T02:29:32.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,6.258212877792378,53.67647058823529,1610612760,43,43,2023-11-19T02:29:40Z,2830000,False,-18.0,6.0,1,left,MISS J. Giddey Layup - blocked,"[1630581, 1626172]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.94,Missed,Looney,1626172.0,,,,,,,,,,,,,,,,
288,PT05M14.00S,2023-11-19T02:29:32.9Z,2,REGULAR,block,,[],1626172,,,1610612760,43,43,2023-11-19T02:29:37Z,2840000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT05M14.00S,2023-11-19T02:29:32.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,43,43,2023-11-19T02:30:01Z,2850000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,287.0,,,,,,,,,,,,,,,
290,PT05M14.00S,2023-11-19T02:29:46.4Z,2,REGULAR,substitution,out,[],1631114,,,1610612744,43,43,2023-11-19T02:30:01Z,2860000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M14.00S,2023-11-19T02:29:46.4Z,2,REGULAR,substitution,in,[],1628983,,,1610612744,43,43,2023-11-19T02:30:01Z,2870000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M12.00S,2023-11-19T02:29:57.3Z,2,REGULAR,jumpball,recovered,[],1630541,,,1610612744,43,43,2023-11-19T02:30:01Z,2880000,False,,,0,,Jump Ball K. Looney vs. J. Giddey: Tip to M. Moody,"[1630541, 1626172, 1630581]",1610612744.0,GSW,heldball,M. Moody,1630541.0,Moody,M. Moody,Looney,1626172.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,,,,,,
297,PT04M58.00S,2023-11-19T02:30:11.9Z,2,REGULAR,turnover,lost ball,[],1630541,,,1610612744,43,43,2023-11-19T02:30:14Z,2930000,False,,,0,,M. Moody lost ball TURNOVER (1 TO),"[1630541, 1629026]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Williams,1629026.0
298,PT04M58.00S,2023-11-19T02:30:11.9Z,2,REGULAR,steal,,[],1629026,,,1610612760,43,43,2023-11-19T03:08:40Z,2940000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT04M53.00S,2023-11-19T02:30:17.9Z,2,REGULAR,foul,personal,['2freethrow'],203952,,,1610612760,43,43,2023-11-19T02:30:27Z,2950000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Giddey 2 FT),"[203952, 1630581]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2882.0,2.0,0.0,Giddey,1630581.0,,,,,,,
301,PT04M53.00S,2023-11-19T02:30:48.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630581,,,1610612760,43,44,2023-11-19T02:30:48Z,2970000,False,,,0,,J. Giddey Free Throw 1 of 2 (5 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
302,PT04M53.00S,2023-11-19T02:31:01.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630581,,,1610612760,43,45,2023-11-19T02:31:01Z,2980000,False,,,0,,J. Giddey Free Throw 2 of 2 (6 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
303,PT04M39.00S,2023-11-19T02:31:16.9Z,2,REGULAR,2pt,Jump Shot,[],201939,83.26215505913272,78.92156862745098,1610612744,45,45,2023-11-19T02:31:22Z,2990000,False,145.0,105.0,1,right,S. Curry 17' Jump Shot (10 PTS) (B. Podziemski 3 AST),"[201939, 1641764]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,17.86,Made,,,,,,,,,,,,10.0,B. Podziemski,1641764.0,3.0,,,
305,PT04M15.00S,2023-11-19T02:31:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,13.485545335085414,46.32352941176471,1610612760,45,45,2023-11-19T02:31:47Z,3010000,False,18.0,74.0,1,left,MISS L. Dort 7' fadeaway Shot,[1629652],1610612760.0,OKC,fadeaway,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
306,PT04M11.00S,2023-11-19T02:31:45.7Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,45,45,2023-11-19T04:25:28Z,3020000,False,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,305.0,5.0,5.0,0.0,,,,,,,,,,,,
307,PT03M58.00S,2023-11-19T02:31:58.2Z,2,REGULAR,2pt,Jump Shot,[],203952,76.2976346911958,47.549019607843135,1610612744,47,45,2023-11-19T02:32:01Z,3030000,False,-12.0,170.0,1,right,A. Wiggins 17' pullup Jump Shot (6 PTS) (M. Moody 1 AST),"[203952, 1630541]",1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,17.07,Made,,,,,,,,,,,,6.0,M. Moody,1630541.0,1.0,,,
309,PT03M38.00S,2023-11-19T02:32:17.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,5.995400788436268,34.80392156862745,1610612760,47,45,2023-11-19T02:32:21Z,3050000,False,76.0,4.0,1,left,MISS K. Williams 7' floating Shot,[1629026],1610612760.0,OKC,floating,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.61,Missed,,,,,,,,,,,,,,,,,,
310,PT03M37.00S,2023-11-19T02:32:18.8Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,47,45,2023-11-19T02:32:21Z,3060000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,309.0,3.0,3.0,0.0,,,,,,,,,,,,
311,PT03M26.00S,2023-11-19T02:32:30.9Z,2,REGULAR,2pt,Jump Shot,[],203952,77.7431011826544,60.29411764705882,1610612744,49,45,2023-11-19T02:32:35Z,3070000,False,51.0,157.0,1,right,A. Wiggins 16' pullup Jump Shot (8 PTS),[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,16.49,Made,,,,,,,,,,,,8.0,,,,,,
313,PT03M06.00S,2023-11-19T02:32:50.0Z,2,REGULAR,2pt,Jump Shot,[],1628983,10.463206307490145,72.79411764705883,1610612760,49,45,2023-11-19T02:32:54Z,3090000,False,-114.0,46.0,1,left,MISS S. Gilgeous-Alexander 12' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,12.29,Missed,,,,,,,,,,,,,,,,,,
314,PT03M03.00S,2023-11-19T02:32:53.0Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,49,45,2023-11-19T02:32:54Z,3100000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,,,313.0,2.0,1.0,1.0,,,,,,,,,,,,
315,PT02M58.00S,2023-11-19T02:32:58.0Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],201939,73.53810775295663,48.03921568627451,1610612744,51,45,2023-11-19T02:33:12Z,3110000,False,-10.0,196.0,1,right,S. Curry 19' step back Jump Shot (12 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,19.64,Made,,,,,,,,,,,,12.0,,,,,,
316,PT02M57.00S,2023-11-19T02:33:09.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,51,45,2023-11-19T02:33:09Z,3120000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M57.00S,2023-11-19T02:34:17.0Z,2,REGULAR,substitution,out,[],1641764,,,1610612760,51,45,2023-11-19T02:34:33Z,3130000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M57.00S,2023-11-19T02:34:17.0Z,2,REGULAR,substitution,out,[],1630541,,,1610612760,51,45,2023-11-19T02:34:33Z,3140000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M57.00S,2023-11-19T02:34:17.0Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,51,45,2023-11-19T02:34:33Z,3150000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M57.00S,2023-11-19T02:34:17.0Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,51,45,2023-11-19T02:34:33Z,3160000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M57.00S,2023-11-19T02:34:17.0Z,2,REGULAR,substitution,in,[],101108,,,1610612760,51,45,2023-11-19T02:34:33Z,3170000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M57.00S,2023-11-19T02:34:17.0Z,2,REGULAR,substitution,in,[],202691,,,1610612760,51,45,2023-11-19T02:34:33Z,3180000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M57.00S,2023-11-19T02:34:17.0Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,51,45,2023-11-19T02:34:33Z,3190000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M57.00S,2023-11-19T02:34:17.0Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,51,45,2023-11-19T02:34:33Z,3200000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M47.00S,2023-11-19T02:34:54.3Z,2,REGULAR,2pt,Jump Shot,[],1631096,4.418528252299605,71.56862745098039,1610612760,51,47,2023-11-19T02:35:02Z,3210000,False,-108.0,-11.0,1,left,C. Holmgren 10' Jump Shot (15 PTS) (I. Joe 1 AST),"[1631096, 1630198]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,10.84,Made,,,,,,,,,,,,15.0,I. Joe,1630198.0,1.0,,,
327,PT02M26.00S,2023-11-19T02:35:18.0Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612744,51,47,2023-11-19T02:35:28Z,3230000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1630581, 203952]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2882.0,1.0,0.0,Wiggins,203952.0,,,,,,,
329,PT02M26.00S,2023-11-19T02:35:46.4Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,51,47,2023-11-19T02:35:46Z,3250000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
330,PT02M26.00S,2023-11-19T02:35:46.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,51,47,2023-11-19T02:35:46Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,329.0,,,,,,,,,,,,,,,
331,PT02M26.00S,2023-11-19T02:36:05.3Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,52,47,2023-11-19T02:36:05Z,3270000,False,,,0,,A. Wiggins Free Throw 2 of 2 (9 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
332,PT02M15.00S,2023-11-19T02:36:17.3Z,2,REGULAR,3pt,Jump Shot,[],1630581,23.340998685939553,8.823529411764707,1610612760,52,47,2023-11-19T02:36:21Z,3280000,False,206.0,167.0,1,left,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
333,PT02M12.00S,2023-11-19T02:36:20.3Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,52,47,2023-11-19T02:37:03Z,3290000,False,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,332.0,4.0,4.0,0.0,,,,,,,,,,,,
334,PT02M02.00S,2023-11-19T02:36:29.9Z,2,REGULAR,3pt,Jump Shot,[],101108,68.15045992115637,68.13725490196079,1610612744,52,47,2023-11-19T02:36:33Z,3300000,False,91.0,247.0,1,right,MISS C. Paul 26' 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
335,PT02M00.00S,2023-11-19T02:36:31.9Z,2,REGULAR,rebound,offensive,[],101108,,,1610612744,52,47,2023-11-19T02:36:33Z,3310000,False,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,334.0,2.0,1.0,1.0,,,,,,,,,,,,
336,PT01M56.00S,2023-11-19T02:36:36.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,74.58935611038108,8.823529411764707,1610612744,55,47,2023-11-19T02:36:40Z,3320000,False,-206.0,186.0,1,right,K. Thompson 27' 3PT  (9 PTS) (C. Paul 3 AST),"[202691, 101108]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,27.77,Made,,,,,,,,,,,,9.0,C. Paul,101108.0,3.0,,,
338,PT01M34.00S,2023-11-19T02:36:57.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,7.835085413929041,41.42156862745098,1610612760,55,49,2023-11-19T02:37:00Z,3340000,False,43.0,21.0,1,left,C. Holmgren cutting DUNK (17 PTS) (S. Gilgeous-Alexander 4 AST),"[1631096, 1628983]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,,,,,,,,,,,,17.0,S. Gilgeous-Alexander,1628983.0,4.0,,,
340,PT01M14.00S,2023-11-19T02:37:17.3Z,2,REGULAR,3pt,Jump Shot,[],202691,63.41984231274639,50.49019607843137,1610612744,58,49,2023-11-19T02:37:21Z,3360000,False,2.0,291.0,1,right,K. Thompson 29' 3PT  (12 PTS) (C. Paul 4 AST),"[202691, 101108]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,29.14,Made,,,,,,,,,,,,12.0,C. Paul,101108.0,4.0,,,
342,PT01M03.00S,2023-11-19T02:37:30.9Z,2,REGULAR,foul,personal,['2freethrow'],101108,,,1610612760,58,49,2023-11-19T02:37:42Z,3380000,False,,,0,,C. Paul shooting personal FOUL (1 PF) (Holmgren 2 FT),"[101108, 1631096]",1610612744.0,GSW,shooting,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628951.0,1.0,0.0,Holmgren,1631096.0,,,,,,,
344,PT01M03.00S,2023-11-19T02:38:03.7Z,2,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,58,50,2023-11-19T02:38:03Z,3400000,False,,,0,,C. Holmgren Free Throw 1 of 2 (18 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,,,,18.0,,,,,,
346,PT01M03.00S,2023-11-19T02:38:04.6Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,58,50,2023-11-19T02:38:08Z,3420000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M03.00S,2023-11-19T02:38:04.6Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,58,50,2023-11-19T02:38:18Z,3430000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M03.00S,2023-11-19T02:38:34.0Z,2,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,58,51,2023-11-19T02:38:34Z,3440000,False,,,0,,C. Holmgren Free Throw 2 of 2 (19 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,,,,19.0,,,,,,
