actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
256,PT03M24.00S,2024-04-14T20:25:54.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630209,86.02168199737189,43.872549019607845,1610612762,53,44,2024-04-14T20:26:17Z,2330000,False,-31.0,79.0,1,right,MISS O. Yurtseven 8' turnaround Hook,[1630209],1610612762.0,UTA,turnaround,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Center,8.46,Missed,,,,,,,,,,,,,,,,,,
257,PT03M21.00S,2024-04-14T20:25:57.9Z,2,REGULAR,rebound,offensive,[],1630209,,,1610612762,53,44,2024-04-14T20:26:17Z,2340000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:4),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,256.0,6.0,4.0,2.0,,,,,,,,
331,PT03M19.00S,2024-04-14T20:26:20.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630209,90.45663600525624,58.088235294117645,1610612762,53,44,2024-04-14T20:42:22Z,2355000,False,40.0,37.0,1,right,MISS O. Yurtseven turnaround Hook - blocked,"[1630209, 1626172]",1610612762.0,UTA,turnaround,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,Looney,1626172.0,,,,,,
332,PT03M19.00S,2024-04-14T20:26:20.8Z,2,REGULAR,block,,[],1626172,,,1610612762,53,44,2024-04-14T20:42:22Z,2362500,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT03M16.00S,2024-04-14T20:26:23.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,53,44,2024-04-14T20:45:03Z,2366250,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,331.0,,,,,,,,,,,
260,PT03M16.00S,2024-04-14T20:26:46.7Z,2,REGULAR,jumpball,recovered,[],1641718,,,1610612762,53,44,2024-04-14T20:44:57Z,2370000,False,,,0,,Jump Ball M. Potter vs. K. Looney: Tip to K. George,"[1641718, 1630695, 1626172]",1610612762.0,UTA,heldball,K. George,1641718.0,George,K. George,Potter,1630695.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
265,PT03M09.00S,2024-04-14T20:26:51.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641718,80.946123521682,51.12591911764706,1610612762,53,46,2024-04-14T20:44:52Z,2420000,False,6.0,127.0,1,right,K. George 12' driving floating Jump Shot (7 PTS),[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,12.67,Made,7.0,,,,,,,,,,,,,,,,,
266,PT02M56.00S,2024-04-14T20:27:05.2Z,2,REGULAR,3pt,Jump Shot,[],203952,33.065045992115635,59.068627450980394,1610612744,53,46,2024-04-14T20:33:27Z,2430000,False,-45.0,258.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
268,PT02M54.00S,2024-04-14T20:27:07.2Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612762,53,46,2024-04-14T20:33:27Z,2450000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:5),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Center,,,,,,,,,266.0,7.0,5.0,2.0,,,,,,,,
269,PT02M47.00S,2024-04-14T20:27:15.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,67.88764783180025,68.87254901960785,1610612762,53,49,2024-04-14T20:27:53Z,2460000,False,94.0,249.0,1,right,K. George 26' 3PT running pullup (10 PTS),[1641718],1610612762.0,UTA,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.67,Made,10.0,,,,,,,,,,,,,,,,,
270,PT02M47.00S,2024-04-14T20:27:18.6Z,2,REGULAR,foul,personal,['1freethrow'],101108,,,1610612762,53,49,2024-04-14T20:27:23Z,2470000,False,,,0,,C. Paul shooting personal FOUL (2 PF) (George 1 FT),"[101108, 1641718]",1610612744.0,GSW,shooting,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,202041.0,,,,,,,,2.0,0.0,George,1641718.0,,
280,PT02M47.00S,2024-04-14T20:27:29.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,53,49,2024-04-14T20:30:56Z,2485000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M47.00S,2024-04-14T20:27:41.1Z,2,REGULAR,substitution,out,[],1630228,,,1610612762,53,49,2024-04-14T20:30:27Z,2490000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M47.00S,2024-04-14T20:27:41.1Z,2,REGULAR,substitution,out,[],1626172,,,1610612762,53,49,2024-04-14T20:30:27Z,2500000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M47.00S,2024-04-14T20:27:41.1Z,2,REGULAR,substitution,out,[],1630695,,,1610612762,53,49,2024-04-14T20:30:27Z,2510000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M47.00S,2024-04-14T20:27:41.1Z,2,REGULAR,substitution,in,[],202691,,,1610612762,53,49,2024-04-14T20:30:27Z,2520000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M47.00S,2024-04-14T20:27:41.1Z,2,REGULAR,substitution,in,[],1631218,,,1610612762,53,49,2024-04-14T20:30:27Z,2530000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M47.00S,2024-04-14T20:27:41.1Z,2,REGULAR,substitution,in,[],1629677,,,1610612762,53,49,2024-04-14T20:30:27Z,2540000,False,,,0,,SUB in: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M47.00S,2024-04-14T20:30:30.8Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1641718,,,1610612762,53,49,2024-04-14T20:30:30Z,2550000,False,,,0,,MISS K. George Free Throw 1 of 1,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
279,PT02M45.00S,2024-04-14T20:30:32.8Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,53,49,2024-04-14T20:49:02Z,2560000,False,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,278.0,4.0,4.0,0.0,,,,,,,,
335,PT02M45.00S,2024-04-14T20:30:44.7Z,2,REGULAR,turnover,out-of-bounds,[],101108,,,1610612744,53,49,2024-04-14T20:49:50Z,2565000,False,,,0,,C. Paul bad pass out-of-bounds TURNOVER (1 TO),[101108],1610612744.0,GSW,bad pass,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,1.0,,,,,,,,,,,,
281,PT02M40.00S,2024-04-14T20:30:58.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629677,67.88764783180025,62.254901960784316,1610612762,53,49,2024-04-14T20:49:43Z,2570000,False,61.0,249.0,1,right,MISS L. Samanic 25' 3PT,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
282,PT02M38.00S,2024-04-14T20:31:00.7Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,53,49,2024-04-14T20:35:54Z,2580000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:5),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,,,281.0,6.0,5.0,1.0,,,,,,,,
283,PT02M23.00S,2024-04-14T20:31:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],101108,6.1268068331143235,40.68627450980392,1610612744,53,49,2024-04-14T20:31:23Z,2590000,False,47.0,5.0,1,left,MISS C. Paul driving Layup,[101108],1610612744.0,GSW,driving,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
285,PT02M21.00S,2024-04-14T20:31:13.1Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612762,53,49,2024-04-14T20:36:56Z,2610000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:6),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,283.0,8.0,6.0,2.0,,,,,,,,
286,PT02M19.00S,2024-04-14T20:31:18.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641718,93.11760840998686,43.872549019607845,1610612762,53,49,2024-04-14T20:45:58Z,2620000,False,-31.0,12.0,1,right,MISS K. George driving floating bank Shot,[1641718],1610612762.0,UTA,driving floating bank,,,George,K. George,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
293,PT02M17.00S,2024-04-14T20:31:20.2Z,2,REGULAR,rebound,offensive,[],1630209,,,1610612762,53,49,2024-04-14T20:37:36Z,2625000,False,,,0,,O. Yurtseven REBOUND (Off:3 Def:6),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,,,,,,,,,286.0,9.0,6.0,3.0,,,,,,,,
289,PT02M17.00S,2024-04-14T20:31:26.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630209,94.40999984741211,50.0,1610612762,53,51,2024-04-14T20:45:44Z,2650000,False,0.0,0.0,1,right,O. Yurtseven tip DUNK (7 PTS),[1630209],1610612762.0,UTA,tip,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
290,PT02M07.00S,2024-04-14T20:31:28.7Z,2,REGULAR,3pt,Jump Shot,[],101108,6.356767411300922,4.166666666666657,1610612744,53,51,2024-04-14T20:39:39Z,2660000,False,229.0,7.0,1,left,MISS C. Paul 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
291,PT02M06.00S,2024-04-14T20:31:29.7Z,2,REGULAR,rebound,defensive,[],1629677,,,1610612762,53,51,2024-04-14T20:39:39Z,2670000,False,,,0,,L. Samanic REBOUND (Off:1 Def:2),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Right Corner 3,24+ Right,,,,,,,,,290.0,3.0,2.0,1.0,,,,,,,,
292,PT01M49.00S,2024-04-14T20:31:45.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629677,94.56307490144546,53.431372549019606,1610612762,53,53,2024-04-14T20:46:20Z,2680000,False,17.0,-1.0,1,right,L. Samanic driving Layup (7 PTS) (K. George 2 AST),"[1629677, 1641718]",1610612762.0,UTA,driving,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,1.73,Made,7.0,K. George,1641718.0,2.0,,,,,,,,,,,,,,
295,PT01M40.00S,2024-04-14T20:31:55.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,18.659658344283837,51.61994485294118,1610612744,53,53,2024-04-14T20:32:21Z,2700000,False,-8.0,123.0,1,left,MISS B. Podziemski 12' driving floating Shot,[1641764],1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,12.32,Missed,,,,,,,,,,,,,,,,,,
296,PT01M40.00S,2024-04-14T20:31:55.1Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612762,53,53,2024-04-14T20:32:13Z,2710000,False,,,0,,O. Yurtseven REBOUND (Off:3 Def:7),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Mid-Range,8-16 Center,,,,,,,,,295.0,10.0,7.0,3.0,,,,,,,,
297,PT01M34.00S,2024-04-14T20:32:02.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641718,88.96189224704337,64.23866421568627,1610612762,53,55,2024-04-14T20:46:44Z,2720000,False,71.0,51.0,1,right,K. George 8' driving floating bank Jump Shot (12 PTS),[1641718],1610612762.0,UTA,driving floating bank,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,8.78,Made,12.0,,,,,,,,,,,,,,,,,
298,PT01M15.00S,2024-04-14T20:32:18.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,5.732588699080158,44.6078431372549,1610612744,55,55,2024-04-14T20:32:38Z,2730000,False,27.0,1.0,1,left,A. Wiggins driving Layup (11 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.7,Made,11.0,,,,,,,,,,,,,,,,,
299,PT00M59.10S,2024-04-14T20:32:38.0Z,2,REGULAR,foul,offensive,[],1629677,,,1610612762,55,55,2024-04-14T20:32:43Z,2740000,False,,,0,,L. Samanic charge offensive FOUL (2 PF),"[1629677, 1641764]",1610612762.0,UTA,charge,,,Samanic,L. Samanic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,,,,2.0,0.0,Podziemski,1641764.0,,
301,PT00M59.10S,2024-04-14T20:32:38.0Z,2,REGULAR,turnover,offensive foul,[],1629677,,,1610612762,55,55,2024-04-14T20:32:38Z,2760000,False,,,0,,L. Samanic offensive foul TURNOVER (4 TO),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,4.0,,,,,,,,,,,,
302,PT00M50.40S,2024-04-14T20:33:04.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631218,6.521024967148489,51.71568627450981,1610612744,57,55,2024-04-14T20:47:15Z,2770000,False,-9.0,9.0,1,left,T. Jackson-Davis cutting Layup (6 PTS) (A. Wiggins 1 AST),"[1631218, 203952]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.23,Made,6.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
304,PT00M50.40S,2024-04-14T20:33:10.2Z,2,REGULAR,foul,personal,['1freethrow'],1630209,,,1610612744,57,55,2024-04-14T20:47:22Z,2825000,False,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Jackson-Davis 1 FT),"[1630209, 1631218]",1610612762.0,UTA,shooting,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202041.0,,,,,,,,1.0,0.0,Jackson-Davis,1631218.0,,
306,PT00M50.40S,2024-04-14T20:33:33.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1631218,,,1610612744,57,55,2024-04-14T20:47:34Z,2828750,False,,,0,,MISS T. Jackson-Davis Free Throw 1 of 1,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
307,PT00M48.40S,2024-04-14T20:33:35.6Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,57,55,2024-04-14T20:47:34Z,2829375,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,306.0,2.0,1.0,1.0,,,,,,,,
308,PT00M47.80S,2024-04-14T20:33:35.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203952,7.5722733245729295,41.42156862745098,1610612744,59,55,2024-04-14T20:33:41Z,2830000,False,43.0,19.0,1,left,A. Wiggins putback Layup (13 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,13.0,,,,,,,,,,,,,,,,,
309,PT00M35.90S,2024-04-14T20:33:48.3Z,2,REGULAR,foul,personal,['2freethrow'],1631218,,,1610612762,59,55,2024-04-14T20:48:53Z,2845000,False,,,0,,T. Jackson-Davis shooting personal FOUL (1 PF) (Juzang 2 FT),"[1631218, 1630548]",1610612744.0,GSW,shooting,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Center,,,,,,,201246.0,,,,,,,,1.0,0.0,Juzang,1630548.0,,
311,PT00M35.90S,2024-04-14T20:34:18.0Z,2,REGULAR,freethrow,1 of 2,[],1630548,,,1610612762,59,56,2024-04-14T20:48:22Z,2860000,False,,,0,,J. Juzang Free Throw 1 of 2 (1 PTS),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
312,PT00M35.90S,2024-04-14T20:34:18.0Z,2,REGULAR,freethrow,2 of 2,[],1630548,,,1610612762,59,56,2024-04-14T20:48:22Z,2870000,False,,,0,,MISS J. Juzang Free Throw 2 of 2,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
313,PT00M33.90S,2024-04-14T20:34:20.0Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,59,56,2024-04-14T20:48:22Z,2880000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,312.0,3.0,2.0,1.0,,,,,,,,
314,PT00M25.30S,2024-04-14T20:34:47.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629677,,,1610612744,59,56,2024-04-14T20:34:54Z,2890000,False,,,0,,L. Samanic shooting personal FOUL (3 PF) (Wiggins 2 FT),"[1629677, 203952]",1610612762.0,UTA,shooting,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,,,,3.0,0.0,Wiggins,203952.0,,
317,PT00M25.30S,2024-04-14T20:35:19.3Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,60,56,2024-04-14T20:35:19Z,2910000,False,,,0,,A. Wiggins Free Throw 1 of 2 (14 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
318,PT00M25.30S,2024-04-14T20:35:20.7Z,2,REGULAR,substitution,out,[],202691,,,1610612744,60,56,2024-04-14T20:35:25Z,2920000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M25.30S,2024-04-14T20:35:20.7Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,60,56,2024-04-14T20:35:25Z,2930000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M25.30S,2024-04-14T20:35:42.1Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,61,56,2024-04-14T20:35:42Z,2940000,False,,,0,,A. Wiggins Free Throw 2 of 2 (15 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
324,PT00M04.40S,2024-04-14T20:37:04.6Z,2,REGULAR,turnover,bad pass,[],1630209,,,1610612762,61,56,2024-04-14T20:37:09Z,2980000,False,,,0,,O. Yurtseven bad pass TURNOVER (2 TO),"[1630209, 203952]",1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,,,,,,,,,,,Wiggins,203952.0
325,PT00M04.40S,2024-04-14T20:37:04.6Z,2,REGULAR,steal,,[],203952,,,1610612744,61,56,2024-04-14T20:37:06Z,2990000,False,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
326,PT00M01.10S,2024-04-14T20:37:08.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641764,5.469776609724048,53.92156862745098,1610612744,63,56,2024-04-14T20:37:39Z,3000000,False,-20.0,-1.0,1,left,B. Podziemski running reverse Layup (7 PTS) (A. Wiggins 2 AST),"[1641764, 203952]",1610612744.0,GSW,running reverse,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1.96,Made,7.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,,,,
328,PT00M00.20S,2024-04-14T20:37:16.5Z,2,REGULAR,turnover,traveling,[],1641707,,,1610612762,63,56,2024-04-14T20:37:29Z,3020000,False,,,0,,T. Hendricks traveling TURNOVER (1 TO),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,,,202041.0,1.0,,,,,,,,,,,,
329,PT00M00.00S,2024-04-14T20:37:41.0Z,2,REGULAR,period,end,[],0,,,1610612744,63,56,2024-04-14T20:37:41Z,3030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-04-14T20:37:46.1Z,3,REGULAR,substitution,out,['startperiod'],1641764,,,1610612744,63,56,2024-04-14T20:53:07Z,3040000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-04-14T20:37:46.1Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,63,56,2024-04-14T20:53:07Z,3050000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-04-14T20:53:12.3Z,3,REGULAR,period,start,[],0,,,1610612744,63,56,2024-04-14T20:53:12Z,3060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M52.00S,2024-04-14T20:53:19.3Z,3,REGULAR,3pt,Jump Shot,[],202691,73.66951379763469,13.23529411764706,1610612744,66,56,2024-04-14T20:53:25Z,3070000,False,-184.0,195.0,1,right,K. Thompson 26' 3PT  (22 PTS) (A. Wiggins 3 AST),"[202691, 203952]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.8,Made,22.0,A. Wiggins,203952.0,3.0,,,,,,,,,,,,,,
341,PT11M33.00S,2024-04-14T20:53:40.6Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612762,66,56,2024-04-14T20:53:52Z,3090000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Hendricks 2 FT),"[203952, 1641707]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,,,,,,,,2.0,0.0,Hendricks,1641707.0,,
343,PT11M33.00S,2024-04-14T20:54:02.0Z,3,REGULAR,freethrow,1 of 2,[],1641707,,,1610612762,66,57,2024-04-14T20:54:02Z,3110000,False,,,0,,T. Hendricks Free Throw 1 of 2 (9 PTS),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
344,PT11M33.00S,2024-04-14T20:54:17.7Z,3,REGULAR,freethrow,2 of 2,[],1641707,,,1610612762,66,58,2024-04-14T20:54:17Z,3120000,False,,,0,,T. Hendricks Free Throw 2 of 2 (10 PTS),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
345,PT11M23.00S,2024-04-14T20:54:27.6Z,3,REGULAR,3pt,Jump Shot,[],203952,64.99671484888306,52.69607843137255,1610612744,66,58,2024-04-14T20:54:31Z,3130000,False,13.0,277.0,1,right,MISS A. Wiggins 27' step back 3PT,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,27.68,Missed,,,,,,,,,,,,,,,,,,
346,PT11M20.00S,2024-04-14T20:54:30.6Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,66,58,2024-04-14T20:54:31Z,3140000,False,,,0,,O. Yurtseven REBOUND (Off:3 Def:8),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Center,,,,,,,,,345.0,11.0,8.0,3.0,,,,,,,,
347,PT11M10.00S,2024-04-14T20:54:40.8Z,3,REGULAR,3pt,Jump Shot,[],1630548,29.122864651773984,19.11764705882353,1610612762,66,58,2024-04-14T20:54:45Z,3150000,False,154.0,221.0,1,left,MISS J. Juzang 26' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
348,PT11M06.00S,2024-04-14T20:54:44.8Z,3,REGULAR,rebound,offensive,[],1641707,,,1610612762,66,58,2024-04-14T20:54:45Z,3160000,False,,,0,,T. Hendricks REBOUND (Off:2 Def:1),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,347.0,3.0,1.0,2.0,,,,,,,,
349,PT11M04.00S,2024-04-14T20:54:46.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641718,2.3653088042049935,97.57199754901961,1610612762,66,61,2024-04-14T20:55:29Z,3170000,False,-238.0,-30.0,1,left,K. George 3PT step back (15 PTS) (T. Hendricks 2 AST),"[1641718, 1641707]",1610612762.0,UTA,step back,,,George,K. George,,,,,Left Corner 3,24+ Left,23.98,Made,15.0,T. Hendricks,1641707.0,2.0,,,,,,,,,,,,,,
351,PT10M51.00S,2024-04-14T20:54:59.7Z,3,REGULAR,turnover,bad pass,[],1631218,,,1610612744,66,61,2024-04-14T20:55:06Z,3190000,False,,,0,,T. Jackson-Davis bad pass TURNOVER (1 TO),"[1631218, 1641707]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,,,,,,Hendricks,1641707.0
