actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
253,PT05M41.00S,2023-12-17T02:25:23.5Z,2,REGULAR,substitution,in,[],1629661,,,1610612751,52,43,2023-12-17T02:25:35Z,2460000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M41.00S,2023-12-17T02:25:23.5Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,52,43,2023-12-17T02:25:35Z,2470000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M31.00S,2023-12-17T02:25:57.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,87.72996057818659,58.82352941176471,1610612751,52,43,2023-12-17T02:27:28Z,2480000,False,44.0,63.0,1,right,MISS M. Bridges 7' pullup Shot - blocked,"[1628969, 201939]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,Curry,201939.0,,,,,,,
256,PT05M31.00S,2023-12-17T02:25:57.5Z,2,REGULAR,block,,[],201939,,,1610612751,52,43,2023-12-17T02:25:59Z,2490000,False,,,0,,S. Curry BLOCK (2 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
257,PT05M29.00S,2023-12-17T02:25:59.5Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,52,43,2023-12-17T02:26:02Z,2500000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,255.0,1.0,1.0,0.0,,,,,,,,,,,,
258,PT05M25.00S,2023-12-17T02:26:09.3Z,2,REGULAR,foul,offensive,[],1641764,,,1610612744,52,43,2023-12-17T02:26:16Z,2510000,False,,,0,,B. Podziemski offensive FOUL (2 PF),"[1641764, 1630560]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,204059.0,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,,
260,PT05M25.00S,2023-12-17T02:26:09.3Z,2,REGULAR,turnover,offensive foul,[],1641764,,,1610612744,52,43,2023-12-17T02:26:09Z,2530000,False,,,0,,B. Podziemski offensive foul TURNOVER (3 TO),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,204059.0,,,,,,,,,,,,,,3.0,,
261,PT05M25.00S,2023-12-17T02:26:28.9Z,2,REGULAR,substitution,out,[],1641764,,,1610612751,52,43,2023-12-17T02:26:31Z,2540000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M25.00S,2023-12-17T02:26:28.9Z,2,REGULAR,substitution,in,[],101108,,,1610612751,52,43,2023-12-17T02:26:31Z,2550000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M14.00S,2023-12-17T02:26:42.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,72.61826544021025,11.519607843137255,1610612751,52,46,2023-12-17T02:26:47Z,2560000,False,-192.0,205.0,1,right,C. Johnson 28' 3PT  (5 PTS) (S. Dinwiddie 3 AST),"[1629661, 203915]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,28.11,Made,5.0,,,,,,S. Dinwiddie,203915.0,3.0,,,,,,,,,
265,PT04M55.00S,2023-12-17T02:27:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.5722733245729295,55.392156862745104,1610612744,52,46,2023-12-17T02:27:06Z,2580000,False,-27.0,19.0,1,left,MISS K. Looney driving Layup,[1626172],1610612744.0,GSW,driving,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,,,,,
266,PT04M53.00S,2023-12-17T02:27:02.9Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,52,46,2023-12-17T02:27:06Z,2590000,False,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,265.0,3.0,3.0,0.0,,,,,,,,,,,,
267,PT04M51.00S,2023-12-17T02:27:06.8Z,2,REGULAR,turnover,out-of-bounds,[],1630560,,,1610612751,52,46,2023-12-17T02:27:15Z,2600000,False,,,0,,C. Thomas lost ball out-of-bounds TURNOVER (2 TO),[1630560],1610612751.0,BKN,lost ball,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,204059.0,,,,,,,,,,,,,,2.0,,
268,PT04M51.00S,2023-12-17T02:27:11.8Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,52,46,2023-12-17T02:27:16Z,2610000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M51.00S,2023-12-17T02:27:11.8Z,2,REGULAR,substitution,in,[],202691,,,1610612744,52,46,2023-12-17T02:27:16Z,2620000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M37.00S,2023-12-17T02:27:58.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,3.3672798948751645,97.05882352941177,1610612744,55,46,2023-12-17T02:28:02Z,2630000,False,-235.0,-21.0,1,left,K. Thompson 3PT  (12 PTS) (C. Paul 7 AST),"[202691, 101108]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,23.62,Made,12.0,,,,,,C. Paul,101108.0,7.0,,,,,,,,,
272,PT04M21.00S,2023-12-17T02:28:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.24901445466492,43.872549019607845,1610612751,55,48,2023-12-17T02:28:18Z,2650000,False,-31.0,11.0,1,right,N. Claxton Layup (6 PTS) (S. Dinwiddie 4 AST),"[1629651, 203915]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.25,Made,6.0,,,,,,S. Dinwiddie,203915.0,4.0,,,,,,,,,
274,PT04M10.00S,2023-12-17T02:28:27.8Z,2,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612744,55,48,2023-12-17T02:28:38Z,2670000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Thompson 2 FT),"[1629661, 202691]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,1628172.0,,,,,,,,,,2.0,0.0,Thompson,202691.0,,,
276,PT04M10.00S,2023-12-17T02:28:57.1Z,2,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,56,48,2023-12-17T02:28:57Z,2690000,False,,,0,,K. Thompson Free Throw 1 of 2 (13 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
277,PT04M10.00S,2023-12-17T02:29:20.5Z,2,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,57,48,2023-12-17T02:29:20Z,2700000,False,,,0,,K. Thompson Free Throw 2 of 2 (14 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
278,PT04M02.00S,2023-12-17T02:29:33.6Z,2,REGULAR,3pt,Jump Shot,[],203915,66.04796320630749,46.568627450980394,1610612751,57,48,2023-12-17T02:29:38Z,2710000,False,-17.0,267.0,1,right,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
279,PT03M59.00S,2023-12-17T02:29:36.6Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,57,48,2023-12-17T02:29:38Z,2720000,False,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,278.0,3.0,2.0,1.0,,,,,,,,,,,,
280,PT03M53.00S,2023-12-17T02:29:42.7Z,2,REGULAR,3pt,Jump Shot,[],201939,13.87976346911958,3.1862745098039214,1610612744,60,48,2023-12-17T02:29:47Z,2730000,False,234.0,78.0,1,left,S. Curry 24' 3PT step back (12 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,24.68,Made,12.0,,,,,,,,,,,,,,,,,
281,PT03M40.00S,2023-12-17T02:29:55.5Z,2,REGULAR,turnover,bad pass,[],1630560,,,1610612751,60,48,2023-12-17T02:29:58Z,2740000,False,,,0,,C. Thomas bad pass TURNOVER (3 TO),"[1630560, 202691]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,Thompson,202691.0
282,PT03M40.00S,2023-12-17T02:29:55.5Z,2,REGULAR,steal,,[],202691,,,1610612744,60,48,2023-12-17T02:29:56Z,2750000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
283,PT03M34.00S,2023-12-17T02:30:02.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630228,6.783837056504599,58.08823529411765,1610612744,62,48,2023-12-17T02:31:10Z,2760000,False,-40.0,11.0,1,left,J. Kuminga running Layup (4 PTS) (K. Thompson 3 AST),"[1630228, 202691]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,4.2,Made,4.0,,,,,,K. Thompson,202691.0,3.0,,,,,,,,,
285,PT03M34.00S,2023-12-17T02:30:09.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,62,48,2023-12-17T02:30:09Z,2780000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M34.00S,2023-12-17T02:31:06.6Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,62,48,2023-12-17T02:31:30Z,2790000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M34.00S,2023-12-17T02:31:06.6Z,2,REGULAR,substitution,in,[],1626220,,,1610612751,62,48,2023-12-17T02:31:30Z,2800000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M23.00S,2023-12-17T02:31:49.5Z,2,REGULAR,3pt,Jump Shot,[],1629661,93.51182654402102,3.431372549019608,1610612751,62,48,2023-12-17T02:31:55Z,2810000,False,-233.0,8.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
289,PT03M19.00S,2023-12-17T02:31:53.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,62,48,2023-12-17T02:31:55Z,2820000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,,,,,288.0,2.0,2.0,0.0,,,,,,,,,,,,
290,PT03M14.00S,2023-12-17T02:31:58.3Z,2,REGULAR,3pt,Jump Shot,[],202691,28.728646517739815,75.73529411764706,1610612744,62,48,2023-12-17T02:32:55Z,2830000,False,-129.0,218.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
291,PT03M11.00S,2023-12-17T02:32:01.3Z,2,REGULAR,rebound,defensive,[],203915,,,1610612751,62,48,2023-12-17T02:32:04Z,2840000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,290.0,1.0,1.0,0.0,,,,,,,,,,,,
292,PT02M59.00S,2023-12-17T02:32:12.6Z,2,REGULAR,turnover,bad pass,[],1626220,,,1610612751,62,48,2023-12-17T02:32:16Z,2850000,False,,,0,,R. O'Neale bad pass TURNOVER (3 TO),"[1626220, 1626172]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Looney,1626172.0
293,PT02M59.00S,2023-12-17T02:32:12.6Z,2,REGULAR,steal,,[],1626172,,,1610612744,62,48,2023-12-17T02:32:15Z,2860000,False,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
294,PT02M50.00S,2023-12-17T02:32:22.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201939,23.73521681997372,55.63725490196079,1610612744,64,48,2023-12-17T02:32:40Z,2870000,False,-28.0,171.0,1,left,S. Curry 17' pullup Jump Shot (14 PTS) (C. Paul 8 AST),"[201939, 101108]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,17.29,Made,14.0,,,,,,C. Paul,101108.0,8.0,,,,,,,,,
297,PT02M31.00S,2023-12-17T02:33:02.3Z,2,REGULAR,3pt,Jump Shot,[],1626220,94.30026281208936,4.166666666666666,1610612751,64,48,2023-12-17T02:33:07Z,2900000,False,-229.0,1.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
298,PT02M27.00S,2023-12-17T02:33:06.3Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,64,48,2023-12-17T02:33:07Z,2910000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,,,,,297.0,3.0,3.0,0.0,,,,,,,,,,,,
299,PT02M24.00S,2023-12-17T02:33:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630228,7.30946123521682,55.392156862745104,1610612744,64,48,2023-12-17T02:33:15Z,2920000,False,-27.0,16.0,1,left,MISS J. Kuminga running Layup,[1630228],1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
300,PT02M21.00S,2023-12-17T02:33:12.7Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612744,64,48,2023-12-17T02:33:12Z,2930000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,299.0,3.0,1.0,2.0,,,,,,,,,,,,
301,PT02M21.00S,2023-12-17T02:33:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,5.590000152587891,50.0,1610612744,66,48,2023-12-17T02:33:12Z,2940000,False,0.0,0.0,1,left,J. Kuminga putback Layup (6 PTS),[1630228],1610612744.0,GSW,putback,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
302,PT02M06.00S,2023-12-17T02:33:26.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,85.75886990801577,48.529411764705884,1610612751,66,48,2023-12-17T02:33:31Z,2950000,False,-7.0,81.0,1,right,MISS N. Claxton 8' Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,8.17,Missed,,,,,,,,,,,,,,,,,,
303,PT02M04.00S,2023-12-17T02:33:28.1Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,66,48,2023-12-17T02:33:31Z,2960000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,302.0,4.0,3.0,1.0,,,,,,,,,,,,
304,PT01M49.00S,2023-12-17T02:33:44.3Z,2,REGULAR,3pt,Jump Shot,[],202691,27.414586070959263,17.401960784313726,1610612744,66,48,2023-12-17T02:33:49Z,2970000,False,163.0,205.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
305,PT01M44.00S,2023-12-17T02:33:49.3Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,66,48,2023-12-17T02:33:49Z,2980000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,304.0,5.0,3.0,2.0,,,,,,,,,,,,
306,PT01M41.00S,2023-12-17T02:33:53.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629661,90.62089356110381,43.627450980392155,1610612751,66,50,2023-12-17T02:36:26Z,2990000,False,-32.0,36.0,1,right,C. Johnson running Layup (7 PTS) (S. Dinwiddie 5 AST),"[1629661, 203915]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,7.0,,,,,,S. Dinwiddie,203915.0,5.0,,,,,,,,,
308,PT01M41.00S,2023-12-17T02:33:57.4Z,2,REGULAR,foul,personal,['1freethrow'],101108,,,1610612751,66,50,2023-12-17T02:34:16Z,3010000,False,,,0,,C. Paul shooting personal FOUL (1 PF) (Johnson 1 FT),"[101108, 1629661]",1610612744.0,GSW,shooting,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,1628172.0,,,,,,,,,,1.0,0.0,Johnson,1629661.0,,,
310,PT01M41.00S,2023-12-17T02:34:04.9Z,2,REGULAR,substitution,out,[],1628969,,,1610612751,66,50,2023-12-17T02:34:15Z,3030000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M41.00S,2023-12-17T02:34:04.9Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,66,50,2023-12-17T02:34:15Z,3040000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M41.00S,2023-12-17T02:34:04.9Z,2,REGULAR,substitution,in,[],1630592,,,1610612751,66,50,2023-12-17T02:34:15Z,3050000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M41.00S,2023-12-17T02:34:04.9Z,2,REGULAR,substitution,in,[],1630549,,,1610612751,66,50,2023-12-17T02:34:15Z,3060000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M41.00S,2023-12-17T02:34:28.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629661,,,1610612751,66,50,2023-12-17T02:34:38Z,3070000,False,,,0,,MISS C. Johnson Free Throw 1 of 1,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
315,PT01M38.00S,2023-12-17T02:34:31.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,66,50,2023-12-17T02:34:38Z,3080000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,
316,PT01M38.00S,2023-12-17T02:34:36.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612744,66,50,2023-12-17T02:34:45Z,3090000,False,,,0,,D. Sharpe loose ball personal FOUL (3 PF) (Thompson 2 FT),"[1630549, 202691]",1610612751.0,BKN,loose ball,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,204059.0,,,,,,,,,,3.0,0.0,Thompson,202691.0,,,
318,PT01M38.00S,2023-12-17T02:35:16.4Z,2,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,67,50,2023-12-17T02:35:16Z,3110000,False,,,0,,K. Thompson Free Throw 1 of 2 (15 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
319,PT01M38.00S,2023-12-17T02:35:36.6Z,2,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,68,50,2023-12-17T02:35:36Z,3120000,False,,,0,,K. Thompson Free Throw 2 of 2 (16 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
320,PT01M27.00S,2023-12-17T02:35:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.19776609724047,41.911764705882355,1610612751,68,52,2023-12-17T02:35:53Z,3130000,False,-40.0,21.0,1,right,S. Dinwiddie driving Layup (7 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,7.0,,,,,,,,,,,,,,,,,
321,PT01M01.00S,2023-12-17T02:36:15.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626172,10.068988173455978,44.11764705882353,1610612744,68,52,2023-12-17T02:43:15Z,3140000,False,29.0,42.0,1,left,MISS K. Looney Hook - blocked,"[1626172, 1630549]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,Sharpe,1630549.0,,,,,,,
337,PT01M01.00S,2023-12-17T02:36:15.5Z,2,REGULAR,block,,[],1630549,,,1610612744,68,52,2023-12-17T02:41:41Z,3145000,False,,,0,,D. Sharpe BLOCK (2 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT00M59.10S,2023-12-17T02:36:17.4Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,68,52,2023-12-17T02:36:20Z,3150000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,321.0,3.0,1.0,2.0,,,,,,,,,,,,
324,PT00M39.60S,2023-12-17T02:36:54.1Z,2,REGULAR,3pt,Jump Shot,[],203915,65.25952693823915,25.245098039215684,1610612751,68,52,2023-12-17T02:37:01Z,3170000,False,-124.0,274.0,1,right,MISS S. Dinwiddie 30' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,30.08,Missed,,,,,,,,,,,,,,,,,,
325,PT00M34.70S,2023-12-17T02:36:59.0Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,68,52,2023-12-17T02:37:01Z,3180000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,324.0,4.0,1.0,3.0,,,,,,,,,,,,
326,PT00M31.00S,2023-12-17T02:37:02.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,78.9257555847569,93.38235294117648,1610612751,68,52,2023-12-17T02:37:13Z,3190000,False,217.0,146.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
327,PT00M28.10S,2023-12-17T02:37:05.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,68,52,2023-12-17T02:37:13Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,326.0,,,,,,,,,,,,,,,
329,PT00M28.10S,2023-12-17T02:37:16.1Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,68,52,2023-12-17T02:37:20Z,3220000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M28.10S,2023-12-17T02:37:16.1Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,68,52,2023-12-17T02:37:20Z,3230000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M19.20S,2023-12-17T02:37:42.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630560,92.85479632063075,52.94117647058824,1610612751,68,54,2023-12-17T02:37:45Z,3240000,False,15.0,15.0,1,right,C. Thomas driving Layup (24 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.08,Made,24.0,,,,,,,,,,,,,,,,,
332,PT00M02.00S,2023-12-17T02:38:03.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,9.411957950065702,47.30392156862745,1610612744,70,54,2023-12-17T02:39:04Z,3250000,False,13.0,36.0,1,left,K. Looney cutting DUNK (2 PTS) (S. Curry 1 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.84,Made,2.0,,,,,,S. Curry,201939.0,1.0,,,,,,,,,
334,PT00M00.20S,2023-12-17T02:38:10.6Z,2,REGULAR,3pt,Jump Shot,[],1626220,34.641918528252305,8.088235294117647,1610612751,70,54,2023-12-17T02:39:51Z,3270000,False,-210.0,562.0,1,right,MISS R. O'Neale 59' pullup 3PT,[1626220],1610612751.0,BKN,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,59.97,Missed,,,,,,,,,,,,,,,,,,
335,PT00M00.10S,2023-12-17T02:38:10.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,70,54,2023-12-17T02:39:51Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,334.0,,,,,,,,,,,,,,,
