actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
260,PT07M21.00S,2024-03-10T02:24:59.1Z,2,REGULAR,foul,personal,[],1630200,,,1610612744,32,44,2024-03-10T02:42:31Z,2570000,False,,,0,,T. Jones loose ball personal FOUL (1 PF),"[1630200, 203110]",1610612759.0,SAS,loose ball,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628480.0,,,,,,1.0,0.0,Green,203110.0
262,PT07M21.00S,2024-03-10T02:25:23.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,32,44,2024-03-10T02:37:00Z,2590000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M10.00S,2024-03-10T02:28:21.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,28.203022339027594,82.84313725490196,1610612744,32,44,2024-03-10T02:28:26Z,2610000,False,-164.0,213.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
265,PT07M08.00S,2024-03-10T02:28:23.3Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,32,44,2024-03-10T02:28:26Z,2620000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,264.0,5.0,4.0,1.0,,,,,,,,,,
266,PT06M56.00S,2024-03-10T02:28:35.3Z,2,REGULAR,3pt,Jump Shot,[],1631103,71.30420499342969,12.990196078431374,1610612759,32,47,2024-03-10T02:28:39Z,2630000,False,-185.0,217.0,1,right,M. Branham 28' 3PT  (8 PTS) (J. Sochan 1 AST),"[1631103, 1631110]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,28.53,Made,8.0,J. Sochan,1631110.0,1.0,,,,,,,,,,,,,,
268,PT06M33.00S,2024-03-10T02:28:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203967,8.09789750328515,43.872549019607845,1610612744,34,47,2024-03-10T02:31:16Z,2650000,False,31.0,24.0,1,left,D. Saric driving reverse Layup (2 PTS) (B. Podziemski 3 AST),"[203967, 1641764]",1610612744.0,GSW,driving reverse,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,3.86,Made,2.0,B. Podziemski,1641764.0,3.0,,,,,,,,,,,,,,
269,PT06M22.00S,2024-03-10T02:29:11.1Z,2,REGULAR,foul,personal,['2freethrow'],203967,,,1610612759,34,47,2024-03-10T02:29:25Z,2660000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Sochan 2 FT),"[203967, 1631110]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,,,,1.0,0.0,Sochan,1631110.0
271,PT06M22.00S,2024-03-10T02:29:49.2Z,2,REGULAR,freethrow,1 of 2,[],1631110,,,1610612759,34,48,2024-03-10T02:29:49Z,2680000,False,,,0,,J. Sochan Free Throw 1 of 2 (13 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
272,PT06M22.00S,2024-03-10T02:29:49.8Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,34,48,2024-03-10T02:29:52Z,2690000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M22.00S,2024-03-10T02:29:49.8Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,34,48,2024-03-10T02:29:52Z,2700000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M22.00S,2024-03-10T02:30:04.2Z,2,REGULAR,freethrow,2 of 2,[],1631110,,,1610612759,34,48,2024-03-10T02:30:04Z,2710000,False,,,0,,MISS J. Sochan Free Throw 2 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
275,PT06M21.00S,2024-03-10T02:30:05.2Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,34,48,2024-03-10T02:30:05Z,2720000,False,,,0,,D. Green REBOUND (Off:2 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,274.0,4.0,2.0,2.0,,,,,,,,,,
276,PT06M02.00S,2024-03-10T02:30:23.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,10.726018396846255,46.07843137254902,1610612744,36,48,2024-03-10T02:30:27Z,2730000,False,20.0,48.0,1,left,J. Kuminga turnaround Jump Shot (4 PTS),[1630228],1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,4.0,,,,,,,,,,,,,,,,,
277,PT05M41.00S,2024-03-10T02:30:44.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,92.85479632063075,41.911764705882355,1610612759,36,50,2024-03-10T02:30:48Z,2740000,False,-40.0,15.0,1,right,J. Sochan Layup (15 PTS) (J. Champagnie 3 AST),"[1631110, 1630577]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,4.3,Made,15.0,J. Champagnie,1630577.0,3.0,,,,,,,,,,,,,,
279,PT05M26.00S,2024-03-10T02:31:00.5Z,2,REGULAR,3pt,Jump Shot,[],203967,33.459264126149804,40.68627450980392,1610612744,36,50,2024-03-10T02:31:05Z,2760000,False,47.0,262.0,1,left,MISS D. Saric 26' 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,26.61,Missed,,,,,,,,,,,,,,,,,,
280,PT05M23.00S,2024-03-10T02:31:03.5Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,36,50,2024-03-10T02:31:05Z,2770000,False,,,0,,J. Sochan REBOUND (Off:0 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,279.0,4.0,4.0,0.0,,,,,,,,,,
281,PT05M15.00S,2024-03-10T02:31:10.1Z,2,REGULAR,turnover,bad pass,[],1631110,,,1610612759,36,50,2024-03-10T02:31:13Z,2780000,False,,,0,,J. Sochan bad pass TURNOVER (1 TO),"[1631110, 1630228]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Kuminga,1630228.0,,,,,,
282,PT05M15.00S,2024-03-10T02:31:10.1Z,2,REGULAR,steal,,[],1630228,,,1610612744,36,50,2024-03-10T02:32:29Z,2790000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
283,PT05M10.00S,2024-03-10T02:31:18.6Z,2,REGULAR,turnover,palming,[],1630228,,,1610612744,36,50,2024-03-10T02:31:33Z,2800000,False,,,0,,J. Kuminga palming TURNOVER (2 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2882.0,2.0,,,,,,,,
284,PT05M10.00S,2024-03-10T02:31:23.1Z,2,REGULAR,substitution,out,[],1630541,,,1610612759,36,50,2024-03-10T02:31:51Z,2810000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M10.00S,2024-03-10T02:31:23.1Z,2,REGULAR,substitution,out,[],203110,,,1610612759,36,50,2024-03-10T02:31:51Z,2820000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M10.00S,2024-03-10T02:31:23.1Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,36,50,2024-03-10T02:31:51Z,2830000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M10.00S,2024-03-10T02:31:23.1Z,2,REGULAR,substitution,in,[],101108,,,1610612759,36,50,2024-03-10T02:31:51Z,2840000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M10.00S,2024-03-10T02:31:23.1Z,2,REGULAR,substitution,in,[],1631218,,,1610612759,36,50,2024-03-10T02:31:51Z,2850000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M10.00S,2024-03-10T02:31:23.1Z,2,REGULAR,substitution,in,[],1631104,,,1610612759,36,50,2024-03-10T02:31:51Z,2860000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M58.00S,2024-03-10T02:31:58.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203967,,,1610612759,36,50,2024-03-10T02:32:04Z,2870000,False,,,0,,D. Saric shooting personal FOUL (2 PF) (Sochan 2 FT),"[203967, 1631110]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203593.0,,,,,,2.0,0.0,Sochan,1631110.0
292,PT04M58.00S,2024-03-10T02:32:25.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631110,,,1610612759,36,50,2024-03-10T02:32:25Z,2890000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
293,PT04M58.00S,2024-03-10T02:32:25.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,36,50,2024-03-10T02:32:25Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,292.0,,,,,,,,,,,,,
294,PT04M58.00S,2024-03-10T02:32:37.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631110,,,1610612759,36,51,2024-03-10T02:32:37Z,2910000,False,,,0,,J. Sochan Free Throw 2 of 2 (16 PTS),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
295,PT04M47.00S,2024-03-10T02:32:50.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,15.325229960578188,38.72549019607843,1610612744,36,51,2024-03-10T02:32:54Z,2920000,False,56.0,92.0,1,left,MISS C. Paul 10' pullup Shot,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Right,10.76,Missed,,,,,,,,,,,,,,,,,,
296,PT04M43.00S,2024-03-10T02:32:54.1Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,36,51,2024-03-10T02:32:54Z,2930000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:5),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,295.0,6.0,5.0,1.0,,,,,,,,,,
297,PT04M36.00S,2024-03-10T02:33:00.7Z,2,REGULAR,3pt,Jump Shot,[],1630577,71.04139290407359,77.94117647058823,1610612759,36,54,2024-03-10T02:33:06Z,2940000,False,140.0,220.0,1,right,J. Champagnie 26' 3PT  (3 PTS) (B. Wesley 4 AST),"[1630577, 1631104]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,26.04,Made,3.0,B. Wesley,1631104.0,4.0,,,,,,,,,,,,,,
299,PT04M35.00S,2024-03-10T02:33:05.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,36,54,2024-03-10T02:33:05Z,2960000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M35.00S,2024-03-10T02:34:00.5Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,36,54,2024-03-10T02:34:40Z,2970000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M35.00S,2024-03-10T02:34:00.5Z,2,REGULAR,substitution,out,[],203967,,,1610612744,36,54,2024-03-10T02:34:40Z,2980000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M35.00S,2024-03-10T02:34:00.5Z,2,REGULAR,substitution,in,[],202691,,,1610612744,36,54,2024-03-10T02:34:40Z,2990000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M35.00S,2024-03-10T02:34:00.5Z,2,REGULAR,substitution,in,[],203952,,,1610612744,36,54,2024-03-10T02:34:40Z,3000000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M15.00S,2024-03-10T02:35:06.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,7.703679369250986,54.166666666666664,1610612744,38,54,2024-03-10T02:37:56Z,3010000,False,-21.0,20.0,1,left,A. Wiggins driving Layup (6 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.88,Made,6.0,,,,,,,,,,,,,,,,,
306,PT04M00.00S,2024-03-10T02:35:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,88.64980289093299,46.32352941176471,1610612759,38,56,2024-03-10T02:35:23Z,3020000,False,-18.0,54.0,1,right,Z. Collins Layup (6 PTS) (J. Champagnie 4 AST),"[1628380, 1630577]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.72,Made,6.0,J. Champagnie,1630577.0,4.0,,,,,,,,,,,,,,
308,PT03M46.00S,2024-03-10T02:35:35.2Z,2,REGULAR,2pt,Jump Shot,[],202691,8.360709592641262,72.05882352941177,1610612744,40,56,2024-03-10T02:35:40Z,3040000,False,-110.0,26.0,1,left,K. Thompson 11' pullup Jump Shot (10 PTS) (C. Paul 3 AST),"[202691, 101108]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,11.33,Made,10.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,
310,PT03M29.00S,2024-03-10T02:35:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,92.85479632063075,38.48039215686275,1610612759,40,56,2024-03-10T02:38:52Z,3060000,False,-58.0,15.0,1,right,MISS J. Sochan fadeaway Shot,[1631110],1610612759.0,SAS,fadeaway,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
311,PT03M27.00S,2024-03-10T02:35:53.9Z,2,REGULAR,rebound,defensive,[],1631218,,,1610612744,40,56,2024-03-10T02:35:57Z,3070000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,310.0,4.0,3.0,1.0,,,,,,,,,,
312,PT03M23.00S,2024-03-10T02:35:58.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,33.196452036793694,44.11764705882353,1610612744,43,56,2024-03-10T02:39:22Z,3080000,False,29.0,260.0,1,left,K. Thompson 26' 3PT running (13 PTS) (C. Paul 4 AST),"[202691, 101108]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,26.12,Made,13.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,
314,PT03M02.00S,2024-03-10T02:36:18.4Z,2,REGULAR,3pt,Jump Shot,[],1630577,71.43561103810775,82.59803921568627,1610612759,43,59,2024-03-10T02:36:23Z,3100000,False,163.0,216.0,1,right,J. Champagnie 27' 3PT  (6 PTS) (K. Johnson 1 AST),"[1630577, 1629640]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,27.06,Made,6.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,,
316,PT02M46.00S,2024-03-10T02:36:36.6Z,2,REGULAR,turnover,out-of-bounds,[],1641764,,,1610612744,43,59,2024-03-10T02:36:44Z,3120000,False,,,0,,B. Podziemski bad pass out-of-bounds TURNOVER (1 TO),[1641764],1610612744.0,GSW,bad pass,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2882.0,1.0,,,,,,,,
317,PT02M34.00S,2024-03-10T02:36:55.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631110,86.41590013140605,48.77450980392157,1610612759,43,59,2024-03-10T02:37:01Z,3130000,False,-6.0,75.0,1,right,MISS J. Sochan 7' turnaround Shot,[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,7.54,Missed,,,,,,,,,,,,,,,,,,
318,PT02M32.00S,2024-03-10T02:36:57.8Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,43,59,2024-03-10T02:37:01Z,3140000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,317.0,3.0,1.0,2.0,,,,,,,,,,
319,PT02M25.00S,2024-03-10T02:37:06.1Z,2,REGULAR,foul,personal,[],1631110,,,1610612744,43,59,2024-03-10T02:37:23Z,3150000,False,,,0,,J. Sochan personal FOUL (3 PF),"[1631110, 203952]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,203593.0,,,,,,3.0,0.0,Wiggins,203952.0
321,PT02M25.00S,2024-03-10T02:37:17.8Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,43,59,2024-03-10T02:37:24Z,3170000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M25.00S,2024-03-10T02:37:17.8Z,2,REGULAR,substitution,out,[],1631110,,,1610612744,43,59,2024-03-10T02:37:24Z,3180000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M25.00S,2024-03-10T02:37:17.8Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,43,59,2024-03-10T02:37:24Z,3190000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M25.00S,2024-03-10T02:37:17.8Z,2,REGULAR,substitution,in,[],1630200,,,1610612744,43,59,2024-03-10T02:37:24Z,3200000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M18.00S,2024-03-10T02:37:43.3Z,2,REGULAR,3pt,Jump Shot,[],202691,21.895532194480946,6.127450980392156,1610612744,43,59,2024-03-10T02:37:47Z,3210000,False,219.0,153.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,,
326,PT02M15.00S,2024-03-10T02:37:46.3Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,43,59,2024-03-10T02:37:47Z,3220000,False,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,325.0,5.0,4.0,1.0,,,,,,,,,,
327,PT02M12.00S,2024-03-10T02:37:51.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631104,93.11760840998686,56.86274509803921,1610612759,43,59,2024-03-10T02:40:57Z,3230000,False,34.0,12.0,1,right,MISS B. Wesley running Layup - blocked,"[1631104, 1631218]",1610612759.0,SAS,running,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,,,,,,,,Jackson-Davis,1631218.0,,,,
328,PT02M12.00S,2024-03-10T02:37:51.5Z,2,REGULAR,block,,[],1631218,,,1610612759,43,59,2024-03-10T02:37:53Z,3240000,False,,,0,,T. Jackson-Davis BLOCK (2 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT02M10.00S,2024-03-10T02:37:53.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,43,59,2024-03-10T02:40:57Z,3250000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,327.0,2.0,2.0,0.0,,,,,,,,,,
330,PT01M58.00S,2024-03-10T02:38:04.3Z,2,REGULAR,2pt,Jump Shot,[],101108,21.23850197109067,48.28431372549019,1610612744,43,59,2024-03-10T02:38:07Z,3260000,False,9.0,147.0,1,left,MISS C. Paul 14' pullup Shot,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Center,14.74,Missed,,,,,,,,,,,,,,,,,,
331,PT01M56.00S,2024-03-10T02:38:06.3Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,43,59,2024-03-10T02:38:07Z,3270000,False,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Center,,,,,,,330.0,2.0,2.0,0.0,,,,,,,,,,
332,PT01M41.00S,2024-03-10T02:38:20.7Z,2,REGULAR,3pt,Jump Shot,[],1629640,82.9993429697766,93.87254901960785,1610612759,43,59,2024-03-10T02:38:24Z,3280000,False,219.0,107.0,1,right,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,24.42,Missed,,,,,,,,,,,,,,,,,,
333,PT01M38.00S,2024-03-10T02:38:23.7Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,43,59,2024-03-10T02:38:24Z,3290000,False,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,,332.0,2.0,2.0,0.0,,,,,,,,,,
334,PT01M27.00S,2024-03-10T02:38:35.1Z,2,REGULAR,3pt,Jump Shot,[],1630541,15.456636005256241,2.696078431372549,1610612744,43,59,2024-03-10T02:38:39Z,3300000,False,237.0,93.0,1,left,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right,25.41,Missed,,,,,,,,,,,,,,,,,,
335,PT01M23.00S,2024-03-10T02:38:39.1Z,2,REGULAR,rebound,defensive,[],1631104,,,1610612759,43,59,2024-03-10T02:38:39Z,3310000,False,,,0,,B. Wesley REBOUND (Off:0 Def:3),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right,,,,,,,334.0,3.0,3.0,0.0,,,,,,,,,,
336,PT01M19.00S,2024-03-10T02:38:44.8Z,2,REGULAR,turnover,traveling,[],1630577,,,1610612759,43,59,2024-03-10T02:38:49Z,3320000,False,,,0,,J. Champagnie traveling TURNOVER (2 TO),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628480.0,2.0,,,,,,,,
337,PT01M19.00S,2024-03-10T02:38:58.6Z,2,REGULAR,substitution,out,[],1631218,,,1610612744,43,59,2024-03-10T02:39:09Z,3330000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M19.00S,2024-03-10T02:38:58.6Z,2,REGULAR,substitution,out,[],1630577,,,1610612744,43,59,2024-03-10T02:39:09Z,3340000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M19.00S,2024-03-10T02:38:58.6Z,2,REGULAR,substitution,in,[],203110,,,1610612744,43,59,2024-03-10T02:39:09Z,3350000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M19.00S,2024-03-10T02:38:58.6Z,2,REGULAR,substitution,in,[],1631103,,,1610612744,43,59,2024-03-10T02:39:09Z,3360000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M02.00S,2024-03-10T02:39:37.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,32.670827858081466,45.09803921568628,1610612744,43,59,2024-03-10T02:39:43Z,3370000,False,25.0,255.0,1,left,MISS K. Thompson 25' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
342,PT00M57.70S,2024-03-10T02:39:41.5Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,43,59,2024-03-10T02:39:43Z,3380000,False,,,0,,K. Johnson REBOUND (Off:1 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,341.0,6.0,5.0,1.0,,,,,,,,,,
343,PT00M45.30S,2024-03-10T02:39:54.7Z,2,REGULAR,3pt,Jump Shot,[],1628380,85.10183968462549,96.56862745098039,1610612759,43,62,2024-03-10T02:39:58Z,3390000,False,233.0,88.0,1,right,Z. Collins 24' 3PT  (9 PTS) (M. Branham 2 AST),"[1628380, 1631103]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,24.87,Made,9.0,M. Branham,1631103.0,2.0,,,,,,,,,,,,,,
