actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
260,PT07M07.00S,2023-12-07T03:52:46.8Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,30,39,2023-12-07T04:12:33Z,2580000,False,,,0,,D. Green REBOUND (Off:3 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,259.0,6.0,3.0,3.0,,,,,,,,,,,,,,
261,PT07M07.00S,2023-12-07T03:52:46.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203110,94.40999984741211,50.0,1610612744,32,39,2023-12-07T04:12:39Z,2590000,False,0.0,0.0,1,right,D. Green tip Layup (6 PTS),[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,6.0,,,,,,,,
262,PT07M01.00S,2023-12-07T03:52:52.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,18.347568988173457,55.14705882352941,1610612757,32,39,2023-12-07T03:55:04Z,2600000,False,-26.0,120.0,1,left,MISS M. Brogdon 12' driving floating Shot,[1627763],1610612757.0,POR,driving floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,12.27,Missed,,,,,,,,,,,,,,,,,,
263,PT06M59.00S,2023-12-07T03:52:54.3Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,32,39,2023-12-07T03:52:58Z,2610000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,262.0,1.0,1.0,0.0,,,,,,,,,,,,,,
264,PT06M55.00S,2023-12-07T03:52:59.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,92.72339027595268,56.86274509803921,1610612744,32,39,2023-12-07T03:53:05Z,2620000,False,34.0,16.0,1,right,MISS A. Wiggins running Layup,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
265,PT06M52.00S,2023-12-07T03:53:02.2Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,32,39,2023-12-07T04:13:56Z,2630000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,264.0,3.0,3.0,0.0,,,,,,,,,,,,,,
266,PT06M36.00S,2023-12-07T03:53:17.5Z,2,REGULAR,3pt,Jump Shot,[],1631200,16.63929040735874,3.431372549019608,1610612757,32,39,2023-12-07T03:53:23Z,2640000,False,233.0,104.0,1,left,MISS K. Murray 25' step back 3PT,[1631200],1610612757.0,POR,step back,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
267,PT06M33.00S,2023-12-07T03:53:20.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,32,39,2023-12-07T03:53:23Z,2650000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,266.0,3.0,3.0,0.0,,,,,,,,,,,,,,
268,PT06M20.00S,2023-12-07T03:53:33.8Z,2,REGULAR,3pt,Jump Shot,[],201939,75.24638633377135,8.823529411764707,1610612744,32,39,2023-12-07T03:53:39Z,2660000,False,-206.0,180.0,1,right,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,,
269,PT06M17.00S,2023-12-07T03:53:36.8Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,32,39,2023-12-07T03:53:39Z,2670000,False,,,0,,K. Murray REBOUND (Off:0 Def:4),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,268.0,4.0,4.0,0.0,,,,,,,,,,,,,,
270,PT06M08.00S,2023-12-07T03:53:45.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.178055190538765,53.67647058823529,1610612757,32,39,2023-12-07T03:53:50Z,2680000,False,-18.0,15.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612757.0,POR,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
271,PT06M06.00S,2023-12-07T03:53:47.4Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,32,39,2023-12-07T03:53:50Z,2690000,False,,,0,,K. Looney REBOUND (Off:0 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,270.0,4.0,4.0,0.0,,,,,,,,,,,,,,
272,PT05M53.00S,2023-12-07T03:54:00.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,92.19776609724047,44.6078431372549,1610612744,34,39,2023-12-07T03:54:04Z,2700000,False,-27.0,21.0,1,right,K. Looney Layup (4 PTS) (S. Curry 1 AST),"[1626172, 201939]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,,,,4.0,,S. Curry,201939.0,1.0,,,,
274,PT05M30.00S,2023-12-07T03:54:23.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,8.229303547963205,48.28431372549019,1610612757,34,41,2023-12-07T03:57:06Z,2720000,False,9.0,25.0,1,left,S. Sharpe driving Layup (12 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,,,12.0,,,,,,,,
276,PT05M07.00S,2023-12-07T03:54:51.4Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,34,41,2023-12-07T03:55:08Z,2740000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M07.00S,2023-12-07T03:54:51.4Z,2,REGULAR,substitution,out,[],1631200,,,1610612744,34,41,2023-12-07T03:55:08Z,2750000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M07.00S,2023-12-07T03:54:51.4Z,2,REGULAR,substitution,out,[],1627763,,,1610612744,34,41,2023-12-07T03:55:08Z,2760000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M07.00S,2023-12-07T03:54:51.4Z,2,REGULAR,substitution,out,[],1631133,,,1610612744,34,41,2023-12-07T03:55:08Z,2770000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M07.00S,2023-12-07T03:54:51.4Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,34,41,2023-12-07T03:55:08Z,2780000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M07.00S,2023-12-07T03:54:51.4Z,2,REGULAR,substitution,in,[],1641739,,,1610612744,34,41,2023-12-07T03:55:08Z,2790000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M07.00S,2023-12-07T03:54:51.4Z,2,REGULAR,substitution,in,[],1629014,,,1610612744,34,41,2023-12-07T03:55:08Z,2800000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M07.00S,2023-12-07T03:54:51.4Z,2,REGULAR,substitution,in,[],1641871,,,1610612744,34,41,2023-12-07T03:55:08Z,2810000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M04.00S,2023-12-07T03:55:18.7Z,2,REGULAR,2pt,Jump Shot,[],201939,78.9257555847569,21.568627450980394,1610612744,34,41,2023-12-07T03:57:54Z,2820000,False,-142.0,146.0,1,right,MISS S. Curry 20' fadeaway Shot,[201939],1610612744.0,GSW,fadeaway,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,20.35,Missed,,,,,,,,,,,,,,,,,,
285,PT05M00.00S,2023-12-07T03:55:22.7Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,34,41,2023-12-07T03:55:33Z,2830000,False,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Left Center,,,284.0,5.0,4.0,1.0,,,,,,,,,,,,,,
286,PT04M58.00S,2023-12-07T03:55:28.8Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,34,41,2023-12-07T03:55:51Z,2840000,False,,,0,,A. Wiggins lost ball out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,lost ball,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,,,,,,1.0,,,,,,,
287,PT04M35.00S,2023-12-07T03:56:02.2Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,34,41,2023-12-07T03:59:32Z,2850000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1626172]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,,,,Looney,1626172.0,,
288,PT04M35.00S,2023-12-07T03:56:02.2Z,2,REGULAR,steal,,[],1626172,,,1610612744,34,41,2023-12-07T04:16:05Z,2860000,False,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
289,PT04M34.00S,2023-12-07T03:56:08.5Z,2,REGULAR,foul,personal,['1freethrow'],1629680,,,1610612744,34,41,2023-12-07T03:56:27Z,2870000,False,,,0,,M. Thybulle transition take personal FOUL (1 PF) (Moody 1 FT),"[1629680, 1630541]",1610612757.0,POR,transition take,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,1.0,0.0,Moody,1630541.0,,,,,,,,,
291,PT04M34.00S,2023-12-07T03:56:44.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],201939,,,1610612744,35,41,2023-12-07T03:56:44Z,2890000,False,,,0,,S. Curry transition take Free Throw 1 of 1 (5 PTS),[201939],1610612744.0,GSW,transition take,,,Curry,S. Curry,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
292,PT04M34.00S,2023-12-07T03:56:51.2Z,2,REGULAR,substitution,out,[],1629680,,,1610612757,35,41,2023-12-07T03:56:53Z,2900000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M34.00S,2023-12-07T03:56:51.2Z,2,REGULAR,substitution,in,[],1630703,,,1610612757,35,41,2023-12-07T03:56:53Z,2910000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M34.00S,2023-12-07T03:56:51.2Z,2,REGULAR,substitution,out,[],1626172,,,1610612757,35,41,2023-12-07T03:57:07Z,2920000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M34.00S,2023-12-07T03:56:51.2Z,2,REGULAR,substitution,in,[],101108,,,1610612757,35,41,2023-12-07T03:57:07Z,2930000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M30.00S,2023-12-07T03:57:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,90.75229960578186,56.372549019607845,1610612744,37,41,2023-12-07T03:57:25Z,2940000,False,32.0,34.0,1,right,A. Wiggins cutting Layup (4 PTS) (D. Green 2 AST),"[203952, 203110]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,,,,,,4.0,,D. Green,203110.0,2.0,,,,
297,PT04M30.00S,2023-12-07T03:57:12.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641871,,,1610612744,37,41,2023-12-07T03:57:24Z,2950000,False,,,0,,D. Reath shooting personal FOUL (2 PF) (Wiggins 1 FT),"[1641871, 203952]",1610612757.0,POR,shooting,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,
300,PT04M30.00S,2023-12-07T03:57:35.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203952,,,1610612744,38,41,2023-12-07T03:57:35Z,2970000,False,,,0,,A. Wiggins Free Throw 1 of 1 (5 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
301,PT04M17.00S,2023-12-07T03:57:50.9Z,2,REGULAR,3pt,Jump Shot,[],1631101,2.8416557161629434,95.83333333333334,1610612757,38,41,2023-12-07T03:57:59Z,2980000,False,-229.0,-26.0,1,left,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
302,PT04M12.00S,2023-12-07T03:57:57.2Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,38,41,2023-12-07T03:57:57Z,2990000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,301.0,4.0,2.0,2.0,,,,,,,,,,,,,,
303,PT04M12.00S,2023-12-07T03:57:57.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641739,5.590000152587891,50.0,1610612757,38,41,2023-12-07T04:00:40Z,3000000,False,0.0,0.0,1,left,MISS T. Camara tip DUNK,[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
304,PT04M11.00S,2023-12-07T03:57:58.2Z,2,REGULAR,rebound,offensive,[],1630703,,,1610612757,38,41,2023-12-07T04:00:40Z,3010000,False,,,0,,S. Henderson REBOUND (Off:2 Def:0),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,303.0,2.0,0.0,2.0,,,,,,,,,,,,,,
305,PT04M10.00S,2023-12-07T03:58:07.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,7.178055190538765,59.31372549019608,1610612757,38,41,2023-12-07T04:01:41Z,3020000,False,-47.0,15.0,1,left,MISS S. Sharpe cutting Layup,[1631101],1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
306,PT04M10.00S,2023-12-07T03:58:07.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,38,41,2023-12-07T04:01:41Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,305.0,,,,,,,,,,,,,,,,,
307,PT04M10.00S,2023-12-07T03:58:09.5Z,2,REGULAR,foul,personal,[],203952,,,1610612757,38,41,2023-12-07T03:58:34Z,3040000,False,,,0,,A. Wiggins loose ball personal FOUL (1 PF),"[203952, 1631101]",1610612744.0,GSW,loose ball,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,
309,PT04M03.00S,2023-12-07T03:58:31.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,32.933639947437584,28.676470588235293,1610612757,38,44,2023-12-07T03:58:37Z,3060000,False,107.0,257.0,1,left,A. Simons 27' 3PT  (11 PTS) (S. Sharpe 3 AST),"[1629014, 1631101]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,27.83,Made,,,,,,,,,,11.0,,S. Sharpe,1631101.0,3.0,,,,
311,PT03M46.00S,2023-12-07T03:58:48.0Z,2,REGULAR,3pt,Jump Shot,[],201939,63.02562417871223,48.28431372549019,1610612744,38,44,2023-12-07T03:58:52Z,3080000,False,-9.0,295.0,1,right,MISS S. Curry 29' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,29.52,Missed,,,,,,,,,,,,,,,,,,
312,PT03M42.00S,2023-12-07T03:58:52.0Z,2,REGULAR,rebound,defensive,[],1641871,,,1610612757,38,44,2023-12-07T03:58:52Z,3090000,False,,,0,,D. Reath REBOUND (Off:1 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,,,311.0,2.0,1.0,1.0,,,,,,,,,,,,,,
313,PT03M38.00S,2023-12-07T03:58:55.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1631101,20.844283837056505,71.32352941176471,1610612757,38,44,2023-12-07T04:04:29Z,3100000,False,-107.0,143.0,1,left,MISS S. Sharpe 17' running pullup Shot,[1631101],1610612757.0,POR,running pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,17.87,Missed,,,,,,,,,,,,,,,,,,
314,PT03M38.00S,2023-12-07T03:58:55.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,38,44,2023-12-07T03:59:01Z,3110000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Left Center,,,313.0,,,,,,,,,,,,,,,,,
315,PT03M38.00S,2023-12-07T03:59:01.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612744,38,44,2023-12-07T03:59:21Z,3120000,False,,,0,,T. Camara loose ball personal FOUL (2 PF) (Curry 2 FT),"[1641739, 201939]",1610612757.0,POR,loose ball,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,2.0,0.0,Curry,201939.0,,,,,,,,,
317,PT03M38.00S,2023-12-07T03:59:37.7Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,39,44,2023-12-07T03:59:37Z,3140000,False,,,0,,S. Curry Free Throw 1 of 2 (6 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
318,PT03M38.00S,2023-12-07T03:59:38.4Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,39,44,2023-12-07T03:59:45Z,3150000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M38.00S,2023-12-07T03:59:38.4Z,2,REGULAR,substitution,out,[],1630703,,,1610612744,39,44,2023-12-07T03:59:45Z,3160000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M38.00S,2023-12-07T03:59:38.4Z,2,REGULAR,substitution,in,[],202691,,,1610612744,39,44,2023-12-07T03:59:45Z,3170000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M38.00S,2023-12-07T03:59:38.4Z,2,REGULAR,substitution,in,[],1629680,,,1610612744,39,44,2023-12-07T03:59:45Z,3180000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M38.00S,2023-12-07T04:00:04.3Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,40,44,2023-12-07T04:00:04Z,3190000,False,,,0,,S. Curry Free Throw 2 of 2 (7 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
323,PT03M25.00S,2023-12-07T04:00:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,9.806176084099869,39.705882352941174,1610612757,40,44,2023-12-07T04:00:21Z,3200000,False,51.0,40.0,1,left,MISS T. Camara 6' driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
324,PT03M23.00S,2023-12-07T04:00:19.2Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,40,44,2023-12-07T04:00:21Z,3210000,False,,,0,,T. Camara REBOUND (Off:3 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,323.0,5.0,2.0,3.0,,,,,,,,,,,,,,
325,PT03M23.00S,2023-12-07T04:00:19.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,5.590000152587891,50.0,1610612757,40,46,2023-12-07T04:00:19Z,3220000,False,0.0,0.0,1,left,T. Camara tip Layup (2 PTS),[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,2.0,,,,,,,,
326,PT03M07.00S,2023-12-07T04:00:40.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612744,40,46,2023-12-07T04:00:51Z,3230000,False,,,0,,A. Simons personal FOUL (3 PF) (Green 2 FT),"[1629014, 203110]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626302.0,3.0,0.0,Green,203110.0,,,,,,,,,
328,PT03M07.00S,2023-12-07T04:01:04.8Z,2,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,41,46,2023-12-07T04:01:04Z,3250000,False,,,0,,D. Green Free Throw 1 of 2 (7 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
329,PT03M07.00S,2023-12-07T04:01:20.6Z,2,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,42,46,2023-12-07T04:01:20Z,3260000,False,,,0,,D. Green Free Throw 2 of 2 (8 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
330,PT02M59.00S,2023-12-07T04:01:31.1Z,2,REGULAR,3pt,Jump Shot,[],1641871,29.122864651773984,17.15686274509804,1610612757,42,46,2023-12-07T04:01:36Z,3270000,False,164.0,221.0,1,left,MISS D. Reath 27' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,27.56,Missed,,,,,,,,,,,,,,,,,,
331,PT02M55.00S,2023-12-07T04:01:35.2Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,42,46,2023-12-07T04:01:35Z,3280000,False,,,0,,T. Camara REBOUND (Off:4 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,330.0,6.0,2.0,4.0,,,,,,,,,,,,,,
332,PT02M55.00S,2023-12-07T04:01:35.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,5.590000152587891,50.0,1610612757,42,48,2023-12-07T04:01:35Z,3290000,False,0.0,0.0,1,left,T. Camara tip Layup (4 PTS),[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,4.0,,,,,,,,
333,PT02M44.00S,2023-12-07T04:01:46.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203952,89.04402102496715,45.83333333333333,1610612744,42,48,2023-12-07T04:01:53Z,3300000,False,-21.0,50.0,1,right,MISS A. Wiggins turnaround Hook,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,,,,,,,,,,
334,PT02M40.00S,2023-12-07T04:01:50.0Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,42,48,2023-12-07T04:25:16Z,3310000,False,,,0,,T. Camara REBOUND (Off:4 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,333.0,7.0,3.0,4.0,,,,,,,,,,,,,,
336,PT02M32.00S,2023-12-07T04:02:05.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,42,48,2023-12-07T04:02:05Z,3330000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT02M23.00S,2023-12-07T04:05:17.4Z,2,REGULAR,3pt,Jump Shot,[],1629680,23.73521681997372,9.068627450980392,1610612757,42,48,2023-12-07T04:07:33Z,3340000,False,205.0,171.0,1,left,MISS M. Thybulle 26' pullup 3PT,[1629680],1610612757.0,POR,pullup,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
338,PT02M19.00S,2023-12-07T04:05:20.8Z,2,REGULAR,rebound,offensive,[],1629014,,,1610612757,42,48,2023-12-07T04:05:20Z,3350000,False,,,0,,A. Simons REBOUND (Off:1 Def:0),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,337.0,1.0,0.0,1.0,,,,,,,,,,,,,,
339,PT02M18.00S,2023-12-07T04:05:22.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629014,11.251642575558476,43.872549019607845,1610612757,42,48,2023-12-07T04:08:03Z,3360000,False,31.0,53.0,1,left,MISS A. Simons 6' putback Layup,[1629014],1610612757.0,POR,putback,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,6.15,Missed,,,,,,,,,,,,,,,,,,
340,PT02M15.00S,2023-12-07T04:05:25.0Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,42,48,2023-12-07T04:05:39Z,3370000,False,,,0,,T. Camara REBOUND (Off:5 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,339.0,8.0,3.0,5.0,,,,,,,,,,,,,,
