actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
437,PT05M10.00S,2023-11-25T04:50:01.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203967,30.17411300919842,29.411764705882355,1610612744,74,68,2023-11-25T04:50:04Z,4280000,False,103.0,231.0,1,left,D. Saric 25' 3PT  (15 PTS) (C. Paul 6 AST),"[203967, 101108]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,25.3,Made,15.0,C. Paul,101108.0,6.0,,,,,,,,,,,,,,
439,PT04M58.00S,2023-11-25T04:50:13.3Z,3,REGULAR,turnover,lost ball,[],1628380,,,1610612759,74,68,2023-11-25T04:50:15Z,4300000,False,,,0,,Z. Collins lost ball TURNOVER (3 TO),"[1628380, 203967]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,3.0,,,,,,Saric,203967.0,,
440,PT04M58.00S,2023-11-25T04:50:13.3Z,3,REGULAR,steal,,[],203967,,,1610612744,74,68,2023-11-25T04:50:15Z,4310000,False,,,0,,D. Saric STEAL (1 STL),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
441,PT04M53.00S,2023-11-25T04:50:17.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,5.075558475689881,97.30392156862744,1610612744,77,68,2023-11-25T04:50:21Z,4320000,False,-237.0,-5.0,1,left,S. Curry 3PT  (20 PTS) (C. Paul 7 AST),"[201939, 101108]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.65,Made,20.0,C. Paul,101108.0,7.0,,,,,,,,,,,,,,
443,PT04M31.00S,2023-11-25T04:50:40.8Z,3,REGULAR,3pt,Jump Shot,[],1626224,75.64060446780552,9.313725490196079,1610612759,77,68,2023-11-25T04:50:44Z,4340000,False,-203.0,176.0,1,right,MISS C. Osman 26' 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,26.93,Missed,,,,,,,,,,,,,,,,,,
444,PT04M30.00S,2023-11-25T04:50:41.8Z,3,REGULAR,rebound,offensive,[],1630170,,,1610612759,77,68,2023-11-25T04:52:37Z,4350000,False,,,0,,D. Vassell REBOUND (Off:1 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,443.0,2.0,1.0,1.0,,,,,,,,,,
456,PT04M30.00S,2023-11-25T04:50:47.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630170,90.75229960578186,47.794117647058826,1610612759,77,68,2023-11-25T04:52:47Z,4355000,False,-11.0,34.0,1,right,MISS D. Vassell tip Layup,[1630170],1610612759.0,SAS,tip,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
457,PT04M29.00S,2023-11-25T04:50:48.8Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,77,68,2023-11-25T04:52:47Z,4357500,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,456.0,2.0,2.0,0.0,,,,,,,,,,
445,PT04M16.00S,2023-11-25T04:50:54.8Z,3,REGULAR,3pt,Jump Shot,[],201939,37.00722733245729,31.61764705882353,1610612744,77,68,2023-11-25T04:50:57Z,4360000,False,92.0,295.0,1,left,MISS S. Curry 30' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,30.94,Missed,,,,,,,,,,,,,,,,,,
446,PT04M15.00S,2023-11-25T04:50:59.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,77,68,2023-11-25T04:50:59Z,4370000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,445.0,,,,,,,,,,,,,
447,PT04M15.00S,2023-11-25T04:51:11.4Z,3,REGULAR,substitution,out,[],202691,,,1610612744,77,68,2023-11-25T04:51:19Z,4380000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M15.00S,2023-11-25T04:51:11.4Z,3,REGULAR,substitution,out,[],1631110,,,1610612744,77,68,2023-11-25T04:51:19Z,4390000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M15.00S,2023-11-25T04:51:11.4Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,77,68,2023-11-25T04:51:19Z,4400000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M15.00S,2023-11-25T04:51:11.4Z,3,REGULAR,substitution,in,[],1630200,,,1610612744,77,68,2023-11-25T04:51:19Z,4410000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M08.00S,2023-11-25T04:51:27.4Z,3,REGULAR,turnover,traveling,[],203967,,,1610612744,77,68,2023-11-25T04:51:29Z,4420000,False,,,0,,D. Saric traveling TURNOVER (1 TO),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,1146.0,,,,,,,,
452,PT03M48.00S,2023-11-25T04:51:57.5Z,3,REGULAR,turnover,lost ball,[],1626224,,,1610612759,77,68,2023-11-25T04:51:59Z,4430000,False,,,0,,C. Osman lost ball TURNOVER (1 TO),"[1626224, 201939]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1.0,,,,,,Curry,201939.0,,
453,PT03M48.00S,2023-11-25T04:51:57.5Z,3,REGULAR,steal,,[],201939,,,1610612744,77,68,2023-11-25T04:52:00Z,4440000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
454,PT03M40.00S,2023-11-25T04:52:10.8Z,3,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612744,77,68,2023-11-25T04:52:16Z,4450000,False,,,0,,M. Branham shooting personal FOUL (2 PF) (Saric 2 FT),"[1631103, 203967]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1146.0,2.0,0.0,Saric,203967.0,,,,
458,PT03M40.00S,2023-11-25T04:52:43.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203967,,,1610612744,78,68,2023-11-25T04:52:43Z,4470000,False,,,0,,D. Saric Free Throw 1 of 2 (16 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
459,PT03M40.00S,2023-11-25T04:52:59.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203967,,,1610612744,79,68,2023-11-25T04:52:59Z,4480000,False,,,0,,D. Saric Free Throw 2 of 2 (17 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
479,PT03M32.00S,2023-11-25T04:53:17.0Z,3,REGULAR,turnover,bad pass,[],1630200,,,1610612759,79,68,2023-11-25T05:00:15Z,4505000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 203967]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,,Saric,203967.0,,
480,PT03M32.00S,2023-11-25T04:53:17.0Z,3,REGULAR,steal,,[],203967,,,1610612744,79,68,2023-11-25T04:58:03Z,4507500,False,,,0,,D. Saric STEAL (2 STL),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
462,PT03M32.00S,2023-11-25T04:53:21.4Z,3,REGULAR,substitution,out,[],1628380,,,1610612744,79,68,2023-11-25T04:58:03Z,4510000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M32.00S,2023-11-25T04:53:21.4Z,3,REGULAR,substitution,in,[],1641705,,,1610612744,79,68,2023-11-25T04:58:03Z,4520000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M32.00S,2023-11-25T04:53:29.5Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612744,79,68,2023-11-25T04:58:03Z,4530000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M32.00S,2023-11-25T04:55:28.9Z,3,REGULAR,substitution,out,[],1631103,,,1610612744,79,68,2023-11-25T04:58:03Z,4550000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M32.00S,2023-11-25T04:55:28.9Z,3,REGULAR,substitution,in,[],203926,,,1610612744,79,68,2023-11-25T04:58:03Z,4560000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M16.00S,2023-11-25T04:56:40.8Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,79,68,2023-11-25T04:56:43Z,4570000,False,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1630170]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,4.0,,,,,,Vassell,1630170.0,,
470,PT03M16.00S,2023-11-25T04:56:40.8Z,3,REGULAR,steal,,[],1630170,,,1610612759,79,68,2023-11-25T04:56:43Z,4580000,False,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
471,PT03M11.00S,2023-11-25T04:56:46.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,90.62089356110381,41.17647058823529,1610612759,79,68,2023-11-25T04:56:51Z,4590000,False,-44.0,36.0,1,right,MISS D. Vassell Layup,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,,
472,PT03M05.00S,2023-11-25T04:56:52.8Z,3,REGULAR,rebound,defensive,[],101108,,,1610612744,79,68,2023-11-25T05:46:01Z,4600000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,471.0,3.0,3.0,0.0,,,,,,,,,,
473,PT03M03.00S,2023-11-25T04:56:53.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,31.35676741130092,77.45098039215686,1610612744,82,68,2023-11-25T04:56:56Z,4610000,False,-137.0,242.0,1,left,S. Curry 27' 3PT  (23 PTS) (J. Kuminga 2 AST),"[201939, 1630228]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.85,Made,23.0,J. Kuminga,1630228.0,2.0,,,,,,,,,,,,,,
475,PT02M49.00S,2023-11-25T04:57:09.0Z,3,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612759,82,68,2023-11-25T04:57:15Z,4630000,False,,,0,,G. Payton II shooting personal FOUL (3 PF) (Wembanyama 2 FT),"[1627780, 1641705]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,203593.0,3.0,0.0,Wembanyama,1641705.0,,,,
477,PT02M49.00S,2023-11-25T04:57:35.4Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,82,69,2023-11-25T04:57:35Z,4650000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (16 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
478,PT02M49.00S,2023-11-25T04:57:53.3Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,82,70,2023-11-25T04:57:53Z,4660000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (17 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
481,PT02M38.00S,2023-11-25T04:58:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,6.258212877792378,43.627450980392155,1610612744,84,70,2023-11-25T04:58:09Z,4670000,False,32.0,6.0,1,left,G. Payton II cutting Layup (2 PTS) (D. Saric 3 AST),"[1627780, 203967]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.25,Made,2.0,D. Saric,203967.0,3.0,,,,,,,,,,,,,,
483,PT02M35.00S,2023-11-25T04:58:28.0Z,3,REGULAR,foul,personal,[],1627780,,,1610612759,84,70,2023-11-25T04:58:35Z,4690000,False,,,0,,G. Payton II personal FOUL (4 PF),"[1627780, 1626224]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,203593.0,4.0,0.0,Osman,1626224.0,,,,
485,PT02M22.00S,2023-11-25T04:58:42.5Z,3,REGULAR,2pt,Jump Shot,[],1626224,93.5611038107753,90.95435049019608,1610612759,84,72,2023-11-25T05:02:33Z,4710000,False,205.0,8.0,1,right,C. Osman 20' Jump Shot (4 PTS) (D. McDermott 2 AST),"[1626224, 203926]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Right,20.5,Made,4.0,D. McDermott,203926.0,2.0,,,,,,,,,,,,,,
487,PT02M00.00S,2023-11-25T04:59:04.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,5.863994743758213,52.20588235294118,1610612744,86,72,2023-11-25T04:59:07Z,4730000,False,-11.0,3.0,1,left,G. Payton II cutting Layup (4 PTS) (S. Curry 6 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.13,Made,4.0,S. Curry,201939.0,6.0,,,,,,,,,,,,,,
489,PT01M51.00S,2023-11-25T04:59:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.59198423127464,43.872549019607845,1610612759,86,74,2023-11-25T04:59:17Z,4750000,False,-31.0,17.0,1,right,T. Jones driving finger roll Layup (7 PTS),[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.51,Made,7.0,,,,,,,,,,,,,,,,,
490,PT01M39.00S,2023-11-25T04:59:25.8Z,3,REGULAR,3pt,Jump Shot,[],203967,26.363337713534822,16.176470588235293,1610612744,86,74,2023-11-25T04:59:28Z,4760000,False,169.0,195.0,1,left,MISS D. Saric 25' 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
491,PT01M34.00S,2023-11-25T04:59:30.2Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,86,74,2023-11-25T04:59:30Z,4770000,False,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,490.0,3.0,2.0,1.0,,,,,,,,,,
492,PT01M32.00S,2023-11-25T04:59:33.6Z,3,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,86,74,2023-11-25T04:59:36Z,4780000,False,,,0,,D. Vassell bad pass out-of-bounds TURNOVER (2 TO),[1630170],1610612759.0,SAS,bad pass,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,1146.0,,,,,,,,
493,PT01M14.00S,2023-11-25T04:59:58.4Z,3,REGULAR,turnover,bad pass,[],1630228,,,1610612744,86,74,2023-11-25T05:00:00Z,4790000,False,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 203926]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,,,,McDermott,203926.0,,
494,PT01M14.00S,2023-11-25T04:59:58.4Z,3,REGULAR,steal,,[],203926,,,1610612759,86,74,2023-11-25T05:00:01Z,4800000,False,,,0,,D. McDermott STEAL (2 STL),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
497,PT01M10.00S,2023-11-25T05:00:12.5Z,3,REGULAR,substitution,out,[],201939,,,1610612759,86,74,2023-11-25T05:00:16Z,4830000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M10.00S,2023-11-25T05:00:12.5Z,3,REGULAR,substitution,in,[],1641764,,,1610612759,86,74,2023-11-25T05:00:16Z,4840000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M03.00S,2023-11-25T05:00:31.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,72.61826544021025,83.57843137254902,1610612759,86,77,2023-11-25T05:27:08Z,4850000,False,168.0,205.0,1,right,D. Vassell 26' 3PT pullup (17 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.49,Made,17.0,,,,,,,,,,,,,,,,,
500,PT00M46.60S,2023-11-25T05:00:49.7Z,3,REGULAR,turnover,lost ball,[],203967,,,1610612744,86,77,2023-11-25T05:02:42Z,4860000,False,,,0,,D. Saric lost ball TURNOVER (2 TO),"[203967, 203926]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,,,,,,McDermott,203926.0,,
501,PT00M46.60S,2023-11-25T05:00:49.7Z,3,REGULAR,steal,,[],203926,,,1610612759,86,77,2023-11-25T05:00:53Z,4870000,False,,,0,,D. McDermott STEAL (3 STL),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
502,PT00M44.70S,2023-11-25T05:00:56.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626224,92.46057818659659,54.166666666666664,1610612759,86,79,2023-11-25T05:01:07Z,4880000,False,21.0,18.0,1,right,C. Osman running Layup (6 PTS) (D. McDermott 3 AST),"[1626224, 203926]",1610612759.0,SAS,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,2.78,Made,6.0,D. McDermott,203926.0,3.0,,,,,,,,,,,,,,
504,PT00M30.80S,2023-11-25T05:01:09.4Z,3,REGULAR,3pt,Jump Shot,[],203967,33.459264126149804,34.55882352941176,1610612744,86,79,2023-11-25T05:01:11Z,4900000,False,77.0,262.0,1,left,MISS D. Saric 27' 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,27.31,Missed,,,,,,,,,,,,,,,,,,
505,PT00M28.00S,2023-11-25T05:01:12.2Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,86,79,2023-11-25T05:01:12Z,4910000,False,,,0,,D. Vassell REBOUND (Off:1 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,504.0,4.0,3.0,1.0,,,,,,,,,,
506,PT00M08.70S,2023-11-25T05:01:31.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,92.85479632063075,42.8921568627451,1610612759,86,81,2023-11-25T05:01:35Z,4920000,False,-36.0,15.0,1,right,C. Osman driving Layup (8 PTS) (D. McDermott 4 AST),"[1626224, 203926]",1610612759.0,SAS,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,3.84,Made,8.0,D. McDermott,203926.0,4.0,,,,,,,,,,,,,,
508,PT00M01.50S,2023-11-25T05:01:40.8Z,3,REGULAR,2pt,Jump Shot,[],101108,11.777266754270697,25.735294117647058,1610612744,86,81,2023-11-25T05:04:28Z,4940000,False,121.0,58.0,1,left,MISS C. Paul 13' fadeaway Shot,[101108],1610612744.0,GSW,fadeaway,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,13.45,Missed,,,,,,,,,,,,,,,,,,
509,PT00M00.10S,2023-11-25T05:01:42.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,86,81,2023-11-25T05:04:28Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,508.0,,,,,,,,,,,,,
510,PT00M00.00S,2023-11-25T05:01:48.2Z,3,REGULAR,period,end,[],0,,,1610612744,86,81,2023-11-25T05:01:48Z,4960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2023-11-25T05:04:59.6Z,4,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,86,81,2023-11-25T05:05:15Z,4970000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2023-11-25T05:04:59.6Z,4,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,86,81,2023-11-25T05:05:15Z,4990000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-11-25T05:05:20.9Z,4,REGULAR,period,start,[],0,,,1610612744,86,81,2023-11-25T05:05:20Z,5010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M47.00S,2023-11-25T05:05:33.1Z,4,REGULAR,turnover,bad pass,[],202691,,,1610612744,86,81,2023-11-25T05:05:35Z,5020000,False,,,0,,K. Thompson bad pass TURNOVER (2 TO),"[202691, 1630200]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,,,,Jones,1630200.0,,
517,PT11M47.00S,2023-11-25T05:05:33.1Z,4,REGULAR,steal,,[],1630200,,,1610612759,86,81,2023-11-25T05:05:36Z,5030000,False,,,0,,T. Jones STEAL (2 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
518,PT11M42.00S,2023-11-25T05:05:38.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203926,66.44218134034165,50.0,1610612759,86,81,2023-11-25T05:05:41Z,5040000,False,0.0,263.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
519,PT11M38.00S,2023-11-25T05:05:42.0Z,4,REGULAR,rebound,defensive,[],101108,,,1610612744,86,81,2023-11-25T05:05:42Z,5050000,False,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,518.0,4.0,4.0,0.0,,,,,,,,,,
520,PT11M28.00S,2023-11-25T05:05:51.8Z,4,REGULAR,3pt,Jump Shot,[],1630228,32.670827858081466,26.225490196078432,1610612744,89,81,2023-11-25T05:05:55Z,5060000,False,119.0,255.0,1,left,J. Kuminga 28' 3PT  (4 PTS) (K. Thompson 5 AST),"[1630228, 202691]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,28.1,Made,4.0,K. Thompson,202691.0,5.0,,,,,,,,,,,,,,
522,PT11M07.00S,2023-11-25T05:06:12.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,83.13074901445466,50.0,1610612759,89,81,2023-11-25T05:06:16Z,5080000,False,0.0,106.0,1,right,MISS T. Jones 10' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.61,Missed,,,,,,,,,,,,,,,,,,
523,PT11M03.00S,2023-11-25T05:06:17.3Z,4,REGULAR,rebound,defensive,[],101108,,,1610612744,89,81,2023-11-25T05:06:17Z,5090000,False,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,522.0,5.0,5.0,0.0,,,,,,,,,,
524,PT10M57.00S,2023-11-25T05:06:23.5Z,4,REGULAR,3pt,Jump Shot,[],101108,5.995400788436268,95.83333333333334,1610612744,92,81,2023-11-25T05:06:26Z,5100000,False,-229.0,4.0,1,left,C. Paul 3PT  (5 PTS) (D. Saric 4 AST),"[101108, 203967]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,22.92,Made,5.0,D. Saric,203967.0,4.0,,,,,,,,,,,,,,
526,PT10M38.00S,2023-11-25T05:06:41.2Z,4,REGULAR,3pt,Jump Shot,[],203926,71.82982917214193,80.14705882352942,1610612759,92,81,2023-11-25T05:06:42Z,5120000,False,151.0,212.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
527,PT10M34.00S,2023-11-25T05:06:45.2Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,92,81,2023-11-25T05:46:16Z,5130000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,526.0,7.0,6.0,1.0,,,,,,,,,,
528,PT10M34.00S,2023-11-25T05:06:46.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,67.88764783180025,76.9607843137255,1610612759,92,81,2023-11-25T05:06:48Z,5140000,False,135.0,249.0,1,right,MISS C. Osman 28' 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,28.35,Missed,,,,,,,,,,,,,,,,,,
