actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
251,PT04M13.00S,2024-01-08T02:24:04.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",203471,92.9862023653088,58.57843137254902,1610612761,44,62,2024-01-08T02:27:28Z,2510000,False,43.0,13.0,1,right,D. Schroder driving floating Jump Shot (5 PTS),[203471],1610612761.0,TOR,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,4.49,Made,5.0,,,,,,,,,,,,,,,,,
252,PT04M13.00S,2024-01-08T02:24:11.1Z,2,REGULAR,violation,defensive goaltending,[],1631218,,,1610612761,44,62,2024-01-08T02:24:17Z,2520000,False,,,0,,T. Jackson-Davis defensive goaltending VIOLATION,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,2005.0,,,,,,,,,,,,,
253,PT03M55.00S,2024-01-08T02:24:39.3Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612744,44,62,2024-01-08T02:24:54Z,2530000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Curry 2 FT),"[1627751, 201939]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,,,,,,,,1.0,0.0,Curry,201939.0,,
255,PT03M55.00S,2024-01-08T02:25:03.0Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,45,62,2024-01-08T02:25:03Z,2550000,False,,,0,,S. Curry Free Throw 1 of 2 (1 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
256,PT03M55.00S,2024-01-08T02:25:03.5Z,2,REGULAR,substitution,out,[],203952,,,1610612744,45,62,2024-01-08T02:25:25Z,2560000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M55.00S,2024-01-08T02:25:03.5Z,2,REGULAR,substitution,out,[],1631218,,,1610612744,45,62,2024-01-08T02:25:25Z,2570000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M55.00S,2024-01-08T02:25:03.5Z,2,REGULAR,substitution,out,[],203471,,,1610612744,45,62,2024-01-08T02:25:25Z,2580000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M55.00S,2024-01-08T02:25:03.5Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,45,62,2024-01-08T02:25:25Z,2590000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M55.00S,2024-01-08T02:25:03.5Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,45,62,2024-01-08T02:25:25Z,2600000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M55.00S,2024-01-08T02:25:03.5Z,2,REGULAR,substitution,in,[],1630567,,,1610612744,45,62,2024-01-08T02:25:25Z,2610000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M55.00S,2024-01-08T02:25:27.2Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,46,62,2024-01-08T02:25:27Z,2620000,False,,,0,,S. Curry Free Throw 2 of 2 (2 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
263,PT03M46.00S,2024-01-08T02:25:38.4Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612761,46,62,2024-01-08T02:25:52Z,2630000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1626172, 1627751]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,,,1.0,0.0,Poeltl,1627751.0,,
265,PT03M46.00S,2024-01-08T02:26:16.2Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,46,62,2024-01-08T02:26:44Z,2650000,False,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
266,PT03M46.00S,2024-01-08T02:26:16.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,46,62,2024-01-08T02:26:44Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,
267,PT03M46.00S,2024-01-08T02:26:16.2Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,46,62,2024-01-08T02:26:44Z,2670000,False,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
268,PT03M44.00S,2024-01-08T02:26:18.2Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,46,62,2024-01-08T02:26:44Z,2680000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,267.0,1.0,1.0,0.0,,,,,,
269,PT03M34.00S,2024-01-08T02:26:53.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,14.011169513797633,41.66666666666667,1610612744,46,62,2024-01-08T02:26:59Z,2690000,False,42.0,79.0,1,left,MISS S. Curry 8' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,8.95,Missed,,,,,,,,,,,,,,,,,,
270,PT03M31.00S,2024-01-08T02:26:56.0Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,46,62,2024-01-08T02:26:59Z,2700000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,269.0,7.0,5.0,2.0,,,,,,
271,PT03M26.00S,2024-01-08T02:27:00.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630193,91.27792378449409,38.23529411764706,1610612761,46,64,2024-01-08T02:27:09Z,2710000,False,-59.0,29.0,1,right,I. Quickley 6' driving floating Jump Shot (7 PTS) (P. Siakam 2 AST),"[1630193, 1627783]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,7.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,
273,PT03M14.00S,2024-01-08T02:27:13.0Z,2,REGULAR,3pt,Jump Shot,[],202691,25.18068331143233,86.76470588235294,1610612744,49,64,2024-01-08T02:27:17Z,2730000,False,-184.0,184.0,1,left,K. Thompson 26' 3PT  (14 PTS) (K. Looney 1 AST),"[202691, 1626172]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.02,Made,14.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,
275,PT03M01.00S,2024-01-08T02:27:26.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,88.51839684625493,38.48039215686275,1610612761,49,64,2024-01-08T02:27:30Z,2750000,False,-58.0,55.0,1,right,MISS P. Siakam 7' turnaround bank Shot,[1627783],1610612761.0,TOR,turnaround bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,7.99,Missed,,,,,,,,,,,,,,,,,,
276,PT02M58.00S,2024-01-08T02:27:29.1Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,49,64,2024-01-08T02:27:30Z,2760000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,275.0,6.0,4.0,2.0,,,,,,
277,PT02M55.00S,2024-01-08T02:27:33.2Z,2,REGULAR,foul,personal,[],1630567,,,1610612744,49,64,2024-01-08T02:27:44Z,2770000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1630228]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right,,,,,,,1151.0,,,,,,,,1.0,0.0,Kuminga,1630228.0,,
315,PT02M52.00S,2024-01-08T02:27:55.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,9.149145860709593,39.950980392156865,1610612744,49,64,2024-01-08T02:37:20Z,2790000,False,50.0,34.0,1,left,MISS K. Looney 6' cutting Layup - blocked,"[1626172, 1630567]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,Barnes,1630567.0
316,PT02M52.00S,2024-01-08T02:27:55.7Z,2,REGULAR,block,,[],1630567,,,1610612744,49,64,2024-01-08T02:37:20Z,2795000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT02M50.00S,2024-01-08T02:27:57.7Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,49,64,2024-01-08T02:37:20Z,2797500,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,315.0,1.0,1.0,0.0,,,,,,
282,PT02M42.00S,2024-01-08T02:28:20.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629628,92.72339027595268,51.9607843137255,1610612761,49,66,2024-01-08T02:37:23Z,2820000,False,10.0,16.0,1,right,R. Barrett running alley-oop DUNK (20 PTS) (P. Siakam 3 AST),"[1629628, 1627783]",1610612761.0,TOR,running alley-oop,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.87,Made,20.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,
284,PT02M33.00S,2024-01-08T02:28:30.3Z,2,REGULAR,3pt,Jump Shot,[],1641764,32.670827858081466,51.225490196078425,1610612744,49,66,2024-01-08T02:31:26Z,2840000,False,-6.0,255.0,1,left,MISS B. Podziemski 25' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
285,PT02M31.00S,2024-01-08T02:28:32.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,49,66,2024-01-08T02:28:40Z,2850000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,284.0,3.0,2.0,1.0,,,,,,
286,PT02M11.00S,2024-01-08T02:28:51.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,91.93495400788436,55.88235294117647,1610612761,49,68,2024-01-08T02:28:54Z,2860000,False,29.0,23.0,1,right,S. Barnes DUNK (6 PTS) (I. Quickley 8 AST),"[1630567, 1630193]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.75,Made,6.0,I. Quickley,1630193.0,8.0,,,,,,,,,,,,,,
288,PT01M59.00S,2024-01-08T02:29:04.8Z,2,REGULAR,3pt,Jump Shot,[],202691,27.677398160315374,17.892156862745097,1610612744,49,68,2024-01-08T02:31:51Z,2880000,False,161.0,208.0,1,left,MISS K. Thompson 26' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
289,PT01M54.00S,2024-01-08T02:29:09.8Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,49,68,2024-01-08T02:29:11Z,2890000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,
290,PT01M47.00S,2024-01-08T02:29:15.9Z,2,REGULAR,3pt,Jump Shot,[],1630193,65.25952693823915,54.65686274509803,1610612761,49,68,2024-01-08T02:29:23Z,2900000,False,23.0,274.0,1,right,MISS I. Quickley 27' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,27.51,Missed,,,,,,,,,,,,,,,,,,
291,PT01M44.00S,2024-01-08T02:29:19.6Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,49,68,2024-01-08T02:29:19Z,2910000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,290.0,2.0,1.0,1.0,,,,,,
292,PT01M42.00S,2024-01-08T02:29:21.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,75.90341655716163,10.294117647058822,1610612761,49,71,2024-01-08T02:29:25Z,2920000,False,-199.0,174.0,1,right,R. Barrett 26' 3PT  (23 PTS) (S. Barnes 2 AST),"[1629628, 1630567]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,26.4,Made,23.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,
294,PT01M28.00S,2024-01-08T02:29:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.017739816031538,42.64705882352941,1610612744,49,71,2024-01-08T02:36:50Z,2940000,False,37.0,32.0,1,left,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
295,PT01M26.00S,2024-01-08T02:29:38.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,49,71,2024-01-08T02:29:39Z,2950000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,294.0,8.0,6.0,2.0,,,,,,
296,PT01M22.00S,2024-01-08T02:29:41.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630567,91.27792378449409,54.65686274509803,1610612761,49,71,2024-01-08T02:29:46Z,2960000,False,23.0,29.0,1,right,MISS S. Barnes running DUNK,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
297,PT01M19.00S,2024-01-08T02:29:44.3Z,2,REGULAR,rebound,offensive,[],1630193,,,1610612761,49,71,2024-01-08T02:29:44Z,2970000,False,,,0,,I. Quickley REBOUND (Off:1 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,296.0,4.0,3.0,1.0,,,,,,
298,PT01M17.00S,2024-01-08T02:29:46.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,89.83245729303549,3.431372549019608,1610612761,49,74,2024-01-08T02:29:50Z,2980000,False,-233.0,43.0,1,right,R. Barrett 3PT  (26 PTS) (P. Siakam 4 AST),"[1629628, 1627783]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,23.68,Made,26.0,P. Siakam,1627783.0,4.0,,,,,,,,,,,,,,
300,PT01M03.00S,2024-01-08T02:30:00.5Z,2,REGULAR,3pt,Jump Shot,[],1630228,24.26084099868594,9.313725490196079,1610612744,49,74,2024-01-08T02:30:12Z,3000000,False,203.0,176.0,1,left,MISS J. Kuminga 26' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
301,PT00M59.90S,2024-01-08T02:30:03.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,49,74,2024-01-08T02:30:12Z,3010000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,300.0,4.0,3.0,1.0,,,,,,
302,PT00M56.20S,2024-01-08T02:30:13.5Z,2,REGULAR,foul,personal,[],201939,,,1610612761,49,74,2024-01-08T02:30:19Z,3020000,False,,,0,,S. Curry personal FOUL (2 PF),"[201939, 1630567]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,,,2.0,0.0,Barnes,1630567.0,,
304,PT00M46.20S,2024-01-08T02:30:39.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,85.23324572930355,44.85294117647059,1610612761,49,74,2024-01-08T02:30:43Z,3040000,False,-26.0,86.0,1,right,MISS P. Siakam 9' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,9.0,Missed,,,,,,,,,,,,,,,,,,
305,PT00M43.40S,2024-01-08T02:30:41.9Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,49,74,2024-01-08T02:30:43Z,3050000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,304.0,1.0,1.0,0.0,,,,,,
306,PT00M37.40S,2024-01-08T02:30:47.9Z,2,REGULAR,3pt,Jump Shot,[],201939,27.54599211563732,12.990196078431374,1610612744,49,74,2024-01-08T02:30:54Z,3060000,False,185.0,206.0,1,left,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.72,Missed,,,,,,,,,,,,,,,,,,
307,PT00M34.30S,2024-01-08T02:30:51.0Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,49,74,2024-01-08T02:30:54Z,3070000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,306.0,5.0,4.0,1.0,,,,,,
308,PT00M15.40S,2024-01-08T02:31:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,91.14651773981603,54.65686274509803,1610612761,49,76,2024-01-08T02:31:14Z,3080000,False,23.0,31.0,1,right,J. Poeltl cutting Layup (9 PTS) (I. Quickley 9 AST),"[1627751, 1630193]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,3.85,Made,9.0,I. Quickley,1630193.0,9.0,,,,,,,,,,,,,,
310,PT00M03.50S,2024-01-08T02:31:26.1Z,2,REGULAR,foul,personal,[],1629628,,,1610612744,49,76,2024-01-08T02:32:20Z,3100000,False,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 201939]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,2005.0,,,,,,,,1.0,0.0,Curry,201939.0,,
312,PT00M02.30S,2024-01-08T02:31:47.9Z,2,REGULAR,3pt,Jump Shot,[],1630228,32.670827858081466,58.82352941176471,1610612744,49,76,2024-01-08T02:37:47Z,3120000,False,-44.0,255.0,1,left,MISS J. Kuminga 25' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
313,PT00M00.60S,2024-01-08T02:31:49.6Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,49,76,2024-01-08T02:37:47Z,3130000,False,,,0,,I. Quickley REBOUND (Off:1 Def:4),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,312.0,5.0,4.0,1.0,,,,,,
314,PT00M00.00S,2024-01-08T02:31:54.7Z,2,REGULAR,period,end,[],0,,,1610612761,49,76,2024-01-08T02:31:54Z,3140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-01-08T02:46:38.6Z,3,REGULAR,substitution,out,['startperiod'],1630228,,,1610612761,49,76,2024-01-08T02:46:58Z,3150000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-01-08T02:46:38.6Z,3,REGULAR,substitution,in,['startperiod'],203967,,,1610612761,49,76,2024-01-08T02:46:58Z,3160000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-01-08T02:47:12.9Z,3,REGULAR,period,start,[],0,,,1610612744,49,76,2024-01-08T02:47:12Z,3170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M43.00S,2024-01-08T02:47:29.5Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612744,49,76,2024-01-08T02:47:34Z,3180000,False,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Looney 2 FT),"[1627751, 1626172]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,,,2.0,0.0,Looney,1626172.0,,
323,PT11M43.00S,2024-01-08T02:47:56.1Z,3,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,50,76,2024-01-08T02:47:56Z,3200000,False,,,0,,K. Looney Free Throw 1 of 2 (7 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
324,PT11M43.00S,2024-01-08T02:48:15.4Z,3,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,51,76,2024-01-08T02:48:15Z,3210000,False,,,0,,K. Looney Free Throw 2 of 2 (8 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
325,PT11M28.00S,2024-01-08T02:48:39.2Z,3,REGULAR,3pt,Jump Shot,[],1630567,23.603810775295663,10.049019607843137,1610612761,51,76,2024-01-08T02:48:54Z,3220000,False,200.0,169.0,1,left,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
326,PT11M24.00S,2024-01-08T02:48:43.2Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,51,76,2024-01-08T02:48:54Z,3230000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:5),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,325.0,7.0,5.0,2.0,,,,,,
328,PT11M04.00S,2024-01-08T02:49:21.6Z,3,REGULAR,2pt,Jump Shot,[],202691,78.79434954007884,21.813725490196077,1610612744,51,76,2024-01-08T02:49:51Z,3250000,False,-141.0,147.0,1,right,MISS K. Thompson 20' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left Center,20.35,Missed,,,,,,,,,,,,,,,,,,
329,PT11M03.00S,2024-01-08T02:49:22.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,51,76,2024-01-08T02:49:51Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,328.0,,,,,,,,,
330,PT11M03.00S,2024-01-08T02:49:24.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,51,76,2024-01-08T02:49:59Z,3270000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,1151.0,,,,,,,,,,,,,
331,PT10M53.00S,2024-01-08T02:49:45.9Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,51,76,2024-01-08T02:49:55Z,3280000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,1.0,,,,,,,,,,,,
332,PT10M44.00S,2024-01-08T02:50:03.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626172,90.3580814717477,48.28431372549019,1610612744,53,76,2024-01-08T02:50:11Z,3290000,False,-9.0,38.0,1,right,K. Looney cutting DUNK (10 PTS) (S. Curry 5 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.91,Made,10.0,S. Curry,201939.0,5.0,,,,,,,,,,,,,,
334,PT10M44.00S,2024-01-08T02:50:09.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,53,76,2024-01-08T02:50:09Z,3310000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT10M29.00S,2024-01-08T02:53:16.5Z,3,REGULAR,2pt,Jump Shot,[],1630193,9.674770039421814,21.568627450980394,1610612761,53,76,2024-01-08T02:53:24Z,3320000,False,142.0,38.0,1,left,MISS I. Quickley 14' driving floating bank Shot,[1630193],1610612761.0,TOR,driving floating bank,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,14.73,Missed,,,,,,,,,,,,,,,,,,
336,PT10M28.00S,2024-01-08T02:53:17.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,53,76,2024-01-08T02:53:24Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,335.0,,,,,,,,,
338,PT10M26.00S,2024-01-08T02:53:39.8Z,3,REGULAR,turnover,lost ball,[],1627751,,,1610612761,53,76,2024-01-08T03:18:44Z,3350000,False,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 203967]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Saric,203967.0,,,,,,,,,,
