actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
267,PT05M47.00S,2023-11-15T03:57:33.7Z,2,REGULAR,substitution,out,[],1629003,,,1610612744,43,42,2023-11-15T03:57:51Z,2570000,False,,,0,,SUB out: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M47.00S,2023-11-15T03:57:33.7Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,43,42,2023-11-15T03:57:51Z,2580000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M47.00S,2023-11-15T03:57:33.7Z,2,REGULAR,substitution,in,[],1628972,,,1610612744,43,42,2023-11-15T03:57:51Z,2590000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M29.00S,2023-11-15T03:58:07.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202709,77.34888304862024,67.8921568627451,1610612744,43,42,2023-11-15T03:58:13Z,2600000,False,89.0,160.0,1,right,MISS C. Joseph 18' step back Shot,[202709],1610612744.0,GSW,step back,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Right Center,18.37,Missed,,,,,,,,,,,,,,,,,,
271,PT05M26.00S,2023-11-15T03:58:10.4Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,43,42,2023-11-15T03:58:13Z,2610000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right Center,,,270.0,3.0,1.0,2.0,,,,,,,,,,,,,,
272,PT05M24.00S,2023-11-15T03:58:14.0Z,2,REGULAR,turnover,out-of-bounds,[],202709,,,1610612744,43,42,2023-11-15T03:58:25Z,2620000,False,,,0,,C. Joseph step out-of-bounds TURNOVER (1 TO),[202709],1610612744.0,GSW,step,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,,,,
273,PT05M11.00S,2023-11-15T03:58:35.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,5.995400788436268,57.107843137254896,1610612750,43,42,2023-11-15T03:58:40Z,2630000,False,-36.0,4.0,1,left,MISS K. Towns turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
274,PT05M08.00S,2023-11-15T03:58:38.4Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,43,42,2023-11-15T03:58:40Z,2640000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,273.0,3.0,2.0,1.0,,,,,,,,,,,,,,
275,PT05M07.00S,2023-11-15T03:58:39.8Z,2,REGULAR,turnover,lost ball,[],1641764,,,1610612744,43,42,2023-11-15T03:58:50Z,2650000,False,,,0,,B. Podziemski lost ball TURNOVER (1 TO),"[1641764, 1628972]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1.0,,,,,,,,,Brown Jr.,1628972.0,,
276,PT05M07.00S,2023-11-15T03:58:39.8Z,2,REGULAR,steal,,[],1628972,,,1610612750,43,42,2023-11-15T04:00:31Z,2660000,False,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
277,PT05M02.00S,2023-11-15T03:58:45.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,32.40801576872536,40.44117647058824,1610612750,43,42,2023-11-15T04:20:43Z,2670000,False,48.0,252.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
278,PT04M58.00S,2023-11-15T03:58:49.1Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,43,42,2023-11-15T03:59:01Z,2680000,False,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,277.0,3.0,2.0,1.0,,,,,,,,,,,,,,
279,PT04M49.00S,2023-11-15T03:58:58.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",203952,90.3580814717477,43.627450980392155,1610612744,45,42,2023-11-15T04:02:26Z,2690000,False,-32.0,38.0,1,right,A. Wiggins turnaround Hook (4 PTS),[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,,,,,4.0,,,,,,,
282,PT04M49.00S,2023-11-15T03:59:12.8Z,2,REGULAR,violation,defensive goaltending,[],1626157,,,1610612744,45,42,2023-11-15T04:03:51Z,2720000,False,,,0,,K. Towns defensive goaltending VIOLATION,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,
283,PT04M40.00S,2023-11-15T03:59:29.1Z,2,REGULAR,foul,personal,['3freethrow'],203952,,,1610612750,45,42,2023-11-15T03:59:44Z,2730000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Edwards 3 FT),"[203952, 1630162]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,204059.0,,1.0,0.0,Edwards,1630162.0,,,,,,,,
285,PT04M40.00S,2023-11-15T04:00:01.0Z,2,REGULAR,freethrow,1 of 3,[],1630162,,,1610612750,45,43,2023-11-15T04:00:01Z,2750000,False,,,0,,A. Edwards Free Throw 1 of 3 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
286,PT04M40.00S,2023-11-15T04:00:13.6Z,2,REGULAR,freethrow,2 of 3,[],1630162,,,1610612750,45,44,2023-11-15T04:00:13Z,2760000,False,,,0,,A. Edwards Free Throw 2 of 3 (9 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
287,PT04M40.00S,2023-11-15T04:00:26.6Z,2,REGULAR,freethrow,3 of 3,[],1630162,,,1610612750,45,44,2023-11-15T04:00:26Z,2770000,False,,,0,,MISS A. Edwards Free Throw 3 of 3,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
288,PT04M38.00S,2023-11-15T04:00:27.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,45,44,2023-11-15T04:00:27Z,2780000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,287.0,4.0,3.0,1.0,,,,,,,,,,,,,,
289,PT04M28.00S,2023-11-15T04:00:37.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,87.72996057818659,51.9607843137255,1610612744,45,44,2023-11-15T04:00:42Z,2790000,False,10.0,63.0,1,right,MISS B. Podziemski 6' floating Shot,[1641764],1610612744.0,GSW,floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,6.36,Missed,,,,,,,,,,,,,,,,,,
290,PT04M23.00S,2023-11-15T04:00:42.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,45,44,2023-11-15T04:00:42Z,2800000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,289.0,1.0,1.0,0.0,,,,,,,,,,,,,,
291,PT04M14.00S,2023-11-15T04:00:50.4Z,2,REGULAR,2pt,Jump Shot,[],1630162,3.630091984231275,67.40196078431373,1610612750,45,46,2023-11-15T04:00:55Z,2810000,False,-87.0,-18.0,1,left,A. Edwards 8' fadeaway Jump Shot (11 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,8.89,Made,,,,,,,,,,,11.0,K. Towns,1626157.0,1.0,,,,
293,PT04M01.00S,2023-11-15T04:01:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203967,92.19776609724047,50.73529411764706,1610612744,47,46,2023-11-15T04:01:11Z,2830000,False,4.0,21.0,1,right,D. Saric driving Layup (5 PTS) (C. Joseph 1 AST),"[203967, 202709]",1610612744.0,GSW,driving,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,,5.0,C. Joseph,202709.0,1.0,,,,
294,PT04M01.00S,2023-11-15T04:01:17.6Z,2,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612744,47,46,2023-11-15T04:01:32Z,2840000,False,,,0,,N. Reid personal FOUL (2 PF) (Saric 1 FT),"[1629675, 203967]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,,2.0,0.0,Saric,203967.0,,,,,,,,
296,PT04M01.00S,2023-11-15T04:01:36.1Z,2,REGULAR,freethrow,1 of 1,[],203967,,,1610612744,48,46,2023-11-15T04:01:36Z,2860000,False,,,0,,D. Saric Free Throw 1 of 1 (6 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
298,PT03M49.00S,2023-11-15T04:01:50.6Z,2,REGULAR,3pt,Jump Shot,[],1628972,21.107095926412615,92.40196078431373,1610612750,48,46,2023-11-15T04:01:55Z,2870000,False,-212.0,146.0,1,left,MISS T. Brown Jr. 25' 3PT,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
299,PT03M45.00S,2023-11-15T04:01:54.6Z,2,REGULAR,rebound,defensive,[],203967,,,1610612744,48,46,2023-11-15T04:01:55Z,2880000,False,,,0,,D. Saric REBOUND (Off:0 Def:3),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,298.0,3.0,3.0,0.0,,,,,,,,,,,,,,
300,PT03M35.00S,2023-11-15T04:02:06.2Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612744,48,46,2023-11-15T04:02:13Z,2890000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Saric 2 FT),"[1629675, 203967]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,3.0,0.0,Saric,203967.0,,,,,,,,
302,PT03M35.00S,2023-11-15T04:02:32.6Z,2,REGULAR,foul,technical,['1freethrow'],1629675,,,1610612744,48,46,2023-11-15T04:02:42Z,2910000,False,,,0,,N. Reid technical FOUL (1 Tech),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,1626302.0,,3.0,1.0,,,,,,,,,,
303,PT03M35.00S,2023-11-15T04:02:52.4Z,2,REGULAR,freethrow,1 of 1,[],202709,,,1610612744,48,46,2023-11-15T04:02:52Z,2920000,False,,,0,,MISS C. Joseph technical Free Throw 1 of 1,[202709],1610612744.0,GSW,technical,,,Joseph,C. Joseph,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT03M35.00S,2023-11-15T04:02:52.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,48,46,2023-11-15T04:02:52Z,2930000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,
305,PT03M35.00S,2023-11-15T04:02:56.5Z,2,REGULAR,substitution,out,[],1629675,,,1610612744,48,46,2023-11-15T04:03:00Z,2940000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M35.00S,2023-11-15T04:02:56.5Z,2,REGULAR,substitution,in,[],203497,,,1610612744,48,46,2023-11-15T04:03:00Z,2950000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M35.00S,2023-11-15T04:03:19.2Z,2,REGULAR,freethrow,1 of 2,[],203967,,,1610612744,49,46,2023-11-15T04:03:19Z,2960000,False,,,0,,D. Saric Free Throw 1 of 2 (7 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
308,PT03M35.00S,2023-11-15T04:03:23.5Z,2,REGULAR,substitution,out,[],202709,,,1610612744,49,46,2023-11-15T04:03:27Z,2970000,False,,,0,,SUB out: C. Joseph,[202709],1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M35.00S,2023-11-15T04:03:23.5Z,2,REGULAR,substitution,in,[],101108,,,1610612744,49,46,2023-11-15T04:03:27Z,2980000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M35.00S,2023-11-15T04:03:44.1Z,2,REGULAR,freethrow,2 of 2,[],203967,,,1610612744,50,46,2023-11-15T04:03:44Z,2990000,False,,,0,,D. Saric Free Throw 2 of 2 (8 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
311,PT03M17.00S,2023-11-15T04:04:03.3Z,2,REGULAR,3pt,Jump Shot,[],1629638,32.53942181340342,71.56862745098039,1610612750,50,49,2023-11-15T04:04:07Z,3000000,False,-108.0,253.0,1,left,N. Alexander-Walker 27' 3PT  (3 PTS) (T. Brown Jr. 1 AST),"[1629638, 1628972]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,27.54,Made,,,,,,,,,,,3.0,T. Brown Jr.,1628972.0,1.0,,,,
313,PT03M02.00S,2023-11-15T04:04:17.5Z,2,REGULAR,3pt,Jump Shot,[],203952,74.45795006570303,9.558823529411764,1610612744,50,49,2023-11-15T04:04:32Z,3020000,False,-202.0,188.0,1,right,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,27.58,Missed,,,,,,,,,,,,,,,,,,
314,PT02M56.00S,2023-11-15T04:04:23.5Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,50,49,2023-11-15T04:04:24Z,3030000,False,,,0,,K. Looney REBOUND (Off:2 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,313.0,5.0,3.0,2.0,,,,,,,,,,,,,,
315,PT02M55.00S,2023-11-15T04:04:24.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],101108,71.30420499342969,18.627450980392158,1610612744,53,49,2023-11-15T04:04:29Z,3040000,False,-157.0,217.0,1,right,C. Paul 26' 3PT  (8 PTS) (K. Looney 1 AST),"[101108, 1626172]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,26.79,Made,,,,,,,,,,,8.0,K. Looney,1626172.0,1.0,,,,
317,PT02M45.00S,2023-11-15T04:04:34.6Z,2,REGULAR,3pt,Jump Shot,[],1630162,33.327858081471746,60.78431372549019,1610612750,53,49,2023-11-15T04:15:56Z,3060000,False,-54.0,261.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.63,Missed,,,,,,,,,,,,,,,,,,
318,PT02M40.00S,2023-11-15T04:04:39.6Z,2,REGULAR,rebound,offensive,[],1628972,,,1610612750,53,49,2023-11-15T04:04:47Z,3070000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:0),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Center,,,317.0,1.0,0.0,1.0,,,,,,,,,,,,,,
320,PT02M30.00S,2023-11-15T04:05:12.1Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,53,49,2023-11-15T04:05:15Z,3090000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 203967]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,,,,,Saric,203967.0,,
321,PT02M30.00S,2023-11-15T04:05:12.1Z,2,REGULAR,steal,,[],203967,,,1610612744,53,49,2023-11-15T04:05:14Z,3100000,False,,,0,,D. Saric STEAL (1 STL),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
322,PT02M14.00S,2023-11-15T04:05:28.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203967,93.77463863337714,50.73529411764706,1610612744,55,49,2023-11-15T04:05:35Z,3110000,False,4.0,6.0,1,right,D. Saric cutting Layup (10 PTS) (K. Looney 2 AST),"[203967, 1626172]",1610612744.0,GSW,cutting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,,,,,,,10.0,K. Looney,1626172.0,2.0,,,,
324,PT02M14.00S,2023-11-15T04:05:33.4Z,2,REGULAR,foul,personal,['1freethrow'],203497,,,1610612744,55,49,2023-11-15T04:05:54Z,3130000,False,,,0,,R. Gobert personal FOUL (2 PF) (Saric 1 FT),"[203497, 203967]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,,2.0,1.0,Saric,203967.0,,,,,,,,
326,PT02M14.00S,2023-11-15T04:05:50.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,55,49,2023-11-15T04:06:11Z,3150000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M14.00S,2023-11-15T04:08:01.3Z,2,REGULAR,substitution,out,[],1629638,,,1610612744,55,49,2023-11-15T04:08:17Z,3160000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M14.00S,2023-11-15T04:08:01.3Z,2,REGULAR,substitution,in,[],201144,,,1610612744,55,49,2023-11-15T04:08:17Z,3170000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M14.00S,2023-11-15T04:08:41.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203967,,,1610612744,56,49,2023-11-15T04:08:41Z,3180000,False,,,0,,D. Saric Free Throw 1 of 1 (11 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
331,PT01M57.00S,2023-11-15T04:09:00.6Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612750,56,49,2023-11-15T04:20:33Z,3190000,False,,,0,,K. Towns bad pass TURNOVER (3 TO),"[1626157, 203967]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,,,,,,,Saric,203967.0,,
332,PT01M57.00S,2023-11-15T04:09:00.6Z,2,REGULAR,steal,,[],203967,,,1610612744,56,49,2023-11-15T04:09:03Z,3200000,False,,,0,,D. Saric STEAL (2 STL),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT01M52.00S,2023-11-15T04:09:05.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203967,66.3107752956636,57.107843137254896,1610612744,56,49,2023-11-15T04:20:42Z,3210000,False,36.0,264.0,1,right,MISS D. Saric 26' running 3PT,[203967],1610612744.0,GSW,running,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
334,PT01M47.00S,2023-11-15T04:09:10.8Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,56,49,2023-11-15T04:09:14Z,3220000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,333.0,1.0,1.0,0.0,,,,,,,,,,,,,,
335,PT01M41.00S,2023-11-15T04:09:17.1Z,2,REGULAR,foul,personal,[],203952,,,1610612750,56,49,2023-11-15T04:21:24Z,3230000,False,,,0,,A. Wiggins personal FOUL (2 PF),"[203952, 203497]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,,2.0,0.0,Gobert,203497.0,,,,,,,,
337,PT01M39.00S,2023-11-15T04:09:33.9Z,2,REGULAR,3pt,Jump Shot,[],201144,30.56833114323259,72.54901960784314,1610612750,56,52,2023-11-15T04:21:59Z,3250000,False,-113.0,235.0,1,left,M. Conley 26' 3PT pullup (6 PTS) (A. Edwards 3 AST),"[201144, 1630162]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,26.04,Made,,,,,,,,,,,6.0,A. Edwards,1630162.0,3.0,,,,
338,PT01M10.00S,2023-11-15T04:10:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,91.98423127463863,34.39414828431373,1610612744,56,52,2023-11-15T04:22:21Z,3260000,False,-78.0,23.0,1,right,MISS B. Podziemski 8' finger roll Layup,[1641764],1610612744.0,GSW,finger roll,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,8.13,Missed,,,,,,,,,,,,,,,,,,
339,PT01M08.00S,2023-11-15T04:10:07.2Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,56,52,2023-11-15T04:13:42Z,3270000,False,,,0,,K. Looney REBOUND (Off:3 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,338.0,6.0,3.0,3.0,,,,,,,,,,,,,,
340,PT01M02.00S,2023-11-15T04:10:11.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203952,71.17279894875165,82.84313725490196,1610612744,59,52,2023-11-15T04:10:20Z,3280000,False,164.0,218.0,1,right,A. Wiggins 27' 3PT  (7 PTS) (D. Saric 2 AST),"[203952, 203967]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,27.33,Made,,,,,,,,,,,7.0,D. Saric,203967.0,2.0,,,,
342,PT00M48.20S,2023-11-15T04:10:31.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203967,,,1610612750,59,52,2023-11-15T04:10:46Z,3300000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Conley 2 FT),"[203967, 201144]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,,1.0,0.0,Conley,201144.0,,,,,,,,
344,PT00M48.20S,2023-11-15T04:10:57.5Z,2,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,59,53,2023-11-15T04:10:57Z,3320000,False,,,0,,M. Conley Free Throw 1 of 2 (7 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
345,PT00M48.20S,2023-11-15T04:11:13.4Z,2,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,59,54,2023-11-15T04:11:13Z,3330000,False,,,0,,M. Conley Free Throw 2 of 2 (8 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
346,PT00M32.60S,2023-11-15T04:11:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,80.23981603153744,51.9607843137255,1610612744,59,54,2023-11-15T04:22:50Z,3340000,False,10.0,133.0,1,right,MISS C. Paul 13' Jump Shot,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,13.36,Missed,,,,,,,,,,,,,,,,,,
347,PT00M28.70S,2023-11-15T04:11:37.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,59,54,2023-11-15T04:11:39Z,3350000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,346.0,2.0,2.0,0.0,,,,,,,,,,,,,,
349,PT00M27.60S,2023-11-15T04:11:45.6Z,2,REGULAR,substitution,out,[],203967,,,1610612750,59,54,2023-11-15T04:11:55Z,3370000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M27.60S,2023-11-15T04:11:45.6Z,2,REGULAR,substitution,in,[],1627780,,,1610612750,59,54,2023-11-15T04:11:55Z,3380000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M14.30S,2023-11-15T04:12:14.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,5.732588699080158,56.61764705882353,1610612750,59,54,2023-11-15T04:23:26Z,3390000,False,-33.0,1.0,1,left,MISS A. Edwards driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
352,PT00M11.00S,2023-11-15T04:12:17.8Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,59,54,2023-11-15T04:24:18Z,3400000,False,,,0,,K. Looney REBOUND (Off:3 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,351.0,7.0,4.0,3.0,,,,,,,,,,,,,,
355,PT00M11.00S,2023-11-15T04:12:27.8Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,59,54,2023-11-15T04:24:18Z,3430000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M11.00S,2023-11-15T04:12:27.8Z,2,REGULAR,substitution,out,[],1626157,,,1610612744,59,54,2023-11-15T04:24:18Z,3440000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
