actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
252,PT06M02.00S,2024-03-23T02:49:07.1Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612744,58,48,2024-03-23T02:49:50Z,2450000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1630174, 1630228]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1204.0,,,1.0,0.0,Kuminga,1630228.0,,,
254,PT06M02.00S,2024-03-23T02:49:24.6Z,2,REGULAR,substitution,out,[],203926,,,1610612744,58,48,2024-03-23T02:49:26Z,2470000,False,,,0,,SUB out: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M02.00S,2024-03-23T02:49:24.6Z,2,REGULAR,substitution,in,[],1630169,,,1610612744,58,48,2024-03-23T02:49:26Z,2480000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M02.00S,2024-03-23T02:49:59.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630228,,,1610612744,59,48,2024-03-23T02:49:59Z,2490000,False,,,0,,J. Kuminga Free Throw 1 of 2 (1 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
257,PT06M02.00S,2024-03-23T02:50:14.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630228,,,1610612744,60,48,2024-03-23T02:50:14Z,2500000,False,,,0,,J. Kuminga Free Throw 2 of 2 (2 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
260,PT05M52.00S,2024-03-23T02:50:55.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,60,48,2024-03-23T02:50:55Z,2530000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M52.00S,2024-03-23T02:53:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,91.67214191852825,42.15686274509804,1610612754,60,48,2024-03-23T02:53:51Z,2550000,False,-39.0,26.0,1,right,MISS A. Nesmith reverse Layup - blocked,"[1630174, 1631218]",1610612754.0,IND,reverse,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,Jackson-Davis,1631218.0,,,,,,,
263,PT05M52.00S,2024-03-23T02:53:09.1Z,2,REGULAR,block,,[],1631218,,,1610612754,60,48,2024-03-23T02:53:14Z,2560000,False,,,0,,T. Jackson-Davis BLOCK (2 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT05M52.00S,2024-03-23T02:53:09.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,60,48,2024-03-23T02:53:51Z,2570000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,262.0,,,,,,,,,,,,,
268,PT05M44.00S,2024-03-23T02:53:58.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,89.30683311432325,95.09803921568627,1610612754,60,51,2024-03-23T02:54:02Z,2580000,False,225.0,48.0,1,right,P. Siakam 3PT  (11 PTS) (T. Haliburton 4 AST),"[1627783, 1630169]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,23.06,Made,11.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,,,,
270,PT05M21.00S,2024-03-23T02:54:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,10.33180026281209,48.03921568627451,1610612744,60,51,2024-03-23T02:54:24Z,2600000,False,10.0,45.0,1,left,MISS C. Paul driving floating bank Shot,[101108],1610612744.0,GSW,driving floating bank,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
271,PT05M20.00S,2024-03-23T02:54:22.2Z,2,REGULAR,rebound,offensive,[],101108,,,1610612744,60,51,2024-03-23T02:54:24Z,2610000,False,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,270.0,2.0,1.0,1.0,,,,,,,,,,
272,PT05M13.00S,2024-03-23T02:54:30.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630228,11.777266754270697,44.85294117647059,1610612744,62,51,2024-03-23T02:54:33Z,2620000,False,26.0,58.0,1,left,J. Kuminga 6' turnaround fadeaway Jump Shot (4 PTS),[1630228],1610612744.0,GSW,turnaround fadeaway,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,6.36,Made,4.0,,,,,,,,,,,,,,,,,
273,PT04M58.00S,2024-03-23T02:54:44.5Z,2,REGULAR,3pt,Jump Shot,[],1627783,92.46057818659659,4.411764705882353,1610612754,62,51,2024-03-23T02:54:48Z,2630000,False,-228.0,18.0,1,right,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,22.86,Missed,,,,,,,,,,,,,,,,,,
274,PT04M55.00S,2024-03-23T02:54:47.5Z,2,REGULAR,rebound,offensive,[],1630174,,,1610612754,62,51,2024-03-23T02:54:55Z,2640000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,,273.0,2.0,1.0,1.0,,,,,,,,,,
275,PT04M53.00S,2024-03-23T02:54:49.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629614,64.99671484888306,61.51960784313726,1610612754,62,54,2024-03-23T02:54:55Z,2650000,False,58.0,277.0,1,right,A. Nembhard 28' 3PT  (7 PTS) (A. Nesmith 1 AST),"[1629614, 1630174]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,28.24,Made,7.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,,,,
277,PT04M31.00S,2024-03-23T02:55:11.1Z,2,REGULAR,2pt,Jump Shot,[],101108,6.1268068331143235,69.6078431372549,1610612744,64,54,2024-03-23T02:55:14Z,2670000,False,-98.0,5.0,1,left,C. Paul 9' turnaround fadeaway Jump Shot (7 PTS),[101108],1610612744.0,GSW,turnaround fadeaway,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,9.81,Made,7.0,,,,,,,,,,,,,,,,,
278,PT04M21.00S,2024-03-23T02:55:21.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,89.43823915900131,51.225490196078425,1610612754,64,56,2024-03-23T02:55:29Z,2680000,False,6.0,47.0,1,right,M. Turner cutting DUNK (7 PTS) (T. Haliburton 5 AST),"[1626167, 1630169]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,7.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,,,,,
280,PT04M05.00S,2024-03-23T02:55:38.3Z,2,REGULAR,2pt,Jump Shot,[],1630228,18.659658344283837,20.856311274509803,1610612744,64,56,2024-03-23T02:58:13Z,2700000,False,146.0,123.0,1,left,MISS J. Kuminga 19' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right Center,19.06,Missed,,,,,,,,,,,,,,,,,,
281,PT04M03.00S,2024-03-23T02:55:40.3Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,64,56,2024-03-23T02:56:01Z,2710000,False,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Right Center,,,,,,,280.0,1.0,0.0,1.0,,,,,,,,,,
282,PT03M59.00S,2024-03-23T02:55:43.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],101108,5.732588699080158,95.34313725490196,1610612744,64,56,2024-03-23T02:55:50Z,2720000,False,-227.0,1.0,1,left,MISS C. Paul 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
283,PT03M56.00S,2024-03-23T02:55:46.4Z,2,REGULAR,rebound,offensive,[],1631218,,,1610612744,64,56,2024-03-23T02:55:50Z,2730000,False,,,0,,T. Jackson-Davis REBOUND (Off:3 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Left Corner 3,24+ Left,,,,,,,282.0,7.0,4.0,3.0,,,,,,,,,,
284,PT03M50.00S,2024-03-23T02:55:53.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630228,33.327858081471746,55.63725490196079,1610612744,64,56,2024-03-23T02:55:57Z,2740000,False,-28.0,261.0,1,left,MISS J. Kuminga 26' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
285,PT03M46.00S,2024-03-23T02:55:57.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,64,56,2024-03-23T02:55:57Z,2750000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,284.0,4.0,4.0,0.0,,,,,,,,,,
286,PT03M35.00S,2024-03-23T02:56:06.9Z,2,REGULAR,3pt,Jump Shot,[],1630174,72.7496714848883,14.460784313725492,1610612754,64,56,2024-03-23T02:56:11Z,2760000,False,-178.0,204.0,1,right,MISS A. Nesmith 27' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
287,PT03M33.00S,2024-03-23T02:56:08.9Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,64,56,2024-03-23T02:56:11Z,2770000,False,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,286.0,4.0,3.0,1.0,,,,,,,,,,
288,PT03M18.00S,2024-03-23T02:56:24.6Z,2,REGULAR,3pt,Jump Shot,[],201939,7.703679369250986,94.36274509803921,1610612744,64,56,2024-03-23T02:56:29Z,2780000,False,-222.0,20.0,1,left,MISS S. Curry step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,22.27,Missed,,,,,,,,,,,,,,,,,,
289,PT03M15.00S,2024-03-23T02:56:27.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,64,56,2024-03-23T02:56:29Z,2790000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,288.0,2.0,1.0,1.0,,,,,,,,,,
291,PT03M07.00S,2024-03-23T02:56:40.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,89.56964520367937,49.50980392156863,1610612754,64,58,2024-03-23T02:57:00Z,2810000,False,-2.0,46.0,1,right,P. Siakam turnaround Hook (13 PTS) (T. Haliburton 6 AST),"[1627783, 1630169]",1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,13.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,
293,PT03M07.00S,2024-03-23T02:56:44.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,64,58,2024-03-23T02:56:44Z,2830000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M07.00S,2024-03-23T02:58:09.5Z,2,REGULAR,substitution,out,[],101108,,,1610612744,64,58,2024-03-23T02:58:30Z,2840000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M07.00S,2024-03-23T02:58:09.5Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,64,58,2024-03-23T02:58:30Z,2850000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M07.00S,2024-03-23T02:58:09.5Z,2,REGULAR,substitution,out,[],1631218,,,1610612744,64,58,2024-03-23T02:58:30Z,2860000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M07.00S,2024-03-23T02:58:09.5Z,2,REGULAR,substitution,in,[],203110,,,1610612744,64,58,2024-03-23T02:58:30Z,2870000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M07.00S,2024-03-23T02:58:09.5Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,64,58,2024-03-23T02:58:30Z,2880000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M07.00S,2024-03-23T02:58:09.5Z,2,REGULAR,substitution,in,[],203952,,,1610612744,64,58,2024-03-23T02:58:30Z,2890000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M51.00S,2024-03-23T02:58:56.2Z,2,REGULAR,3pt,Jump Shot,[],1641764,6.521024967148489,95.09803921568627,1610612744,64,58,2024-03-23T02:59:03Z,2900000,False,-225.0,9.0,1,left,MISS B. Podziemski 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,22.57,Missed,,,,,,,,,,,,,,,,,,
301,PT02M44.00S,2024-03-23T02:59:03.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,64,58,2024-03-23T02:59:05Z,2910000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,,,300.0,5.0,5.0,0.0,,,,,,,,,,
302,PT02M37.00S,2024-03-23T02:59:09.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,68.80749014454665,25.735294117647058,1610612754,64,61,2024-03-23T02:59:14Z,2920000,False,-121.0,241.0,1,right,M. Turner 26' 3PT  (10 PTS) (T. Haliburton 7 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,26.95,Made,10.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,,,
304,PT02M21.00S,2024-03-23T02:59:25.2Z,2,REGULAR,3pt,Jump Shot,[],203952,5.469776609724048,94.6078431372549,1610612744,64,61,2024-03-23T02:59:30Z,2940000,False,-223.0,-1.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
305,PT02M19.00S,2024-03-23T02:59:27.2Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,64,61,2024-03-23T02:59:30Z,2950000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,,304.0,2.0,2.0,0.0,,,,,,,,,,
306,PT02M07.00S,2024-03-23T02:59:40.0Z,2,REGULAR,3pt,Jump Shot,[],1629614,71.43561103810775,16.666666666666664,1610612754,64,61,2024-03-23T02:59:44Z,2960000,False,-167.0,216.0,1,right,MISS A. Nembhard 27' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
307,PT02M04.00S,2024-03-23T02:59:43.0Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,64,61,2024-03-23T02:59:44Z,2970000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,306.0,3.0,2.0,1.0,,,,,,,,,,
308,PT01M58.00S,2024-03-23T02:59:49.3Z,2,REGULAR,turnover,lost ball,[],1641764,,,1610612744,64,61,2024-03-23T02:59:53Z,2980000,False,,,0,,B. Podziemski lost ball TURNOVER (1 TO),"[1641764, 1630169]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0
309,PT01M58.00S,2024-03-23T02:59:49.3Z,2,REGULAR,steal,,[],1630169,,,1610612754,64,61,2024-03-23T02:59:51Z,2990000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
310,PT01M54.00S,2024-03-23T02:59:52.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629614,91.5407358738502,51.9607843137255,1610612754,64,63,2024-03-23T02:59:57Z,3000000,False,10.0,27.0,1,right,A. Nembhard running Layup (9 PTS) (T. Haliburton 8 AST),"[1629614, 1630169]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.87,Made,9.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,,,,,
312,PT01M46.00S,2024-03-23T03:00:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.783837056504599,57.59803921568627,1610612744,66,63,2024-03-23T03:00:08Z,3020000,False,-38.0,11.0,1,left,S. Curry driving reverse Layup (15 PTS),[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.96,Made,15.0,,,,,,,,,,,,,,,,,
313,PT01M32.00S,2024-03-23T03:00:14.1Z,2,REGULAR,3pt,Jump Shot,[],1630174,92.59198423127464,96.81372549019608,1610612754,66,63,2024-03-23T03:00:17Z,3030000,False,234.0,17.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
314,PT01M30.00S,2024-03-23T03:00:16.1Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,66,63,2024-03-23T03:00:17Z,3040000,False,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,313.0,5.0,4.0,1.0,,,,,,,,,,
315,PT01M18.00S,2024-03-23T03:00:28.4Z,2,REGULAR,3pt,Jump Shot,[],201939,32.40801576872536,66.17647058823529,1610612744,66,63,2024-03-23T03:00:34Z,3050000,False,-81.0,252.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
316,PT01M15.00S,2024-03-23T03:00:31.5Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,66,63,2024-03-23T03:00:31Z,3060000,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,315.0,4.0,3.0,1.0,,,,,,,,,,
317,PT01M15.00S,2024-03-23T03:00:33.9Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612744,66,63,2024-03-23T03:01:05Z,3070000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1630174, 1630228]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,,,2.0,0.0,Kuminga,1630228.0,,,
319,PT01M15.00S,2024-03-23T03:01:06.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630228,,,1610612744,66,63,2024-03-23T03:01:06Z,3090000,False,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
320,PT01M15.00S,2024-03-23T03:01:06.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,66,63,2024-03-23T03:01:06Z,3100000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,
321,PT01M15.00S,2024-03-23T03:01:09.3Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,66,63,2024-03-23T03:01:16Z,3110000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M15.00S,2024-03-23T03:01:09.3Z,2,REGULAR,substitution,in,[],202691,,,1610612744,66,63,2024-03-23T03:01:16Z,3120000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M15.00S,2024-03-23T03:01:24.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630228,,,1610612744,67,63,2024-03-23T03:01:24Z,3130000,False,,,0,,J. Kuminga Free Throw 2 of 2 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
324,PT01M01.00S,2024-03-23T03:01:41.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,89.04402102496715,63.725490196078425,1610612754,67,63,2024-03-23T03:01:49Z,3140000,False,69.0,50.0,1,right,MISS A. Nesmith 8' driving floating Shot - blocked,"[1630174, 203110]",1610612754.0,IND,driving floating,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Right,8.52,Missed,,,,,,,,,,Green,203110.0,,,,,,,
325,PT01M01.00S,2024-03-23T03:01:41.0Z,2,REGULAR,block,,[],203110,,,1610612754,67,63,2024-03-23T03:02:05Z,3150000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
326,PT00M59.10S,2024-03-23T03:01:42.9Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,67,63,2024-03-23T03:02:15Z,3160000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,324.0,2.0,2.0,0.0,,,,,,,,,,
329,PT00M53.40S,2024-03-23T03:02:07.9Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612744,67,63,2024-03-23T03:04:04Z,3190000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M53.40S,2024-03-23T03:04:09.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,8.492115637319317,36.029411764705884,1610612744,67,63,2024-03-23T03:04:20Z,3210000,False,70.0,27.0,1,left,MISS J. Kuminga 7' driving Layup - blocked,"[1630228, 1630169]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,Haliburton,1630169.0,,,,,,,
332,PT00M53.40S,2024-03-23T03:04:09.0Z,2,REGULAR,block,,[],1630169,,,1610612744,67,63,2024-03-23T03:05:51Z,3220000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT00M53.40S,2024-03-23T03:04:09.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,67,63,2024-03-23T03:04:20Z,3230000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,331.0,,,,,,,,,,,,,
334,PT00M34.70S,2024-03-23T03:04:47.2Z,2,REGULAR,2pt,Jump Shot,[],1627783,84.64602496714849,29.553462009803923,1610612754,67,63,2024-03-23T03:05:08Z,3240000,False,-102.0,92.0,1,right,MISS P. Siakam 13' pullup Shot - blocked,"[1627783, 1630228]",1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,13.74,Missed,,,,,,,,,,Kuminga,1630228.0,,,,,,,
335,PT00M34.70S,2024-03-23T03:04:47.2Z,2,REGULAR,block,,[],1630228,,,1610612754,67,63,2024-03-23T03:04:49Z,3250000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
336,PT00M31.40S,2024-03-23T03:04:50.5Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,67,63,2024-03-23T03:04:57Z,3260000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,334.0,6.0,5.0,1.0,,,,,,,,,,
337,PT00M29.60S,2024-03-23T03:04:52.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,74.58935611038108,86.27450980392157,1610612754,67,63,2024-03-23T03:04:59Z,3270000,False,181.0,186.0,1,right,MISS A. Nesmith 26' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
338,PT00M27.30S,2024-03-23T03:04:54.6Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,67,63,2024-03-23T03:04:59Z,3280000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,337.0,5.0,3.0,2.0,,,,,,,,,,
