actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
248,PT05M00.00S,2024-01-31T03:51:07.2Z,2,REGULAR,turnover,bad pass,[],203954,,,1610612755,38,44,2024-01-31T03:51:11Z,2470000,False,,,0,,J. Embiid bad pass TURNOVER (2 TO),"[203954, 203952]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,2.0,Wiggins,203952.0,
249,PT05M00.00S,2024-01-31T03:51:07.2Z,2,REGULAR,steal,,[],203952,,,1610612744,38,44,2024-01-31T03:51:08Z,2480000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Center,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
250,PT04M54.00S,2024-01-31T03:51:13.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,95.6143232588699,96.81372549019608,1610612744,41,44,2024-01-31T03:51:17Z,2490000,False,234.0,-11.0,1,right,S. Curry 3PT  (10 PTS) (B. Podziemski 2 AST),"[201939, 1641764]",1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,,,,Curry,S. Curry,,,23.44,Made,,,,,10.0,B. Podziemski,1641764.0,2.0,,,,,,
252,PT04M42.00S,2024-01-31T03:51:29.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,41,44,2024-01-31T03:51:29Z,2510000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M42.00S,2024-01-31T03:54:25.9Z,2,REGULAR,substitution,out,[],1631218,,,1610612755,41,44,2024-01-31T03:54:47Z,2520000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
254,PT04M42.00S,2024-01-31T03:54:25.9Z,2,REGULAR,substitution,out,[],202699,,,1610612755,41,44,2024-01-31T03:54:47Z,2530000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,
255,PT04M42.00S,2024-01-31T03:54:25.9Z,2,REGULAR,substitution,in,[],1630228,,,1610612755,41,44,2024-01-31T03:54:47Z,2540000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
256,PT04M42.00S,2024-01-31T03:54:25.9Z,2,REGULAR,substitution,in,[],1630231,,,1610612755,41,44,2024-01-31T03:54:47Z,2550000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
257,PT04M35.00S,2024-01-31T03:55:09.1Z,2,REGULAR,violation,kicked ball,[],203110,,,1610612755,41,44,2024-01-31T03:55:15Z,2560000,False,,,0,,D. Green kicked ball VIOLATION,[203110],1610612744.0,GSW,,,,,,,,,202035.0,,,Green,D. Green,,,,,,,,,,,,,,,,,,
258,PT04M31.00S,2024-01-31T03:55:22.8Z,2,REGULAR,3pt,Jump Shot,[],1626162,15.719448094612352,3.9215686274509802,1610612755,41,44,2024-01-31T03:55:30Z,2570000,False,230.0,95.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Oubre Jr.,K. Oubre Jr.,,,24.93,Missed,,,,,,,,,,,,,,
259,PT04M27.00S,2024-01-31T03:55:26.8Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,41,44,2024-01-31T03:55:38Z,2580000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Kuminga,J. Kuminga,,,,,258.0,2.0,2.0,0.0,,,,,,,,,,
260,PT04M23.00S,2024-01-31T03:55:30.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,71.30420499342969,82.35294117647058,1610612744,41,44,2024-01-31T03:55:36Z,2590000,False,162.0,217.0,1,right,MISS B. Podziemski 27' 3PT,[1641764],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Podziemski,B. Podziemski,,,27.08,Missed,,,,,,,,,,,,,,
261,PT04M20.00S,2024-01-31T03:55:33.4Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,41,44,2024-01-31T03:55:36Z,2600000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Embiid,J. Embiid,,,,,260.0,3.0,2.0,1.0,,,,,,,,,,
262,PT04M11.00S,2024-01-31T03:55:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.623521681997373,44.85294117647059,1610612755,41,46,2024-01-31T03:57:09Z,2610000,False,26.0,29.0,1,left,J. Embiid driving Layup (8 PTS),[203954],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,,,,Embiid,J. Embiid,,,3.85,Made,,,,,8.0,,,,,,,,,
263,PT03M55.00S,2024-01-31T03:55:58.7Z,2,REGULAR,3pt,Jump Shot,[],203110,91.27792378449409,3.9215686274509802,1610612744,41,46,2024-01-31T03:56:04Z,2620000,False,-230.0,29.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Green,D. Green,,,23.23,Missed,,,,,,,,,,,,,,
264,PT03M51.00S,2024-01-31T03:56:02.7Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,41,46,2024-01-31T03:56:04Z,2630000,False,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Embiid,J. Embiid,,,,,263.0,4.0,3.0,1.0,,,,,,,,,,
265,PT03M47.00S,2024-01-31T03:56:17.1Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,41,46,2024-01-31T03:58:36Z,2640000,False,,,0,,J. Embiid lost ball TURNOVER (3 TO),[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,1146.0,,,Embiid,J. Embiid,,,,,,,,,,,,,,,3.0,,,
266,PT03M47.00S,2024-01-31T03:56:21.6Z,2,REGULAR,foul,personal,[],203954,,,1610612744,41,46,2024-01-31T03:56:25Z,2650000,False,,,0,,J. Embiid loose ball personal FOUL (1 PF),"[203954, 203110]",1610612755.0,PHI,loose ball,,,,,,Above the Break 3,24+ Right Center,202035.0,1.0,0.0,Embiid,J. Embiid,Green,203110.0,,,,,,,,,,,,,,,,
268,PT03M47.00S,2024-01-31T03:56:40.1Z,2,REGULAR,substitution,out,[],203110,,,1610612744,41,46,2024-01-31T03:56:48Z,2670000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
269,PT03M47.00S,2024-01-31T03:56:40.1Z,2,REGULAR,substitution,out,[],1630231,,,1610612744,41,46,2024-01-31T03:56:48Z,2680000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
270,PT03M47.00S,2024-01-31T03:56:40.1Z,2,REGULAR,substitution,in,[],203967,,,1610612744,41,46,2024-01-31T03:56:48Z,2690000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
271,PT03M47.00S,2024-01-31T03:56:40.1Z,2,REGULAR,substitution,in,[],202699,,,1610612744,41,46,2024-01-31T03:56:48Z,2700000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,
272,PT03M37.00S,2024-01-31T03:57:04.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,76.2976346911958,88.97058823529412,1610612744,41,46,2024-01-31T03:57:07Z,2710000,False,195.0,170.0,1,right,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Podziemski,B. Podziemski,,,25.88,Missed,,,,,,,,,,,,,,
273,PT03M35.00S,2024-01-31T03:57:06.0Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,41,46,2024-01-31T03:57:07Z,2720000,False,,,0,,T. Harris REBOUND (Off:4 Def:3),[202699],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Harris,T. Harris,,,,,272.0,7.0,3.0,4.0,,,,,,,,,,
274,PT03M17.00S,2024-01-31T03:57:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,12.171484888304862,42.64705882352941,1610612755,41,46,2024-01-31T03:57:29Z,2730000,False,37.0,62.0,1,left,MISS T. Harris 7' turnaround Shot,[202699],1610612755.0,PHI,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,,,,Harris,T. Harris,,,7.2,Missed,,,,,,,,,,,,,,
275,PT03M13.00S,2024-01-31T03:57:29.0Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,41,46,2024-01-31T03:57:29Z,2740000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Curry,S. Curry,,,,,274.0,3.0,3.0,0.0,,,,,,,,,,
276,PT03M07.00S,2024-01-31T03:57:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,92.59198423127464,44.11764705882353,1610612744,43,46,2024-01-31T03:57:38Z,2750000,False,-29.0,17.0,1,right,B. Podziemski driving Layup (2 PTS) (S. Curry 4 AST),"[1641764, 201939]",1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,,,,Podziemski,B. Podziemski,,,3.4,Made,,,,,2.0,S. Curry,201939.0,4.0,,,,,,
278,PT02M48.00S,2024-01-31T03:57:53.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,8.229303547963205,39.46078431372549,1610612755,43,46,2024-01-31T03:57:58Z,2770000,False,53.0,25.0,1,left,MISS P. Beverley driving Layup,[201976],1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Beverley,P. Beverley,,,5.83,Missed,,,,,,,,,,,,,,
279,PT02M46.00S,2024-01-31T03:57:55.2Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,43,46,2024-01-31T03:57:58Z,2780000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuminga,J. Kuminga,,,,,278.0,3.0,3.0,0.0,,,,,,,,,,
280,PT02M34.00S,2024-01-31T03:58:07.5Z,2,REGULAR,3pt,Jump Shot,[],1641764,92.72339027595268,3.6764705882352944,1610612744,46,46,2024-01-31T03:58:12Z,2790000,False,-232.0,16.0,1,right,B. Podziemski 3PT  (5 PTS) (D. Saric 3 AST),"[1641764, 203967]",1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Podziemski,B. Podziemski,,,23.21,Made,,,,,5.0,D. Saric,203967.0,3.0,,,,,,
282,PT02M15.00S,2024-01-31T03:58:27.9Z,2,REGULAR,foul,offensive,[],203954,,,1610612755,46,46,2024-01-31T03:59:06Z,2810000,False,,,0,,J. Embiid offensive FOUL (2 PF),"[203954, 1641764]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,202035.0,2.0,0.0,Embiid,J. Embiid,Podziemski,1641764.0,,,,,,,,,,,,,,,,
284,PT02M15.00S,2024-01-31T03:58:27.9Z,2,REGULAR,turnover,offensive foul,[],203954,,,1610612755,46,46,2024-01-31T03:58:27Z,2830000,False,,,0,,J. Embiid offensive foul TURNOVER (4 TO),[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,202035.0,,,Embiid,J. Embiid,,,,,,,,,,,,,,,4.0,,,
285,PT02M06.00S,2024-01-31T03:59:00.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,68.41327201051249,74.26470588235294,1610612744,46,46,2024-01-31T04:01:14Z,2840000,False,121.0,244.0,1,right,MISS S. Curry 27' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Curry,S. Curry,,,27.28,Missed,,,,,,,,,,,,,,
286,PT02M01.00S,2024-01-31T03:59:05.6Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,46,46,2024-01-31T03:59:05Z,2850000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Podziemski,B. Podziemski,,,,,285.0,2.0,1.0,1.0,,,,,,,,,,
287,PT02M01.00S,2024-01-31T03:59:06.2Z,2,REGULAR,turnover,bad pass,[],1641764,,,1610612744,46,46,2024-01-31T03:59:11Z,2860000,False,,,0,,B. Podziemski bad pass TURNOVER (2 TO),"[1641764, 201976]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,2.0,Beverley,201976.0,
288,PT02M01.00S,2024-01-31T03:59:06.2Z,2,REGULAR,steal,,[],201976,,,1610612755,46,46,2024-01-31T04:08:25Z,2870000,False,,,0,,P. Beverley STEAL (1 STL),[201976],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,
289,PT01M54.00S,2024-01-31T03:59:12.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627863,2.3160315374507228,96.32352941176471,1610612755,46,46,2024-01-31T03:59:17Z,2880000,False,-232.0,-31.0,1,left,MISS D. House Jr. 3PT,[1627863],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,House Jr.,D. House Jr.,,,23.36,Missed,,,,,,,,,,,,,,
290,PT01M50.00S,2024-01-31T03:59:16.9Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,46,46,2024-01-31T03:59:17Z,2890000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:2),[1641764],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Podziemski,B. Podziemski,,,,,289.0,3.0,2.0,1.0,,,,,,,,,,
291,PT01M44.00S,2024-01-31T03:59:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,92.72339027595268,42.64705882352941,1610612744,46,46,2024-01-31T04:03:33Z,2900000,False,-37.0,16.0,1,right,MISS A. Wiggins driving Layup - blocked,"[203952, 201976]",1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,,,,Wiggins,A. Wiggins,,,4.01,Missed,,,,,,,,,Beverley,201976.0,,,,
316,PT01M44.00S,2024-01-31T03:59:22.2Z,2,REGULAR,block,,[],201976,,,1610612744,46,46,2024-01-31T04:08:38Z,2905000,False,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,
292,PT01M42.00S,2024-01-31T03:59:24.2Z,2,REGULAR,rebound,offensive,[],201939,,,1610612744,46,46,2024-01-31T04:03:33Z,2910000,False,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Curry,S. Curry,,,,,291.0,4.0,3.0,1.0,,,,,,,,,,
293,PT01M41.00S,2024-01-31T03:59:28.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612744,46,46,2024-01-31T03:59:38Z,2920000,False,,,0,,P. Beverley shooting personal FOUL (2 PF) (Wiggins 2 FT),"[201976, 203952]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,202035.0,2.0,0.0,Beverley,P. Beverley,Wiggins,203952.0,,,,,,,,,,,,,,,,
295,PT01M41.00S,2024-01-31T03:59:53.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203952,,,1610612744,47,46,2024-01-31T03:59:53Z,2940000,False,,,0,,A. Wiggins Free Throw 1 of 2 (11 PTS),[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,Made,,,,,11.0,,,,,,,,,
296,PT01M41.00S,2024-01-31T04:00:12.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203952,,,1610612744,48,46,2024-01-31T04:00:12Z,2950000,False,,,0,,A. Wiggins Free Throw 2 of 2 (12 PTS),[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,Made,,,,,12.0,,,,,,,,,
297,PT01M22.00S,2024-01-31T04:00:35.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,7.835085413929041,45.34313725490196,1610612755,48,48,2024-01-31T04:08:58Z,2960000,False,23.0,21.0,1,left,K. Oubre Jr. driving DUNK (6 PTS) (T. Harris 1 AST),"[1626162, 202699]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,3.14,Made,,,,,6.0,T. Harris,202699.0,1.0,,,,,,
298,PT01M03.00S,2024-01-31T04:00:56.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627863,,,1610612744,48,48,2024-01-31T04:01:02Z,2970000,False,,,0,,D. House Jr. shooting personal FOUL (2 PF) (Curry 2 FT),"[1627863, 201939]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1146.0,2.0,0.0,House Jr.,D. House Jr.,Curry,201939.0,,,,,,,,,,,,,,,,
300,PT01M03.00S,2024-01-31T04:01:24.7Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,49,48,2024-01-31T04:01:24Z,2990000,False,,,0,,S. Curry Free Throw 1 of 2 (11 PTS),[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,Made,,,,,11.0,,,,,,,,,
301,PT01M03.00S,2024-01-31T04:01:42.6Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,50,48,2024-01-31T04:01:42Z,3000000,False,,,0,,S. Curry Free Throw 2 of 2 (12 PTS),[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,Made,,,,,12.0,,,,,,,,,
302,PT00M48.80S,2024-01-31T04:02:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.863994743758213,57.59803921568627,1610612755,50,50,2024-01-31T04:06:14Z,3010000,False,-38.0,3.0,1,left,K. Oubre Jr. driving Layup (8 PTS) (P. Beverley 1 AST),"[1626162, 201976]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,3.81,Made,,,,,8.0,P. Beverley,201976.0,1.0,,,,,,
304,PT00M29.50S,2024-01-31T04:02:23.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,91.14651773981603,48.529411764705884,1610612744,52,50,2024-01-31T04:02:28Z,3030000,False,-7.0,31.0,1,right,J. Kuminga DUNK (10 PTS) (D. Saric 4 AST),"[1630228, 203967]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,3.16,Made,,,,,10.0,D. Saric,203967.0,4.0,,,,,,
306,PT00M22.60S,2024-01-31T04:02:38.3Z,2,REGULAR,foul,personal,[],203967,,,1610612755,52,50,2024-01-31T04:02:44Z,3050000,False,,,0,,D. Saric personal FOUL (1 PF),"[203967, 203954]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,202035.0,1.0,0.0,Saric,D. Saric,Embiid,203954.0,,,,,,,,,,,,,,,,
308,PT00M22.60S,2024-01-31T04:02:48.2Z,2,REGULAR,substitution,out,[],203967,,,1610612755,52,50,2024-01-31T04:02:52Z,3070000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
309,PT00M22.60S,2024-01-31T04:02:48.2Z,2,REGULAR,substitution,in,[],203110,,,1610612755,52,50,2024-01-31T04:02:52Z,3080000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
310,PT00M09.60S,2024-01-31T04:03:19.0Z,2,REGULAR,3pt,Jump Shot,[],203954,21.23850197109067,6.61764705882353,1610612755,52,50,2024-01-31T04:03:24Z,3090000,False,217.0,147.0,1,left,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Embiid,J. Embiid,,,26.21,Missed,,,,,,,,,,,,,,
311,PT00M07.30S,2024-01-31T04:03:23.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,52,50,2024-01-31T04:03:23Z,3100000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,310.0,,,,,,,,,,,,,
313,PT00M02.60S,2024-01-31T04:03:39.6Z,2,REGULAR,3pt,Jump Shot,[],201939,62.5,44.6078431372549,1610612744,52,50,2024-01-31T04:07:46Z,3120000,False,-27.0,300.0,1,right,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Center,,,,Curry,S. Curry,,,30.12,Missed,,,,,,,,,,,,,,
314,PT00M00.10S,2024-01-31T04:03:42.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,52,50,2024-01-31T04:04:36Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,313.0,,,,,,,,,,,,,
315,PT00M00.00S,2024-01-31T04:03:45.1Z,2,REGULAR,period,end,[],0,,,1610612744,52,50,2024-01-31T04:03:45Z,3140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-01-31T04:21:08.2Z,3,REGULAR,period,start,[],0,,,1610612744,52,50,2024-01-31T04:21:08Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M40.00S,2024-01-31T04:21:46.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630228,13.091327201051248,35.049019607843135,1610612744,52,50,2024-01-31T04:21:51Z,3170000,False,75.0,71.0,1,left,MISS J. Kuminga 10' bank Hook,[1630228],1610612744.0,GSW,bank,,,,,,In The Paint (Non-RA),8-16 Right,,,,Kuminga,J. Kuminga,,,10.29,Missed,,,,,,,,,,,,,,
321,PT11M39.00S,2024-01-31T04:21:47.1Z,3,REGULAR,rebound,defensive,[],201976,,,1610612755,52,50,2024-01-31T04:22:20Z,3180000,False,,,0,,P. Beverley REBOUND (Off:1 Def:2),[201976],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Beverley,P. Beverley,,,,,320.0,3.0,2.0,1.0,,,,,,,,,,
322,PT11M32.00S,2024-01-31T04:21:53.2Z,3,REGULAR,3pt,Jump Shot,[],203954,65.52233902759527,28.921568627450984,1610612755,52,53,2024-01-31T04:22:01Z,3190000,False,-105.0,272.0,1,right,J. Embiid 29' 3PT  (11 PTS) (P. Beverley 2 AST),"[203954, 201976]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Embiid,J. Embiid,,,29.13,Made,,,,,11.0,P. Beverley,201976.0,2.0,,,,,,
324,PT11M19.00S,2024-01-31T04:22:06.8Z,3,REGULAR,3pt,Jump Shot,[],201939,28.203022339027594,85.29411764705883,1610612744,55,53,2024-01-31T04:22:12Z,3210000,False,-176.0,213.0,1,left,S. Curry 27' 3PT  (15 PTS) (D. Green 2 AST),"[201939, 203110]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Curry,S. Curry,,,27.63,Made,,,,,15.0,D. Green,203110.0,2.0,,,,,,
326,PT10M59.00S,2024-01-31T04:22:26.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,81.553876478318,62.745098039215684,1610612755,55,53,2024-01-31T04:22:31Z,3230000,False,64.0,121.0,1,right,MISS J. Embiid 13' Jump Shot,[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Embiid,J. Embiid,,,13.67,Missed,,,,,,,,,,,,,,
327,PT10M56.00S,2024-01-31T04:22:29.6Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,55,53,2024-01-31T04:22:31Z,3240000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[203952],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wiggins,A. Wiggins,,,,,326.0,4.0,4.0,0.0,,,,,,,,,,
328,PT10M47.00S,2024-01-31T04:22:39.1Z,3,REGULAR,3pt,Jump Shot,[],201939,18.347568988173457,92.40196078431373,1610612744,55,53,2024-01-31T04:22:43Z,3250000,False,-212.0,120.0,1,left,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Curry,S. Curry,,,24.36,Missed,,,,,,,,,,,,,,
329,PT10M43.00S,2024-01-31T04:22:43.1Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,55,53,2024-01-31T04:22:43Z,3260000,False,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Embiid,J. Embiid,,,,,328.0,5.0,4.0,1.0,,,,,,,,,,
330,PT10M26.00S,2024-01-31T04:22:59.4Z,3,REGULAR,3pt,Jump Shot,[],201976,93.51182654402102,3.1862745098039214,1610612755,55,53,2024-01-31T04:23:07Z,3270000,False,-234.0,8.0,1,right,MISS P. Beverley 3PT,[201976],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Beverley,P. Beverley,,,23.43,Missed,,,,,,,,,,,,,,
331,PT10M24.00S,2024-01-31T04:23:01.4Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,55,53,2024-01-31T04:23:07Z,3280000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Green,D. Green,,,,,330.0,4.0,4.0,0.0,,,,,,,,,,
332,PT10M11.00S,2024-01-31T04:23:15.3Z,3,REGULAR,3pt,Jump Shot,[],203110,28.33442838370565,77.20588235294117,1610612744,55,53,2024-01-31T04:23:20Z,3290000,False,-136.0,214.0,1,left,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Green,D. Green,,,25.34,Missed,,,,,,,,,,,,,,
