actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
262,PT04M40.00S,2024-01-16T00:52:31.3Z,2,REGULAR,substitution,out,[],1630678,,,1610612739,58,39,2024-01-16T00:52:37Z,2570000,False,,,0,,SUB out: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M40.00S,2024-01-16T00:52:31.3Z,2,REGULAR,substitution,in,[],1627936,,,1610612739,58,39,2024-01-16T00:52:37Z,2580000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M20.00S,2024-01-16T00:52:59.9Z,2,REGULAR,3pt,Jump Shot,[],1629731,23.603810775295663,12.009803921568627,1610612739,58,39,2024-01-16T00:53:03Z,2590000,False,190.0,169.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,
265,PT04M17.00S,2024-01-16T00:53:02.9Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,58,39,2024-01-16T00:53:03Z,2600000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Above the Break 3,24+ Right Center,,,264.0,,1.0,1.0,0.0,,,,,,,,,,,,
266,PT04M06.00S,2024-01-16T00:53:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.1688567674113,50.98039215686274,1610612741,58,41,2024-01-16T00:53:20Z,2610000,False,5.0,2.0,1,right,Z. LaVine driving reverse Layup (11 PTS),[203897],1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,11.0,,,,,,,,,,,
267,PT03M50.00S,2024-01-16T00:53:30.5Z,2,REGULAR,3pt,Jump Shot,[],1628378,28.86005256241787,24.509803921568626,1610612739,58,41,2024-01-16T00:53:36Z,2620000,False,127.0,219.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,
268,PT03M47.00S,2024-01-16T00:53:33.5Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,58,41,2024-01-16T00:53:36Z,2630000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Above the Break 3,24+ Right Center,,,267.0,,3.0,3.0,0.0,,,,,,,,,,,,
269,PT03M44.00S,2024-01-16T00:53:35.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627936,93.24901445466492,49.50980392156863,1610612741,58,43,2024-01-16T00:53:49Z,2640000,False,-2.0,11.0,1,right,A. Caruso running DUNK (4 PTS) (D. DeRozan 1 AST),"[1627936, 201942]",1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,4.0,D. DeRozan,201942.0,1.0,,,,,,,,
272,PT03M26.00S,2024-01-16T00:53:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,7.835085413929041,52.20588235294118,1610612739,58,43,2024-01-16T00:53:59Z,2660000,False,-11.0,21.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,
273,PT03M24.00S,2024-01-16T00:53:55.9Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,58,43,2024-01-16T00:53:59Z,2670000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Restricted Area,0-8 Center,,,272.0,,3.0,3.0,0.0,,,,,,,,,,,,
274,PT03M19.00S,2024-01-16T00:54:03.0Z,2,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,58,43,2024-01-16T00:54:09Z,2680000,False,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (1 TO),[201942],1610612741.0,CHI,bad pass,,,DeRozan,D. DeRozan,,,,,2530.0,Mid-Range,8-16 Left,,,,1.0,,,,,,,,,,,,,,,
275,PT03M19.00S,2024-01-16T00:54:07.4Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,58,43,2024-01-16T00:54:12Z,2690000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M19.00S,2024-01-16T00:54:07.4Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,58,43,2024-01-16T00:54:12Z,2700000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M03.00S,2024-01-16T00:55:04.8Z,2,REGULAR,jumpball,recovered,[],1628378,,,1610612739,58,43,2024-01-16T00:55:04Z,2710000,False,,,0,,Jump Ball J. Allen vs. C. White: Tip to D. Mitchell,"[1628378, 1628386, 1629632]",1610612739.0,CLE,heldball,D. Mitchell,1628378.0,Mitchell,D. Mitchell,Allen,1628386.0,White,1629632.0,,,,,,,,,,,,,,,,,,,,,,
280,PT02M57.00S,2024-01-16T00:55:12.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,19.267411300919843,23.52941176470588,1610612739,58,43,2024-01-16T00:55:17Z,2740000,False,132.0,129.0,1,left,MISS D. Mitchell 18' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,,Mid-Range,16-24 Right Center,18.46,Missed,,,,,,,,,,,,,,,,,
281,PT02M55.00S,2024-01-16T00:55:14.3Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,58,43,2024-01-16T00:55:17Z,2750000,False,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Mid-Range,16-24 Right Center,,,280.0,,3.0,3.0,0.0,,,,,,,,,,,,
282,PT02M41.00S,2024-01-16T00:55:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,83.52496714848883,53.92156862745098,1610612741,58,43,2024-01-16T01:06:20Z,2760000,False,20.0,102.0,1,right,MISS N. Vucevic 10' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,
283,PT02M39.00S,2024-01-16T00:55:29.0Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,58,43,2024-01-16T00:55:31Z,2770000,False,,,0,,J. Allen REBOUND (Off:4 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,In The Paint (Non-RA),8-16 Center,,,282.0,,9.0,5.0,4.0,,,,,,,,,,,,
284,PT02M30.00S,2024-01-16T00:55:37.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,11.383048620236531,51.9607843137255,1610612739,60,43,2024-01-16T00:55:42Z,2780000,False,-10.0,55.0,1,left,D. Mitchell driving Layup (17 PTS) (C. LeVert 5 AST),"[1628378, 1627747]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,,In The Paint (Non-RA),0-8 Center,5.54,Made,,,,,,17.0,C. LeVert,1627747.0,5.0,,,,,,,,
286,PT02M30.00S,2024-01-16T00:55:43.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,60,43,2024-01-16T00:55:43Z,2800000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M20.00S,2024-01-16T00:58:44.7Z,2,REGULAR,3pt,Jump Shot,[],1627936,90.88370565045992,97.30392156862744,1610612741,60,46,2024-01-16T00:58:49Z,2810000,False,237.0,33.0,1,right,A. Caruso 3PT  (7 PTS) (C. White 2 AST),"[1627936, 1629632]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Right Corner 3,24+ Right,23.88,Made,,,,,,7.0,C. White,1629632.0,2.0,,,,,,,,
289,PT01M55.00S,2024-01-16T00:59:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,9.543363994743759,51.71568627450981,1610612739,60,46,2024-01-16T00:59:15Z,2830000,False,-9.0,37.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,
290,PT01M52.00S,2024-01-16T00:59:13.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,60,46,2024-01-16T00:59:13Z,2840000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Restricted Area,0-8 Center,,,289.0,,4.0,4.0,0.0,,,,,,,,,,,,
291,PT01M47.00S,2024-01-16T00:59:17.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627936,91.67214191852825,50.49019607843137,1610612741,60,46,2024-01-16T01:07:36Z,2850000,False,2.0,26.0,1,right,MISS A. Caruso running Layup,[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,
292,PT01M45.00S,2024-01-16T00:59:19.8Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,60,46,2024-01-16T00:59:22Z,2860000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Restricted Area,0-8 Center,,,291.0,,3.0,3.0,0.0,,,,,,,,,,,,
293,PT01M41.00S,2024-01-16T00:59:24.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,26.10052562417871,15.441176470588236,1610612739,60,46,2024-01-16T01:07:46Z,2870000,False,173.0,193.0,1,left,MISS C. LeVert 25' running 3PT,[1627747],1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,
294,PT01M38.00S,2024-01-16T00:59:27.9Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,60,46,2024-01-16T00:59:29Z,2880000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Above the Break 3,24+ Right Center,,,293.0,,1.0,1.0,0.0,,,,,,,,,,,,
295,PT01M31.00S,2024-01-16T00:59:35.1Z,2,REGULAR,2pt,Jump Shot,[],201942,91.80354796320631,89.2156862745098,1610612741,60,46,2024-01-16T01:00:15Z,2890000,False,196.0,25.0,1,right,MISS D. DeRozan 19' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Mid-Range,16-24 Right,19.76,Missed,,,,,,,,,,,,,,,,,
296,PT01M27.00S,2024-01-16T00:59:39.1Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,60,46,2024-01-16T00:59:39Z,2900000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Right Corner 3,24+ Right,,,295.0,,1.0,1.0,0.0,,,,,,,,,,,,
297,PT01M19.00S,2024-01-16T00:59:46.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,6.915243101182654,49.50980392156863,1610612739,60,46,2024-01-16T00:59:54Z,2910000,False,2.0,13.0,1,left,MISS I. Okoro driving Layup - blocked,"[1630171, 1629632]",1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,White,1629632.0
298,PT01M19.00S,2024-01-16T00:59:46.2Z,2,REGULAR,block,,[],1629632,,,1610612739,60,46,2024-01-16T00:59:49Z,2920000,False,,,0,,C. White BLOCK (1 BLK),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
299,PT01M17.00S,2024-01-16T00:59:48.2Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,60,46,2024-01-16T00:59:54Z,2930000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Restricted Area,0-8 Center,,,297.0,,2.0,1.0,1.0,,,,,,,,,,,,
300,PT01M17.00S,2024-01-16T00:59:54.8Z,2,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,60,46,2024-01-16T01:00:06Z,2940000,False,,,0,,C. LeVert step out-of-bounds TURNOVER (2 TO),[1627747],1610612739.0,CLE,step,,,LeVert,C. LeVert,,,,,1629422.0,Mid-Range,16-24 Right,,,,2.0,,,,,,,,,,,,,,,
301,PT00M58.40S,2024-01-16T01:00:24.4Z,2,REGULAR,foul,offensive,[],202696,,,1610612741,60,46,2024-01-16T01:00:33Z,2950000,False,,,0,,N. Vucevic offensive FOUL (1 PF),"[202696, 1628386]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,202056.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Allen,1628386.0,,
303,PT00M58.40S,2024-01-16T01:00:24.4Z,2,REGULAR,turnover,offensive foul,[],202696,,,1610612741,60,46,2024-01-16T01:00:24Z,2970000,False,,,0,,N. Vucevic offensive foul TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,202056.0,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,,,,,,,,,
304,PT00M49.00S,2024-01-16T01:00:47.6Z,2,REGULAR,foul,personal,[],202696,,,1610612739,60,46,2024-01-16T01:00:55Z,2980000,False,,,0,,N. Vucevic personal FOUL (2 PF),"[202696, 1628386]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,1629422.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,0.0,Allen,1628386.0,,
306,PT00M36.70S,2024-01-16T01:01:20.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,4.812746386333772,96.81372549019608,1610612739,60,46,2024-01-16T01:01:24Z,3000000,False,-234.0,-7.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,
307,PT00M34.40S,2024-01-16T01:01:23.1Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,60,46,2024-01-16T01:01:23Z,3010000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Left Corner 3,24+ Left,,,306.0,,2.0,2.0,0.0,,,,,,,,,,,,
308,PT00M28.00S,2024-01-16T01:01:29.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,92.59198423127464,49.754901960784316,1610612741,60,46,2024-01-16T01:09:41Z,3020000,False,-1.0,17.0,1,right,MISS Z. LaVine running Layup,[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,
309,PT00M25.90S,2024-01-16T01:01:31.7Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,60,46,2024-01-16T01:01:34Z,3030000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,Restricted Area,0-8 Center,,,308.0,,2.0,2.0,0.0,,,,,,,,,,,,
310,PT00M04.30S,2024-01-16T01:01:54.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612739,60,46,2024-01-16T01:02:17Z,3040000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,2530.0,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
311,PT00M04.30S,2024-01-16T01:02:05.0Z,2,REGULAR,substitution,out,[],1628378,,,1610612741,60,46,2024-01-16T01:02:11Z,3050000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M04.30S,2024-01-16T01:02:05.0Z,2,REGULAR,substitution,in,[],1629731,,,1610612741,60,46,2024-01-16T01:02:11Z,3060000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2024-01-16T01:02:26.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,93.77463863337714,50.98039215686274,1610612741,60,46,2024-01-16T01:02:32Z,3070000,False,5.0,6.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,
314,PT00M00.00S,2024-01-16T01:02:29.0Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,60,46,2024-01-16T01:02:29Z,3080000,False,,,0,,J. Allen REBOUND (Off:4 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Restricted Area,0-8 Center,,,313.0,,10.0,6.0,4.0,,,,,,,,,,,,
315,PT00M00.00S,2024-01-16T01:02:29.9Z,2,REGULAR,period,end,[],0,,,1610612739,60,46,2024-01-16T01:02:29Z,3090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-01-16T01:02:45.3Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612739,60,46,2024-01-16T01:17:40Z,3100000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-01-16T01:02:45.3Z,3,REGULAR,substitution,in,['startperiod'],1628378,,,1610612739,60,46,2024-01-16T01:17:40Z,3110000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-01-16T01:17:43.8Z,3,REGULAR,period,start,[],0,,,1610612741,60,46,2024-01-16T01:17:43Z,3120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M48.00S,2024-01-16T01:17:55.0Z,3,REGULAR,2pt,Jump Shot,[],202696,26.363337713534822,41.66666666666667,1610612741,60,48,2024-01-16T01:18:08Z,3130000,False,42.0,195.0,1,left,N. Vucevic 19' Jump Shot (8 PTS) (A. Caruso 3 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Mid-Range,16-24 Center,19.97,Made,,,,,,8.0,A. Caruso,1627936.0,3.0,,,,,,,,
321,PT11M26.00S,2024-01-16T01:18:16.2Z,3,REGULAR,3pt,Jump Shot,[],1630171,89.83245729303549,3.431372549019608,1610612739,63,48,2024-01-16T01:18:25Z,3150000,False,-233.0,43.0,1,right,I. Okoro 3PT  (5 PTS) (D. Mitchell 5 AST),"[1630171, 1628378]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Left Corner 3,24+ Left,23.68,Made,,,,,,5.0,D. Mitchell,1628378.0,5.0,,,,,,,,
323,PT10M58.00S,2024-01-16T01:18:47.0Z,3,REGULAR,2pt,Jump Shot,[],1629632,19.136005256241788,33.57843137254902,1610612741,63,48,2024-01-16T01:21:42Z,3170000,False,82.0,127.0,1,left,MISS C. White 15' driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,,Mid-Range,8-16 Right,15.16,Missed,,,,,,,,,,,,,,,,,
324,PT10M56.00S,2024-01-16T01:18:49.0Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,63,48,2024-01-16T01:21:42Z,3180000,False,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,Mid-Range,8-16 Right,,,323.0,,3.0,3.0,0.0,,,,,,,,,,,,
325,PT10M48.00S,2024-01-16T01:18:55.0Z,3,REGULAR,3pt,Jump Shot,[],1629622,66.96780551905388,15.931372549019606,1610612739,63,48,2024-01-16T01:19:00Z,3190000,False,-170.0,258.0,1,right,MISS M. Strus 30' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,Above the Break 3,24+ Left Center,30.91,Missed,,,,,,,,,,,,,,,,,
326,PT10M45.00S,2024-01-16T01:18:58.0Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,63,48,2024-01-16T01:19:00Z,3200000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Above the Break 3,24+ Left Center,,,325.0,,4.0,4.0,0.0,,,,,,,,,,,,
327,PT10M36.00S,2024-01-16T01:19:07.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,17.0335085413929,60.5392156862745,1610612741,63,48,2024-01-16T01:19:16Z,3210000,False,-53.0,108.0,1,left,MISS C. White 11' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,,In The Paint (Non-RA),8-16 Center,11.98,Missed,,,,,,,,,,,,,,,,,
328,PT10M33.00S,2024-01-16T01:19:10.2Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,63,48,2024-01-16T01:19:16Z,3220000,False,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,In The Paint (Non-RA),8-16 Center,,,327.0,,3.0,2.0,1.0,,,,,,,,,,,,
329,PT10M21.00S,2024-01-16T01:19:21.6Z,3,REGULAR,3pt,Jump Shot,[],1629622,93.11760840998686,3.1862745098039214,1610612739,63,48,2024-01-16T01:19:26Z,3230000,False,-234.0,12.0,1,right,MISS M. Strus 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,
330,PT10M17.00S,2024-01-16T01:19:25.6Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,63,48,2024-01-16T01:19:26Z,3240000,False,,,0,,J. Allen REBOUND (Off:5 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Left Corner 3,24+ Left,,,329.0,,11.0,6.0,5.0,,,,,,,,,,,,
331,PT10M15.00S,2024-01-16T01:19:28.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,94.03745072273325,49.754901960784316,1610612739,65,48,2024-01-16T01:21:17Z,3250000,False,-1.0,4.0,1,right,D. Mitchell Layup (19 PTS) (J. Allen 3 AST),"[1628378, 1628386]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,19.0,J. Allen,1628386.0,3.0,,,,,,,,
333,PT10M00.00S,2024-01-16T01:19:43.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,11.777266754270697,50.98039215686274,1610612741,65,50,2024-01-16T01:19:49Z,3270000,False,-5.0,58.0,1,left,N. Vucevic floating Jump Shot (10 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,,,,,,10.0,Z. LaVine,203897.0,2.0,,,,,,,,
335,PT09M45.00S,2024-01-16T01:19:57.9Z,3,REGULAR,3pt,Jump Shot,[],1629731,85.89027595269383,95.83333333333334,1610612739,65,50,2024-01-16T01:20:02Z,3290000,False,229.0,80.0,1,right,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,
336,PT09M42.00S,2024-01-16T01:20:00.9Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,65,50,2024-01-16T01:20:02Z,3300000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Right Corner 3,24+ Right,,,335.0,,3.0,3.0,0.0,,,,,,,,,,,,
337,PT09M39.00S,2024-01-16T01:20:03.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203897,30.17411300919842,73.52941176470588,1610612741,65,53,2024-01-16T01:22:52Z,3310000,False,-118.0,231.0,1,left,Z. LaVine 25' 3PT running pullup (14 PTS),[203897],1610612741.0,CHI,running pullup,,,LaVine,Z. LaVine,,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,,14.0,,,,,,,,,,,
338,PT09M12.00S,2024-01-16T01:20:31.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,89.70105124835742,59.31372549019608,1610612739,65,53,2024-01-16T01:20:47Z,3320000,False,47.0,44.0,1,right,MISS I. Okoro 6' turnaround Shot - blocked,"[1630171, 1627936]",1610612739.0,CLE,turnaround,,,Okoro,I. Okoro,,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,Caruso,1627936.0
339,PT09M12.00S,2024-01-16T01:20:31.0Z,3,REGULAR,block,,[],1627936,,,1610612739,65,53,2024-01-16T01:20:34Z,3330000,False,,,0,,A. Caruso BLOCK (1 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
340,PT09M08.00S,2024-01-16T01:20:35.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,65,53,2024-01-16T01:20:47Z,3340000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,In The Paint (Non-RA),0-8 Center,,,338.0,,5.0,5.0,0.0,,,,,,,,,,,,
341,PT08M56.00S,2024-01-16T01:20:46.5Z,3,REGULAR,3pt,Jump Shot,[],203897,7.013797634691201,98.52941176470588,1610612741,65,53,2024-01-16T01:25:01Z,3350000,False,-243.0,13.0,1,left,MISS Z. LaVine 24' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,Left Corner 3,24+ Left,24.3,Missed,,,,,,,,,,,,,,,,,
342,PT08M53.00S,2024-01-16T01:20:49.5Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,65,53,2024-01-16T01:20:52Z,3360000,False,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Mid-Range,16-24 Left,,,341.0,,3.0,3.0,0.0,,,,,,,,,,,,
