actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
250,PT05M47.00S,2023-11-01T00:18:09.9Z,2,REGULAR,block,,[],202684,,,1610612752,36,41,2023-11-01T00:18:13Z,2450000,False,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
251,PT05M47.00S,2023-11-01T00:18:09.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,36,41,2023-11-01T00:18:29Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Left,,,,249.0,,,,,,,,,,,,,,,,
254,PT05M43.00S,2023-11-01T00:18:43.0Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612752,36,41,2023-11-01T00:18:50Z,2480000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Brunson 2 FT),"[1630171, 1628973]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1662.0,1.0,0.0,Brunson,1628973.0,,,,,
256,PT05M43.00S,2023-11-01T00:19:07.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628973,,,1610612752,36,42,2023-11-01T00:19:07Z,2500000,False,,,0,,J. Brunson Free Throw 1 of 2 (10 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
257,PT05M43.00S,2023-11-01T00:19:07.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628973,,,1610612752,36,42,2023-11-01T00:19:31Z,2510000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
258,PT05M41.00S,2023-11-01T00:19:09.4Z,2,REGULAR,rebound,defensive,[],202684,,,1610612739,36,42,2023-11-01T00:19:31Z,2520000,False,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,257.0,1.0,1.0,0.0,,,,,,,,,,,,,
259,PT05M27.00S,2023-11-01T00:19:43.9Z,2,REGULAR,3pt,Jump Shot,[],1630171,92.59198423127464,2.941176470588235,1610612739,39,42,2023-11-01T00:19:51Z,2530000,False,-235.0,17.0,1,right,I. Okoro 3PT  (8 PTS) (M. Strus 2 AST),"[1630171, 1629622]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.59,Made,8.0,,,,,,,,,,,,,M. Strus,1629622.0,2.0,,
261,PT05M12.00S,2023-11-01T00:19:57.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,13.354139290407357,50.73529411764706,1610612752,39,42,2023-11-01T00:20:14Z,2550000,False,-4.0,73.0,1,left,MISS J. Brunson 7' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,,,,,,,
262,PT05M11.00S,2023-11-01T00:19:58.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,39,42,2023-11-01T00:20:14Z,2560000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,261.0,,,,,,,,,,,,,,,,
264,PT05M00.00S,2023-11-01T00:20:42.6Z,2,REGULAR,turnover,3-second-violation,[],1629011,,,1610612752,39,42,2023-11-01T00:27:13Z,2580000,False,,,0,,M. Robinson 3-second-violation TURNOVER (1 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,202037.0,,,,,,,,,
265,PT04M48.00S,2023-11-01T00:21:18.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,92.72339027595268,50.49019607843137,1610612739,41,42,2023-11-01T00:21:22Z,2590000,False,2.0,16.0,1,right,D. Mitchell driving Layup (13 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.61,Made,13.0,,,,,,,,,,,,,,,,,
266,PT04M32.00S,2023-11-01T00:21:32.9Z,2,REGULAR,3pt,Jump Shot,[],1629656,5.075558475689881,98.77450980392157,1610612752,41,45,2023-11-01T00:21:37Z,2600000,False,-244.0,-5.0,1,left,Q. Grimes 24' 3PT  (5 PTS) (J. Brunson 1 AST),"[1629656, 1628973]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,24.39,Made,5.0,,,,,,,,,,,,,J. Brunson,1628973.0,1.0,,
268,PT04M23.00S,2023-11-01T00:21:43.5Z,2,REGULAR,3pt,Jump Shot,[],1629731,79.84559789750328,94.85294117647058,1610612739,41,45,2023-11-01T00:21:52Z,2620000,False,224.0,137.0,1,right,MISS D. Wade 26' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
269,PT04M20.00S,2023-11-01T00:21:45.4Z,2,REGULAR,rebound,offensive,[],202684,,,1610612739,41,45,2023-11-01T00:21:45Z,2630000,False,,,0,,T. Thompson REBOUND (Off:1 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Right Center,,,,268.0,2.0,1.0,1.0,,,,,,,,,,,,,
270,PT04M18.00S,2023-11-01T00:21:48.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629731,94.69448094612353,94.6078431372549,1610612739,41,45,2023-11-01T00:22:54Z,2640000,False,223.0,-3.0,1,right,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,,
271,PT04M17.00S,2023-11-01T00:21:49.7Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612739,41,45,2023-11-01T00:22:54Z,2650000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,270.0,2.0,1.0,1.0,,,,,,,,,,,,,
272,PT04M17.00S,2023-11-01T00:21:56.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,93.38042049934296,51.470588235294116,1610612739,43,45,2023-11-01T00:22:07Z,2660000,False,7.0,10.0,1,right,D. Mitchell putback Layup (15 PTS),[1628378],1610612739.0,CLE,putback,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.22,Made,15.0,,,,,,,,,,,,,,,,,
273,PT04M17.00S,2023-11-01T00:22:05.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628973,,,1610612739,43,45,2023-11-01T00:22:22Z,2670000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1628973, 1628378]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626302.0,1.0,0.0,Mitchell,1628378.0,,,,,
275,PT04M17.00S,2023-11-01T00:22:17.0Z,2,REGULAR,substitution,out,[],1628404,,,1610612739,43,45,2023-11-01T00:22:21Z,2690000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M17.00S,2023-11-01T00:22:17.0Z,2,REGULAR,substitution,in,[],1629628,,,1610612739,43,45,2023-11-01T00:22:21Z,2700000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M17.00S,2023-11-01T00:22:28.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628378,,,1610612739,44,45,2023-11-01T00:22:28Z,2710000,False,,,0,,D. Mitchell Free Throw 1 of 1 (16 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
278,PT04M00.00S,2023-11-01T00:22:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.30946123521682,47.549019607843135,1610612752,44,45,2023-11-01T00:23:09Z,2720000,False,12.0,16.0,1,left,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
279,PT03M58.00S,2023-11-01T00:22:48.8Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,44,45,2023-11-01T00:23:09Z,2730000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,278.0,2.0,1.0,1.0,,,,,,,,,,,,,
280,PT03M54.00S,2023-11-01T00:22:57.6Z,2,REGULAR,foul,offensive,[],202684,,,1610612739,44,45,2023-11-01T00:23:02Z,2740000,False,,,0,,T. Thompson offensive FOUL (1 PF),"[202684, 1628973]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1626302.0,1.0,0.0,Brunson,1628973.0,,,,,
282,PT03M54.00S,2023-11-01T00:22:57.6Z,2,REGULAR,turnover,offensive foul,[],202684,,,1610612739,44,45,2023-11-01T00:22:57Z,2760000,False,,,0,,T. Thompson offensive foul TURNOVER (1 TO),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,1626302.0,,,,,,,,,
283,PT03M38.00S,2023-11-01T00:23:21.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,9.280551905387648,2.696078431372549,1610612752,44,48,2023-11-01T00:23:25Z,2770000,False,237.0,35.0,1,left,R. Barrett 3PT  (13 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,23.9,Made,13.0,,,,,,,,,,,,,J. Randle,203944.0,2.0,,
285,PT03M19.00S,2023-11-01T00:23:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.03745072273325,49.01960784313725,1610612739,46,48,2023-11-01T00:23:46Z,2790000,False,-5.0,4.0,1,right,D. Mitchell driving Layup (18 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.6,Made,18.0,,,,,,,,,,,,,,,,,
286,PT02M55.00S,2023-11-01T00:24:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,8.804204993429698,55.51470588235294,1610612752,46,50,2023-11-01T00:24:15Z,2800000,False,-28.0,30.0,1,left,J. Randle driving floating bank Jump Shot (7 PTS),[203944],1610612752.0,NYK,driving floating bank,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,4.1,Made,7.0,,,,,,,,,,,,,,,,,
287,PT02M40.00S,2023-11-01T00:24:21.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202684,92.32917214191852,51.470588235294116,1610612739,48,50,2023-11-01T00:24:27Z,2810000,False,7.0,20.0,1,right,T. Thompson cutting DUNK (2 PTS) (D. Mitchell 2 AST),"[202684, 1628378]",1610612739.0,CLE,cutting,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,2.1,Made,2.0,,,,,,,,,,,,,D. Mitchell,1628378.0,2.0,,
290,PT02M40.00S,2023-11-01T00:25:17.7Z,2,REGULAR,foul,technical,['1freethrow'],202684,,,1610612752,48,50,2023-11-01T00:26:29Z,2840000,False,,,0,,T. Thompson rim-hanging technical FOUL (1 Tech),[202684],1610612739.0,CLE,rim-hanging,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,1.0,1.0,,,,,,,
291,PT02M40.00S,2023-11-01T00:25:50.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,48,50,2023-11-01T00:25:50Z,2850000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M40.00S,2023-11-01T00:27:38.8Z,2,REGULAR,substitution,out,[],1629731,,,1610612752,48,50,2023-11-01T00:28:00Z,2860000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M40.00S,2023-11-01T00:27:38.8Z,2,REGULAR,substitution,in,[],1630596,,,1610612752,48,50,2023-11-01T00:28:00Z,2870000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M40.00S,2023-11-01T00:28:24.5Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,48,51,2023-11-01T00:28:24Z,2880000,False,,,0,,J. Brunson technical Free Throw 1 of 1 (11 PTS),[1628973],1610612752.0,NYK,technical,,,Brunson,J. Brunson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
295,PT02M23.00S,2023-11-01T00:28:59.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,10.5946123521682,36.029411764705884,1610612752,48,53,2023-11-01T00:29:04Z,2890000,False,70.0,47.0,1,left,J. Randle 8' fadeaway Jump Shot (9 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,8.43,Made,9.0,,,,,,,,,,,,,,,,,
296,PT02M07.00S,2023-11-01T00:29:16.2Z,2,REGULAR,3pt,Jump Shot,[],1629622,92.06636005256242,95.83333333333334,1610612739,48,53,2023-11-01T00:29:21Z,2900000,False,229.0,22.0,1,right,MISS M. Strus 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,23.03,Missed,,,,,,,,,,,,,,,,,,
297,PT02M04.00S,2023-11-01T00:29:19.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,48,53,2023-11-01T00:29:21Z,2910000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,296.0,5.0,4.0,1.0,,,,,,,,,,,,,
298,PT01M52.00S,2023-11-01T00:29:30.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,12.697109067017081,46.32352941176471,1610612752,48,53,2023-11-01T00:29:35Z,2920000,False,18.0,67.0,1,left,MISS J. Randle 6' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.94,Missed,,,,,,,,,,,,,,,,,,
299,PT01M50.00S,2023-11-01T00:29:32.7Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,48,53,2023-11-01T00:29:35Z,2930000,False,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,298.0,8.0,6.0,2.0,,,,,,,,,,,,,
311,PT01M44.00S,2023-11-01T00:29:59.2Z,2,REGULAR,turnover,offensive goaltending,[],1630596,,,1610612739,48,53,2023-11-01T00:31:18Z,2965000,False,,,0,,E. Mobley offensive goaltending TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,1662.0,,,,,,,,,
303,PT01M30.00S,2023-11-01T00:30:06.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,22.815374507227332,10.53921568627451,1610612752,48,53,2023-11-01T00:31:18Z,2970000,False,197.0,162.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
304,PT01M30.00S,2023-11-01T00:30:06.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,48,53,2023-11-01T00:33:29Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,303.0,,,,,,,,,,,,,,,,
306,PT01M24.00S,2023-11-01T00:30:28.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203944,19.267411300919843,3.6764705882352944,1610612752,48,56,2023-11-01T00:33:29Z,3000000,False,232.0,129.0,1,left,J. Randle 26' 3PT  (12 PTS) (J. Brunson 2 AST),"[203944, 1628973]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.49,Made,12.0,,,,,,,,,,,,,J. Brunson,1628973.0,2.0,,
308,PT01M06.00S,2023-11-01T00:30:47.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.9060446780552,49.50980392156863,1610612739,50,56,2023-11-01T00:30:51Z,3020000,False,-2.0,5.0,1,right,D. Mitchell driving Layup (20 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.54,Made,20.0,,,,,,,,,,,,,,,,,
309,PT00M51.00S,2023-11-01T00:31:06.5Z,2,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612752,50,56,2023-11-01T00:31:18Z,3030000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (Barrett 2 FT),"[1629622, 1629628]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202037.0,1.0,0.0,Barrett,1629628.0,,,,,
312,PT00M51.00S,2023-11-01T00:31:31.0Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,50,57,2023-11-01T00:31:31Z,3050000,False,,,0,,R. Barrett Free Throw 1 of 2 (14 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
313,PT00M51.00S,2023-11-01T00:31:33.6Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,50,57,2023-11-01T00:31:37Z,3060000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M51.00S,2023-11-01T00:31:33.6Z,2,REGULAR,substitution,in,[],1628392,,,1610612752,50,57,2023-11-01T00:31:37Z,3070000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M51.00S,2023-11-01T00:31:55.7Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,50,58,2023-11-01T00:31:55Z,3080000,False,,,0,,R. Barrett Free Throw 2 of 2 (15 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
316,PT00M35.70S,2023-11-01T00:32:15.0Z,2,REGULAR,2pt,Jump Shot,[],1628378,73.9323258869908,27.205882352941174,1610612739,50,58,2023-11-01T00:33:57Z,3090000,False,-114.0,193.0,1,right,MISS D. Mitchell 22' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,22.37,Missed,,,,,,,,,,,,,,,,,,
317,PT00M33.30S,2023-11-01T00:32:17.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,50,58,2023-11-01T00:32:17Z,3100000,False,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,316.0,6.0,5.0,1.0,,,,,,,,,,,,,
318,PT00M18.10S,2023-11-01T00:32:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,7.046649145860711,49.754901960784316,1610612752,50,58,2023-11-01T00:32:35Z,3110000,False,1.0,14.0,1,left,MISS I. Hartenstein Layup,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
319,PT00M16.00S,2023-11-01T00:32:34.6Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,50,58,2023-11-01T00:32:34Z,3120000,False,,,0,,I. Okoro REBOUND (Off:1 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,318.0,4.0,3.0,1.0,,,,,,,,,,,,,
320,PT00M06.00S,2023-11-01T00:32:51.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612739,50,58,2023-11-01T00:32:57Z,3130000,False,,,0,,I. Hartenstein personal FOUL (2 PF) (Thompson 2 FT),"[1628392, 202684]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626302.0,2.0,0.0,Thompson,202684.0,,,,,
322,PT00M06.00S,2023-11-01T00:33:14.9Z,2,REGULAR,freethrow,1 of 2,[],202684,,,1610612739,51,58,2023-11-01T00:33:14Z,3150000,False,,,0,,T. Thompson Free Throw 1 of 2 (3 PTS),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
323,PT00M06.00S,2023-11-01T00:33:19.8Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,51,58,2023-11-01T00:33:28Z,3160000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M06.00S,2023-11-01T00:33:19.8Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,51,58,2023-11-01T00:33:28Z,3170000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M06.00S,2023-11-01T00:34:01.4Z,2,REGULAR,freethrow,2 of 2,[],202684,,,1610612739,52,58,2023-11-01T00:34:01Z,3180000,False,,,0,,T. Thompson Free Throw 2 of 2 (4 PTS),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2023-11-01T00:34:11.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,13.354139290407357,41.911764705882355,1610612752,52,58,2023-11-01T00:34:20Z,3190000,False,40.0,73.0,1,left,MISS J. Brunson 8' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.34,Missed,,,,,,,,,,,,,,,,,,
327,PT00M00.00S,2023-11-01T00:34:11.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,52,58,2023-11-01T00:34:20Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,326.0,,,,,,,,,,,,,,,,
328,PT00M00.00S,2023-11-01T00:34:15.0Z,2,REGULAR,period,end,[],0,,,1610612752,52,58,2023-11-01T00:34:15Z,3210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-11-01T00:50:03.0Z,3,REGULAR,substitution,out,['startperiod'],202684,,,1610612752,52,58,2023-11-01T00:50:18Z,3220000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-11-01T00:50:03.0Z,3,REGULAR,substitution,out,['startperiod'],1628392,,,1610612752,52,58,2023-11-01T00:50:18Z,3230000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-11-01T00:50:03.0Z,3,REGULAR,substitution,in,['startperiod'],1628378,,,1610612752,52,58,2023-11-01T00:50:18Z,3240000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-11-01T00:50:03.0Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,52,58,2023-11-01T00:50:18Z,3250000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-11-01T00:50:46.5Z,3,REGULAR,period,start,[],0,,,1610612739,52,58,2023-11-01T00:50:46Z,3260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M47.00S,2023-11-01T00:50:58.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629731,8.754927726675426,64.70588235294117,1610612739,52,58,2023-11-01T00:51:04Z,3270000,False,-74.0,30.0,1,left,MISS D. Wade 7' turnaround fadeaway Shot,[1629731],1610612739.0,CLE,turnaround fadeaway,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,7.93,Missed,,,,,,,,,,,,,,,,,,
335,PT11M44.00S,2023-11-01T00:51:01.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,52,58,2023-11-01T00:54:24Z,3280000,False,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,334.0,7.0,6.0,1.0,,,,,,,,,,,,,
336,PT11M27.00S,2023-11-01T00:51:17.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,89.83245729303549,64.70588235294117,1610612752,52,58,2023-11-01T00:51:22Z,3290000,False,74.0,43.0,1,right,MISS J. Randle 8' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,8.52,Missed,,,,,,,,,,,,,,,,,,
337,PT11M24.00S,2023-11-01T00:51:21.4Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,52,58,2023-11-01T00:51:21Z,3300000,False,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Right,,,,336.0,4.0,2.0,2.0,,,,,,,,,,,,,
