actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
423,PT05M35.00S,2023-11-29T02:05:35.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630180,89.43823915900131,39.21568627450981,1610612737,85,72,2023-11-29T02:05:39Z,4130000,False,-54.0,47.0,1,right,S. Bey 7' turnaround Hook (9 PTS),[1630180],1610612737.0,ATL,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,7.14,Made,Bey,S. Bey,,,,,9.0,,,,,,,,,,,,,
424,PT05M29.00S,2023-11-29T02:05:45.3Z,3,REGULAR,foul,personal,[],1630180,,,1610612739,85,72,2023-11-29T02:06:03Z,4140000,False,,,0,,S. Bey personal FOUL (3 PF),"[1630180, 1628378]",1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,Bey,S. Bey,,,,,,,,,,,,1627534.0,3.0,0.0,Mitchell,1628378.0,,
426,PT05M29.00S,2023-11-29T02:05:59.9Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,85,72,2023-11-29T02:06:16Z,4160000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,
427,PT05M29.00S,2023-11-29T02:05:59.9Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,85,72,2023-11-29T02:06:16Z,4170000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,
428,PT05M29.00S,2023-11-29T02:05:59.9Z,3,REGULAR,substitution,out,[],203991,,,1610612739,85,72,2023-11-29T02:06:16Z,4180000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,,,,,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,
429,PT05M29.00S,2023-11-29T02:05:59.9Z,3,REGULAR,substitution,out,[],1630180,,,1610612739,85,72,2023-11-29T02:06:16Z,4190000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
430,PT05M29.00S,2023-11-29T02:05:59.9Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,85,72,2023-11-29T02:06:16Z,4200000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,,,,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,
431,PT05M29.00S,2023-11-29T02:05:59.9Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,85,72,2023-11-29T02:06:16Z,4210000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,
432,PT05M29.00S,2023-11-29T02:05:59.9Z,3,REGULAR,substitution,in,[],1630168,,,1610612739,85,72,2023-11-29T02:06:16Z,4220000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
433,PT05M29.00S,2023-11-29T02:05:59.9Z,3,REGULAR,substitution,in,[],1631100,,,1610612739,85,72,2023-11-29T02:06:16Z,4230000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,,,,,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,
434,PT05M20.00S,2023-11-29T02:06:22.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,8.360709592641262,48.77450980392157,1610612739,87,72,2023-11-29T02:06:28Z,4240000,False,6.0,26.0,1,left,E. Mobley Hook (15 PTS) (M. Strus 5 AST),"[1630596, 1629622]",1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,2.68,Made,Mobley,E. Mobley,,,,,15.0,M. Strus,1629622.0,5.0,,,,,,,,,,
436,PT05M10.00S,2023-11-29T02:06:36.0Z,3,REGULAR,foul,personal,[],1629622,,,1610612737,87,72,2023-11-29T02:06:53Z,4260000,False,,,0,,M. Strus personal FOUL (2 PF),"[1629622, 203992]",1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Strus,M. Strus,,,,,,,,,,,,2534.0,2.0,0.0,Bogdanovic,203992.0,,
438,PT05M04.00S,2023-11-29T02:07:01.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,87.33574244415243,48.03921568627451,1610612737,87,72,2023-11-29T02:07:06Z,4280000,False,-10.0,67.0,1,right,MISS O. Okongwu 6' Hook,[1630168],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
439,PT05M02.00S,2023-11-29T02:07:03.6Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,87,72,2023-11-29T02:07:06Z,4290000,False,,,0,,G. Niang REBOUND (Off:0 Def:5),[1627777],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Niang,G. Niang,438.0,5.0,5.0,0.0,,,,,,,,,,,,,,
440,PT04M56.00S,2023-11-29T02:07:13.2Z,3,REGULAR,violation,kicked ball,[],1629631,,,1610612739,87,72,2023-11-29T02:07:20Z,4300000,False,,,0,,D. Hunter kicked ball VIOLATION,[1629631],1610612737.0,ATL,,,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,1627963.0,,,,,,
441,PT04M41.00S,2023-11-29T02:07:43.8Z,3,REGULAR,3pt,Jump Shot,[],1628378,29.25427069645204,27.696078431372552,1610612739,87,72,2023-11-29T02:07:49Z,4310000,False,112.0,222.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,,,,Above the Break 3,24+ Right Center,24.89,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
442,PT04M37.00S,2023-11-29T02:07:46.2Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,87,72,2023-11-29T02:07:46Z,4320000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,Hunter,D. Hunter,441.0,3.0,3.0,0.0,,,,,,,,,,,,,,
443,PT04M31.00S,2023-11-29T02:07:55.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,93.11760840998686,49.754901960784316,1610612737,87,74,2023-11-29T02:08:03Z,4330000,False,-1.0,12.0,1,right,D. Hunter driving Layup (12 PTS) (D. Murray 1 AST),"[1629631, 1627749]",1610612737.0,ATL,driving,,,,,,Restricted Area,0-8 Center,1.23,Made,Hunter,D. Hunter,,,,,12.0,D. Murray,1627749.0,1.0,,,,,,,,,,
445,PT04M31.00S,2023-11-29T02:07:58.2Z,3,REGULAR,foul,personal,['1freethrow'],1627777,,,1610612737,87,74,2023-11-29T02:08:07Z,4350000,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Hunter 1 FT),"[1627777, 1629631]",1610612739.0,CLE,shooting,,,,,,Restricted Area,0-8 Center,,,Niang,G. Niang,,,,,,,,,,,,1627963.0,2.0,0.0,Hunter,1629631.0,,
447,PT04M31.00S,2023-11-29T02:08:21.2Z,3,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,87,75,2023-11-29T02:08:21Z,4370000,False,,,0,,D. Hunter Free Throw 1 of 1 (13 PTS),[1629631],1610612737.0,ATL,,,,,,,,,,Made,Hunter,D. Hunter,,,,,13.0,,,,,,,,,,,,,
448,PT04M18.00S,2023-11-29T02:08:36.4Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612739,87,75,2023-11-29T02:08:40Z,4380000,False,,,0,,C. LeVert bad pass TURNOVER (3 TO),"[1627747, 1627749]",1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,LeVert,C. LeVert,,,,,,,,,3.0,Murray,1627749.0,,,,,,,
449,PT04M18.00S,2023-11-29T02:08:36.4Z,3,REGULAR,steal,,[],1627749,,,1610612737,87,75,2023-11-29T02:08:38Z,4390000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,
450,PT03M54.00S,2023-11-29T02:09:00.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631100,81.94809461235218,17.647058823529413,1610612737,87,75,2023-11-29T02:09:05Z,4400000,False,-162.0,117.0,1,right,MISS A. Griffin 19' step back Shot,[1631100],1610612737.0,ATL,step back,,,,,,Mid-Range,16-24 Left,19.98,Missed,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,
451,PT03M51.00S,2023-11-29T02:09:03.1Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,87,75,2023-11-29T02:09:05Z,4410000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:7),[1628378],1610612739.0,CLE,,,,,,,Mid-Range,16-24 Left,,,Mitchell,D. Mitchell,450.0,7.0,7.0,0.0,,,,,,,,,,,,,,
452,PT03M42.00S,2023-11-29T02:09:11.1Z,3,REGULAR,3pt,Jump Shot,[],1627777,6.1268068331143235,97.30392156862744,1610612739,87,75,2023-11-29T02:09:15Z,4420000,False,-237.0,5.0,1,left,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,23.66,Missed,Niang,G. Niang,,,,,,,,,,,,,,,,,,
453,PT03M40.00S,2023-11-29T02:09:13.1Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,87,75,2023-11-29T02:09:15Z,4430000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:5),[203992],1610612737.0,ATL,,,,,,,Left Corner 3,24+ Left,,,Bogdanovic,B. Bogdanovic,452.0,6.0,5.0,1.0,,,,,,,,,,,,,,
454,PT03M37.00S,2023-11-29T02:09:20.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612737,87,75,2023-11-29T02:09:33Z,4440000,False,,,0,,E. Mobley shooting personal FOUL (4 PF) (Bogdanovic 2 FT),"[1630596, 203992]",1610612739.0,CLE,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Mobley,E. Mobley,,,,,,,,,,,,1627534.0,4.0,0.0,Bogdanovic,203992.0,,
456,PT03M37.00S,2023-11-29T02:09:45.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203992,,,1610612737,87,76,2023-11-29T02:09:45Z,4460000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (14 PTS),[203992],1610612737.0,ATL,,,,,,,,,,Made,Bogdanovic,B. Bogdanovic,,,,,14.0,,,,,,,,,,,,,
457,PT03M37.00S,2023-11-29T02:09:47.0Z,3,REGULAR,substitution,out,[],1629622,,,1610612737,87,76,2023-11-29T02:09:55Z,4470000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,
458,PT03M37.00S,2023-11-29T02:09:47.0Z,3,REGULAR,substitution,out,[],1630596,,,1610612737,87,76,2023-11-29T02:09:55Z,4480000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,
459,PT03M37.00S,2023-11-29T02:09:47.0Z,3,REGULAR,substitution,out,[],1628378,,,1610612737,87,76,2023-11-29T02:09:55Z,4490000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
460,PT03M37.00S,2023-11-29T02:09:47.0Z,3,REGULAR,substitution,in,[],1628386,,,1610612737,87,76,2023-11-29T02:09:55Z,4500000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,
461,PT03M37.00S,2023-11-29T02:09:47.0Z,3,REGULAR,substitution,in,[],1630171,,,1610612737,87,76,2023-11-29T02:09:55Z,4510000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,
462,PT03M37.00S,2023-11-29T02:09:47.0Z,3,REGULAR,substitution,in,[],1629636,,,1610612737,87,76,2023-11-29T02:09:55Z,4520000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,
463,PT03M37.00S,2023-11-29T02:10:09.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203992,,,1610612737,87,77,2023-11-29T02:10:09Z,4530000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (15 PTS),[203992],1610612737.0,ATL,,,,,,,,,,Made,Bogdanovic,B. Bogdanovic,,,,,15.0,,,,,,,,,,,,,
464,PT03M21.00S,2023-11-29T02:10:32.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,17.16491458607096,62.254901960784316,1610612739,89,77,2023-11-29T02:10:37Z,4540000,False,-61.0,109.0,1,left,C. LeVert 12' pullup Jump Shot (2 PTS) (D. Garland 6 AST),"[1627747, 1629636]",1610612739.0,CLE,pullup,,,,,,In The Paint (Non-RA),8-16 Center,12.5,Made,LeVert,C. LeVert,,,,,2.0,D. Garland,1629636.0,6.0,,,,,,,,,,
466,PT03M07.00S,2023-11-29T02:10:47.1Z,3,REGULAR,2pt,Jump Shot,[],1627749,84.83902759526939,31.61764705882353,1610612737,89,79,2023-11-29T02:10:52Z,4560000,False,-92.0,90.0,1,right,D. Murray 12' pullup Jump Shot (13 PTS),[1627749],1610612737.0,ATL,pullup,,,,,,Mid-Range,8-16 Left,12.86,Made,Murray,D. Murray,,,,,13.0,,,,,,,,,,,,,
467,PT02M49.00S,2023-11-29T02:11:05.5Z,3,REGULAR,2pt,Jump Shot,[],1627747,9.543363994743759,26.96078431372549,1610612739,91,79,2023-11-29T02:11:11Z,4570000,False,115.0,37.0,1,left,C. LeVert 12' turnaround Jump Shot (4 PTS),[1627747],1610612739.0,CLE,turnaround,,,,,,Mid-Range,8-16 Right,12.11,Made,LeVert,C. LeVert,,,,,4.0,,,,,,,,,,,,,
468,PT02M47.00S,2023-11-29T02:11:14.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,91,79,2023-11-29T02:11:14Z,4580000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M47.00S,2023-11-29T02:11:15.6Z,3,REGULAR,substitution,out,[],1627749,,,1610612737,91,79,2023-11-29T02:13:53Z,4590000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,,,,,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,
470,PT02M47.00S,2023-11-29T02:11:15.6Z,3,REGULAR,substitution,out,[],1629631,,,1610612737,91,79,2023-11-29T02:13:53Z,4600000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,
471,PT02M47.00S,2023-11-29T02:11:15.6Z,3,REGULAR,substitution,out,[],1631100,,,1610612737,91,79,2023-11-29T02:13:53Z,4610000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,,,,,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,
472,PT02M47.00S,2023-11-29T02:11:15.6Z,3,REGULAR,substitution,in,[],1629027,,,1610612737,91,79,2023-11-29T02:13:53Z,4620000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,,,,,,,,Young,T. Young,,,,,,,,,,,,,,,,,,
473,PT02M47.00S,2023-11-29T02:11:15.6Z,3,REGULAR,substitution,in,[],1630180,,,1610612737,91,79,2023-11-29T02:13:53Z,4630000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,
474,PT02M47.00S,2023-11-29T02:11:15.6Z,3,REGULAR,substitution,in,[],202083,,,1610612737,91,79,2023-11-29T02:13:53Z,4640000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,
475,PT02M39.00S,2023-11-29T02:14:22.3Z,3,REGULAR,3pt,Jump Shot,[],1630180,80.76544021024968,4.411764705882353,1610612737,91,82,2023-11-29T02:14:27Z,4650000,False,-228.0,128.0,1,right,S. Bey 26' 3PT  (12 PTS) (T. Young 7 AST),"[1630180, 1629027]",1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,26.15,Made,Bey,S. Bey,,,,,12.0,T. Young,1629027.0,7.0,,,,,,,,,,
477,PT02M21.00S,2023-11-29T02:14:42.2Z,3,REGULAR,turnover,out-of-bounds,[],1627777,,,1610612739,91,82,2023-11-29T02:14:50Z,4670000,False,,,0,,G. Niang step out-of-bounds TURNOVER (1 TO),[1627777],1610612739.0,CLE,step,,,,,,Right Corner 3,24+ Right,,,Niang,G. Niang,,,,,,,,,1.0,,,1627963.0,,,,,,
478,PT02M10.00S,2023-11-29T02:15:02.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203992,72.48685939553219,80.3921568627451,1610612737,91,82,2023-11-29T02:15:13Z,4680000,False,152.0,206.0,1,right,MISS B. Bogdanovic 25' turnaround 3PT,[203992],1610612737.0,ATL,turnaround,,,,,,Above the Break 3,24+ Right Center,25.61,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
479,PT02M07.00S,2023-11-29T02:15:05.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,91,82,2023-11-29T02:15:13Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,,,478.0,,,,,,,,,,,,,,,,,
481,PT01M52.00S,2023-11-29T02:15:35.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630168,92.32917214191852,50.73529411764706,1610612737,91,84,2023-11-29T02:15:40Z,4710000,False,4.0,20.0,1,right,O. Okongwu cutting Layup (9 PTS) (T. Young 8 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,,,,Restricted Area,0-8 Center,1.99,Made,Okongwu,O. Okongwu,,,,,9.0,T. Young,1629027.0,8.0,,,,,,,,,,
483,PT01M52.00S,2023-11-29T02:15:38.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627747,,,1610612737,91,84,2023-11-29T02:15:48Z,4730000,False,,,0,,C. LeVert shooting personal FOUL (3 PF) (Okongwu 1 FT),"[1627747, 1630168]",1610612739.0,CLE,shooting,,,,,,Restricted Area,0-8 Center,,,LeVert,C. LeVert,,,,,,,,,,,,1627963.0,3.0,0.0,Okongwu,1630168.0,,
485,PT01M52.00S,2023-11-29T02:15:58.5Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630168,,,1610612737,91,85,2023-11-29T02:15:58Z,4750000,False,,,0,,O. Okongwu Free Throw 1 of 1 (10 PTS),[1630168],1610612737.0,ATL,,,,,,,,,,Made,Okongwu,O. Okongwu,,,,,10.0,,,,,,,,,,,,,
486,PT01M26.00S,2023-11-29T02:16:26.3Z,3,REGULAR,3pt,Jump Shot,[],1627777,4.418528252299605,98.0392156862745,1610612739,94,85,2023-11-29T02:17:42Z,4760000,False,-240.0,-11.0,1,left,G. Niang 24' 3PT step back (12 PTS) (I. Okoro 2 AST),"[1627777, 1630171]",1610612739.0,CLE,step back,,,,,,Left Corner 3,24+ Left,24.05,Made,Niang,G. Niang,,,,,12.0,I. Okoro,1630171.0,2.0,,,,,,,,,,
488,PT01M12.00S,2023-11-29T02:16:41.6Z,3,REGULAR,2pt,Jump Shot,[],1629027,73.01248357424441,67.64705882352942,1610612737,94,85,2023-11-29T02:18:35Z,4780000,False,88.0,201.0,1,right,MISS T. Young 21' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,,,,Mid-Range,16-24 Right Center,21.97,Missed,Young,T. Young,,,,,,,,,,,,,,,,,,
489,PT01M11.00S,2023-11-29T02:16:42.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,94,85,2023-11-29T02:19:46Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,Mid-Range,16-24 Right Center,,,,,488.0,,,,,,,,,,,,,,,,,
490,PT01M11.00S,2023-11-29T02:16:58.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612737,94,85,2023-11-29T02:21:06Z,4794375,False,,,0,,G. Niang loose ball personal FOUL (3 PF) (Okongwu 2 FT),"[1627777, 1630168]",1610612739.0,CLE,loose ball,,,,,,Mid-Range,16-24 Right Center,,,Niang,G. Niang,,,,,,,,,,,,1627963.0,3.0,0.0,Okongwu,1630168.0,,
495,PT01M11.00S,2023-11-29T02:17:45.2Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1627777,,,1610612737,94,85,2023-11-29T02:22:55Z,4798750,False,,,0,,G. Niang technical FOUL (1 Tech),[1627777],1610612739.0,CLE,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,1627534.0,3.0,1.0,,,,
496,PT01M11.00S,2023-11-29T02:17:55.5Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,94,86,2023-11-29T02:20:45Z,4799375,False,,,0,,T. Young technical Free Throw 1 of 1 (9 PTS),[1629027],1610612737.0,ATL,technical,,,,,,,,,Made,Young,T. Young,,,,,9.0,,,,,,,,,,,,,
493,PT01M11.00S,2023-11-29T02:18:06.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,94,87,2023-11-29T02:22:19Z,4830000,False,,,0,,O. Okongwu Free Throw 1 of 2 (11 PTS),[1630168],1610612737.0,ATL,,,,,,,,,,Made,Okongwu,O. Okongwu,,,,,11.0,,,,,,,,,,,,,
494,PT01M11.00S,2023-11-29T02:18:06.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,94,87,2023-11-29T02:22:19Z,4840000,False,,,0,,MISS O. Okongwu Free Throw 2 of 2,[1630168],1610612737.0,ATL,,,,,,,,,,Missed,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
505,PT01M11.00S,2023-11-29T02:18:06.7Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,94,87,2023-11-29T02:22:19Z,4845000,False,,,0,,G. Niang REBOUND (Off:0 Def:6),[1627777],1610612739.0,CLE,,,,,,,,,,,Niang,G. Niang,494.0,6.0,6.0,0.0,,,,,,,,,,,,,,
498,PT00M53.40S,2023-11-29T02:18:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,6.258212877792378,50.49019607843137,1610612739,96,87,2023-11-29T02:18:43Z,4880000,False,-2.0,6.0,1,left,I. Okoro cutting Layup (2 PTS) (D. Garland 7 AST),"[1630171, 1629636]",1610612739.0,CLE,cutting,,,,,,Restricted Area,0-8 Center,0.68,Made,Okoro,I. Okoro,,,,,2.0,D. Garland,1629636.0,7.0,,,,,,,,,,
500,PT00M35.60S,2023-11-29T02:18:49.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,86.5473061760841,45.588235294117645,1610612737,96,87,2023-11-29T02:19:00Z,4900000,False,-22.0,74.0,1,right,MISS O. Okongwu 7' Jump Shot,[1630168],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),0-8 Center,7.72,Missed,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
501,PT00M30.60S,2023-11-29T02:18:54.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,96,87,2023-11-29T02:24:06Z,4910000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Allen,J. Allen,500.0,4.0,3.0,1.0,,,,,,,,,,,,,,
502,PT00M28.50S,2023-11-29T02:18:57.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,30.831143232588698,21.568627450980394,1610612739,99,87,2023-11-29T02:24:47Z,4920000,False,142.0,237.0,1,left,D. Garland 27' 3PT running pullup (16 PTS),[1629636],1610612739.0,CLE,running pullup,,,,,,Above the Break 3,24+ Right Center,27.66,Made,Garland,D. Garland,,,,,16.0,,,,,,,,,,,,,
503,PT00M22.40S,2023-11-29T02:19:11.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,64.07687253613666,87.99019607843137,1610612737,99,90,2023-11-29T02:25:25Z,4930000,False,190.0,285.0,1,right,T. Young 34' 3PT step back (12 PTS),[1629027],1610612737.0,ATL,step back,,,,,,Above the Break 3,24+ Right Center,34.27,Made,Young,T. Young,,,,,12.0,,,,,,,,,,,,,
504,PT00M08.40S,2023-11-29T02:19:33.7Z,3,REGULAR,3pt,Jump Shot,[],1629636,36.74441524310118,58.82352941176471,1610612739,102,90,2023-11-29T02:25:36Z,4940000,False,-44.0,293.0,1,left,D. Garland 29' 3PT pullup (19 PTS),[1629636],1610612739.0,CLE,pullup,,,,,,Above the Break 3,24+ Center,29.62,Made,Garland,D. Garland,,,,,19.0,,,,,,,,,,,,,
506,PT00M00.50S,2023-11-29T02:19:44.4Z,3,REGULAR,3pt,Jump Shot,[],1630180,92.72339027595268,1.715686274509804,1610612737,102,90,2023-11-29T02:19:52Z,4950000,False,-241.0,16.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612737.0,ATL,,,,,,,Left Corner 3,24+ Left,24.19,Missed,Bey,S. Bey,,,,,,,,,,,,,,,,,,
507,PT00M00.50S,2023-11-29T02:19:44.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,102,90,2023-11-29T02:19:52Z,4960000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,Left Corner 3,24+ Left,,,,,506.0,,,,,,,,,,,,,,,,,
508,PT00M00.00S,2023-11-29T02:19:54.2Z,3,REGULAR,period,end,[],0,,,1610612737,102,90,2023-11-29T02:19:54Z,4970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2023-11-29T02:22:44.0Z,4,REGULAR,period,start,[],0,,,1610612737,102,90,2023-11-29T02:22:44Z,4980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M38.00S,2023-11-29T02:23:05.2Z,4,REGULAR,3pt,Jump Shot,[],1629027,72.09264126149803,14.215686274509803,1610612737,102,90,2023-11-29T02:23:16Z,4990000,False,-179.0,210.0,1,right,MISS T. Young 27' step back 3PT,[1629027],1610612737.0,ATL,step back,,,,,,Above the Break 3,24+ Left Center,27.57,Missed,Young,T. Young,,,,,,,,,,,,,,,,,,
511,PT11M33.00S,2023-11-29T02:23:10.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,102,90,2023-11-29T02:23:16Z,5000000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,,,,,510.0,,,,,,,,,,,,,,,,,
