actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
348,PT08M02.00S,2024-02-13T01:24:15.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629636,7.30946123521682,50.49019607843137,1610612739,72,76,2024-02-13T01:24:22Z,3420000,False,-2.0,16.0,1,left,D. Garland running Layup (14 PTS),[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.64,Made,,,14.0,,,,,,,,,,,,,,,
350,PT07M50.00S,2024-02-13T01:24:30.9Z,3,REGULAR,foul,offensive,[],1630231,,,1610612755,72,76,2024-02-13T01:24:41Z,3440000,False,,,0,,K. Martin offensive FOUL (4 PF),"[1630231, 1628378]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,16-24 Right,,,,202007.0,,,,,,,,,,4.0,1.0,Mitchell,1628378.0,,,
352,PT07M50.00S,2024-02-13T01:24:30.9Z,3,REGULAR,turnover,offensive foul,[],1630231,,,1610612755,72,76,2024-02-13T01:24:30Z,3460000,False,,,0,,K. Martin offensive foul TURNOVER (2 TO),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,16-24 Right,,,,202007.0,,,,,2.0,,,,,,,,,,,
353,PT07M27.00S,2024-02-13T01:25:00.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,20.581471747700395,94.6078431372549,1610612739,72,76,2024-02-13T01:25:04Z,3470000,False,-223.0,141.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
354,PT07M26.00S,2024-02-13T01:25:02.8Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,72,76,2024-02-13T01:25:02Z,3480000,False,,,0,,J. Allen REBOUND (Off:4 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,353.0,,,9.0,5.0,4.0,,,,,,,,,,,,
355,PT07M21.00S,2024-02-13T01:25:07.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629622,25.969119579500656,80.88235294117648,1610612739,75,76,2024-02-13T01:25:11Z,3490000,False,-154.0,192.0,1,left,M. Strus 24' 3PT  (8 PTS) (D. Garland 6 AST),"[1629622, 1629636]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,24.61,Made,,,8.0,,,,,,,,,,,,,D. Garland,1629636.0,6.0
357,PT07M04.00S,2024-02-13T01:25:24.1Z,3,REGULAR,turnover,lost ball,[],1630178,,,1610612755,75,76,2024-02-13T01:25:27Z,3510000,False,,,0,,T. Maxey lost ball TURNOVER (4 TO),"[1630178, 1630596]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,4.0,Mobley,1630596.0,,,,,,,,,
358,PT07M04.00S,2024-02-13T01:25:24.1Z,3,REGULAR,steal,,[],1630596,,,1610612739,75,76,2024-02-13T01:25:26Z,3520000,False,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
359,PT07M00.00S,2024-02-13T01:25:29.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629622,6.652431011826544,52.94117647058824,1610612739,77,76,2024-02-13T01:28:19Z,3530000,False,-15.0,10.0,1,left,M. Strus running finger roll Layup (10 PTS) (D. Garland 7 AST),"[1629622, 1629636]",1610612739.0,CLE,running finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,1.78,Made,,,10.0,,,,,,,,,,,,,D. Garland,1629636.0,7.0
361,PT07M00.00S,2024-02-13T01:25:39.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,77,76,2024-02-13T01:25:39Z,3550000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT07M00.00S,2024-02-13T01:25:41.7Z,3,REGULAR,substitution,out,[],1630194,,,1610612755,77,76,2024-02-13T01:28:13Z,3560000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M00.00S,2024-02-13T01:25:41.7Z,3,REGULAR,substitution,out,[],1630231,,,1610612755,77,76,2024-02-13T01:28:13Z,3570000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT07M00.00S,2024-02-13T01:25:41.7Z,3,REGULAR,substitution,in,[],1628964,,,1610612755,77,76,2024-02-13T01:28:13Z,3580000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M00.00S,2024-02-13T01:25:41.7Z,3,REGULAR,substitution,in,[],1641741,,,1610612755,77,76,2024-02-13T01:28:13Z,3590000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT06M43.00S,2024-02-13T01:28:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,91.5407358738502,49.26470588235294,1610612755,77,76,2024-02-13T01:28:48Z,3600000,False,-4.0,27.0,1,right,MISS M. Bamba driving Layup - blocked,"[1628964, 1630596]",1610612755.0,PHI,driving,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,Mobley,1630596.0,,,,,,,
367,PT06M43.00S,2024-02-13T01:28:42.1Z,3,REGULAR,block,,[],1630596,,,1610612755,77,76,2024-02-13T01:28:45Z,3610000,False,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT06M39.00S,2024-02-13T01:28:46.1Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,77,76,2024-02-13T01:28:48Z,3620000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,366.0,,,3.0,3.0,0.0,,,,,,,,,,,,
369,PT06M39.00S,2024-02-13T01:28:49.7Z,3,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612739,77,76,2024-02-13T01:29:04Z,3630000,False,,,0,,B. Hield shooting personal FOUL (3 PF) (Allen 2 FT),"[1627741, 1628386]",1610612755.0,PHI,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,202007.0,,,,,,,,,,3.0,0.0,Allen,1628386.0,,,
371,PT06M39.00S,2024-02-13T01:29:11.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628386,,,1610612739,78,76,2024-02-13T01:29:31Z,3650000,False,,,0,,J. Allen Free Throw 1 of 2 (13 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,13.0,,,,,,,,,,,,,,,
372,PT06M39.00S,2024-02-13T01:29:11.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628386,,,1610612739,78,76,2024-02-13T01:29:31Z,3660000,False,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
373,PT06M38.00S,2024-02-13T01:29:12.0Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612755,78,76,2024-02-13T01:29:31Z,3670000,False,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,372.0,,,4.0,3.0,1.0,,,,,,,,,,,,
374,PT06M26.00S,2024-02-13T01:29:38.9Z,3,REGULAR,2pt,Jump Shot,[],1626162,94.69448094612353,72.30392156862744,1610612755,78,78,2024-02-13T01:30:05Z,3680000,False,112.0,-3.0,1,right,K. Oubre Jr. 11' pullup Jump Shot (13 PTS),[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,11.15,Made,,,13.0,,,,,,,,,,,,,,,
375,PT06M04.00S,2024-02-13T01:29:59.9Z,3,REGULAR,3pt,Jump Shot,[],1629636,5.206964520367937,96.56862745098039,1610612739,78,78,2024-02-13T01:30:04Z,3690000,False,-233.0,-4.0,1,left,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
376,PT06M01.00S,2024-02-13T01:30:02.9Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612755,78,78,2024-02-13T01:30:04Z,3700000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,375.0,,,3.0,3.0,0.0,,,,,,,,,,,,
377,PT05M57.00S,2024-02-13T01:30:07.1Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1627741,76.42904073587385,24.509803921568626,1610612755,78,80,2024-02-13T01:30:47Z,3710000,False,-127.0,169.0,1,right,B. Hield 21' step back Jump Shot (15 PTS),[1627741],1610612755.0,PHI,step back,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,21.18,Made,,,15.0,,,,,,,,,,,,,,,
378,PT05M37.00S,2024-02-13T01:30:27.1Z,3,REGULAR,2pt,Jump Shot,[],1628378,5.338370565045992,31.862745098039213,1610612739,78,80,2024-02-13T01:31:13Z,3720000,False,91.0,-2.0,1,left,MISS D. Mitchell 9' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,9.07,Missed,,,,,,,,,,,,,,,,,,
379,PT05M35.00S,2024-02-13T01:30:29.1Z,3,REGULAR,rebound,defensive,[],1641741,,,1610612755,78,80,2024-02-13T01:30:31Z,3730000,False,,,0,,R. Council IV REBOUND (Off:0 Def:4),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Mid-Range,8-16 Right,,,378.0,,,4.0,4.0,0.0,,,,,,,,,,,,
380,PT05M32.00S,2024-02-13T01:30:33.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641741,93.24901445466492,51.470588235294116,1610612755,78,80,2024-02-13T01:36:05Z,3740000,False,7.0,11.0,1,right,MISS R. Council IV running finger roll Layup,[1641741],1610612755.0,PHI,running finger roll,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,,,,,,,,,,
381,PT05M31.00S,2024-02-13T01:30:34.3Z,3,REGULAR,rebound,offensive,[],1630178,,,1610612755,78,80,2024-02-13T01:35:39Z,3750000,False,,,0,,T. Maxey REBOUND (Off:1 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,380.0,,,3.0,2.0,1.0,,,,,,,,,,,,
413,PT05M31.00S,2024-02-13T01:30:37.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1630178,92.16491458607096,52.205882352941174,1610612755,78,80,2024-02-13T01:36:12Z,3755000,False,11.0,21.0,1,right,MISS T. Maxey tip Layup,[1630178],1610612755.0,PHI,tip,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
414,PT05M31.00S,2024-02-13T01:30:37.7Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,78,80,2024-02-13T01:43:47Z,3757500,False,,,0,,E. Mobley REBOUND (Off:2 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,413.0,,,9.0,7.0,2.0,,,,,,,,,,,,
383,PT05M29.00S,2024-02-13T01:30:42.9Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,78,80,2024-02-13T01:35:18Z,3770000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M29.00S,2024-02-13T01:30:42.9Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,78,80,2024-02-13T01:35:18Z,3780000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M29.00S,2024-02-13T01:30:42.9Z,3,REGULAR,substitution,out,[],1626162,,,1610612739,78,80,2024-02-13T01:35:18Z,3790000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M29.00S,2024-02-13T01:30:42.9Z,3,REGULAR,substitution,in,[],1630171,,,1610612739,78,80,2024-02-13T01:35:18Z,3800000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M29.00S,2024-02-13T01:30:42.9Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,78,80,2024-02-13T01:35:18Z,3810000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M29.00S,2024-02-13T01:30:42.9Z,3,REGULAR,substitution,in,[],1626166,,,1610612739,78,80,2024-02-13T01:35:18Z,3820000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M14.00S,2024-02-13T01:31:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,6.652431011826544,50.49019607843137,1610612739,78,80,2024-02-13T01:32:48Z,3830000,False,-2.0,10.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.03,Missed,,,,,,,,,,,,,,,,,,
390,PT05M12.00S,2024-02-13T01:31:17.2Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612755,78,80,2024-02-13T01:31:19Z,3840000,False,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,389.0,,,4.0,4.0,0.0,,,,,,,,,,,,
391,PT05M10.00S,2024-02-13T01:31:23.7Z,3,REGULAR,foul,personal,[],1630171,,,1610612755,78,80,2024-02-13T01:31:34Z,3850000,False,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 1630178]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,1628954.0,,,,,,,,,,1.0,0.0,Maxey,1630178.0,,,
393,PT04M59.00S,2024-02-13T01:31:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,91.01511169513797,48.28431372549019,1610612755,78,80,2024-02-13T01:32:47Z,3870000,False,-9.0,32.0,1,right,MISS M. Bamba Layup - blocked,"[1628964, 1628386]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,Allen,1628386.0,,,,,,,
394,PT04M59.00S,2024-02-13T01:31:53.3Z,3,REGULAR,block,,[],1628386,,,1610612755,78,80,2024-02-13T01:31:56Z,3880000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT04M59.00S,2024-02-13T01:31:53.3Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,78,80,2024-02-13T01:32:47Z,3890000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,393.0,,,1.0,1.0,0.0,,,,,,,,,,,,
396,PT04M56.00S,2024-02-13T01:32:55.0Z,3,REGULAR,jumpball,recovered,[],1628964,,,1610612739,78,80,2024-02-13T01:48:47Z,3900000,False,,,0,,Jump Ball B. Hield vs. M. Strus: Tip to M. Bamba,"[1628964, 1627741, 1629622]",1610612755.0,PHI,heldball,M. Bamba,1628964.0,Bamba,M. Bamba,Hield,1627741.0,Strus,1629622.0,,,,,,,,,,,,,,,,,,,,,,
432,PT04M56.00S,2024-02-13T01:32:56.4Z,3,REGULAR,turnover,lost ball,[],1629622,,,1610612739,78,80,2024-02-13T01:48:55Z,3925000,False,,,0,,M. Strus lost ball TURNOVER (1 TO),"[1629622, 1627741]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,Hield,1627741.0,,,,,,,,,
510,PT04M56.00S,2024-02-13T01:32:56.4Z,3,REGULAR,steal,,[],1627741,,,1610612755,78,80,2024-02-13T01:53:56Z,3927500,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
399,PT04M51.00S,2024-02-13T01:32:57.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,67.36202365308804,37.745098039215684,1610612755,78,80,2024-02-13T01:50:13Z,3930000,False,-61.0,254.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
400,PT04M49.00S,2024-02-13T01:32:59.9Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612755,78,80,2024-02-13T01:50:13Z,3940000,False,,,0,,M. Bamba REBOUND (Off:2 Def:3),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,399.0,,,5.0,3.0,2.0,,,,,,,,,,,,
401,PT04M49.00S,2024-02-13T01:33:04.5Z,3,REGULAR,foul,personal,[],1628378,,,1610612755,78,80,2024-02-13T01:50:22Z,3955000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1628964]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,201245.0,,,,,,,,,,1.0,0.0,Bamba,1628964.0,,,
403,PT04M41.00S,2024-02-13T01:33:25.9Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612755,78,80,2024-02-13T01:33:38Z,3970000,False,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1628378]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,Mitchell,1628378.0,,,,,,,,,
404,PT04M41.00S,2024-02-13T01:33:25.9Z,3,REGULAR,steal,,[],1628378,,,1610612739,78,80,2024-02-13T01:33:29Z,3980000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
405,PT04M35.00S,2024-02-13T01:33:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,5.995400788436268,53.431372549019606,1610612739,80,80,2024-02-13T01:37:57Z,3990000,False,-17.0,4.0,1,left,C. LeVert running Layup (4 PTS) (M. Strus 3 AST),"[1627747, 1629622]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.76,Made,,,4.0,,,,,,,,,,,,,M. Strus,1629622.0,3.0
407,PT04M10.00S,2024-02-13T01:33:57.9Z,3,REGULAR,3pt,Jump Shot,[],1641741,71.56701708278581,78.43137254901961,1610612755,80,80,2024-02-13T03:27:11Z,4010000,False,142.0,215.0,1,right,MISS R. Council IV 25' pullup 3PT,[1641741],1610612755.0,PHI,pullup,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
408,PT04M06.00S,2024-02-13T01:34:01.9Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,80,80,2024-02-13T01:34:03Z,4020000,False,,,0,,J. Allen REBOUND (Off:4 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,407.0,,,10.0,6.0,4.0,,,,,,,,,,,,
409,PT03M48.00S,2024-02-13T01:34:21.6Z,3,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612739,80,80,2024-02-13T01:34:34Z,4030000,False,,,0,,B. Hield shooting personal FOUL (4 PF) (Mitchell 2 FT),"[1627741, 1628378]",1610612755.0,PHI,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,1628954.0,,,,,,,,,,4.0,0.0,Mitchell,1628378.0,,,
411,PT03M48.00S,2024-02-13T01:34:56.5Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,80,80,2024-02-13T01:34:56Z,4050000,False,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
412,PT03M48.00S,2024-02-13T01:34:56.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,80,80,2024-02-13T01:34:56Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,411.0,,,,,,,,,,,,,,,,,
415,PT03M48.00S,2024-02-13T01:34:58.1Z,3,REGULAR,substitution,out,[],1629622,,,1610612739,80,80,2024-02-13T01:35:37Z,4070000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M48.00S,2024-02-13T01:34:58.1Z,3,REGULAR,substitution,out,[],1627741,,,1610612739,80,80,2024-02-13T01:35:37Z,4080000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M48.00S,2024-02-13T01:34:58.1Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,80,80,2024-02-13T01:35:37Z,4100000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M48.00S,2024-02-13T01:34:58.1Z,3,REGULAR,substitution,in,[],1630194,,,1610612739,80,80,2024-02-13T01:35:37Z,4110000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M48.00S,2024-02-13T01:34:58.1Z,3,REGULAR,substitution,in,[],1626162,,,1610612739,80,80,2024-02-13T01:35:37Z,4120000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M48.00S,2024-02-13T01:34:58.1Z,3,REGULAR,substitution,out,[],1628964,,,1610612739,80,80,2024-02-13T01:36:46Z,4125000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M48.00S,2024-02-13T01:35:39.2Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,81,80,2024-02-13T01:35:39Z,4130000,False,,,0,,D. Mitchell Free Throw 2 of 2 (22 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,22.0,,,,,,,,,,,,,,,
422,PT03M40.00S,2024-02-13T01:35:42.3Z,3,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612755,81,80,2024-02-13T01:36:27Z,4140000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Payne 2 FT),"[1628378, 1626166]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,202007.0,,,,,,,,,,2.0,0.0,Payne,1626166.0,,,
424,PT03M40.00S,2024-02-13T01:36:28.7Z,3,REGULAR,freethrow,1 of 2,[],1626166,,,1610612755,81,81,2024-02-13T01:36:28Z,4160000,False,,,0,,C. Payne Free Throw 1 of 2 (8 PTS),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,Made,,,8.0,,,,,,,,,,,,,,,
425,PT03M40.00S,2024-02-13T01:36:29.4Z,3,REGULAR,freethrow,2 of 2,[],1626166,,,1610612755,81,82,2024-02-13T01:36:29Z,4170000,False,,,0,,C. Payne Free Throw 2 of 2 (9 PTS),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,Made,,,9.0,,,,,,,,,,,,,,,
427,PT03M20.00S,2024-02-13T01:36:48.6Z,3,REGULAR,foul,personal,['3freethrow'],1626162,,,1610612739,81,82,2024-02-13T01:37:00Z,4180000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Mitchell 3 FT),"[1626162, 1628378]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,202007.0,,,,,,,,,,1.0,0.0,Mitchell,1628378.0,,,
429,PT03M20.00S,2024-02-13T01:37:21.7Z,3,REGULAR,freethrow,1 of 3,[],1628378,,,1610612739,82,82,2024-02-13T01:37:21Z,4200000,False,,,0,,D. Mitchell Free Throw 1 of 3 (23 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,23.0,,,,,,,,,,,,,,,
430,PT03M20.00S,2024-02-13T01:37:46.4Z,3,REGULAR,freethrow,2 of 3,[],1628378,,,1610612739,82,82,2024-02-13T01:37:46Z,4210000,False,,,0,,MISS D. Mitchell Free Throw 2 of 3,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
431,PT03M20.00S,2024-02-13T01:37:46.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,82,82,2024-02-13T01:37:46Z,4220000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,,,
433,PT03M20.00S,2024-02-13T01:38:11.2Z,3,REGULAR,freethrow,3 of 3,[],1628378,,,1610612739,83,82,2024-02-13T01:38:11Z,4230000,False,,,0,,D. Mitchell Free Throw 3 of 3 (24 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,24.0,,,,,,,,,,,,,,,
