actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
260,PT05M23.00S,2023-10-29T00:25:16.8Z,2,REGULAR,substitution,out,[],1629614,,,1610612739,42,50,2023-10-29T00:25:26Z,2560000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M23.00S,2023-10-29T00:25:16.8Z,2,REGULAR,substitution,in,[],1631097,,,1610612739,42,50,2023-10-29T00:25:26Z,2570000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M13.00S,2023-10-29T00:25:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,8.886333771353483,51.71568627450981,1610612739,42,50,2023-10-29T00:25:43Z,2580000,False,-9.0,31.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,3.22,Missed,,,,,,,,,,,,,
263,PT05M12.00S,2023-10-29T00:25:41.4Z,2,REGULAR,rebound,offensive,[],1627745,,,1610612739,42,50,2023-10-29T00:25:41Z,2590000,False,,,0,,D. Jones REBOUND (Off:2 Def:0),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,262.0,2.0,0.0,2.0,,,,,,,,,
264,PT05M07.00S,2023-10-29T00:25:48.5Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612739,42,50,2023-10-29T00:25:58Z,2600000,False,,,0,,B. Brown shooting personal FOUL (3 PF) (LeVert 2 FT),"[1628971, 1627747]",1610612754.0,IND,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1628953.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
266,PT05M07.00S,2023-10-29T00:26:13.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627747,,,1610612739,42,50,2023-10-29T00:26:13Z,2620000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
267,PT05M07.00S,2023-10-29T00:26:13.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,42,50,2023-10-29T00:26:13Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,266.0,,,,,,,,,,,,
268,PT05M07.00S,2023-10-29T00:26:14.4Z,2,REGULAR,substitution,out,[],1628971,,,1610612739,42,50,2023-10-29T00:26:21Z,2640000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M07.00S,2023-10-29T00:26:14.4Z,2,REGULAR,substitution,in,[],1629614,,,1610612739,42,50,2023-10-29T00:26:21Z,2650000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M07.00S,2023-10-29T00:26:13.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627747,,,1610612739,42,50,2023-10-29T00:26:36Z,2660000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
271,PT05M04.00S,2023-10-29T00:26:16.3Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,42,50,2023-10-29T00:26:36Z,2670000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,270.0,4.0,4.0,0.0,,,,,,,,,
272,PT04M51.00S,2023-10-29T00:26:51.7Z,2,REGULAR,foul,offensive,[],1626167,,,1610612754,42,50,2023-10-29T00:26:58Z,2680000,False,,,0,,M. Turner offensive FOUL (1 PF),"[1626167, 1630171]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,1.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,
274,PT04M51.00S,2023-10-29T00:26:51.7Z,2,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,42,50,2023-10-29T00:26:51Z,2700000,False,,,0,,M. Turner offensive foul TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,,,,,,,,,,,,,,,,,1.0,,
275,PT04M31.00S,2023-10-29T00:27:24.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629622,14.931011826544022,15.931372549019606,1610612739,44,50,2023-10-29T00:27:27Z,2710000,False,170.0,88.0,1,left,M. Strus 19' pullup Jump Shot (5 PTS) (I. Okoro 1 AST),"[1629622, 1630171]",1610612739.0,CLE,pullup,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right,,,,,,19.16,Made,,,,,5.0,I. Okoro,1630171.0,1.0,,,,,
277,PT04M11.00S,2023-10-29T00:27:44.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,88.38699080157687,59.068627450980394,1610612754,44,50,2023-10-29T00:27:48Z,2730000,False,45.0,57.0,1,right,MISS M. Turner 7' turnaround fadeaway Shot,[1626167],1610612754.0,IND,turnaround fadeaway,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.26,Missed,,,,,,,,,,,,,
278,PT04M08.00S,2023-10-29T00:27:47.5Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612739,44,50,2023-10-29T00:27:48Z,2740000,False,,,0,,D. Jones REBOUND (Off:2 Def:1),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,277.0,3.0,1.0,2.0,,,,,,,,,
279,PT03M56.00S,2023-10-29T00:27:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,11.383048620236531,42.64705882352941,1610612739,46,50,2023-10-29T00:28:03Z,2750000,False,37.0,55.0,1,left,C. LeVert 6' driving floating Jump Shot (24 PTS),[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.58,Made,,,,,24.0,,,,,,,,
280,PT03M46.00S,2023-10-29T00:28:08.8Z,2,REGULAR,3pt,Jump Shot,[],1629614,66.04796320630749,33.57843137254902,1610612754,46,50,2023-10-29T00:28:13Z,2760000,False,-82.0,267.0,1,right,MISS A. Nembhard 27' step back 3PT,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,27.9,Missed,,,,,,,,,,,,,
281,PT03M42.00S,2023-10-29T00:28:12.8Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,46,50,2023-10-29T00:28:13Z,2770000,False,,,0,,M. Strus REBOUND (Off:0 Def:7),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,,,280.0,7.0,7.0,0.0,,,,,,,,,
282,PT03M34.00S,2023-10-29T00:28:20.8Z,2,REGULAR,2pt,Jump Shot,[],1629622,19.136005256241788,25.0,1610612739,46,50,2023-10-29T00:40:48Z,2780000,False,125.0,127.0,1,left,MISS M. Strus 17' step back Shot,[1629622],1610612739.0,CLE,step back,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,,,,,,17.85,Missed,,,,,,,,,,,,,
283,PT03M32.00S,2023-10-29T00:28:22.8Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,46,50,2023-10-29T00:28:25Z,2790000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,282.0,1.0,1.0,0.0,,,,,,,,,
284,PT03M30.00S,2023-10-29T00:28:29.3Z,2,REGULAR,foul,offensive,[],1630169,,,1610612754,46,50,2023-10-29T00:28:37Z,2800000,False,,,0,,T. Haliburton offensive FOUL (2 PF),"[1630169, 1629622]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,1628953.0,2.0,0.0,Strus,1629622.0,,,,,,,,,,,,,,,
286,PT03M30.00S,2023-10-29T00:28:29.3Z,2,REGULAR,turnover,offensive foul,[],1630169,,,1610612754,46,50,2023-10-29T00:28:29Z,2820000,False,,,0,,T. Haliburton offensive foul TURNOVER (1 TO),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,1628953.0,,,,,,,,,,,,,,,,,1.0,,
287,PT03M30.00S,2023-10-29T00:28:37.7Z,2,REGULAR,substitution,out,[],1627745,,,1610612739,46,50,2023-10-29T00:28:48Z,2830000,False,,,0,,SUB out: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M30.00S,2023-10-29T00:28:37.7Z,2,REGULAR,substitution,out,[],1630174,,,1610612739,46,50,2023-10-29T00:28:48Z,2840000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M30.00S,2023-10-29T00:28:37.7Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,46,50,2023-10-29T00:28:48Z,2850000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M30.00S,2023-10-29T00:28:37.7Z,2,REGULAR,substitution,in,[],1630167,,,1610612739,46,50,2023-10-29T00:28:48Z,2860000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M13.00S,2023-10-29T00:29:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629622,7.703679369250986,51.225490196078425,1610612739,46,50,2023-10-29T00:29:19Z,2870000,False,-6.0,20.0,1,left,MISS M. Strus driving Layup,[1629622],1610612739.0,CLE,driving,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,2.08,Missed,,,,,,,,,,,,,
292,PT03M11.00S,2023-10-29T00:29:17.7Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,46,50,2023-10-29T00:29:17Z,2880000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,291.0,4.0,3.0,1.0,,,,,,,,,
293,PT03M08.00S,2023-10-29T00:29:25.0Z,2,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612754,46,50,2023-10-29T00:29:31Z,2890000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1627747, 1631097]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,203591.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
295,PT03M08.00S,2023-10-29T00:29:53.9Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,46,51,2023-10-29T00:29:53Z,2910000,False,,,0,,B. Mathurin Free Throw 1 of 2 (4 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
296,PT03M08.00S,2023-10-29T00:29:53.9Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,46,51,2023-10-29T00:30:15Z,2920000,False,,,0,,MISS B. Mathurin Free Throw 2 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
297,PT03M06.00S,2023-10-29T00:29:55.9Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,46,51,2023-10-29T00:30:15Z,2930000,False,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,296.0,6.0,4.0,2.0,,,,,,,,,
298,PT02M58.00S,2023-10-29T00:30:22.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.469776609724048,53.67647058823529,1610612739,48,51,2023-10-29T00:30:27Z,2940000,False,-18.0,-1.0,1,left,E. Mobley driving DUNK (12 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,1.84,Made,,,,,12.0,,,,,,,,
299,PT02M57.00S,2023-10-29T00:30:29.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,48,51,2023-10-29T00:30:29Z,2950000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M57.00S,2023-10-29T00:30:33.7Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,48,51,2023-10-29T00:33:13Z,2960000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M57.00S,2023-10-29T00:30:33.7Z,2,REGULAR,substitution,in,[],204456,,,1610612754,48,51,2023-10-29T00:33:13Z,2970000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M39.00S,2023-10-29T00:33:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,93.38042049934296,51.470588235294116,1610612754,48,51,2023-10-29T00:33:48Z,2980000,False,7.0,10.0,1,right,MISS O. Toppin driving floating bank Shot,[1630167],1610612754.0,IND,driving floating bank,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,1.22,Missed,,,,,,,,,,,,,
303,PT02M36.00S,2023-10-29T00:33:44.7Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,48,51,2023-10-29T00:33:48Z,2990000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,302.0,1.0,1.0,0.0,,,,,,,,,
304,PT02M17.00S,2023-10-29T00:34:03.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,16.245072273324574,42.8921568627451,1610612739,48,51,2023-10-29T00:34:07Z,3000000,False,36.0,100.0,1,left,MISS E. Mobley 10' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.63,Missed,,,,,,,,,,,,,
305,PT02M15.00S,2023-10-29T00:34:05.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,48,51,2023-10-29T00:34:07Z,3010000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,304.0,5.0,5.0,0.0,,,,,,,,,
306,PT02M06.00S,2023-10-29T00:34:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,91.01511169513797,46.568627450980394,1610612754,48,51,2023-10-29T00:34:21Z,3020000,False,-17.0,32.0,1,right,MISS B. Mathurin driving Layup - blocked,"[1631097, 1629731]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,3.63,Missed,,,,,,,,,Wade,1629731.0,,,
307,PT02M06.00S,2023-10-29T00:34:15.0Z,2,REGULAR,block,,[],1629731,,,1610612754,48,51,2023-10-29T00:34:18Z,3030000,False,,,0,,D. Wade BLOCK (1 BLK),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
308,PT02M01.00S,2023-10-29T00:34:20.0Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,48,51,2023-10-29T00:34:21Z,3040000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,306.0,2.0,2.0,0.0,,,,,,,,,
309,PT01M56.00S,2023-10-29T00:34:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.1268068331143235,51.71568627450981,1610612739,48,51,2023-10-29T00:44:01Z,3050000,False,-9.0,5.0,1,left,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,1.0,Missed,,,,,,,,,,,,,
310,PT01M53.00S,2023-10-29T00:34:28.0Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,48,51,2023-10-29T00:34:30Z,3060000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,309.0,5.0,4.0,1.0,,,,,,,,,
311,PT01M51.00S,2023-10-29T00:34:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,94.03745072273325,50.49019607843137,1610612754,48,53,2023-10-29T00:34:35Z,3070000,False,2.0,4.0,1,right,B. Mathurin running Layup (6 PTS) (T. Haliburton 5 AST),"[1631097, 1630169]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,0.43,Made,,,,,6.0,T. Haliburton,1630169.0,5.0,,,,,
314,PT01M27.00S,2023-10-29T00:35:07.5Z,2,REGULAR,3pt,Jump Shot,[],1627747,12.959921156373195,97.79411764705883,1610612739,48,53,2023-10-29T00:35:11Z,3100000,False,-239.0,69.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,24.88,Missed,,,,,,,,,,,,,
315,PT01M24.00S,2023-10-29T00:35:10.5Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,48,53,2023-10-29T00:35:11Z,3110000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:5),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,,,314.0,6.0,5.0,1.0,,,,,,,,,
316,PT01M16.00S,2023-10-29T00:35:17.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,90.75229960578186,58.333333333333336,1610612754,48,55,2023-10-29T00:35:21Z,3120000,False,42.0,34.0,1,right,M. Turner turnaround Hook (9 PTS) (T. Haliburton 6 AST),"[1626167, 1630169]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.41,Made,,,,,9.0,T. Haliburton,1630169.0,6.0,,,,,
318,PT01M02.00S,2023-10-29T00:35:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,7.046649145860711,49.50980392156863,1610612739,48,55,2023-10-29T00:35:36Z,3140000,False,2.0,14.0,1,left,MISS M. Strus driving Layup,[1629622],1610612739.0,CLE,driving,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,1.39,Missed,,,,,,,,,,,,,
319,PT00M59.80S,2023-10-29T00:35:34.3Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,48,55,2023-10-29T00:35:36Z,3150000,False,,,0,,M. Turner REBOUND (Off:0 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,318.0,6.0,6.0,0.0,,,,,,,,,
320,PT00M58.40S,2023-10-29T00:35:41.2Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631097,92.06636005256242,49.26470588235294,1610612754,48,57,2023-10-29T00:48:11Z,3160000,False,-4.0,22.0,1,right,B. Mathurin running Jump Shot (8 PTS) (T. Haliburton 7 AST),"[1631097, 1630169]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,2.24,Made,,,,,8.0,T. Haliburton,1630169.0,7.0,,,,,
322,PT00M58.40S,2023-10-29T00:35:46.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629731,,,1610612754,48,57,2023-10-29T00:35:57Z,3180000,False,,,0,,D. Wade shooting personal FOUL (2 PF) (Mathurin 1 FT),"[1629731, 1631097]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,1193.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,,,,,,,,
324,PT00M58.40S,2023-10-29T00:36:14.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1631097,,,1610612754,48,58,2023-10-29T00:36:14Z,3200000,False,,,0,,B. Mathurin Free Throw 1 of 1 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
325,PT00M41.40S,2023-10-29T00:36:33.5Z,2,REGULAR,3pt,Jump Shot,[],1627747,32.53942181340342,53.431372549019606,1610612739,48,58,2023-10-29T00:36:38Z,3210000,False,-17.0,253.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,25.4,Missed,,,,,,,,,,,,,
326,PT00M41.30S,2023-10-29T00:36:36.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,48,58,2023-10-29T00:36:36Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,325.0,,,,,,,,,,,,
328,PT00M35.00S,2023-10-29T00:36:58.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,6.389618922470433,97.54901960784314,1610612739,48,58,2023-10-29T00:37:02Z,3240000,False,-238.0,8.0,1,left,MISS M. Strus 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,23.78,Missed,,,,,,,,,,,,,
329,PT00M32.10S,2023-10-29T00:37:01.6Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,48,58,2023-10-29T00:37:01Z,3250000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,,328.0,1.0,1.0,0.0,,,,,,,,,
330,PT00M25.90S,2023-10-29T00:37:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,93.38042049934296,48.77450980392157,1610612754,48,60,2023-10-29T00:37:12Z,3260000,False,-6.0,10.0,1,right,O. Toppin driving Layup (2 PTS) (T. Haliburton 8 AST),"[1630167, 1630169]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,1.15,Made,,,,,2.0,T. Haliburton,1630169.0,8.0,,,,,
332,PT00M05.90S,2023-10-29T00:37:33.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612739,48,60,2023-10-29T00:37:39Z,3280000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (LeVert 2 FT),"[204456, 1627747]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
334,PT00M05.90S,2023-10-29T00:38:05.4Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,49,60,2023-10-29T00:38:05Z,3300000,False,,,0,,C. LeVert Free Throw 1 of 2 (25 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,Made,,,,,25.0,,,,,,,,
335,PT00M05.90S,2023-10-29T00:38:05.4Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,49,60,2023-10-29T00:38:26Z,3310000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
336,PT00M04.20S,2023-10-29T00:38:07.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,49,60,2023-10-29T00:38:26Z,3320000,False,,,0,,M. Turner REBOUND (Off:0 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,335.0,7.0,7.0,0.0,,,,,,,,,
337,PT00M00.00S,2023-10-29T00:38:32.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,91.40932982917214,38.970588235294116,1610612754,49,60,2023-10-29T00:38:39Z,3330000,False,-55.0,28.0,1,right,MISS T. Haliburton 6' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.19,Missed,,,,,,,,,,,,,
338,PT00M00.00S,2023-10-29T00:38:32.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,49,60,2023-10-29T00:38:39Z,3340000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,337.0,,,,,,,,,,,,
339,PT00M00.00S,2023-10-29T00:38:35.9Z,2,REGULAR,period,end,[],0,,,1610612754,49,60,2023-10-29T00:38:35Z,3350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-10-29T00:38:43.8Z,3,REGULAR,substitution,out,['startperiod'],204456,,,1610612754,49,60,2023-10-29T00:53:47Z,3360000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-10-29T00:38:43.8Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612754,49,60,2023-10-29T00:53:47Z,3370000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-10-29T00:53:57.5Z,3,REGULAR,period,start,[],0,,,1610612754,49,60,2023-10-29T00:53:57Z,3380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M45.00S,2023-10-29T00:54:15.5Z,3,REGULAR,turnover,out-of-bounds,[],1630167,,,1610612754,49,60,2023-10-29T00:54:23Z,3390000,False,,,0,,O. Toppin lost ball out-of-bounds TURNOVER (1 TO),[1630167],1610612754.0,IND,lost ball,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Right Center,1628953.0,,,,,,,,,,,,,,,,,1.0,,
