actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
164,PT11M38.00S,2024-01-18T01:13:10.8Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,32,22,2024-01-18T01:13:10Z,1640000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,
165,PT11M22.00S,2024-01-18T01:13:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,8.623521681997373,56.372549019607845,1610612739,32,22,2024-01-18T01:16:01Z,1650000,False,-32.0,29.0,1,left,MISS C. LeVert driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.28,,,,,,,,,,,,
166,PT11M20.00S,2024-01-18T01:13:27.7Z,2,REGULAR,rebound,offensive,[],202684,,,1610612739,32,22,2024-01-18T01:13:27Z,1660000,False,,,0,,T. Thompson REBOUND (Off:1 Def:2),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,165.0,3.0,2.0,1.0,,,,,,,,
167,PT11M18.00S,2024-01-18T01:13:29.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,7.046649145860711,51.71568627450981,1610612739,32,22,2024-01-18T01:16:43Z,1670000,False,-9.0,14.0,1,left,MISS T. Thompson putback Layup - blocked,"[202684, 203114]",1610612739.0,CLE,putback,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.62,,,,,,,,Middleton,203114.0,,,
168,PT11M18.00S,2024-01-18T01:13:29.9Z,2,REGULAR,block,,[],203114,,,1610612739,32,22,2024-01-18T01:13:33Z,1680000,False,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
169,PT11M17.00S,2024-01-18T01:13:30.9Z,2,REGULAR,rebound,offensive,[],202684,,,1610612739,32,22,2024-01-18T01:13:43Z,1690000,False,,,0,,T. Thompson REBOUND (Off:2 Def:2),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,167.0,4.0,2.0,2.0,,,,,,,,
170,PT11M17.00S,2024-01-18T01:13:35.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612739,32,22,2024-01-18T01:13:51Z,1700000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Right,1151.0,,,,,,,,,,,,,,,,,,,
171,PT11M04.00S,2024-01-18T01:13:57.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203109,76.2976346911958,90.93137254901961,1610612749,32,22,2024-01-18T01:14:02Z,1710000,False,205.0,170.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.63,,,,,,,,,,,,
172,PT11M00.00S,2024-01-18T01:14:01.6Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,32,22,2024-01-18T01:14:02Z,1720000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,
173,PT10M55.00S,2024-01-18T01:14:06.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627777,6.258212877792378,50.0,1610612739,34,22,2024-01-18T01:17:29Z,1730000,False,0.0,6.0,1,left,G. Niang running finger roll Layup (6 PTS),[1627777],1610612739.0,CLE,running finger roll,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.63,,,,,,,,,,,,
174,PT10M45.00S,2024-01-18T01:14:20.3Z,2,REGULAR,foul,offensive,[],203114,,,1610612749,34,22,2024-01-18T01:14:30Z,1740000,False,,,0,,K. Middleton charge offensive FOUL (2 PF),"[203114, 1627777]",1610612749.0,MIL,charge,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,1662.0,2.0,0.0,Niang,1627777.0,,,,,,,,,,,,,,,
176,PT10M45.00S,2024-01-18T01:14:20.3Z,2,REGULAR,turnover,offensive foul,[],203114,,,1610612749,34,22,2024-01-18T01:14:20Z,1760000,False,,,0,,K. Middleton offensive foul TURNOVER (2 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,1662.0,,,,,,,,,,,,,,,,,2.0,,
177,PT10M24.00S,2024-01-18T01:14:54.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,7.30946123521682,3.1862745098039214,1610612739,37,22,2024-01-18T01:17:51Z,1770000,False,234.0,16.0,1,left,G. Niang 3PT pullup (9 PTS) (S. Merrill 2 AST),"[1627777, 1630241]",1610612739.0,CLE,pullup,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,,,,,,Made,9.0,23.47,,,,,S. Merrill,1630241.0,2.0,,,,,
179,PT10M07.00S,2024-01-18T01:15:13.6Z,2,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612749,37,22,2024-01-18T01:15:21Z,1790000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Portis 2 FT),"[1627777, 1626171]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,1662.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
181,PT10M07.00S,2024-01-18T01:15:38.8Z,2,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,37,22,2024-01-18T01:15:38Z,1810000,False,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
182,PT10M07.00S,2024-01-18T01:15:38.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,37,22,2024-01-18T01:15:38Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,
183,PT10M07.00S,2024-01-18T01:15:56.8Z,2,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,37,23,2024-01-18T01:15:56Z,1830000,False,,,0,,B. Portis Free Throw 2 of 2 (6 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
184,PT09M51.00S,2024-01-18T01:16:14.4Z,2,REGULAR,2pt,Jump Shot,[],1641854,20.97568988173456,32.59803921568628,1610612739,37,23,2024-01-18T01:16:23Z,1840000,False,87.0,145.0,1,left,MISS C. Porter Jr. 16' pullup Shot,[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,16.88,,,,,,,,,,,,
185,PT09M48.00S,2024-01-18T01:16:17.4Z,2,REGULAR,rebound,offensive,[],1630241,,,1610612739,37,23,2024-01-18T01:18:42Z,1850000,False,,,0,,S. Merrill REBOUND (Off:2 Def:0),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Right Center,,,,,,,,,184.0,2.0,0.0,2.0,,,,,,,,
186,PT09M47.00S,2024-01-18T01:16:22.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630241,5.590000152587891,50.0,1610612739,39,23,2024-01-18T01:18:48Z,1860000,False,0.0,0.0,1,left,S. Merrill putback Layup (2 PTS),[1630241],1610612739.0,CLE,putback,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
187,PT09M38.00S,2024-01-18T01:16:27.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203109,84.57621550591328,41.17647058823529,1610612749,39,25,2024-01-18T01:16:34Z,1870000,False,-44.0,92.0,1,right,J. Crowder 10' driving floating Jump Shot (2 PTS) (K. Middleton 2 AST),"[203109, 203114]",1610612749.0,MIL,driving floating,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,10.25,,,,,K. Middleton,203114.0,2.0,,,,,
189,PT09M22.00S,2024-01-18T01:16:43.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,9.017739816031538,36.51960784313725,1610612739,41,25,2024-01-18T01:16:50Z,1890000,False,67.0,32.0,1,left,G. Niang 7' turnaround bank Jump Shot (11 PTS),[1627777],1610612739.0,CLE,turnaround bank,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,11.0,7.47,,,,,,,,,,,,
190,PT09M09.00S,2024-01-18T01:16:56.3Z,2,REGULAR,3pt,Jump Shot,[],203109,89.17542706964521,3.1862745098039214,1610612749,41,25,2024-01-18T01:17:00Z,1900000,False,-234.0,49.0,1,right,MISS J. Crowder 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.92,,,,,,,,,,,,
191,PT09M06.00S,2024-01-18T01:16:59.3Z,2,REGULAR,rebound,defensive,[],202684,,,1610612739,41,25,2024-01-18T01:17:00Z,1910000,False,,,0,,T. Thompson REBOUND (Off:2 Def:3),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,,190.0,5.0,3.0,2.0,,,,,,,,
192,PT08M59.00S,2024-01-18T01:17:06.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,30.56833114323259,74.01960784313727,1610612739,41,25,2024-01-18T01:19:29Z,1920000,False,-120.0,235.0,1,left,MISS S. Merrill 26' running pullup 3PT,[1630241],1610612739.0,CLE,running pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.37,,,,,,,,,,,,
193,PT08M57.00S,2024-01-18T01:17:08.4Z,2,REGULAR,rebound,offensive,[],1627747,,,1610612739,41,25,2024-01-18T01:22:26Z,1930000,False,,,0,,C. LeVert REBOUND (Off:1 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,192.0,2.0,1.0,1.0,,,,,,,,
194,PT08M53.00S,2024-01-18T01:17:11.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,31.882391590013142,49.754901960784316,1610612739,41,25,2024-01-18T01:17:15Z,1940000,False,1.0,247.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.72,,,,,,,,,,,,
195,PT08M51.00S,2024-01-18T01:17:13.7Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,41,25,2024-01-18T01:17:15Z,1950000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,194.0,2.0,2.0,0.0,,,,,,,,
196,PT08M39.00S,2024-01-18T01:17:25.8Z,2,REGULAR,3pt,Jump Shot,[],203109,86.5473061760841,97.05882352941177,1610612749,41,25,2024-01-18T01:17:30Z,1960000,False,235.0,74.0,1,right,MISS J. Crowder 24' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.67,,,,,,,,,,,,
197,PT08M36.00S,2024-01-18T01:17:28.8Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,41,25,2024-01-18T01:17:30Z,1970000,False,,,0,,C. LeVert REBOUND (Off:1 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,,,,,,196.0,3.0,2.0,1.0,,,,,,,,
198,PT08M30.00S,2024-01-18T01:17:36.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202684,7.046649145860711,49.01960784313725,1610612739,43,25,2024-01-18T01:21:08Z,1980000,False,5.0,14.0,1,left,T. Thompson running Layup (2 PTS) (S. Merrill 3 AST),"[202684, 1630241]",1610612739.0,CLE,running,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.45,,,,,S. Merrill,1630241.0,3.0,,,,,
200,PT08M12.00S,2024-01-18T01:17:53.0Z,2,REGULAR,2pt,Jump Shot,[],203114,87.20433639947439,19.607843137254903,1610612749,43,25,2024-01-18T01:17:58Z,2000000,False,-152.0,68.0,1,right,MISS K. Middleton 16' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left,,,,,,Missed,,16.64,,,,,,,,,,,,
201,PT08M08.00S,2024-01-18T01:17:57.0Z,2,REGULAR,rebound,offensive,[],1630699,,,1610612749,43,25,2024-01-18T01:17:58Z,2010000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:0),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Left,,,,,,,,,200.0,1.0,0.0,1.0,,,,,,,,
202,PT08M08.00S,2024-01-18T01:17:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630699,94.40999984741211,50.0,1610612749,43,25,2024-01-18T01:17:56Z,2020000,False,0.0,0.0,1,right,MISS M. Beauchamp tip Layup,[1630699],1610612749.0,MIL,tip,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
203,PT08M07.00S,2024-01-18T01:17:57.7Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,43,25,2024-01-18T01:17:57Z,2030000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,
204,PT07M59.00S,2024-01-18T01:18:07.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,26.888961892247043,84.55882352941177,1610612739,46,25,2024-01-18T01:18:11Z,2040000,False,-173.0,200.0,1,left,G. Niang 26' 3PT  (14 PTS) (C. Porter Jr. 1 AST),"[1627777, 1641854]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,26.45,,,,,C. Porter Jr.,1641854.0,1.0,,,,,
206,PT07M59.00S,2024-01-18T01:18:12.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,46,25,2024-01-18T01:18:12Z,2060000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M59.00S,2024-01-18T01:18:14.3Z,2,REGULAR,substitution,out,[],1630699,,,1610612749,46,25,2024-01-18T01:21:22Z,2070000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M59.00S,2024-01-18T01:18:14.3Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,46,25,2024-01-18T01:21:22Z,2080000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M59.00S,2024-01-18T01:18:14.3Z,2,REGULAR,substitution,out,[],203109,,,1610612749,46,25,2024-01-18T01:21:22Z,2090000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M59.00S,2024-01-18T01:18:14.3Z,2,REGULAR,substitution,in,[],1627736,,,1610612749,46,25,2024-01-18T01:21:22Z,2100000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M59.00S,2024-01-18T01:18:14.3Z,2,REGULAR,substitution,in,[],201572,,,1610612749,46,25,2024-01-18T01:21:22Z,2110000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M59.00S,2024-01-18T01:18:14.3Z,2,REGULAR,substitution,in,[],1626166,,,1610612749,46,25,2024-01-18T01:21:22Z,2120000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M44.00S,2024-01-18T01:21:49.1Z,2,REGULAR,3pt,Jump Shot,[],1626166,79.97700394218134,95.09803921568627,1610612749,46,25,2024-01-18T01:21:53Z,2130000,False,225.0,136.0,1,right,MISS C. Payne 26' 3PT,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.32,,,,,,,,,,,,
214,PT07M40.00S,2024-01-18T01:21:53.1Z,2,REGULAR,rebound,defensive,[],202684,,,1610612739,46,25,2024-01-18T01:21:53Z,2140000,False,,,0,,T. Thompson REBOUND (Off:2 Def:4),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,213.0,6.0,4.0,2.0,,,,,,,,
215,PT07M32.00S,2024-01-18T01:22:01.0Z,2,REGULAR,3pt,Jump Shot,[],1627777,29.77989487516426,75.0,1610612739,49,25,2024-01-18T01:22:06Z,2150000,False,-125.0,227.0,1,left,G. Niang 25' 3PT  (17 PTS) (C. LeVert 2 AST),"[1627777, 1627747]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,Made,17.0,25.95,,,,,C. LeVert,1627747.0,2.0,,,,,
217,PT07M15.00S,2024-01-18T01:22:17.1Z,2,REGULAR,3pt,Jump Shot,[],1626166,75.64060446780552,88.97058823529412,1610612749,49,28,2024-01-18T01:22:21Z,2170000,False,195.0,176.0,1,right,C. Payne 26' 3PT  (3 PTS) (B. Portis 2 AST),"[1626166, 1626171]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,26.29,,,,,B. Portis,1626171.0,2.0,,,,,
219,PT06M55.00S,2024-01-18T01:22:37.9Z,2,REGULAR,3pt,Jump Shot,[],1630241,24.26084099868594,88.72549019607843,1610612739,52,28,2024-01-18T01:22:41Z,2190000,False,-194.0,176.0,1,left,S. Merrill 26' 3PT  (5 PTS) (C. LeVert 3 AST),"[1630241, 1627747]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,26.14,,,,,C. LeVert,1627747.0,3.0,,,,,
221,PT06M34.00S,2024-01-18T01:22:58.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,87.59855453350855,39.21568627450981,1610612749,52,30,2024-01-18T01:23:03Z,2210000,False,-54.0,64.0,1,right,C. Payne 8' driving floating bank Jump Shot (5 PTS),[1626166],1610612749.0,MIL,driving floating bank,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,5.0,8.37,,,,,,,,,,,,
222,PT06M15.00S,2024-01-18T01:23:24.5Z,2,REGULAR,turnover,3-second-violation,[],202684,,,1610612739,52,30,2024-01-18T01:23:50Z,2220000,False,,,0,,T. Thompson 3-second-violation TURNOVER (2 TO),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,,,,,,,,2.0,,
223,PT06M15.00S,2024-01-18T01:23:30.5Z,2,REGULAR,substitution,out,[],1630241,,,1610612749,52,30,2024-01-18T01:23:44Z,2230000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M15.00S,2024-01-18T01:23:30.5Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,52,30,2024-01-18T01:23:44Z,2240000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M15.00S,2024-01-18T01:23:30.5Z,2,REGULAR,substitution,in,[],1628378,,,1610612749,52,30,2024-01-18T01:23:44Z,2250000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M15.00S,2024-01-18T01:23:30.5Z,2,REGULAR,substitution,in,[],1641748,,,1610612749,52,30,2024-01-18T01:23:44Z,2260000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M05.00S,2024-01-18T01:23:49.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,64.07687253613666,44.36274509803921,1610612749,52,30,2024-01-18T01:23:54Z,2270000,False,-28.0,285.0,1,right,MISS K. Middleton 28' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.66,,,,,,,,,,,,
228,PT06M00.00S,2024-01-18T01:23:54.8Z,2,REGULAR,rebound,defensive,[],202684,,,1610612739,52,30,2024-01-18T01:23:54Z,2280000,False,,,0,,T. Thompson REBOUND (Off:2 Def:5),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,227.0,7.0,5.0,2.0,,,,,,,,
229,PT05M53.00S,2024-01-18T01:24:03.6Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,52,30,2024-01-18T01:24:11Z,2290000,False,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (1 TO),[1628378],1610612739.0,CLE,lost ball,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,203592.0,,,,,,,,,,,,,,,,,1.0,,
230,PT05M53.00S,2024-01-18T01:24:06.4Z,2,REGULAR,substitution,out,[],1627747,,,1610612749,52,30,2024-01-18T01:24:21Z,2300000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M53.00S,2024-01-18T01:24:06.4Z,2,REGULAR,substitution,out,[],202684,,,1610612749,52,30,2024-01-18T01:24:21Z,2310000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M53.00S,2024-01-18T01:24:06.4Z,2,REGULAR,substitution,out,[],203114,,,1610612749,52,30,2024-01-18T01:24:21Z,2320000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M53.00S,2024-01-18T01:24:06.4Z,2,REGULAR,substitution,in,[],1630171,,,1610612749,52,30,2024-01-18T01:24:21Z,2330000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M53.00S,2024-01-18T01:24:06.4Z,2,REGULAR,substitution,in,[],1628386,,,1610612749,52,30,2024-01-18T01:24:21Z,2340000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M53.00S,2024-01-18T01:24:06.4Z,2,REGULAR,substitution,in,[],203081,,,1610612749,52,30,2024-01-18T01:24:21Z,2350000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M41.00S,2024-01-18T01:24:35.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203081,85.3646517739816,30.392156862745097,1610612749,52,30,2024-01-18T01:24:39Z,2360000,False,-98.0,85.0,1,right,MISS D. Lillard 12' driving floating Shot,[203081],1610612749.0,MIL,driving floating,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,Missed,,12.98,,,,,,,,,,,,
237,PT05M38.00S,2024-01-18T01:24:38.1Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,52,30,2024-01-18T01:24:39Z,2370000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,,,,,,236.0,3.0,3.0,0.0,,,,,,,,
238,PT05M29.00S,2024-01-18T01:24:46.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,31.488173455978973,73.2843137254902,1610612739,52,30,2024-01-18T01:25:43Z,2380000,False,-116.0,243.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.99,,,,,,,,,,,,
239,PT05M27.00S,2024-01-18T01:24:48.4Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,52,30,2024-01-18T01:24:50Z,2390000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,238.0,2.0,2.0,0.0,,,,,,,,
240,PT05M18.00S,2024-01-18T01:25:01.4Z,2,REGULAR,2pt,Jump Shot,[],1641748,94.30026281208936,6.862745098039216,1610612749,52,32,2024-01-18T01:26:24Z,2400000,False,-216.0,1.0,1,right,A. Jackson Jr. 21' Jump Shot (2 PTS) (C. Payne 1 AST),"[1641748, 1626166]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Left,,,,,,Made,2.0,21.57,,,,,C. Payne,1626166.0,1.0,,,,,
242,PT05M00.00S,2024-01-18T01:25:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,5.601182654402102,50.49019607843137,1610612739,52,32,2024-01-18T01:25:20Z,2420000,False,-2.0,0.0,1,left,MISS C. Porter Jr. driving Layup,[1641854],1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.25,,,,,,,,,,,,
243,PT04M57.00S,2024-01-18T01:25:18.4Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,52,32,2024-01-18T01:25:18Z,2430000,False,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,242.0,7.0,5.0,2.0,,,,,,,,
