actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
346,PT11M02.00S,2024-03-11T00:28:07.6Z,3,REGULAR,2pt,Jump Shot,[],203471,82.86793692509855,31.127450980392158,1610612751,55,54,2024-03-11T00:28:15Z,3440000,False,-94.0,109.0,1,right,D. Schroder 14' pullup Jump Shot (7 PTS),[203471],1610612751.0,BKN,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Left,,,,14.38,Made,7.0,,,,,,,,,,,,,,
347,PT10M46.00S,2024-03-11T00:28:26.6Z,3,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612739,55,54,2024-03-11T00:29:02Z,3450000,False,,,0,,C. Thomas shooting personal FOUL (2 PF) (Garland 2 FT),"[1630560, 1629636]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,,2004.0,,,,,,,2.0,0.0,Garland,1629636.0
349,PT10M46.00S,2024-03-11T00:29:03.6Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,56,54,2024-03-11T00:29:03Z,3470000,False,,,0,,D. Garland Free Throw 1 of 2 (10 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
350,PT10M46.00S,2024-03-11T00:29:20.6Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,57,54,2024-03-11T00:29:20Z,3480000,False,,,0,,D. Garland Free Throw 2 of 2 (11 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
351,PT10M25.00S,2024-03-11T00:29:44.3Z,3,REGULAR,3pt,Jump Shot,[],1628969,67.62483574244416,53.92156862745098,1610612751,57,57,2024-03-11T00:29:49Z,3490000,False,20.0,252.0,1,right,M. Bridges 25' 3PT  (15 PTS) (N. Claxton 2 AST),"[1628969, 1629651]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,25.26,Made,15.0,N. Claxton,1629651.0,2.0,,,,,,,,,,,
353,PT10M12.00S,2024-03-11T00:29:57.6Z,3,REGULAR,3pt,Jump Shot,[],1627747,5.469776609724048,98.0392156862745,1610612739,60,57,2024-03-11T00:30:01Z,3510000,False,-240.0,-1.0,1,left,C. LeVert 24' 3PT  (6 PTS) (G. Niang 2 AST),"[1627747, 1627777]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,24.02,Made,6.0,G. Niang,1627777.0,2.0,,,,,,,,,,,
355,PT10M01.00S,2024-03-11T00:30:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,94.43166885676742,53.18627450980392,1610612751,60,59,2024-03-11T00:30:14Z,3530000,False,16.0,0.0,1,right,D. Schroder driving Layup (9 PTS),[203471],1610612751.0,BKN,driving,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,1.59,Made,9.0,,,,,,,,,,,,,,
357,PT09M54.00S,2024-03-11T00:30:14.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,19.92444152431012,91.42156862745098,1610612739,60,59,2024-03-11T00:30:18Z,3550000,False,-207.0,135.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,24.71,Missed,,,,,,,,,,,,,,,
358,PT09M52.00S,2024-03-11T00:30:16.9Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,60,59,2024-03-11T00:30:18Z,3560000,False,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,357.0,7.0,5.0,2.0,,,,
359,PT09M46.00S,2024-03-11T00:30:23.5Z,3,REGULAR,3pt,Jump Shot,[],1630560,74.32654402102497,14.705882352941178,1610612751,60,62,2024-03-11T00:30:28Z,3570000,False,-176.0,189.0,1,right,C. Thomas 25' 3PT  (12 PTS) (M. Bridges 2 AST),"[1630560, 1628969]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,25.85,Made,12.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,
361,PT09M24.00S,2024-03-11T00:30:45.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,11.251642575558476,40.68627450980392,1610612739,62,62,2024-03-11T00:30:52Z,3590000,False,47.0,53.0,1,left,G. Niang 7' driving Hook (18 PTS),[1627777],1610612739.0,CLE,driving,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,7.08,Made,18.0,,,,,,,,,,,,,,
362,PT09M12.00S,2024-03-11T00:30:57.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,95.0886990801577,49.754901960784316,1610612751,62,64,2024-03-11T00:31:03Z,3600000,False,-1.0,-6.0,1,right,N. Claxton alley-oop DUNK (14 PTS) (D. Schroder 5 AST),"[1629651, 203471]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.64,Made,14.0,D. Schroder,203471.0,5.0,,,,,,,,,,,
365,PT08M56.00S,2024-03-11T00:31:26.2Z,3,REGULAR,2pt,Jump Shot,[],1628386,22.946780551905388,62.745098039215684,1610612739,62,64,2024-03-11T00:31:30Z,3630000,False,-64.0,163.0,1,left,MISS J. Allen 17' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,,17.52,Missed,,,,,,,,,,,,,,,
366,PT08M54.00S,2024-03-11T00:31:28.2Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612751,62,64,2024-03-11T00:31:30Z,3640000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,365.0,4.0,4.0,0.0,,,,
369,PT08M30.00S,2024-03-11T00:31:51.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,91.5407358738502,53.18627450980392,1610612751,62,64,2024-03-11T00:33:53Z,3670000,False,16.0,27.0,1,right,MISS N. Claxton cutting Layup,[1629651],1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,3.13,Missed,,,,,,,,,,,,,,,
370,PT08M30.00S,2024-03-11T00:31:51.5Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,62,64,2024-03-11T00:35:42Z,3680000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,369.0,3.0,2.0,1.0,,,,
371,PT08M24.00S,2024-03-11T00:31:57.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,70.25295663600527,74.01960784313727,1610612751,62,67,2024-03-11T00:32:08Z,3690000,False,120.0,227.0,1,right,C. Thomas 25' 3PT  (15 PTS) (M. Bridges 3 AST),"[1630560, 1628969]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,25.69,Made,15.0,M. Bridges,1628969.0,3.0,,,,,,,,,,,
373,PT08M24.00S,2024-03-11T00:32:12.0Z,3,REGULAR,foul,personal,['1freethrow'],1627777,,,1610612751,62,67,2024-03-11T00:32:53Z,3710000,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Thomas 1 FT),"[1627777, 1630560]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,,,,,,,,,,2004.0,,,,,,,2.0,1.0,Thomas,1630560.0
375,PT08M24.00S,2024-03-11T00:33:16.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,62,67,2024-03-11T00:36:48Z,3730000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M24.00S,2024-03-11T00:34:38.1Z,3,REGULAR,substitution,out,[],1628969,,,1610612751,62,67,2024-03-11T00:34:53Z,3750000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M24.00S,2024-03-11T00:34:38.1Z,3,REGULAR,substitution,in,[],1629022,,,1610612751,62,67,2024-03-11T00:34:53Z,3760000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M24.00S,2024-03-11T00:35:03.4Z,3,REGULAR,substitution,out,[],1629022,,,1610612751,62,67,2024-03-11T00:35:06Z,3770000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT08M24.00S,2024-03-11T00:35:03.4Z,3,REGULAR,substitution,in,[],1628969,,,1610612751,62,67,2024-03-11T00:35:06Z,3780000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT08M24.00S,2024-03-11T00:35:27.7Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630560,,,1610612751,62,67,2024-03-11T00:35:34Z,3790000,False,,,0,,MISS C. Thomas Free Throw 1 of 1,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
382,PT08M22.00S,2024-03-11T00:35:29.7Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,62,67,2024-03-11T00:35:34Z,3800000,False,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,381.0,6.0,5.0,1.0,,,,
383,PT08M04.00S,2024-03-11T00:35:47.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.046649145860711,48.77450980392157,1610612739,64,67,2024-03-11T00:35:54Z,3810000,False,6.0,14.0,1,left,J. Allen cutting DUNK (9 PTS) (C. LeVert 5 AST),"[1628386, 1627747]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,1.5,Made,9.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,
385,PT07M49.00S,2024-03-11T00:36:01.8Z,3,REGULAR,3pt,Jump Shot,[],1627827,67.49342969776609,64.2156862745098,1610612751,64,67,2024-03-11T00:36:06Z,3830000,False,71.0,253.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,26.29,Missed,,,,,,,,,,,,,,,
386,PT07M46.00S,2024-03-11T00:36:04.8Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,64,67,2024-03-11T00:36:06Z,3840000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,385.0,3.0,3.0,0.0,,,,
387,PT07M32.00S,2024-03-11T00:36:18.9Z,3,REGULAR,3pt,Jump Shot,[],1630171,7.440867279894875,3.9215686274509802,1610612739,67,67,2024-03-11T00:36:23Z,3850000,False,230.0,17.0,1,left,I. Okoro 3PT  (11 PTS) (C. LeVert 6 AST),"[1630171, 1627747]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,23.11,Made,11.0,C. LeVert,1627747.0,6.0,,,,,,,,,,,
389,PT07M32.00S,2024-03-11T00:36:27.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,67,67,2024-03-11T00:36:27Z,3870000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M17.00S,2024-03-11T00:39:37.3Z,3,REGULAR,3pt,Jump Shot,[],1628969,67.09921156373193,47.30392156862745,1610612751,67,70,2024-03-11T00:39:49Z,3890000,False,-13.0,257.0,1,right,M. Bridges 25' 3PT  (18 PTS) (N. Claxton 3 AST),"[1628969, 1629651]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,25.72,Made,18.0,N. Claxton,1629651.0,3.0,,,,,,,,,,,
393,PT06M55.00S,2024-03-11T00:40:02.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,8.623521681997373,49.754901960784316,1610612739,67,70,2024-03-11T00:42:25Z,3910000,False,1.0,29.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,2.86,Missed,,,,,,,,,,,,,,,
395,PT06M53.00S,2024-03-11T00:40:04.4Z,3,REGULAR,rebound,defensive,[],203471,,,1610612751,67,70,2024-03-11T00:42:25Z,3930000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,393.0,1.0,1.0,0.0,,,,
396,PT06M46.00S,2024-03-11T00:40:09.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,95.48291721419186,3.1862745098039214,1610612751,67,73,2024-03-11T00:40:14Z,3940000,False,-234.0,-10.0,1,right,D. Finney-Smith 3PT  (6 PTS) (C. Thomas 5 AST),"[1627827, 1630560]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,23.43,Made,6.0,C. Thomas,1630560.0,5.0,,,,,,,,,,,
398,PT06M30.00S,2024-03-11T00:40:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,11.12023653088042,48.28431372549019,1610612739,67,73,2024-03-11T00:40:33Z,3960000,False,9.0,52.0,1,left,MISS J. Allen driving Layup,[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,5.27,Missed,,,,,,,,,,,,,,,
399,PT06M28.00S,2024-03-11T00:40:27.5Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,67,73,2024-03-11T00:40:33Z,3970000,False,,,0,,C. Thomas REBOUND (Off:2 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,398.0,4.0,2.0,2.0,,,,
400,PT06M19.00S,2024-03-11T00:40:36.2Z,3,REGULAR,2pt,Jump Shot,[],1630560,81.8166885676741,31.127450980392158,1610612751,67,73,2024-03-11T00:40:40Z,3980000,False,-94.0,118.0,1,right,MISS C. Thomas 15' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,15.14,Missed,,,,,,,,,,,,,,,
401,PT06M17.00S,2024-03-11T00:40:38.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,67,73,2024-03-11T00:40:40Z,3990000,False,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,400.0,7.0,6.0,1.0,,,,
402,PT06M05.00S,2024-03-11T00:40:49.5Z,3,REGULAR,3pt,Jump Shot,[],1629636,35.43035479632063,26.47058823529412,1610612739,70,73,2024-03-11T00:43:32Z,4000000,False,118.0,281.0,1,left,D. Garland 30' 3PT pullup (14 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,30.42,Made,14.0,,,,,,,,,,,,,,
403,PT05M45.00S,2024-03-11T00:41:10.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,94.69448094612353,49.754901960784316,1610612751,70,75,2024-03-11T00:41:14Z,4010000,False,-1.0,-3.0,1,right,N. Claxton alley-oop DUNK (16 PTS) (D. Schroder 6 AST),"[1629651, 203471]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.29,Made,16.0,D. Schroder,203471.0,6.0,,,,,,,,,,,
405,PT05M20.00S,2024-03-11T00:41:35.0Z,3,REGULAR,2pt,Jump Shot,[],1627777,8.229303547963205,31.61764705882353,1610612739,72,75,2024-03-11T00:41:39Z,4030000,False,92.0,25.0,1,left,G. Niang 9' driving floating Jump Shot (20 PTS) (C. LeVert 7 AST),"[1627777, 1627747]",1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,,,,9.52,Made,20.0,C. LeVert,1627747.0,7.0,,,,,,,,,,,
407,PT05M13.00S,2024-03-11T00:41:41.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628969,93.11760840998686,50.98039215686274,1610612751,72,77,2024-03-11T00:42:51Z,4050000,False,5.0,12.0,1,right,M. Bridges driving DUNK (20 PTS) (D. Schroder 7 AST),"[1628969, 203471]",1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,1.31,Made,20.0,D. Schroder,203471.0,7.0,,,,,,,,,,,
408,PT05M13.00S,2024-03-11T00:41:55.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,72,77,2024-03-11T00:41:55Z,4060000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M13.00S,2024-03-11T00:42:24.3Z,3,REGULAR,substitution,out,[],1627747,,,1610612739,72,77,2024-03-11T00:43:14Z,4070000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M13.00S,2024-03-11T00:42:24.3Z,3,REGULAR,substitution,out,[],1630560,,,1610612739,72,77,2024-03-11T00:43:14Z,4080000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M13.00S,2024-03-11T00:42:24.3Z,3,REGULAR,substitution,out,[],1629651,,,1610612739,72,77,2024-03-11T00:43:14Z,4090000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M13.00S,2024-03-11T00:42:24.3Z,3,REGULAR,substitution,in,[],1641854,,,1610612739,72,77,2024-03-11T00:43:14Z,4100000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M13.00S,2024-03-11T00:42:24.3Z,3,REGULAR,substitution,in,[],1628372,,,1610612739,72,77,2024-03-11T00:43:14Z,4110000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M13.00S,2024-03-11T00:42:24.3Z,3,REGULAR,substitution,in,[],1630549,,,1610612739,72,77,2024-03-11T00:43:14Z,4120000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M13.00S,2024-03-11T00:42:24.3Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,72,77,2024-03-11T00:45:56Z,4125000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M13.00S,2024-03-11T00:42:24.3Z,3,REGULAR,substitution,in,[],1627745,,,1610612739,72,77,2024-03-11T00:45:56Z,4127500,False,,,0,,SUB in: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M05.00S,2024-03-11T00:43:30.8Z,3,REGULAR,turnover,lost ball,[],1641854,,,1610612739,72,77,2024-03-11T00:43:47Z,4130000,False,,,0,,C. Porter Jr. lost ball TURNOVER (1 TO),"[1641854, 203471]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,1.0,Schroder,203471.0,,,,,,,,,,,,,,,,,
417,PT05M05.00S,2024-03-11T00:43:30.8Z,3,REGULAR,steal,,[],203471,,,1610612751,72,77,2024-03-11T00:43:33Z,4140000,False,,,0,,D. Schroder STEAL (2 STL),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
418,PT04M58.00S,2024-03-11T00:43:37.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630549,92.9862023653088,51.470588235294116,1610612751,72,79,2024-03-11T00:43:57Z,4150000,False,7.0,13.0,1,right,D. Sharpe Layup (2 PTS) (M. Bridges 4 AST),"[1630549, 1628969]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,1.53,Made,2.0,M. Bridges,1628969.0,4.0,,,,,,,,,,,
420,PT04M47.00S,2024-03-11T00:43:52.0Z,3,REGULAR,turnover,backcourt,[],1641854,,,1610612739,72,79,2024-03-11T00:44:03Z,4170000,False,,,0,,C. Porter Jr. backcourt TURNOVER (2 TO),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,202037.0,,,,,,,,,,
422,PT04M29.00S,2024-03-11T00:44:18.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,78.9257555847569,7.107843137254902,1610612751,72,82,2024-03-11T00:47:52Z,4190000,False,-214.0,146.0,1,right,M. Bridges 25' 3PT  (23 PTS) (D. Sharpe 2 AST),"[1628969, 1630549]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,25.92,Made,23.0,D. Sharpe,1630549.0,2.0,,,,,,,,,,,
424,PT04M14.00S,2024-03-11T00:44:36.5Z,3,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612739,72,82,2024-03-11T00:44:45Z,4210000,False,,,0,,I. Okoro step out-of-bounds TURNOVER (1 TO),[1630171],1610612739.0,CLE,step,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,2004.0,,,,,,,,,,
425,PT03M55.00S,2024-03-11T00:45:10.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,89.56964520367937,96.56862745098039,1610612751,72,82,2024-03-11T00:45:14Z,4220000,False,233.0,46.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,23.72,Missed,,,,,,,,,,,,,,,
426,PT03M52.00S,2024-03-11T00:45:13.8Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,72,82,2024-03-11T00:45:14Z,4230000,False,,,0,,I. Okoro REBOUND (Off:0 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,425.0,3.0,3.0,0.0,,,,
427,PT03M47.00S,2024-03-11T00:45:21.7Z,3,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612739,72,82,2024-03-11T00:45:44Z,4240000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Jones 2 FT),"[1628969, 1627745]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,2004.0,,,,,,,1.0,0.0,Jones,1627745.0
429,PT03M47.00S,2024-03-11T00:45:49.1Z,3,REGULAR,freethrow,1 of 2,[],1627745,,,1610612739,72,82,2024-03-11T00:46:13Z,4260000,False,,,0,,MISS D. Jones Free Throw 1 of 2,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
430,PT03M47.00S,2024-03-11T00:45:49.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,72,82,2024-03-11T00:45:49Z,4270000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,429.0,,,,,,,
433,PT03M47.00S,2024-03-11T00:45:51.6Z,3,REGULAR,substitution,out,[],1627777,,,1610612739,72,82,2024-03-11T00:46:08Z,4280000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M47.00S,2024-03-11T00:45:51.6Z,3,REGULAR,substitution,out,[],1628969,,,1610612739,72,82,2024-03-11T00:46:08Z,4300000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M47.00S,2024-03-11T00:45:51.6Z,3,REGULAR,substitution,in,[],1630241,,,1610612739,72,82,2024-03-11T00:46:08Z,4320000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M47.00S,2024-03-11T00:45:51.6Z,3,REGULAR,substitution,in,[],1630560,,,1610612739,72,82,2024-03-11T00:46:08Z,4330000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M47.00S,2024-03-11T00:45:49.1Z,3,REGULAR,freethrow,2 of 2,[],1627745,,,1610612739,73,82,2024-03-11T00:46:13Z,4340000,False,,,0,,D. Jones Free Throw 2 of 2 (1 PTS),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
440,PT03M26.00S,2024-03-11T00:46:31.1Z,3,REGULAR,2pt,Jump Shot,[],1630560,90.62089356110381,25.245098039215684,1610612751,73,82,2024-03-11T00:49:57Z,4350000,False,-124.0,36.0,1,right,MISS C. Thomas 12' floating Shot,[1630560],1610612751.0,BKN,floating,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,12.88,Missed,,,,,,,,,,,,,,,
441,PT03M24.00S,2024-03-11T00:46:33.1Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,73,82,2024-03-11T00:46:33Z,4360000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,440.0,4.0,2.0,2.0,,,,
