actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
257,PT04M11.00S,2024-01-11T19:57:14.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628386,7.703679369250986,47.30392156862745,1610612739,47,30,2024-01-11T19:57:19Z,2560000,False,13.0,20.0,1,left,J. Allen turnaround Hook (6 PTS) (D. Mitchell 2 AST),"[1628386, 1628378]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,6.0,,,,,,,,,D. Mitchell,1628378.0,2.0,,
259,PT04M00.00S,2024-01-11T19:57:25.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,89.04402102496715,57.59803921568627,1610612751,47,30,2024-01-11T19:57:28Z,2580000,False,38.0,50.0,1,right,MISS C. Thomas 6' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,,,,
260,PT03M58.00S,2024-01-11T19:57:27.3Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,47,30,2024-01-11T19:57:28Z,2590000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,259.0,1.0,1.0,0.0,,,,,,,,,,,,,,
261,PT03M55.00S,2024-01-11T19:57:34.5Z,2,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612739,47,30,2024-01-11T19:57:43Z,2600000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (LeVert 2 FT),"[1629661, 1627747]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1830.0,2.0,0.0,LeVert,1627747.0,,,,,
263,PT03M55.00S,2024-01-11T19:58:00.0Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,48,30,2024-01-11T19:58:00Z,2620000,False,,,0,,C. LeVert Free Throw 1 of 2 (12 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
264,PT03M55.00S,2024-01-11T19:58:00.8Z,2,REGULAR,substitution,out,[],203915,,,1610612739,48,30,2024-01-11T19:58:07Z,2630000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M55.00S,2024-01-11T19:58:00.8Z,2,REGULAR,substitution,in,[],1628372,,,1610612739,48,30,2024-01-11T19:58:07Z,2640000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M55.00S,2024-01-11T19:58:18.8Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,49,30,2024-01-11T19:58:18Z,2650000,False,,,0,,C. LeVert Free Throw 2 of 2 (13 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
267,PT03M39.00S,2024-01-11T19:58:37.6Z,2,REGULAR,2pt,Jump Shot,[],1628969,74.72076215505913,60.29411764705882,1610612751,49,30,2024-01-11T19:58:41Z,2660000,False,51.0,185.0,1,right,MISS M. Bridges 19' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,19.21,Missed,,,,,,,,,,,,,,,,,,
268,PT03M37.00S,2024-01-11T19:58:39.6Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,49,30,2024-01-11T19:58:41Z,2670000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Center,,,267.0,2.0,2.0,0.0,,,,,,,,,,,,,,
269,PT03M28.00S,2024-01-11T19:58:51.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630560,,,1610612739,49,30,2024-01-11T20:07:41Z,2680000,False,,,0,,C. Thomas personal FOUL (1 PF) (Allen 2 FT),"[1630560, 1628386]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,200833.0,1.0,0.0,Allen,1628386.0,,,,,
271,PT03M28.00S,2024-01-11T19:59:16.1Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,50,30,2024-01-11T19:59:16Z,2700000,False,,,0,,J. Allen Free Throw 1 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
272,PT03M28.00S,2024-01-11T19:59:17.0Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,50,30,2024-01-11T19:59:22Z,2710000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M28.00S,2024-01-11T19:59:17.0Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,50,30,2024-01-11T19:59:22Z,2720000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M28.00S,2024-01-11T19:59:35.9Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,51,30,2024-01-11T19:59:35Z,2730000,False,,,0,,J. Allen Free Throw 2 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
275,PT03M11.00S,2024-01-11T19:59:55.0Z,2,REGULAR,2pt,Jump Shot,[],1628969,92.46057818659659,27.205882352941174,1610612751,51,32,2024-01-11T20:00:00Z,2740000,False,-114.0,18.0,1,right,M. Bridges 11' turnaround fadeaway Jump Shot (4 PTS) (D. Smith Jr. 2 AST),"[1628969, 1628372]",1610612751.0,BKN,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,11.55,Made,,,,,4.0,,,,,,,,,D. Smith Jr.,1628372.0,2.0,,
276,PT02M55.00S,2024-01-11T20:00:12.7Z,2,REGULAR,3pt,Jump Shot,[],1630241,26.363337713534822,81.37254901960785,1610612739,54,32,2024-01-11T20:05:41Z,2750000,False,-157.0,195.0,1,left,S. Merrill 25' 3PT pullup (6 PTS) (D. Mitchell 3 AST),"[1630241, 1628378]",1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,25.05,Made,,,,,6.0,,,,,,,,,D. Mitchell,1628378.0,3.0,,
278,PT02M31.00S,2024-01-11T20:00:35.8Z,2,REGULAR,turnover,lost ball,[],1629651,,,1610612751,54,32,2024-01-11T20:00:41Z,2770000,False,,,0,,N. Claxton lost ball TURNOVER (2 TO),"[1629651, 1628386]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,Allen,1628386.0,,,,,,,,,,
279,PT02M31.00S,2024-01-11T20:00:35.8Z,2,REGULAR,steal,,[],1628386,,,1610612739,54,32,2024-01-11T20:00:39Z,2780000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT02M28.00S,2024-01-11T20:00:42.2Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,54,32,2024-01-11T20:00:48Z,2790000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (3 TO),[1628378],1610612739.0,CLE,bad pass,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,3.0,,,1830.0,,,,,,,,,
281,PT02M28.00S,2024-01-11T20:00:56.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,54,32,2024-01-11T20:00:56Z,2800000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M28.00S,2024-01-11T20:03:06.7Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,54,32,2024-01-11T20:03:41Z,2810000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M28.00S,2024-01-11T20:03:06.7Z,2,REGULAR,substitution,in,[],1629022,,,1610612751,54,32,2024-01-11T20:03:41Z,2820000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M19.00S,2024-01-11T20:04:01.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629731,,,1610612751,54,32,2024-01-11T20:04:09Z,2830000,False,,,0,,D. Wade personal FOUL (3 PF) (Bridges 2 FT),"[1629731, 1628969]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1830.0,3.0,0.0,Bridges,1628969.0,,,,,
286,PT02M19.00S,2024-01-11T20:04:23.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628969,,,1610612751,54,33,2024-01-11T20:04:23Z,2850000,False,,,0,,M. Bridges Free Throw 1 of 2 (5 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
287,PT02M19.00S,2024-01-11T20:04:27.9Z,2,REGULAR,substitution,out,[],1629731,,,1610612751,54,33,2024-01-11T20:04:33Z,2860000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M19.00S,2024-01-11T20:04:27.9Z,2,REGULAR,substitution,in,[],1627747,,,1610612751,54,33,2024-01-11T20:04:33Z,2870000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M19.00S,2024-01-11T20:04:43.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628969,,,1610612751,54,34,2024-01-11T20:04:43Z,2880000,False,,,0,,M. Bridges Free Throw 2 of 2 (6 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
290,PT02M01.00S,2024-01-11T20:05:04.4Z,2,REGULAR,turnover,bad pass,[],1628386,,,1610612739,54,34,2024-01-11T20:05:08Z,2890000,False,,,0,,J. Allen bad pass TURNOVER (1 TO),"[1628386, 1629661]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Johnson,1629661.0,,,,,,,,,,
291,PT02M01.00S,2024-01-11T20:05:04.4Z,2,REGULAR,steal,,[],1629661,,,1610612751,54,34,2024-01-11T20:05:06Z,2900000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
292,PT01M51.00S,2024-01-11T20:05:14.3Z,2,REGULAR,turnover,lost ball,[],1629661,,,1610612751,54,34,2024-01-11T20:05:18Z,2910000,False,,,0,,C. Johnson lost ball TURNOVER (2 TO),"[1629661, 1628386]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Allen,1628386.0,,,,,,,,,,
293,PT01M51.00S,2024-01-11T20:05:14.3Z,2,REGULAR,steal,,[],1628386,,,1610612739,54,34,2024-01-11T20:05:16Z,2920000,False,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
294,PT01M36.00S,2024-01-11T20:05:29.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,29.38567674113009,23.774509803921568,1610612739,54,34,2024-01-11T20:05:34Z,2930000,False,131.0,224.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
295,PT01M33.00S,2024-01-11T20:05:32.9Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612751,54,34,2024-01-11T20:05:34Z,2940000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:1),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,294.0,2.0,1.0,1.0,,,,,,,,,,,,,,
296,PT01M30.00S,2024-01-11T20:05:35.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,71.04139290407359,75.98039215686273,1610612751,54,34,2024-01-11T20:10:28Z,2950000,False,130.0,220.0,1,right,MISS L. Walker IV 25' running 3PT,[1629022],1610612751.0,BKN,running,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
297,PT01M26.00S,2024-01-11T20:05:39.1Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,54,34,2024-01-11T20:05:40Z,2960000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,296.0,6.0,5.0,1.0,,,,,,,,,,,,,,
298,PT01M20.00S,2024-01-11T20:05:44.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,24.78646517739816,82.84313725490196,1610612739,54,34,2024-01-11T20:10:47Z,2970000,False,-164.0,180.0,1,left,MISS S. Merrill 24' running 3PT,[1630241],1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,24.4,Missed,,,,,,,,,,,,,,,,,,
299,PT01M18.00S,2024-01-11T20:05:46.3Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612751,54,34,2024-01-11T20:05:48Z,2980000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,298.0,3.0,2.0,1.0,,,,,,,,,,,,,,
300,PT01M10.00S,2024-01-11T20:05:58.2Z,2,REGULAR,violation,kicked ball,[],1628378,,,1610612751,54,34,2024-01-11T20:06:06Z,2990000,False,,,0,,D. Mitchell kicked ball VIOLATION,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
302,PT01M01.00S,2024-01-11T20:06:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,93.11760840998686,52.94117647058824,1610612751,54,34,2024-01-11T20:06:37Z,3010000,False,15.0,12.0,1,right,MISS L. Walker IV driving reverse Layup - blocked,"[1629022, 1628386]",1610612751.0,BKN,driving reverse,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
303,PT01M01.00S,2024-01-11T20:06:31.4Z,2,REGULAR,block,,[],1628386,,,1610612751,54,34,2024-01-11T20:06:34Z,3020000,False,,,0,,J. Allen BLOCK (3 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT00M57.10S,2024-01-11T20:06:35.3Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,54,34,2024-01-11T20:06:37Z,3030000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:6),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,302.0,7.0,6.0,1.0,,,,,,,,,,,,,,
305,PT00M55.20S,2024-01-11T20:06:37.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,8.09789750328515,49.50980392156863,1610612739,54,34,2024-01-11T20:06:44Z,3040000,False,2.0,24.0,1,left,MISS D. Mitchell running Layup,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
306,PT00M53.80S,2024-01-11T20:06:39.1Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,54,34,2024-01-11T20:06:44Z,3050000,False,,,0,,I. Okoro REBOUND (Off:2 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,305.0,2.0,0.0,2.0,,,,,,,,,,,,,,
307,PT00M53.80S,2024-01-11T20:06:41.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630171,5.590000152587891,50.0,1610612739,54,34,2024-01-11T20:06:47Z,3060000,False,0.0,0.0,1,left,MISS I. Okoro tip Layup,[1630171],1610612739.0,CLE,tip,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
308,PT00M53.80S,2024-01-11T20:06:41.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,54,34,2024-01-11T20:06:47Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,307.0,,,,,,,,,,,,,,,,,
310,PT00M52.70S,2024-01-11T20:06:57.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630241,6.783837056504599,13.480392156862745,1610612739,54,34,2024-01-11T20:13:51Z,3090000,False,183.0,11.0,1,left,MISS S. Merrill 18' Jump Shot - blocked,"[1630241, 1629022]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Right,18.29,Missed,,,,,,,,,,,,,,,,,Walker IV,1629022.0
311,PT00M52.70S,2024-01-11T20:06:57.7Z,2,REGULAR,block,,[],1629022,,,1610612739,54,34,2024-01-11T20:07:01Z,3100000,False,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
312,PT00M51.10S,2024-01-11T20:06:59.3Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,54,34,2024-01-11T20:13:51Z,3110000,False,,,0,,I. Okoro REBOUND (Off:3 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right,,,310.0,3.0,0.0,3.0,,,,,,,,,,,,,,
313,PT00M50.90S,2024-01-11T20:07:03.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,13.091327201051248,41.911764705882355,1610612739,54,34,2024-01-11T20:16:24Z,3120000,False,40.0,71.0,1,left,MISS I. Okoro 8' putback Layup - blocked,"[1630171, 1628372]",1610612739.0,CLE,putback,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,8.13,Missed,,,,,,,,,,,,,,,,,Smith Jr.,1628372.0
314,PT00M50.90S,2024-01-11T20:07:03.5Z,2,REGULAR,block,,[],1628372,,,1610612739,54,34,2024-01-11T20:16:40Z,3130000,False,,,0,,D. Smith Jr. BLOCK (1 BLK),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
315,PT00M49.10S,2024-01-11T20:07:05.3Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,54,34,2024-01-11T20:14:10Z,3140000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,313.0,1.0,1.0,0.0,,,,,,,,,,,,,,
316,PT00M43.60S,2024-01-11T20:07:08.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629661,89.30683311432325,49.26470588235294,1610612751,54,34,2024-01-11T20:18:35Z,3150000,False,-4.0,48.0,1,right,MISS C. Johnson running Layup - blocked,"[1629661, 1627747]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,LeVert,1627747.0
317,PT00M43.60S,2024-01-11T20:07:08.7Z,2,REGULAR,block,,[],1627747,,,1610612751,54,34,2024-01-11T20:18:14Z,3160000,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT00M40.80S,2024-01-11T20:07:11.5Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612751,54,34,2024-01-11T20:17:55Z,3170000,False,,,0,,C. Johnson REBOUND (Off:1 Def:0),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,316.0,1.0,0.0,1.0,,,,,,,,,,,,,,
319,PT00M36.00S,2024-01-11T20:07:13.4Z,2,REGULAR,turnover,bad pass,[],1629661,,,1610612751,54,34,2024-01-11T20:18:58Z,3180000,False,,,0,,C. Johnson bad pass TURNOVER (3 TO),"[1629661, 1630241]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,3.0,Merrill,1630241.0,,,,,,,,,,
320,PT00M36.00S,2024-01-11T20:07:13.4Z,2,REGULAR,steal,,[],1630241,,,1610612739,54,34,2024-01-11T20:19:29Z,3190000,False,,,0,,S. Merrill STEAL (1 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
321,PT00M34.50S,2024-01-11T20:07:20.0Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,54,34,2024-01-11T20:20:00Z,3200000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (4 TO),[1628378],1610612739.0,CLE,bad pass,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,4.0,,,200833.0,,,,,,,,,
322,PT00M34.50S,2024-01-11T20:07:30.3Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,54,34,2024-01-11T20:07:44Z,3210000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M34.50S,2024-01-11T20:07:30.3Z,2,REGULAR,substitution,in,[],1627827,,,1610612751,54,34,2024-01-11T20:07:44Z,3220000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M25.60S,2024-01-11T20:07:53.7Z,2,REGULAR,turnover,bad pass,[],1628372,,,1610612751,54,34,2024-01-11T20:07:58Z,3230000,False,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 1628378]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Mitchell,1628378.0,,,,,,,,,,
325,PT00M25.60S,2024-01-11T20:07:53.7Z,2,REGULAR,steal,,[],1628378,,,1610612739,54,34,2024-01-11T20:07:56Z,3240000,False,,,0,,D. Mitchell STEAL (3 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
326,PT00M01.10S,2024-01-11T20:08:18.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,23.47240473061761,29.411764705882355,1610612739,54,34,2024-01-11T20:21:05Z,3250000,False,103.0,168.0,1,left,MISS D. Mitchell 19' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,19.71,Missed,,,,,,,,,,,,,,,,,,
327,PT00M01.10S,2024-01-11T20:08:18.2Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,54,34,2024-01-11T20:08:24Z,3260000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,326.0,2.0,2.0,0.0,,,,,,,,,,,,,,
328,PT00M00.00S,2024-01-11T20:08:24.9Z,2,REGULAR,3pt,Jump Shot,[],1628969,37.27003942181341,37.745098039215684,1610612751,54,34,2024-01-11T20:21:33Z,3270000,False,-61.0,537.0,1,right,MISS M. Bridges 54' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,54.07,Missed,,,,,,,,,,,,,,,,,,
329,PT00M00.00S,2024-01-11T20:08:24.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,54,34,2024-01-11T20:16:05Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,328.0,,,,,,,,,,,,,,,,,
330,PT00M00.00S,2024-01-11T20:08:29.0Z,2,REGULAR,period,end,[],0,,,1610612751,54,34,2024-01-11T20:08:29Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-01-11T20:09:12.8Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612751,54,34,2024-01-11T20:23:53Z,3300000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-01-11T20:09:12.8Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612751,54,34,2024-01-11T20:23:53Z,3310000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-01-11T20:09:12.8Z,3,REGULAR,substitution,out,['startperiod'],1629022,,,1610612751,54,34,2024-01-11T20:23:53Z,3320000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-01-11T20:09:12.8Z,3,REGULAR,substitution,in,['startperiod'],1629731,,,1610612751,54,34,2024-01-11T20:23:53Z,3330000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
