actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
339,PT10M59.00S,2023-02-24T04:21:59.9Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,68,59,2023-02-24T04:21:59Z,3310000,False,,,0,,D. Fox Free Throw 2 of 2 (13 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
340,PT10M49.00S,2023-02-24T04:22:14.9Z,3,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612757,68,59,2023-02-24T04:22:24Z,3320000,False,,,0,,C. Reddish lost ball out-of-bounds TURNOVER (5 TO),[1629629],1610612757.0,POR,lost ball,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Center,,,,5.0,,,,,,,,,,2534.0,,,,,,
341,PT10M43.00S,2023-02-24T04:22:24.8Z,3,REGULAR,turnover,lost ball,[],1628368,,,1610612758,68,59,2023-02-24T04:22:31Z,3330000,False,,,0,,D. Fox lost ball TURNOVER (3 TO),"[1628368, 1629629]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,3.0,Reddish,1629629.0,,,,,,,,,,,,,,
342,PT10M43.00S,2023-02-24T04:22:24.8Z,3,REGULAR,steal,,[],1629629,,,1610612757,68,59,2023-02-24T04:22:29Z,3340000,False,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
343,PT10M41.00S,2023-02-24T04:22:35.1Z,3,REGULAR,turnover,out-of-bounds,[],1629680,,,1610612757,68,59,2023-02-24T04:22:45Z,3350000,False,,,0,,M. Thybulle lost ball out-of-bounds TURNOVER (1 TO),[1629680],1610612757.0,POR,lost ball,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,,,,,,,,,,
344,PT10M25.00S,2023-02-24T04:22:57.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,70.38436268068331,76.9607843137255,1610612758,71,59,2023-02-24T04:23:02Z,3360000,False,135.0,226.0,1,right,K. Murray 26' 3PT  (10 PTS) (H. Barnes 2 AST),"[1631099, 203084]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.31,Made,,,,,,,,10.0,H. Barnes,203084.0,2.0,,,,,,,
346,PT10M00.00S,2023-02-24T04:23:21.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627853,7.5722733245729295,35.294117647058826,1610612757,71,59,2023-02-24T04:23:26Z,3380000,False,74.0,19.0,1,left,MISS R. Arcidiacono 7' pullup bank Shot,[1627853],1610612757.0,POR,pullup bank,,,Arcidiacono,R. Arcidiacono,,,,,In The Paint (Non-RA),0-8 Center,7.58,Missed,,,,,,,,,,,,,,,,,,
347,PT09M57.00S,2023-02-24T04:23:24.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,71,59,2023-02-24T04:23:26Z,3390000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,346.0,,,,13.0,11.0,2.0,,,,,,,,,,,
348,PT09M53.00S,2023-02-24T04:23:28.1Z,3,REGULAR,3pt,Jump Shot,[],1631099,77.4802890932983,89.2156862745098,1610612758,71,59,2023-02-24T04:23:40Z,3400000,False,196.0,159.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
349,PT09M50.00S,2023-02-24T04:23:31.1Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,71,59,2023-02-24T04:23:40Z,3410000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,348.0,,,,14.0,11.0,3.0,,,,,,,,,,,
350,PT09M50.00S,2023-02-24T04:23:33.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,71,59,2023-02-24T04:23:33Z,3420000,False,0.0,0.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
351,PT09M50.00S,2023-02-24T04:23:38.0Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,71,59,2023-02-24T04:23:38Z,3430000,False,,,0,,H. Barnes REBOUND (Off:2 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,350.0,,,,3.0,1.0,2.0,,,,,,,,,,,
352,PT09M50.00S,2023-02-24T04:23:38.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,94.40999984741211,50.0,1610612758,71,59,2023-02-24T04:23:38Z,3440000,False,0.0,0.0,1,right,MISS H. Barnes tip Layup,[203084],1610612758.0,SAC,tip,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
353,PT09M50.00S,2023-02-24T04:23:38.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,71,59,2023-02-24T04:23:38Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Left,,,352.0,,,,,,,,,,,,,,,,,
355,PT09M45.00S,2023-02-24T04:23:57.5Z,3,REGULAR,turnover,bad pass,[],1628989,,,1610612758,71,59,2023-02-24T04:24:01Z,3470000,False,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1629680]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,,,,1.0,Thybulle,1629680.0,,,,,,,,,,,,,,
356,PT09M45.00S,2023-02-24T04:23:57.5Z,3,REGULAR,steal,,[],1629680,,,1610612757,71,59,2023-02-24T04:23:59Z,3480000,False,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
357,PT09M41.00S,2023-02-24T04:24:03.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629680,6.652431011826544,50.49019607843137,1610612757,71,61,2023-02-24T04:24:15Z,3490000,False,-2.0,10.0,1,left,M. Thybulle driving Layup (5 PTS),[1629680],1610612757.0,POR,driving,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,,,,5.0,,,,,,,,,,
358,PT09M41.00S,2023-02-24T04:24:07.6Z,3,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612757,71,61,2023-02-24T04:24:19Z,3500000,False,,,0,,K. Huerter shooting personal FOUL (2 PF) (Thybulle 1 FT),"[1628989, 1629680]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,2.0,0.0,Thybulle,1629680.0,,
360,PT09M41.00S,2023-02-24T04:24:26.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629680,,,1610612757,71,61,2023-02-24T04:24:41Z,3520000,False,,,0,,MISS M. Thybulle Free Throw 1 of 1,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
361,PT09M38.00S,2023-02-24T04:24:29.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,71,61,2023-02-24T04:25:59Z,3530000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,360.0,,,,15.0,12.0,3.0,,,,,,,,,,,
362,PT09M22.00S,2023-02-24T04:24:44.1Z,3,REGULAR,3pt,Jump Shot,[],1627734,69.72733245729303,72.30392156862744,1610612758,71,61,2023-02-24T04:24:50Z,3540000,False,112.0,232.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
363,PT09M20.00S,2023-02-24T04:24:46.1Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612757,71,61,2023-02-24T04:27:28Z,3550000,False,,,0,,C. Reddish REBOUND (Off:2 Def:1),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,362.0,,,,3.0,1.0,2.0,,,,,,,,,,,
364,PT09M04.00S,2023-02-24T04:25:01.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,16.113666228646515,62.745098039215684,1610612757,71,63,2023-02-24T04:25:11Z,3560000,False,-64.0,99.0,1,left,N. Little 11' fadeaway Jump Shot (16 PTS),[1629642],1610612757.0,POR,fadeaway,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Left,11.77,Made,,,,,,,,16.0,,,,,,,,,,
365,PT08M58.00S,2023-02-24T04:25:12.4Z,3,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612758,71,63,2023-02-24T04:25:28Z,3570000,False,,,0,,D. Eubanks shooting personal FOUL (3 PF) (Fox 2 FT),"[1629234, 1628368]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,3.0,0.0,Fox,1628368.0,,
367,PT08M58.00S,2023-02-24T04:25:37.3Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,71,63,2023-02-24T04:25:37Z,3590000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
368,PT08M58.00S,2023-02-24T04:25:37.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,71,63,2023-02-24T04:25:37Z,3600000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,367.0,,,,,,,,,,,,,,,,,
369,PT08M58.00S,2023-02-24T04:25:56.4Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,72,63,2023-02-24T04:25:56Z,3610000,False,,,0,,D. Fox Free Throw 2 of 2 (14 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,14.0,,,,,,,,,,
370,PT08M42.00S,2023-02-24T04:26:12.7Z,3,REGULAR,2pt,Jump Shot,[],1629642,28.597240473061763,60.78431372549019,1610612757,72,65,2023-02-24T04:28:32Z,3620000,False,-54.0,216.0,1,left,N. Little 22' step back Jump Shot (18 PTS),[1629642],1610612757.0,POR,step back,,,Little,N. Little,,,,,Mid-Range,16-24 Center,22.29,Made,,,,,,,,18.0,,,,,,,,,,
371,PT08M32.00S,2023-02-24T04:26:23.4Z,3,REGULAR,turnover,bad pass,[],1627734,,,1610612758,72,65,2023-02-24T04:26:27Z,3630000,False,,,0,,D. Sabonis bad pass TURNOVER (5 TO),"[1627734, 1629642]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,5.0,Little,1629642.0,,,,,,,,,,,,,,
372,PT08M32.00S,2023-02-24T04:26:23.4Z,3,REGULAR,steal,,[],1629642,,,1610612757,72,65,2023-02-24T04:26:25Z,3640000,False,,,0,,N. Little STEAL (2 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
373,PT08M26.00S,2023-02-24T04:26:29.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629629,8.229303547963205,3.9215686274509802,1610612757,72,65,2023-02-24T04:26:35Z,3650000,False,230.0,25.0,1,left,MISS C. Reddish 3PT,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
374,PT08M22.00S,2023-02-24T04:26:33.8Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,72,65,2023-02-24T04:26:35Z,3660000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,373.0,,,,3.0,3.0,0.0,,,,,,,,,,,
375,PT08M17.00S,2023-02-24T04:26:38.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628368,86.81011826544021,45.588235294117645,1610612758,74,65,2023-02-24T04:26:59Z,3670000,False,-22.0,71.0,1,right,D. Fox 7' running Jump Shot (16 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,,,,,,,,16.0,,,,,,,,,,
376,PT08M01.00S,2023-02-24T04:26:54.6Z,3,REGULAR,3pt,Jump Shot,[],1629642,32.14520367936925,44.6078431372549,1610612757,74,68,2023-02-24T04:27:02Z,3680000,False,27.0,250.0,1,left,N. Little 25' 3PT  (21 PTS) (M. Thybulle 1 AST),"[1629642, 1629680]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Center,25.12,Made,,,,,,,,21.0,M. Thybulle,1629680.0,1.0,,,,,,,
378,PT07M59.00S,2023-02-24T04:27:04.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,74,68,2023-02-24T04:27:04Z,3700000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M40.00S,2023-02-24T04:30:09.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.64323258869908,53.431372549019606,1610612758,76,68,2023-02-24T04:30:17Z,3710000,False,17.0,7.0,1,right,H. Barnes driving Layup (10 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,10.0,,,,,,,,,,
380,PT07M15.00S,2023-02-24T04:30:34.2Z,3,REGULAR,3pt,Jump Shot,[],1629629,8.229303547963205,95.83333333333334,1610612757,76,71,2023-02-24T04:30:40Z,3720000,False,-229.0,25.0,1,left,C. Reddish 3PT  (14 PTS) (D. Eubanks 3 AST),"[1629629, 1629234]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,,,,14.0,D. Eubanks,1629234.0,3.0,,,,,,,
382,PT06M47.00S,2023-02-24T04:31:01.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,88.78120893561103,41.17647058823529,1610612758,78,71,2023-02-24T04:31:09Z,3740000,False,-44.0,53.0,1,right,H. Barnes 6' pullup bank Jump Shot (12 PTS) (D. Sabonis 5 AST),"[203084, 1627734]",1610612758.0,SAC,pullup bank,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.89,Made,,,,,,,,12.0,D. Sabonis,1627734.0,5.0,,,,,,,
384,PT06M31.00S,2023-02-24T04:31:21.6Z,3,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612757,78,71,2023-02-24T04:31:37Z,3760000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Reddish 2 FT),"[1631099, 1629629]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Reddish,1629629.0,,
386,PT06M31.00S,2023-02-24T04:31:44.8Z,3,REGULAR,freethrow,1 of 2,[],1629629,,,1610612757,78,72,2023-02-24T04:31:44Z,3780000,False,,,0,,C. Reddish Free Throw 1 of 2 (15 PTS),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,15.0,,,,,,,,,,
387,PT06M31.00S,2023-02-24T04:31:46.7Z,3,REGULAR,substitution,out,[],1628368,,,1610612757,78,72,2023-02-24T04:31:58Z,3790000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M31.00S,2023-02-24T04:31:46.7Z,3,REGULAR,substitution,out,[],1628989,,,1610612757,78,72,2023-02-24T04:31:58Z,3800000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M31.00S,2023-02-24T04:31:46.7Z,3,REGULAR,substitution,in,[],1630558,,,1610612757,78,72,2023-02-24T04:31:58Z,3810000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M31.00S,2023-02-24T04:31:46.7Z,3,REGULAR,substitution,in,[],1629056,,,1610612757,78,72,2023-02-24T04:31:58Z,3820000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M31.00S,2023-02-24T04:32:02.5Z,3,REGULAR,freethrow,2 of 2,[],1629629,,,1610612757,78,73,2023-02-24T04:32:02Z,3830000,False,,,0,,C. Reddish Free Throw 2 of 2 (16 PTS),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,16.0,,,,,,,,,,
392,PT06M10.00S,2023-02-24T04:32:24.7Z,3,REGULAR,turnover,lost ball,[],203084,,,1610612758,78,73,2023-02-24T04:32:29Z,3840000,False,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1629642]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,1.0,Little,1629642.0,,,,,,,,,,,,,,
393,PT06M10.00S,2023-02-24T04:32:24.7Z,3,REGULAR,steal,,[],1629642,,,1610612757,78,73,2023-02-24T04:32:26Z,3850000,False,,,0,,N. Little STEAL (3 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
394,PT06M05.00S,2023-02-24T04:32:29.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629642,7.5722733245729295,53.431372549019606,1610612757,78,73,2023-02-24T04:32:36Z,3860000,False,-17.0,19.0,1,left,MISS N. Little running Layup,[1629642],1610612757.0,POR,running,,,Little,N. Little,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
395,PT06M03.00S,2023-02-24T04:32:31.6Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,78,73,2023-02-24T04:32:36Z,3870000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,394.0,,,,2.0,1.0,1.0,,,,,,,,,,,
396,PT05M58.00S,2023-02-24T04:32:36.6Z,3,REGULAR,3pt,Jump Shot,[],1629056,86.41590013140605,96.07843137254902,1610612758,81,73,2023-02-24T04:32:50Z,3880000,False,230.0,75.0,1,right,T. Davis 24' 3PT  (12 PTS) (D. Sabonis 6 AST),"[1629056, 1627734]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,Right Corner 3,24+ Right,24.24,Made,,,,,,,,12.0,D. Sabonis,1627734.0,6.0,,,,,,,
398,PT05M41.00S,2023-02-24T04:32:53.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,8.623521681997373,36.51960784313725,1610612757,81,73,2023-02-24T04:32:59Z,3900000,False,67.0,29.0,1,left,MISS D. Eubanks 7' driving Hook,[1629234],1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,,,,,,,,,,,,,,,,,,
399,PT05M38.00S,2023-02-24T04:32:56.7Z,3,REGULAR,rebound,defensive,[],1629056,,,1610612758,81,73,2023-02-24T04:32:59Z,3910000,False,,,0,,T. Davis REBOUND (Off:1 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,398.0,,,,3.0,2.0,1.0,,,,,,,,,,,
400,PT05M35.00S,2023-02-24T04:32:59.3Z,3,REGULAR,3pt,Jump Shot,[],1629056,66.70499342969777,50.0,1610612758,81,73,2023-02-24T04:33:23Z,3920000,False,0.0,260.0,1,right,MISS T. Davis 26' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
401,PT05M30.00S,2023-02-24T04:33:04.3Z,3,REGULAR,rebound,defensive,[],1627853,,,1610612757,81,73,2023-02-24T04:33:09Z,3930000,False,,,0,,R. Arcidiacono REBOUND (Off:0 Def:6),[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Above the Break 3,24+ Center,,,400.0,,,,6.0,6.0,0.0,,,,,,,,,,,
402,PT05M26.00S,2023-02-24T04:33:13.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,81,73,2023-02-24T04:33:13Z,3940000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M26.00S,2023-02-24T04:34:54.7Z,3,REGULAR,substitution,out,[],1629680,,,1610612757,81,73,2023-02-24T04:35:53Z,3950000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M26.00S,2023-02-24T04:34:54.7Z,3,REGULAR,substitution,out,[],1629629,,,1610612757,81,73,2023-02-24T04:35:53Z,3960000,False,,,0,,SUB out: C. Reddish,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M26.00S,2023-02-24T04:34:54.7Z,3,REGULAR,substitution,out,[],1629234,,,1610612757,81,73,2023-02-24T04:35:53Z,3970000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M26.00S,2023-02-24T04:34:54.7Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,81,73,2023-02-24T04:35:53Z,3980000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M26.00S,2023-02-24T04:34:54.7Z,3,REGULAR,substitution,in,[],1631101,,,1610612757,81,73,2023-02-24T04:35:53Z,3990000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M26.00S,2023-02-24T04:34:54.7Z,3,REGULAR,substitution,in,[],1631133,,,1610612757,81,73,2023-02-24T04:35:53Z,4000000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M08.00S,2023-02-24T04:36:27.6Z,3,REGULAR,2pt,Jump Shot,[],1631101,21.76412614980289,79.16666666666666,1610612757,81,73,2023-02-24T04:37:20Z,4010000,False,-146.0,152.0,1,left,MISS S. Sharpe 21' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,21.07,Missed,,,,,,,,,,,,,,,,,,
410,PT05M06.00S,2023-02-24T04:36:29.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,81,73,2023-02-24T04:36:32Z,4020000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:13),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,409.0,,,,16.0,13.0,3.0,,,,,,,,,,,
411,PT05M01.00S,2023-02-24T04:36:34.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629056,68.80749014454665,31.372549019607842,1610612758,84,73,2023-02-24T04:36:42Z,4030000,False,-93.0,241.0,1,right,T. Davis 25' 3PT running (15 PTS) (D. Sabonis 7 AST),"[1629056, 1627734]",1610612758.0,SAC,running,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,25.81,Made,,,,,,,,15.0,D. Sabonis,1627734.0,7.0,,,,,,,
413,PT04M37.00S,2023-02-24T04:36:58.8Z,3,REGULAR,3pt,Jump Shot,[],1627853,29.6484888304862,22.30392156862745,1610612757,84,73,2023-02-24T04:37:03Z,4050000,False,138.0,226.0,1,left,MISS R. Arcidiacono 26' 3PT,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
414,PT04M34.00S,2023-02-24T04:37:01.8Z,3,REGULAR,rebound,defensive,[],1629056,,,1610612758,84,73,2023-02-24T04:37:03Z,4060000,False,,,0,,T. Davis REBOUND (Off:1 Def:3),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Right Center,,,413.0,,,,4.0,3.0,1.0,,,,,,,,,,,
415,PT04M29.00S,2023-02-24T04:37:07.5Z,3,REGULAR,3pt,Jump Shot,[],203084,93.51182654402102,3.9215686274509802,1610612758,87,73,2023-02-24T04:37:14Z,4070000,False,-230.0,8.0,1,right,H. Barnes 3PT  (15 PTS) (D. Sabonis 8 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.06,Made,,,,,,,,15.0,D. Sabonis,1627734.0,8.0,,,,,,,
417,PT04M16.00S,2023-02-24T04:37:19.8Z,3,REGULAR,3pt,Jump Shot,[],1629642,32.802233902759525,42.40196078431372,1610612757,87,76,2023-02-24T04:37:25Z,4090000,False,38.0,256.0,1,left,N. Little 25' 3PT  (24 PTS) (R. Arcidiacono 4 AST),"[1629642, 1627853]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Center,25.86,Made,,,,,,,,24.0,R. Arcidiacono,1627853.0,4.0,,,,,,,
419,PT03M59.00S,2023-02-24T04:37:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.9060446780552,44.85294117647059,1610612758,87,76,2023-02-24T04:37:43Z,4110000,False,-26.0,5.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
