actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
268,PT06M16.00S,2022-12-29T03:54:13.4Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,39,55,2022-12-29T03:54:20Z,2620000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,265.0,,,,,,,3.0,1.0,2.0
269,PT06M15.00S,2022-12-29T03:54:13.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627734,8.360709592641262,53.431372549019606,1610612758,39,55,2022-12-29T04:14:14Z,2630000,False,-17.0,26.0,1,left,MISS D. Sabonis turnaround Hook,[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,
270,PT06M15.00S,2022-12-29T03:54:13.4Z,2,REGULAR,rebound,offensive,[],203084,,,1610612758,39,55,2022-12-29T03:54:31Z,2640000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Restricted Area,0-8 Center,,,,,,,,,,269.0,,,,,,,1.0,0.0,1.0
271,PT06M12.00S,2022-12-29T03:54:16.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,6.652431011826544,48.03921568627451,1610612758,41,55,2022-12-29T04:14:42Z,2650000,False,10.0,10.0,1,left,H. Barnes putback Layup (5 PTS),[203084],1610612758.0,SAC,putback,,,Barnes,H. Barnes,,,,,,Restricted Area,0-8 Center,1.4,Made,5.0,,,,,,,,,,,,,,,,
272,PT06M00.00S,2022-12-29T03:54:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,93.64323258869908,53.92156862745098,1610612743,41,57,2022-12-29T03:54:48Z,2660000,False,20.0,7.0,1,right,Z. Nnaji Layup (8 PTS) (I. Smith 4 AST),"[1630192, 202397]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,2.09,Made,8.0,,,,,,,,,,,I. Smith,202397.0,4.0,,,
274,PT05M49.00S,2022-12-29T03:54:40.6Z,2,REGULAR,turnover,bad pass,[],1630558,,,1610612758,41,57,2022-12-29T03:54:52Z,2680000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1628432]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1.0,Reed,1628432.0,,,,,,
275,PT05M49.00S,2022-12-29T03:54:40.6Z,2,REGULAR,steal,,[],1628432,,,1610612743,41,57,2022-12-29T03:54:42Z,2690000,False,,,0,,D. Reed STEAL (1 STL),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,
276,PT05M46.00S,2022-12-29T03:54:45.2Z,2,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612743,41,57,2022-12-29T03:55:28Z,2700000,False,,,0,,K. Huerter shooting personal FOUL (3 PF) (Reed 2 FT),"[1628989, 1628432]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,1151.0,Restricted Area,0-8 Center,,,,3.0,0.0,Reed,1628432.0,,,,,,,,,,,,
278,PT05M46.00S,2022-12-29T03:55:06.4Z,2,REGULAR,substitution,out,[],202397,,,1610612743,41,57,2022-12-29T03:55:27Z,2720000,False,,,0,,SUB out: I. Smith,[202397],1610612743.0,DEN,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M46.00S,2022-12-29T03:55:06.4Z,2,REGULAR,substitution,in,[],1630538,,,1610612743,41,57,2022-12-29T03:55:27Z,2750000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT05M46.00S,2022-12-29T03:55:06.4Z,2,REGULAR,substitution,out,[],1630558,,,1610612743,41,57,2022-12-29T04:01:02Z,2755000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT05M46.00S,2022-12-29T03:55:06.4Z,2,REGULAR,substitution,in,[],1628368,,,1610612743,41,57,2022-12-29T04:01:02Z,2757500,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M46.00S,2022-12-29T03:55:29.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628432,,,1610612743,41,57,2022-12-29T03:55:29Z,2760000,False,,,0,,MISS D. Reed Free Throw 1 of 2,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
283,PT05M46.00S,2022-12-29T03:55:29.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,41,57,2022-12-29T03:55:29Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,
284,PT05M46.00S,2022-12-29T03:55:47.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628432,,,1610612743,41,58,2022-12-29T03:55:47Z,2780000,False,,,0,,D. Reed Free Throw 2 of 2 (1 PTS),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
289,PT05M34.00S,2022-12-29T03:55:30.9Z,2,REGULAR,substitution,out,[],1628989,,,1610612758,41,58,2022-12-29T03:56:42Z,2785000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M34.00S,2022-12-29T03:55:30.9Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,41,58,2022-12-29T03:56:42Z,2787500,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M32.00S,2022-12-29T03:56:07.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612758,41,58,2022-12-29T03:56:17Z,2790000,False,,,0,,K. Caldwell-Pope personal FOUL (2 PF) (Barnes 2 FT),"[203484, 203084]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1151.0,Mid-Range,8-16 Left,,,,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,
287,PT05M32.00S,2022-12-29T03:56:27.8Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,42,58,2022-12-29T03:56:50Z,2810000,False,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
292,PT05M32.00S,2022-12-29T03:56:27.8Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,42,58,2022-12-29T03:56:50Z,2860000,False,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
293,PT05M30.00S,2022-12-29T03:56:29.8Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,42,58,2022-12-29T03:56:50Z,2870000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,292.0,,,,,,,1.0,1.0,0.0
294,PT05M09.00S,2022-12-29T03:57:10.1Z,2,REGULAR,3pt,Jump Shot,[],203999,74.06373193166885,82.59803921568627,1610612743,42,58,2022-12-29T03:57:17Z,2880000,False,163.0,191.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,
295,PT05M07.00S,2022-12-29T03:57:12.1Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,42,58,2022-12-29T03:57:17Z,2890000,False,,,0,,Z. Nnaji REBOUND (Off:1 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,294.0,,,,,,,2.0,1.0,1.0
296,PT05M07.00S,2022-12-29T03:57:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,94.40999984741211,50.0,1610612743,42,60,2022-12-29T03:57:15Z,2900000,False,0.0,0.0,1,right,Z. Nnaji tip Layup (10 PTS),[1630192],1610612743.0,DEN,tip,,,Nnaji,Z. Nnaji,,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,
297,PT05M07.00S,2022-12-29T03:57:19.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,42,60,2022-12-29T03:57:41Z,2910000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,,,
298,PT04M57.00S,2022-12-29T03:57:40.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628432,,,1610612758,42,60,2022-12-29T03:57:52Z,2920000,False,,,0,,D. Reed personal FOUL (1 PF) (Monk 2 FT),"[1628432, 1628370]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,1151.0,Mid-Range,16-24 Left Center,,,,1.0,0.0,Monk,1628370.0,,,,,,,,,,,,
300,PT04M57.00S,2022-12-29T03:58:02.7Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,43,60,2022-12-29T03:58:02Z,2940000,False,,,0,,M. Monk Free Throw 1 of 2 (5 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
301,PT04M57.00S,2022-12-29T03:58:03.7Z,2,REGULAR,substitution,out,[],1628432,,,1610612758,43,60,2022-12-29T03:58:08Z,2950000,False,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M57.00S,2022-12-29T03:58:03.7Z,2,REGULAR,substitution,in,[],1629008,,,1610612758,43,60,2022-12-29T03:58:08Z,2960000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M57.00S,2022-12-29T03:58:09.9Z,2,REGULAR,substitution,out,[],203084,,,1610612758,43,60,2022-12-29T03:58:13Z,2970000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M57.00S,2022-12-29T03:58:09.9Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,43,60,2022-12-29T03:58:13Z,2980000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M57.00S,2022-12-29T03:58:23.7Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,44,60,2022-12-29T03:58:23Z,2990000,False,,,0,,M. Monk Free Throw 2 of 2 (6 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
308,PT04M36.00S,2022-12-29T03:59:03.3Z,2,REGULAR,3pt,Jump Shot,[],1629008,92.32917214191852,3.9215686274509802,1610612743,44,60,2022-12-29T03:59:09Z,3010000,False,-230.0,20.0,1,right,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,
309,PT04M32.00S,2022-12-29T03:59:07.3Z,2,REGULAR,rebound,offensive,[],1630538,,,1610612743,44,60,2022-12-29T03:59:09Z,3020000,False,,,0,,B. Hyland REBOUND (Off:1 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Left Corner 3,24+ Left,,,,,,,,,,308.0,,,,,,,2.0,1.0,1.0
310,PT04M30.00S,2022-12-29T03:59:08.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630538,92.59198423127464,53.92156862745098,1610612743,44,60,2022-12-29T04:15:18Z,3030000,False,20.0,17.0,1,right,MISS B. Hyland turnaround fadeaway Shot,[1630538],1610612743.0,DEN,turnaround fadeaway,,,Hyland,B. Hyland,,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,
311,PT04M30.00S,2022-12-29T03:59:08.1Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,44,60,2022-12-29T03:59:16Z,3040000,False,,,0,,Z. Nnaji REBOUND (Off:2 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,,,,,,,,,,310.0,,,,,,,3.0,1.0,2.0
312,PT04M27.00S,2022-12-29T03:59:11.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,94.1688567674113,55.14705882352941,1610612743,44,60,2022-12-29T03:59:19Z,3050000,False,26.0,2.0,1,right,MISS Z. Nnaji Layup - blocked,"[1630192, 1629644]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,Okpala,1629644.0,,,,,,,,,,
313,PT04M27.00S,2022-12-29T03:59:11.4Z,2,REGULAR,block,,[],1629644,,,1610612743,44,60,2022-12-29T03:59:13Z,3060000,False,,,0,,K. Okpala BLOCK (2 BLK),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
314,PT04M24.00S,2022-12-29T03:59:14.4Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,44,60,2022-12-29T03:59:19Z,3070000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,Restricted Area,0-8 Center,,,,,,,,,,312.0,,,,,,,1.0,1.0,0.0
315,PT04M21.00S,2022-12-29T03:59:17.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,7.178055190538765,3.1862745098039214,1610612758,44,60,2022-12-29T03:59:25Z,3080000,False,234.0,15.0,1,left,MISS D. Fox running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,
316,PT04M21.00S,2022-12-29T03:59:17.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,44,60,2022-12-29T03:59:25Z,3090000,False,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Right Corner 3,24+ Right,,,,,,,,,,315.0,,,,,,,3.0,3.0,0.0
317,PT04M06.00S,2022-12-29T03:59:31.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,85.89027595269383,46.07843137254902,1610612743,44,60,2022-12-29T03:59:42Z,3100000,False,-20.0,80.0,1,right,MISS N. Jokic 8' Hook,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),8-16 Center,8.25,Missed,,,,,,,,,,,,,,,,,
318,PT04M02.00S,2022-12-29T03:59:35.8Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,44,60,2022-12-29T03:59:42Z,3110000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,317.0,,,,,,,4.0,2.0,2.0
319,PT03M59.00S,2022-12-29T03:59:39.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,31.882391590013142,41.42156862745098,1610612758,47,60,2022-12-29T03:59:50Z,3120000,False,43.0,247.0,1,left,M. Monk 25' 3PT running (9 PTS) (D. Sabonis 2 AST),"[1628370, 1627734]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,,Above the Break 3,24+ Center,25.09,Made,9.0,,,,,,,,,,,D. Sabonis,1627734.0,2.0,,,
321,PT03M37.00S,2022-12-29T04:00:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.27792378449409,50.245098039215684,1610612743,47,60,2022-12-29T04:15:52Z,3140000,False,1.0,29.0,1,right,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,
322,PT03M32.00S,2022-12-29T04:00:07.0Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,47,60,2022-12-29T04:15:52Z,3150000,False,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Restricted Area,0-8 Center,,,,,,,,,,321.0,,,,,,,4.0,3.0,1.0
323,PT03M32.00S,2022-12-29T04:00:05.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,47,62,2022-12-29T04:00:05Z,3160000,False,0.0,0.0,1,right,N. Jokic tip Layup (16 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,,Mid-Range,8-16 Left,0.0,Made,16.0,,,,,,,,,,,,,,,,
324,PT03M29.00S,2022-12-29T04:00:13.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,5.863994743758213,63.725490196078425,1610612758,49,62,2022-12-29T04:16:33Z,3170000,False,-69.0,3.0,1,left,D. Fox 6' floating Jump Shot (9 PTS),[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,,In The Paint (Non-RA),0-8 Center,6.86,Made,9.0,,,,,,,,,,,,,,,,
325,PT03M29.00S,2022-12-29T04:00:18.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630538,,,1610612758,49,62,2022-12-29T04:00:31Z,3180000,False,,,0,,B. Hyland shooting personal FOUL (2 PF) (Fox 1 FT),"[1630538, 1628368]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,204059.0,In The Paint (Non-RA),0-8 Center,,,,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,
327,PT03M29.00S,2022-12-29T04:00:41.8Z,2,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,50,62,2022-12-29T04:00:41Z,3200000,False,,,0,,D. Fox Free Throw 1 of 1 (10 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
328,PT03M15.00S,2022-12-29T04:00:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,84.05059132720105,58.57843137254902,1610612743,50,64,2022-12-29T04:01:11Z,3210000,False,43.0,97.0,1,right,N. Jokic 10' turnaround Jump Shot (18 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),8-16 Center,10.64,Made,18.0,,,,,,,,,,,,,,,,
331,PT03M04.00S,2022-12-29T04:01:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,8.360709592641262,59.068627450980394,1610612758,50,64,2022-12-29T04:01:16Z,3220000,False,-45.0,26.0,1,left,MISS D. Sabonis driving bank Shot,[1627734],1610612758.0,SAC,driving bank,,,Sabonis,D. Sabonis,,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,
332,PT03M04.00S,2022-12-29T04:01:08.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,50,64,2022-12-29T04:01:16Z,3230000,False,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,331.0,,,,,,,5.0,4.0,1.0
333,PT02M58.00S,2022-12-29T04:01:14.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,83.13074901445466,4.901960784313726,1610612743,50,67,2022-12-29T04:01:20Z,3240000,False,-225.0,106.0,1,right,B. Hyland 24' 3PT  (5 PTS) (M. Porter Jr. 1 AST),"[1630538, 1629008]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Above the Break 3,24+ Left Center,24.92,Made,5.0,,,,,,,,,,,M. Porter Jr.,1629008.0,1.0,,,
335,PT02M56.00S,2022-12-29T04:01:24.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,50,67,2022-12-29T04:01:24Z,3260000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M49.00S,2022-12-29T04:04:18.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.95335085413929,62.99019607843137,1610612758,50,67,2022-12-29T04:04:22Z,3270000,False,-65.0,116.0,1,left,MISS D. Fox 13' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,In The Paint (Non-RA),8-16 Center,13.32,Missed,,,,,,,,,,,,,,,,,
337,PT02M46.00S,2022-12-29T04:04:21.3Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,50,67,2022-12-29T04:04:21Z,3280000,False,,,0,,B. Hyland REBOUND (Off:1 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,336.0,,,,,,,3.0,2.0,1.0
338,PT02M39.00S,2022-12-29T04:04:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.72339027595268,46.32352941176471,1610612743,50,69,2022-12-29T04:04:33Z,3290000,False,-18.0,16.0,1,right,N. Jokic driving Layup (20 PTS) (B. Hyland 3 AST),"[203999, 1630538]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,Restricted Area,0-8 Center,2.43,Made,20.0,,,,,,,,,,,B. Hyland,1630538.0,3.0,,,
340,PT02M29.00S,2022-12-29T04:04:38.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628370,8.623521681997373,40.68627450980392,1610612758,52,69,2022-12-29T04:04:55Z,3310000,False,47.0,29.0,1,left,M. Monk driving bank Hook (11 PTS),[1628370],1610612758.0,SAC,driving bank,,,Monk,M. Monk,,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,11.0,,,,,,,,,,,,,,,,
341,PT02M13.00S,2022-12-29T04:04:54.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,91.5407358738502,64.95098039215686,1610612743,52,69,2022-12-29T04:05:00Z,3320000,False,75.0,27.0,1,right,MISS N. Jokic 7' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,
342,PT02M09.00S,2022-12-29T04:04:57.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,52,69,2022-12-29T04:04:57Z,3330000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,341.0,,,,,,,5.0,3.0,2.0
343,PT02M06.00S,2022-12-29T04:05:01.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,27.94021024967148,76.9607843137255,1610612758,52,69,2022-12-29T04:05:12Z,3340000,False,-135.0,210.0,1,left,MISS K. Murray 24' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,
344,PT02M05.00S,2022-12-29T04:05:02.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,52,69,2022-12-29T04:05:08Z,3350000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,343.0,,,,,,,,,
346,PT01M47.00S,2022-12-29T04:05:26.5Z,2,REGULAR,2pt,Jump Shot,[],203999,78.13731931668858,37.99019607843137,1610612743,52,69,2022-12-29T04:05:40Z,3370000,False,-60.0,153.0,1,right,MISS N. Jokic 16' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Mid-Range,16-24 Left Center,16.43,Missed,,,,,,,,,,,,,,,,,
348,PT01M45.00S,2022-12-29T04:05:28.5Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,52,69,2022-12-29T04:05:40Z,3390000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,346.0,,,,,,,3.0,2.0,1.0
349,PT01M45.00S,2022-12-29T04:05:34.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629644,,,1610612743,52,69,2022-12-29T04:05:53Z,3400000,False,,,0,,K. Okpala shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1629644, 1629008]",1610612758.0,SAC,shooting,,,Okpala,K. Okpala,,,,,1151.0,Restricted Area,0-8 Center,,,,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,,,,,
351,PT01M45.00S,2022-12-29T04:05:55.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629008,,,1610612743,52,70,2022-12-29T04:05:55Z,3420000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (15 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
352,PT01M45.00S,2022-12-29T04:06:09.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629008,,,1610612743,52,71,2022-12-29T04:06:09Z,3430000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (16 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
353,PT01M28.00S,2022-12-29T04:06:30.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.325229960578188,55.63725490196079,1610612758,54,71,2022-12-29T04:06:38Z,3440000,False,-28.0,92.0,1,left,D. Fox 9' pullup Jump Shot (12 PTS) (M. Monk 2 AST),"[1628368, 1628370]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,In The Paint (Non-RA),8-16 Center,9.58,Made,12.0,,,,,,,,,,,M. Monk,1628370.0,2.0,,,
