actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
352,PT00M16.80S,2022-10-20T03:16:31.2Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,54,51,2022-10-20T03:16:41Z,3450000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M16.80S,2022-10-20T03:16:55.0Z,2,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,55,51,2022-10-20T03:16:55Z,3460000,,,0,,K. Huerter Free Throw 2 of 2 (10 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
354,PT00M00.00S,2022-10-20T03:17:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,91.93495400788436,48.77450980392157,1610612757,55,51,2022-10-20T03:28:46Z,3470000,-6.0,23.0,1,right,MISS D. Lillard cutting Layup,[203081],1610612757.0,POR,cutting,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
355,PT00M00.00S,2022-10-20T03:17:17.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,55,51,2022-10-20T03:39:27Z,3480000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,354.0,,,,,,,,
356,PT00M00.00S,2022-10-20T03:17:27.2Z,2,REGULAR,period,end,[],0,,,1610612757,55,51,2022-10-20T03:17:27Z,3490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-10-20T03:32:08.2Z,3,REGULAR,substitution,out,['startperiod'],1629056,,,1610612757,55,51,2022-10-20T03:32:41Z,3510000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-10-20T03:32:08.2Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612757,55,51,2022-10-20T03:32:41Z,3520000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-10-20T03:32:08.2Z,3,REGULAR,substitution,in,['startperiod'],1628368,,,1610612757,55,51,2022-10-20T03:32:41Z,3530000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-10-20T03:32:08.2Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612757,55,51,2022-10-20T03:32:41Z,3540000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-10-20T03:32:43.1Z,3,REGULAR,period,start,[],0,,,1610612757,55,51,2022-10-20T03:32:43Z,3550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-10-20T03:32:50.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,55,51,2022-10-20T03:34:04Z,3560000,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,203593.0,,,,,,,,,,,,,
368,PT11M46.00S,2022-10-20T03:32:56.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,22.552562417871222,87.25490196078431,1610612757,55,51,2022-10-20T03:33:02Z,3570000,-186.0,159.0,1,left,MISS A. Simons 24' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.53,Missed,,,,,,,,,,,,,,,,,,
369,PT11M43.00S,2022-10-20T03:32:59.9Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,55,51,2022-10-20T03:33:02Z,3580000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,368.0,2.0,2.0,0.0,,,,,
371,PT11M25.00S,2022-10-20T03:33:59.2Z,3,REGULAR,violation,kicked ball,[],203994,,,1610612758,55,51,2022-10-20T03:34:05Z,3600000,,,0,,J. Nurkic kicked ball VIOLATION,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,1627961.0,,,,,,,,,,,,,
372,PT11M18.00S,2022-10-20T03:34:52.9Z,3,REGULAR,2pt,Jump Shot,[],1628368,73.66951379763469,53.431372549019606,1610612758,57,51,2022-10-20T03:35:01Z,3610000,17.0,195.0,1,right,D. Fox 19' step back Jump Shot (20 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,19.58,Made,20.0,,,,,,,,,,,,,,,,,
373,PT10M53.00S,2022-10-20T03:35:17.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,11.12023653088042,46.81372549019608,1610612757,57,51,2022-10-20T03:35:22Z,3620000,16.0,52.0,1,left,MISS J. Nurkic Hook,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
374,PT10M51.00S,2022-10-20T03:35:19.2Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,57,51,2022-10-20T03:35:22Z,3630000,,,0,,H. Barnes REBOUND (Off:0 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,373.0,6.0,6.0,0.0,,,,,
375,PT10M42.00S,2022-10-20T03:35:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.59198423127464,42.8921568627451,1610612758,57,51,2022-10-20T03:35:35Z,3640000,-36.0,17.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
376,PT10M40.00S,2022-10-20T03:35:29.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,57,51,2022-10-20T03:35:35Z,3650000,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,375.0,6.0,4.0,2.0,,,,,
377,PT10M32.00S,2022-10-20T03:35:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.521024967148489,46.32352941176471,1610612757,57,51,2022-10-20T03:35:46Z,3660000,18.0,9.0,1,left,MISS J. Nurkic driving Layup,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,,,,,
378,PT10M28.00S,2022-10-20T03:35:42.2Z,3,REGULAR,rebound,defensive,[],1629644,,,1610612758,57,51,2022-10-20T03:35:46Z,3670000,,,0,,K. Okpala REBOUND (Off:0 Def:1),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,377.0,1.0,1.0,0.0,,,,,
379,PT10M23.00S,2022-10-20T03:35:46.5Z,3,REGULAR,3pt,Jump Shot,[],1628989,93.11760840998686,95.09803921568627,1610612758,60,51,2022-10-20T03:37:08Z,3680000,225.0,12.0,1,right,K. Huerter 3PT  (13 PTS) (H. Barnes 4 AST),"[1628989, 203084]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,22.58,Made,13.0,H. Barnes,203084.0,4.0,,,,,,,,,,,,,,
381,PT10M09.00S,2022-10-20T03:36:01.8Z,3,REGULAR,3pt,Jump Shot,[],203081,30.699737187910642,25.245098039215684,1610612757,60,51,2022-10-20T04:41:29Z,3700000,124.0,236.0,1,left,MISS D. Lillard 26' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
382,PT10M05.00S,2022-10-20T03:36:05.8Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,60,51,2022-10-20T03:36:08Z,3710000,,,0,,H. Barnes REBOUND (Off:0 Def:7),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,381.0,7.0,7.0,0.0,,,,,
383,PT10M00.00S,2022-10-20T03:36:10.6Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612758,60,51,2022-10-20T03:36:16Z,3720000,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 203994]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Nurkic,203994.0,,
384,PT10M00.00S,2022-10-20T03:36:10.6Z,3,REGULAR,steal,,[],203994,,,1610612757,60,51,2022-10-20T03:36:13Z,3730000,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
385,PT09M56.00S,2022-10-20T03:36:15.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,5.863994743758213,46.81372549019608,1610612757,60,53,2022-10-20T03:38:55Z,3740000,16.0,3.0,1,left,J. Hart running Layup (6 PTS),[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.61,Made,6.0,,,,,,,,,,,,,,,,,
386,PT09M56.00S,2022-10-20T03:36:24.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,60,53,2022-10-20T03:36:24Z,3750000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT09M50.00S,2022-10-20T03:39:26.6Z,3,REGULAR,3pt,Jump Shot,[],203084,66.5735873850197,45.83333333333333,1610612758,60,53,2022-10-20T03:39:36Z,3760000,-21.0,262.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,26.25,Missed,,,,,,,,,,,,,,,,,,
389,PT09M49.00S,2022-10-20T03:39:30.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,60,53,2022-10-20T03:39:30Z,3770000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,388.0,,,,,,,,
390,PT09M31.00S,2022-10-20T03:39:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.783837056504599,51.225490196078425,1610612757,60,53,2022-10-20T03:40:04Z,3780000,-6.0,11.0,1,left,MISS J. Nurkic reverse Layup,[203994],1610612757.0,POR,reverse,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.28,Missed,,,,,,,,,,,,,,,,,,
391,PT09M28.00S,2022-10-20T03:39:58.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,60,53,2022-10-20T03:40:04Z,3790000,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,390.0,3.0,2.0,1.0,,,,,
392,PT09M24.00S,2022-10-20T03:40:01.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,74.45795006570303,84.55882352941177,1610612758,60,53,2022-10-20T03:42:24Z,3800000,173.0,188.0,1,right,MISS D. Fox 25' running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
393,PT09M24.00S,2022-10-20T03:40:01.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,60,53,2022-10-20T03:40:12Z,3810000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,392.0,,,,,,,,
395,PT09M23.00S,2022-10-20T03:40:13.3Z,3,REGULAR,substitution,out,[],203994,,,1610612758,60,53,2022-10-20T03:40:16Z,3830000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT09M23.00S,2022-10-20T03:40:13.3Z,3,REGULAR,substitution,in,[],1629234,,,1610612758,60,53,2022-10-20T03:40:16Z,3840000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT09M13.00S,2022-10-20T03:40:34.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,71.56701708278581,83.08823529411765,1610612758,63,53,2022-10-20T03:40:41Z,3850000,165.0,215.0,1,right,K. Huerter 27' 3PT  (16 PTS) (D. Fox 4 AST),"[1628989, 1628368]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,27.11,Made,16.0,D. Fox,1628368.0,4.0,,,,,,,,,,,,,,
400,PT08M50.00S,2022-10-20T03:41:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,10.988830486202366,48.77450980392157,1610612757,63,55,2022-10-20T03:41:11Z,3870000,6.0,51.0,1,left,J. Hart pullup Jump Shot (8 PTS),[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,8.0,,,,,,,,,,,,,,,,,
401,PT08M50.00S,2022-10-20T03:41:06.8Z,3,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612757,63,55,2022-10-20T03:41:23Z,3880000,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Hart 1 FT),"[1627734, 1628404]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,3.0,0.0,Hart,1628404.0,,,,,,,,,
403,PT08M50.00S,2022-10-20T03:41:29.0Z,3,REGULAR,freethrow,1 of 1,[],1628404,,,1610612757,63,56,2022-10-20T03:41:29Z,3900000,,,0,,J. Hart Free Throw 1 of 1 (9 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
405,PT08M38.00S,2022-10-20T03:41:42.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,90.3580814717477,45.588235294117645,1610612758,65,56,2022-10-20T03:43:21Z,3910000,-22.0,38.0,1,right,D. Fox driving floating Jump Shot (22 PTS) (D. Sabonis 4 AST),"[1628368, 1627734]",1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,4.4,Made,22.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,
406,PT08M26.00S,2022-10-20T03:41:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.995400788436268,45.588235294117645,1610612757,65,58,2022-10-20T03:42:01Z,3920000,22.0,4.0,1,left,D. Lillard driving Layup (13 PTS) (J. Hart 2 AST),"[203081, 1628404]",1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.24,Made,13.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,,
408,PT08M19.00S,2022-10-20T03:42:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.59198423127464,45.09803921568628,1610612758,67,58,2022-10-20T03:44:44Z,3940000,-25.0,17.0,1,right,D. Fox driving Layup (24 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.99,Made,24.0,,,,,,,,,,,,,,,,,
410,PT08M08.00S,2022-10-20T03:42:20.1Z,3,REGULAR,foul,personal,[],1628368,,,1610612757,67,58,2022-10-20T03:42:29Z,3950000,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 1629014]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,2004.0,3.0,0.0,Simons,1629014.0,,,,,,,,,
412,PT07M57.00S,2022-10-20T03:42:59.3Z,3,REGULAR,3pt,Jump Shot,[],203924,8.492115637319317,3.9215686274509802,1610612757,67,61,2022-10-20T03:43:05Z,3970000,230.0,27.0,1,left,J. Grant 3PT  (12 PTS) (J. Hart 3 AST),"[203924, 1628404]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.2,Made,12.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,,,
414,PT07M39.00S,2022-10-20T03:43:16.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,93.51182654402102,47.794117647058826,1610612758,69,61,2022-10-20T03:43:23Z,3990000,-11.0,8.0,1,right,D. Sabonis DUNK (9 PTS) (D. Fox 5 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.39,Made,9.0,D. Fox,1628368.0,5.0,,,,,,,,,,,,,,
416,PT07M27.00S,2022-10-20T03:43:29.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.1268068331143235,44.85294117647059,1610612757,69,63,2022-10-20T03:43:35Z,4010000,26.0,5.0,1,left,J. Hart driving Layup (11 PTS),[1628404],1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.62,Made,11.0,,,,,,,,,,,,,,,,,
417,PT07M17.00S,2022-10-20T03:43:38.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,93.9060446780552,50.0,1610612758,71,63,2022-10-20T03:46:02Z,4020000,0.0,5.0,1,right,D. Sabonis cutting DUNK (11 PTS) (K. Huerter 2 AST),"[1627734, 1628989]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.48,Made,11.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
419,PT07M01.00S,2022-10-20T03:43:54.6Z,3,REGULAR,3pt,Jump Shot,[],1629014,28.07161629434954,19.607843137254903,1610612757,71,63,2022-10-20T03:44:02Z,4040000,152.0,211.0,1,left,MISS A. Simons 26' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.04,Missed,,,,,,,,,,,,,,,,,,
420,PT06M58.00S,2022-10-20T03:43:57.6Z,3,REGULAR,rebound,defensive,[],1629644,,,1610612758,71,63,2022-10-20T03:44:02Z,4050000,,,0,,K. Okpala REBOUND (Off:0 Def:2),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,419.0,2.0,2.0,0.0,,,,,
421,PT06M48.00S,2022-10-20T03:44:08.8Z,3,REGULAR,foul,personal,['2freethrow'],203924,,,1610612758,71,63,2022-10-20T03:44:35Z,4060000,,,0,,J. Grant shooting personal FOUL (3 PF) (Fox 2 FT),"[203924, 1628368]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203593.0,3.0,0.0,Fox,1628368.0,,,,,,,,,
423,PT06M48.00S,2022-10-20T03:44:45.8Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,71,63,2022-10-20T03:44:45Z,4080000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
424,PT06M48.00S,2022-10-20T03:44:45.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,71,63,2022-10-20T03:44:45Z,4090000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,423.0,,,,,,,,
425,PT06M48.00S,2022-10-20T03:44:50.1Z,3,REGULAR,substitution,out,[],1629014,,,1610612758,71,63,2022-10-20T03:44:57Z,4100000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M48.00S,2022-10-20T03:44:50.1Z,3,REGULAR,substitution,in,[],1626159,,,1610612758,71,63,2022-10-20T03:44:57Z,4110000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M48.00S,2022-10-20T03:45:07.8Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,72,63,2022-10-20T03:45:07Z,4120000,,,0,,D. Fox Free Throw 2 of 2 (25 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
428,PT06M37.00S,2022-10-20T03:45:23.6Z,3,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,72,63,2022-10-20T03:45:35Z,4130000,,,0,,D. Lillard lost ball out-of-bounds TURNOVER (2 TO),[203081],1610612757.0,POR,lost ball,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,,,,,,,203593.0,,,,,,,,,2.0,,,,
429,PT06M30.00S,2022-10-20T03:45:39.7Z,3,REGULAR,turnover,lost ball,[],1628368,,,1610612758,72,63,2022-10-20T03:45:45Z,4140000,,,0,,D. Fox lost ball TURNOVER (5 TO),"[1628368, 203924]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,5.0,Grant,203924.0,,
430,PT06M30.00S,2022-10-20T03:45:39.7Z,3,REGULAR,steal,,[],203924,,,1610612757,72,63,2022-10-20T03:45:42Z,4150000,,,0,,J. Grant STEAL (2 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
431,PT06M25.00S,2022-10-20T03:45:45.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203081,23.603810775295663,13.23529411764706,1610612757,72,63,2022-10-20T03:48:54Z,4160000,184.0,169.0,1,left,MISS D. Lillard 25' running 3PT,[203081],1610612757.0,POR,running,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
432,PT06M20.00S,2022-10-20T03:45:49.9Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612757,72,63,2022-10-20T03:45:49Z,4170000,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,431.0,3.0,2.0,1.0,,,,,
433,PT06M17.00S,2022-10-20T03:45:52.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203924,16.90210249671485,94.85294117647058,1610612757,72,66,2022-10-20T03:45:57Z,4180000,-224.0,106.0,1,left,J. Grant 24' 3PT  (15 PTS) (D. Lillard 7 AST),"[203924, 203081]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,24.83,Made,15.0,D. Lillard,203081.0,7.0,,,,,,,,,,,,,,
435,PT06M04.00S,2022-10-20T03:46:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,88.91261498028909,40.931372549019606,1610612758,74,66,2022-10-20T03:49:25Z,4200000,-45.0,52.0,1,right,D. Fox 6' pullup Jump Shot (27 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.87,Made,27.0,,,,,,,,,,,,,,,,,
436,PT05M46.00S,2022-10-20T03:46:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,18.478975032851512,65.44117647058823,1610612757,74,66,2022-10-20T04:41:07Z,4210000,-77.0,121.0,1,left,MISS J. Hart 14' pullup Shot,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Left,14.37,Missed,,,,,,,,,,,,,,,,,,
437,PT05M42.00S,2022-10-20T03:46:27.1Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,74,66,2022-10-20T03:46:36Z,4220000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,436.0,3.0,3.0,0.0,,,,,
438,PT05M38.00S,2022-10-20T03:46:32.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203084,92.85479632063075,56.61764705882353,1610612758,74,66,2022-10-20T03:50:50Z,4230000,33.0,15.0,1,right,MISS H. Barnes running Layup,[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
439,PT05M38.00S,2022-10-20T03:46:32.8Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,74,66,2022-10-20T03:46:41Z,4240000,,,0,,H. Barnes REBOUND (Off:1 Def:7),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,438.0,8.0,7.0,1.0,,,,,
440,PT05M37.00S,2022-10-20T03:46:38.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,94.40999984741211,50.0,1610612758,76,66,2022-10-20T03:46:38Z,4250000,0.0,0.0,1,right,H. Barnes tip Layup (7 PTS),[203084],1610612758.0,SAC,tip,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
441,PT05M37.00S,2022-10-20T03:46:41.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,76,66,2022-10-20T03:46:41Z,4260000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M37.00S,2022-10-20T03:48:24.8Z,3,REGULAR,substitution,out,[],1628989,,,1610612757,76,66,2022-10-20T03:49:24Z,4270000,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M37.00S,2022-10-20T03:48:24.8Z,3,REGULAR,substitution,out,[],203084,,,1610612757,76,66,2022-10-20T03:49:24Z,4280000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M37.00S,2022-10-20T03:48:24.8Z,3,REGULAR,substitution,in,[],1628370,,,1610612757,76,66,2022-10-20T03:49:24Z,4290000,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
