actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
533,PT09M42.00S,2023-03-05T04:56:07.4Z,4,REGULAR,3pt,Jump Shot,[],201144,8.492115637319317,3.431372549019608,1610612750,109,113,2023-03-05T04:56:11Z,5090000,False,233.0,27.0,1,left,M. Conley 3PT  (17 PTS) (K. Anderson 8 AST),"[201144, 203937]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,23.44,Made,,,,,17.0,K. Anderson,203937.0,8.0,,,,,,,,
535,PT09M26.00S,2023-03-05T04:56:23.6Z,4,REGULAR,3pt,Jump Shot,[],1628370,92.72339027595268,96.56862745098039,1610612758,109,113,2023-03-05T04:56:30Z,5110000,False,233.0,16.0,1,right,MISS M. Monk 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,23.33,Missed,,,,,,,,,,,,,,,,
536,PT09M22.00S,2023-03-05T04:56:27.6Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,109,113,2023-03-05T04:56:30Z,5120000,False,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,535.0,10.0,7.0,3.0,,,,,,,,,,,,
537,PT09M05.00S,2023-03-05T04:56:45.0Z,4,REGULAR,3pt,Jump Shot,[],1629638,23.078186596583443,87.00980392156863,1610612750,109,116,2023-03-05T04:56:49Z,5130000,False,-185.0,164.0,1,left,N. Alexander-Walker 24' 3PT  (14 PTS) (K. Anderson 9 AST),"[1629638, 203937]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,24.75,Made,,,,,14.0,K. Anderson,203937.0,9.0,,,,,,,,
539,PT09M04.00S,2023-03-05T04:56:52.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,109,116,2023-03-05T04:56:52Z,5150000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M04.00S,2023-03-05T04:59:01.7Z,4,REGULAR,substitution,out,[],1630556,,,1610612758,109,116,2023-03-05T04:59:38Z,5160000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M04.00S,2023-03-05T04:59:01.7Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,109,116,2023-03-05T04:59:38Z,5170000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M04.00S,2023-03-05T04:59:01.7Z,4,REGULAR,substitution,out,[],203084,,,1610612758,109,116,2023-03-05T04:59:38Z,5180000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M04.00S,2023-03-05T04:59:01.7Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,109,116,2023-03-05T04:59:38Z,5190000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M04.00S,2023-03-05T04:59:01.7Z,4,REGULAR,substitution,in,[],1628989,,,1610612758,109,116,2023-03-05T04:59:38Z,5200000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M04.00S,2023-03-05T04:59:01.7Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,109,116,2023-03-05T04:59:38Z,5210000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M04.00S,2023-03-05T05:00:13.7Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,109,116,2023-03-05T05:02:41Z,5215000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M04.00S,2023-03-05T05:00:13.7Z,4,REGULAR,substitution,in,[],203084,,,1610612758,109,116,2023-03-05T05:02:41Z,5217500,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M49.00S,2023-03-05T05:00:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.85479632063075,45.09803921568628,1610612758,109,116,2023-03-05T05:36:48Z,5220000,False,-25.0,15.0,1,right,MISS D. Sabonis cutting Layup - blocked,"[1627734, 203937]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,2.86,Missed,,,,,,,,,,,Anderson,203937.0,,,,
547,PT08M49.00S,2023-03-05T05:00:20.5Z,4,REGULAR,block,,[],203937,,,1610612758,109,116,2023-03-05T05:00:16Z,5230000,False,,,0,,K. Anderson BLOCK (2 BLK),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
548,PT08M44.00S,2023-03-05T05:00:25.5Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,109,116,2023-03-05T05:36:48Z,5240000,False,,,0,,R. Gobert REBOUND (Off:3 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,546.0,11.0,8.0,3.0,,,,,,,,,,,,
549,PT08M34.00S,2023-03-05T05:00:28.7Z,4,REGULAR,foul,personal,['3freethrow'],1628370,,,1610612750,109,116,2023-03-05T05:00:53Z,5250000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Alexander-Walker 3 FT),"[1628370, 1629638]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,1627963.0,,,,,,,,,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0
551,PT08M34.00S,2023-03-05T05:00:54.2Z,4,REGULAR,freethrow,1 of 3,[],1629638,,,1610612750,109,117,2023-03-05T05:01:20Z,5270000,False,,,0,,N. Alexander-Walker Free Throw 1 of 3 (15 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
552,PT08M34.00S,2023-03-05T05:00:54.2Z,4,REGULAR,freethrow,2 of 3,[],1629638,,,1610612750,109,118,2023-03-05T05:01:20Z,5280000,False,,,0,,N. Alexander-Walker Free Throw 2 of 3 (16 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
553,PT08M34.00S,2023-03-05T05:00:54.2Z,4,REGULAR,freethrow,3 of 3,[],1629638,,,1610612750,109,118,2023-03-05T05:01:20Z,5290000,False,,,0,,MISS N. Alexander-Walker Free Throw 3 of 3,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
554,PT08M32.00S,2023-03-05T05:00:56.2Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,109,118,2023-03-05T05:01:20Z,5300000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,553.0,11.0,8.0,3.0,,,,,,,,,,,,
555,PT08M17.00S,2023-03-05T05:01:33.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,91.80354796320631,59.55882352941176,1610612758,109,118,2023-03-05T05:03:16Z,5310000,False,48.0,25.0,1,right,MISS K. Huerter driving floating bank Shot,[1628989],1610612758.0,SAC,driving floating bank,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,5.37,Missed,,,,,,,,,,,,,,,,
556,PT08M15.00S,2023-03-05T05:01:35.2Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,109,118,2023-03-05T05:01:45Z,5320000,False,,,0,,R. Gobert REBOUND (Off:3 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,555.0,12.0,9.0,3.0,,,,,,,,,,,,
557,PT08M05.00S,2023-03-05T05:01:44.5Z,4,REGULAR,3pt,Jump Shot,[],201144,8.623521681997373,3.9215686274509802,1610612750,109,121,2023-03-05T05:01:52Z,5330000,False,230.0,29.0,1,left,M. Conley 3PT  (20 PTS) (N. Alexander-Walker 5 AST),"[201144, 1629638]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,23.22,Made,,,,,20.0,N. Alexander-Walker,1629638.0,5.0,,,,,,,,
559,PT07M51.00S,2023-03-05T05:01:59.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,81.553876478318,58.57843137254902,1610612758,111,121,2023-03-05T05:04:13Z,5350000,False,43.0,121.0,1,right,H. Barnes 12' pullup Jump Shot (20 PTS) (D. Sabonis 4 AST),"[203084, 1627734]",1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,12.83,Made,,,,,20.0,D. Sabonis,1627734.0,4.0,,,,,,,,
563,PT07M33.00S,2023-03-05T05:02:25.3Z,4,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612750,111,121,2023-03-05T05:02:34Z,5390000,False,,,0,,D. Sabonis shooting personal FOUL (5 PF) (Conley 2 FT),"[1627734, 201144]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,,,,,5.0,0.0,Conley,201144.0
565,PT07M33.00S,2023-03-05T05:02:45.8Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,111,122,2023-03-05T05:02:45Z,5410000,False,,,0,,M. Conley Free Throw 1 of 2 (21 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,Made,,,,,21.0,,,,,,,,,,,
566,PT07M33.00S,2023-03-05T05:02:47.7Z,4,REGULAR,substitution,out,[],1628370,,,1610612750,111,122,2023-03-05T05:02:59Z,5420000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M33.00S,2023-03-05T05:02:47.7Z,4,REGULAR,substitution,in,[],1630556,,,1610612750,111,122,2023-03-05T05:02:59Z,5430000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M33.00S,2023-03-05T05:03:05.7Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,111,123,2023-03-05T05:03:05Z,5440000,False,,,0,,M. Conley Free Throw 2 of 2 (22 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,Made,,,,,22.0,,,,,,,,,,,
569,PT07M23.00S,2023-03-05T05:03:23.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628368,92.19776609724047,45.34313725490196,1610612758,113,123,2023-03-05T05:03:35Z,5450000,False,-23.0,21.0,1,right,D. Fox driving Layup (15 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,3.12,Made,,,,,15.0,,,,,,,,,,,
570,PT07M23.00S,2023-03-05T05:03:26.8Z,4,REGULAR,violation,defensive goaltending,[],203497,,,1610612758,113,123,2023-03-05T05:03:35Z,5460000,False,,,0,,R. Gobert defensive goaltending VIOLATION,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
571,PT07M11.00S,2023-03-05T05:03:53.3Z,4,REGULAR,foul,personal,[],1628368,,,1610612750,113,123,2023-03-05T05:06:16Z,5470000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 203937]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,2882.0,,,,,,,,,,,,,,,,2.0,0.0,Anderson,203937.0
573,PT07M11.00S,2023-03-05T05:04:05.7Z,4,REGULAR,substitution,out,[],203937,,,1610612750,113,123,2023-03-05T05:04:09Z,5490000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M11.00S,2023-03-05T05:04:05.7Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,113,123,2023-03-05T05:04:09Z,5500000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M05.00S,2023-03-05T05:04:21.5Z,4,REGULAR,3pt,Jump Shot,[],201144,26.888961892247043,79.90196078431373,1610612750,113,123,2023-03-05T05:07:21Z,5510000,False,-150.0,200.0,1,left,MISS M. Conley 24' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,24.99,Missed,,,,,,,,,,,,,,,,
576,PT07M02.00S,2023-03-05T05:04:24.5Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612758,113,123,2023-03-05T05:07:21Z,5520000,False,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,575.0,2.0,2.0,0.0,,,,,,,,,,,,
577,PT06M53.00S,2023-03-05T05:04:34.2Z,4,REGULAR,3pt,Jump Shot,[],1627734,70.90998685939553,74.75490196078431,1610612758,116,123,2023-03-05T05:04:39Z,5530000,False,124.0,221.0,1,right,D. Sabonis 25' 3PT  (22 PTS) (K. Edwards 1 AST),"[1627734, 1630556]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,25.32,Made,,,,,22.0,K. Edwards,1630556.0,1.0,,,,,,,,
579,PT06M34.00S,2023-03-05T05:04:53.3Z,4,REGULAR,3pt,Jump Shot,[],1630183,8.754927726675426,2.696078431372549,1610612750,116,123,2023-03-05T05:04:58Z,5550000,False,237.0,30.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,23.84,Missed,,,,,,,,,,,,,,,,
580,PT06M31.00S,2023-03-05T05:04:56.3Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,116,123,2023-03-05T05:04:58Z,5560000,False,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,,,,,579.0,3.0,3.0,0.0,,,,,,,,,,,,
581,PT06M24.00S,2023-03-05T05:05:02.7Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612758,116,123,2023-03-05T05:05:07Z,5570000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1629638]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,Alexander-Walker,1629638.0,,,,,,
582,PT06M24.00S,2023-03-05T05:05:02.7Z,4,REGULAR,steal,,[],1629638,,,1610612750,116,123,2023-03-05T05:05:04Z,5580000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
583,PT06M07.00S,2023-03-05T05:05:19.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,5.469776609724048,95.83333333333334,1610612750,116,123,2023-03-05T05:05:24Z,5590000,False,-229.0,-1.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,22.92,Missed,,,,,,,,,,,,,,,,
584,PT06M04.00S,2023-03-05T05:05:22.4Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612758,116,123,2023-03-05T05:05:24Z,5600000,False,,,0,,K. Edwards REBOUND (Off:0 Def:3),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Left Corner 3,24+ Left,,,,,583.0,3.0,3.0,0.0,,,,,,,,,,,,
585,PT05M57.00S,2023-03-05T05:05:29.3Z,4,REGULAR,3pt,Jump Shot,[],1628989,70.90998685939553,71.07843137254902,1610612758,119,123,2023-03-05T05:05:35Z,5610000,False,105.0,221.0,1,right,K. Huerter 24' 3PT  (29 PTS) (D. Sabonis 5 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,24.48,Made,,,,,29.0,D. Sabonis,1627734.0,5.0,,,,,,,,
587,PT05M57.00S,2023-03-05T05:05:37.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,119,123,2023-03-05T05:05:37Z,5630000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M57.00S,2023-03-05T05:07:18.3Z,4,REGULAR,substitution,out,[],201144,,,1610612750,119,123,2023-03-05T05:08:15Z,5640000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT05M57.00S,2023-03-05T05:07:18.3Z,4,REGULAR,substitution,in,[],203937,,,1610612750,119,123,2023-03-05T05:08:15Z,5650000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M44.00S,2023-03-05T05:08:41.3Z,4,REGULAR,3pt,Jump Shot,[],1629638,32.53942181340342,40.44117647058824,1610612750,119,123,2023-03-05T05:08:49Z,5660000,False,48.0,253.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,25.79,Missed,,,,,,,,,,,,,,,,
591,PT05M38.00S,2023-03-05T05:08:47.3Z,4,REGULAR,rebound,offensive,[],1630162,,,1610612750,119,123,2023-03-05T05:08:49Z,5670000,False,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,590.0,2.0,1.0,1.0,,,,,,,,,,,,
592,PT05M29.00S,2023-03-05T05:08:55.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,6.1268068331143235,52.20588235294118,1610612750,119,123,2023-03-05T05:10:01Z,5680000,False,-11.0,5.0,1,left,MISS R. Gobert driving DUNK,[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,1.21,Missed,,,,,,,,,,,,,,,,
593,PT05M26.00S,2023-03-05T05:08:58.8Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,119,123,2023-03-05T05:09:00Z,5690000,False,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,592.0,4.0,4.0,0.0,,,,,,,,,,,,
594,PT05M26.00S,2023-03-05T05:09:04.8Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612758,119,123,2023-03-05T05:09:17Z,5700000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Fox 2 FT),"[1630183, 1628368]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,,,,,4.0,0.0,Fox,1628368.0
596,PT05M26.00S,2023-03-05T05:09:26.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628368,,,1610612758,120,123,2023-03-05T05:09:26Z,5720000,False,,,0,,D. Fox Free Throw 1 of 2 (16 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
597,PT05M26.00S,2023-03-05T05:09:41.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628368,,,1610612758,121,123,2023-03-05T05:09:41Z,5730000,False,,,0,,D. Fox Free Throw 2 of 2 (17 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
598,PT05M04.00S,2023-03-05T05:10:06.2Z,4,REGULAR,turnover,lost ball,[],1630162,,,1610612750,121,123,2023-03-05T05:10:10Z,5740000,False,,,0,,A. Edwards lost ball TURNOVER (3 TO),"[1630162, 1630556]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,3.0,,,,,,,,,,,Edwards,1630556.0,,,,,,
599,PT05M04.00S,2023-03-05T05:10:06.2Z,4,REGULAR,steal,,[],1630556,,,1610612758,121,123,2023-03-05T05:10:08Z,5750000,False,,,0,,K. Edwards STEAL (1 STL),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
600,PT04M55.00S,2023-03-05T05:10:13.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630556,91.06438896189225,55.71001838235294,1610612758,121,123,2023-03-05T05:12:23Z,5760000,False,29.0,31.0,1,right,MISS K. Edwards driving Layup,[1630556],1610612758.0,SAC,driving,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,,,4.25,Missed,,,,,,,,,,,,,,,,
601,PT04M53.00S,2023-03-05T05:10:15.8Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,121,123,2023-03-05T05:10:19Z,5770000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,600.0,12.0,8.0,4.0,,,,,,,,,,,,
602,PT04M52.00S,2023-03-05T05:10:16.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,91.40932982917214,45.588235294117645,1610612758,121,123,2023-03-05T05:10:24Z,5780000,False,-22.0,28.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,3.59,Missed,,,,,,,,,,,,,,,,
603,PT04M52.00S,2023-03-05T05:10:16.8Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,121,123,2023-03-05T05:14:07Z,5790000,False,,,0,,R. Gobert REBOUND (Off:3 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,602.0,13.0,10.0,3.0,,,,,,,,,,,,
604,PT04M47.00S,2023-03-05T05:10:22.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203497,5.863994743758213,53.18627450980392,1610612750,121,125,2023-03-05T05:13:47Z,5800000,False,-16.0,3.0,1,left,R. Gobert running alley-oop DUNK (9 PTS) (J. McDaniels 2 AST),"[203497, 1630183]",1610612750.0,MIN,running alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,1.61,Made,,,,,9.0,J. McDaniels,1630183.0,2.0,,,,,,,,
606,PT04M38.00S,2023-03-05T05:10:35.1Z,4,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,121,125,2023-03-05T05:10:50Z,5820000,False,,,0,,D. Fox lost ball out-of-bounds TURNOVER (3 TO),[1628368],1610612758.0,SAC,lost ball,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,1627963.0,3.0,,,,,,,,,,,,,,,,,,
607,PT04M25.00S,2023-03-05T05:10:54.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203497,11.300919842312751,45.385263480392155,1610612750,121,125,2023-03-05T05:14:31Z,5830000,False,23.0,54.0,1,left,MISS R. Gobert turnaround Hook,[203497],1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,5.85,Missed,,,,,,,,,,,,,,,,
608,PT04M24.00S,2023-03-05T05:10:55.3Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,121,125,2023-03-05T05:11:02Z,5840000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,607.0,4.0,3.0,1.0,,,,,,,,,,,,
609,PT04M24.00S,2023-03-05T05:11:01.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630183,5.590000152587891,50.0,1610612750,121,127,2023-03-05T05:11:01Z,5850000,False,0.0,0.0,1,left,J. McDaniels tip DUNK (19 PTS),[1630183],1610612750.0,MIN,tip,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,19.0,,,,,,,,,,,
610,PT04M24.00S,2023-03-05T05:11:03.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612758,121,127,2023-03-05T05:11:12Z,5860000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
611,PT04M14.00S,2023-03-05T05:11:18.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,86.94152431011827,39.705882352941174,1610612758,123,127,2023-03-05T05:15:12Z,5870000,False,-51.0,70.0,1,right,D. Fox 8' pullup Jump Shot (19 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,,,8.71,Made,,,,,19.0,,,,,,,,,,,
612,PT04M14.00S,2023-03-05T05:11:24.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,123,127,2023-03-05T05:11:24Z,5880000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M14.00S,2023-03-05T05:12:24.1Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,123,127,2023-03-05T05:12:56Z,5890000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M14.00S,2023-03-05T05:12:24.1Z,4,REGULAR,substitution,in,[],201144,,,1610612750,123,127,2023-03-05T05:12:56Z,5900000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
