actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
250,PT08M39.00S,2022-12-20T03:47:32.9Z,2,REGULAR,foul,personal,['1freethrow'],1631099,,,1610612766,36,46,2022-12-20T03:47:47Z,2500000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[1631099, 1626162]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
252,PT08M39.00S,2022-12-20T03:47:48.6Z,2,REGULAR,substitution,out,[],1628370,,,1610612766,36,46,2022-12-20T03:47:54Z,2520000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M39.00S,2022-12-20T03:47:48.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612766,36,46,2022-12-20T03:47:54Z,2530000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M39.00S,2022-12-20T03:48:06.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612766,36,46,2022-12-20T03:48:08Z,2540000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
255,PT08M36.00S,2022-12-20T03:48:09.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,36,46,2022-12-20T03:48:08Z,2550000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,254.0,,,,,,10.0,7.0,3.0,,,,,
256,PT08M17.00S,2022-12-20T03:48:27.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,5.601182654402102,49.01960784313725,1610612758,38,46,2022-12-20T03:48:40Z,2560000,False,5.0,0.0,1,left,H. Barnes cutting DUNK (2 PTS) (D. Mitchell 2 AST),"[203084, 1630558]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,0.49,D. Mitchell,1630558.0,2.0,,,,,,,,
259,PT07M55.00S,2022-12-20T03:48:49.5Z,2,REGULAR,3pt,Jump Shot,[],1630177,82.21090670170827,4.411764705882353,1610612766,38,46,2022-12-20T03:48:53Z,2580000,False,-228.0,115.0,1,right,MISS T. Maledon 25' 3PT,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.51,,,,,,,,,,,
260,PT07M52.00S,2022-12-20T03:48:52.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,38,46,2022-12-20T03:48:53Z,2590000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,259.0,,,,,,11.0,8.0,3.0,,,,,
261,PT07M37.00S,2022-12-20T03:49:07.0Z,2,REGULAR,3pt,Jump Shot,[],1631099,29.6484888304862,25.735294117647058,1610612758,41,46,2022-12-20T03:49:12Z,2600000,False,121.0,226.0,1,left,K. Murray 25' 3PT  (8 PTS) (D. Sabonis 4 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,8.0,25.67,D. Sabonis,1627734.0,4.0,,,,,,,,
263,PT07M34.00S,2022-12-20T03:49:16.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,41,46,2022-12-20T03:49:16Z,2620000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M34.00S,2022-12-20T03:49:58.7Z,2,REGULAR,substitution,out,[],202330,,,1610612766,41,46,2022-12-20T03:53:01Z,2630000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT07M34.00S,2022-12-20T03:49:58.7Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,41,46,2022-12-20T03:53:01Z,2640000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT07M34.00S,2022-12-20T03:49:58.7Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,41,46,2022-12-20T03:53:01Z,2650000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M34.00S,2022-12-20T03:49:58.7Z,2,REGULAR,substitution,in,[],1629667,,,1610612766,41,46,2022-12-20T03:53:01Z,2660000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M22.00S,2022-12-20T03:53:48.1Z,2,REGULAR,3pt,Jump Shot,[],1626162,66.83639947437582,49.754901960784316,1610612766,41,46,2022-12-20T03:53:53Z,2670000,False,-1.0,259.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.92,,,,,,,,,,,
269,PT07M18.00S,2022-12-20T03:53:52.1Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,41,46,2022-12-20T03:53:53Z,2680000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,268.0,,,,,,12.0,9.0,3.0,,,,,
270,PT07M12.00S,2022-12-20T03:53:58.5Z,2,REGULAR,3pt,Jump Shot,[],1628989,31.488173455978973,41.42156862745098,1610612758,44,46,2022-12-20T04:01:46Z,2690000,False,43.0,243.0,1,left,K. Huerter 24' 3PT pullup (6 PTS) (D. Sabonis 5 AST),"[1628989, 1627734]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,Made,,6.0,24.73,D. Sabonis,1627734.0,5.0,,,,,,,,
272,PT06M55.00S,2022-12-20T03:54:14.9Z,2,REGULAR,3pt,Jump Shot,[],1629023,69.20170827858082,69.11764705882352,1610612766,44,46,2022-12-20T04:02:09Z,2710000,False,96.0,237.0,1,right,MISS P. Washington 25' step back 3PT,[1629023],1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.56,,,,,,,,,,,
273,PT06M52.00S,2022-12-20T03:54:17.9Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,44,46,2022-12-20T03:54:20Z,2720000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,272.0,,,,,,1.0,1.0,0.0,,,,,
274,PT06M38.00S,2022-12-20T03:54:31.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,10.726018396846255,42.15686274509804,1610612758,46,46,2022-12-20T03:54:35Z,2730000,False,39.0,48.0,1,left,D. Sabonis 6' fadeaway Jump Shot (9 PTS) (K. Huerter 1 AST),"[1627734, 1628989]",1610612758.0,SAC,fadeaway,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,9.0,6.22,K. Huerter,1628989.0,1.0,,,,,,,,
277,PT06M22.00S,2022-12-20T03:54:48.0Z,2,REGULAR,2pt,Jump Shot,[],1630177,91.5407358738502,66.17647058823529,1610612766,46,48,2022-12-20T03:54:55Z,2740000,False,81.0,27.0,1,right,T. Maledon 8' pullup bank Jump Shot (3 PTS),[1630177],1610612766.0,CHA,pullup bank,,,Maledon,T. Maledon,,,,,Mid-Range,8-16 Right,,,,,,Made,,3.0,8.53,,,,,,,,,,,
278,PT06M09.00S,2022-12-20T03:55:02.9Z,2,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612758,46,48,2022-12-20T03:55:13Z,2750000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629667, 203084]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,2004.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
280,PT06M09.00S,2022-12-20T03:55:28.8Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,46,48,2022-12-20T03:55:28Z,2770000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
281,PT06M09.00S,2022-12-20T03:55:28.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,46,48,2022-12-20T03:55:28Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,
283,PT06M09.00S,2022-12-20T03:55:30.0Z,2,REGULAR,substitution,out,[],1630208,,,1610612758,46,48,2022-12-20T03:55:36Z,2790000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M09.00S,2022-12-20T03:55:30.0Z,2,REGULAR,substitution,in,[],203486,,,1610612758,46,48,2022-12-20T03:55:36Z,2800000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M09.00S,2022-12-20T03:55:46.7Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,47,48,2022-12-20T03:55:46Z,2810000,False,,,0,,H. Barnes Free Throw 2 of 2 (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
286,PT05M52.00S,2022-12-20T03:56:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.11760840998686,43.872549019607845,1610612766,47,50,2022-12-20T04:04:32Z,2820000,False,-31.0,12.0,1,right,K. Oubre Jr. driving Layup (13 PTS) (M. Plumlee 1 AST),"[1626162, 203486]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,3.29,M. Plumlee,203486.0,1.0,,,,,,,,
287,PT05M44.00S,2022-12-20T03:56:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,5.732588699080158,39.950980392156865,1610612758,49,50,2022-12-20T04:04:53Z,2830000,False,50.0,1.0,1,left,H. Barnes driving floating Jump Shot (5 PTS) (D. Mitchell 3 AST),"[203084, 1630558]",1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,5.0,5.02,D. Mitchell,1630558.0,3.0,,,,,,,,
289,PT05M34.00S,2022-12-20T03:56:22.4Z,2,REGULAR,turnover,bad pass,[],1629667,,,1610612766,49,50,2022-12-20T03:56:26Z,2850000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1629667, 1627734]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Sabonis,1627734.0,,
290,PT05M34.00S,2022-12-20T03:56:22.4Z,2,REGULAR,steal,,[],1627734,,,1610612758,49,50,2022-12-20T03:56:24Z,2860000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
291,PT05M30.00S,2022-12-20T03:56:30.2Z,2,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612758,49,50,2022-12-20T03:56:59Z,2870000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629023, 203084]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,1627963.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
293,PT05M30.00S,2022-12-20T03:57:00.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,50,50,2022-12-20T03:57:00Z,2890000,False,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
294,PT05M30.00S,2022-12-20T03:57:01.7Z,2,REGULAR,substitution,out,[],1626162,,,1610612758,50,50,2022-12-20T03:57:23Z,2900000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT05M30.00S,2022-12-20T03:57:01.7Z,2,REGULAR,substitution,in,[],202330,,,1610612758,50,50,2022-12-20T03:57:23Z,2910000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M30.00S,2022-12-20T03:57:30.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,51,50,2022-12-20T03:57:30Z,2920000,False,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
297,PT05M16.00S,2022-12-20T03:57:45.5Z,2,REGULAR,turnover,bad pass,[],202330,,,1610612766,51,50,2022-12-20T03:57:52Z,2930000,False,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 203084]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Barnes,203084.0,,
298,PT05M16.00S,2022-12-20T03:57:45.5Z,2,REGULAR,steal,,[],203084,,,1610612758,51,50,2022-12-20T03:57:47Z,2940000,False,,,0,,H. Barnes STEAL (2 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
299,PT05M13.00S,2022-12-20T03:57:51.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",203084,5.995400788436268,45.588235294117645,1610612758,53,50,2022-12-20T03:58:12Z,2950000,False,22.0,4.0,1,left,H. Barnes running Layup (9 PTS),[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,2.24,,,,,,,,,,,
300,PT05M13.00S,2022-12-20T03:57:59.8Z,2,REGULAR,violation,defensive goaltending,[],1630177,,,1610612758,53,50,2022-12-20T03:58:12Z,2960000,False,,,0,,T. Maledon defensive goaltending VIOLATION,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,2004.0,,,,,,,,,,,,,,,,,,,
301,PT05M09.00S,2022-12-20T03:58:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,82.07950065703022,40.44117647058824,1610612766,53,50,2022-12-20T03:58:19Z,2970000,False,-48.0,116.0,1,right,MISS G. Hayward 12' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,12.55,,,,,,,,,,,
302,PT05M04.00S,2022-12-20T03:58:18.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,53,50,2022-12-20T03:58:19Z,2980000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,301.0,,,,,,13.0,10.0,3.0,,,,,
303,PT04M56.00S,2022-12-20T03:58:29.4Z,2,REGULAR,foul,personal,[],1630177,,,1610612758,53,50,2022-12-20T03:58:58Z,2990000,False,,,0,,T. Maledon personal FOUL (2 PF),"[1630177, 1627734]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
305,PT04M56.00S,2022-12-20T03:58:59.4Z,2,REGULAR,substitution,out,[],203084,,,1610612758,53,50,2022-12-20T03:59:02Z,3010000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M56.00S,2022-12-20T03:58:59.4Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,53,50,2022-12-20T03:59:02Z,3020000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M49.00S,2022-12-20T03:59:13.0Z,2,REGULAR,3pt,Jump Shot,[],1631099,29.122864651773984,76.7156862745098,1610612758,53,50,2022-12-20T03:59:20Z,3030000,False,-134.0,221.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.85,,,,,,,,,,,
308,PT04M44.00S,2022-12-20T03:59:18.0Z,2,REGULAR,rebound,offensive,[],1630558,,,1610612758,53,50,2022-12-20T03:59:20Z,3040000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,307.0,,,,,,1.0,0.0,1.0,,,,,
309,PT04M43.00S,2022-12-20T03:59:18.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630558,7.703679369250986,45.09803921568628,1610612758,55,50,2022-12-20T04:08:06Z,3050000,False,25.0,20.0,1,left,D. Mitchell putback Layup (4 PTS),[1630558],1610612758.0,SAC,putback,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,3.16,,,,,,,,,,,
310,PT04M33.00S,2022-12-20T03:59:28.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.64323258869908,52.20588235294118,1610612766,55,52,2022-12-20T03:59:36Z,3060000,False,11.0,7.0,1,right,M. Plumlee DUNK (4 PTS) (P. Washington 1 AST),"[203486, 1629023]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.32,P. Washington,1629023.0,1.0,,,,,,,,
312,PT04M09.00S,2022-12-20T03:59:52.8Z,2,REGULAR,3pt,Jump Shot,[],1627734,7.835085413929041,96.81372549019608,1610612758,58,52,2022-12-20T03:59:59Z,3080000,False,-234.0,21.0,1,left,D. Sabonis 3PT  (12 PTS) (D. Mitchell 4 AST),"[1627734, 1630558]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,Made,,12.0,23.5,D. Mitchell,1630558.0,4.0,,,,,,,,
314,PT03M43.00S,2022-12-20T04:00:18.5Z,2,REGULAR,3pt,Jump Shot,[],1629667,92.59198423127464,94.6078431372549,1610612766,58,52,2022-12-20T04:00:22Z,3100000,False,223.0,17.0,1,right,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.37,,,,,,,,,,,
315,PT03M40.00S,2022-12-20T04:00:21.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,58,52,2022-12-20T04:00:22Z,3110000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,314.0,,,,,,14.0,11.0,3.0,,,,,
316,PT03M37.00S,2022-12-20T04:00:34.5Z,2,REGULAR,foul,offensive,[],1627734,,,1610612758,58,52,2022-12-20T04:10:16Z,3120000,False,,,0,,D. Sabonis offensive FOUL (1 PF),"[1627734, 1629667]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,2004.0,1.0,0.0,McDaniels,1629667.0,,,,,,,,,,,,,,,
318,PT03M37.00S,2022-12-20T04:00:34.5Z,2,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,58,52,2022-12-20T04:00:34Z,3140000,False,,,0,,D. Sabonis offensive foul TURNOVER (1 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,2004.0,,,,,,,,,,,,,,,1.0,,,,
319,PT03M37.00S,2022-12-20T04:00:47.5Z,2,REGULAR,substitution,out,[],1631099,,,1610612766,58,52,2022-12-20T04:01:03Z,3150000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M37.00S,2022-12-20T04:00:47.5Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,58,52,2022-12-20T04:01:03Z,3160000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M37.00S,2022-12-20T04:00:47.5Z,2,REGULAR,substitution,in,[],203084,,,1610612766,58,52,2022-12-20T04:01:03Z,3170000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M37.00S,2022-12-20T04:00:47.5Z,2,REGULAR,substitution,in,[],1626162,,,1610612766,58,52,2022-12-20T04:01:03Z,3180000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M24.00S,2022-12-20T04:01:05.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203486,91.40932982917214,48.28431372549019,1610612766,58,54,2022-12-20T04:10:42Z,3190000,False,-9.0,28.0,1,right,M. Plumlee alley-oop DUNK (6 PTS) (K. Oubre Jr. 1 AST),"[203486, 1626162]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,2.96,K. Oubre Jr.,1626162.0,1.0,,,,,,,,
325,PT03M15.00S,2022-12-20T04:01:17.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612758,58,54,2022-12-20T04:01:36Z,3210000,False,,,0,,P. Washington personal FOUL (2 PF) (Barnes 2 FT),"[1629023, 203084]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,1627963.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
327,PT03M15.00S,2022-12-20T04:01:41.7Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,59,54,2022-12-20T04:02:04Z,3230000,False,,,0,,H. Barnes Free Throw 1 of 2 (10 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
328,PT03M15.00S,2022-12-20T04:01:43.3Z,2,REGULAR,substitution,out,[],1629023,,,1610612758,59,54,2022-12-20T04:01:50Z,3240000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT03M15.00S,2022-12-20T04:01:43.3Z,2,REGULAR,substitution,in,[],1629667,,,1610612758,59,54,2022-12-20T04:01:50Z,3250000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT03M15.00S,2022-12-20T04:01:41.7Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,59,54,2022-12-20T04:02:04Z,3260000,False,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
331,PT03M13.00S,2022-12-20T04:01:43.7Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,59,54,2022-12-20T04:02:04Z,3270000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,330.0,,,,,,1.0,1.0,0.0,,,,,
332,PT02M59.00S,2022-12-20T04:02:16.2Z,2,REGULAR,3pt,Jump Shot,[],1630177,78.53153745072274,9.558823529411764,1610612766,59,54,2022-12-20T04:02:27Z,3280000,False,-202.0,149.0,1,right,MISS T. Maledon 25' 3PT,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.13,,,,,,,,,,,
333,PT02M54.00S,2022-12-20T04:02:21.2Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,59,54,2022-12-20T04:02:27Z,3290000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:12),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,332.0,,,,,,15.0,12.0,3.0,,,,,
334,PT02M50.00S,2022-12-20T04:02:25.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,5.863994743758213,53.18627450980392,1610612758,61,54,2022-12-20T04:02:35Z,3300000,False,-16.0,3.0,1,left,D. Fox running Layup (11 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,1.61,,,,,,,,,,,
336,PT02M35.00S,2022-12-20T04:02:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,85.3646517739816,63.23529411764706,1610612766,61,56,2022-12-20T04:12:34Z,3320000,False,66.0,85.0,1,right,K. Oubre Jr. 10' driving floating Jump Shot (15 PTS),[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,15.0,10.78,,,,,,,,,,,
337,PT02M35.00S,2022-12-20T04:02:53.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203084,,,1610612766,61,56,2022-12-20T04:03:03Z,3330000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Oubre Jr. 1 FT),"[203084, 1626162]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Right,1627963.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
