actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
167,PT00M00.10S,2023-01-14T03:38:58.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,36,32,2023-01-14T03:50:44Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,166.0,,,,,,,,,,,,
168,PT00M00.00S,2023-01-14T03:39:15.1Z,1,REGULAR,period,end,[],0,,,1610612745,36,32,2023-01-14T03:39:15Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-01-14T03:41:07.4Z,2,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,36,32,2023-01-14T03:41:48Z,1610000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-01-14T03:41:07.4Z,2,REGULAR,substitution,out,['startperiod'],1630528,,,1610612745,36,32,2023-01-14T03:41:48Z,1620000,False,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-01-14T03:41:07.4Z,2,REGULAR,substitution,out,['startperiod'],1630586,,,1610612745,36,32,2023-01-14T03:41:48Z,1630000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-01-14T03:41:07.4Z,2,REGULAR,substitution,in,['startperiod'],1629726,,,1610612745,36,32,2023-01-14T03:41:48Z,1640000,False,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-01-14T03:41:07.4Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,36,32,2023-01-14T03:41:48Z,1650000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-01-14T03:41:07.4Z,2,REGULAR,substitution,in,['startperiod'],1630231,,,1610612745,36,32,2023-01-14T03:41:48Z,1660000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-01-14T03:41:46.0Z,2,REGULAR,period,start,[],0,,,1610612758,36,32,2023-01-14T03:41:49Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M42.00S,2023-01-14T03:42:03.9Z,2,REGULAR,2pt,Jump Shot,[],1628368,6.652431011826544,32.84313725490196,1610612758,36,32,2023-01-14T03:42:29Z,1680000,False,86.0,10.0,1,left,MISS D. Fox 8' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,8.64,,,,,,,,
177,PT11M41.00S,2023-01-14T03:42:04.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,36,32,2023-01-14T03:42:43Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,176.0,,,,,,,,,,,,
178,PT11M41.00S,2023-01-14T03:42:19.4Z,2,REGULAR,foul,personal,[],1631106,,,1610612758,36,32,2023-01-14T03:53:51Z,1700000,False,,,0,,T. Eason loose ball personal FOUL (2 PF),"[1631106, 1629002]",1610612745.0,HOU,loose ball,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,203591.0,2.0,0.0,Metu,1629002.0,,,,,,,,,,,,,,,
180,PT11M32.00S,2023-01-14T03:42:51.6Z,2,REGULAR,2pt,Layup,['2ndchance'],1628370,9.017739816031538,65.93137254901961,1610612758,36,32,2023-01-14T03:54:31Z,1720000,False,-80.0,32.0,1,left,MISS M. Monk 8' driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,8.6,,,,,,,,
181,PT11M30.00S,2023-01-14T03:42:53.6Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,36,32,2023-01-14T03:43:02Z,1730000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,
182,PT11M14.00S,2023-01-14T03:43:10.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,87.07293035479631,50.0,1610612745,36,34,2023-01-14T03:54:55Z,1740000,False,0.0,69.0,1,right,A. Sengun 6' turnaround Hook (5 PTS) (E. Gordon 2 AST),"[1630578, 201569]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,,,,,6.9,E. Gordon,201569.0,2.0,,,,,
184,PT11M02.00S,2023-01-14T03:43:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,6.652431011826544,45.83333333333333,1610612758,38,34,2023-01-14T03:43:29Z,1760000,False,21.0,10.0,1,left,T. Lyles driving Layup (7 PTS) (C. Metu 1 AST),"[1626168, 1629002]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,2.31,C. Metu,1629002.0,1.0,,,,,
186,PT10M42.00S,2023-01-14T03:43:41.4Z,2,REGULAR,3pt,Jump Shot,[],1629726,94.30026281208936,1.9607843137254901,1610612745,38,34,2023-01-14T03:43:46Z,1780000,False,-240.0,1.0,1,right,MISS G. Mathews 24' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,24.02,,,,,,,,
187,PT10M39.00S,2023-01-14T03:43:44.4Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,38,34,2023-01-14T03:43:46Z,1790000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Left Corner 3,24+ Left,,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,
188,PT10M31.00S,2023-01-14T03:43:52.1Z,2,REGULAR,3pt,Jump Shot,[],1628370,25.04927726675427,15.686274509803921,1610612758,41,34,2023-01-14T03:43:56Z,1800000,False,172.0,183.0,1,left,M. Monk 25' 3PT  (12 PTS) (D. Fox 3 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,,,,,25.09,D. Fox,1628368.0,3.0,,,,,
190,PT10M19.00S,2023-01-14T03:44:04.5Z,2,REGULAR,3pt,Jump Shot,[],1629726,93.77463863337714,3.6764705882352944,1610612745,41,34,2023-01-14T03:44:19Z,1820000,False,-232.0,6.0,1,right,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.17,,,,,,,,
191,PT10M18.00S,2023-01-14T03:44:05.5Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,41,34,2023-01-14T03:56:05Z,1830000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,,,,,,190.0,2.0,1.0,1.0,,,,,,,,,
192,PT10M18.00S,2023-01-14T03:44:16.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631106,94.40999984741211,50.0,1610612745,41,36,2023-01-14T03:56:13Z,1840000,False,0.0,0.0,1,right,T. Eason tip Layup (2 PTS),[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,0.0,,,,,,,,
193,PT09M57.00S,2023-01-14T03:44:26.9Z,2,REGULAR,3pt,Jump Shot,[],1626168,26.231931668856767,17.15686274509804,1610612758,41,36,2023-01-14T03:44:31Z,1850000,False,164.0,194.0,1,left,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.42,,,,,,,,
194,PT09M54.00S,2023-01-14T03:44:29.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,41,36,2023-01-14T03:58:52Z,1860000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,193.0,3.0,2.0,1.0,,,,,,,,,
195,PT09M51.00S,2023-01-14T03:44:36.1Z,2,REGULAR,foul,personal,[],1628368,,,1610612745,41,36,2023-01-14T03:44:48Z,1870000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1631106]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,1627964.0,1.0,0.0,Eason,1631106.0,,,,,,,,,,,,,,,
197,PT09M37.00S,2023-01-14T03:45:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,87.59855453350855,40.19607843137255,1610612745,41,38,2023-01-14T03:45:12Z,1890000,False,-49.0,64.0,1,right,T. Eason 8' cutting Layup (4 PTS) (A. Sengun 3 AST),"[1631106, 1630578]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,4.0,,,,,8.07,A. Sengun,1630578.0,3.0,,,,,
199,PT09M37.00S,2023-01-14T03:45:08.7Z,2,REGULAR,foul,personal,['1freethrow'],1629644,,,1610612745,41,38,2023-01-14T03:45:26Z,1910000,False,,,0,,K. Okpala shooting personal FOUL (1 PF) (Eason 1 FT),"[1629644, 1631106]",1610612758.0,SAC,shooting,,,Okpala,K. Okpala,,,,,In The Paint (Non-RA),8-16 Left,202049.0,1.0,0.0,Eason,1631106.0,,,,,,,,,,,,,,,
201,PT09M37.00S,2023-01-14T03:45:29.2Z,2,REGULAR,freethrow,1 of 1,[],1631106,,,1610612745,41,39,2023-01-14T03:45:29Z,1930000,False,,,0,,T. Eason Free Throw 1 of 1 (5 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
202,PT09M32.00S,2023-01-14T03:45:39.4Z,2,REGULAR,foul,personal,[],1629726,,,1610612758,41,39,2023-01-14T03:45:51Z,1940000,False,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1629002]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Center,203591.0,1.0,0.0,Metu,1629002.0,,,,,,,,,,,,,,,
204,PT09M25.00S,2023-01-14T03:46:11.0Z,2,REGULAR,turnover,lost ball,[],1628368,,,1610612758,41,39,2023-01-14T03:46:14Z,1960000,False,,,0,,D. Fox lost ball TURNOVER (2 TO),"[1628368, 1631106]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,2.0,Eason,1631106.0,,
205,PT09M25.00S,2023-01-14T03:46:11.0Z,2,REGULAR,steal,,[],1631106,,,1610612745,41,39,2023-01-14T03:46:13Z,1970000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
206,PT09M20.00S,2023-01-14T03:46:15.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,91.14651773981603,50.49019607843137,1610612745,41,41,2023-01-14T03:46:24Z,1980000,False,2.0,31.0,1,right,T. Eason running Layup (7 PTS) (A. Sengun 4 AST),"[1631106, 1630578]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,3.08,A. Sengun,1630578.0,4.0,,,,,
208,PT09M16.00S,2023-01-14T03:46:24.2Z,2,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,41,41,2023-01-14T03:46:29Z,2000000,False,,,0,,D. Fox lost ball out-of-bounds TURNOVER (3 TO),[1628368],1610612758.0,SAC,lost ball,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,203591.0,,,,,,,,,,,,,,,3.0,,,,
209,PT09M16.00S,2023-01-14T03:46:29.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,41,41,2023-01-14T03:46:43Z,2010000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,203591.0,,,,,,,,,,,,,,,,,,,
210,PT09M03.00S,2023-01-14T03:46:50.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201569,69.46452036793693,84.31372549019608,1610612745,41,41,2023-01-14T04:04:00Z,2020000,False,172.0,235.0,1,right,MISS E. Gordon 29' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,29.06,,,,,,,,
211,PT09M03.00S,2023-01-14T03:46:50.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,41,41,2023-01-14T03:47:02Z,2030000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,210.0,,,,,,,,,,,,
212,PT09M03.00S,2023-01-14T03:46:58.4Z,2,REGULAR,foul,personal,[],1630231,,,1610612758,41,41,2023-01-14T03:47:16Z,2040000,False,,,0,,K. Martin Jr. loose ball personal FOUL (1 PF),"[1630231, 1626168]",1610612745.0,HOU,loose ball,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,203591.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,,,
215,PT09M03.00S,2023-01-14T03:47:09.2Z,2,REGULAR,substitution,out,[],1628368,,,1610612758,41,41,2023-01-14T03:47:26Z,2060000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M03.00S,2023-01-14T03:47:09.2Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,41,41,2023-01-14T03:47:26Z,2070000,False,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M03.00S,2023-01-14T03:47:09.2Z,2,REGULAR,substitution,out,[],1629644,,,1610612758,41,41,2023-01-14T03:47:26Z,2080000,False,,,0,,SUB out: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M03.00S,2023-01-14T03:47:09.2Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,41,41,2023-01-14T03:47:26Z,2090000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M03.00S,2023-01-14T03:47:09.2Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,41,41,2023-01-14T03:47:26Z,2100000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M03.00S,2023-01-14T03:47:09.2Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,41,41,2023-01-14T03:47:26Z,2110000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M37.00S,2023-01-14T03:47:42.3Z,2,REGULAR,turnover,bad pass,[],1631099,,,1610612758,41,41,2023-01-14T03:47:46Z,2120000,False,,,0,,K. Murray bad pass TURNOVER (2 TO),"[1631099, 1629726]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Mathews,1629726.0,,
222,PT08M37.00S,2023-01-14T03:47:42.3Z,2,REGULAR,steal,,[],1629726,,,1610612745,41,41,2023-01-14T03:47:44Z,2130000,False,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
223,PT08M32.00S,2023-01-14T03:47:47.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629726,72.48685939553219,17.15686274509804,1610612745,41,44,2023-01-14T03:48:01Z,2140000,False,-164.0,206.0,1,right,G. Mathews 26' 3PT running (3 PTS) (T. Eason 1 AST),"[1629726, 1631106]",1610612745.0,HOU,running,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,,26.35,T. Eason,1631106.0,1.0,,,,,
225,PT08M20.00S,2023-01-14T03:48:07.6Z,2,REGULAR,foul,personal,['2freethrow'],201569,,,1610612758,41,44,2023-01-14T03:48:38Z,2160000,False,,,0,,E. Gordon shooting personal FOUL (1 PF) (Monk 2 FT),"[201569, 1628370]",1610612745.0,HOU,shooting,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,203591.0,1.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
227,PT08M20.00S,2023-01-14T03:48:39.3Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,42,44,2023-01-14T03:48:39Z,2180000,False,,,0,,M. Monk Free Throw 1 of 2 (13 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
228,PT08M20.00S,2023-01-14T03:48:40.5Z,2,REGULAR,substitution,out,[],1626168,,,1610612758,42,44,2023-01-14T03:48:42Z,2190000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M20.00S,2023-01-14T03:48:40.5Z,2,REGULAR,substitution,in,[],203084,,,1610612758,42,44,2023-01-14T03:48:42Z,2200000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M20.00S,2023-01-14T03:48:39.3Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,43,44,2023-01-14T03:49:25Z,2210000,False,,,0,,M. Monk Free Throw 2 of 2 (14 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
231,PT08M06.00S,2023-01-14T03:49:02.9Z,2,REGULAR,3pt,Jump Shot,[],1629726,66.5735873850197,42.64705882352941,1610612745,43,47,2023-01-14T03:49:07Z,2220000,False,-37.0,262.0,1,right,G. Mathews 26' 3PT  (6 PTS) (E. Gordon 3 AST),"[1629726, 201569]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,,,,Made,6.0,,,,,26.43,E. Gordon,201569.0,3.0,,,,,
233,PT08M00.00S,2023-01-14T03:49:11.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612758,43,47,2023-01-14T03:49:27Z,2240000,False,,,0,,G. Mathews shooting personal FOUL (2 PF) (Monk 2 FT),"[1629726, 1628370]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,202049.0,2.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
235,PT08M00.00S,2023-01-14T03:49:35.0Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,43,47,2023-01-14T03:49:35Z,2260000,False,,,0,,MISS M. Monk Free Throw 1 of 2,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
236,PT08M00.00S,2023-01-14T03:49:35.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,43,47,2023-01-14T03:49:35Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,235.0,,,,,,,,,,,,
237,PT08M00.00S,2023-01-14T03:49:51.8Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,44,47,2023-01-14T03:49:51Z,2280000,False,,,0,,M. Monk Free Throw 2 of 2 (15 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
238,PT07M42.00S,2023-01-14T03:50:11.4Z,2,REGULAR,3pt,Jump Shot,[],201569,73.66951379763469,91.17647058823529,1610612745,44,47,2023-01-14T03:50:17Z,2290000,False,206.0,195.0,1,right,MISS E. Gordon 28' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,28.36,,,,,,,,
239,PT07M36.00S,2023-01-14T03:50:17.4Z,2,REGULAR,rebound,offensive,[],1629726,,,1610612745,44,47,2023-01-14T04:11:14Z,2300000,False,,,0,,G. Mathews REBOUND (Off:1 Def:0),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,,,,,,238.0,1.0,0.0,1.0,,,,,,,,,
250,PT07M36.00S,2023-01-14T03:50:24.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629726,94.95729303547962,47.794117647058826,1610612745,44,49,2023-01-14T04:08:29Z,2325000,False,-11.0,-5.0,1,right,G. Mathews putback Layup (8 PTS),[1629726],1610612745.0,HOU,putback,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,1.21,,,,,,,,
242,PT07M24.00S,2023-01-14T03:50:32.6Z,2,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,44,49,2023-01-14T03:53:19Z,2330000,False,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (1 TO),[1627734],1610612758.0,SAC,lost ball,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,202049.0,,,,,,,,,,,,,,,1.0,,,,
243,PT07M24.00S,2023-01-14T03:50:38.8Z,2,REGULAR,substitution,out,[],201569,,,1610612745,44,49,2023-01-14T03:53:19Z,2340000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M24.00S,2023-01-14T03:50:38.8Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,44,49,2023-01-14T03:53:19Z,2350000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M59.00S,2023-01-14T03:51:13.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,85.3646517739816,60.78431372549019,1610612745,44,49,2023-01-14T04:11:40Z,2360000,False,54.0,85.0,1,right,MISS J. Green 10' driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,,10.07,,,,,,,,
246,PT06M58.00S,2023-01-14T03:51:14.6Z,2,REGULAR,rebound,offensive,[],1630224,,,1610612745,44,49,2023-01-14T04:28:40Z,2370000,False,,,0,,J. Green REBOUND (Off:2 Def:0),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,245.0,2.0,0.0,2.0,,,,,,,,,
379,PT06M57.00S,2023-01-14T03:51:16.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630224,92.42772667542707,46.32352941176471,1610612745,44,49,2023-01-14T04:29:00Z,2375000,False,-18.0,19.0,1,right,MISS J. Green tip Layup,[1630224],1610612745.0,HOU,tip,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.62,,,,,,,,
380,PT06M56.00S,2023-01-14T03:51:17.9Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,44,49,2023-01-14T04:29:00Z,2377500,False,,,0,,H. Barnes REBOUND (Off:2 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,379.0,3.0,1.0,2.0,,,,,,,,,
247,PT06M56.00S,2023-01-14T03:51:20.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612758,44,49,2023-01-14T04:29:00Z,2380000,False,,,0,,T. Eason personal FOUL (3 PF) (Barnes 2 FT),"[1631106, 203084]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,3.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
249,PT06M56.00S,2023-01-14T03:51:41.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,44,49,2023-01-14T04:29:00Z,2400000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M56.00S,2023-01-14T03:53:13.5Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,44,49,2023-01-14T04:29:00Z,2410000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M56.00S,2023-01-14T03:53:13.5Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,44,49,2023-01-14T04:29:00Z,2420000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M56.00S,2023-01-14T03:53:13.5Z,2,REGULAR,substitution,out,[],1631106,,,1610612758,44,49,2023-01-14T04:29:00Z,2430000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M56.00S,2023-01-14T03:53:13.5Z,2,REGULAR,substitution,out,[],1630578,,,1610612758,44,49,2023-01-14T04:29:00Z,2440000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M56.00S,2023-01-14T03:53:13.5Z,2,REGULAR,substitution,in,[],1629056,,,1610612758,44,49,2023-01-14T04:29:00Z,2450000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
