actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
353,PT11M22.00S,2022-10-28T03:24:13.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,56,63,2022-10-28T03:24:36Z,3470000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,352.0,,,,,,,,,,,,,
354,PT11M22.00S,2022-10-28T03:24:13.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,56,63,2022-10-28T03:24:36Z,3480000,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
355,PT11M21.00S,2022-10-28T03:24:14.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,56,63,2022-10-28T03:24:36Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,354.0,,,,,,,,,,,,,
357,PT11M18.00S,2022-10-28T03:24:49.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,91.14651773981603,3.1862745098039214,1610612763,56,63,2022-10-28T03:25:05Z,3510000,-234.0,31.0,1,right,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,23.61,Missed,,,,,,,,,,,,,,,,,,
358,PT11M12.00S,2022-10-28T03:24:55.8Z,3,REGULAR,rebound,offensive,[],1630217,,,1610612763,56,63,2022-10-28T03:25:05Z,3520000,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,,,,357.0,1.0,0.0,1.0,,,,,,,,,,
359,PT11M11.00S,2022-10-28T03:24:56.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,86.15308804204993,49.26470588235294,1610612763,56,65,2022-10-28T03:25:15Z,3530000,-4.0,78.0,1,right,D. Bane 7' floating Jump Shot (17 PTS),[1630217],1610612763.0,MEM,floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,17.0,,,,,,,,,,,,,,,,,
361,PT11M11.00S,2022-10-28T03:25:11.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,56,65,2022-10-28T03:25:11Z,3550000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M01.00S,2022-10-28T03:28:08.2Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,56,65,2022-10-28T03:28:14Z,3560000,,,0,,D. Fox bad pass TURNOVER (2 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,,,,
363,PT10M40.00S,2022-10-28T03:28:31.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630583,92.85479632063075,49.50980392156863,1610612763,56,67,2022-10-28T03:28:41Z,3570000,-2.0,15.0,1,right,S. Aldama reverse DUNK (2 PTS) (D. Bane 2 AST),"[1630583, 1630217]",1610612763.0,MEM,reverse,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.49,Made,2.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,
365,PT10M30.00S,2022-10-28T03:28:44.0Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612758,56,67,2022-10-28T03:29:07Z,3590000,,,0,,S. Adams shooting personal FOUL (1 PF) (Fox 2 FT),"[203500, 1628368]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628159.0,1.0,0.0,Fox,1628368.0,,,,,
367,PT10M30.00S,2022-10-28T03:29:10.0Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,57,67,2022-10-28T03:29:10Z,3610000,,,0,,D. Fox Free Throw 1 of 2 (17 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
368,PT10M30.00S,2022-10-28T03:29:22.4Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,58,67,2022-10-28T03:29:22Z,3620000,,,0,,D. Fox Free Throw 2 of 2 (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
369,PT10M11.00S,2022-10-28T03:29:42.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203500,86.67871222076215,40.19607843137255,1610612763,58,69,2022-10-28T03:29:49Z,3630000,-49.0,73.0,1,right,S. Adams 8' turnaround Hook (10 PTS),[203500],1610612763.0,MEM,turnaround,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Left,8.77,Made,10.0,,,,,,,,,,,,,,,,,
370,PT10M01.00S,2022-10-28T03:29:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.783837056504599,53.431372549019606,1610612758,58,69,2022-10-28T03:30:05Z,3640000,-17.0,11.0,1,left,MISS H. Barnes driving Layup - blocked,"[203084, 1630583]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,Aldama,1630583.0
371,PT10M01.00S,2022-10-28T03:29:53.2Z,3,REGULAR,block,,[],1630583,,,1610612758,58,69,2022-10-28T03:29:55Z,3650000,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT09M53.00S,2022-10-28T03:30:01.2Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,58,69,2022-10-28T03:30:05Z,3660000,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,370.0,2.0,2.0,0.0,,,,,,,,,,
373,PT09M53.00S,2022-10-28T03:30:05.9Z,3,REGULAR,foul,offensive,[],203500,,,1610612763,58,69,2022-10-28T03:31:02Z,3670000,,,0,,S. Adams offensive FOUL (2 PF),"[203500, 1628368]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628159.0,2.0,0.0,Fox,1628368.0,,,,,
375,PT09M53.00S,2022-10-28T03:30:05.9Z,3,REGULAR,turnover,offensive foul,[],203500,,,1610612763,58,69,2022-10-28T03:30:05Z,3690000,,,0,,S. Adams offensive foul TURNOVER (1 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628159.0,,,,,1.0,,,,
376,PT09M43.00S,2022-10-28T03:30:24.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631099,6.1268068331143235,51.71568627450981,1610612758,60,69,2022-10-28T03:30:29Z,3700000,-9.0,5.0,1,left,K. Murray cutting DUNK (12 PTS) (D. Sabonis 7 AST),"[1631099, 1627734]",1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.0,Made,12.0,D. Sabonis,1627734.0,7.0,,,,,,,,,,,,,,
378,PT09M25.00S,2022-10-28T03:30:42.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,87.33574244415243,57.35294117647059,1610612763,60,69,2022-10-28T03:30:49Z,3720000,37.0,67.0,1,right,MISS J. Morant 7' floating Shot,[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,,,,
379,PT09M23.00S,2022-10-28T03:30:44.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,60,69,2022-10-28T03:30:49Z,3730000,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,378.0,6.0,5.0,1.0,,,,,,,,,,
380,PT09M22.00S,2022-10-28T03:30:48.0Z,3,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,60,69,2022-10-28T03:33:53Z,3740000,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (3 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2005.0,,,,,3.0,,,,
381,PT09M03.00S,2022-10-28T03:31:15.3Z,3,REGULAR,turnover,lost ball,[],203500,,,1610612763,60,69,2022-10-28T03:31:22Z,3750000,,,0,,S. Adams lost ball TURNOVER (2 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,,
382,PT08M51.00S,2022-10-28T03:31:38.0Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612758,60,69,2022-10-28T03:32:03Z,3760000,,,0,,S. Adams shooting personal FOUL (3 PF) (Sabonis 2 FT),"[203500, 1627734]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,3.0,0.0,Sabonis,1627734.0,,,,,
384,PT08M51.00S,2022-10-28T03:32:08.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627734,,,1610612758,60,69,2022-10-28T03:32:08Z,3780000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
385,PT08M51.00S,2022-10-28T03:32:08.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,60,69,2022-10-28T03:32:08Z,3790000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,
386,PT08M51.00S,2022-10-28T03:32:31.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627734,,,1610612758,61,69,2022-10-28T03:32:31Z,3800000,,,0,,D. Sabonis Free Throw 2 of 2 (7 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
387,PT08M40.00S,2022-10-28T03:32:45.4Z,3,REGULAR,2pt,Jump Shot,[],1630217,84.31340341655716,27.941176470588236,1610612763,61,69,2022-10-28T03:40:44Z,3810000,-110.0,95.0,1,right,MISS D. Bane 14' fadeaway Shot,[1630217],1610612763.0,MEM,fadeaway,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,14.56,Missed,,,,,,,,,,,,,,,,,,
388,PT08M36.00S,2022-10-28T03:32:49.4Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,61,69,2022-10-28T03:40:44Z,3820000,,,0,,S. Adams REBOUND (Off:5 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,,,,,387.0,9.0,4.0,5.0,,,,,,,,,,
389,PT08M31.00S,2022-10-28T03:32:53.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,69.59592641261499,70.34313725490196,1610612763,61,72,2022-10-28T03:33:00Z,3830000,102.0,233.0,1,right,J. Morant 25' 3PT  (14 PTS) (D. Brooks 1 AST),"[1629630, 1628415]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,25.45,Made,14.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
392,PT08M14.00S,2022-10-28T03:33:27.3Z,3,REGULAR,foul,offensive,[],1631099,,,1610612758,61,72,2022-10-28T03:34:07Z,3860000,,,0,,K. Murray offensive FOUL (1 PF),"[1631099, 203500]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,Adams,203500.0,,,,,
394,PT08M14.00S,2022-10-28T03:33:27.3Z,3,REGULAR,turnover,offensive foul,[],1631099,,,1610612758,61,72,2022-10-28T03:33:27Z,3880000,,,0,,K. Murray offensive foul TURNOVER (2 TO),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,,,,,2.0,,,,
395,PT08M14.00S,2022-10-28T03:33:58.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,61,72,2022-10-28T03:33:58Z,3890000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M14.00S,2022-10-28T03:36:24.4Z,3,REGULAR,substitution,out,[],203084,,,1610612763,61,72,2022-10-28T03:36:43Z,3910000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M14.00S,2022-10-28T03:36:24.4Z,3,REGULAR,substitution,out,[],1628989,,,1610612763,61,72,2022-10-28T03:36:43Z,3920000,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT08M14.00S,2022-10-28T03:36:24.4Z,3,REGULAR,substitution,in,[],1628370,,,1610612763,61,72,2022-10-28T03:36:43Z,3930000,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT08M14.00S,2022-10-28T03:36:24.4Z,3,REGULAR,substitution,in,[],1629002,,,1610612763,61,72,2022-10-28T03:36:43Z,3940000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M01.00S,2022-10-28T03:37:02.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630583,92.72339027595268,50.73529411764706,1610612763,61,74,2022-10-28T03:37:08Z,3950000,4.0,16.0,1,right,S. Aldama DUNK (4 PTS) (S. Adams 3 AST),"[1630583, 203500]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.63,Made,4.0,S. Adams,203500.0,3.0,,,,,,,,,,,,,,
403,PT07M42.00S,2022-10-28T03:37:27.2Z,3,REGULAR,foul,personal,[],1630583,,,1610612758,61,74,2022-10-28T03:37:36Z,3970000,,,0,,S. Aldama personal FOUL (1 PF),"[1630583, 1629002]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,24+ Right,,,,,,,,,,,1628159.0,1.0,0.0,Metu,1629002.0,,,,,
405,PT07M30.00S,2022-10-28T03:37:52.5Z,3,REGULAR,2pt,Jump Shot,[],1629002,7.178055190538765,26.47058823529412,1610612758,61,74,2022-10-28T03:38:00Z,3990000,118.0,15.0,1,left,MISS C. Metu 11' floating Shot,[1629002],1610612758.0,SAC,floating,,,Metu,C. Metu,,,,,Mid-Range,8-16 Right,11.86,Missed,,,,,,,,,,,,,,,,,,
406,PT07M27.00S,2022-10-28T03:37:55.5Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,61,74,2022-10-28T03:38:00Z,4000000,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,,,,,,,405.0,2.0,1.0,1.0,,,,,,,,,,
407,PT07M25.00S,2022-10-28T03:38:04.4Z,3,REGULAR,foul,offensive,[],203500,,,1610612763,61,74,2022-10-28T03:43:20Z,4010000,,,0,,S. Adams offensive FOUL (4 PF),"[203500, 1628368]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2530.0,4.0,0.0,Fox,1628368.0,,,,,
409,PT07M25.00S,2022-10-28T03:38:04.4Z,3,REGULAR,turnover,offensive foul,[],203500,,,1610612763,61,74,2022-10-28T03:38:04Z,4030000,,,0,,S. Adams offensive foul TURNOVER (3 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2530.0,,,,,3.0,,,,
410,PT07M25.00S,2022-10-28T03:38:13.9Z,3,REGULAR,substitution,out,[],203500,,,1610612758,61,74,2022-10-28T03:38:20Z,4040000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M25.00S,2022-10-28T03:38:13.9Z,3,REGULAR,substitution,in,[],1629634,,,1610612758,61,74,2022-10-28T03:38:20Z,4050000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M08.00S,2022-10-28T03:38:35.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,7.178055190538765,47.30392156862745,1610612758,63,74,2022-10-28T03:38:45Z,4060000,13.0,15.0,1,left,M. Monk driving Layup (5 PTS) (C. Metu 1 AST),"[1628370, 1629002]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.02,Made,5.0,C. Metu,1629002.0,1.0,,,,,,,,,,,,,,
414,PT06M49.00S,2022-10-28T03:38:53.1Z,3,REGULAR,3pt,Jump Shot,[],1628415,87.59855453350855,4.166666666666666,1610612763,63,74,2022-10-28T03:39:01Z,4080000,-229.0,64.0,1,right,MISS D. Brooks 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,,
415,PT06M46.00S,2022-10-28T03:38:56.1Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,63,74,2022-10-28T03:39:01Z,4090000,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Left Corner 3,24+ Left,,,,,,,414.0,3.0,3.0,0.0,,,,,,,,,,
416,PT06M41.00S,2022-10-28T03:39:01.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,8.886333771353483,2.941176470588235,1610612758,66,74,2022-10-28T03:39:10Z,4100000,235.0,31.0,1,left,M. Monk 3PT running (8 PTS) (C. Metu 2 AST),"[1628370, 1629002]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,23.73,Made,8.0,C. Metu,1629002.0,2.0,,,,,,,,,,,,,,
418,PT06M25.00S,2022-10-28T03:39:22.8Z,3,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612763,66,74,2022-10-28T03:39:37Z,4120000,,,0,,D. Fox shooting personal FOUL (3 PF) (Morant 2 FT),"[1628368, 1629630]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2005.0,3.0,0.0,Morant,1629630.0,,,,,
420,PT06M25.00S,2022-10-28T03:39:43.8Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,66,75,2022-10-28T03:39:43Z,4140000,,,0,,J. Morant Free Throw 1 of 2 (15 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
421,PT06M25.00S,2022-10-28T03:39:45.4Z,3,REGULAR,substitution,out,[],1630583,,,1610612763,66,75,2022-10-28T03:39:52Z,4150000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M25.00S,2022-10-28T03:39:45.4Z,3,REGULAR,substitution,in,[],1631223,,,1610612763,66,75,2022-10-28T03:39:52Z,4160000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M25.00S,2022-10-28T03:40:01.2Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,66,76,2022-10-28T03:40:01Z,4170000,,,0,,J. Morant Free Throw 2 of 2 (16 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
424,PT06M06.00S,2022-10-28T03:40:24.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,6.1268068331143235,53.431372549019606,1610612758,68,76,2022-10-28T03:40:30Z,4180000,-17.0,5.0,1,left,C. Metu driving Layup (2 PTS) (D. Sabonis 8 AST),"[1629002, 1627734]",1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,1.79,Made,2.0,D. Sabonis,1627734.0,8.0,,,,,,,,,,,,,,
426,PT05M56.00S,2022-10-28T03:40:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.24901445466492,55.14705882352941,1610612763,68,78,2022-10-28T03:40:40Z,4200000,26.0,11.0,1,right,D. Bane driving Layup (19 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.8,Made,19.0,,,,,,,,,,,,,,,,,
427,PT05M48.00S,2022-10-28T03:40:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,11.777266754270697,43.872549019607845,1610612758,68,78,2022-10-28T03:40:48Z,4210000,31.0,58.0,1,left,MISS D. Fox 6' driving Layup - blocked,"[1628368, 1629634]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,Clarke,1629634.0
428,PT05M48.00S,2022-10-28T03:40:42.3Z,3,REGULAR,block,,[],1629634,,,1610612758,68,78,2022-10-28T03:40:45Z,4220000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT05M45.00S,2022-10-28T03:40:45.3Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,68,78,2022-10-28T03:40:48Z,4230000,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,427.0,3.0,2.0,1.0,,,,,,,,,,
430,PT05M43.00S,2022-10-28T03:40:48.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,93.77463863337714,52.94117647058824,1610612763,68,78,2022-10-28T03:40:55Z,4240000,15.0,6.0,1,right,MISS D. Bane running Layup,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
431,PT05M41.00S,2022-10-28T03:40:50.4Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,68,78,2022-10-28T03:40:55Z,4250000,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,430.0,7.0,6.0,1.0,,,,,,,,,,
432,PT05M36.00S,2022-10-28T03:40:58.8Z,3,REGULAR,foul,personal,[],1630217,,,1610612758,68,78,2022-10-28T03:41:13Z,4260000,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 1627734]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2530.0,2.0,0.0,Sabonis,1627734.0,,,,,
434,PT05M36.00S,2022-10-28T03:41:11.3Z,3,REGULAR,foul,technical,['1freethrow'],1628415,,,1610612758,68,78,2022-10-28T03:41:23Z,4280000,,,0,,D. Brooks technical FOUL (1 Tech),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,2530.0,1.0,1.0,,,,,,,
435,PT05M36.00S,2022-10-28T03:41:27.9Z,3,REGULAR,freethrow,1 of 1,[],1631099,,,1610612758,69,78,2022-10-28T03:41:28Z,4290000,,,0,,K. Murray technical Free Throw 1 of 1 (13 PTS),[1631099],1610612758.0,SAC,technical,,,Murray,K. Murray,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
436,PT05M36.00S,2022-10-28T03:41:34.2Z,3,REGULAR,substitution,out,[],1630217,,,1610612758,69,78,2022-10-28T03:41:43Z,4300000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M36.00S,2022-10-28T03:41:34.2Z,3,REGULAR,substitution,out,[],1628415,,,1610612758,69,78,2022-10-28T03:41:43Z,4310000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M36.00S,2022-10-28T03:41:34.2Z,3,REGULAR,substitution,in,[],1631222,,,1610612758,69,78,2022-10-28T03:41:43Z,4320000,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M36.00S,2022-10-28T03:41:34.2Z,3,REGULAR,substitution,in,[],1626145,,,1610612758,69,78,2022-10-28T03:41:43Z,4330000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M21.00S,2022-10-28T03:42:02.0Z,3,REGULAR,3pt,Jump Shot,[],1628370,30.17411300919842,67.8921568627451,1610612758,72,78,2022-10-28T03:42:11Z,4340000,-89.0,231.0,1,left,M. Monk 24' 3PT pullup (11 PTS) (D. Sabonis 9 AST),"[1628370, 1627734]",1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,24.78,Made,11.0,D. Sabonis,1627734.0,9.0,,,,,,,,,,,,,,
442,PT04M57.00S,2022-10-28T03:42:25.0Z,3,REGULAR,3pt,Jump Shot,[],1631222,91.93495400788436,4.166666666666666,1610612763,72,78,2022-10-28T03:42:29Z,4360000,-229.0,23.0,1,right,MISS J. LaRavia 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
443,PT04M53.00S,2022-10-28T03:42:29.0Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,72,78,2022-10-28T03:42:29Z,4370000,,,0,,D. Fox REBOUND (Off:1 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,442.0,5.0,4.0,1.0,,,,,,,,,,
