actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
162,PT00M04.40S,2023-01-05T03:33:49.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629056,,,1610612737,30,30,2023-01-05T03:34:27Z,1580000,False,,,0,,T. Davis shooting personal FOUL (2 PF) (Young 1 FT),"[1629056, 1629027]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628953.0,2.0,0.0,Young,1629027.0
164,PT00M04.40S,2023-01-05T03:34:04.3Z,1,REGULAR,substitution,out,[],1626163,,,1610612737,30,30,2023-01-05T03:34:29Z,1600000,False,,,0,,SUB out: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M04.40S,2023-01-05T03:34:04.3Z,1,REGULAR,substitution,in,[],1630552,,,1610612737,30,30,2023-01-05T03:34:29Z,1610000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M04.40S,2023-01-05T03:34:28.2Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,30,30,2023-01-05T03:34:28Z,1620000,False,,,0,,MISS T. Young Free Throw 1 of 1,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
167,PT00M01.30S,2023-01-05T03:34:29.7Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,30,30,2023-01-05T03:34:29Z,1630000,False,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,166.0,3.0,2.0,1.0,,,,,
171,PT00M00.00S,2023-01-05T03:35:27.5Z,1,REGULAR,period,end,[],0,,,1610612758,30,30,2023-01-05T03:35:51Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-01-05T03:36:40.2Z,2,REGULAR,substitution,out,['startperiod'],1629056,,,1610612758,30,30,2023-01-05T03:37:19Z,1670000,False,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-01-05T03:36:40.2Z,2,REGULAR,substitution,out,['startperiod'],1628988,,,1610612758,30,30,2023-01-05T03:37:19Z,1680000,False,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-01-05T03:36:40.2Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612758,30,30,2023-01-05T03:37:19Z,1690000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-01-05T03:36:40.2Z,2,REGULAR,substitution,in,['startperiod'],1630558,,,1610612758,30,30,2023-01-05T03:37:19Z,1700000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-01-05T03:36:40.2Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612758,30,30,2023-01-05T03:37:19Z,1710000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-01-05T03:36:40.2Z,2,REGULAR,substitution,in,['startperiod'],1631100,,,1610612758,30,30,2023-01-05T03:37:19Z,1720000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-01-05T03:37:18.9Z,2,REGULAR,period,start,[],0,,,1610612758,30,30,2023-01-05T03:37:19Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M43.00S,2023-01-05T03:37:35.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,6.389618922470433,51.71568627450981,1610612758,30,30,2023-01-05T03:52:24Z,1740000,False,-9.0,8.0,1,left,MISS R. Holmes DUNK,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,1.15,Missed,,,,,,,,,,,,,,,
180,PT11M41.00S,2023-01-05T03:37:37.3Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,30,30,2023-01-05T03:37:40Z,1750000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,179.0,3.0,2.0,1.0,,,,,
181,PT11M29.00S,2023-01-05T03:37:48.9Z,2,REGULAR,3pt,Jump Shot,[],203992,67.49342969776609,43.872549019607845,1610612737,30,33,2023-01-05T03:37:54Z,1760000,False,-31.0,253.0,1,right,B. Bogdanovic 25' 3PT  (7 PTS) (J. Collins 1 AST),"[203992, 1628381]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,25.49,Made,7.0,J. Collins,1628381.0,1.0,,,,,,,,,,,
183,PT11M20.00S,2023-01-05T03:37:58.4Z,2,REGULAR,turnover,bad pass,[],1630558,,,1610612758,30,33,2023-01-05T03:38:04Z,1780000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1628381]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,1.0,Collins,1628381.0,,,,,,,,,,,,,,,,,
184,PT11M20.00S,2023-01-05T03:37:58.4Z,2,REGULAR,steal,,[],1628381,,,1610612737,30,33,2023-01-05T03:38:00Z,1790000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
185,PT11M09.00S,2023-01-05T03:38:09.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631100,73.14388961892247,15.441176470588236,1610612737,30,36,2023-01-05T03:38:16Z,1800000,False,-173.0,200.0,1,right,A. Griffin 26' 3PT pullup (3 PTS) (J. Johnson 1 AST),"[1631100, 1630552]",1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,,,,26.42,Made,3.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,
187,PT10M53.00S,2023-01-05T03:38:25.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.623521681997373,40.19607843137255,1610612758,30,36,2023-01-05T03:38:32Z,1820000,False,49.0,29.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,5.67,Missed,,,,,,,,,,,,,,,
188,PT10M50.00S,2023-01-05T03:38:28.1Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,30,36,2023-01-05T03:56:24Z,1830000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,187.0,4.0,3.0,1.0,,,,,
189,PT10M45.00S,2023-01-05T03:38:33.1Z,2,REGULAR,3pt,Jump Shot,[],1631100,91.67214191852825,3.1862745098039214,1610612737,30,36,2023-01-05T03:38:40Z,1840000,False,-234.0,26.0,1,right,MISS A. Griffin 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,,,,23.55,Missed,,,,,,,,,,,,,,,
190,PT10M41.00S,2023-01-05T03:38:37.1Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,30,36,2023-01-05T03:38:40Z,1850000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,189.0,2.0,2.0,0.0,,,,,
191,PT10M37.00S,2023-01-05T03:38:41.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628368,11.12023653088042,51.225490196078425,1610612758,30,36,2023-01-05T03:57:33Z,1860000,False,-6.0,52.0,1,left,MISS D. Fox driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,5.24,Missed,,,,,,,,,,,,,,,
192,PT10M34.00S,2023-01-05T03:38:44.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,30,36,2023-01-05T03:57:33Z,1870000,False,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,191.0,3.0,3.0,0.0,,,,,
194,PT10M17.00S,2023-01-05T03:39:18.1Z,2,REGULAR,turnover,lost ball,[],1628381,,,1610612737,30,36,2023-01-05T03:39:22Z,1890000,False,,,0,,J. Collins lost ball TURNOVER (3 TO),"[1628381, 1628368]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,3.0,Fox,1628368.0,,,,,,,,,,,,,,,,,
195,PT10M17.00S,2023-01-05T03:39:18.1Z,2,REGULAR,steal,,[],1628368,,,1610612758,30,36,2023-01-05T03:39:20Z,1900000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
196,PT10M13.00S,2023-01-05T03:39:22.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626168,6.652431011826544,50.49019607843137,1610612758,32,36,2023-01-05T03:39:32Z,1910000,False,-2.0,10.0,1,left,T. Lyles running alley-oop DUNK (2 PTS) (M. Monk 1 AST),"[1626168, 1628370]",1610612758.0,SAC,running alley-oop,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,1.03,Made,2.0,M. Monk,1628370.0,1.0,,,,,,,,,,,
198,PT10M02.00S,2023-01-05T03:39:34.8Z,2,REGULAR,foul,personal,[],1626168,,,1610612737,32,36,2023-01-05T03:39:39Z,1930000,False,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 203992]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Bogdanovic,203992.0
200,PT09M59.00S,2023-01-05T03:40:04.8Z,2,REGULAR,violation,kicked ball,[],1630558,,,1610612737,32,36,2023-01-05T03:40:29Z,1950000,False,,,0,,D. Mitchell kicked ball VIOLATION,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,
201,PT09M45.00S,2023-01-05T03:40:27.3Z,2,REGULAR,2pt,Jump Shot,[],1627749,92.46057818659659,73.52941176470588,1610612737,32,36,2023-01-05T03:40:32Z,1960000,False,118.0,18.0,1,right,MISS D. Murray 11' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,,,11.9,Missed,,,,,,,,,,,,,,,
202,PT09M41.00S,2023-01-05T03:40:31.3Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,32,36,2023-01-05T03:40:32Z,1970000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,
203,PT09M36.00S,2023-01-05T03:40:38.1Z,2,REGULAR,foul,personal,['2freethrow'],203992,,,1610612758,32,36,2023-01-05T03:41:00Z,1980000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Fox 2 FT),"[203992, 1628368]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Fox,1628368.0
205,PT09M36.00S,2023-01-05T03:41:01.1Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,33,36,2023-01-05T03:41:01Z,2000000,False,,,0,,D. Fox Free Throw 1 of 2 (7 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
206,PT09M36.00S,2023-01-05T03:41:02.0Z,2,REGULAR,substitution,out,[],1626158,,,1610612758,33,36,2023-01-05T03:41:19Z,2010000,False,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M36.00S,2023-01-05T03:41:02.0Z,2,REGULAR,substitution,out,[],1630552,,,1610612758,33,36,2023-01-05T03:41:19Z,2020000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M36.00S,2023-01-05T03:41:02.0Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,33,36,2023-01-05T03:41:19Z,2030000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M36.00S,2023-01-05T03:41:02.0Z,2,REGULAR,substitution,in,[],1630168,,,1610612758,33,36,2023-01-05T03:41:19Z,2040000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M36.00S,2023-01-05T03:41:34.3Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,34,36,2023-01-05T03:41:34Z,2050000,False,,,0,,D. Fox Free Throw 2 of 2 (8 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
211,PT09M25.00S,2023-01-05T03:41:47.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,92.9862023653088,48.77450980392157,1610612737,34,38,2023-01-05T03:41:54Z,2060000,False,-6.0,13.0,1,right,O. Okongwu DUNK (4 PTS) (A. Griffin 1 AST),"[1630168, 1631100]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,1.47,Made,4.0,A. Griffin,1631100.0,1.0,,,,,,,,,,,
213,PT09M07.00S,2023-01-05T03:42:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.389618922470433,53.67647058823529,1610612758,36,38,2023-01-05T03:42:10Z,2080000,False,-18.0,8.0,1,left,D. Sabonis cutting Layup (8 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.99,Made,8.0,M. Monk,1628370.0,2.0,,,,,,,,,,,
215,PT08M57.00S,2023-01-05T03:42:19.6Z,2,REGULAR,violation,kicked ball,[],1627734,,,1610612737,36,38,2023-01-05T03:42:36Z,2100000,False,,,0,,D. Sabonis kicked ball VIOLATION,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,1628953.0,,,,
216,PT08M57.00S,2023-01-05T03:42:24.7Z,2,REGULAR,substitution,out,[],1628368,,,1610612737,36,38,2023-01-05T03:42:30Z,2110000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M57.00S,2023-01-05T03:42:24.7Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,36,38,2023-01-05T03:42:30Z,2120000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M48.00S,2023-01-05T03:42:41.8Z,2,REGULAR,3pt,Jump Shot,[],1628381,72.22404730617609,79.16666666666666,1610612737,36,41,2023-01-05T03:42:48Z,2130000,False,146.0,209.0,1,right,J. Collins 25' 3PT  (9 PTS) (D. Murray 2 AST),"[1628381, 1627749]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,25.45,Made,9.0,D. Murray,1627749.0,2.0,,,,,,,,,,,
220,PT08M29.00S,2023-01-05T03:43:00.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.389618922470433,47.05882352941176,1610612758,36,41,2023-01-05T03:43:04Z,2150000,False,15.0,8.0,1,left,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,1.65,Missed,,,,,,,,,,,,,,,
221,PT08M27.00S,2023-01-05T03:43:02.2Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,36,41,2023-01-05T03:43:04Z,2160000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,220.0,5.0,4.0,1.0,,,,,
222,PT08M24.00S,2023-01-05T03:43:05.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203992,85.3646517739816,47.794117647058826,1610612737,36,41,2023-01-05T04:05:31Z,2170000,False,-11.0,85.0,1,right,MISS B. Bogdanovic 8' driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,8.58,Missed,,,,,,,,,,,,,,,
223,PT08M22.00S,2023-01-05T03:43:07.7Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,36,41,2023-01-05T04:05:31Z,2180000,False,,,0,,B. Bogdanovic REBOUND (Off:2 Def:4),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,222.0,6.0,4.0,2.0,,,,,
224,PT08M15.00S,2023-01-05T03:43:14.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,86.94152431011827,31.862745098039213,1610612737,36,43,2023-01-05T03:43:24Z,2190000,False,-91.0,70.0,1,right,D. Murray 11' pullup Jump Shot (8 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,,11.47,Made,8.0,,,,,,,,,,,,,,
225,PT08M00.00S,2023-01-05T03:43:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.915243101182654,46.07843137254902,1610612758,38,43,2023-01-05T03:43:43Z,2200000,False,20.0,13.0,1,left,K. Huerter driving Layup (7 PTS),[1628989],1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,2.32,Made,7.0,,,,,,,,,,,,,,
226,PT07M49.00S,2023-01-05T03:43:44.2Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612737,38,43,2023-01-05T03:44:13Z,2210000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Murray 2 FT),"[1630558, 1627749]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Murray,1627749.0
228,PT07M49.00S,2023-01-05T03:44:13.7Z,2,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,38,44,2023-01-05T03:44:13Z,2230000,False,,,0,,D. Murray Free Throw 1 of 2 (9 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
229,PT07M49.00S,2023-01-05T03:44:16.0Z,2,REGULAR,substitution,out,[],1626168,,,1610612737,38,44,2023-01-05T03:44:20Z,2240000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M49.00S,2023-01-05T03:44:16.0Z,2,REGULAR,substitution,in,[],203084,,,1610612737,38,44,2023-01-05T03:44:20Z,2250000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M49.00S,2023-01-05T03:44:29.8Z,2,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,38,45,2023-01-05T03:44:29Z,2260000,False,,,0,,D. Murray Free Throw 2 of 2 (10 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
232,PT07M27.00S,2023-01-05T03:44:53.5Z,2,REGULAR,3pt,Jump Shot,[],1628370,9.280551905387648,3.431372549019608,1610612758,41,45,2023-01-05T04:06:39Z,2270000,False,233.0,35.0,1,left,M. Monk 3PT step back (5 PTS) (D. Sabonis 3 AST),"[1628370, 1627734]",1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,,23.54,Made,5.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,
238,PT07M12.00S,2023-01-05T03:45:08.4Z,2,REGULAR,2pt,Jump Shot,[],203992,93.24901445466492,31.61764705882353,1610612737,41,45,2023-01-05T03:45:14Z,2290000,False,-92.0,11.0,1,right,MISS B. Bogdanovic 9' fadeaway Shot,[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,9.26,Missed,,,,,,,,,,,,,,,
239,PT07M10.00S,2023-01-05T03:45:10.4Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,41,45,2023-01-05T03:45:14Z,2300000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,238.0,2.0,1.0,1.0,,,,,
240,PT07M05.00S,2023-01-05T03:45:18.5Z,2,REGULAR,turnover,traveling,[],1630168,,,1610612737,41,45,2023-01-05T03:45:25Z,2310000,False,,,0,,O. Okongwu traveling TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,,,,,2714.0,,,,
241,PT07M05.00S,2023-01-05T03:45:35.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,41,45,2023-01-05T03:45:35Z,2320000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M41.00S,2023-01-05T03:49:02.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628989,18.610381077529567,30.637254901960787,1610612758,43,45,2023-01-05T04:08:22Z,2330000,False,97.0,122.0,1,left,K. Huerter 15' driving floating Jump Shot (9 PTS),[1628989],1610612758.0,SAC,driving floating,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,15.61,Made,9.0,,,,,,,,,,,,,,
245,PT06M21.00S,2023-01-05T03:49:22.6Z,2,REGULAR,3pt,Jump Shot,[],1627749,68.01905387647832,34.31372549019608,1610612737,43,45,2023-01-05T03:49:27Z,2350000,False,-78.0,248.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,26.02,Missed,,,,,,,,,,,,,,,
246,PT06M17.00S,2023-01-05T03:49:26.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,43,45,2023-01-05T03:49:27Z,2360000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,245.0,5.0,4.0,1.0,,,,,
247,PT06M03.00S,2023-01-05T03:49:40.6Z,2,REGULAR,3pt,Jump Shot,[],1628370,29.122864651773984,70.09803921568627,1610612758,43,45,2023-01-05T04:09:02Z,2370000,False,-100.0,221.0,1,left,MISS M. Monk 24' pullup 3PT - blocked,"[1628370, 1631100]",1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,24.31,Missed,,,,,Griffin,1631100.0,,,,,,,,,
248,PT06M03.00S,2023-01-05T03:49:40.6Z,2,REGULAR,block,,[],1631100,,,1610612758,43,45,2023-01-05T03:49:44Z,2380000,False,,,0,,A. Griffin BLOCK (1 BLK),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
249,PT05M58.00S,2023-01-05T03:49:45.6Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,43,45,2023-01-05T03:49:49Z,2390000,False,,,0,,B. Bogdanovic REBOUND (Off:2 Def:5),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,247.0,7.0,5.0,2.0,,,,,
250,PT05M51.00S,2023-01-05T03:49:52.1Z,2,REGULAR,2pt,Jump Shot,[],1630168,78.26872536136662,55.14705882352941,1610612737,43,47,2023-01-05T03:49:57Z,2400000,False,26.0,152.0,1,right,O. Okongwu 15' Jump Shot (6 PTS) (B. Bogdanovic 2 AST),"[1630168, 203992]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Center,,,,15.4,Made,6.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,
252,PT05M41.00S,2023-01-05T03:50:04.1Z,2,REGULAR,foul,personal,['2freethrow'],1631100,,,1610612758,43,47,2023-01-05T03:50:30Z,2420000,False,,,0,,A. Griffin shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1631100, 1627734]",1610612737.0,ATL,shooting,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Sabonis,1627734.0
254,PT05M41.00S,2023-01-05T03:50:33.4Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,44,47,2023-01-05T03:50:33Z,2440000,False,,,0,,D. Sabonis Free Throw 1 of 2 (9 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
255,PT05M41.00S,2023-01-05T03:50:35.1Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,44,47,2023-01-05T03:50:52Z,2450000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
