actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
173,PT11M36.00S,2022-11-14T02:38:08.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612758,26,39,2022-11-14T02:38:25Z,1710000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,,,,,,,,,,,,
174,PT11M14.00S,2022-11-14T02:38:30.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630237,80.76544021024968,36.76470588235294,1610612744,26,39,2022-11-14T02:45:41Z,1720000,False,-66.0,128.0,1,right,MISS A. Lamb 14' turnaround fadeaway Shot,[1630237],1610612744.0,GSW,turnaround fadeaway,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),8-16 Center,,,14.44,Missed,,,,,,,,,,,,,,,,
175,PT11M11.00S,2022-11-14T02:38:33.9Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,26,39,2022-11-14T02:38:35Z,1730000,False,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,
176,PT11M07.00S,2022-11-14T02:38:39.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.046649145860711,55.392156862745104,1610612758,28,39,2022-11-14T02:42:08Z,1740000,False,-27.0,14.0,1,left,M. Monk running Layup (2 PTS),[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,3.03,Made,,,,,2.0,,,,,,,,,,,
177,PT11M07.00S,2022-11-14T02:38:43.4Z,2,REGULAR,foul,personal,['1freethrow'],203952,,,1610612758,28,39,2022-11-14T02:38:50Z,1750000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Monk 1 FT),"[203952, 1628370]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,,,,,,,2.0,0.0,Monk,1628370.0,,
179,PT11M07.00S,2022-11-14T02:39:05.0Z,2,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,29,39,2022-11-14T02:39:05Z,1770000,False,,,0,,M. Monk Free Throw 1 of 1 (3 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
180,PT10M54.00S,2022-11-14T02:39:17.9Z,2,REGULAR,turnover,bad pass,[],1630237,,,1610612744,29,39,2022-11-14T02:39:22Z,1780000,False,,,0,,A. Lamb bad pass TURNOVER (1 TO),"[1630237, 1631099]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,16-24 Left,,1.0,,,,,,,,,,,Murray,1631099.0,,,,,,
181,PT10M54.00S,2022-11-14T02:39:17.9Z,2,REGULAR,steal,,[],1631099,,,1610612758,29,39,2022-11-14T02:39:20Z,1790000,False,,,0,,K. Murray STEAL (2 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
182,PT10M48.00S,2022-11-14T02:39:24.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629056,28.07161629434954,76.7156862745098,1610612758,29,39,2022-11-14T02:39:32Z,1800000,False,-134.0,211.0,1,left,MISS T. Davis 25' running 3PT,[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,,,25.01,Missed,,,,,,,,,,,,,,,,
183,PT10M46.00S,2022-11-14T02:39:26.2Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,29,39,2022-11-14T02:39:32Z,1810000,False,,,0,,K. Looney REBOUND (Off:2 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,182.0,3.0,1.0,2.0,,,,,,,,,,,,
184,PT10M42.00S,2022-11-14T02:39:30.5Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612744,29,39,2022-11-14T02:53:45Z,1820000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1631099]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,Murray,1631099.0,,,,,,
185,PT10M42.00S,2022-11-14T02:39:30.5Z,2,REGULAR,steal,,[],1631099,,,1610612758,29,39,2022-11-14T02:39:34Z,1830000,False,,,0,,K. Murray STEAL (3 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
186,PT10M39.00S,2022-11-14T02:39:35.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631099,6.1268068331143235,47.794117647058826,1610612758,31,39,2022-11-14T02:39:41Z,1840000,False,11.0,5.0,1,left,K. Murray running DUNK (11 PTS),[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,1.21,Made,,,,,11.0,,,,,,,,,,,
187,PT10M39.00S,2022-11-14T02:39:47.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,31,39,2022-11-14T02:39:47Z,1850000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M23.00S,2022-11-14T02:42:54.8Z,2,REGULAR,3pt,Jump Shot,[],1629673,81.553876478318,93.87254901960785,1610612744,31,39,2022-11-14T02:42:59Z,1860000,False,219.0,121.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,25.05,Missed,,,,,,,,,,,,,,,,
189,PT10M19.00S,2022-11-14T02:42:58.8Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,31,39,2022-11-14T02:42:59Z,1870000,False,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Right Center,,,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,
190,PT10M12.00S,2022-11-14T02:43:08.2Z,2,REGULAR,foul,personal,['2freethrow'],1630237,,,1610612758,31,39,2022-11-14T02:43:16Z,1880000,False,,,0,,A. Lamb shooting personal FOUL (1 PF) (Monk 2 FT),"[1630237, 1628370]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,2004.0,,,,,,,,,,,,,,1.0,0.0,Monk,1628370.0,,
192,PT10M12.00S,2022-11-14T02:43:27.6Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,32,39,2022-11-14T02:43:27Z,1900000,False,,,0,,M. Monk Free Throw 1 of 2 (4 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
193,PT10M12.00S,2022-11-14T02:43:42.6Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,33,39,2022-11-14T02:43:42Z,1910000,False,,,0,,M. Monk Free Throw 2 of 2 (5 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
194,PT09M55.00S,2022-11-14T02:44:03.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,92.9862023653088,50.0,1610612744,33,41,2022-11-14T02:44:07Z,1920000,False,0.0,13.0,1,right,A. Wiggins driving DUNK (10 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,1.34,Made,,,,,10.0,,,,,,,,,,,
195,PT09M36.00S,2022-11-14T02:44:22.2Z,2,REGULAR,3pt,Jump Shot,[],1628370,13.748357424441524,2.941176470588235,1610612758,33,41,2022-11-14T02:55:17Z,1930000,False,235.0,77.0,1,left,MISS M. Monk 24' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,24.75,Missed,,,,,,,,,,,,,,,,
196,PT09M32.00S,2022-11-14T02:44:26.2Z,2,REGULAR,rebound,offensive,[],1629056,,,1610612758,33,41,2022-11-14T02:44:27Z,1940000,False,,,0,,T. Davis REBOUND (Off:1 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Right Corner 3,24+ Right,,,,,195.0,3.0,2.0,1.0,,,,,,,,,,,,
197,PT09M32.00S,2022-11-14T02:44:25.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629056,6.176084099868594,53.77987132352941,1610612758,35,41,2022-11-14T02:55:52Z,1950000,False,-19.0,6.0,1,left,T. Davis putback Layup (2 PTS),[1629056],1610612758.0,SAC,putback,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,,,1.97,Made,,,,,2.0,,,,,,,,,,,
198,PT09M11.00S,2022-11-14T02:44:47.2Z,2,REGULAR,2pt,Jump Shot,[],1626172,80.1084099868594,74.01960784313727,1610612744,35,43,2022-11-14T02:44:55Z,1960000,False,120.0,134.0,1,right,K. Looney 18' Jump Shot (2 PTS) (J. Poole 1 AST),"[1626172, 1629673]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Right Center,,,18.03,Made,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,,
200,PT08M58.00S,2022-11-14T02:45:00.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,6.389618922470433,49.754901960784316,1610612758,37,43,2022-11-14T02:45:06Z,1980000,False,1.0,8.0,1,left,C. Metu cutting DUNK (4 PTS) (D. Fox 2 AST),"[1629002, 1628368]",1610612758.0,SAC,cutting,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,0.77,Made,,,,,4.0,D. Fox,1628368.0,2.0,,,,,,,,
202,PT08M38.00S,2022-11-14T02:45:23.3Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612744,37,43,2022-11-14T02:45:40Z,2000000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1628368, 203952]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,201246.0,,,,,,,,,,,,,,2.0,0.0,Wiggins,203952.0,,
204,PT08M38.00S,2022-11-14T02:45:49.1Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,37,44,2022-11-14T02:46:19Z,2020000,False,,,0,,A. Wiggins Free Throw 1 of 2 (11 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
205,PT08M38.00S,2022-11-14T02:45:50.5Z,2,REGULAR,substitution,out,[],1628368,,,1610612744,37,44,2022-11-14T02:45:58Z,2030000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M38.00S,2022-11-14T02:45:50.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612744,37,44,2022-11-14T02:45:58Z,2040000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M38.00S,2022-11-14T02:45:49.1Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,37,44,2022-11-14T02:46:19Z,2050000,False,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
208,PT08M32.00S,2022-11-14T02:45:55.1Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,37,44,2022-11-14T02:46:19Z,2060000,False,,,0,,K. Looney REBOUND (Off:3 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,207.0,4.0,1.0,3.0,,,,,,,,,,,,
209,PT08M32.00S,2022-11-14T02:46:16.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,94.40999984741211,50.0,1610612744,37,44,2022-11-14T02:46:16Z,2070000,False,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
210,PT08M30.00S,2022-11-14T02:46:17.9Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,37,44,2022-11-14T02:46:17Z,2080000,False,,,0,,T. Davis REBOUND (Off:1 Def:3),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Mid-Range,8-16 Left,,,,,209.0,4.0,3.0,1.0,,,,,,,,,,,,
211,PT08M26.00S,2022-11-14T02:46:21.8Z,2,REGULAR,3pt,Jump Shot,[],1629002,30.699737187910642,32.1078431372549,1610612758,37,44,2022-11-14T02:46:29Z,2090000,False,89.0,236.0,1,left,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,25.25,Missed,,,,,,,,,,,,,,,,
212,PT08M23.00S,2022-11-14T02:46:24.8Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,37,44,2022-11-14T02:46:29Z,2100000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,
213,PT08M09.00S,2022-11-14T02:46:39.1Z,2,REGULAR,turnover,bad pass,[],1626172,,,1610612744,37,44,2022-11-14T02:46:43Z,2110000,False,,,0,,K. Looney bad pass TURNOVER (1 TO),"[1626172, 1629002]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,Metu,1629002.0,,,,,,
214,PT08M09.00S,2022-11-14T02:46:39.1Z,2,REGULAR,steal,,[],1629002,,,1610612758,37,44,2022-11-14T02:46:41Z,2120000,False,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
215,PT08M04.00S,2022-11-14T02:46:44.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630558,5.338370565045992,53.18627450980392,1610612758,39,44,2022-11-14T02:59:06Z,2130000,False,-16.0,-2.0,1,left,D. Mitchell driving finger roll Layup (2 PTS),[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,1.61,Made,,,,,2.0,,,,,,,,,,,
216,PT08M04.00S,2022-11-14T02:46:52.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,39,44,2022-11-14T02:46:52Z,2140000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M04.00S,2022-11-14T02:48:43.4Z,2,REGULAR,substitution,out,[],1629002,,,1610612744,39,44,2022-11-14T02:49:34Z,2150000,False,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M04.00S,2022-11-14T02:48:43.4Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,39,44,2022-11-14T02:49:34Z,2160000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M04.00S,2022-11-14T02:48:43.4Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,39,44,2022-11-14T02:49:34Z,2170000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M04.00S,2022-11-14T02:48:43.4Z,2,REGULAR,substitution,out,[],203952,,,1610612744,39,44,2022-11-14T02:49:34Z,2180000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M04.00S,2022-11-14T02:48:43.4Z,2,REGULAR,substitution,out,[],1630237,,,1610612744,39,44,2022-11-14T02:49:34Z,2190000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M04.00S,2022-11-14T02:48:43.4Z,2,REGULAR,substitution,in,[],1627734,,,1610612744,39,44,2022-11-14T02:49:34Z,2200000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M04.00S,2022-11-14T02:48:43.4Z,2,REGULAR,substitution,in,[],202691,,,1610612744,39,44,2022-11-14T02:49:34Z,2210000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M04.00S,2022-11-14T02:48:43.4Z,2,REGULAR,substitution,in,[],203110,,,1610612744,39,44,2022-11-14T02:49:34Z,2220000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M04.00S,2022-11-14T02:48:43.4Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,39,44,2022-11-14T02:49:34Z,2230000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M04.00S,2022-11-14T02:48:43.4Z,2,REGULAR,substitution,in,[],201939,,,1610612744,39,44,2022-11-14T02:49:34Z,2240000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M48.00S,2022-11-14T02:49:58.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,91.40932982917214,49.50980392156863,1610612744,39,46,2022-11-14T02:50:04Z,2250000,False,-2.0,28.0,1,right,D. Green cutting Layup (2 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,2.84,Made,,,,,2.0,S. Curry,201939.0,1.0,,,,,,,,
229,PT07M32.00S,2022-11-14T02:50:16.7Z,2,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612758,39,46,2022-11-14T02:50:32Z,2270000,False,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Monk 2 FT),"[1630228, 1628370]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,2.0,0.0,Monk,1628370.0,,
231,PT07M32.00S,2022-11-14T02:50:47.4Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,40,46,2022-11-14T02:50:47Z,2290000,False,,,0,,M. Monk Free Throw 1 of 2 (6 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
232,PT07M32.00S,2022-11-14T02:50:50.4Z,2,REGULAR,substitution,out,[],1631099,,,1610612758,40,46,2022-11-14T02:50:53Z,2300000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M32.00S,2022-11-14T02:50:50.4Z,2,REGULAR,substitution,in,[],1628989,,,1610612758,40,46,2022-11-14T02:50:53Z,2310000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M32.00S,2022-11-14T02:51:11.2Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,41,46,2022-11-14T02:51:11Z,2320000,False,,,0,,M. Monk Free Throw 2 of 2 (7 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
235,PT07M20.00S,2022-11-14T02:51:25.2Z,2,REGULAR,3pt,Jump Shot,[],1628978,80.23981603153744,5.88235294117647,1610612744,41,46,2022-11-14T02:51:31Z,2330000,False,-221.0,133.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,25.77,Missed,,,,,,,,,,,,,,,,
236,PT07M18.00S,2022-11-14T02:51:27.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,41,46,2022-11-14T02:51:31Z,2340000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,235.0,,,,,,,,,,,,,,,
238,PT07M05.00S,2022-11-14T02:51:48.6Z,2,REGULAR,3pt,Jump Shot,[],1629056,6.915243101182654,5.147058823529411,1610612758,44,46,2022-11-14T02:51:53Z,2360000,False,224.0,13.0,1,left,T. Davis 3PT  (5 PTS) (M. Monk 2 AST),"[1629056, 1628370]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,Right Corner 3,24+ Right,,,22.46,Made,,,,,5.0,M. Monk,1628370.0,2.0,,,,,,,,
240,PT06M57.00S,2022-11-14T02:51:56.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,70.25295663600527,78.43137254901961,1610612744,44,46,2022-11-14T03:01:56Z,2380000,False,142.0,227.0,1,right,MISS K. Thompson 26' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,26.79,Missed,,,,,,,,,,,,,,,,
241,PT06M54.00S,2022-11-14T02:51:59.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,44,46,2022-11-14T02:52:04Z,2390000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,240.0,5.0,3.0,2.0,,,,,,,,,,,,
242,PT06M44.00S,2022-11-14T02:52:10.0Z,2,REGULAR,3pt,Jump Shot,[],1628370,27.94021024967148,76.47058823529412,1610612758,47,46,2022-11-14T02:52:16Z,2400000,False,-132.0,210.0,1,left,M. Monk 24' 3PT  (10 PTS) (K. Huerter 2 AST),"[1628370, 1628989]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,24.83,Made,,,,,10.0,K. Huerter,1628989.0,2.0,,,,,,,,
244,PT06M24.00S,2022-11-14T02:52:29.8Z,2,REGULAR,2pt,Jump Shot,[],201939,75.90341655716163,64.95098039215686,1610612744,47,46,2022-11-14T02:52:34Z,2420000,False,75.0,174.0,1,right,MISS S. Curry 18' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,18.94,Missed,,,,,,,,,,,,,,,,
245,PT06M21.00S,2022-11-14T02:52:32.8Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,47,46,2022-11-14T02:52:34Z,2430000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,
246,PT06M07.00S,2022-11-14T02:52:47.0Z,2,REGULAR,3pt,Jump Shot,[],1630558,7.703679369250986,96.56862745098039,1610612758,47,46,2022-11-14T02:52:53Z,2440000,False,-233.0,20.0,1,left,MISS D. Mitchell 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,23.36,Missed,,,,,,,,,,,,,,,,
247,PT06M02.00S,2022-11-14T02:52:52.0Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612744,47,46,2022-11-14T02:52:53Z,2450000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,246.0,4.0,4.0,0.0,,,,,,,,,,,,
248,PT05M57.00S,2022-11-14T02:52:57.0Z,2,REGULAR,3pt,Jump Shot,[],202691,82.21090670170827,5.147058823529411,1610612744,47,46,2022-11-14T02:53:04Z,2460000,False,-224.0,115.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,25.19,Missed,,,,,,,,,,,,,,,,
249,PT05M54.00S,2022-11-14T02:53:00.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,47,46,2022-11-14T02:53:04Z,2470000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,248.0,6.0,4.0,2.0,,,,,,,,,,,,
250,PT05M47.00S,2022-11-14T02:53:07.3Z,2,REGULAR,2pt,Jump Shot,[],1628989,21.50131406044678,58.57843137254902,1610612758,47,46,2022-11-14T02:53:13Z,2480000,False,-43.0,150.0,1,left,MISS K. Huerter 15' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Center,,,15.56,Missed,,,,,,,,,,,,,,,,
251,PT05M44.00S,2022-11-14T02:53:10.4Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,47,46,2022-11-14T02:53:10Z,2490000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Center,,,,,250.0,3.0,3.0,0.0,,,,,,,,,,,,
252,PT05M37.00S,2022-11-14T02:53:17.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,93.51182654402102,50.98039215686274,1610612744,47,48,2022-11-14T02:53:27Z,2500000,False,5.0,8.0,1,right,K. Thompson cutting Layup (5 PTS) (D. Green 5 AST),"[202691, 203110]",1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,0.98,Made,,,,,5.0,D. Green,203110.0,5.0,,,,,,,,
254,PT05M20.00S,2022-11-14T02:53:38.1Z,2,REGULAR,foul,personal,[],1630228,,,1610612758,47,48,2022-11-14T02:53:59Z,2520000,False,,,0,,J. Kuminga personal FOUL (3 PF),"[1630228, 1628989]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,2004.0,,,,,,,,,,,,,,3.0,0.0,Huerter,1628989.0,,
