actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
351,PT11M07.00S,2022-10-23T03:26:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,15.850854139290407,48.77450980392157,1610612758,58,57,2022-10-23T03:26:56Z,3470000,6.0,96.0,1,left,D. Fox 9' pullup Jump Shot (17 PTS) (D. Sabonis 3 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,9.67,Made,17.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,
353,PT10M53.00S,2022-10-23T03:27:04.0Z,3,REGULAR,3pt,Jump Shot,[],202704,70.64717477003943,24.019607843137255,1610612746,58,60,2022-10-23T03:27:12Z,3490000,-130.0,223.0,1,right,R. Jackson 25' 3PT  (9 PTS) (P. George 5 AST),"[202704, 202331]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.84,Made,9.0,P. George,202331.0,5.0,,,,,,,,,,,,,,
355,PT10M44.00S,2022-10-23T03:27:18.6Z,3,REGULAR,foul,personal,[],202694,,,1610612758,58,60,2022-10-23T03:27:28Z,3510000,,,0,,M. Morris Sr. personal FOUL (4 PF),"[202694, 1627734]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,101284.0,4.0,0.0,Sabonis,1627734.0
357,PT10M39.00S,2022-10-23T03:27:42.4Z,3,REGULAR,turnover,traveling,[],1628989,,,1610612758,58,60,2022-10-23T03:27:49Z,3530000,,,0,,K. Huerter traveling TURNOVER (1 TO),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,101284.0,,,,
358,PT10M27.00S,2022-10-23T03:28:01.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202694,78.40013140604468,69.11764705882352,1610612746,58,60,2022-10-23T03:31:00Z,3540000,96.0,151.0,1,right,MISS M. Morris Sr. 17' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right Center,17.83,Missed,,,,,,,,,,,,,,,,,,
359,PT10M23.00S,2022-10-23T03:28:05.0Z,3,REGULAR,rebound,offensive,[],202331,,,1610612746,58,60,2022-10-23T03:28:05Z,3550000,,,0,,P. George REBOUND (Off:1 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,,,,358.0,3.0,2.0,1.0,,,,,,,,,,
360,PT10M22.00S,2022-10-23T03:28:06.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202331,68.9388961892247,31.61764705882353,1610612746,58,60,2022-10-23T03:28:16Z,3560000,-92.0,239.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
361,PT10M19.00S,2022-10-23T03:28:09.8Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,58,60,2022-10-23T03:28:16Z,3570000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,360.0,3.0,3.0,0.0,,,,,,,,,,
362,PT10M08.00S,2022-10-23T03:28:21.0Z,3,REGULAR,3pt,Jump Shot,[],1628989,34.773324572930356,44.85294117647059,1610612758,61,60,2022-10-23T03:28:28Z,3580000,26.0,274.0,1,left,K. Huerter 27' 3PT  (12 PTS) (D. Sabonis 4 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,27.56,Made,12.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,
364,PT09M50.00S,2022-10-23T03:28:39.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.19776609724047,51.225490196078425,1610612746,61,62,2022-10-23T03:28:46Z,3600000,6.0,21.0,1,right,I. Zubac cutting DUNK (8 PTS) (N. Powell 1 AST),"[1627826, 1626181]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.17,Made,8.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,,,
366,PT09M32.00S,2022-10-23T03:28:55.3Z,3,REGULAR,3pt,Jump Shot,[],1628368,27.54599211563732,77.94117647058823,1610612758,61,62,2022-10-23T03:29:01Z,3620000,-140.0,206.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
367,PT09M30.00S,2022-10-23T03:28:57.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612746,61,62,2022-10-23T03:29:01Z,3630000,,,0,,P. George REBOUND (Off:1 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,366.0,4.0,3.0,1.0,,,,,,,,,,
368,PT09M21.00S,2022-10-23T03:29:07.2Z,3,REGULAR,2pt,Jump Shot,[],1626181,93.51182654402102,30.637254901960787,1610612746,61,62,2022-10-23T03:29:16Z,3640000,-97.0,8.0,1,right,MISS N. Powell 9' fadeaway Shot,[1626181],1610612746.0,LAC,fadeaway,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,9.72,Missed,,,,,,,,,,,,,,,,,,
369,PT09M18.00S,2022-10-23T03:29:10.2Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,61,62,2022-10-23T03:44:40Z,3650000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,368.0,4.0,4.0,0.0,,,,,,,,,,
370,PT09M14.00S,2022-10-23T03:29:13.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629644,9.280551905387648,2.941176470588235,1610612758,61,62,2022-10-23T03:29:22Z,3660000,235.0,35.0,1,left,MISS K. Okpala running 3PT,[1629644],1610612758.0,SAC,running,,,Okpala,K. Okpala,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
371,PT09M10.00S,2022-10-23T03:29:17.9Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,61,62,2022-10-23T03:29:22Z,3670000,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,,,,,370.0,6.0,5.0,1.0,,,,,,,,,,
372,PT09M02.00S,2022-10-23T03:29:25.6Z,3,REGULAR,3pt,Jump Shot,[],202694,66.04796320630749,44.36274509803921,1610612746,61,65,2022-10-23T03:29:33Z,3680000,-28.0,267.0,1,right,M. Morris Sr. 26' 3PT  (9 PTS) (R. Jackson 2 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,26.81,Made,9.0,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,
374,PT08M46.00S,2022-10-23T03:29:44.8Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612758,61,65,2022-10-23T03:29:54Z,3700000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1627826, 1627734]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Sabonis,1627734.0
376,PT08M46.00S,2022-10-23T03:30:16.7Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,62,65,2022-10-23T03:30:44Z,3720000,,,0,,D. Sabonis Free Throw 1 of 2 (8 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
377,PT08M46.00S,2022-10-23T03:30:21.1Z,3,REGULAR,substitution,out,[],202694,,,1610612758,62,65,2022-10-23T03:30:26Z,3730000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M46.00S,2022-10-23T03:30:21.1Z,3,REGULAR,substitution,in,[],201587,,,1610612758,62,65,2022-10-23T03:30:26Z,3740000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M46.00S,2022-10-23T03:30:16.7Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,62,65,2022-10-23T03:30:44Z,3750000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT08M42.00S,2022-10-23T03:30:20.7Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,62,65,2022-10-23T03:30:44Z,3760000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,379.0,3.0,3.0,0.0,,,,,,,,,,
381,PT08M32.00S,2022-10-23T03:30:58.6Z,3,REGULAR,foul,personal,[],1627734,,,1610612746,62,65,2022-10-23T03:31:15Z,3770000,,,0,,D. Sabonis loose ball personal FOUL (3 PF),"[1627734, 1627826]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627526.0,3.0,0.0,Zubac,1627826.0
383,PT08M24.00S,2022-10-23T03:31:26.2Z,3,REGULAR,3pt,Jump Shot,[],202331,89.04402102496715,96.56862745098039,1610612746,62,65,2022-10-23T03:31:41Z,3790000,233.0,50.0,1,right,MISS P. George 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,23.82,Missed,,,,,,,,,,,,,,,,,,
384,PT08M19.00S,2022-10-23T03:31:31.2Z,3,REGULAR,rebound,offensive,[],202331,,,1610612746,62,65,2022-10-23T03:31:41Z,3800000,,,0,,P. George REBOUND (Off:2 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,383.0,5.0,3.0,2.0,,,,,,,,,,
385,PT08M17.00S,2022-10-23T03:31:33.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202331,90.75229960578186,50.98039215686274,1610612746,62,67,2022-10-23T03:31:45Z,3810000,5.0,34.0,1,right,P. George driving Layup (26 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,3.47,Made,26.0,,,,,,,,,,,,,,,,,
386,PT07M55.00S,2022-10-23T03:31:55.6Z,3,REGULAR,turnover,bad pass,[],1627734,,,1610612758,62,67,2022-10-23T03:32:00Z,3820000,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 201587]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,Batum,201587.0,,,,,
387,PT07M55.00S,2022-10-23T03:31:55.6Z,3,REGULAR,steal,,[],201587,,,1610612746,62,67,2022-10-23T03:31:57Z,3830000,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
388,PT07M50.00S,2022-10-23T03:31:59.8Z,3,REGULAR,turnover,bad pass,[],202331,,,1610612746,62,67,2022-10-23T03:32:06Z,3840000,,,0,,P. George bad pass TURNOVER (2 TO),"[202331, 1628368]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Fox,1628368.0,,,,,
389,PT07M50.00S,2022-10-23T03:31:59.8Z,3,REGULAR,steal,,[],1628368,,,1610612758,62,67,2022-10-23T03:32:02Z,3850000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
390,PT07M47.00S,2022-10-23T03:32:03.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,6.258212877792378,51.225490196078425,1610612758,64,67,2022-10-23T03:32:16Z,3860000,-6.0,6.0,1,left,D. Fox running DUNK (19 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,0.88,Made,19.0,,,,,,,,,,,,,,,,,
391,PT07M30.00S,2022-10-23T03:32:19.5Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,64,67,2022-10-23T03:32:26Z,3870000,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1627734]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Sabonis,1627734.0,,,,,
392,PT07M30.00S,2022-10-23T03:32:19.5Z,3,REGULAR,steal,,[],1627734,,,1610612758,64,67,2022-10-23T03:32:22Z,3880000,,,0,,D. Sabonis STEAL (2 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
393,PT07M25.00S,2022-10-23T03:32:24.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628989,24.52365308804205,13.480392156862745,1610612758,64,67,2022-10-23T03:32:32Z,3890000,183.0,178.0,1,left,MISS K. Huerter 25' running 3PT,[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
394,PT07M23.00S,2022-10-23T03:32:27.3Z,3,REGULAR,rebound,offensive,[],1629644,,,1610612758,64,67,2022-10-23T03:32:27Z,3900000,,,0,,K. Okpala REBOUND (Off:1 Def:2),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,Above the Break 3,24+ Right Center,,,,,,,393.0,3.0,2.0,1.0,,,,,,,,,,
395,PT07M18.00S,2022-10-23T03:32:32.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,6.258212877792378,46.568627450980394,1610612758,66,67,2022-10-23T03:32:40Z,3910000,17.0,6.0,1,left,D. Sabonis reverse DUNK (10 PTS) (K. Huerter 5 AST),"[1627734, 1628989]",1610612758.0,SAC,reverse,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.83,Made,10.0,K. Huerter,1628989.0,5.0,,,,,,,,,,,,,,
396,PT07M18.00S,2022-10-23T03:32:40.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,66,67,2022-10-23T03:32:40Z,3920000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M18.00S,2022-10-23T03:34:33.7Z,3,REGULAR,substitution,out,[],203084,,,1610612746,66,67,2022-10-23T03:35:35Z,3930000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M18.00S,2022-10-23T03:34:33.7Z,3,REGULAR,substitution,in,[],1631099,,,1610612746,66,67,2022-10-23T03:35:35Z,3940000,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M06.00S,2022-10-23T03:35:40.0Z,3,REGULAR,2pt,Jump Shot,[],202331,77.4802890932983,38.970588235294116,1610612746,66,69,2022-10-23T03:35:48Z,3950000,-55.0,159.0,1,right,P. George 16' fadeaway Jump Shot (28 PTS) (N. Batum 1 AST),"[202331, 201587]",1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,16-24 Left Center,16.85,Made,28.0,N. Batum,201587.0,1.0,,,,,,,,,,,,,,
401,PT06M46.00S,2022-10-23T03:35:59.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,11.251642575558476,50.98039215686274,1610612758,66,69,2022-10-23T03:46:58Z,3970000,-5.0,53.0,1,left,MISS D. Fox floating Shot,[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,,,,,,
402,PT06M43.00S,2022-10-23T03:36:02.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,66,69,2022-10-23T03:36:05Z,3980000,,,0,,I. Zubac REBOUND (Off:1 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,401.0,7.0,6.0,1.0,,,,,,,,,,
403,PT06M37.00S,2022-10-23T03:36:08.3Z,3,REGULAR,2pt,Jump Shot,[],202331,76.5604467805519,55.88235294117647,1610612746,66,69,2022-10-23T03:36:15Z,3990000,29.0,168.0,1,right,MISS P. George 17' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Center,17.04,Missed,,,,,,,,,,,,,,,,,,
404,PT06M33.00S,2022-10-23T03:36:12.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,66,69,2022-10-23T03:36:15Z,4000000,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,403.0,8.0,6.0,2.0,,,,,,,,,,
405,PT06M25.00S,2022-10-23T03:36:21.9Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612758,66,69,2022-10-23T03:36:34Z,4010000,,,0,,I. Zubac shooting personal FOUL (3 PF) (Sabonis 2 FT),"[1627826, 1627734]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627526.0,3.0,0.0,Sabonis,1627734.0
407,PT06M25.00S,2022-10-23T03:36:56.4Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,66,69,2022-10-23T03:36:56Z,4030000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
408,PT06M25.00S,2022-10-23T03:36:56.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,66,69,2022-10-23T03:36:56Z,4040000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,407.0,,,,,,,,,,,,,
409,PT06M25.00S,2022-10-23T03:36:57.3Z,3,REGULAR,substitution,out,[],1629644,,,1610612758,66,69,2022-10-23T03:37:13Z,4050000,,,0,,SUB out: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M25.00S,2022-10-23T03:36:57.3Z,3,REGULAR,substitution,out,[],202704,,,1610612758,66,69,2022-10-23T03:37:13Z,4060000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M25.00S,2022-10-23T03:36:57.3Z,3,REGULAR,substitution,in,[],1628370,,,1610612758,66,69,2022-10-23T03:37:13Z,4070000,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M25.00S,2022-10-23T03:36:57.3Z,3,REGULAR,substitution,in,[],1628379,,,1610612758,66,69,2022-10-23T03:37:13Z,4080000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M25.00S,2022-10-23T03:37:27.1Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,67,69,2022-10-23T03:37:27Z,4090000,,,0,,D. Sabonis Free Throw 2 of 2 (11 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
414,PT06M06.00S,2022-10-23T03:37:47.6Z,3,REGULAR,2pt,Hook,[],1627826,90.88370565045992,32.84313725490196,1610612746,67,71,2022-10-23T03:37:54Z,4100000,-86.0,33.0,1,right,I. Zubac 9' turnaround Hook (10 PTS) (N. Batum 2 AST),"[1627826, 201587]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,9.2,Made,10.0,N. Batum,201587.0,2.0,,,,,,,,,,,,,,
415,PT05M54.00S,2022-10-23T03:37:59.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.821944809461236,50.73529411764706,1610612758,69,71,2022-10-23T03:38:06Z,4110000,-4.0,115.0,1,left,D. Fox 11' pullup Jump Shot (21 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,11.51,Made,21.0,,,,,,,,,,,,,,,,,
416,PT05M42.00S,2022-10-23T03:38:12.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,86.02168199737189,57.84313725490197,1610612746,69,73,2022-10-23T03:38:20Z,4120000,39.0,79.0,1,right,L. Kennard 8' fadeaway Jump Shot (7 PTS) (P. George 6 AST),"[1628379, 202331]",1610612746.0,LAC,fadeaway,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,8.81,Made,7.0,P. George,202331.0,6.0,,,,,,,,,,,,,,
417,PT05M25.00S,2022-10-23T03:38:29.0Z,3,REGULAR,2pt,Jump Shot,[],1631099,16.245072273324574,19.11764705882353,1610612758,71,73,2022-10-23T03:38:39Z,4130000,154.0,100.0,1,left,K. Murray 18' pullup Jump Shot (12 PTS) (D. Sabonis 5 AST),"[1631099, 1627734]",1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,18.41,Made,12.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,
419,PT04M57.00S,2022-10-23T03:38:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201587,91.01511169513797,51.225490196078425,1610612746,71,75,2022-10-23T03:39:03Z,4150000,6.0,32.0,1,right,N. Batum cutting Layup (7 PTS) (I. Zubac 1 AST),"[201587, 1627826]",1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,3.26,Made,7.0,I. Zubac,1627826.0,1.0,,,,,,,,,,,,,,
421,PT04M39.00S,2022-10-23T03:39:15.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,6.389618922470433,58.57843137254902,1610612758,73,75,2022-10-23T03:50:43Z,4170000,-43.0,8.0,1,left,D. Fox driving floating bank Jump Shot (23 PTS),[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,4.36,Made,23.0,,,,,,,,,,,,,,,,,
422,PT04M22.00S,2022-10-23T03:39:32.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,89.96386333771353,64.70588235294117,1610612746,73,77,2022-10-23T03:51:21Z,4180000,74.0,42.0,1,right,L. Kennard 8' driving floating bank Jump Shot (9 PTS) (N. Powell 2 AST),"[1628379, 1626181]",1610612746.0,LAC,driving floating bank,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Right,8.46,Made,9.0,N. Powell,1626181.0,2.0,,,,,,,,,,,,,,
424,PT04M07.00S,2022-10-23T03:39:47.4Z,3,REGULAR,3pt,Jump Shot,[],1628370,31.61957950065703,51.225490196078425,1610612758,73,77,2022-10-23T03:39:55Z,4200000,-6.0,245.0,1,left,MISS M. Monk 24' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,24.48,Missed,,,,,,,,,,,,,,,,,,
425,PT04M01.00S,2022-10-23T03:39:53.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,73,77,2022-10-23T03:39:55Z,4210000,,,0,,I. Zubac REBOUND (Off:1 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,424.0,8.0,7.0,1.0,,,,,,,,,,
426,PT03M56.00S,2022-10-23T03:39:58.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,87.46714848883047,2.941176470588235,1610612746,73,77,2022-10-23T03:40:07Z,4220000,-235.0,65.0,1,right,MISS L. Kennard 24' running pullup 3PT,[1628379],1610612746.0,LAC,running pullup,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,24.42,Missed,,,,,,,,,,,,,,,,,,
427,PT03M52.00S,2022-10-23T03:40:02.6Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,73,77,2022-10-23T03:40:07Z,4230000,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,426.0,4.0,3.0,1.0,,,,,,,,,,
428,PT03M38.00S,2022-10-23T03:40:15.6Z,3,REGULAR,3pt,Jump Shot,[],1627734,31.09395532194481,34.55882352941176,1610612758,73,77,2022-10-23T03:40:24Z,4240000,77.0,240.0,1,left,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
429,PT03M34.00S,2022-10-23T03:40:19.6Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,73,77,2022-10-23T03:40:24Z,4250000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,428.0,3.0,3.0,0.0,,,,,,,,,,
431,PT03M32.00S,2022-10-23T03:40:29.1Z,3,REGULAR,foul,personal,[],1628989,,,1610612746,73,77,2022-10-23T03:40:47Z,4260000,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 1626181]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Powell,1626181.0
433,PT03M32.00S,2022-10-23T03:40:42.7Z,3,REGULAR,substitution,out,[],1628368,,,1610612746,73,77,2022-10-23T03:41:01Z,4280000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M32.00S,2022-10-23T03:40:42.7Z,3,REGULAR,substitution,out,[],1628989,,,1610612746,73,77,2022-10-23T03:41:01Z,4290000,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
