actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
449,PT02M26.00S,2022-02-09T03:17:11.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626168,,,1610612765,90,66,2022-02-09T03:17:11Z,4470000,,,0,,T. Lyles Free Throw 1 of 2 (3 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
450,PT02M26.00S,2022-02-09T03:17:12.7Z,3,REGULAR,substitution,out,[],1630180,,,1610612765,90,66,2022-02-09T03:17:17Z,4480000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M26.00S,2022-02-09T03:17:12.7Z,3,REGULAR,substitution,in,[],203585,,,1610612765,90,66,2022-02-09T03:17:17Z,4490000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M26.00S,2022-02-09T03:17:11.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626168,,,1610612765,90,66,2022-02-09T03:17:32Z,4500000,,,0,,MISS T. Lyles Free Throw 2 of 2,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,Missed,,,,,,,,,,,,,,,
453,PT02M24.00S,2022-02-09T03:17:13.8Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,90,66,2022-02-09T03:17:32Z,4510000,,,0,,M. Kleber REBOUND (Off:0 Def:6),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,452.0,,,,,6.0,6.0,0.0,,,,,,,
454,PT02M03.00S,2022-02-09T03:17:52.2Z,3,REGULAR,3pt,Jump Shot,[],203504,23.340998685939553,86.02941176470588,1610612742,93,66,2022-02-09T03:17:56Z,4520000,-180.0,167.0,1,left,T. Burke 24' 3PT  (11 PTS) (D. Finney-Smith 3 AST),"[203504, 1627827]",1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,Made,,11.0,,,,,,,24.55,D. Finney-Smith,1627827.0,3.0,,,
456,PT01M48.00S,2022-02-09T03:18:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,93.38042049934296,51.9607843137255,1610612765,93,68,2022-02-09T03:18:11Z,4540000,10.0,10.0,1,right,K. Olynyk cutting Layup (7 PTS) (K. Hayes 1 AST),"[203482, 1630165]",1610612765.0,DET,cutting,,,Olynyk,K. Olynyk,,,,,,,,,,Made,,7.0,,,,,,,1.38,K. Hayes,1630165.0,1.0,,,
458,PT01M29.00S,2022-02-09T03:18:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.966491458607096,43.13725490196079,1610612742,95,68,2022-02-09T03:19:19Z,4560000,34.0,22.0,1,left,L. Doncic driving finger roll Layup (33 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,,,,,,Made,,33.0,,,,,,,4.1,,,,,,
459,PT01M09.00S,2022-02-09T03:18:46.7Z,3,REGULAR,2pt,Jump Shot,[],203585,93.11760840998686,80.3921568627451,1610612765,95,68,2022-02-09T03:18:50Z,4570000,152.0,12.0,1,right,MISS R. McGruder 15' Jump Shot,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,Missed,,,,,,,,,15.25,,,,,,
460,PT01M06.00S,2022-02-09T03:18:49.7Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,95,68,2022-02-09T03:18:50Z,4580000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,459.0,,,,,1.0,1.0,0.0,,,,,,,
461,PT00M46.20S,2022-02-09T03:19:10.4Z,3,REGULAR,2pt,Jump Shot,[],1630182,7.703679369250986,77.45098039215686,1610612742,95,68,2022-02-09T03:19:13Z,4590000,-137.0,20.0,1,left,MISS J. Green 13' pullup Shot,[1630182],1610612742.0,DAL,pullup,,,Green,J. Green,,,,,,,,,,Missed,,,,,,,,,13.87,,,,,,
462,PT00M44.20S,2022-02-09T03:19:12.3Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,95,68,2022-02-09T03:19:12Z,4600000,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,461.0,,,,,3.0,2.0,1.0,,,,,,,
463,PT00M34.40S,2022-02-09T03:19:22.2Z,3,REGULAR,2pt,Jump Shot,[],1626168,92.59198423127464,24.264705882352942,1610612765,95,70,2022-02-09T03:19:26Z,4610000,-129.0,17.0,1,right,T. Lyles 12' turnaround fadeaway Jump Shot (5 PTS) (K. Hayes 2 AST),"[1626168, 1630165]",1610612765.0,DET,turnaround fadeaway,,,Lyles,T. Lyles,,,,,,,,,,Made,,5.0,,,,,,,12.98,K. Hayes,1630165.0,2.0,,,
465,PT00M15.40S,2022-02-09T03:19:47.0Z,3,REGULAR,3pt,Jump Shot,[],203504,6.389618922470433,94.36274509803921,1610612742,98,70,2022-02-09T03:19:51Z,4630000,-222.0,8.0,1,left,T. Burke 3PT  (14 PTS) (L. Doncic 10 AST),"[203504, 1629029]",1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,Made,,14.0,,,,,,,22.19,L. Doncic,1629029.0,10.0,,,
467,PT00M00.10S,2022-02-09T03:20:07.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612765,98,70,2022-02-09T03:20:18Z,4650000,,,0,,J. Green personal FOUL (1 PF) (Jackson 2 FT),"[1630182, 1628402]",1610612742.0,DAL,,,,Green,J. Green,,,,,1626301.0,1.0,0.0,Jackson,1628402.0,,,,,,,,,,,,,,,,
469,PT00M00.10S,2022-02-09T03:20:35.0Z,3,REGULAR,freethrow,1 of 2,[],1628402,,,1610612765,98,71,2022-02-09T03:20:35Z,4670000,,,0,,F. Jackson Free Throw 1 of 2 (8 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
470,PT00M00.10S,2022-02-09T03:20:35.0Z,3,REGULAR,freethrow,2 of 2,[],1628402,,,1610612765,98,71,2022-02-09T03:20:58Z,4680000,,,0,,MISS F. Jackson Free Throw 2 of 2,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Missed,,,,,,,,,,,,,,,
471,PT00M00.10S,2022-02-09T03:20:35.0Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,98,71,2022-02-09T03:20:58Z,4690000,,,0,,M. Kleber REBOUND (Off:0 Def:7),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,470.0,,,,,7.0,7.0,0.0,,,,,,,
472,PT00M00.00S,2022-02-09T03:21:01.2Z,3,REGULAR,period,end,[],0,,,1610612742,98,71,2022-02-09T03:21:01Z,4700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-02-09T03:22:01.1Z,4,REGULAR,substitution,out,['startperiod'],1627827,,,1610612742,98,71,2022-02-09T03:23:41Z,4710000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-02-09T03:22:01.1Z,4,REGULAR,substitution,in,['startperiod'],203493,,,1610612742,98,71,2022-02-09T03:23:41Z,4720000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-02-09T03:23:38.2Z,4,REGULAR,period,start,[],0,,,1610612742,98,71,2022-02-09T03:23:42Z,4730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M46.00S,2022-02-09T03:23:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,6.389618922470433,47.30392156862745,1610612742,100,71,2022-02-09T03:23:55Z,4740000,13.0,8.0,1,left,M. Kleber cutting Layup (5 PTS) (L. Doncic 11 AST),"[1628467, 1629029]",1610612742.0,DAL,cutting,,,Kleber,M. Kleber,,,,,,,,,,Made,,5.0,,,,,,,1.55,L. Doncic,1629029.0,11.0,,,
478,PT11M32.00S,2022-02-09T03:24:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,83.26215505913272,45.09803921568628,1610612765,100,71,2022-02-09T03:24:34Z,4760000,-25.0,105.0,1,right,MISS K. Hayes 10' driving floating Shot,[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,,,,,,Missed,,,,,,,,,10.76,,,,,,
479,PT11M28.00S,2022-02-09T03:24:12.4Z,4,REGULAR,rebound,offensive,[],1628402,,,1610612765,100,71,2022-02-09T03:24:34Z,4770000,,,0,,F. Jackson REBOUND (Off:1 Def:3),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,478.0,,,,,4.0,3.0,1.0,,,,,,,
480,PT11M23.00S,2022-02-09T03:24:14.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630165,92.19776609724047,71.07843137254902,1610612765,100,73,2022-02-09T03:24:23Z,4780000,105.0,21.0,1,right,K. Hayes 10' Jump Shot (6 PTS) (F. Jackson 2 AST),"[1630165, 1628402]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,Made,,6.0,,,,,,,10.74,F. Jackson,1628402.0,2.0,,,
482,PT11M06.00S,2022-02-09T03:24:34.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,100,73,2022-02-09T03:24:34Z,4800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT10M58.00S,2022-02-09T03:24:57.0Z,4,REGULAR,3pt,Jump Shot,[],203504,8.360709592641262,95.09803921568627,1610612742,100,73,2022-02-09T03:25:01Z,4810000,-225.0,26.0,1,left,MISS T. Burke 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,Missed,,,,,,,,,22.7,,,,,,
484,PT10M54.00S,2022-02-09T03:25:01.0Z,4,REGULAR,rebound,defensive,[],203482,,,1610612765,100,73,2022-02-09T03:25:01Z,4820000,,,0,,K. Olynyk REBOUND (Off:2 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,483.0,,,,,3.0,1.0,2.0,,,,,,,
485,PT10M46.00S,2022-02-09T03:25:09.3Z,4,REGULAR,turnover,bad pass,[],1630165,,,1610612765,100,73,2022-02-09T03:25:13Z,4830000,,,0,,K. Hayes bad pass TURNOVER (6 TO),"[1630165, 203504]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,6.0,Burke,203504.0,,,,,,,,,,
486,PT10M46.00S,2022-02-09T03:25:09.3Z,4,REGULAR,steal,,[],203504,,,1610612742,100,73,2022-02-09T03:25:11Z,4840000,,,0,,T. Burke STEAL (1 STL),[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT10M46.00S,2022-02-09T03:25:12.4Z,4,REGULAR,foul,personal,[],1630165,,,1610612742,100,73,2022-02-09T03:25:32Z,4850000,,,0,,K. Hayes take personal FOUL (4 PF),"[1630165, 203504]",1610612765.0,DET,take,,,Hayes,K. Hayes,,,,,1626301.0,4.0,0.0,Burke,203504.0,,,,,,,,,,,,,,,,
489,PT10M46.00S,2022-02-09T03:25:22.3Z,4,REGULAR,substitution,out,[],203504,,,1610612742,100,73,2022-02-09T03:25:31Z,4870000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT10M46.00S,2022-02-09T03:25:22.3Z,4,REGULAR,substitution,in,[],1628373,,,1610612742,100,73,2022-02-09T03:25:31Z,4880000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M35.00S,2022-02-09T03:25:40.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203493,11.908672798948752,95.58823529411765,1610612742,103,73,2022-02-09T03:25:44Z,4890000,-228.0,59.0,1,left,R. Bullock 3PT  (9 PTS) (M. Kleber 1 AST),"[203493, 1628467]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,Made,,9.0,,,,,,,23.55,M. Kleber,1628467.0,1.0,,,
494,PT10M20.00S,2022-02-09T03:26:07.0Z,4,REGULAR,foul,offensive,[],1626168,,,1610612765,103,73,2022-02-09T03:27:25Z,4920000,,,0,,T. Lyles offensive FOUL (2 PF),"[1626168, 1629029]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,1626301.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
496,PT10M20.00S,2022-02-09T03:26:07.0Z,4,REGULAR,turnover,offensive foul,[],1626168,,,1610612765,103,73,2022-02-09T03:26:07Z,4940000,,,0,,T. Lyles offensive foul TURNOVER (1 TO),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,1626301.0,,,,,,,,1.0,,,,,,,,,,,,
497,PT10M20.00S,2022-02-09T03:26:20.6Z,4,REGULAR,instantreplay,request,[],0,,,1610612742,103,73,2022-02-09T03:27:25Z,4950000,,,0,,,[],,,stands,,,,,,,,,101283.0,,,,,,,,,,,,,,,,,,,,
498,PT10M20.00S,2022-02-09T03:27:40.8Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,103,73,2022-02-09T03:27:53Z,4960000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M20.00S,2022-02-09T03:27:40.8Z,4,REGULAR,substitution,in,[],1627737,,,1610612742,103,73,2022-02-09T03:27:53Z,4970000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M06.00S,2022-02-09T03:28:09.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627737,8.492115637319317,60.78431372549019,1610612742,103,73,2022-02-09T03:28:13Z,4980000,-54.0,27.0,1,left,MISS M. Chriss 6' driving Hook,[1627737],1610612742.0,DAL,driving,,,Chriss,M. Chriss,,,,,,,,,,Missed,,,,,,,,,6.04,,,,,,
501,PT10M04.00S,2022-02-09T03:28:11.2Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612765,103,73,2022-02-09T03:28:13Z,4990000,,,0,,T. Lyles REBOUND (Off:1 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,500.0,,,,,4.0,3.0,1.0,,,,,,,
502,PT09M46.00S,2022-02-09T03:28:28.5Z,4,REGULAR,3pt,Jump Shot,[],1628402,82.21090670170827,5.147058823529411,1610612765,103,73,2022-02-09T03:28:32Z,5000000,-224.0,115.0,1,right,MISS F. Jackson 25' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Missed,,,,,,,,,25.19,,,,,,
503,PT09M44.00S,2022-02-09T03:28:30.5Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,103,73,2022-02-09T03:28:32Z,5010000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,502.0,,,,,2.0,2.0,0.0,,,,,,,
504,PT09M37.00S,2022-02-09T03:28:37.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203493,5.995400788436268,94.6078431372549,1610612742,106,73,2022-02-09T03:28:41Z,5020000,-223.0,4.0,1,left,R. Bullock 3PT  (12 PTS) (F. Ntilikina 1 AST),"[203493, 1628373]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,Made,,12.0,,,,,,,22.3,F. Ntilikina,1628373.0,1.0,,,
506,PT09M25.00S,2022-02-09T03:28:49.2Z,4,REGULAR,3pt,Jump Shot,[],1626168,67.23061760840999,50.98039215686274,1610612765,106,73,2022-02-09T03:28:53Z,5040000,5.0,256.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,Missed,,,,,,,,,25.55,,,,,,
507,PT09M23.00S,2022-02-09T03:28:51.2Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,106,73,2022-02-09T03:28:53Z,5050000,,,0,,F. Ntilikina REBOUND (Off:0 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,506.0,,,,,2.0,2.0,0.0,,,,,,,
508,PT09M17.00S,2022-02-09T03:28:58.5Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1628373,23.866622864651774,32.1078431372549,1610612742,106,73,2022-02-09T03:29:07Z,5060000,89.0,172.0,1,left,MISS F. Ntilikina 19' pullup Shot,[1628373],1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,,,,,,Missed,,,,,,,,,19.37,,,,,,
509,PT09M14.00S,2022-02-09T03:29:01.5Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,106,73,2022-02-09T03:29:07Z,5070000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,508.0,,,,,1.0,1.0,0.0,,,,,,,
510,PT09M08.00S,2022-02-09T03:29:05.9Z,4,REGULAR,turnover,lost ball,[],1630165,,,1610612765,106,73,2022-02-09T03:29:10Z,5080000,,,0,,K. Hayes lost ball TURNOVER (7 TO),"[1630165, 1630182]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,7.0,Green,1630182.0,,,,,,,,,,
511,PT09M08.00S,2022-02-09T03:29:05.9Z,4,REGULAR,steal,,[],1630182,,,1610612742,106,73,2022-02-09T03:29:07Z,5090000,,,0,,J. Green STEAL (2 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M05.00S,2022-02-09T03:29:10.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,6.783837056504599,49.26470588235294,1610612742,108,73,2022-02-09T03:29:16Z,5100000,4.0,11.0,1,left,J. Green running finger roll Layup (2 PTS),[1630182],1610612742.0,DAL,running finger roll,,,Green,J. Green,,,,,,,,,,Made,,2.0,,,,,,,1.19,,,,,,
513,PT09M00.00S,2022-02-09T03:29:17.5Z,4,REGULAR,foul,personal,[],1629029,,,1610612765,108,73,2022-02-09T03:29:26Z,5110000,,,0,,L. Doncic take personal FOUL (3 PF),"[1629029, 1626168]",1610612742.0,DAL,take,,,Doncic,L. Doncic,,,,,1627962.0,3.0,1.0,Lyles,1626168.0,,,,,,,,,,,,,,,,
515,PT09M00.00S,2022-02-09T03:29:24.0Z,4,REGULAR,substitution,out,[],203493,,,1610612765,108,73,2022-02-09T03:29:38Z,5130000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M00.00S,2022-02-09T03:29:24.0Z,4,REGULAR,substitution,out,[],1629029,,,1610612765,108,73,2022-02-09T03:29:38Z,5140000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M00.00S,2022-02-09T03:29:24.0Z,4,REGULAR,substitution,in,[],203504,,,1610612765,108,73,2022-02-09T03:29:38Z,5150000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M00.00S,2022-02-09T03:29:24.0Z,4,REGULAR,substitution,in,[],1629033,,,1610612765,108,73,2022-02-09T03:29:38Z,5160000,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M49.00S,2022-02-09T03:29:51.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,108,73,2022-02-09T03:29:51Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M40.00S,2022-02-09T03:30:14.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,93.38042049934296,45.09803921568628,1610612765,108,73,2022-02-09T03:30:18Z,5180000,-25.0,10.0,1,right,MISS K. Olynyk driving floating Shot - blocked,"[203482, 1628373]",1610612765.0,DET,driving floating,,,Olynyk,K. Olynyk,,,,,,,,,,Missed,,,,,,,,,2.64,,,,Ntilikina,1628373.0,
521,PT08M40.00S,2022-02-09T03:30:14.4Z,4,REGULAR,block,,[],1628373,,,1610612765,108,73,2022-02-09T03:30:16Z,5190000,,,0,,F. Ntilikina BLOCK (1 BLK),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M40.00S,2022-02-09T03:30:14.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,108,73,2022-02-09T03:30:18Z,5200000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,
523,PT08M40.00S,2022-02-09T03:30:18.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,108,73,2022-02-09T03:30:18Z,5210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M38.00S,2022-02-09T03:30:32.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203482,82.7365308804205,94.36274509803921,1610612765,108,73,2022-02-09T03:30:39Z,5220000,222.0,110.0,1,right,MISS K. Olynyk 24' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,Missed,,,,,,,,,24.75,,,,,,
525,PT08M34.00S,2022-02-09T03:30:36.7Z,4,REGULAR,rebound,defensive,[],203504,,,1610612742,108,73,2022-02-09T03:30:39Z,5230000,,,0,,T. Burke REBOUND (Off:0 Def:2),[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,524.0,,,,,2.0,2.0,0.0,,,,,,,
526,PT08M29.00S,2022-02-09T03:30:41.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203504,8.229303547963205,50.0,1610612742,110,73,2022-02-09T03:30:46Z,5240000,0.0,25.0,1,left,T. Burke running Layup (16 PTS),[203504],1610612742.0,DAL,running,,,Burke,T. Burke,,,,,,,,,,Made,,16.0,,,,,,,2.49,,,,,,
527,PT08M12.00S,2022-02-09T03:30:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,94.43166885676742,50.73529411764706,1610612765,110,75,2022-02-09T03:31:02Z,5250000,4.0,0.0,1,right,T. Lyles Layup (7 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,Made,,7.0,,,,,,,0.37,,,,,,
528,PT07M56.00S,2022-02-09T03:31:16.4Z,4,REGULAR,foul,offensive,[],1627737,,,1610612742,110,75,2022-02-09T03:31:22Z,5260000,,,0,,M. Chriss charge offensive FOUL (1 PF),"[1627737, 203482]",1610612742.0,DAL,charge,,,Chriss,M. Chriss,,,,,1627962.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,,,,,,,,
530,PT07M56.00S,2022-02-09T03:31:16.4Z,4,REGULAR,turnover,offensive foul,[],1627737,,,1610612742,110,75,2022-02-09T03:31:16Z,5280000,,,0,,M. Chriss offensive foul TURNOVER (1 TO),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,1627962.0,,,,,,,,1.0,,,,,,,,,,,,
531,PT07M44.00S,2022-02-09T03:31:42.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,92.85479632063075,59.31372549019608,1610612765,110,77,2022-02-09T03:31:46Z,5290000,47.0,15.0,1,right,T. Lyles driving reverse Layup (9 PTS) (K. Olynyk 4 AST),"[1626168, 203482]",1610612765.0,DET,driving reverse,,,Lyles,T. Lyles,,,,,,,,,,Made,,9.0,,,,,,,4.89,K. Olynyk,203482.0,4.0,,,
533,PT07M44.00S,2022-02-09T03:31:44.9Z,4,REGULAR,foul,personal,['1freethrow'],1627737,,,1610612765,110,77,2022-02-09T03:31:51Z,5310000,,,0,,M. Chriss shooting personal FOUL (2 PF) (Lyles 1 FT),"[1627737, 1626168]",1610612742.0,DAL,shooting,,,Chriss,M. Chriss,,,,,1626301.0,2.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,,,,
535,PT07M44.00S,2022-02-09T03:32:11.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1626168,,,1610612765,110,78,2022-02-09T03:32:11Z,5330000,,,0,,T. Lyles Free Throw 1 of 1 (10 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
536,PT07M31.00S,2022-02-09T03:32:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628373,14.273981603153747,49.50980392156863,1610612742,112,78,2022-02-09T03:32:29Z,5340000,2.0,82.0,1,left,F. Ntilikina 8' driving floating Jump Shot (2 PTS),[1628373],1610612742.0,DAL,driving floating,,,Ntilikina,F. Ntilikina,,,,,,,,,,Made,,2.0,,,,,,,8.17,,,,,,
537,PT07M14.00S,2022-02-09T03:32:42.1Z,4,REGULAR,3pt,Jump Shot,[],1628402,72.7496714848883,18.137254901960784,1610612765,112,78,2022-02-09T03:32:47Z,5350000,-159.0,204.0,1,right,MISS F. Jackson 25' pullup 3PT,[1628402],1610612765.0,DET,pullup,,,Jackson,F. Jackson,,,,,,,,,,Missed,,,,,,,,,25.86,,,,,,
538,PT07M12.00S,2022-02-09T03:32:44.1Z,4,REGULAR,rebound,offensive,[],1630165,,,1610612765,112,78,2022-02-09T03:32:47Z,5360000,,,0,,K. Hayes REBOUND (Off:1 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,537.0,,,,,2.0,1.0,1.0,,,,,,,
539,PT07M09.00S,2022-02-09T03:32:48.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,93.11760840998686,47.549019607843135,1610612765,112,78,2022-02-09T03:32:55Z,5370000,-12.0,12.0,1,right,MISS T. Lyles driving Layup,[1626168],1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,,,,,,Missed,,,,,,,,,1.73,,,,,,
